Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2019-08-07,ETHUSD,225.19,226.29,224.23,226.06,267.16,60183.18
2019-08-06,ETHUSD,232.31,237,222.75,225.19,2706.82,618272.39
2019-08-05,ETHUSD,222.05,234,221.59,232.31,2847.16,652673.75
2019-08-04,ETHUSD,221.81,222.6,218,222.05,2118.03,466218.31
2019-08-03,ETHUSD,218.37,224,216.91,221.81,2292.56,508105.87
2019-08-02,ETHUSD,218.3,223.4,215.35,218.37,2427.99,531156.13
2019-08-01,ETHUSD,219.17,220,213.14,218.3,2410.28,519969.02
2019-07-31,ETHUSD,212.96,219.5,211.99,219.17,2556.9,552319.13
2019-07-30,ETHUSD,214.72,217.2,208.85,212.96,2966.35,630446.18
2019-07-29,ETHUSD,215.38,219,211,214.72,2954.73,633635.2
2019-07-28,ETHUSD,211.16,217.6,204,215.38,2933.02,623587.72
2019-07-27,ETHUSD,221.76,226.5,207,211.16,3379.6,728818.47
2019-07-26,ETHUSD,221.28,222.88,216,221.76,3032.51,664982.98
2019-07-25,ETHUSD,220.57,228,218.71,221.28,3434.67,767651.19
2019-07-24,ETHUSD,215.43,221.28,205.52,220.57,3979.65,847431.92
2019-07-23,ETHUSD,218.37,222,211.2,215.43,3641.14,786582.91
2019-07-22,ETHUSD,226.89,229.39,214,218.37,3703.85,821947.89
2019-07-21,ETHUSD,228.73,229.9,219.5,226.89,3726.24,840527.99
2019-07-20,ETHUSD,222.08,234.97,221.6,228.73,3936.74,900000.66
2019-07-19,ETHUSD,226.05,226.71,215.78,222.08,4068.72,899045.67
2019-07-18,ETHUSD,213.14,216.85,210.13,214.46,345.62,73331.09
2019-07-17,ETHUSD,202.25,222.42,196.21,213.14,4431.19,929486.04
2019-07-16,ETHUSD,232,236.84,199.82,202.25,3827.94,834100.87
2019-07-15,ETHUSD,228.61,239,209.7,232,3489.53,796533.65
2019-07-14,ETHUSD,270.16,271.29,227.24,228.61,3688.78,916318.8
2019-07-13,ETHUSD,276.2,277.18,265,270.16,2560.07,694437.61
