Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XEM,Volume JPY
2019-04-13,XEMJPY,7.4,7.75,7.36,7.41,11533293.0,86834822.93
2019-04-12,XEMJPY,7.26,7.6,7,7.4,16410614.4,119444050.79
2019-04-11,XEMJPY,8.06,8.09,7.07,7.26,32151388.5,241170606.54
2019-04-10,XEMJPY,8.06,8.27,8,8.06,11378976.7,92644047.89
2019-04-09,XEMJPY,8.4,8.4,7.96,8.06,17128811.1,139309714.2
2019-04-08,XEMJPY,7.99,8.44,7.91,8.4,32751672.9,268270174.28
2019-04-07,XEMJPY,7.8,8.08,7.7,7.99,12115173.1,95838610.67
2019-04-06,XEMJPY,8.05,8.06,7.61,7.8,16708131.7,131141781.79
2019-04-05,XEMJPY,7.4,8.12,7.4,8.05,22500505.0,176688426.01
2019-04-04,XEMJPY,7.85,8.2,7.21,7.4,42386882.2,324562404.89
2019-04-03,XEMJPY,8.15,9.2,7.52,7.85,76524328.4,638960180.13
2019-04-02,XEMJPY,6.36,8.2,6.35,8.15,56224134.7,402051721.16
2019-04-01,XEMJPY,6.12,6.41,6.08,6.36,15019501.7,93514148.55
2019-03-31,XEMJPY,5.92,6.16,5.88,6.12,9579611.2,57432893.47
2019-03-30,XEMJPY,6.18,6.19,5.85,5.92,14559583.3,87342621.11
2019-03-29,XEMJPY,5.7,6.2,5.7,6.18,27385077.5,164216433.29
2019-03-28,XEMJPY,5.58,5.75,5.51,5.7,7875177.8,44343644.83
2019-03-27,XEMJPY,5.43,5.61,5.41,5.58,6571850.1,36399114.71
2019-03-26,XEMJPY,5.4,5.49,5.32,5.43,5598376.9,30267537.69
2019-03-25,XEMJPY,5.6,5.62,5.37,5.4,7518205.2,41318326.4
2019-03-24,XEMJPY,5.58,5.66,5.52,5.6,7425911.3,41608961.29
2019-03-23,XEMJPY,5.43,5.6,5.42,5.58,5423210.8,29937212.09
2019-03-22,XEMJPY,5.39,5.5,5.37,5.43,3977774.4,21603807.44
2019-03-21,XEMJPY,5.64,5.65,5.35,5.39,11662870.1,63811329.44
2019-03-20,XEMJPY,5.49,5.64,5.46,5.64,5267283.8,29230897.43
2019-03-19,XEMJPY,5.49,5.52,5.4,5.49,4957015.5,27034632.45
2019-03-18,XEMJPY,5.6,5.66,5.42,5.49,7981691.4,44161225.09
2019-03-17,XEMJPY,5.52,5.63,5.42,5.6,6503990.4,35826981.23
2019-03-16,XEMJPY,5.52,5.64,5.43,5.52,12022347.8,66412337.31
2019-03-15,XEMJPY,5.45,5.76,5.38,5.52,17055120.6,95430398.68
2019-03-14,XEMJPY,5.1,5.57,5.09,5.45,18228386.7,96998473.11
2019-03-13,XEMJPY,5.1,5.19,5,5.1,7907271.6,40230909.49
2019-03-12,XEMJPY,4.91,5.2,4.78,5.1,13209656.8,65839859.35
2019-03-11,XEMJPY,5,5.05,4.8,4.91,9767163.3,47868907.75
2019-03-10,XEMJPY,5.11,5.11,4.8,5,9160452.3,45185657.84
2019-03-09,XEMJPY,4.59,5.55,4.5,5.11,28663778.7,146663572.46
2019-03-08,XEMJPY,4.67,4.69,4.5,4.59,6576886.1,30208257.1
2019-03-07,XEMJPY,4.64,4.8,4.63,4.67,5170154.3,24233197.61
2019-03-06,XEMJPY,4.62,4.73,4.59,4.64,6797376.7,31559696.97
2019-03-05,XEMJPY,4.44,4.68,4.39,4.62,11302141.1,51557175.34
2019-03-04,XEMJPY,4.7,4.7,4.42,4.44,9738430.8,44120629.4
2019-03-03,XEMJPY,4.74,4.75,4.66,4.7,2604889.4,12274592.14
2019-03-02,XEMJPY,4.73,4.78,4.71,4.74,2640645.2,12505883.72
2019-03-01,XEMJPY,4.68,4.78,4.67,4.73,3331980.8,15776092.95
2019-02-28,XEMJPY,4.71,4.78,4.67,4.68,5404766.8,25489984.65
2019-02-27,XEMJPY,4.76,4.82,4.63,4.71,5259967.8,24939154.37
2019-02-26,XEMJPY,4.76,4.81,4.61,4.76,7065527.3,33336907.97
2019-02-25,XEMJPY,4.68,4.79,4.61,4.76,10202003.1,47980965.92
2019-02-24,XEMJPY,5.35,5.6,4.64,4.68,37732347.2,192954090.26
2019-02-23,XEMJPY,4.82,5.39,4.8,5.35,21272677.9,108084046.13
2019-02-22,XEMJPY,4.72,4.84,4.7,4.82,4983961.8,23803098.08
2019-02-21,XEMJPY,4.75,4.87,4.7,4.72,7046260.5,33617717.76
2019-02-20,XEMJPY,4.78,4.79,4.65,4.75,6848276.0,32417180.6
2019-02-19,XEMJPY,4.63,4.83,4.61,4.78,15186568.8,71413032.13
2019-02-18,XEMJPY,4.53,4.75,4.48,4.63,19344081.0,89346056.35
2019-02-17,XEMJPY,4.51,4.58,4.38,4.53,6632938.6,29624358.37
2019-02-16,XEMJPY,4.56,4.62,4.5,4.51,5479993.1,24910778.39
2019-02-15,XEMJPY,4.63,4.96,4.51,4.56,17051107.6,80469302.74
2019-02-14,XEMJPY,4.27,4.74,4.26,4.63,15726878.2,70791759.4
2019-02-13,XEMJPY,4.12,4.31,4.1,4.27,4639607.9,19577847.63
2019-02-12,XEMJPY,4.18,4.2,4.08,4.12,3406215.8,14075851.63
2019-02-11,XEMJPY,4.32,4.35,4.15,4.18,3578743.0,15075840.89
2019-02-10,XEMJPY,4.35,4.38,4.14,4.32,7399287.7,31282993.77
2019-02-09,XEMJPY,4.31,4.55,4.22,4.35,14033608.6,61614247.77
2019-02-08,XEMJPY,4.1,4.44,3.93,4.31,16433958.7,69002015.94
2019-02-07,XEMJPY,3.82,4.26,3.78,4.1,20641820.6,83612400.57
2019-02-06,XEMJPY,3.95,3.97,3.6,3.82,13287553.5,49907060.86
2019-02-05,XEMJPY,4.1,4.1,3.87,3.95,9603497.8,38230282.09
2019-02-04,XEMJPY,4.13,4.18,4.04,4.1,7607865.2,31167900.22
2019-02-03,XEMJPY,4.37,4.38,4.05,4.13,8825102.1,37212681.37
2019-02-02,XEMJPY,4.4,4.5,4.29,4.37,6526689.3,28511661.01
2019-02-01,XEMJPY,4.29,4.53,4.16,4.4,17919663.7,77863061.07
