Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XRP,Volume USD
2019-06-24,XRPUSD,0.4576,0.4654,0.4438,0.4649,1014747.06,462103.08
2019-06-23,XRPUSD,0.461,0.472,0.4548,0.4576,1281994.88,594171.12
2019-06-22,XRPUSD,0.4348,0.4941,0.4301,0.461,2178146.61,998249.7
2019-06-21,XRPUSD,0.426,0.44,0.426,0.4348,1129018.6,490387.36
2019-06-20,XRPUSD,0.4318,0.4346,0.42,0.426,914797.96,390779.13
2019-06-19,XRPUSD,0.4236,0.4372,0.4225,0.4318,784326.98,336674.52
2019-06-18,XRPUSD,0.4382,0.4443,0.4175,0.4236,1068148.26,459271.18
2019-06-17,XRPUSD,0.4216,0.45,0.415,0.4382,1161751.05,497341.1
2019-06-16,XRPUSD,0.4081,0.432,0.4045,0.4216,1284515.02,534494.7
2019-06-15,XRPUSD,0.4017,0.411,0.4,0.4081,918139.75,372800.4
2019-06-14,XRPUSD,0.3997,0.4025,0.392,0.4017,891379.77,353598.13
2019-06-13,XRPUSD,0.4,0.41,0.397,0.3997,817642.56,328531.68
2019-06-12,XRPUSD,0.3923,0.4,0.3897,0.4,951428.48,376270.73
2019-06-11,XRPUSD,0.399,0.401,0.3859,0.3923,1002959.87,393188.48
2019-06-10,XRPUSD,0.3889,0.4032,0.3811,0.399,1089949.65,429487.44
2019-06-09,XRPUSD,0.411,0.4139,0.38,0.3889,1229498.78,488845.87
2019-06-08,XRPUSD,0.4227,0.4229,0.4068,0.411,989144.59,410855.04
2019-06-07,XRPUSD,0.42,0.4312,0.415,0.4227,1048616.36,442766.25
2019-06-06,XRPUSD,0.4043,0.4274,0.395,0.42,1265193.43,517819.2
2019-06-05,XRPUSD,0.4,0.431,0.3921,0.4043,1118430.18,449715.85
2019-06-04,XRPUSD,0.42,0.4264,0.3882,0.4,1684329.67,686268.18
2019-06-03,XRPUSD,0.4393,0.457,0.42,0.42,1556477.89,685445.33
2019-06-02,XRPUSD,0.4249,0.4417,0.4234,0.4393,1154633.61,502030.36
2019-06-01,XRPUSD,0.4377,0.4378,0.4185,0.4249,1057079.8,454851.71
2019-05-31,XRPUSD,0.42,0.438,0.41,0.4377,1374984.89,583234.64
2019-05-30,XRPUSD,0.437,0.464,0.4032,0.42,2641142.66,1164541.21
2019-05-29,XRPUSD,0.437,0.449,0.4156,0.437,1527021.49,662536.8
2019-05-28,XRPUSD,0.4202,0.4437,0.4036,0.437,1711945.6,722827.43
2019-05-27,XRPUSD,0.391,0.4276,0.38,0.4202,1681185.58,678102.42
2019-05-26,XRPUSD,0.3795,0.396,0.37,0.391,1260426.87,479290.79
2019-05-25,XRPUSD,0.3763,0.3863,0.3753,0.3795,978782.64,370762.28
2019-05-24,XRPUSD,0.3795,0.39,0.372,0.3763,1145530.25,438039.01
2019-05-23,XRPUSD,0.3741,0.3829,0.3608,0.3795,1297904.36,483728.97
2019-05-22,XRPUSD,0.3945,0.4055,0.3683,0.3741,1301278.03,506738.97
2019-05-21,XRPUSD,0.3938,0.4039,0.385,0.3945,1139057.54,447652.42
2019-05-20,XRPUSD,0.4114,0.4114,0.3801,0.3938,1487045.13,582524.31
2019-05-19,XRPUSD,0.3729,0.42,0.3714,0.4114,1746579.17,697614.07
2019-05-18,XRPUSD,0.3866,0.39,0.3639,0.3729,1200495.15,451998.33
2019-05-17,XRPUSD,0.4081,0.4101,0.356,0.3866,1791948.09,673836.21
2019-05-16,XRPUSD,0.443,0.458,0.3916,0.4081,1771550.81,737730.79
2019-05-15,XRPUSD,0.4055,0.4499,0.4,0.443,1677771.0,704959.29
2019-05-14,XRPUSD,0.3227,0.415,0.3222,0.4055,3768590.95,1441739.65
2019-05-13,XRPUSD,0.3113,0.33,0.3113,0.3227,1195007.02,385789.94
2019-05-12,XRPUSD,0.324,0.3294,0.304,0.3113,1158704.03,365429.88
2019-05-11,XRPUSD,0.3,0.3364,0.3,0.324,1397708.43,441915.89
2019-05-10,XRPUSD,0.296,0.303,0.2928,0.3,965531.7,289524.2
2019-05-09,XRPUSD,0.2993,0.3,0.2943,0.296,941407.98,280029.69
2019-05-08,XRPUSD,0.295,0.3012,0.2936,0.2993,992626.1,295697.39
2019-05-07,XRPUSD,0.2992,0.3015,0.2964,0.2983,357603.6,107008.03
2019-05-06,XRPUSD,0.2988,0.3045,0.2939,0.2992,887936.6,264877.23
2019-05-05,XRPUSD,0.2994,0.301,0.2963,0.2988,859208.54,256857.69
2019-05-04,XRPUSD,0.3015,0.3098,0.2959,0.2994,936360.72,281310.66
2019-05-03,XRPUSD,0.3006,0.3065,0.2973,0.3015,1053568.37,317765.21
2019-05-02,XRPUSD,0.3026,0.3046,0.2987,0.3,823860.33,248371.77
2019-05-01,XRPUSD,0.309,0.312,0.3002,0.3026,937530.56,285656.84
2019-04-30,XRPUSD,0.2963,0.315,0.2943,0.309,1017201.7,310252.11
2019-04-29,XRPUSD,0.3021,0.305,0.2926,0.2963,1031608.89,308930.23
2019-04-28,XRPUSD,0.3029,0.3075,0.3002,0.3021,990184.01,300450.16
2019-04-27,XRPUSD,0.3046,0.3075,0.3,0.3029,964657.03,292591.15
2019-04-26,XRPUSD,0.2933,0.3068,0.2925,0.3046,1174725.69,353433.93
2019-04-25,XRPUSD,0.3033,0.31,0.291,0.2933,1197691.17,362531.85
2019-04-24,XRPUSD,0.3231,0.3243,0.2988,0.3033,1273959.56,393733.46
2019-04-23,XRPUSD,0.3256,0.3305,0.322,0.3231,1082847.32,354086.2
2019-04-22,XRPUSD,0.3256,0.335,0.3208,0.3256,1046280.91,342460.91
2019-04-21,XRPUSD,0.3294,0.3322,0.3206,0.3256,1106728.46,360230.98
2019-04-20,XRPUSD,0.3344,0.3364,0.326,0.3294,1025310.32,341548.57
2019-04-19,XRPUSD,0.337,0.3375,0.3305,0.3344,1017493.48,339543.66
2019-04-18,XRPUSD,0.3386,0.349,0.3346,0.337,1128983.57,383840.17
2019-04-17,XRPUSD,0.3269,0.344,0.3215,0.3386,1116276.43,370108.77
2019-04-16,XRPUSD,0.3221,0.3278,0.3201,0.3269,920962.44,298449.28
2019-04-15,XRPUSD,0.3339,0.3356,0.3196,0.3221,966876.14,318141.62
2019-04-14,XRPUSD,0.3312,0.3355,0.3281,0.3339,843937.8,279568.75
2019-04-13,XRPUSD,0.3306,0.3417,0.3282,0.3312,880359.27,292425.86
2019-04-12,XRPUSD,0.3331,0.3368,0.325,0.3306,940104.82,310352.61
2019-04-11,XRPUSD,0.3562,0.3564,0.325,0.3331,1206894.8,406920.31
2019-04-10,XRPUSD,0.353,0.3627,0.351,0.3562,1039441.72,371050.54
2019-04-09,XRPUSD,0.359,0.3597,0.351,0.353,1040204.48,369083.85
2019-04-08,XRPUSD,0.3617,0.3673,0.3505,0.359,1275728.08,457833.25
2019-04-07,XRPUSD,0.3553,0.3666,0.3531,0.3617,1113238.62,401502.38
2019-04-06,XRPUSD,0.3616,0.3645,0.348,0.3553,1185605.67,423970.8
2019-04-05,XRPUSD,0.3308,0.379,0.3308,0.3616,1501704.16,546564.94
2019-04-04,XRPUSD,0.3425,0.3512,0.3273,0.3308,943412.05,320732.09
2019-04-03,XRPUSD,0.3483,0.3732,0.3316,0.3425,1856839.22,659542.11
2019-04-02,XRPUSD,0.3148,0.35,0.3133,0.3483,1892060.64,626438.39
2019-04-01,XRPUSD,0.3116,0.3156,0.311,0.3148,851583.7,267140.52
2019-03-19,XRPUSD,0.3214,0.3217,0.3195,0.3205,44523.33,14288.41
2019-03-18,XRPUSD,0.322,0.3245,0.3187,0.3214,898564.88,288466.6
2019-03-17,XRPUSD,0.3248,0.3256,0.32,0.322,821756.42,264531.67
2019-03-16,XRPUSD,0.3196,0.3297,0.3195,0.3248,1054180.76,341325.91
2019-03-15,XRPUSD,0.3179,0.3219,0.317,0.3196,881618.07,281538.07
2019-03-14,XRPUSD,0.3205,0.3226,0.3146,0.3179,933077.72,297213.6
2019-03-13,XRPUSD,0.3174,0.33,0.3153,0.3205,1012366.2,324091.07
2019-03-12,XRPUSD,0.3165,0.3187,0.3139,0.3174,896707.89,283777.54
2019-03-11,XRPUSD,0.3191,0.3195,0.314,0.3165,871215.77,275797.42
2019-03-10,XRPUSD,0.3175,0.322,0.3145,0.3191,890788.18,283118.72
2019-03-09,XRPUSD,0.3138,0.3236,0.313,0.3175,893180.84,284908.12
2019-03-08,XRPUSD,0.3193,0.3212,0.3125,0.3138,758269.67,241052.79
2019-03-07,XRPUSD,0.3206,0.3244,0.319,0.3193,922771.2,296331.95
2019-03-06,XRPUSD,0.32,0.3263,0.3159,0.3206,1019436.05,326329.04
2019-03-05,XRPUSD,0.3123,0.3241,0.31,0.32,1070486.19,339160.42
2019-03-04,XRPUSD,0.3192,0.3206,0.3086,0.3123,1036784.08,325560.7
2019-03-03,XRPUSD,0.3216,0.3246,0.3184,0.3192,962012.27,309224.87
2019-03-02,XRPUSD,0.3264,0.3268,0.32,0.3216,952849.74,307582.57
2019-03-01,XRPUSD,0.3225,0.3322,0.3215,0.3264,956642.98,312748.42
2019-02-28,XRPUSD,0.32,0.3269,0.3172,0.3225,808431.94,259891.52
2019-02-27,XRPUSD,0.3259,0.3288,0.3121,0.32,947038.97,305655.19
2019-02-26,XRPUSD,0.3347,0.3416,0.32,0.3259,1033314.5,338891.45
2019-02-25,XRPUSD,0.3096,0.349,0.3078,0.3347,1574778.97,513860.27
2019-02-24,XRPUSD,0.3347,0.343,0.305,0.3096,1389017.15,450503.62
2019-02-23,XRPUSD,0.3287,0.336,0.3236,0.3347,983932.33,323579.05
2019-02-22,XRPUSD,0.3257,0.329,0.321,0.3287,865812.46,282199.67
2019-02-21,XRPUSD,0.3351,0.336,0.3225,0.3257,958000.19,313874.32
2019-02-20,XRPUSD,0.3291,0.341,0.324,0.3351,1005568.54,333576.7
2019-02-19,XRPUSD,0.3233,0.3494,0.3225,0.3291,1479520.71,498013.17
2019-02-18,XRPUSD,0.3096,0.3331,0.308,0.3233,1475067.44,473051.34
2019-02-17,XRPUSD,0.3085,0.3144,0.3064,0.3096,1026301.01,316813.69
2019-02-16,XRPUSD,0.3077,0.3115,0.307,0.3085,1009539.61,312088.85
2019-02-15,XRPUSD,0.3097,0.3128,0.3061,0.3077,936050.56,288898.58
2019-02-14,XRPUSD,0.3099,0.3128,0.3066,0.3097,978612.92,302696.8
2019-02-13,XRPUSD,0.3097,0.3168,0.3066,0.3099,861143.03,267016.66
2019-02-12,XRPUSD,0.3075,0.312,0.3033,0.3097,972282.69,298261.68
2019-02-11,XRPUSD,0.3136,0.3145,0.306,0.3075,920805.78,283819.71
2019-02-10,XRPUSD,0.3152,0.3167,0.304,0.3136,774257.66,238537.8
2019-02-09,XRPUSD,0.3148,0.319,0.31,0.3152,1039478.83,326744.23
2019-02-08,XRPUSD,0.2989,0.3251,0.2967,0.3148,1252978.73,388808.76
2019-02-07,XRPUSD,0.297,0.3015,0.2955,0.2989,998548.85,298200.43
2019-02-06,XRPUSD,0.3056,0.3062,0.2955,0.297,905028.65,269915.45
2019-02-05,XRPUSD,0.3039,0.3084,0.302,0.3056,978893.53,297473.26
2019-02-04,XRPUSD,0.3078,0.312,0.3035,0.3039,996764.91,304976.44
2019-02-03,XRPUSD,0.3137,0.3158,0.3016,0.3078,984636.98,304737.51
2019-02-02,XRPUSD,0.3138,0.3157,0.3084,0.3137,971124.68,303030.14
2019-02-01,XRPUSD,0.3162,0.3162,0.3028,0.3138,1056508.17,327518.82
2019-01-31,XRPUSD,0.3254,0.34,0.31,0.3162,917136.75,295717.75
2019-01-30,XRPUSD,0.2959,0.3312,0.293,0.3254,1427368.4,448434.27
2019-01-29,XRPUSD,0.3023,0.303,0.2915,0.2959,1022435.81,303340.04
2019-01-28,XRPUSD,0.3145,0.3153,0.29,0.3023,1138734.84,342374.68
2019-01-27,XRPUSD,0.3215,0.3227,0.3127,0.3145,822378.17,261855.04
2019-01-26,XRPUSD,0.3234,0.3275,0.3207,0.3215,905632.85,293185.81
2019-01-25,XRPUSD,0.326,0.3279,0.3202,0.3234,930213.96,301114.05
2019-01-24,XRPUSD,0.3241,0.3278,0.3218,0.326,900851.3,293077.34
2019-01-23,XRPUSD,0.3289,0.3317,0.324,0.3241,937013.3,307190.15
2019-01-22,XRPUSD,0.3292,0.3339,0.3187,0.3289,998805.24,328186.31
2019-01-21,XRPUSD,0.3311,0.333,0.3264,0.3292,977452.5,321868.29
2019-01-20,XRPUSD,0.3376,0.3387,0.3235,0.3311,1017503.61,337713.05
2019-01-19,XRPUSD,0.3321,0.344,0.3317,0.3376,955378.21,321623.92
2019-01-18,XRPUSD,0.3372,0.3397,0.329,0.3321,950860.06,317965.46
2019-01-17,XRPUSD,0.338,0.3397,0.3323,0.3372,894985.02,300575.62
2019-01-16,XRPUSD,0.3347,0.344,0.334,0.338,860898.85,290836.71
2019-01-15,XRPUSD,0.3435,0.3454,0.33,0.3347,799233.68,271318.62
2019-01-14,XRPUSD,0.3258,0.3493,0.325,0.3435,1004513.24,337800.66
2019-01-13,XRPUSD,0.3407,0.345,0.3236,0.3258,1180445.78,395794.09
2019-01-12,XRPUSD,0.3418,0.3441,0.3324,0.3407,1025427.94,349065.79
2019-01-11,XRPUSD,0.343,0.3492,0.3355,0.3418,902062.03,309402.28
2019-01-10,XRPUSD,0.3762,0.3881,0.3348,0.343,1594187.2,571158.47
2019-01-09,XRPUSD,0.3724,0.378,0.3686,0.3762,1096572.04,409674.89
2019-01-08,XRPUSD,0.3715,0.378,0.367,0.3724,1122130.35,416663.34
2019-01-07,XRPUSD,0.373,0.383,0.369,0.3715,1237650.81,463699.75
2019-01-06,XRPUSD,0.3628,0.378,0.36,0.373,1166556.65,428956.1
2019-01-05,XRPUSD,0.368,0.373,0.3597,0.3628,1143485.61,420664.61
2019-01-04,XRPUSD,0.3673,0.3718,0.3594,0.368,1115954.1,408828.59
2019-01-03,XRPUSD,0.384,0.384,0.363,0.3673,1126768.75,420282.25
2019-01-02,XRPUSD,0.375,0.3872,0.3678,0.384,1136614.27,425773.66
2019-01-01,XRPUSD,0.3622,0.3752,0.3596,0.375,1015803.65,370441.97
2018-12-31,XRPUSD,0.3793,0.3847,0.3599,0.3622,1097093.75,405888.02
2018-12-30,XRPUSD,0.3694,0.38,0.366,0.3793,1069800.01,399682.73
2018-12-29,XRPUSD,0.3847,0.3919,0.367,0.3694,1280863.48,488390.03
2018-12-28,XRPUSD,0.3498,0.391,0.3481,0.3847,1570521.09,574085.32
2018-12-27,XRPUSD,0.39,0.3904,0.3458,0.3498,1263373.66,473395.09
2018-12-26,XRPUSD,0.391,0.405,0.3695,0.39,1275552.98,494638.92
2018-12-25,XRPUSD,0.4176,0.418,0.38,0.391,1593210.6,621383.96
2018-12-24,XRPUSD,0.3751,0.457,0.3751,0.4176,1990992.64,849583.29
2018-12-23,XRPUSD,0.3687,0.3881,0.3665,0.3751,1343737.45,505674.45
2018-12-22,XRPUSD,0.3619,0.3706,0.355,0.3687,1299056.7,469479.44
2018-12-21,XRPUSD,0.3849,0.3914,0.357,0.3619,1464784.84,549736.38
2018-12-20,XRPUSD,0.3565,0.394,0.3503,0.3849,1783015.49,671137.45
2018-12-19,XRPUSD,0.3545,0.399,0.3509,0.3565,1693713.37,635628.62
2018-12-18,XRPUSD,0.3317,0.3545,0.325,0.3545,1394940.5,471128.88
2018-12-17,XRPUSD,0.2928,0.3444,0.291,0.3317,1910478.65,584504.33
2018-12-16,XRPUSD,0.2935,0.3025,0.2914,0.2928,1085690.92,322194.31
2018-12-15,XRPUSD,0.2966,0.2985,0.2871,0.2935,1188470.35,348982.68
2018-12-14,XRPUSD,0.3104,0.311,0.2911,0.2966,1181560.36,359930.75
2018-12-13,XRPUSD,0.3171,0.3176,0.3071,0.3104,1057445.73,332227.05
2018-12-12,XRPUSD,0.3109,0.3208,0.3084,0.3171,1266422.71,398388.5
2018-12-11,XRPUSD,0.3108,0.32,0.305,0.311,1147090.54,356347.05
2018-12-10,XRPUSD,0.3205,0.324,0.305,0.3108,1257141.24,394614.85
2018-12-09,XRPUSD,0.3159,0.331,0.31,0.3205,1223740.0,389653.98
2018-12-08,XRPUSD,0.3127,0.334,0.3048,0.3159,1219628.49,386902.39
2018-12-07,XRPUSD,0.322,0.3259,0.3023,0.3127,1259004.72,395486.97
2018-12-06,XRPUSD,0.3511,0.359,0.3202,0.322,1261016.27,437051.73
2018-12-05,XRPUSD,0.3648,0.3655,0.351,0.3511,1108717.11,397171.5
2018-12-04,XRPUSD,0.3637,0.3751,0.3523,0.3648,1203346.91,440995.48
2018-12-03,XRPUSD,0.3781,0.3792,0.3601,0.3637,1170727.25,433703.81
2018-12-02,XRPUSD,0.3821,0.388,0.374,0.3781,971616.75,369132.68
2018-12-01,XRPUSD,0.3738,0.389,0.3696,0.3821,1065559.37,405766.17
2018-11-30,XRPUSD,0.3909,0.3938,0.3646,0.3727,1141158.74,431932.03
2018-11-29,XRPUSD,0.4007,0.4074,0.384,0.3909,1297164.4,510534.75
2018-11-28,XRPUSD,0.37,0.4135,0.3696,0.4007,1598080.19,629314.37
2018-11-27,XRPUSD,0.367,0.3794,0.3506,0.37,698761.92,253967.52
2018-11-26,XRPUSD,0.3854,0.4,0.3515,0.367,1256212.0,473452.03
2018-11-25,XRPUSD,0.3888,0.3964,0.3341,0.3854,1739844.9,628397.64
2018-11-24,XRPUSD,0.4205,0.4332,0.375,0.3888,960603.16,393981.64
2018-11-23,XRPUSD,0.4395,0.4452,0.4106,0.4205,1012416.33,430104.12
2018-11-22,XRPUSD,0.465,0.4661,0.4378,0.4395,736065.14,333595.29
2018-11-21,XRPUSD,0.4495,0.4725,0.426,0.465,1046557.4,474573.86
2018-11-20,XRPUSD,0.4898,0.512,0.42,0.4495,2068187.25,957374.53
2018-11-19,XRPUSD,0.5289,0.5298,0.485,0.4898,1467829.34,738420.68
2018-11-18,XRPUSD,0.5122,0.543,0.5102,0.5289,1120610.8,592654.71
2018-11-17,XRPUSD,0.4934,0.5191,0.4864,0.5122,843798.49,422838.58
2018-11-16,XRPUSD,0.4998,0.5064,0.4848,0.4934,945484.41,467105.6
2018-11-15,XRPUSD,0.4891,0.5059,0.4459,0.4998,1227855.46,589207.97
2018-11-14,XRPUSD,0.5223,0.5252,0.45,0.4891,1688701.99,826743.9
2018-11-13,XRPUSD,0.5288,0.5365,0.5171,0.5223,894053.87,472701.12
2018-11-12,XRPUSD,0.5158,0.54,0.5112,0.5288,962468.42,504287.63
2018-11-11,XRPUSD,0.5146,0.5188,0.5043,0.5158,745678.26,383042.85
2018-11-10,XRPUSD,0.5101,0.522,0.5072,0.5146,711157.52,366373.9
2018-11-09,XRPUSD,0.5003,0.5254,0.499,0.5101,830203.57,423759.71
2018-11-08,XRPUSD,0.5406,0.5434,0.4988,0.5003,1059805.73,547109.14
2018-11-07,XRPUSD,0.553,0.5545,0.5272,0.5406,988724.96,530132.9
2018-11-06,XRPUSD,0.5003,0.5651,0.5,0.553,2075427.45,1107405.48
2018-11-05,XRPUSD,0.4711,0.5033,0.4632,0.5003,1174110.4,563404.66
2018-11-04,XRPUSD,0.463,0.4777,0.4569,0.4711,886543.97,411754.33
2018-11-03,XRPUSD,0.466,0.4667,0.4612,0.463,602694.25,279375.89
2018-11-02,XRPUSD,0.4664,0.4707,0.4634,0.466,600791.76,280501.92
2018-11-01,XRPUSD,0.4605,0.468,0.4581,0.4664,790531.03,365287.22
2018-10-31,XRPUSD,0.4557,0.469,0.4478,0.4605,567132.96,258565.46
2018-10-30,XRPUSD,0.452,0.46,0.4509,0.4557,580883.98,264429.16
2018-10-29,XRPUSD,0.4687,0.4707,0.445,0.452,694187.67,318698.56
2018-10-28,XRPUSD,0.4679,0.4709,0.4648,0.4687,525221.86,245268.37
2018-10-27,XRPUSD,0.4718,0.4718,0.4641,0.4679,597873.66,279530.19
2018-10-26,XRPUSD,0.4689,0.4723,0.464,0.4718,453085.35,212303.96
2018-10-25,XRPUSD,0.4658,0.477,0.4626,0.4689,567959.22,265524.17
2018-10-24,XRPUSD,0.4724,0.477,0.4644,0.4658,624898.24,294627.53
2018-10-23,XRPUSD,0.461,0.486,0.4465,0.4724,870788.61,400617.22
2018-10-22,XRPUSD,0.465,0.4712,0.4559,0.461,640169.76,295904.01
2018-10-21,XRPUSD,0.4705,0.474,0.465,0.465,559343.78,262848.62
2018-10-20,XRPUSD,0.4642,0.476,0.4608,0.4705,614455.88,288624.03
2018-10-19,XRPUSD,0.4761,0.4761,0.4601,0.4642,468891.78,217614.74
2018-10-18,XRPUSD,0.4797,0.488,0.4735,0.4783,337916.67,162292.58
2018-10-17,XRPUSD,0.4795,0.489,0.466,0.4797,896504.03,428366.82
2018-10-16,XRPUSD,0.4544,0.4544,0.4518,0.4518,5335.43,2420.75
2018-10-15,XRPUSD,0.4179,0.5,0.409,0.4544,2192174.79,999369.22
2018-10-14,XRPUSD,0.43,0.4376,0.413,0.4179,720289.3,310986.96
2018-10-13,XRPUSD,0.4305,0.4396,0.4234,0.43,767922.51,330897.78
2018-10-12,XRPUSD,0.394,0.4565,0.3858,0.4305,1518786.88,659443.27
2018-10-11,XRPUSD,0.468,0.4682,0.388,0.394,1594578.24,672626.23
2018-10-10,XRPUSD,0.4835,0.4846,0.4653,0.468,887828.58,419578.58
2018-10-09,XRPUSD,0.4929,0.4936,0.4751,0.4835,769545.42,371997.09
2018-10-08,XRPUSD,0.4857,0.5021,0.4825,0.4929,783833.7,385664.67
2018-10-07,XRPUSD,0.4922,0.4922,0.4704,0.4857,880768.65,422166.77
2018-10-06,XRPUSD,0.5228,0.525,0.468,0.4922,1199646.26,595541.42
2018-10-05,XRPUSD,0.533,0.536,0.515,0.5228,793744.62,415350.38
2018-10-04,XRPUSD,0.5365,0.5539,0.5325,0.533,770779.95,417217.58
2018-10-03,XRPUSD,0.5243,0.5493,0.5201,0.5365,1165560.3,619977.35
2018-10-02,XRPUSD,0.5826,0.5836,0.5243,0.5243,1030133.5,578570.24
2018-10-01,XRPUSD,0.5801,0.6021,0.54,0.5826,1640514.87,942587.24
2018-09-30,XRPUSD,0.5698,0.619,0.56,0.5801,1775411.43,1045582.61
2018-09-29,XRPUSD,0.536,0.5901,0.53,0.5698,1277654.66,719547.96
2018-09-28,XRPUSD,0.5416,0.55,0.517,0.536,959399.3,512458.04
2018-09-27,XRPUSD,0.51,0.5523,0.51,0.5416,1367275.53,725530.96
2018-09-26,XRPUSD,0.529,0.573,0.485,0.51,3535570.32,1887303.77
2018-09-25,XRPUSD,0.4937,0.548,0.4359,0.529,2325485.27,1094691.55
2018-09-24,XRPUSD,0.5681,0.58,0.4806,0.4937,2102855.45,1109107.97
2018-09-23,XRPUSD,0.568,0.594,0.554,0.5681,1246416.32,714427.28
2018-09-22,XRPUSD,0.5594,0.622,0.4968,0.568,3024375.64,1703002.62
2018-09-21,XRPUSD,0.4504,0.76,0.4259,0.5594,7763605.45,4388393.46
2018-09-20,XRPUSD,0.3274,0.4924,0.3247,0.4504,3372365.03,1345763.49
2018-09-19,XRPUSD,0.3201,0.335,0.3121,0.3274,1386932.53,450953.52
2018-09-18,XRPUSD,0.2753,0.3375,0.2741,0.3201,1780187.51,551803.7
2018-09-17,XRPUSD,0.2817,0.2839,0.271,0.2753,688974.35,191947.31
2018-09-16,XRPUSD,0.2819,0.2839,0.2767,0.2817,664260.29,186381.91
2018-09-15,XRPUSD,0.2784,0.284,0.2772,0.2819,640145.72,180016.46
2018-09-14,XRPUSD,0.2808,0.2853,0.273,0.2784,645253.4,180564.16
2018-09-13,XRPUSD,0.2737,0.2869,0.2702,0.2808,876015.55,244254.44
2018-09-12,XRPUSD,0.2672,0.278,0.259,0.2737,791328.52,211378.76
