Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NEO,Volume BTC
2019-06-06,NEOBTC,0.001489,0.00151,0.001464,0.001493,591448.33,877.75
2019-06-05,NEOBTC,0.001493,0.001503,0.00147,0.001489,593866.45,882.92
2019-06-04,NEOBTC,0.00153,0.001554,0.001457,0.001493,704999.67,1067.54
2019-06-03,NEOBTC,0.001616,0.001619,0.001528,0.00153,497777.92,779.8
2019-06-02,NEOBTC,0.001605,0.001626,0.001581,0.001616,703953.06,1129.8
2019-06-01,NEOBTC,0.001584,0.001683,0.001568,0.001605,819964.23,1330.9
2019-05-31,NEOBTC,0.00152,0.001592,0.001494,0.001584,853811.09,1312.2
2019-05-30,NEOBTC,0.001574,0.001714,0.001496,0.00152,1103656.42,1765.0
2019-05-29,NEOBTC,0.001453,0.001667,0.001391,0.001574,992545.56,1497.92
2019-05-28,NEOBTC,0.001413,0.001471,0.001375,0.001453,794787.22,1123.27
2019-05-27,NEOBTC,0.001377,0.001436,0.001359,0.001413,836590.73,1159.77
2019-05-26,NEOBTC,0.001423,0.001443,0.001348,0.001377,829981.41,1170.92
2019-05-25,NEOBTC,0.001445,0.001461,0.001415,0.001423,801515.07,1150.58
2019-05-24,NEOBTC,0.001455,0.001472,0.001423,0.001445,851477.37,1234.99
2019-05-23,NEOBTC,0.001463,0.001489,0.001426,0.001455,925399.24,1347.47
2019-05-22,NEOBTC,0.001529,0.001545,0.001452,0.001463,936010.34,1406.35
2019-05-21,NEOBTC,0.001512,0.001581,0.001483,0.001529,947733.59,1446.19
2019-05-20,NEOBTC,0.00143,0.001588,0.001405,0.001512,1024150.2,1508.13
2019-05-19,NEOBTC,0.001474,0.001484,0.001419,0.00143,983392.77,1423.09
2019-05-18,NEOBTC,0.001531,0.001545,0.001451,0.001474,857860.07,1286.92
2019-05-17,NEOBTC,0.001536,0.001552,0.001458,0.001531,950647.32,1444.15
2019-05-16,NEOBTC,0.001572,0.001667,0.001455,0.001536,1094311.4,1709.57
2019-05-15,NEOBTC,0.001392,0.001585,0.001373,0.001572,1195806.92,1779.07
2019-05-14,NEOBTC,0.001244,0.001394,0.00123,0.001392,887459.54,1174.95
2019-05-13,NEOBTC,0.001337,0.00138,0.00121,0.001244,686197.66,903.15
2019-05-12,NEOBTC,0.001363,0.001379,0.001283,0.001337,824886.64,1098.26
2019-05-11,NEOBTC,0.001376,0.001474,0.001289,0.001363,839261.93,1169.45
2019-05-10,NEOBTC,0.0014,0.001445,0.001318,0.001376,832757.23,1155.42
2019-05-09,NEOBTC,0.001512,0.00153,0.001376,0.0014,816209.82,1173.01
2019-05-08,NEOBTC,0.001525,0.001527,0.001487,0.001512,697215.8,1050.9
2019-05-07,NEOBTC,0.001595,0.001621,0.001552,0.001561,269666.59,425.35
2019-05-06,NEOBTC,0.001601,0.001623,0.001558,0.001595,700932.63,1117.49
2019-05-05,NEOBTC,0.001621,0.001651,0.001597,0.001601,660527.03,1073.19
2019-05-04,NEOBTC,0.001723,0.001735,0.001615,0.001621,713052.76,1194.86
2019-05-03,NEOBTC,0.001791,0.001795,0.00169,0.001723,725911.79,1265.97
2019-05-02,NEOBTC,0.001801,0.001831,0.001786,0.001791,685368.73,1234.66
2019-05-01,NEOBTC,0.001829,0.001846,0.001768,0.001801,733597.43,1324.02
2019-04-30,NEOBTC,0.001802,0.001829,0.001791,0.001829,728181.9,1314.07
2019-04-29,NEOBTC,0.001761,0.00189,0.001756,0.001802,798570.01,1436.41
2019-04-28,NEOBTC,0.001803,0.001825,0.001749,0.001761,725871.19,1298.5
2019-04-27,NEOBTC,0.001785,0.001832,0.001768,0.001803,797756.95,1433.63
2019-04-26,NEOBTC,0.001841,0.001841,0.001742,0.001785,876441.31,1559.57
2019-04-25,NEOBTC,0.001829,0.001909,0.001816,0.001841,880423.95,1634.79
2019-04-24,NEOBTC,0.001859,0.001877,0.001737,0.001829,839804.42,1515.32
2019-04-23,NEOBTC,0.002008,0.00202,0.001857,0.001859,778555.86,1511.88
2019-04-22,NEOBTC,0.001997,0.00207,0.001988,0.002008,773582.07,1565.77
2019-04-21,NEOBTC,0.002057,0.002067,0.001948,0.001997,752807.4,1507.77
2019-04-20,NEOBTC,0.002098,0.002106,0.002042,0.002057,768918.1,1594.85
2019-04-19,NEOBTC,0.002139,0.002141,0.00208,0.002098,873387.84,1833.94
2019-04-18,NEOBTC,0.002101,0.002161,0.002097,0.002139,852566.41,1820.12
2019-04-17,NEOBTC,0.002097,0.00214,0.002075,0.002101,717558.97,1502.26
2019-04-16,NEOBTC,0.002126,0.002146,0.00208,0.002097,725344.94,1534.21
2019-04-15,NEOBTC,0.002197,0.00221,0.002092,0.002126,740516.4,1598.47
2019-04-14,NEOBTC,0.002181,0.002218,0.00214,0.002197,715532.07,1552.49
2019-04-13,NEOBTC,0.002224,0.002234,0.002165,0.002181,703102.28,1546.41
2019-04-12,NEOBTC,0.002224,0.002292,0.00216,0.002224,791585.67,1759.46
2019-04-11,NEOBTC,0.002343,0.002343,0.002126,0.002224,872802.78,1950.73
2019-04-10,NEOBTC,0.002343,0.00241,0.002319,0.002343,771879.11,1834.15
2019-04-09,NEOBTC,0.002403,0.002423,0.002303,0.002343,813418.94,1922.4
2019-04-08,NEOBTC,0.002484,0.002536,0.00235,0.002403,811349.67,1977.38
2019-04-07,NEOBTC,0.00259,0.002595,0.002473,0.002484,750495.47,1902.66
2019-04-06,NEOBTC,0.002689,0.002692,0.002559,0.00259,798597.66,2096.22
2019-04-05,NEOBTC,0.002607,0.002734,0.002567,0.002689,819005.22,2159.8
2019-04-04,NEOBTC,0.002457,0.002744,0.002428,0.002607,886208.87,2274.1
2019-04-03,NEOBTC,0.00237,0.00267,0.002343,0.002457,977167.78,2422.76
2019-04-02,NEOBTC,0.002425,0.002514,0.00221,0.00237,926096.77,2177.43
2019-04-01,NEOBTC,0.002463,0.002466,0.002397,0.002425,616016.9,1495.88
2019-03-19,NEOBTC,0.002284,0.002291,0.002275,0.002281,18448.2,42.12
2019-03-18,NEOBTC,0.002307,0.002309,0.002264,0.002284,232562.11,532.9
2019-03-17,NEOBTC,0.002346,0.002366,0.002287,0.002307,263602.83,614.45
2019-03-16,NEOBTC,0.002351,0.002407,0.002306,0.002346,243466.9,575.88
2019-03-15,NEOBTC,0.002387,0.002394,0.002339,0.002351,260302.66,613.86
2019-03-14,NEOBTC,0.002305,0.002397,0.00226,0.002387,279915.52,649.51
2019-03-13,NEOBTC,0.00227,0.002359,0.002262,0.002305,154624.11,356.02
2019-03-12,NEOBTC,0.002251,0.002297,0.0022,0.00227,130301.29,292.9
2019-03-11,NEOBTC,0.002235,0.002257,0.002198,0.002251,405316.65,902.63
2019-03-10,NEOBTC,0.002273,0.002294,0.002222,0.002235,407559.92,918.6
2019-03-09,NEOBTC,0.002265,0.00232,0.002259,0.002273,432131.94,988.93
2019-03-08,NEOBTC,0.00236,0.002374,0.002257,0.002265,464152.75,1071.47
2019-03-07,NEOBTC,0.00225,0.002375,0.002241,0.00236,386470.81,879.09
2019-03-06,NEOBTC,0.002263,0.002283,0.00223,0.00225,426707.08,961.17
2019-03-05,NEOBTC,0.002197,0.002289,0.002178,0.002263,417610.09,935.38
2019-03-04,NEOBTC,0.002261,0.002346,0.002156,0.002197,450084.97,996.18
2019-03-03,NEOBTC,0.002278,0.002309,0.002249,0.002261,393934.1,899.9
2019-03-02,NEOBTC,0.002343,0.002368,0.002272,0.002278,441246.1,1017.94
2019-03-01,NEOBTC,0.002312,0.002407,0.002288,0.002343,445704.6,1031.65
2019-02-28,NEOBTC,0.002324,0.002358,0.002292,0.002312,425744.53,989.78
2019-02-27,NEOBTC,0.002378,0.002398,0.002287,0.002324,454673.13,1068.14
2019-02-26,NEOBTC,0.002407,0.002411,0.002329,0.002378,389391.88,921.69
2019-02-25,NEOBTC,0.002378,0.002455,0.002315,0.002407,460479.14,1101.1
2019-02-24,NEOBTC,0.002462,0.002604,0.002282,0.002378,549431.2,1344.17
2019-02-23,NEOBTC,0.002187,0.0025,0.002148,0.002462,499531.96,1136.26
2019-02-22,NEOBTC,0.00218,0.002226,0.002171,0.002187,452840.31,995.37
2019-02-21,NEOBTC,0.002299,0.002303,0.002154,0.00218,454053.2,1009.22
2019-02-20,NEOBTC,0.002274,0.002318,0.002236,0.002299,401038.38,913.4
2019-02-19,NEOBTC,0.002253,0.002353,0.002222,0.002274,310819.7,712.47
2019-02-18,NEOBTC,0.002285,0.002322,0.002219,0.002253,183497.81,413.18
2019-02-17,NEOBTC,0.002178,0.002399,0.002172,0.002285,343986.46,785.86
2019-02-16,NEOBTC,0.002242,0.0023,0.002164,0.002178,406676.8,908.51
2019-02-15,NEOBTC,0.002194,0.002327,0.002167,0.002242,385903.59,860.81
2019-02-14,NEOBTC,0.002275,0.002279,0.002157,0.002194,262171.39,580.43
2019-02-13,NEOBTC,0.002255,0.002317,0.002241,0.002275,309896.93,706.45
2019-02-12,NEOBTC,0.00224,0.002308,0.002193,0.002255,291838.76,653.54
2019-02-11,NEOBTC,0.00216,0.002287,0.00211,0.00224,412503.52,895.33
2019-02-10,NEOBTC,0.002088,0.002224,0.002063,0.00216,435130.01,916.88
2019-02-09,NEOBTC,0.002063,0.002112,0.002041,0.002088,435624.33,902.67
2019-02-08,NEOBTC,0.002036,0.00213,0.002012,0.002063,429871.36,884.44
2019-02-07,NEOBTC,0.002015,0.002049,0.002002,0.002036,418406.34,847.71
2019-02-06,NEOBTC,0.002016,0.00203,0.001977,0.002015,415624.18,832.97
2019-02-05,NEOBTC,0.002035,0.002058,0.001994,0.002016,436625.64,887.6
2019-02-04,NEOBTC,0.002025,0.002071,0.002014,0.002035,453021.91,924.14
2019-02-03,NEOBTC,0.002063,0.00207,0.002012,0.002025,374244.88,762.71
2019-02-02,NEOBTC,0.002007,0.002077,0.001982,0.002063,363570.02,736.65
2019-02-01,NEOBTC,0.001996,0.002016,0.001968,0.002007,427700.24,854.26
2019-01-31,NEOBTC,0.002036,0.002059,0.001976,0.001996,439477.15,886.61
2019-01-30,NEOBTC,0.002045,0.002054,0.001995,0.002036,425653.16,862.63
2019-01-29,NEOBTC,0.002012,0.002086,0.001985,0.002045,452918.65,917.05
2019-01-28,NEOBTC,0.002062,0.002078,0.001975,0.002012,429248.53,866.61
2019-01-27,NEOBTC,0.002088,0.002115,0.002038,0.002062,477241.3,986.58
2019-01-26,NEOBTC,0.002103,0.002116,0.002076,0.002088,456161.58,956.65
2019-01-25,NEOBTC,0.002141,0.002141,0.002087,0.002103,413325.67,873.35
2019-01-24,NEOBTC,0.002103,0.002143,0.002085,0.002141,392258.89,827.82
2019-01-23,NEOBTC,0.002126,0.002132,0.002088,0.002103,443615.06,936.57
2019-01-22,NEOBTC,0.002105,0.002159,0.002055,0.002126,272742.59,576.84
2019-01-21,NEOBTC,0.002108,0.002128,0.002073,0.002105,116026.44,244.54
2019-01-20,NEOBTC,0.00215,0.002188,0.002072,0.002108,39942.49,85.55
2019-01-19,NEOBTC,0.002087,0.002234,0.002083,0.00215,201379.85,428.11
2019-01-18,NEOBTC,0.002123,0.00213,0.002066,0.002087,307622.86,645.47
2019-01-17,NEOBTC,0.002103,0.002138,0.002056,0.002123,435608.72,913.89
2019-01-16,NEOBTC,0.002082,0.002146,0.002065,0.002103,397052.97,834.7
2019-01-15,NEOBTC,0.002152,0.002162,0.002051,0.002082,458789.67,963.6
2019-01-14,NEOBTC,0.002011,0.002166,0.002008,0.002152,469385.22,975.88
2019-01-13,NEOBTC,0.00211,0.002135,0.00198,0.002011,403452.92,835.32
2019-01-12,NEOBTC,0.002146,0.00216,0.002095,0.00211,69717.92,148.46
2019-01-11,NEOBTC,0.002166,0.002194,0.002117,0.002146,43153.25,93.29
2019-01-10,NEOBTC,0.002274,0.002347,0.002083,0.002166,84637.99,188.89
2019-01-09,NEOBTC,0.002269,0.002406,0.00225,0.002274,145897.36,340.24
2019-01-08,NEOBTC,0.002103,0.002301,0.00207,0.002269,177480.08,397.17
2019-01-07,NEOBTC,0.002125,0.00221,0.002061,0.002103,231427.11,497.0
2019-01-06,NEOBTC,0.002046,0.0022,0.002002,0.002125,344597.47,714.87
2019-01-05,NEOBTC,0.001967,0.002055,0.001966,0.002046,441579.78,889.22
2019-01-04,NEOBTC,0.001989,0.002011,0.001959,0.001967,388256.49,773.21
2019-01-03,NEOBTC,0.002046,0.002054,0.001963,0.001989,342803.11,689.45
2019-01-02,NEOBTC,0.002038,0.002073,0.002008,0.002046,378813.99,773.98
2019-01-01,NEOBTC,0.002004,0.002048,0.001984,0.002038,433425.57,869.83
2018-12-31,NEOBTC,0.002091,0.002104,0.001971,0.002004,389787.36,794.38
2018-12-30,NEOBTC,0.002068,0.002126,0.002046,0.002091,413887.89,861.6
2018-12-29,NEOBTC,0.002029,0.002108,0.001965,0.002068,403445.73,812.08
2018-12-28,NEOBTC,0.001905,0.00206,0.001869,0.002029,425642.11,827.79
2018-12-27,NEOBTC,0.002031,0.002038,0.001883,0.001905,423199.6,835.37
2018-12-26,NEOBTC,0.002011,0.00208,0.001941,0.002031,430909.25,864.28
2018-12-25,NEOBTC,0.002069,0.002083,0.001897,0.002011,346354.56,680.22
2018-12-24,NEOBTC,0.001925,0.002153,0.001919,0.002069,313797.8,644.6
2018-12-23,NEOBTC,0.001766,0.001983,0.001758,0.001925,55448.55,105.61
2018-12-22,NEOBTC,0.001773,0.001785,0.001748,0.001766,16429.9,29.07
2018-12-21,NEOBTC,0.001761,0.001821,0.001715,0.001773,40715.09,72.22
2018-12-20,NEOBTC,0.001772,0.001821,0.001731,0.001761,27299.16,48.56
2018-12-19,NEOBTC,0.001849,0.001888,0.001772,0.001772,38886.84,71.97
2018-12-18,NEOBTC,0.001848,0.001858,0.001809,0.001849,20895.86,38.33
2018-12-17,NEOBTC,0.00176,0.001871,0.00176,0.001848,33087.48,60.68
2018-12-16,NEOBTC,0.001743,0.00184,0.001736,0.00176,13979.56,25.07
2018-12-15,NEOBTC,0.001747,0.001747,0.001713,0.001743,9141.79,15.8
2018-12-14,NEOBTC,0.001728,0.001752,0.001698,0.001747,10011.93,17.23
2018-12-13,NEOBTC,0.001732,0.001764,0.001691,0.001728,25589.68,43.87
2018-12-12,NEOBTC,0.00171,0.001811,0.00171,0.001732,13173.77,23.19
2018-12-11,NEOBTC,0.001756,0.001786,0.001699,0.001709,14094.64,24.43
2018-12-10,NEOBTC,0.001773,0.001782,0.001728,0.001756,21174.32,37.12
2018-12-09,NEOBTC,0.001735,0.001872,0.001734,0.001773,30719.39,55.45
2018-12-08,NEOBTC,0.001777,0.001894,0.001706,0.001735,29845.08,53.12
2018-12-07,NEOBTC,0.001715,0.001814,0.001674,0.001777,55556.02,96.26
2018-12-06,NEOBTC,0.001865,0.001891,0.001698,0.001715,27878.63,50.24
2018-12-05,NEOBTC,0.001929,0.00193,0.001845,0.001865,23957.34,44.87
2018-12-04,NEOBTC,0.0019,0.00196,0.001855,0.001929,27353.5,52.29
2018-12-03,NEOBTC,0.001926,0.001954,0.001873,0.0019,11397.64,21.82
2018-12-02,NEOBTC,0.001947,0.001981,0.001908,0.001926,15963.42,31.1
2018-12-01,NEOBTC,0.001922,0.001974,0.001894,0.001947,16781.21,32.51
2018-11-30,NEOBTC,0.001974,0.001986,0.001898,0.001922,22021.93,42.69
2018-11-29,NEOBTC,0.001965,0.002019,0.001922,0.001974,39083.76,76.67
2018-11-28,NEOBTC,0.001899,0.001999,0.001882,0.001965,41058.09,79.94
2018-11-27,NEOBTC,0.001884,0.0019,0.001832,0.001899,22268.65,41.47
2018-11-26,NEOBTC,0.001916,0.001931,0.001862,0.001884,29023.79,55.16
2018-11-25,NEOBTC,0.001931,0.001984,0.00186,0.001916,39806.94,75.68
2018-11-24,NEOBTC,0.00198,0.002007,0.001904,0.001931,21350.94,41.55
2018-11-23,NEOBTC,0.001932,0.001997,0.001891,0.00198,22911.8,44.12
2018-11-22,NEOBTC,0.002007,0.002026,0.001922,0.001932,8439.38,16.71
2018-11-21,NEOBTC,0.002007,0.002037,0.001952,0.002007,23485.61,46.83
2018-11-20,NEOBTC,0.002082,0.002101,0.001849,0.002007,45130.86,89.57
2018-11-19,NEOBTC,0.00224,0.002241,0.002005,0.002082,35043.0,72.62
2018-11-18,NEOBTC,0.002236,0.002258,0.00222,0.00224,4433.09,9.93
2018-11-17,NEOBTC,0.002279,0.002282,0.002226,0.002236,4874.44,10.99
2018-11-16,NEOBTC,0.002306,0.002319,0.00226,0.002279,24056.14,54.95
2018-11-15,NEOBTC,0.002357,0.002365,0.002248,0.002306,22233.31,51.28
2018-11-14,NEOBTC,0.002412,0.002417,0.002069,0.002357,73588.12,167.06
2018-11-13,NEOBTC,0.002465,0.002469,0.002403,0.002412,4590.28,11.17
2018-11-12,NEOBTC,0.002509,0.002512,0.002437,0.002465,5785.47,14.29
2018-11-11,NEOBTC,0.002486,0.002513,0.002437,0.002509,5524.79,13.67
2018-11-10,NEOBTC,0.002492,0.002534,0.002479,0.002486,5319.75,13.34
2018-11-09,NEOBTC,0.002531,0.002545,0.002475,0.002492,4294.99,10.78
2018-11-08,NEOBTC,0.002562,0.002562,0.002519,0.002531,5142.81,13.03
2018-11-07,NEOBTC,0.002626,0.002692,0.002545,0.002562,10689.86,27.85
2018-11-06,NEOBTC,0.002534,0.002646,0.002534,0.002626,13910.9,36.14
2018-11-05,NEOBTC,0.002606,0.002606,0.002529,0.002534,7852.91,20.1
2018-11-04,NEOBTC,0.002498,0.00265,0.002486,0.002606,13434.09,34.59
2018-11-03,NEOBTC,0.002536,0.002536,0.00249,0.002498,8760.08,22.01
2018-11-02,NEOBTC,0.002469,0.002541,0.002469,0.002536,18674.17,47.05
2018-11-01,NEOBTC,0.002423,0.002474,0.002409,0.002469,4853.11,11.81
2018-10-31,NEOBTC,0.00241,0.00243,0.002345,0.002423,5269.95,12.65
2018-10-30,NEOBTC,0.002432,0.002443,0.002395,0.00241,9171.08,22.18
2018-10-29,NEOBTC,0.002499,0.002506,0.002374,0.002432,12187.45,29.67
2018-10-28,NEOBTC,0.002487,0.002511,0.002474,0.002499,4280.42,10.66
2018-10-27,NEOBTC,0.002508,0.002523,0.002475,0.002487,2434.03,6.1
2018-10-26,NEOBTC,0.002568,0.002568,0.002472,0.002508,5066.62,12.73
2018-10-25,NEOBTC,0.002576,0.002578,0.002545,0.002568,5359.36,13.73
2018-10-24,NEOBTC,0.002573,0.002599,0.00254,0.002576,7572.86,19.5
2018-10-23,NEOBTC,0.002592,0.002592,0.00254,0.002573,9175.25,23.52
2018-10-22,NEOBTC,0.002547,0.00263,0.002527,0.002592,20636.15,53.16
2018-10-21,NEOBTC,0.002571,0.002585,0.002544,0.002547,13649.0,35.09
2018-10-20,NEOBTC,0.00257,0.002601,0.002549,0.002571,4485.59,11.54
2018-10-19,NEOBTC,0.002558,0.00257,0.002516,0.00257,3442.76,8.76
2018-10-18,NEOBTC,0.002552,0.002694,0.002526,0.002558,19147.77,49.72
2018-10-17,NEOBTC,0.002497,0.002569,0.002497,0.002552,15477.7,39.2
2018-10-16,NEOBTC,0.002466,0.002466,0.002464,0.002464,0.0,0.0
2018-10-15,NEOBTC,0.002492,0.00254,0.002358,0.002466,28105.15,69.2
2018-10-14,NEOBTC,0.002522,0.002576,0.002487,0.002492,19826.84,50.54
2018-10-13,NEOBTC,0.0025,0.002549,0.0025,0.002522,26187.88,66.34
2018-10-12,NEOBTC,0.002487,0.002556,0.002461,0.0025,8294.85,20.86
2018-10-11,NEOBTC,0.002764,0.002764,0.002483,0.002487,39693.06,104.02
2018-10-10,NEOBTC,0.002757,0.00277,0.002737,0.002764,5055.34,13.91
2018-10-09,NEOBTC,0.002784,0.002789,0.00274,0.002757,4393.12,12.11
2018-10-08,NEOBTC,0.002753,0.002808,0.002745,0.002784,5903.2,16.37
2018-10-07,NEOBTC,0.002724,0.002775,0.002721,0.002753,3219.05,8.85
2018-10-06,NEOBTC,0.002749,0.002805,0.002706,0.002724,4438.95,12.23
2018-10-05,NEOBTC,0.002732,0.002754,0.002713,0.002749,3324.86,9.08
2018-10-04,NEOBTC,0.002768,0.002788,0.002729,0.002732,3897.37,10.75
2018-10-03,NEOBTC,0.002823,0.002827,0.002729,0.002768,5381.83,14.9
2018-10-02,NEOBTC,0.002833,0.002847,0.002785,0.002823,5907.19,16.68
2018-10-01,NEOBTC,0.002857,0.002878,0.002798,0.002833,4000.45,11.32
2018-09-30,NEOBTC,0.002912,0.002913,0.002796,0.002857,8569.35,24.56
2018-09-29,NEOBTC,0.002904,0.002923,0.002816,0.002912,9051.66,26.03
2018-09-28,NEOBTC,0.002839,0.00307,0.002832,0.002904,26223.8,76.87
2018-09-27,NEOBTC,0.002755,0.002915,0.002716,0.002839,13068.2,36.92
2018-09-26,NEOBTC,0.002819,0.002848,0.002727,0.002755,10842.92,30.14
2018-09-25,NEOBTC,0.002802,0.002819,0.002689,0.002819,13863.23,37.91
2018-09-24,NEOBTC,0.002918,0.002927,0.002755,0.002802,16423.58,46.62
2018-09-23,NEOBTC,0.002805,0.003067,0.002782,0.002918,13339.05,39.23
2018-09-22,NEOBTC,0.002942,0.002962,0.002762,0.002805,12269.2,34.64
2018-09-21,NEOBTC,0.002807,0.003002,0.002738,0.002942,22497.79,64.05
2018-09-20,NEOBTC,0.002678,0.002839,0.002665,0.002807,10180.13,27.88
2018-09-19,NEOBTC,0.002664,0.002738,0.002629,0.002678,5944.61,15.93
2018-09-18,NEOBTC,0.00265,0.002725,0.002619,0.002664,8497.69,22.68
2018-09-17,NEOBTC,0.002761,0.002797,0.002611,0.00265,20705.22,55.97
2018-09-16,NEOBTC,0.002776,0.002783,0.002703,0.002761,8361.78,22.99
2018-09-15,NEOBTC,0.002749,0.002815,0.002738,0.002776,6368.91,17.73
2018-09-14,NEOBTC,0.002797,0.002851,0.002739,0.002749,18575.0,51.84
2018-09-13,NEOBTC,0.002778,0.002877,0.002739,0.002797,28909.9,81.36
2018-09-12,NEOBTC,0.002819,0.002823,0.0026,0.002778,68486.76,185.75
2018-09-11,NEOBTC,0.002929,0.002954,0.002719,0.002819,117821.36,338.97
2018-09-10,NEOBTC,0.002947,0.002992,0.002907,0.002929,113314.45,334.04
