Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XRP,Volume USD
2018-06-05 10-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 09-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 08-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 07-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 06-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 05-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 04-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 03-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 02-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 01-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 12-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 11-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 10-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 09-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 08-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 07-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 06-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 05-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 04-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 03-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 02-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 01-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-05 12-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 11-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 10-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 09-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 08-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 07-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 06-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 05-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 04-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 03-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 02-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 01-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 12-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 11-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 10-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 09-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 08-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 07-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 06-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 05-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 04-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 03-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 02-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 01-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-04 12-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 11-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 10-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 09-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 08-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 07-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 06-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 05-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 04-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 03-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 02-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 01-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 12-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 11-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 10-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 09-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 08-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 07-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 06-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 05-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 04-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 03-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 02-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 01-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-03 12-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 11-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 10-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 09-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 08-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 07-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 06-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 05-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 04-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 03-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 02-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 01-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 12-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 11-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 10-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 09-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 08-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 07-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 06-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 05-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 04-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 03-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 02-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 01-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-02 12-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 11-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 10-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 09-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 08-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 07-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 06-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 05-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 04-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 03-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 02-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 01-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 12-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 11-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 10-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 09-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 08-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 07-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 06-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 05-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 04-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 03-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 02-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 01-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-06-01 12-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 11-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 10-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 09-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 08-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 07-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 06-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 05-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 04-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 03-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 02-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 01-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 12-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 11-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 10-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 09-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 08-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 07-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 06-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 05-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 04-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 03-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 02-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 01-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-31 12-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 11-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 10-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 09-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 08-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 07-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 06-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 05-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 04-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 03-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 02-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 01-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 12-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 11-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 10-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 09-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 08-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 07-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 06-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 05-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 04-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 03-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 02-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 01-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-30 12-AM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-29 11-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
2018-05-29 10-PM,XRPUSD,0.7026,0.7026,0.7026,0.7026,0.0,0.0
