Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume ETH
2019-07-13,ZECETH,0.337,0.3397,0.3274,0.3322,65.04,21.48
2019-07-12,ZECETH,0.33,0.337,0.3209,0.337,540.36,178.0
2019-07-11,ZECETH,0.3324,0.3411,0.324,0.33,700.29,234.31
2019-07-10,ZECETH,0.3233,0.3438,0.3221,0.3324,930.27,307.24
2019-07-09,ZECETH,0.3358,0.3384,0.3221,0.3233,265.43,86.86
2019-07-08,ZECETH,0.3466,0.3503,0.3358,0.3358,185.77,63.55
2019-07-07,ZECETH,0.3581,0.3581,0.341,0.3466,152.95,53.23
2019-07-06,ZECETH,0.3464,0.3653,0.3453,0.3581,76.52,27.34
2019-07-05,ZECETH,0.3543,0.3591,0.341,0.3464,144.21,49.94
2019-07-04,ZECETH,0.3509,0.3581,0.3455,0.3543,205.39,72.24
2019-07-03,ZECETH,0.3487,0.3579,0.3487,0.3509,96.67,33.98
2019-07-02,ZECETH,0.3507,0.3569,0.3473,0.3487,281.5,99.47
2019-07-01,ZECETH,0.3548,0.3615,0.3424,0.3507,319.77,111.71
2019-06-30,ZECETH,0.3571,0.361,0.35,0.3548,683.02,243.36
2019-06-29,ZECETH,0.3593,0.3718,0.352,0.3571,220.23,79.98
2019-06-28,ZECETH,0.3589,0.3793,0.3573,0.3593,1202.96,442.55
2019-06-27,ZECETH,0.3347,0.3589,0.323,0.3589,2033.51,687.76
2019-06-26,ZECETH,0.3305,0.3612,0.3108,0.3347,3109.81,1033.26
2019-06-25,ZECETH,0.3522,0.3522,0.33,0.3305,152.51,52.03
2019-06-24,ZECETH,0.3575,0.3593,0.343,0.3522,619.7,217.19
2019-06-23,ZECETH,0.3636,0.3687,0.3503,0.3575,467.52,168.97
2019-06-22,ZECETH,0.3733,0.3759,0.3635,0.3636,496.74,182.75
2019-06-21,ZECETH,0.402,0.4187,0.3722,0.3733,255.27,99.98
2019-06-20,ZECETH,0.4159,0.4159,0.3964,0.402,387.28,154.25
2019-06-19,ZECETH,0.4241,0.4333,0.4016,0.4159,620.63,259.61
2019-06-18,ZECETH,0.3725,0.4282,0.3725,0.4241,1220.73,492.6
2019-06-17,ZECETH,0.3494,0.385,0.3494,0.3725,643.09,237.72
2019-06-16,ZECETH,0.3454,0.3551,0.3378,0.3494,281.51,96.21
2019-06-15,ZECETH,0.3419,0.3554,0.3419,0.3454,130.99,45.33
2019-06-14,ZECETH,0.3452,0.375,0.3419,0.3419,236.91,84.67
2019-06-13,ZECETH,0.3487,0.3504,0.3341,0.3452,310.43,107.02
2019-06-12,ZECETH,0.3265,0.3566,0.3239,0.3487,555.07,188.75
2019-06-11,ZECETH,0.3255,0.3292,0.3195,0.3265,32.08,10.47
2019-06-10,ZECETH,0.3346,0.3353,0.3233,0.3255,72.48,24.12
2019-06-09,ZECETH,0.3298,0.3388,0.3262,0.3346,335.91,111.7
2019-06-08,ZECETH,0.3339,0.3404,0.3296,0.3298,122.95,41.02
2019-06-07,ZECETH,0.321,0.3377,0.32,0.3339,298.98,98.92
2019-06-06,ZECETH,0.326,0.33,0.321,0.321,64.33,20.87
2019-06-05,ZECETH,0.3216,0.326,0.317,0.326,129.21,41.52
2019-06-04,ZECETH,0.3359,0.3491,0.3216,0.3216,344.44,114.85
2019-06-03,ZECETH,0.3269,0.3379,0.3243,0.3359,190.55,63.49
2019-06-02,ZECETH,0.3258,0.333,0.3211,0.3269,157.32,51.39
2019-06-01,ZECETH,0.3347,0.3402,0.323,0.3258,188.85,62.53
2019-05-31,ZECETH,0.3281,0.345,0.3244,0.3347,305.82,103.13
2019-05-30,ZECETH,0.317,0.3453,0.3012,0.3281,1757.29,575.53
2019-05-29,ZECETH,0.316,0.326,0.3022,0.317,380.2,119.29
2019-05-28,ZECETH,0.2808,0.3284,0.2808,0.316,1937.56,603.69
2019-05-27,ZECETH,0.2841,0.287,0.2788,0.2808,1324.05,373.74
2019-05-26,ZECETH,0.2879,0.2913,0.2798,0.2841,785.49,223.15
2019-05-25,ZECETH,0.2929,0.2929,0.286,0.2879,99.24,28.63
2019-05-24,ZECETH,0.2941,0.297,0.2913,0.2929,92.57,27.24
2019-05-23,ZECETH,0.2895,0.2983,0.2858,0.2941,270.48,79.35
2019-05-22,ZECETH,0.294,0.294,0.2859,0.2895,259.02,75.07
2019-05-21,ZECETH,0.3027,0.3029,0.2884,0.294,930.7,277.81
2019-05-20,ZECETH,0.3,0.3113,0.2993,0.3027,348.11,106.22
2019-05-19,ZECETH,0.3061,0.3106,0.2954,0.3,190.15,56.96
2019-05-18,ZECETH,0.3016,0.3119,0.2992,0.3061,63.84,19.41
2019-05-17,ZECETH,0.2833,0.3147,0.2798,0.3016,863.69,250.45
2019-05-16,ZECETH,0.3117,0.3117,0.2804,0.2833,995.21,294.21
2019-05-15,ZECETH,0.3117,0.32,0.3023,0.3117,324.38,100.81
2019-05-14,ZECETH,0.3244,0.3289,0.3039,0.3117,947.05,301.03
2019-05-13,ZECETH,0.3215,0.329,0.3164,0.3244,253.76,82.04
2019-05-12,ZECETH,0.329,0.3333,0.3188,0.3215,226.05,73.15
2019-05-11,ZECETH,0.3322,0.3341,0.315,0.329,957.79,309.54
2019-05-10,ZECETH,0.3305,0.3358,0.3273,0.3322,257.07,85.01
2019-05-09,ZECETH,0.3406,0.341,0.3291,0.3305,461.17,155.31
2019-05-08,ZECETH,0.3414,0.3435,0.3374,0.3406,260.05,88.39
2019-05-07,ZECETH,0.3449,0.3449,0.3351,0.3385,442.4,150.54
2019-05-06,ZECETH,0.3643,0.3765,0.343,0.3449,457.0,163.55
2019-05-05,ZECETH,0.3726,0.3731,0.3643,0.3643,122.31,45.02
2019-05-04,ZECETH,0.3755,0.3805,0.3675,0.3726,91.28,33.89
2019-05-03,ZECETH,0.3708,0.378,0.365,0.3755,360.32,132.29
2019-05-02,ZECETH,0.38,0.3819,0.3708,0.3708,327.52,122.82
2019-05-01,ZECETH,0.3711,0.3821,0.3711,0.38,15.3,5.78
2019-04-30,ZECETH,0.374,0.3774,0.3656,0.3711,201.35,74.83
2019-04-29,ZECETH,0.3829,0.3858,0.3725,0.374,149.5,56.66
2019-04-28,ZECETH,0.3853,0.3905,0.3823,0.3829,21.74,8.42
2019-04-27,ZECETH,0.3904,0.3977,0.3835,0.3853,130.28,50.32
2019-04-26,ZECETH,0.3996,0.4091,0.379,0.3904,263.67,104.65
2019-04-25,ZECETH,0.3955,0.4035,0.393,0.3996,108.61,43.45
2019-04-24,ZECETH,0.3938,0.3996,0.3876,0.3955,122.21,47.86
2019-04-23,ZECETH,0.4038,0.4084,0.3938,0.3938,133.58,53.76
2019-04-22,ZECETH,0.4044,0.408,0.3941,0.4038,54.48,21.84
2019-04-21,ZECETH,0.4018,0.4045,0.3961,0.4044,29.97,12.0
2019-04-20,ZECETH,0.402,0.403,0.397,0.4018,56.2,22.48
2019-04-19,ZECETH,0.4071,0.4108,0.402,0.402,96.42,39.05
2019-04-18,ZECETH,0.4256,0.4256,0.4051,0.4071,55.71,22.99
2019-04-17,ZECETH,0.4185,0.4286,0.4106,0.4256,75.45,31.54
2019-04-16,ZECETH,0.4203,0.4206,0.4123,0.4185,59.78,24.9
2019-04-15,ZECETH,0.4189,0.422,0.4122,0.4203,105.59,43.89
2019-04-14,ZECETH,0.4236,0.4236,0.414,0.4189,19.49,8.16
2019-04-13,ZECETH,0.4361,0.4361,0.4232,0.4236,38.36,16.36
2019-04-12,ZECETH,0.424,0.4361,0.4192,0.4361,260.9,112.02
2019-04-11,ZECETH,0.4044,0.425,0.395,0.424,546.04,225.58
2019-04-10,ZECETH,0.4025,0.4128,0.396,0.4044,161.83,65.08
2019-04-09,ZECETH,0.4034,0.4088,0.3956,0.4025,96.12,38.57
2019-04-08,ZECETH,0.4256,0.4256,0.3958,0.4034,265.19,107.87
2019-04-07,ZECETH,0.4312,0.4421,0.4221,0.4256,131.85,56.92
2019-04-06,ZECETH,0.4363,0.4392,0.4237,0.4312,64.56,27.79
2019-04-05,ZECETH,0.4249,0.442,0.4199,0.4363,353.4,152.39
2019-04-04,ZECETH,0.4331,0.4367,0.4183,0.4249,260.6,110.29
2019-04-03,ZECETH,0.428,0.443,0.4188,0.4331,459.46,195.98
2019-04-02,ZECETH,0.4417,0.4495,0.42,0.428,857.81,370.24
2019-04-01,ZECETH,0.4123,0.45,0.4123,0.4417,402.18,175.49
2019-03-19,ZECETH,0.3901,0.3928,0.3901,0.3901,30.88,12.06
2019-03-18,ZECETH,0.3848,0.3956,0.3844,0.3901,233.98,91.42
2019-03-17,ZECETH,0.384,0.393,0.3822,0.3848,120.16,46.37
2019-03-16,ZECETH,0.3891,0.3891,0.38,0.384,182.69,70.14
2019-03-15,ZECETH,0.3938,0.397,0.386,0.3891,169.87,66.59
2019-03-14,ZECETH,0.3864,0.3946,0.383,0.3938,244.72,95.3
2019-03-13,ZECETH,0.3977,0.3985,0.3838,0.3864,219.26,86.3
2019-03-12,ZECETH,0.37,0.3977,0.369,0.3977,1484.3,557.16
2019-03-11,ZECETH,0.3715,0.3762,0.369,0.37,103.94,38.76
2019-03-10,ZECETH,0.3737,0.3737,0.3683,0.3715,69.9,25.92
2019-03-09,ZECETH,0.3678,0.3737,0.3606,0.3737,383.65,140.9
2019-03-08,ZECETH,0.365,0.371,0.3587,0.3678,100.98,37.09
2019-03-07,ZECETH,0.3632,0.3674,0.3611,0.365,94.95,34.66
2019-03-06,ZECETH,0.3675,0.3684,0.36,0.3632,60.09,21.97
2019-03-05,ZECETH,0.3804,0.3859,0.367,0.3675,229.12,86.35
2019-03-04,ZECETH,0.3836,0.3891,0.3785,0.3804,191.26,73.65
2019-03-03,ZECETH,0.3869,0.3886,0.3805,0.3836,78.81,30.44
2019-03-02,ZECETH,0.3807,0.388,0.379,0.3869,22.73,8.71
2019-03-01,ZECETH,0.3771,0.3807,0.3741,0.3807,3.34,1.26
2019-02-28,ZECETH,0.3868,0.3868,0.3868,0.3868,0.0,0.0
2019-02-27,ZECETH,0.3804,0.393,0.3733,0.3868,102.53,38.93
2019-02-26,ZECETH,0.3753,0.3847,0.3753,0.3804,143.85,54.76
2019-02-25,ZECETH,0.3858,0.3858,0.3696,0.3753,132.25,49.82
2019-02-24,ZECETH,0.3565,0.3858,0.351,0.3858,652.66,234.02
2019-02-23,ZECETH,0.3619,0.3646,0.3515,0.3565,312.43,112.17
2019-02-22,ZECETH,0.363,0.372,0.3619,0.3619,114.75,42.12
2019-02-21,ZECETH,0.367,0.3748,0.363,0.363,308.58,113.54
2019-02-20,ZECETH,0.3799,0.3799,0.3665,0.367,328.31,120.86
2019-02-19,ZECETH,0.3722,0.3818,0.3685,0.3799,288.94,107.18
2019-02-18,ZECETH,0.3876,0.39,0.3697,0.3722,348.72,131.41
2019-02-17,ZECETH,0.4188,0.4188,0.3826,0.3876,133.21,52.35
2019-02-16,ZECETH,0.4152,0.4188,0.4125,0.4188,25.44,10.52
2019-02-15,ZECETH,0.4274,0.4274,0.4142,0.4152,113.19,47.42
2019-02-14,ZECETH,0.4311,0.4334,0.4231,0.4274,51.35,21.89
2019-02-13,ZECETH,0.4364,0.4521,0.4311,0.4311,276.76,121.56
2019-02-12,ZECETH,0.4208,0.4451,0.4208,0.4364,165.82,72.55
2019-02-11,ZECETH,0.4026,0.4253,0.4012,0.4208,113.5,47.43
2019-02-10,ZECETH,0.4171,0.4241,0.3997,0.4026,192.77,80.68
2019-02-09,ZECETH,0.4166,0.4257,0.4142,0.4171,165.56,69.61
2019-02-08,ZECETH,0.446,0.4485,0.4166,0.4166,642.03,278.33
2019-02-07,ZECETH,0.4451,0.4515,0.4412,0.446,105.78,47.32
2019-02-06,ZECETH,0.4508,0.4563,0.4398,0.4451,145.23,64.89
2019-02-05,ZECETH,0.4515,0.4515,0.4474,0.4508,71.18,32.01
2019-02-04,ZECETH,0.448,0.4515,0.444,0.4515,5.36,2.41
2019-02-03,ZECETH,0.4439,0.456,0.443,0.448,26.02,11.75
2019-02-02,ZECETH,0.45,0.4555,0.4439,0.4439,33.63,15.2
2019-02-01,ZECETH,0.456,0.4621,0.45,0.45,180.86,82.83
2019-01-31,ZECETH,0.457,0.463,0.453,0.456,236.21,108.25
2019-01-30,ZECETH,0.4622,0.4664,0.4546,0.457,100.33,45.96
2019-01-29,ZECETH,0.462,0.4642,0.455,0.4622,79.98,36.89
2019-01-28,ZECETH,0.4537,0.4836,0.4499,0.462,1118.83,518.5
2019-01-27,ZECETH,0.448,0.4537,0.448,0.4537,100.16,45.22
2019-01-26,ZECETH,0.4524,0.4536,0.4473,0.448,18.77,8.46
2019-01-25,ZECETH,0.4573,0.4573,0.4457,0.4524,54.27,24.57
2019-01-24,ZECETH,0.4483,0.4603,0.4421,0.4573,94.55,42.68
2019-01-23,ZECETH,0.4457,0.4483,0.442,0.4483,23.0,10.2
2019-01-22,ZECETH,0.4476,0.4508,0.4412,0.4457,43.6,19.47
2019-01-21,ZECETH,0.443,0.4497,0.441,0.4476,57.24,25.57
2019-01-20,ZECETH,0.434,0.445,0.4339,0.443,273.67,120.6
2019-01-19,ZECETH,0.4423,0.4424,0.4321,0.434,166.13,72.51
2019-01-18,ZECETH,0.4378,0.4423,0.4365,0.4423,44.53,19.52
2019-01-17,ZECETH,0.4279,0.444,0.4279,0.4378,117.57,51.7
2019-01-16,ZECETH,0.4377,0.4475,0.4279,0.4279,91.62,40.09
2019-01-15,ZECETH,0.4328,0.448,0.421,0.4377,181.0,79.42
2019-01-14,ZECETH,0.454,0.461,0.4293,0.4328,139.73,62.92
2019-01-13,ZECETH,0.4443,0.4632,0.4398,0.454,154.96,69.87
2019-01-12,ZECETH,0.4431,0.451,0.43,0.4443,99.64,43.81
2019-01-11,ZECETH,0.4266,0.4632,0.4251,0.4431,714.17,322.31
2019-01-10,ZECETH,0.4015,0.432,0.4011,0.4266,372.43,156.18
2019-01-09,ZECETH,0.4019,0.4043,0.396,0.4015,34.68,13.9
2019-01-08,ZECETH,0.4,0.41,0.397,0.4019,177.55,71.27
2019-01-07,ZECETH,0.3903,0.4017,0.3903,0.4,204.69,81.52
2019-01-06,ZECETH,0.3706,0.3971,0.3694,0.3903,131.37,50.8
2019-01-05,ZECETH,0.3799,0.3836,0.3694,0.3706,233.85,87.09
2019-01-04,ZECETH,0.3897,0.3951,0.3719,0.3799,347.32,132.11
2019-01-03,ZECETH,0.3939,0.3996,0.387,0.3897,481.67,189.81
2019-01-02,ZECETH,0.4183,0.419,0.392,0.3939,315.97,127.23
2019-01-01,ZECETH,0.4196,0.4266,0.4086,0.4183,99.41,41.85
2018-12-31,ZECETH,0.4232,0.432,0.4196,0.4196,105.67,45.0
2018-12-30,ZECETH,0.4309,0.4473,0.4232,0.4232,189.66,82.63
2018-12-29,ZECETH,0.4512,0.4566,0.4198,0.4309,193.34,86.28
2018-12-28,ZECETH,0.4806,0.4891,0.451,0.4512,196.88,92.5
2018-12-27,ZECETH,0.466,0.491,0.462,0.4806,86.33,40.88
2018-12-26,ZECETH,0.4698,0.4717,0.4564,0.466,79.99,37.02
2018-12-25,ZECETH,0.486,0.4936,0.4613,0.4698,57.93,27.86
2018-12-24,ZECETH,0.4915,0.5007,0.4505,0.486,387.02,183.05
2018-12-23,ZECETH,0.5447,0.5447,0.49,0.4915,416.99,211.32
2018-12-22,ZECETH,0.563,0.5671,0.53,0.5447,366.87,198.45
2018-12-21,ZECETH,0.5663,0.5707,0.5385,0.563,299.95,166.12
2018-12-20,ZECETH,0.5677,0.5774,0.532,0.5663,415.45,230.49
2018-12-19,ZECETH,0.573,0.587,0.557,0.5677,151.31,86.33
2018-12-18,ZECETH,0.5926,0.5952,0.573,0.573,230.66,134.47
2018-12-17,ZECETH,0.6012,0.6141,0.5892,0.5926,198.64,118.97
2018-12-16,ZECETH,0.5899,0.6131,0.584,0.6012,64.46,38.68
2018-12-15,ZECETH,0.5812,0.5966,0.5812,0.5899,178.15,105.0
2018-12-14,ZECETH,0.5958,0.6015,0.5812,0.5812,110.68,65.37
2018-12-13,ZECETH,0.6131,0.6134,0.59,0.5958,193.19,115.38
2018-12-12,ZECETH,0.6091,0.627,0.6054,0.6131,82.85,50.8
2018-12-11,ZECETH,0.6147,0.624,0.603,0.6091,144.38,88.51
2018-12-10,ZECETH,0.635,0.6448,0.6147,0.6147,95.01,59.75
2018-12-09,ZECETH,0.628,0.655,0.6198,0.635,379.71,242.15
2018-12-08,ZECETH,0.6327,0.6506,0.6145,0.628,242.47,153.46
2018-12-07,ZECETH,0.635,0.6478,0.59,0.6327,1964.06,1233.33
2018-12-06,ZECETH,0.6445,0.6744,0.6263,0.635,230.72,148.11
2018-12-05,ZECETH,0.676,0.711,0.631,0.6445,250.57,168.12
2018-12-04,ZECETH,0.658,0.6948,0.6497,0.676,147.2,98.87
2018-12-03,ZECETH,0.677,0.6861,0.647,0.658,284.85,186.02
2018-12-02,ZECETH,0.677,0.6992,0.663,0.677,138.29,93.31
2018-12-01,ZECETH,0.7148,0.7221,0.677,0.677,170.6,118.68
2018-11-30,ZECETH,0.7389,0.7647,0.686,0.73,368.82,264.82
2018-11-29,ZECETH,0.656,0.801,0.6439,0.7389,1298.16,946.84
2018-11-28,ZECETH,0.6637,0.7148,0.636,0.656,791.24,531.92
2018-11-27,ZECETH,0.6086,0.6737,0.6015,0.6637,591.45,383.4
2018-11-26,ZECETH,0.6027,0.63,0.589,0.6086,385.33,234.22
2018-11-25,ZECETH,0.593,0.609,0.5758,0.6027,271.04,160.64
2018-11-24,ZECETH,0.6325,0.6325,0.572,0.593,163.71,98.1
2018-11-23,ZECETH,0.619,0.6332,0.605,0.6325,97.9,60.49
2018-11-22,ZECETH,0.6224,0.6341,0.611,0.619,181.99,112.88
2018-11-21,ZECETH,0.6458,0.652,0.61,0.6224,173.69,108.88
2018-11-20,ZECETH,0.65,0.67,0.619,0.6458,335.17,215.47
2018-11-19,ZECETH,0.6406,0.667,0.621,0.65,271.13,174.73
2018-11-18,ZECETH,0.638,0.66,0.6223,0.6406,164.91,106.06
2018-11-17,ZECETH,0.6218,0.638,0.603,0.638,89.0,54.46
2018-11-16,ZECETH,0.6101,0.6282,0.6082,0.6218,84.09,51.92
2018-11-15,ZECETH,0.6036,0.613,0.59,0.6101,133.6,80.48
2018-11-14,ZECETH,0.615,0.652,0.5927,0.6036,847.17,523.86
2018-11-13,ZECETH,0.634,0.65,0.61,0.615,124.32,77.82
2018-11-12,ZECETH,0.608,0.651,0.5899,0.634,223.44,135.2
2018-11-11,ZECETH,0.614,0.6214,0.6067,0.608,93.35,57.13
2018-11-10,ZECETH,0.6345,0.652,0.614,0.614,103.65,65.63
2018-11-09,ZECETH,0.6482,0.6549,0.625,0.6345,322.23,206.61
2018-11-08,ZECETH,0.5941,0.6526,0.5913,0.6482,367.74,226.76
2018-11-07,ZECETH,0.5956,0.5998,0.58,0.5941,107.74,63.43
2018-11-06,ZECETH,0.5862,0.602,0.577,0.5956,159.43,94.09
2018-11-05,ZECETH,0.5739,0.589,0.5666,0.5862,77.91,44.61
2018-11-04,ZECETH,0.5843,0.599,0.566,0.5739,188.98,111.22
2018-11-03,ZECETH,0.591,0.5918,0.58,0.5843,73.77,43.27
2018-11-02,ZECETH,0.5819,0.591,0.578,0.591,231.61,135.41
2018-11-01,ZECETH,0.5853,0.5877,0.58,0.5819,118.26,68.69
2018-10-31,ZECETH,0.5865,0.5894,0.5822,0.5853,137.21,80.42
2018-10-30,ZECETH,0.5939,0.5939,0.5832,0.5865,49.59,29.08
2018-10-29,ZECETH,0.6,0.606,0.5847,0.5939,122.95,72.82
2018-10-28,ZECETH,0.5896,0.604,0.5869,0.6,244.67,146.6
2018-10-27,ZECETH,0.5987,0.5997,0.5896,0.5896,352.17,210.08
2018-10-26,ZECETH,0.6196,0.6215,0.5829,0.5987,372.66,222.43
2018-10-25,ZECETH,0.6175,0.642,0.6115,0.6196,468.34,297.44
2018-10-24,ZECETH,0.592,0.619,0.592,0.6175,424.14,253.16
2018-10-23,ZECETH,0.601,0.607,0.592,0.592,60.7,36.22
2018-10-22,ZECETH,0.609,0.611,0.5951,0.601,119.99,72.53
2018-10-21,ZECETH,0.609,0.612,0.6014,0.609,718.56,435.94
2018-10-20,ZECETH,0.5956,0.6176,0.592,0.609,2853.21,1728.7
2018-10-19,ZECETH,0.5826,0.5959,0.575,0.5956,518.42,306.2
2018-10-18,ZECETH,0.571,0.595,0.571,0.5826,135.54,79.35
2018-10-17,ZECETH,0.5462,0.5804,0.54,0.571,460.62,257.28
2018-10-16,ZECETH,0.5359,0.5362,0.5359,0.5362,0.0,0.0
2018-10-15,ZECETH,0.561,0.561,0.514,0.5359,732.76,389.2
2018-10-14,ZECETH,0.5539,0.561,0.5471,0.561,211.34,116.43
2018-10-13,ZECETH,0.5604,0.5618,0.5534,0.5539,87.9,49.01
2018-10-12,ZECETH,0.5716,0.5716,0.551,0.5604,57.32,31.96
2018-10-11,ZECETH,0.5504,0.579,0.55,0.5716,523.75,295.87
2018-10-10,ZECETH,0.5545,0.5556,0.5492,0.5504,119.5,65.86
2018-10-09,ZECETH,0.55,0.5634,0.549,0.5545,145.46,81.12
2018-10-08,ZECETH,0.5519,0.5572,0.549,0.55,48.0,26.45
2018-10-07,ZECETH,0.5555,0.5585,0.5519,0.5519,14.43,7.99
2018-10-06,ZECETH,0.562,0.5641,0.555,0.5555,181.09,100.87
2018-10-05,ZECETH,0.557,0.5916,0.557,0.562,322.96,186.1
2018-10-04,ZECETH,0.555,0.562,0.546,0.557,48.49,26.8
2018-10-03,ZECETH,0.555,0.5643,0.5515,0.555,44.0,24.34
2018-10-02,ZECETH,0.5475,0.559,0.5453,0.555,122.35,67.74
2018-10-01,ZECETH,0.556,0.573,0.5475,0.5475,341.13,192.29
2018-09-30,ZECETH,0.57,0.5721,0.55,0.556,268.39,151.17
2018-09-29,ZECETH,0.6151,0.6151,0.565,0.57,172.42,101.56
2018-09-28,ZECETH,0.6256,0.6259,0.5962,0.6151,302.8,183.34
2018-09-27,ZECETH,0.6139,0.6441,0.6139,0.6256,120.48,75.46
2018-09-26,ZECETH,0.62,0.6514,0.606,0.6139,430.06,269.51
2018-09-25,ZECETH,0.606,0.6336,0.587,0.62,1054.64,642.45
2018-09-24,ZECETH,0.5395,0.63,0.5307,0.606,451.22,270.27
2018-09-23,ZECETH,0.5164,0.5616,0.5134,0.5395,175.76,94.96
2018-09-22,ZECETH,0.511,0.5219,0.5036,0.5164,103.35,52.94
2018-09-21,ZECETH,0.529,0.5511,0.5084,0.511,238.32,125.77
2018-09-20,ZECETH,0.5433,0.5645,0.529,0.529,181.93,99.74
2018-09-19,ZECETH,0.5307,0.5527,0.527,0.5433,178.37,96.99
2018-09-18,ZECETH,0.549,0.5627,0.5231,0.5307,175.48,95.04
2018-09-17,ZECETH,0.5351,0.551,0.526,0.549,131.42,70.1
2018-09-16,ZECETH,0.5401,0.5604,0.531,0.5351,48.93,26.38
2018-09-15,ZECETH,0.5652,0.576,0.5401,0.5401,299.26,165.68
2018-09-14,ZECETH,0.5562,0.577,0.545,0.5652,211.88,117.92
2018-09-13,ZECETH,0.607,0.607,0.554,0.5562,281.42,163.31
2018-09-12,ZECETH,0.607,0.6192,0.59,0.607,150.75,91.73
2018-09-11,ZECETH,0.6065,0.6143,0.5948,0.607,125.66,76.14
2018-09-10,ZECETH,0.609,0.623,0.6033,0.6065,239.23,146.58
2018-09-09,ZECETH,0.6124,0.63,0.5973,0.609,270.1,165.52
2018-09-08,ZECETH,0.5799,0.628,0.5766,0.6124,269.89,163.16
2018-09-07,ZECETH,0.5687,0.5826,0.5687,0.5799,150.82,86.87
2018-09-06,ZECETH,0.5715,0.578,0.5504,0.5687,319.98,181.01
2018-09-05,ZECETH,0.5443,0.5792,0.5443,0.5715,824.07,462.65
2018-09-04,ZECETH,0.5387,0.55,0.5387,0.5443,159.57,86.66
2018-09-03,ZECETH,0.5245,0.55,0.5174,0.5387,209.21,112.8
2018-09-02,ZECETH,0.5358,0.5369,0.5174,0.5245,173.9,91.47
2018-09-01,ZECETH,0.5292,0.545,0.5241,0.5358,232.23,124.37
2018-08-31,ZECETH,0.5321,0.536,0.5119,0.5292,252.66,132.17
2018-08-30,ZECETH,0.531,0.5391,0.514,0.5321,186.32,98.94
2018-08-29,ZECETH,0.519,0.531,0.5178,0.531,155.66,81.97
2018-08-28,ZECETH,0.5292,0.535,0.5128,0.519,370.41,194.99
2018-08-27,ZECETH,0.4915,0.547,0.486,0.5292,480.92,247.83
2018-08-26,ZECETH,0.497,0.5033,0.4915,0.4915,224.71,112.75
2018-08-25,ZECETH,0.502,0.5082,0.4901,0.497,323.08,160.88
2018-08-24,ZECETH,0.4767,0.502,0.472,0.502,552.99,264.57
2018-08-23,ZECETH,0.471,0.485,0.469,0.4767,117.66,56.28
2018-08-22,ZECETH,0.4785,0.4879,0.4652,0.471,213.27,102.13
2018-08-21,ZECETH,0.4768,0.484,0.464,0.4785,124.75,58.87
2018-08-20,ZECETH,0.47,0.481,0.466,0.4768,71.22,33.62
2018-08-19,ZECETH,0.4794,0.4856,0.468,0.47,68.64,32.43
2018-08-18,ZECETH,0.4791,0.494,0.469,0.4794,96.63,46.72
2018-08-17,ZECETH,0.4892,0.492,0.4691,0.4791,104.88,50.58
2018-08-16,ZECETH,0.4843,0.4919,0.4703,0.4892,94.76,45.81
2018-08-15,ZECETH,0.4803,0.497,0.472,0.4843,283.93,137.19
2018-08-14,ZECETH,0.5044,0.5155,0.4756,0.4803,762.43,381.2
