Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume SGD
2019-03-12,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-03-11,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-03-10,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-03-09,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-03-08,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-03-07,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-03-06,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-03-05,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-03-04,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-03-03,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-03-02,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-03-01,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-28,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-27,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-26,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-25,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-24,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-23,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-22,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-21,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-20,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-19,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-18,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-17,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-16,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-15,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-14,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-13,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-12,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-11,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-10,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-09,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-08,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-07,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-06,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-05,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-04,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-03,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-02,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-02-01,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-31,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-30,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-29,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-28,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-27,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-26,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-25,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-24,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-23,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-22,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-21,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-20,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-19,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-18,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-17,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-16,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-15,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-14,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-13,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-12,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-11,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-10,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-09,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-08,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-07,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-06,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-05,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-04,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-03,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-02,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2019-01-01,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-31,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-30,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-29,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-28,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-27,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-26,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-25,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-24,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-23,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-22,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-21,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-20,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-19,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-18,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-17,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-16,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-05,BTCSGD,5341.15,5350.22,5180.38,5218.43,34.54,180945.95
2018-12-04,BTCSGD,5292.42,5471.07,5110,5341.15,83.81,440598.5
2018-12-03,BTCSGD,5594.46,5631.12,5129.07,5292.42,188.17,1005301.59
2018-12-02,BTCSGD,5738,5851.68,5532.99,5594.46,50.01,285086.37
2018-12-01,BTCSGD,5452.19,5845.72,5365.67,5738,81.97,456880.98
2018-11-30,BTCSGD,5800,5898.72,5291.27,5452.19,78.24,428828.16
2018-11-29,BTCSGD,5822,6035.75,5625,5800,62.39,362392.43
2018-11-28,BTCSGD,5199.07,5989.89,5199.07,5822,138.84,762661.38
2018-11-27,BTCSGD,5155.46,5283.74,4929.42,5199.07,123.55,632655.35
2018-11-26,BTCSGD,5454.41,5605,4884.21,5155.46,100.37,530468.73
2018-11-25,BTCSGD,5228.49,5605,4762,5454.41,375.1,1937432.16
2018-11-24,BTCSGD,5891.08,6055.38,5055.7,5228.49,261.46,1393945.13
2018-11-23,BTCSGD,5881.36,5988,5641.35,5891.08,47.64,275726.14
2018-11-22,BTCSGD,6270.12,6290,5842.34,5881.36,42.47,259792.31
2018-11-21,BTCSGD,5988,6384.48,5845.74,6270.12,93.34,573517.94
2018-11-20,BTCSGD,6539.56,6700,5643.14,5988,450.4,2710307.4
2018-11-19,BTCSGD,7636.22,7636.22,6442.31,6539.56,261.59,1845480.89
2018-11-18,BTCSGD,7555.96,7750.01,7555.96,7636.22,29.73,227684.12
2018-11-17,BTCSGD,7527.46,7608.84,7500,7555.96,19.98,150761.38
2018-11-16,BTCSGD,7651.52,7706.07,7434.45,7527.46,45.36,344967.0
2018-11-15,BTCSGD,7710,7771.9,7169.41,7651.52,181.19,1363623.13
2018-11-14,BTCSGD,8640,8701.38,7171.02,7710,632.22,4886103.81
2018-11-13,BTCSGD,8745,8745,8640,8640,20.63,179438.59
2018-11-12,BTCSGD,8721.08,8802.56,8721.08,8745,24.62,216422.29
2018-11-11,BTCSGD,8749.8,8769.17,8626.16,8721.08,15.13,132164.98
2018-11-10,BTCSGD,8716.65,8790.88,8716.65,8749.8,12.08,105929.87
2018-11-09,BTCSGD,8806.39,8825.6,8685,8716.65,42.41,371274.94
2018-11-08,BTCSGD,8905,8922.07,8776.02,8806.39,25.43,225190.85
2018-11-07,BTCSGD,8843.37,8973.02,8843.37,8905,70.45,629149.11
2018-11-06,BTCSGD,8813.38,8880,8777,8843.37,32.05,283127.98
2018-11-05,BTCSGD,8818.59,8851.01,8763.13,8813.38,30.85,272065.68
2018-11-04,BTCSGD,8711.74,8916.14,8684.19,8818.59,134.82,1186110.04
2018-11-03,BTCSGD,8725.04,8725.04,8680,8711.74,23.94,208163.83
2018-11-02,BTCSGD,8725,8760,8681.22,8725.04,35.62,310837.15
2018-11-01,BTCSGD,8747.52,8747.52,8671.37,8725,39.57,344658.19
2018-10-31,BTCSGD,8676.14,8791,8611.7,8747.52,57.19,497612.4
2018-10-30,BTCSGD,8656.1,8713.6,8642.24,8676.14,99.31,861782.29
2018-10-29,BTCSGD,8860.7,8863,8543.61,8656.1,230.89,2006255.76
2018-10-28,BTCSGD,8838.27,8860.7,8820.35,8860.7,14.72,130046.01
2018-10-27,BTCSGD,8842.64,8848.04,8827.49,8838.27,10.43,92205.24
2018-10-26,BTCSGD,8846.32,8901.48,8832.12,8842.64,55.18,488475.83
2018-10-25,BTCSGD,8858.34,8860.82,8795,8846.32,25.92,228905.84
2018-10-24,BTCSGD,8807.86,8879.99,8797.22,8858.34,27.69,245285.63
2018-10-23,BTCSGD,8833.63,8848.25,8770,8807.86,28.96,255482.01
2018-10-22,BTCSGD,8842.65,8844.97,8798.95,8833.63,13.06,115236.2
2018-10-21,BTCSGD,8823.01,8899.09,8818.4,8842.65,24.09,213246.82
2018-10-20,BTCSGD,8789.27,8844.86,8765.15,8823.01,21.31,187855.18
2018-10-19,BTCSGD,8844.18,8879.73,8767.51,8789.27,49.23,433605.27
2018-10-18,BTCSGD,8893.08,8925.79,8769.99,8844.18,109.3,968529.56
2018-10-17,BTCSGD,8890.32,8903.42,8831.88,8893.08,53.17,471359.17
2018-10-16,BTCSGD,8868.72,8950.75,8808.99,8890.32,62.35,552803.07
2018-10-15,BTCSGD,8530.42,9250,8522,8868.72,460.68,4066387.88
2018-10-14,BTCSGD,8552.45,8648.26,8490,8530.42,74.49,640062.55
2018-10-13,BTCSGD,8550.88,8572.48,8507.12,8552.45,26.03,222466.68
2018-10-12,BTCSGD,8492.09,8596.59,8435.32,8550.88,79.4,679097.36
2018-10-11,BTCSGD,9039.86,9039.86,8421.72,8492.09,301.74,2606926.7
2018-10-10,BTCSGD,9114.74,9114.74,8900,9039.86,66.87,600895.84
2018-10-09,BTCSGD,9165.2,9165.2,9091.38,9114.74,44.26,404000.5
2018-10-08,BTCSGD,9096.49,9215,9059.75,9165.2,55.92,511115.11
2018-10-07,BTCSGD,9058.15,9114.74,9000,9096.49,27.44,248331.34
2018-10-06,BTCSGD,9102.42,9108.58,9050,9058.15,34.24,310501.3
2018-10-05,BTCSGD,9053.34,9173.74,9010.93,9102.42,53.09,482014.51
2018-10-04,BTCSGD,8935.89,9114.4,8926.7,9053.34,75.08,678631.98
2018-10-03,BTCSGD,8911.56,8950.75,8783.9,8935.89,41.6,369348.8
2018-10-02,BTCSGD,8994.03,9060.75,8880,8911.56,27.07,243109.04
2018-10-01,BTCSGD,8947.41,9089.07,8904.31,8994.03,33.8,303829.14
2018-09-30,BTCSGD,8997.23,9074.81,8913.05,8947.41,12.33,110971.8
2018-09-29,BTCSGD,9046.54,9057.14,8824.36,8997.23,42.43,379130.32
2018-09-28,BTCSGD,9112,9272.38,8940,9046.54,101.47,924562.0
2018-09-27,BTCSGD,8833.41,9235.17,8797.1,9112,55.17,497656.84
2018-09-26,BTCSGD,8763.83,8917.93,8715.16,8833.41,19.23,170146.44
2018-09-25,BTCSGD,8984.29,8984.29,8677.98,8763.83,39.41,346692.95
2018-09-24,BTCSGD,9143.29,9152,8942.74,8984.29,25.62,231208.7
2018-09-23,BTCSGD,9137.54,9230.65,9088.13,9143.29,18.73,171350.31
2018-09-22,BTCSGD,9180.91,9274.81,8998.04,9137.54,19.95,182282.18
2018-09-21,BTCSGD,8849.92,9240,8842.16,9180.91,91.44,830150.6
2018-09-20,BTCSGD,8674.03,8899.61,8674.03,8849.92,57.12,500242.8
2018-09-19,BTCSGD,8690.5,8897.59,8390,8674.03,70.64,612787.57
2018-09-18,BTCSGD,8637.79,8720,8543.12,8690.5,122.61,1058272.96
2018-09-17,BTCSGD,8919.15,8962.4,8451.4,8637.79,304.55,2633293.47
2018-09-16,BTCSGD,8929.29,8948.93,8776.51,8919.15,50.09,445263.86
2018-09-15,BTCSGD,8935.54,8984.77,8875,8929.29,19.08,170589.61
2018-09-14,BTCSGD,8872.61,9010.07,8744.67,8935.54,27.26,244035.99
2018-09-13,BTCSGD,8675.5,8928.68,8675.5,8872.61,68.54,606621.12
2018-09-12,BTCSGD,8667.95,8676.04,8560.62,8675.5,28.53,245592.69
2018-09-11,BTCSGD,8692.02,8809.57,8500,8667.95,65.75,569838.76
2018-09-10,BTCSGD,8588,8780.83,8588,8692.02,64.45,559693.72
2018-09-09,BTCSGD,8543.88,8888,8525.21,8588,44.16,383821.47
2018-09-08,BTCSGD,8853.45,8940.25,8480.63,8543.88,94.19,818171.19
2018-09-07,BTCSGD,8938.3,9021.3,8700,8853.45,44.86,398852.33
2018-09-06,BTCSGD,9180.05,9187.7,8615.62,8938.3,507.54,4474894.56
2018-09-05,BTCSGD,10122.99,10160,9127.38,9180.05,113.78,1091359.94
2018-09-04,BTCSGD,9983.23,10150.08,9949.77,10122.99,5.04,50769.64
2018-09-03,BTCSGD,9929.93,10029.35,9862.65,9983.23,14.8,146542.27
2018-09-02,BTCSGD,9851.31,10019.92,9789,9929.93,39.33,389266.06
2018-09-01,BTCSGD,9592.04,9949.56,9592.04,9851.31,12.91,126607.1
2018-08-31,BTCSGD,9500,9724.5,9411.13,9592.04,31.35,299047.0
2018-08-30,BTCSGD,9574.02,9621,9285,9500,23.26,220229.81
2018-08-29,BTCSGD,9592.49,9685,9495,9574.02,32.13,308923.14
2018-08-28,BTCSGD,9336.24,9670,9330.13,9592.49,57.53,545551.42
2018-08-27,BTCSGD,9110.01,9419.23,9063.87,9336.24,40.31,371160.03
2018-08-26,BTCSGD,9193.2,9234.41,8949.34,9110.01,20.83,189038.89
2018-08-25,BTCSGD,9163.45,9304,9051.45,9193.2,26.71,244318.63
2018-08-24,BTCSGD,8935.65,9163.45,8869.78,9163.45,13.24,118528.73
2018-08-23,BTCSGD,8700,8972.27,8700,8935.65,25.76,227861.36
2018-08-22,BTCSGD,8862,9388.79,8583.9,8700,296.93,2699610.57
2018-08-21,BTCSGD,8637.39,8866.6,8525.69,8862,118.65,1029666.02
2018-08-20,BTCSGD,8898.83,8970.69,8568.36,8637.39,32.15,283907.64
2018-08-19,BTCSGD,8789,8898.86,8713.15,8898.83,9.67,84971.89
2018-08-18,BTCSGD,9007.93,9088.82,8671.93,8789,24.78,219413.51
2018-08-17,BTCSGD,8596.3,9008.99,8596.3,9007.93,72.54,646050.37
2018-08-16,BTCSGD,8648,8880,8590,8596.3,197.64,1705157.14
2018-08-15,BTCSGD,8546.73,9134.95,8505.63,8648,238.7,2112490.25
2018-08-14,BTCSGD,8680.48,8696.11,8137.51,8546.73,176.5,1464695.37
2018-08-13,BTCSGD,8795.39,9004.73,8519.51,8680.48,164.05,1430718.99
2018-08-12,BTCSGD,8389.71,8389.71,8389.71,8389.71,0.0,0.0
2018-08-11,BTCSGD,8410,8522.81,8359,8389.71,46.51,391947.1
2018-08-10,BTCSGD,8861.07,8989.82,8260.93,8410,89.41,769905.85
2018-08-09,BTCSGD,8498.95,9033.38,8467.47,8861.07,79.0,684021.16
2018-08-08,BTCSGD,9120.39,9147.71,8312.72,8498.95,163.29,1432053.51
2018-08-07,BTCSGD,9435.33,10093.04,9101.06,9120.39,113.63,1085381.19
