Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HBTC
2019-07-03,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-07-02,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-07-01,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-30,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-29,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-28,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-27,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-26,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-25,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-24,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-23,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-22,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-21,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-20,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-19,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-18,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-17,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-16,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-15,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-14,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-13,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-12,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-11,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-10,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-09,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-08,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-07,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-06,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-05,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-04,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-03,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-02,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-06-01,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-31,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-30,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-29,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-28,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-27,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-26,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-25,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-24,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-23,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-22,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-21,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-20,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-19,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-18,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-17,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-16,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-15,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-14,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-13,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-12,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-05-11,DASHBTC,0.03,0.03,0.03,0.03,0.0,0.0
