Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume AUD
2019-06-05,ETHAUD,344.26,357.91,341.05,355,2089.86,728769.59
2019-06-04,ETHAUD,362.5,363.49,337.03,344.26,4788.57,1676285.0
2019-06-03,ETHAUD,390.08,390.08,357.02,362.5,1983.25,741609.59
2019-06-02,ETHAUD,384.59,396.16,384.47,390.08,622.56,243949.06
2019-06-01,ETHAUD,389.88,397.55,380.37,384.59,1336.39,521501.23
2019-05-31,ETHAUD,375.99,389.88,358.05,389.88,2842.98,1061397.77
2019-05-30,ETHAUD,391.7,419.12,351.05,375.99,5957.85,2346918.01
2019-05-29,ETHAUD,393.01,396.97,378.31,391.7,1778.77,690014.04
2019-05-28,ETHAUD,395.9,399.96,385.51,393.01,1370.41,538135.52
2019-05-27,ETHAUD,388.56,403.03,382.13,395.9,2860.63,1117649.88
2019-05-26,ETHAUD,364.64,392,355.02,388.56,2735.13,1022278.69
2019-05-25,ETHAUD,362,374,360.09,364.64,749.11,274190.74
2019-05-24,ETHAUD,354.96,368.74,352.89,362,1459.69,528120.47
2019-05-23,ETHAUD,356.96,362.12,340,354.96,2081.08,728099.22
2019-05-22,ETHAUD,371.85,380,355,356.96,2384.17,877942.82
2019-05-21,ETHAUD,367.88,383.87,364,371.85,1904.87,707276.58
2019-05-20,ETHAUD,379.85,379.85,346,367.88,2952.48,1066993.91
2019-05-19,ETHAUD,344.09,384,343.5,379.85,3061.61,1119162.23
2019-05-18,ETHAUD,355.45,361.69,340.89,344.09,1925.37,677457.19
2019-05-17,ETHAUD,385.68,391.73,321.3,355.45,5854.05,2034572.6
2019-05-16,ETHAUD,360.37,402.99,351.07,385.68,8890.18,3366465.15
2019-05-15,ETHAUD,315,361,314.86,360.37,5991.31,2018715.98
2019-05-14,ETHAUD,283.5,318.15,282.37,315,6927.45,2077266.11
2019-05-13,ETHAUD,267.46,297.49,265.8,283.5,4360.51,1238083.65
2019-05-12,ETHAUD,276.4,292,261.77,267.46,3524.6,968596.48
2019-05-11,ETHAUD,247.91,294.99,247.81,276.4,4629.52,1255770.31
2019-05-10,ETHAUD,244.3,252,240.69,247.91,1671.24,413426.62
2019-05-09,ETHAUD,241.75,249.09,238.01,244.3,1566.9,380227.71
2019-05-08,ETHAUD,238,245.32,233.87,241.75,1179.78,283993.53
2019-05-07,ETHAUD,244,256.92,244,250.63,1033.71,259816.03
2019-05-06,ETHAUD,231.64,250,226.84,244,1458.83,350077.1
2019-05-05,ETHAUD,230.92,234,226,231.64,311.95,71859.99
2019-05-04,ETHAUD,234.98,239.99,226,230.92,694.96,163125.23
2019-05-03,ETHAUD,228.45,240.41,226.05,234.98,683.29,159809.66
2019-05-02,ETHAUD,226.1,228.62,223.5,228.45,392.54,88941.33
2019-05-01,ETHAUD,227.54,231.57,224.21,226.1,736.06,167559.31
2019-04-30,ETHAUD,216.44,228.14,215.89,227.54,814.3,180024.36
2019-04-29,ETHAUD,218.66,220.67,213.7,216.44,874.87,189989.77
2019-04-28,ETHAUD,222.51,223.5,218.66,218.66,280.62,62163.81
2019-04-27,ETHAUD,219,224.44,218.04,222.51,490.65,108163.79
2019-04-26,ETHAUD,218.98,222.18,213.92,219,1712.38,373451.96
2019-04-25,ETHAUD,237.04,238.45,213.56,218.98,1238.53,282386.19
2019-04-24,ETHAUD,242,243.54,230.83,237.04,928.53,220311.41
2019-04-23,ETHAUD,240.84,249.99,239.88,242,919.8,225053.37
2019-04-22,ETHAUD,237.18,242.87,236.73,240.84,503.28,120894.35
2019-04-21,ETHAUD,244.46,245.23,235,237.18,790.36,190592.42
2019-04-20,ETHAUD,243.92,249.17,240.31,244.46,639.45,156917.61
2019-04-19,ETHAUD,243.74,244.48,238.55,243.92,477.3,115617.54
2019-04-18,ETHAUD,232.48,246.69,232.48,243.74,937.34,225739.04
2019-04-17,ETHAUD,233.77,235.15,229.7,232.48,628.52,145957.08
2019-04-16,ETHAUD,224.96,233.77,224.06,233.77,728.22,166257.12
2019-04-15,ETHAUD,235.09,237.3,220.1,224.96,919.34,210717.77
2019-04-14,ETHAUD,229.91,238.25,227.4,235.09,608.12,141681.12
2019-04-13,ETHAUD,231.93,234.99,228.5,229.91,607.81,140896.07
2019-04-12,ETHAUD,233.33,233.99,226.57,231.93,912.58,210981.32
2019-04-11,ETHAUD,248.7,249,225.18,233.33,2816.47,669184.84
2019-04-10,ETHAUD,247.61,258.49,240.56,248.7,2195.64,554225.96
2019-04-09,ETHAUD,253.69,254.2,245.16,247.61,879.18,219139.71
2019-04-08,ETHAUD,246.62,262.49,244.29,253.69,3129.08,795404.98
2019-04-07,ETHAUD,233.02,247.39,230.17,246.62,1249.99,299073.46
2019-04-06,ETHAUD,232.17,240.26,226,233.02,781.63,181325.21
2019-04-05,ETHAUD,221.34,235.14,220,232.17,1497.95,344119.41
2019-04-04,ETHAUD,226.19,232.16,215.07,221.34,2182.84,491902.35
2019-04-03,ETHAUD,227.7,251.79,211.54,226.19,7498.33,1760855.32
2019-04-02,ETHAUD,199.08,231.99,198.25,227.7,5850.01,1258874.0
2019-04-01,ETHAUD,198.42,200.77,196.5,199.08,1409.71,281281.61
2019-03-31,ETHAUD,200.02,200.02,197.59,198.42,713.35,141779.74
2019-03-30,ETHAUD,201.05,204.62,197.89,200.02,448.37,90326.37
2019-03-29,ETHAUD,193.7,201.63,193.21,201.05,1141.86,224943.88
2019-03-28,ETHAUD,195.58,196.16,191.63,193.7,1204.52,233578.04
2019-03-27,ETHAUD,187.6,196,186.7,195.58,877.18,169536.71
2019-03-26,ETHAUD,187.55,189.1,185.41,187.6,673.8,126272.39
2019-03-25,ETHAUD,191.6,194.26,185,187.55,933.86,177984.65
2019-03-24,ETHAUD,193.17,193.17,190.07,191.6,347.64,66516.99
2019-03-23,ETHAUD,192.42,196.55,190.89,193.17,640.77,123759.42
2019-03-22,ETHAUD,190.17,192.92,188.86,192.42,536.57,102072.12
2019-03-21,ETHAUD,195.23,195.23,187.24,190.17,829.99,158868.35
2019-03-20,ETHAUD,194.32,195.24,191.84,195.23,754.06,146064.8
2019-03-19,ETHAUD,193.37,195.56,192.05,194.32,1211.98,235065.13
2019-03-18,ETHAUD,194.51,199.11,191.01,193.37,840.72,163112.24
2019-03-17,ETHAUD,198.52,198.52,192.1,194.51,791.35,153852.14
2019-03-16,ETHAUD,191.49,202.97,191.42,198.52,2553.96,507244.67
2019-03-15,ETHAUD,186.67,192.59,183.03,191.49,2514.9,467344.25
2019-03-14,ETHAUD,185.11,190.52,183.5,186.67,867.03,161645.34
2019-03-13,ETHAUD,188,188.45,183.92,185.11,513.97,95625.72
2019-03-12,ETHAUD,187.18,189.89,181.52,188,639.76,119085.45
2019-03-11,ETHAUD,192.12,192.72,185.34,187.18,698.87,132224.94
2019-03-10,ETHAUD,193.53,193.53,189.28,192.12,343.28,65784.96
2019-03-09,ETHAUD,189.4,197,185.26,193.53,1739.22,333175.43
2019-03-08,ETHAUD,193.83,196.45,185.27,189.4,843.37,162069.17
2019-03-07,ETHAUD,195.05,197.5,190.62,193.83,848.62,164943.28
2019-03-06,ETHAUD,192.4,199,189.06,195.05,1309.03,254648.76
2019-03-05,ETHAUD,177.3,194.05,176.5,192.4,1073.83,198301.33
2019-03-04,ETHAUD,183.99,184.1,173.08,177.3,1418.61,252403.4
2019-03-03,ETHAUD,187.48,190.12,181.36,183.99,671.51,125211.06
2019-03-02,ETHAUD,190.6,192.19,184.5,187.48,739.35,138750.08
2019-03-01,ETHAUD,190.86,194.97,188.77,190.6,1192.01,229013.35
2019-02-28,ETHAUD,188.21,195.13,186.97,190.86,1925.06,366771.68
2019-02-27,ETHAUD,188.74,195,177.97,188.21,3123.41,586184.71
2019-02-26,ETHAUD,192.42,193.79,187.08,188.74,1752.47,334717.94
2019-02-25,ETHAUD,183.99,197.91,183.9,192.42,3331.56,642999.01
2019-02-24,ETHAUD,220.65,231.31,183.5,183.99,6064.41,1257345.88
2019-02-23,ETHAUD,206.03,223.54,203.4,220.65,2546.55,549514.07
2019-02-22,ETHAUD,202.26,207,201.29,206.03,1066.12,218532.88
2019-02-21,ETHAUD,205.36,209.77,200,202.26,1351.23,274618.65
2019-02-20,ETHAUD,199.13,206.98,194.65,205.36,1646.55,330993.52
2019-02-19,ETHAUD,202.12,208.53,197,199.13,1804.91,366723.93
2019-02-18,ETHAUD,185.89,206.91,182.56,202.12,3676.42,709347.58
2019-02-17,ETHAUD,170.66,187.79,169.51,185.89,1660.88,297792.23
2019-02-16,ETHAUD,168.24,172.22,167.89,170.66,406.72,69338.78
2019-02-15,ETHAUD,168.73,172,167.66,168.24,753.51,128197.36
2019-02-14,ETHAUD,170.2,172.71,168,168.73,568.18,96650.35
2019-02-13,ETHAUD,170.66,174.2,168.28,170.2,1071.21,183219.01
2019-02-12,ETHAUD,169.86,171.43,166.11,170.66,1387.64,234083.45
2019-02-11,ETHAUD,173.89,173.89,166.66,169.86,1273.12,214397.99
2019-02-10,ETHAUD,165.51,174.51,160,173.89,1676.78,277772.89
2019-02-09,ETHAUD,164.78,168.08,160.59,165.51,2049.02,336495.99
2019-02-08,ETHAUD,145.91,171.09,144.73,164.78,3691.36,590469.79
2019-02-07,ETHAUD,145.48,149.99,145.24,145.91,856.08,125894.18
2019-02-06,ETHAUD,146.32,155,139.32,145.48,3032.44,436362.72
2019-02-05,ETHAUD,147.13,148.77,145.39,146.32,693.18,102009.65
2019-02-04,ETHAUD,146.65,149.18,145.76,147.13,597.49,87739.05
2019-02-03,ETHAUD,151.14,151.71,144.55,146.65,471.72,69541.42
2019-02-02,ETHAUD,147.5,151.14,143.48,151.14,833.78,122583.37
2019-02-01,ETHAUD,144.89,147.5,141.96,147.5,734.5,106515.72
2019-01-31,ETHAUD,148.2,151.17,142.06,144.89,2331.29,338150.13
2019-01-30,ETHAUD,146.24,151,143.39,148.2,3217.6,471596.48
2019-01-29,ETHAUD,146.82,147.72,143.1,146.24,1672.97,242789.01
2019-01-28,ETHAUD,155.79,156.75,141.72,146.82,2919.53,426916.13
2019-01-27,ETHAUD,160.75,160.83,154.04,155.79,934.69,147737.03
2019-01-26,ETHAUD,160.71,163.02,160.41,160.75,239.95,38742.14
2019-01-25,ETHAUD,163.91,165.14,160,160.71,796.96,129541.19
2019-01-24,ETHAUD,163.2,165.01,160.98,163.91,551.73,90011.02
2019-01-23,ETHAUD,165.84,166.63,161.44,163.2,1404.95,230723.12
2019-01-22,ETHAUD,162.05,167.35,157.3,165.84,1524.48,247806.75
2019-01-21,ETHAUD,164.85,164.85,159.65,162.05,1130.29,183473.85
2019-01-20,ETHAUD,172.74,173.03,162.85,164.85,943.86,157569.03
2019-01-19,ETHAUD,167.66,177.73,167.62,172.74,959.81,166233.93
2019-01-18,ETHAUD,170.34,170.96,165.53,167.66,917.81,155115.27
2019-01-17,ETHAUD,171.51,172.1,164.91,170.34,1312.0,221566.19
2019-01-16,ETHAUD,167.01,177.03,166.2,171.51,1104.77,188198.29
2019-01-15,ETHAUD,179.15,181.9,163.41,167.01,1757.04,306106.03
2019-01-14,ETHAUD,161.37,182.66,161.19,179.15,1701.94,287224.9
2019-01-13,ETHAUD,172.91,174.49,158.01,161.37,1070.38,175576.25
2019-01-12,ETHAUD,175.21,176.99,171.55,172.91,570.13,99797.13
2019-01-11,ETHAUD,177.89,180.33,170.03,175.21,1945.77,341889.21
2019-01-10,ETHAUD,209.09,210.9,173.25,177.89,5588.33,1048580.71
2019-01-09,ETHAUD,209.02,214.99,207.75,209.09,1341.87,284011.13
2019-01-08,ETHAUD,211.2,213.63,205.43,209.02,1408.77,294352.81
2019-01-07,ETHAUD,219,219.75,209.09,211.2,1311.03,281947.38
2019-01-06,ETHAUD,216.27,223.67,210,219,1492.71,321843.9
2019-01-05,ETHAUD,216.59,226.16,215.27,216.27,2747.76,608562.75
2019-01-04,ETHAUD,210,222.18,207.69,216.59,1968.45,423651.06
2019-01-03,ETHAUD,222.64,223.85,207.12,210,1955.61,421673.7
2019-01-02,ETHAUD,198.74,227.86,198.01,222.64,3221.46,689030.77
2019-01-01,ETHAUD,187.34,200,185.19,198.74,1523.76,294954.8
2018-12-31,ETHAUD,196.4,197.47,184.04,187.34,1554.51,297064.64
2018-12-30,ETHAUD,189.28,199.88,183.67,196.4,1513.94,289723.73
2018-12-29,ETHAUD,193.05,205,185.01,189.28,4263.58,827390.08
2018-12-28,ETHAUD,162.11,197.3,160.32,193.05,4353.62,776989.14
2018-12-27,ETHAUD,182.92,186.83,160.05,162.11,2470.26,423099.97
2018-12-26,ETHAUD,183.03,194.89,176.02,182.92,2349.19,436500.87
2018-12-25,ETHAUD,197.94,197.94,174.56,183.03,3282.67,598048.91
2018-12-24,ETHAUD,184.3,224.98,184.19,197.94,5602.05,1145741.55
2018-12-23,ETHAUD,165,188.33,165,184.3,3789.25,678740.91
2018-12-22,ETHAUD,154.58,165,150.7,165,1567.52,246320.1
2018-12-21,ETHAUD,161.12,167.75,150.1,154.58,2386.4,380487.78
2018-12-20,ETHAUD,139.32,165.14,138.85,161.12,3403.3,523314.93
2018-12-19,ETHAUD,140.3,152.14,137.38,139.32,4548.23,655960.99
2018-12-18,ETHAUD,131.34,140.73,126.46,140.3,2390.57,316197.1
2018-12-17,ETHAUD,116.83,134.52,116.83,131.34,3367.8,417419.65
2018-12-16,ETHAUD,115.4,121.98,115.4,116.83,1463.11,174123.21
2018-12-15,ETHAUD,116.89,118,113.34,115.4,1872.54,215526.61
2018-12-14,ETHAUD,118.17,121.24,114.34,116.89,2636.9,310266.76
2018-12-13,ETHAUD,123.45,125.11,116.46,118.17,2580.37,312841.44
2018-12-12,ETHAUD,121.26,125.17,119.02,123.45,2432.42,294889.45
2018-12-11,ETHAUD,124.55,126.48,119.25,121.26,2333.43,285723.26
2018-12-10,ETHAUD,129.67,131.1,122.53,124.55,2257.71,286146.74
2018-12-09,ETHAUD,124.83,135.89,122.96,129.67,1465.22,187597.47
2018-12-08,ETHAUD,129.37,135.4,117.59,124.83,2455.01,308277.42
2018-12-07,ETHAUD,123.78,134.11,113.82,129.37,5879.0,711508.1
2018-12-06,ETHAUD,139.39,143.4,123.78,123.78,4467.3,595226.23
2018-12-05,ETHAUD,148.32,149.94,138.04,139.39,2845.08,406469.41
2018-12-04,ETHAUD,147.02,152.72,142.88,148.32,1355.59,200697.48
2018-12-03,ETHAUD,156.38,157.31,144.07,147.02,2469.2,369300.94
2018-12-02,ETHAUD,160.71,163.15,155.06,156.38,1285.9,203528.99
2018-12-01,ETHAUD,153.37,163.71,150.63,160.71,680.05,106983.34
2018-11-30,ETHAUD,159.5,162.52,150.85,153.37,1508.07,236548.89
2018-11-29,ETHAUD,166.22,168.82,155.18,159.5,2489.55,402258.97
2018-11-28,ETHAUD,150.86,171.53,150.86,166.22,4471.16,722224.17
2018-11-27,ETHAUD,149.11,153.97,138.97,150.86,3096.54,449218.43
2018-11-26,ETHAUD,158.54,162.21,143.24,149.11,4852.33,747899.77
2018-11-25,ETHAUD,153.39,164.97,135,158.54,6940.54,1036826.69
2018-11-24,ETHAUD,167.97,173.31,150,153.39,2184.62,348812.27
2018-11-23,ETHAUD,170.71,173,162,167.97,3098.8,517095.32
2018-11-22,ETHAUD,186.24,189,170.29,170.71,2129.2,387169.57
2018-11-21,ETHAUD,177.64,189.8,169.8,186.24,3657.66,662563.24
2018-11-20,ETHAUD,198.98,202.13,164.01,177.64,17959.32,3348443.15
2018-11-19,ETHAUD,237.67,238.5,193.78,198.98,11603.23,2426001.48
2018-11-18,ETHAUD,233.55,241.61,233,237.67,2037.1,482166.91
2018-11-17,ETHAUD,238.02,238.22,231.62,233.55,3941.01,922266.7
2018-11-16,ETHAUD,247.5,249.44,234.1,238.02,1552.86,379545.27
2018-11-15,ETHAUD,247.95,255.09,231.36,247.5,3813.08,927751.36
2018-11-14,ETHAUD,283.6,285.68,238.82,247.95,6544.13,1683393.76
2018-11-13,ETHAUD,290.85,290.99,281.85,283.6,1064.86,305422.96
2018-11-12,ETHAUD,288.12,292,288,290.85,925.93,268508.69
2018-11-11,ETHAUD,290.72,292,286.49,288.12,481.77,139254.82
2018-11-10,ETHAUD,289.3,293.45,288.05,290.72,1217.62,352634.78
2018-11-09,ETHAUD,290,293.39,286.19,289.3,759.82,220055.04
2018-11-08,ETHAUD,297.88,299.96,288.01,290,1055.24,308402.91
2018-11-07,ETHAUD,301.79,307.81,296.74,297.88,1241.59,376780.15
2018-11-06,ETHAUD,287.85,301.97,286.44,301.79,1486.6,436232.35
2018-11-05,ETHAUD,289.43,292.58,283.01,287.85,1069.96,308007.87
2018-11-04,ETHAUD,275,296.73,272.99,289.43,2442.76,695274.28
2018-11-03,ETHAUD,276.32,277.22,275,275,220.66,60944.63
2018-11-02,ETHAUD,274.97,278.15,272.37,276.32,797.66,219062.23
2018-11-01,ETHAUD,277.79,278.43,273.69,274.97,553.05,152347.08
2018-10-31,ETHAUD,273.57,280,271.66,277.79,1210.07,333524.56
2018-10-30,ETHAUD,274.97,275,272,273.57,833.12,228165.56
2018-10-29,ETHAUD,283.57,284.99,272.78,274.97,1879.07,525805.08
2018-10-28,ETHAUD,281.09,283.71,281,283.57,1033.33,291197.26
2018-10-27,ETHAUD,282.16,284.97,281.03,281.09,648.59,183279.76
2018-10-26,ETHAUD,281.55,287.69,280,282.16,1364.19,385265.94
2018-10-25,ETHAUD,282.36,282.96,278.96,281.55,592.68,166655.76
2018-10-24,ETHAUD,283.05,284.13,276.01,282.36,670.73,189064.99
2018-10-23,ETHAUD,283.62,285.39,279.06,283.05,580.53,163882.85
2018-10-22,ETHAUD,283.8,285.04,280,283.62,459.41,129962.96
2018-10-21,ETHAUD,283.83,286.87,280.64,283.8,472.0,134222.12
2018-10-20,ETHAUD,280.8,285,279.07,283.83,530.27,150026.78
2018-10-19,ETHAUD,280.32,281.43,277,280.8,892.51,248791.99
2018-10-18,ETHAUD,285.96,286.2,278.11,280.32,1272.85,359831.54
2018-10-17,ETHAUD,284.01,291.91,282.21,285.96,956.38,272377.93
2018-10-16,ETHAUD,285.27,290.81,280.44,284.01,1398.28,399136.69
2018-10-15,ETHAUD,270.15,310,267.01,285.27,6562.74,1891937.95
2018-10-14,ETHAUD,278,281.34,267.88,270.15,1215.48,335467.99
2018-10-13,ETHAUD,274.2,281.03,273.47,278,1099.9,304866.91
2018-10-12,ETHAUD,265.14,280.43,264.11,274.2,1457.64,397752.07
2018-10-11,ETHAUD,316.19,316.19,261.99,265.14,4713.86,1363075.21
2018-10-10,ETHAUD,318.77,318.77,312.98,316.19,481.03,151521.43
2018-10-09,ETHAUD,323.11,323.81,317.3,318.77,1107.41,354770.29
2018-10-08,ETHAUD,317.84,325.17,315,323.11,1466.97,470333.62
2018-10-07,ETHAUD,319.03,319.81,312.1,317.84,622.67,195975.98
2018-10-06,ETHAUD,318.55,320.94,314.08,319.03,491.45,156242.88
2018-10-05,ETHAUD,311,324.31,309.13,318.55,870.38,275056.74
2018-10-04,ETHAUD,309.72,316.95,306.77,311,1176.81,367463.46
2018-10-03,ETHAUD,312.92,314.31,301.81,309.72,1294.4,397094.76
2018-10-02,ETHAUD,319.6,321.32,310.84,312.92,790.77,250763.4
2018-10-01,ETHAUD,319.97,323.27,310.63,319.6,1942.85,617112.01
2018-09-30,ETHAUD,319.4,329.53,313.63,319.97,1295.78,417477.98
2018-09-29,ETHAUD,306.17,327.76,298.76,319.4,2039.49,643188.85
2018-09-28,ETHAUD,315.88,321.66,299,306.17,1469.23,459255.43
2018-09-27,ETHAUD,295.75,321.93,292.01,315.88,2504.55,765456.93
2018-09-26,ETHAUD,302.62,308.55,287.02,295.75,1769.77,525727.95
2018-09-25,ETHAUD,313.73,313.91,281.54,302.62,4254.04,1267373.48
2018-09-24,ETHAUD,331.86,336.38,305.12,313.73,1356.27,435880.37
2018-09-23,ETHAUD,326.61,335.91,319.02,331.86,706.13,229586.02
2018-09-22,ETHAUD,334.53,344.22,315.1,326.61,1157.75,377811.75
2018-09-21,ETHAUD,307.78,342.59,301.21,334.53,3127.61,989180.06
2018-09-20,ETHAUD,289.23,310.35,281.01,307.78,1774.15,521341.94
2018-09-19,ETHAUD,287.5,297.75,274.35,289.23,1669.11,481785.79
2018-09-18,ETHAUD,275,296.84,271,287.5,2491.37,699416.89
2018-09-17,ETHAUD,305.27,312,270.48,275,4087.64,1170932.61
2018-09-16,ETHAUD,308.8,311.95,289.42,305.27,1630.77,492521.17
2018-09-15,ETHAUD,293,316.99,292.03,308.8,2175.83,666220.79
2018-09-14,ETHAUD,293.47,310.12,282.35,293,3625.18,1076726.94
2018-09-13,ETHAUD,255.73,296.69,254.4,293.47,4357.14,1185132.16
2018-09-12,ETHAUD,257.12,259.27,233,255.73,6414.79,1561687.76
2018-09-11,ETHAUD,275.85,280.66,249.14,257.12,2779.18,735491.93
2018-09-10,ETHAUD,276.44,282.75,263.1,275.85,1053.08,289159.84
2018-09-09,ETHAUD,277.25,291.14,259.55,276.44,3455.74,943917.9
2018-09-08,ETHAUD,302.42,309.33,266.01,277.25,1682.12,486452.33
2018-09-07,ETHAUD,319.18,328,302.21,302.42,2032.47,638705.15
2018-09-06,ETHAUD,317.87,326.72,297.37,319.18,5688.48,1783955.5
2018-09-05,ETHAUD,395.48,399.81,317.43,317.87,4476.28,1582290.39
2018-09-04,ETHAUD,397.71,404.93,392,395.48,1273.54,506023.46
2018-09-03,ETHAUD,405.45,408.23,393.59,397.71,1485.07,594851.11
2018-09-02,ETHAUD,409,413.85,400.02,405.45,1380.85,562558.28
2018-09-01,ETHAUD,391.88,416.45,390.28,409,1500.96,601818.76
2018-08-31,ETHAUD,389.73,394.83,383.35,391.88,1052.06,408241.37
2018-08-30,ETHAUD,394.34,399.25,376.7,389.73,821.35,319977.46
2018-08-29,ETHAUD,399.8,409.72,390.09,394.34,2082.46,831185.72
2018-08-28,ETHAUD,390,403.95,384.35,399.8,1812.89,712074.94
2018-08-27,ETHAUD,375.56,390,372,390,1088.28,410450.1
2018-08-26,ETHAUD,378.45,379.35,370.02,375.56,552.83,206405.32
2018-08-25,ETHAUD,385.06,388.78,377.91,378.45,856.2,328490.71
2018-08-24,ETHAUD,381.49,386.66,371.75,385.06,1209.41,457529.52
2018-08-23,ETHAUD,369.51,385.41,367.3,381.49,1431.78,536620.84
2018-08-22,ETHAUD,383.85,404.87,356.99,369.51,2317.02,885130.7
2018-08-21,ETHAUD,370.75,389.88,370.06,383.85,1722.08,651152.5
2018-08-20,ETHAUD,410.67,415.74,369,370.75,2262.18,893892.37
2018-08-19,ETHAUD,405.11,419.54,398.3,410.67,922.68,377768.73
2018-08-18,ETHAUD,433.26,440.34,390.1,405.11,1181.15,492008.71
2018-08-17,ETHAUD,396.6,435,395.68,433.26,1588.52,660634.85
2018-08-16,ETHAUD,391.56,412.07,388.55,396.6,2454.31,975565.72
2018-08-15,ETHAUD,384.99,420,384.99,391.56,2395.28,953641.61
2018-08-14,ETHAUD,394.5,394.94,350,384.99,5825.34,2135606.09
2018-08-13,ETHAUD,441.41,445.76,390,394.5,3082.07,1288285.55
2018-08-12,ETHAUD,430,430,430,430,0.0,0.0
2018-08-11,ETHAUD,461.96,461.96,430,430,1780.88,792362.05
2018-08-10,ETHAUD,510.01,533.64,453.03,461.96,8535.96,4272888.61
2018-08-09,ETHAUD,500,540,500,510.01,2264.19,1149465.2
2018-08-08,ETHAUD,509.15,513.07,495,500,3085.77,1544522.62
2018-08-07,ETHAUD,548.65,554.43,500,509.15,1488.57,793105.56
2018-08-06,ETHAUD,550.16,560,541.76,548.65,681.16,376375.08
2018-08-05,ETHAUD,549.27,560.92,539.58,550.16,704.17,385962.35
2018-08-04,ETHAUD,565.34,565.99,544.01,549.27,804.97,445144.67
2018-08-03,ETHAUD,557.76,565.37,540.09,565.34,1302.61,718488.54
2018-08-02,ETHAUD,567.64,574.71,554.38,557.76,1607.12,912556.27
2018-08-01,ETHAUD,580.26,585,552.25,567.64,1271.55,722587.37
2018-07-31,ETHAUD,614.47,616.45,578,580.26,1650.41,978403.13
2018-07-30,ETHAUD,626.7,634.69,604.96,614.47,899.39,558721.1
2018-07-29,ETHAUD,631.03,636.23,622.94,626.7,422.63,265441.56
2018-07-28,ETHAUD,634.18,637.69,626.05,631.03,362.17,229001.6
2018-07-27,ETHAUD,626.63,639.52,616.8,634.18,841.37,527810.71
2018-07-26,ETHAUD,631.07,650,625,626.63,1022.61,653131.28
2018-07-25,ETHAUD,646.71,655.65,625.01,631.07,1771.62,1137580.2
2018-07-24,ETHAUD,610,649,607.11,646.71,1794.55,1123217.79
2018-07-23,ETHAUD,612.55,628.9,606,610,1055.54,655873.87
2018-07-22,ETHAUD,623.07,630,609.82,612.55,371.79,230762.23
2018-07-21,ETHAUD,607.04,630.01,597,623.07,488.43,300143.52
2018-07-20,ETHAUD,636.28,636.28,598.2,607.04,1427.07,883580.05
2018-07-19,ETHAUD,643.88,659.65,630.01,636.28,1291.82,830133.72
2018-07-18,ETHAUD,673.88,694.35,636.51,643.88,1871.01,1255222.22
2018-07-17,ETHAUD,642.19,687.98,628,673.88,2230.89,1451056.95
2018-07-16,ETHAUD,603.45,642.19,590,642.19,1166.33,723209.82
2018-07-15,ETHAUD,583.79,609.11,580.01,603.45,770.47,459212.29
2018-07-14,ETHAUD,583.26,588.85,577.01,583.79,471.37,274636.6
2018-07-13,ETHAUD,585.34,599.85,573.69,583.26,1042.56,613105.44
