Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTG,Volume CAD
2019-03-12,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-03-11,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-03-10,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-03-09,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-03-08,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-03-07,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-03-06,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-03-05,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-03-04,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-03-03,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-03-02,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-03-01,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-28,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-27,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-26,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-25,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-24,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-23,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-22,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-21,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-20,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-19,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-18,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-17,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-16,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-15,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-14,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-13,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-12,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-11,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-10,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-09,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-08,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-07,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-06,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-05,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-04,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-03,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-02,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-02-01,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-01-31,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-01-30,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-01-29,BTGCAD,15.4,15.4,15.4,15.4,0.0,0.0
2019-01-28,BTGCAD,19,19,15.4,15.4,880.63,15290.0
2019-01-27,BTGCAD,18.01,19.9,18.01,19,188.65,3495.59
2019-01-26,BTGCAD,19.25,21.25,18.01,18.01,260.57,5048.62
2019-01-25,BTGCAD,19.25,23.74,18.01,19.25,995.72,20265.9
2019-01-24,BTGCAD,19.31,21.99,18,19.25,1113.01,22678.88
2019-01-23,BTGCAD,20.45,21.98,17.02,19.31,642.73,12607.25
2019-01-22,BTGCAD,18,21.96,17.07,20.45,478.47,9399.08
2019-01-21,BTGCAD,17,29,17,18,722.98,16186.97
2019-01-20,BTGCAD,18.05,18.49,17,17,174.81,3124.79
2019-01-19,BTGCAD,17.1,18.5,17.01,18.05,461.33,8133.55
2019-01-18,BTGCAD,17,17.5,16.51,17.1,223.01,3811.1
2019-01-17,BTGCAD,17.3,17.9,16.69,17,148.87,2630.76
2019-01-16,BTGCAD,18,18.81,10,17.3,769.56,13162.85
2019-01-15,BTGCAD,18,18.7,17.54,18,54.48,982.34
2019-01-14,BTGCAD,17.63,18.49,16.69,18,112.07,2008.72
2019-01-13,BTGCAD,17.7,17.82,16.72,17.63,231.84,4077.31
2019-01-12,BTGCAD,18.53,18.53,17.7,17.7,0.752,13.31
2019-01-11,BTGCAD,17.2,18.69,16.44,18.53,34.63,591.72
2019-01-10,BTGCAD,19.04,19.5,17.2,17.2,290.51,5268.27
2019-01-09,BTGCAD,19.25,19.25,18.51,19.04,49.98,944.92
2019-01-08,BTGCAD,19.47,19.5,18.51,19.25,70.57,1338.91
2019-01-07,BTGCAD,19.69,19.69,19.12,19.47,87.16,1698.37
2019-01-06,BTGCAD,18.4,19.85,18.36,19.69,351.06,6744.85
2019-01-05,BTGCAD,18.1,18.91,18.1,18.4,56.48,1053.03
2019-01-04,BTGCAD,18.23,18.9,17.82,18.1,83.52,1539.08
2019-01-03,BTGCAD,19.49,19.49,18.19,18.23,87.99,1642.66
2019-01-02,BTGCAD,18.51,20.99,18.36,19.49,80.6,1499.54
2019-01-01,BTGCAD,17.56,18.73,17.56,18.51,18.26,333.94
2018-12-31,BTGCAD,19.43,19.86,17.56,17.56,53.06,993.32
2018-12-30,BTGCAD,21.34,21.5,19.43,19.43,53.98,1114.47
2018-12-29,BTGCAD,21.24,21.34,20.64,21.34,140.25,2956.7
2018-12-28,BTGCAD,19.75,21.79,19.24,21.24,194.73,3870.89
2018-12-27,BTGCAD,22.1,22.57,19.41,19.75,130.48,2626.13
2018-12-26,BTGCAD,21,22.82,20.85,22.1,39.84,886.13
2018-12-25,BTGCAD,22.67,22.67,20,21,821.61,17030.52
2018-12-24,BTGCAD,23.89,24.73,22.32,22.67,164.54,3834.64
2018-12-23,BTGCAD,23.75,24.54,22.9,23.89,20.2,474.07
2018-12-22,BTGCAD,22.25,24.49,21.37,23.75,355.89,8283.1
2018-12-21,BTGCAD,23.88,24.74,21.27,22.25,557.7,12782.17
2018-12-20,BTGCAD,20.48,24.84,19.77,23.88,550.96,12067.34
2018-12-19,BTGCAD,18,23.12,18,20.48,1031.05,21749.79
2018-12-18,BTGCAD,17.3,18.98,17.24,18,178.25,3223.61
2018-12-17,BTGCAD,15.81,18.49,15.81,17.3,148.21,2582.1
2018-12-16,BTGCAD,17.2,17.2,15.8,15.81,106.95,1732.57
2018-12-15,BTGCAD,16.95,17.2,15,17.2,176.38,2851.12
2018-12-14,BTGCAD,15.75,16.97,15.55,16.95,41.88,662.16
2018-12-13,BTGCAD,17,17.2,15.75,15.75,102.17,1667.07
2018-12-12,BTGCAD,16.01,17.27,16.01,17,148.43,2521.14
2018-12-11,BTGCAD,16.41,17,16.01,16.01,32.22,521.1
2018-12-10,BTGCAD,17.55,19.95,16.41,16.41,81.05,1427.54
2018-12-09,BTGCAD,17,20.24,17,17.55,102.24,1852.89
2018-12-08,BTGCAD,19.34,19.59,15.87,17,119.72,2037.93
2018-12-07,BTGCAD,20.39,21.99,16.62,19.34,483.52,9271.75
2018-12-06,BTGCAD,22.02,23.01,19.5,20.39,716.48,15001.59
2018-12-05,BTGCAD,23.62,25,22,22.02,264.88,6079.51
2018-12-04,BTGCAD,24.5,25.5,23.01,23.62,140.0,3384.47
2018-12-03,BTGCAD,26,26.35,24.48,24.5,339.93,8527.44
2018-12-02,BTGCAD,25.96,26.7,25.77,26,171.29,4469.66
2018-12-01,BTGCAD,25.42,25.96,25.25,25.96,11.56,296.27
2018-11-30,BTGCAD,27.77,28.45,25.27,25.42,103.42,2816.21
2018-11-29,BTGCAD,28.02,28.02,26.5,27.77,142.4,3905.19
2018-11-28,BTGCAD,28.44,30,25.01,28.02,248.65,7207.18
2018-11-27,BTGCAD,28.46,28.47,24.41,28.44,94.21,2394.78
2018-11-26,BTGCAD,26.47,29.97,24.41,28.46,241.83,6392.41
2018-11-25,BTGCAD,25.8,29,23.38,26.47,468.77,12069.92
2018-11-24,BTGCAD,30,39.9,25.8,25.8,802.55,22473.65
2018-11-23,BTGCAD,30,30,26.64,30,340.77,9532.4
2018-11-22,BTGCAD,32.6,35,28.17,30,57.6,1740.69
2018-11-21,BTGCAD,27.52,35,27.52,32.6,30.86,969.7
2018-11-20,BTGCAD,35.14,37.94,27.5,27.52,852.19,26920.97
2018-11-19,BTGCAD,38.56,38.56,35.11,35.14,559.25,20407.72
2018-11-18,BTGCAD,37.07,38.56,36.55,38.56,142.25,5357.23
2018-11-17,BTGCAD,36.51,37.57,36.51,37.07,38.38,1418.37
2018-11-16,BTGCAD,38,40.22,36.51,36.51,52.04,1963.95
2018-11-15,BTGCAD,38.16,39.1,36.03,38,90.4,3367.44
2018-11-14,BTGCAD,38.86,40.33,35.02,38.16,387.64,14135.99
2018-11-13,BTGCAD,41.08,41.08,38.86,38.86,7.01,278.06
2018-11-12,BTGCAD,41.89,41.89,39.24,41.08,38.42,1557.36
2018-11-11,BTGCAD,42.25,42.25,40.72,41.89,14.41,590.23
2018-11-10,BTGCAD,40.44,43.49,40.34,42.25,27.14,1114.66
2018-11-09,BTGCAD,41.95,41.97,40.17,40.44,20.07,833.25
2018-11-08,BTGCAD,43,43.15,41.6,41.95,36.09,1529.43
2018-11-07,BTGCAD,44,44.17,42.4,43,94.23,4079.89
2018-11-06,BTGCAD,40.96,44,40.96,44,397.0,17025.57
2018-11-05,BTGCAD,40.08,41.99,38.95,40.96,207.07,8286.73
2018-11-04,BTGCAD,37.41,42.49,37.41,40.08,240.69,9711.02
2018-11-03,BTGCAD,37.52,38.17,37.41,37.41,21.61,814.64
2018-11-02,BTGCAD,37.64,38.17,36.28,37.52,42.41,1558.8
2018-11-01,BTGCAD,36.27,37.86,36.27,37.64,243.86,8971.43
2018-10-31,BTGCAD,35.65,37.23,35.65,36.27,6.53,241.18
2018-10-30,BTGCAD,36.61,36.62,35.65,35.65,7.53,275.44
2018-10-29,BTGCAD,37.35,37.71,36.6,36.61,7.82,288.56
2018-10-28,BTGCAD,37.79,38,37.25,37.35,27.55,1032.41
2018-10-27,BTGCAD,36.84,37.79,36.8,37.79,24.09,898.76
2018-10-26,BTGCAD,37.56,37.74,36.62,36.84,54.26,2008.54
2018-10-25,BTGCAD,37.56,37.56,36.69,37.56,305.91,11469.1
2018-10-24,BTGCAD,36.5,38.5,36.21,37.56,127.08,4772.81
2018-10-23,BTGCAD,35.73,36.5,35.38,36.5,18.36,656.66
2018-10-22,BTGCAD,35.77,36,35.42,35.73,59.28,2115.1
2018-10-21,BTGCAD,36.31,37.05,35.57,35.77,21.41,782.19
2018-10-20,BTGCAD,36.73,37.39,36.24,36.31,46.62,1723.73
2018-10-19,BTGCAD,37.49,37.49,35.28,36.73,104.08,3733.65
2018-10-18,BTGCAD,35.72,37.49,35.61,37.49,25.76,941.87
2018-10-17,BTGCAD,36.5,37.99,35.69,35.72,236.52,8796.24
2018-10-16,BTGCAD,36.49,36.5,35.09,36.5,98.62,3549.22
2018-10-15,BTGCAD,33.42,37.87,33.28,36.49,515.05,18705.02
2018-10-14,BTGCAD,33.87,34.52,33.42,33.42,90.68,3054.17
2018-10-13,BTGCAD,35,35.73,33.67,33.87,80.46,2783.37
2018-10-12,BTGCAD,32.95,35,32.71,35,52.1,1726.71
2018-10-11,BTGCAD,37.79,37.85,32.95,32.95,324.12,10978.25
2018-10-10,BTGCAD,37.6,37.87,36.01,37.79,48.5,1804.03
2018-10-09,BTGCAD,39.17,39.17,37.01,37.6,53.15,2004.5
2018-10-08,BTGCAD,38.02,39.34,37.45,39.17,60.83,2314.16
2018-10-07,BTGCAD,38.89,38.89,37.33,38.02,24.06,901.03
2018-10-06,BTGCAD,37.1,41.56,37.1,38.89,196.26,7795.58
2018-10-05,BTGCAD,35.28,38,35.28,37.1,100.29,3668.06
2018-10-04,BTGCAD,34.75,36.48,34.75,35.28,19.33,688.94
2018-10-03,BTGCAD,34.65,35.74,34.16,34.75,31.89,1102.8
2018-10-02,BTGCAD,35,35.6,34.3,34.65,21.48,749.33
2018-10-01,BTGCAD,35.5,38.49,34.59,35,166.19,5980.95
2018-09-30,BTGCAD,35.75,37.11,34.84,35.5,262.43,9651.82
2018-09-29,BTGCAD,37,37,35.35,35.75,245.2,8764.33
2018-09-28,BTGCAD,36.06,38.58,34.25,37,799.86,29120.52
2018-09-27,BTGCAD,32.31,38.95,31.61,36.06,560.96,19135.35
2018-09-26,BTGCAD,32.73,34,31.35,32.31,277.05,9139.42
2018-09-25,BTGCAD,32.99,32.99,30.11,32.73,38.24,1177.54
2018-09-24,BTGCAD,32.68,33.84,31.05,32.99,156.81,5059.77
2018-09-23,BTGCAD,30.98,34.76,30.98,32.68,881.41,28639.99
2018-09-22,BTGCAD,30.98,31.85,30.77,30.98,178.42,5626.88
2018-09-21,BTGCAD,29.32,31.83,29.22,30.98,402.15,12330.67
2018-09-20,BTGCAD,29.98,29.99,28.9,29.32,212.57,6237.84
2018-09-19,BTGCAD,28.86,30,28.06,29.98,840.1,24029.25
2018-09-18,BTGCAD,28.79,29.94,27.81,28.86,251.6,7268.87
2018-09-17,BTGCAD,29.66,29.66,27.4,28.79,543.25,15558.62
2018-09-16,BTGCAD,27.87,29.66,27.51,29.66,107.62,3024.96
2018-09-15,BTGCAD,28.94,28.94,27.85,27.87,121.97,3471.81
2018-09-14,BTGCAD,27.38,28.94,26.99,28.94,232.72,6567.43
2018-09-13,BTGCAD,26.28,28.5,26.28,27.38,398.07,11108.18
2018-09-12,BTGCAD,26.01,26.83,25,26.28,492.97,12717.85
2018-09-11,BTGCAD,26.98,27.48,26.01,26.01,261.02,6966.73
2018-09-10,BTGCAD,27.93,27.99,25.52,26.98,657.85,17573.06
2018-09-09,BTGCAD,26.7,28.3,25.06,27.93,170.97,4495.35
2018-09-08,BTGCAD,26.2,27.53,26.16,26.7,178.28,4723.35
2018-09-07,BTGCAD,27,27.85,26.11,26.2,131.23,3547.39
2018-09-06,BTGCAD,27.05,27.82,25.01,27,316.39,8463.17
2018-09-05,BTGCAD,29.69,32,27.05,27.05,785.37,23215.92
2018-09-04,BTGCAD,28.73,29.92,28.3,29.69,505.1,14638.82
2018-09-03,BTGCAD,29.24,29.7,28.73,28.73,60.73,1773.87
2018-09-02,BTGCAD,30.12,31.95,29.21,29.24,136.7,4124.34
2018-09-01,BTGCAD,30.01,31.76,29.02,30.12,131.21,3968.72
2018-08-31,BTGCAD,29.32,31.1,29.32,30.01,28.81,883.94
2018-08-30,BTGCAD,30.36,30.46,29.25,29.32,150.36,4475.01
2018-08-29,BTGCAD,29.7,31.72,29.25,30.36,401.25,12137.17
2018-08-28,BTGCAD,27.43,31.95,27.43,29.7,805.23,23699.04
2018-08-27,BTGCAD,26.79,27.99,25.78,27.43,144.16,3885.66
2018-08-26,BTGCAD,27.36,27.79,26.22,26.79,153.31,4122.0
2018-08-25,BTGCAD,26.85,28.99,26.41,27.36,268.31,7300.08
2018-08-24,BTGCAD,26.99,26.99,25.1,26.85,203.31,5336.73
2018-08-23,BTGCAD,26.48,26.99,25.1,26.99,80.66,2032.95
2018-08-22,BTGCAD,25.85,27.58,25.01,26.48,178.11,4747.8
2018-08-21,BTGCAD,26.96,26.96,25,25.85,27.51,701.6
2018-08-20,BTGCAD,27.5,29.9,25.2,26.96,126.78,3334.4
2018-08-19,BTGCAD,25.2,29.97,25,27.5,368.95,9948.21
2018-08-18,BTGCAD,27,27.33,24.3,25.2,89.96,2333.97
2018-08-17,BTGCAD,22.58,28.8,22.58,27,374.35,9493.2
2018-08-16,BTGCAD,21.58,23.98,21.58,22.58,53.02,1236.24
2018-08-15,BTGCAD,21.87,24.5,21.58,21.58,557.74,12782.03
2018-08-14,BTGCAD,25,25.98,20.02,21.87,724.02,15874.98
2018-08-13,BTGCAD,27.5,29.79,25,25,290.39,7471.16
2018-08-12,BTGCAD,26.23,26.23,26.23,26.23,0.0,0.0
2018-08-11,BTGCAD,30.5,30.62,26.23,26.23,369.75,10483.03
2018-08-10,BTGCAD,30.58,31.5,29.85,30.5,228.95,6971.16
2018-08-09,BTGCAD,30.67,32.5,30.01,30.58,142.49,4331.1
2018-08-08,BTGCAD,32.75,33.89,30,30.67,1001.36,31519.62
2018-08-07,BTGCAD,34.3,36,32.75,32.75,1273.47,44233.26
2018-08-06,BTGCAD,34.22,35.77,32.29,34.3,318.18,10830.24
2018-08-05,BTGCAD,31.25,34.22,30.74,34.22,245.83,7957.48
2018-08-04,BTGCAD,32.08,32.6,30.99,31.25,283.55,8899.4
2018-08-03,BTGCAD,32.89,33.03,30.19,32.08,314.31,10012.8
2018-08-02,BTGCAD,33.66,35.79,32.14,32.89,177.24,5834.29
2018-08-01,BTGCAD,35.85,37.76,33.66,33.66,196.4,6746.3
2018-07-31,BTGCAD,38.05,38.6,35.18,35.85,958.72,36286.73
2018-07-30,BTGCAD,39.51,41.25,38.02,38.05,198.31,7625.55
2018-07-29,BTGCAD,38.07,40.8,38.07,39.51,186.62,7461.59
2018-07-28,BTGCAD,39.75,40.4,38.07,38.07,85.55,3345.39
2018-07-27,BTGCAD,40,41.49,38.57,39.75,142.37,5667.51
2018-07-26,BTGCAD,41.99,41.99,38.58,40,165.91,6643.43
2018-07-25,BTGCAD,43,43.26,40.01,41.99,231.31,9848.46
2018-07-24,BTGCAD,41.31,43.57,40.5,43,311.71,13214.6
2018-07-23,BTGCAD,38.97,43.65,38.97,41.31,280.02,11718.78
2018-07-22,BTGCAD,38.3,40.61,38.3,38.97,170.8,6821.98
2018-07-21,BTGCAD,38.61,42,38,38.3,65.94,2596.3
2018-07-20,BTGCAD,41.89,42.18,38.03,38.61,221.1,8741.1
2018-07-19,BTGCAD,42.6,44.93,41,41.89,183.01,7685.66
2018-07-18,BTGCAD,39.61,44.94,39.61,42.6,166.43,7112.71
2018-07-17,BTGCAD,40,43.3,37.04,39.61,253.04,10247.12
2018-07-16,BTGCAD,36.11,40,35.71,40,112.24,4392.82
2018-07-15,BTGCAD,37,39.97,36.11,36.11,30.18,1148.51
2018-07-14,BTGCAD,38.89,38.89,35.08,37,24.57,896.1
2018-07-13,BTGCAD,34.05,38.99,34.05,38.89,45.75,1685.96
2018-07-12,BTGCAD,36.72,38.5,34,34.05,167.65,6114.14
2018-07-11,BTGCAD,37,37.83,36.72,36.72,115.22,4283.15
2018-07-10,BTGCAD,39.8,39.82,37,37,196.42,7742.97
2018-07-09,BTGCAD,41.79,41.79,39.78,39.8,80.34,3226.83
2018-07-08,BTGCAD,40.1,43.47,38.69,41.79,181.77,7504.96
2018-07-07,BTGCAD,38.9,40.93,38.03,40.1,134.28,5442.9
2018-07-06,BTGCAD,38.83,41,36.28,38.9,189.16,7548.52
2018-07-05,BTGCAD,39.02,40.97,37.59,38.83,138.33,5491.17
2018-07-04,BTGCAD,38.65,41.23,37,39.02,43.78,1715.75
2018-07-03,BTGCAD,38.32,42.49,38.32,38.65,168.05,6769.41
2018-07-02,BTGCAD,35.06,41.72,34.02,38.32,288.09,10699.58
2018-07-01,BTGCAD,34.15,38.93,33.07,35.06,159.07,5670.1
2018-06-30,BTGCAD,33.35,38.93,31.73,34.15,158.13,5472.56
2018-06-29,BTGCAD,32.03,33.91,30.18,33.35,118.05,3757.68
2018-06-28,BTGCAD,33.93,35.7,32.01,32.03,237.09,7979.95
2018-06-27,BTGCAD,33.59,36,32.01,33.93,507.76,17223.48
2018-06-26,BTGCAD,36.01,39.48,33.55,33.59,260.3,9355.58
2018-06-25,BTGCAD,33.55,39.61,33.55,36.01,303.02,11018.95
2018-06-24,BTGCAD,36.5,39.88,31.5,33.55,289.34,10117.91
2018-06-23,BTGCAD,38.45,40,36.01,36.5,76.8,2931.77
2018-06-22,BTGCAD,45,45,35.09,38.45,222.3,8846.05
2018-06-21,BTGCAD,43.91,45,42.22,45,42.51,1851.53
2018-06-20,BTGCAD,44.46,45,40,43.91,203.44,8388.82
2018-06-19,BTGCAD,41.89,48.07,41.89,44.46,78.88,3564.62
2018-06-18,BTGCAD,44.3,48.99,41.58,41.89,289.95,12805.24
2018-06-17,BTGCAD,43.25,44.31,43.25,44.3,4.85,213.65
2018-06-16,BTGCAD,41.91,45.4,41.91,43.25,14.72,651.34
2018-06-15,BTGCAD,50.86,50.86,41.91,41.91,104.16,4733.12
2018-06-14,BTGCAD,43.8,52.49,41.81,50.86,272.04,12638.5
2018-06-13,BTGCAD,45.06,50,41.99,43.8,295.69,13051.24
2018-06-12,BTGCAD,49.81,54,45.06,45.06,270.48,13358.44
2018-06-11,BTGCAD,52,53.98,47.47,49.81,332.65,16567.07
2018-06-10,BTGCAD,56.17,57.97,50,52,234.81,12479.88
2018-06-09,BTGCAD,56.84,57.99,56.17,56.17,3.77,214.7
2018-06-08,BTGCAD,58.17,58.7,56.6,56.84,50.03,2900.7
2018-06-07,BTGCAD,57.58,58.95,57.25,58.17,47.6,2739.12
2018-06-06,BTGCAD,59.08,59.08,56.61,57.58,26.92,1551.26
2018-06-05,BTGCAD,57.55,61,56.63,59.08,63.99,3812.0
2018-06-04,BTGCAD,59.11,59.99,55.96,57.55,78.29,4594.36
2018-06-03,BTGCAD,59.12,61.12,58.78,59.11,91.3,5469.07
2018-06-02,BTGCAD,56.37,62.99,56.01,59.12,69.35,4167.33
2018-06-01,BTGCAD,57.51,58.85,55.16,56.37,167.9,9487.32
2018-05-31,BTGCAD,54.92,59.74,54.92,57.51,80.87,4573.74
2018-05-30,BTGCAD,56,59.85,53.99,54.92,175.34,9934.76
2018-05-29,BTGCAD,53.5,57.01,50,56,451.74,23518.41
2018-05-28,BTGCAD,58.03,60,53.5,53.5,260.05,14569.26
2018-05-27,BTGCAD,59.99,59.99,58.03,58.03,13.67,807.18
2018-05-26,BTGCAD,60,62.24,59.02,59.99,183.92,11047.87
2018-05-25,BTGCAD,60.45,62.99,59.14,60,58.92,3581.14
2018-05-24,BTGCAD,60,63.77,58.65,60.45,146.95,9021.57
2018-05-23,BTGCAD,66.46,66.46,57.53,60,498.24,30259.84
2018-05-22,BTGCAD,68.4,70,65,66.46,274.73,18310.54
2018-05-21,BTGCAD,71.5,71.5,68.4,68.4,66.35,4638.57
2018-05-20,BTGCAD,68,74,68,71.5,154.42,10694.25
2018-05-19,BTGCAD,69.69,69.69,66.04,68,61.04,4171.62
2018-05-18,BTGCAD,70,76.22,66,69.69,312.51,21230.34
2018-05-17,BTGCAD,76.98,76.98,70,70,270.54,19640.95
2018-05-16,BTGCAD,75.95,76.98,72,76.98,126.91,9237.91
2018-05-15,BTGCAD,74.16,80,72.97,75.95,176.87,13625.2
2018-05-14,BTGCAD,77.25,77.25,70.87,74.16,135.21,9934.17
2018-05-13,BTGCAD,73.5,77.35,72,77.25,100.74,7516.3
2018-05-12,BTGCAD,75,75,70,73.5,216.77,15603.59
2018-05-11,BTGCAD,82.5,82.77,71,75,762.27,58378.78
2018-05-10,BTGCAD,88.95,90.49,82.5,82.5,184.05,15879.19
2018-05-09,BTGCAD,92.04,93.3,85.02,88.95,473.09,42169.08
2018-05-08,BTGCAD,93.67,98.8,90.56,92.04,177.1,16658.3
2018-05-07,BTGCAD,98.04,98.97,92,93.67,401.56,38478.3
2018-05-06,BTGCAD,101.39,104,96.25,98.04,400.53,40459.82
2018-05-05,BTGCAD,98.44,104,97.02,101.39,943.83,94474.4
2018-05-04,BTGCAD,98.55,98.99,96.04,98.44,329.08,32139.32
2018-05-03,BTGCAD,96.89,100.5,96.29,98.55,286.71,28351.76
2018-05-02,BTGCAD,94.09,100.5,92.39,96.89,288.37,28325.03
2018-05-01,BTGCAD,96.51,99.99,91.01,94.09,485.32,45418.79
2018-04-30,BTGCAD,100.21,102.22,96.5,96.51,437.4,42436.55
2018-04-29,BTGCAD,98.04,106.99,97.05,100.21,249.82,25588.89
2018-04-28,BTGCAD,97.35,99.98,96.06,98.04,109.92,10774.28
2018-04-27,BTGCAD,100.56,102.72,96,97.35,226.23,22608.79
