Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ICN,Volume ETH
2019-02-27,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-26,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-25,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-24,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-23,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-22,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-21,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-20,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-19,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-18,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-17,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-16,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-15,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-14,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-13,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-12,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-11,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-10,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-09,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-08,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-07,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-06,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-05,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-04,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-03,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-02,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-02-01,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-31,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-30,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-29,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-28,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-27,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-26,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-25,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-24,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-23,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-22,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-21,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-20,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-19,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-18,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-17,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-16,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-15,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-14,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-13,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-12,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-11,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-10,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-09,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-08,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-07,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-06,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-05,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-04,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-03,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-02,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2019-01-01,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-31,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-30,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-29,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-28,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-27,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-26,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-25,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-24,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-23,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-22,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-21,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-20,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-19,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-18,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-17,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-16,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-15,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-14,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-13,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-12,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-11,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-10,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-09,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-08,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-07,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-06,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-05,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-04,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-03,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-02,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-12-01,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-30,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-29,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-28,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-27,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-26,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-25,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-24,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-23,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-22,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-20,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-19,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-18,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-17,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-16,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-15,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-14,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-13,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-12,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-11,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-10,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-09,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-08,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-07,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-06,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-05,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-04,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-03,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-02,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-11-01,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-31,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-30,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-29,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-28,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-27,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-26,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-25,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-24,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-23,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-22,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-21,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-20,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-19,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-18,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-17,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-16,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-15,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-14,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-13,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-12,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-11,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-10,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-09,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-08,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-07,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-06,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-05,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-04,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-03,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-02,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-10-01,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-09-30,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-09-29,ICNETH,0.001707,0.001707,0.001707,0.001707,0.0,0.0
2018-09-28,ICNETH,0.001747,0.001754,0.001694,0.001707,45968.43,79.49
2018-09-27,ICNETH,0.001806,0.001875,0.001744,0.001747,89388.75,161.22
2018-09-26,ICNETH,0.001762,0.001814,0.001748,0.001806,109282.18,195.16
2018-09-25,ICNETH,0.001773,0.001821,0.001754,0.001762,94458.35,169.22
2018-09-24,ICNETH,0.001724,0.001783,0.001713,0.001773,82271.01,143.6
2018-09-23,ICNETH,0.001743,0.001758,0.0017,0.001724,90832.91,157.82
2018-09-22,ICNETH,0.001622,0.001821,0.0016,0.001743,117909.94,199.91
2018-09-21,ICNETH,0.001706,0.001736,0.001613,0.001622,98414.12,166.7
2018-09-20,ICNETH,0.001836,0.001836,0.001706,0.001706,98344.29,175.63
2018-09-19,ICNETH,0.001732,0.001981,0.001706,0.001836,136344.67,242.31
2018-09-18,ICNETH,0.00184,0.001844,0.00172,0.001732,110171.28,195.52
2018-09-17,ICNETH,0.001736,0.002037,0.001719,0.00184,135181.52,249.97
2018-09-16,ICNETH,0.001685,0.001743,0.001685,0.001736,109656.75,187.03
2018-09-15,ICNETH,0.001729,0.001764,0.001672,0.001685,88887.83,152.72
2018-09-14,ICNETH,0.00174,0.0018,0.001682,0.001729,88410.33,153.65
2018-09-13,ICNETH,0.001897,0.001897,0.00174,0.00174,112719.41,205.15
2018-09-12,ICNETH,0.001929,0.002029,0.001893,0.001897,86711.27,169.92
2018-09-11,ICNETH,0.001916,0.002415,0.001887,0.001929,121982.46,237.16
2018-09-10,ICNETH,0.001894,0.00196,0.001865,0.001916,96313.09,182.97
2018-09-09,ICNETH,0.001872,0.001968,0.001872,0.001894,113134.1,216.45
2018-09-08,ICNETH,0.001808,0.001931,0.001779,0.001872,93123.96,170.01
2018-09-07,ICNETH,0.001791,0.00184,0.001779,0.001808,88392.98,159.55
2018-09-06,ICNETH,0.001859,0.001885,0.001751,0.001791,104989.01,188.75
2018-09-05,ICNETH,0.001782,0.001859,0.001744,0.001859,104212.33,187.14
2018-09-04,ICNETH,0.001748,0.001789,0.001748,0.001782,76866.68,135.51
2018-09-03,ICNETH,0.001711,0.001754,0.001704,0.001748,84279.71,146.41
2018-09-02,ICNETH,0.00168,0.001723,0.00168,0.001711,73999.29,126.01
2018-09-01,ICNETH,0.001698,0.001698,0.001662,0.00168,85955.11,144.8
2018-08-31,ICNETH,0.001648,0.001726,0.001642,0.001698,77151.95,130.31
2018-08-30,ICNETH,0.001639,0.001678,0.001619,0.001648,91566.03,151.12
2018-08-29,ICNETH,0.001628,0.001658,0.001603,0.001639,78622.5,128.29
2018-08-28,ICNETH,0.001605,0.001672,0.001603,0.001628,79533.36,130.71
2018-08-27,ICNETH,0.00171,0.001724,0.001605,0.001605,85622.8,145.21
2018-08-26,ICNETH,0.001692,0.001713,0.001688,0.00171,70563.22,120.22
2018-08-25,ICNETH,0.001735,0.001735,0.001679,0.001692,30306.52,51.65
2018-08-24,ICNETH,0.001631,0.001756,0.001613,0.001735,56980.23,94.69
2018-08-23,ICNETH,0.001605,0.00167,0.001603,0.001631,57881.19,94.17
2018-08-22,ICNETH,0.001636,0.001654,0.001583,0.001605,56651.38,92.05
2018-08-21,ICNETH,0.001633,0.001662,0.00158,0.001636,76134.39,123.72
2018-08-20,ICNETH,0.00158,0.001644,0.001564,0.001633,63938.56,101.8
2018-08-19,ICNETH,0.001568,0.001624,0.001525,0.00158,47265.06,74.71
2018-08-18,ICNETH,0.00154,0.002217,0.001494,0.001568,127632.14,213.94
2018-08-17,ICNETH,0.001474,0.001562,0.001438,0.00154,93882.27,141.73
2018-08-16,ICNETH,0.001512,0.001535,0.001474,0.001474,78580.28,118.52
2018-08-15,ICNETH,0.001631,0.001664,0.001458,0.001512,74865.91,117.12
2018-08-14,ICNETH,0.001834,0.001867,0.001614,0.001631,94664.01,161.2
2018-08-13,ICNETH,0.001846,0.001874,0.001749,0.001834,58859.97,106.79
2018-08-12,ICNETH,0.001815,0.001815,0.001815,0.001815,0.0,0.0
2018-08-11,ICNETH,0.001719,0.001815,0.001707,0.001815,37843.11,66.16
2018-08-10,ICNETH,0.001603,0.001733,0.001575,0.001719,66295.72,108.96
2018-08-09,ICNETH,0.00151,0.001618,0.001456,0.001603,45142.44,69.37
2018-08-08,ICNETH,0.001494,0.001668,0.001438,0.00151,79763.53,123.87
2018-08-07,ICNETH,0.001464,0.001562,0.001446,0.001494,44248.7,65.41
2018-08-06,ICNETH,0.00137,0.001488,0.00137,0.001464,69742.87,99.55
2018-08-05,ICNETH,0.0013,0.001387,0.001295,0.00137,60067.56,80.59
2018-08-04,ICNETH,0.001226,0.00133,0.001208,0.0013,54721.16,68.48
2018-08-03,ICNETH,0.001259,0.001264,0.001161,0.001226,63525.03,76.64
2018-08-02,ICNETH,0.001238,0.001412,0.001227,0.001259,80865.61,106.15
2018-08-01,ICNETH,0.001161,0.001427,0.001127,0.001238,102465.77,123.31
2018-07-31,ICNETH,0.001225,0.001241,0.001154,0.001161,71728.1,85.89
