Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2018-06-06 01-AM,ETHUSD,606.99,609.28,604.6,608.87,290.23,176250.93
2018-06-06 12-AM,ETHUSD,610.02,611.48,606.99,606.99,212.95,129836.63
2018-06-05 11-PM,ETHUSD,610.47,611.23,607.7,610.02,302.72,184521.69
2018-06-05 10-PM,ETHUSD,605.36,610.47,605.3,610.47,400.42,243457.24
2018-06-05 09-PM,ETHUSD,610.89,611.95,604.6,605.36,718.49,436539.61
2018-06-05 08-PM,ETHUSD,609.88,612.36,609.63,610.89,263.02,160726.49
2018-06-05 07-PM,ETHUSD,609.66,612.88,609.52,609.88,887.22,541950.69
2018-06-05 06-PM,ETHUSD,611.71,614.48,609.65,609.66,381.94,233888.98
2018-06-05 05-PM,ETHUSD,607.56,614.58,605.43,611.71,573.14,349861.53
2018-06-05 04-PM,ETHUSD,602.05,614.57,602.05,607.56,1495.2,908582.87
2018-06-05 03-PM,ETHUSD,589.82,602.05,589.52,602.05,517.29,308203.85
2018-06-05 02-PM,ETHUSD,590.76,590.92,588.04,589.82,359.78,212096.11
2018-06-05 01-PM,ETHUSD,592.25,594.7,589.32,590.76,556.51,329344.96
2018-06-05 12-PM,ETHUSD,591.01,594.58,591.01,592.25,177.74,105477.94
2018-06-05 11-AM,ETHUSD,593.82,594.04,590.02,591.01,452.28,267500.58
2018-06-05 10-AM,ETHUSD,592.04,593.83,591.05,593.82,364.53,216050.9
2018-06-05 09-AM,ETHUSD,596.61,596.64,590.13,592.04,507.66,300788.53
2018-06-05 08-AM,ETHUSD,590.16,598.51,589.55,596.61,701.08,417550.84
2018-06-05 07-AM,ETHUSD,591.44,591.55,588,590.16,308.76,182060.45
2018-06-05 06-AM,ETHUSD,586.84,591.78,585.54,591.44,426.04,251005.39
2018-06-05 05-AM,ETHUSD,581.93,588.95,581.58,586.84,1037.63,606818.06
2018-06-05 04-AM,ETHUSD,586.23,589.01,581.66,581.93,437.61,256705.43
2018-06-05 03-AM,ETHUSD,584.37,588.28,582.15,586.23,1019.33,596818.81
2018-06-05 02-AM,ETHUSD,597.73,597.98,582.16,584.37,769.93,453015.4
2018-06-05 01-AM,ETHUSD,597,600.32,596.03,597.73,219.41,131268.7
2018-06-05 12-AM,ETHUSD,594.3,597.65,594.29,597,211.25,125918.38
2018-06-04 11-PM,ETHUSD,595.82,596.28,590.14,594.3,998.59,591929.99
2018-06-04 10-PM,ETHUSD,599.92,600.36,595.59,595.82,370.06,221074.72
