Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume HST,Volume BTC
2019-04-01,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-31,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-30,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-29,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-28,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-27,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-26,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-25,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-24,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-23,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-22,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-21,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-20,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-19,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-18,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-17,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-16,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-15,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-14,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-13,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-12,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-11,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-10,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-09,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-08,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-07,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-06,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-05,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-04,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-03,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-02,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-03-01,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-28,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-27,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-26,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-25,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-24,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-23,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-22,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-21,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-20,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-19,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-18,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-17,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-16,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-15,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-14,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-13,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-12,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-11,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-10,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-09,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-08,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-07,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-06,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-05,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-04,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-03,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-02,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-02-01,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-31,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-30,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-29,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-28,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-27,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-26,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-25,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-24,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-23,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-22,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-21,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-20,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-19,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-18,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-17,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-16,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-15,HSTBTC,1.576e-05,1.576e-05,1.576e-05,1.576e-05,0.0,0.0
2019-01-14,HSTBTC,1.555e-05,1.604e-05,1.515e-05,1.576e-05,18329.44,0.2885
2019-01-13,HSTBTC,1.581e-05,1.585e-05,1.515e-05,1.555e-05,53510.96,0.833
2019-01-12,HSTBTC,1.602e-05,1.647e-05,1.517e-05,1.581e-05,52585.49,0.8329
2019-01-11,HSTBTC,1.536e-05,1.812e-05,1.466e-05,1.602e-05,53240.77,0.8369
2019-01-10,HSTBTC,1.624e-05,1.737e-05,1.464e-05,1.536e-05,53349.97,0.8366
2019-01-09,HSTBTC,1.579e-05,1.65e-05,1.403e-05,1.624e-05,56699.32,0.8892
2019-01-08,HSTBTC,1.603e-05,1.749e-05,1.556e-05,1.579e-05,45364.44,0.7307
2019-01-07,HSTBTC,1.81e-05,1.833e-05,1.49e-05,1.603e-05,53300.92,0.9098
2019-01-06,HSTBTC,1.99e-05,2.092e-05,1.742e-05,1.81e-05,46015.14,0.8933
2019-01-05,HSTBTC,1.624e-05,2.395e-05,1.61e-05,1.99e-05,44323.78,0.8732
2019-01-04,HSTBTC,1.618e-05,1.665e-05,1.503e-05,1.624e-05,43392.62,0.7018
2019-01-03,HSTBTC,1.481e-05,1.639e-05,1.432e-05,1.618e-05,34316.04,0.5294
2019-01-02,HSTBTC,1.5e-05,1.645e-05,1.395e-05,1.481e-05,48458.13,0.7371
2019-01-01,HSTBTC,1.469e-05,1.5e-05,1.399e-05,1.5e-05,54312.7,0.7908
2018-12-31,HSTBTC,1.447e-05,1.498e-05,1.235e-05,1.469e-05,60221.15,0.8539
2018-12-30,HSTBTC,1.484e-05,1.484e-05,1.356e-05,1.447e-05,47659.86,0.6982
2018-12-29,HSTBTC,1.574e-05,1.606e-05,1.379e-05,1.484e-05,51953.17,0.7898
2018-12-28,HSTBTC,1.404e-05,1.662e-05,1.362e-05,1.574e-05,51057.55,0.7869
2018-12-27,HSTBTC,1.475e-05,1.64e-05,1.346e-05,1.404e-05,43095.95,0.661
2018-12-26,HSTBTC,1.486e-05,1.493e-05,1.403e-05,1.475e-05,34431.04,0.5052
2018-12-25,HSTBTC,1.492e-05,1.642e-05,1.338e-05,1.486e-05,44014.2,0.6655
2018-12-24,HSTBTC,1.627e-05,1.646e-05,1.353e-05,1.492e-05,14225.9,0.2138
2018-12-23,HSTBTC,1.59e-05,1.69e-05,1.59e-05,1.627e-05,273.78,0.004471
2018-12-22,HSTBTC,1.69e-05,1.69e-05,1.513e-05,1.59e-05,10356.74,0.165
2018-12-21,HSTBTC,1.632e-05,1.69e-05,1.513e-05,1.69e-05,2410.17,0.03838
2018-12-20,HSTBTC,1.734e-05,1.735e-05,1.596e-05,1.632e-05,647.07,0.01085
2018-12-19,HSTBTC,1.785e-05,1.807e-05,1.654e-05,1.734e-05,3699.65,0.06418
2018-12-18,HSTBTC,1.743e-05,1.99e-05,1.687e-05,1.785e-05,23583.64,0.424
2018-12-17,HSTBTC,1.856e-05,1.856e-05,1.727e-05,1.743e-05,865.62,0.01507
2018-12-16,HSTBTC,1.89e-05,1.925e-05,1.728e-05,1.856e-05,22995.7,0.4289
2018-12-15,HSTBTC,1.804e-05,1.891e-05,1.568e-05,1.89e-05,10086.27,0.1827
2018-12-14,HSTBTC,1.704e-05,1.858e-05,1.608e-05,1.804e-05,41869.72,0.7203
2018-12-13,HSTBTC,1.675e-05,1.898e-05,1.566e-05,1.704e-05,48947.83,0.8484
2018-12-12,HSTBTC,1.743e-05,1.743e-05,1.57e-05,1.675e-05,52809.03,0.8814
2018-12-11,HSTBTC,1.781e-05,1.881e-05,1.58e-05,1.743e-05,48437.62,0.8566
2018-12-10,HSTBTC,1.839e-05,1.842e-05,1.682e-05,1.781e-05,39979.54,0.7096
2018-12-09,HSTBTC,2.018e-05,2.191e-05,1.802e-05,1.839e-05,40534.7,0.8221
2018-12-08,HSTBTC,1.91e-05,2.332e-05,1.877e-05,2.018e-05,53883.76,1.16
2018-12-07,HSTBTC,2.001e-05,2.36e-05,1.855e-05,1.91e-05,60273.34,1.2
2018-12-06,HSTBTC,2.141e-05,2.155e-05,1.877e-05,2.001e-05,50342.02,1.0
2018-12-05,HSTBTC,2.059e-05,2.302e-05,2.001e-05,2.141e-05,66569.5,1.45
2018-12-04,HSTBTC,2.342e-05,2.347e-05,2.108e-05,2.161e-05,93468.21,2.09
2018-12-03,HSTBTC,2.391e-05,2.427e-05,2.324e-05,2.342e-05,79198.72,1.88
2018-12-02,HSTBTC,2.521e-05,2.53e-05,2.316e-05,2.391e-05,104596.86,2.47
2018-12-01,HSTBTC,2.478e-05,2.539e-05,2.393e-05,2.521e-05,87918.47,2.17
2018-11-30,HSTBTC,2.52e-05,2.527e-05,2.382e-05,2.478e-05,114826.69,2.82
2018-11-29,HSTBTC,2.531e-05,2.701e-05,2.384e-05,2.52e-05,110449.45,2.81
2018-11-28,HSTBTC,2.429e-05,2.687e-05,2.349e-05,2.531e-05,141573.09,3.5
2018-11-27,HSTBTC,2.501e-05,2.736e-05,2.326e-05,2.429e-05,118400.84,2.96
2018-11-26,HSTBTC,2.526e-05,2.989e-05,2.319e-05,2.501e-05,113991.09,2.88
2018-11-25,HSTBTC,2.501e-05,2.914e-05,2.355e-05,2.526e-05,106292.72,2.71
2018-11-24,HSTBTC,2.451e-05,2.501e-05,2.358e-05,2.501e-05,119183.45,2.87
2018-11-23,HSTBTC,2.572e-05,2.823e-05,2.334e-05,2.451e-05,72187.45,1.87
2018-11-22,HSTBTC,2.63e-05,3.077e-05,2.445e-05,2.572e-05,106355.21,2.86
2018-11-21,HSTBTC,2.418e-05,2.752e-05,2.328e-05,2.63e-05,110944.32,2.81
2018-11-20,HSTBTC,2.434e-05,2.809e-05,2.37e-05,2.418e-05,135023.75,3.45
2018-11-19,HSTBTC,2.702e-05,2.702e-05,2.317e-05,2.434e-05,113812.95,2.8
2018-11-18,HSTBTC,2.729e-05,2.779e-05,2.689e-05,2.702e-05,111606.78,3.04
2018-11-17,HSTBTC,2.734e-05,2.806e-05,2.581e-05,2.729e-05,116865.33,3.18
2018-11-16,HSTBTC,2.69e-05,2.916e-05,2.394e-05,2.734e-05,109788.02,2.96
2018-11-15,HSTBTC,2.799e-05,3.074e-05,2.66e-05,2.69e-05,109710.52,3.02
2018-11-14,HSTBTC,3.6e-05,3.6e-05,2.6e-05,2.799e-05,49288.47,1.36
2018-11-13,HSTBTC,3.45e-05,3.645e-05,3.115e-05,3.6e-05,4836.27,0.1684
2018-11-12,HSTBTC,2.749e-05,3.45e-05,2.749e-05,3.45e-05,9673.16,0.2887
2018-11-11,HSTBTC,2.749e-05,2.986e-05,2.749e-05,2.749e-05,1966.36,0.05412
2018-11-10,HSTBTC,2.112e-05,2.749e-05,2.112e-05,2.749e-05,1435.95,0.03778
2018-11-09,HSTBTC,2.075e-05,2.451e-05,2.075e-05,2.112e-05,1003.67,0.0229
2018-11-08,HSTBTC,2.165e-05,2.389e-05,2.075e-05,2.075e-05,655.92,0.01404
2018-11-07,HSTBTC,2.048e-05,2.165e-05,2.001e-05,2.165e-05,479.21,0.01013
2018-11-06,HSTBTC,2.045e-05,2.872e-05,1.9e-05,2.048e-05,4701.67,0.1113
2018-11-05,HSTBTC,1.987e-05,2.045e-05,1.956e-05,2.045e-05,374.88,0.007539
2018-11-04,HSTBTC,2.014e-05,2.014e-05,1.942e-05,1.987e-05,533.44,0.0104
2018-11-03,HSTBTC,1.845e-05,2.014e-05,1.845e-05,2.014e-05,927.82,0.01857
2018-11-02,HSTBTC,1.862e-05,2.09e-05,1.818e-05,1.845e-05,4393.06,0.08552
2018-11-01,HSTBTC,1.81e-05,1.942e-05,1.65e-05,1.862e-05,28955.05,0.5318
2018-10-31,HSTBTC,1.818e-05,2.05e-05,1.501e-05,1.81e-05,26725.13,0.4878
2018-10-30,HSTBTC,1.668e-05,1.834e-05,1.664e-05,1.818e-05,4633.29,0.0824
2018-10-29,HSTBTC,1.677e-05,1.732e-05,1.455e-05,1.668e-05,15738.15,0.2627
2018-10-28,HSTBTC,1.434e-05,1.677e-05,1.434e-05,1.677e-05,114.19,0.001915
2018-10-27,HSTBTC,1.763e-05,1.777e-05,1.391e-05,1.434e-05,14343.22,0.2311
2018-10-26,HSTBTC,1.752e-05,1.777e-05,1.719e-05,1.763e-05,6324.92,0.1113
2018-10-25,HSTBTC,1.682e-05,1.752e-05,1.376e-05,1.752e-05,2147.56,0.03543
2018-10-24,HSTBTC,1.63e-05,1.742e-05,1.63e-05,1.682e-05,1683.34,0.02819
2018-10-23,HSTBTC,1.775e-05,1.777e-05,1.314e-05,1.63e-05,23044.47,0.347
2018-10-22,HSTBTC,1.8e-05,1.8e-05,1.771e-05,1.775e-05,9472.56,0.1684
2018-10-21,HSTBTC,1.764e-05,1.816e-05,1.764e-05,1.8e-05,740.84,0.01323
2018-10-20,HSTBTC,1.767e-05,1.81e-05,1.709e-05,1.764e-05,805.45,0.01425
2018-10-19,HSTBTC,1.726e-05,1.767e-05,1.726e-05,1.767e-05,275.06,0.004825
2018-10-18,HSTBTC,1.745e-05,1.758e-05,1.712e-05,1.726e-05,1256.07,0.02178
2018-10-17,HSTBTC,1.811e-05,1.811e-05,1.727e-05,1.745e-05,271.01,0.004707
2018-10-16,HSTBTC,1.892e-05,1.892e-05,1.75e-05,1.811e-05,10945.31,0.1947
2018-10-15,HSTBTC,1.874e-05,1.892e-05,1.846e-05,1.892e-05,384.65,0.007144
2018-10-14,HSTBTC,1.871e-05,1.874e-05,1.845e-05,1.874e-05,1272.42,0.02361
2018-10-13,HSTBTC,1.951e-05,1.951e-05,1.859e-05,1.871e-05,2146.28,0.04075
2018-10-12,HSTBTC,1.91e-05,2.157e-05,1.861e-05,1.951e-05,27678.6,0.5687
2018-10-11,HSTBTC,1.949e-05,1.953e-05,1.91e-05,1.91e-05,708.24,0.01359
2018-10-10,HSTBTC,1.9e-05,1.949e-05,1.9e-05,1.949e-05,992.15,0.01928
2018-10-09,HSTBTC,1.767e-05,2.25e-05,1.74e-05,1.9e-05,17185.23,0.3429
2018-10-08,HSTBTC,1.701e-05,1.767e-05,1.7e-05,1.767e-05,3203.46,0.05581
2018-10-07,HSTBTC,1.708e-05,1.776e-05,1.7e-05,1.701e-05,1956.18,0.0337
2018-10-06,HSTBTC,1.8e-05,1.8e-05,1.708e-05,1.708e-05,957.67,0.01674
2018-10-05,HSTBTC,1.791e-05,1.856e-05,1.783e-05,1.8e-05,1760.75,0.03162
2018-10-04,HSTBTC,1.817e-05,1.817e-05,1.767e-05,1.791e-05,1018.48,0.01807
2018-10-03,HSTBTC,1.806e-05,1.877e-05,1.7e-05,1.817e-05,5496.2,0.1001
