Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2019-08-07,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-08-06,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-08-05,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-08-04,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-08-03,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-08-02,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-08-01,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-31,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-30,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-29,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-28,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-27,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-26,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-25,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-24,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-23,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-22,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-21,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-20,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-19,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-18,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-17,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-16,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-15,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-14,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-13,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-12,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-11,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-10,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-09,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-08,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-07,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-06,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-05,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-04,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-03,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-02,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-07-01,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-30,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-29,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-28,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-27,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-26,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-25,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-24,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-23,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-22,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-21,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-20,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-19,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-18,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-17,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-16,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-15,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-14,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-13,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-12,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-11,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-10,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-09,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-08,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-07,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-06,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-05,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-04,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-03,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-02,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-06-01,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-31,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-30,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-29,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-28,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-27,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-26,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-25,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-24,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-23,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-22,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-21,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-20,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-19,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-18,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-17,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-16,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-15,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-14,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-13,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-12,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-11,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-10,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-09,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-08,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-07,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-06,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-05,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-04,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-03,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-02,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-05-01,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-04-30,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-04-29,BTCUSD,6340,6340,6340,6340,0.0,0.0
2019-04-28,BTCUSD,6340,6340,6340,6340,0.0,0.0
