Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XEM,Volume USD
2017-07-26,XEMUSD,0.1579,0.1665,0.1444,0.1565,2739847.0,420100.97
2017-07-25,XEMUSD,0.1696,0.1784,0.1422,0.1579,2754651.0,435450.4
2017-07-24,XEMUSD,0.1674,0.1737,0.1589,0.1696,1129591.0,188593.04
2017-07-23,XEMUSD,0.177,0.1883,0.1555,0.1674,550873.0,93553.14
2017-07-22,XEMUSD,0.145,0.179,0.145,0.177,292436.0,47427.94
2017-07-21,XEMUSD,0.1534,0.1534,0.1415,0.145,57158.0,8264.12
2017-07-20,XEMUSD,0.126,0.1612,0.125,0.1534,577693.0,77062.05
2017-07-19,XEMUSD,0.1324,0.16,0.1228,0.126,428801.0,55153.73
2017-07-18,XEMUSD,0.1349,0.145,0.1153,0.1324,517604.0,66815.83
2017-07-17,XEMUSD,0.09683,0.1349,0.09681,0.1349,1169029.0,124590.62
2017-07-16,XEMUSD,0.1098,0.1128,0.08767,0.09683,1150057.0,119335.91
2017-07-15,XEMUSD,0.1177,0.118,0.1045,0.1098,966747.0,108814.82
2017-07-14,XEMUSD,0.1208,0.1244,0.1093,0.1177,1371887.0,163873.98
2017-07-13,XEMUSD,0.1337,0.1406,0.1126,0.1208,786330.0,97836.88
2017-07-12,XEMUSD,0.1445,0.1445,0.1245,0.1337,400878.0,51759.85
2017-07-11,XEMUSD,0.1454,0.1454,0.1454,0.1454,0.0,0.0
2017-07-10,XEMUSD,0.1521,0.158,0.144,0.1454,591197.0,90771.5
2017-07-09,XEMUSD,0.1578,0.1611,0.1506,0.1521,879529.0,136022.68
2017-07-08,XEMUSD,0.1561,0.1648,0.146,0.1578,728892.0,110945.74
2017-07-07,XEMUSD,0.1704,0.1722,0.1506,0.1561,889340.0,143208.01
2017-07-06,XEMUSD,0.1736,0.1781,0.1628,0.1704,1117996.0,189602.66
2017-07-05,XEMUSD,0.187,0.1871,0.17,0.1736,913264.0,159561.01
2017-07-04,XEMUSD,0.1735,0.195,0.1629,0.187,927977.0,169967.57
2017-07-03,XEMUSD,0.1561,0.1781,0.1516,0.1735,749379.0,120598.21
2017-07-02,XEMUSD,0.1415,0.1568,0.1394,0.1561,795609.0,116519.78
2017-07-01,XEMUSD,0.1559,0.1583,0.138,0.1415,745657.0,112684.0
2017-06-30,XEMUSD,0.1587,0.1665,0.155,0.1559,952698.0,151660.71
2017-06-29,XEMUSD,0.1692,0.1754,0.1554,0.1587,758716.0,124427.78
2017-06-28,XEMUSD,0.1614,0.1762,0.1521,0.1692,360513.0,59924.07
2017-06-27,XEMUSD,0.158,0.1659,0.1331,0.1614,272875.0,41526.08
2017-06-26,XEMUSD,0.1684,0.1725,0.1335,0.158,132102.0,20857.56
2017-06-25,XEMUSD,0.1773,0.184,0.158,0.1684,236450.0,41953.36
2017-06-24,XEMUSD,0.1926,0.2005,0.168,0.1773,301841.0,57177.69
2017-06-23,XEMUSD,0.1903,0.1953,0.1872,0.1926,377928.0,72486.74
2017-06-22,XEMUSD,0.1902,0.1981,0.1862,0.1903,597260.0,114548.17
2017-06-21,XEMUSD,0.206,0.2135,0.185,0.1902,243603.0,48446.35
2017-06-20,XEMUSD,0.1982,0.2224,0.1934,0.206,330804.0,67567.94
2017-06-19,XEMUSD,0.1915,0.2008,0.189,0.1982,504641.0,99104.73
2017-06-18,XEMUSD,0.2007,0.2023,0.1795,0.1915,352216.0,68387.35
2017-06-17,XEMUSD,0.1858,0.2033,0.1761,0.2007,323043.0,62623.89
2017-06-16,XEMUSD,0.1868,0.204,0.174,0.1858,492740.0,92269.5
2017-06-15,XEMUSD,0.1944,0.2031,0.1548,0.1868,327107.0,58899.77
2017-06-14,XEMUSD,0.203,0.225,0.1783,0.1944,292514.0,59285.72
2017-06-13,XEMUSD,0.1913,0.2099,0.1794,0.203,77284.0,15350.7
2017-06-12,XEMUSD,0.2165,0.25,0.1556,0.1913,80488.0,16672.03
2017-06-11,XEMUSD,0.1918,0.2244,0.189,0.2165,97462.0,19970.13
2017-06-10,XEMUSD,0.2164,0.225,0.1862,0.1918,112592.0,22978.17
2017-06-09,XEMUSD,0.2188,0.2278,0.2115,0.2164,143731.0,31539.99
2017-06-08,XEMUSD,0.216,0.2234,0.187,0.2188,85201.0,18371.9
2017-06-07,XEMUSD,0.2279,0.2396,0.2,0.216,56160.0,12557.29
2017-06-06,XEMUSD,0.2308,0.2419,0.1988,0.2279,94525.0,21403.55
2017-06-05,XEMUSD,0.2139,0.2787,0.2097,0.2308,165051.0,36409.42
2017-06-04,XEMUSD,0.2108,0.232,0.2,0.2139,165478.0,35140.17
2017-06-03,XEMUSD,0.2158,0.248,0.2008,0.2108,191728.0,41508.15
2017-06-02,XEMUSD,0.18,0.2265,0.18,0.2158,47328.0,10207.03
