Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XVG,Volume USD
2018-03-31,XVGUSD,0.03715,0.042,0.03715,0.03985,1196000.0,47954.11
2018-03-30,XVGUSD,0.039,0.03977,0.03575,0.03715,746000.0,28237.67
2018-03-29,XVGUSD,0.04202,0.04399,0.03753,0.039,1373000.0,55022.63
2018-03-28,XVGUSD,0.0419,0.0449,0.04,0.04202,657000.0,27637.66
2018-03-27,XVGUSD,0.04876,0.058,0.04062,0.0419,4111000.0,192957.75
2018-03-26,XVGUSD,0.04217,0.04938,0.036,0.04876,1108000.0,46158.97
2018-03-25,XVGUSD,0.04658,0.04658,0.03889,0.04217,1525000.0,64754.3
2018-03-24,XVGUSD,0.03944,0.04913,0.03917,0.04658,1962000.0,86510.16
2018-03-23,XVGUSD,0.04029,0.041,0.03537,0.03944,1073000.0,40841.63
2018-03-22,XVGUSD,0.0336,0.043,0.03131,0.04029,942000.0,34633.72
2018-03-21,XVGUSD,0.03689,0.0395,0.0332,0.0336,577000.0,20598.97
2018-03-20,XVGUSD,0.03302,0.038,0.0313,0.03689,870000.0,29107.83
2018-03-19,XVGUSD,0.03086,0.035,0.02959,0.03302,585000.0,18383.14
2018-03-18,XVGUSD,0.02936,0.03369,0.02555,0.03086,1493000.0,41553.08
2018-03-17,XVGUSD,0.03376,0.03377,0.0292,0.02936,624000.0,19043.57
2018-03-16,XVGUSD,0.03247,0.036,0.031,0.03376,636000.0,21578.41
2018-03-15,XVGUSD,0.03232,0.03362,0.02922,0.03247,948000.0,29415.9
2018-03-14,XVGUSD,0.03645,0.0374,0.032,0.03232,652000.0,23005.22
2018-03-13,XVGUSD,0.03815,0.0395,0.03643,0.03645,588000.0,22130.85
2018-03-12,XVGUSD,0.03901,0.0419,0.0367,0.03815,513000.0,20192.99
2018-03-11,XVGUSD,0.03799,0.04343,0.036,0.03901,737000.0,28683.56
2018-03-10,XVGUSD,0.041,0.04478,0.03661,0.03799,814000.0,32306.51
2018-03-09,XVGUSD,0.0403,0.045,0.03448,0.041,2825000.0,105939.49
2018-03-08,XVGUSD,0.04581,0.04581,0.0402,0.0403,679000.0,29030.76
2018-03-07,XVGUSD,0.05061,0.05293,0.04136,0.04581,1217000.0,56571.42
2018-03-06,XVGUSD,0.05536,0.06,0.04864,0.05061,1447000.0,75858.1
2018-03-05,XVGUSD,0.05665,0.05752,0.05522,0.05536,597000.0,33627.68
2018-03-04,XVGUSD,0.05783,0.05802,0.05502,0.05665,457000.0,25641.49
2018-03-03,XVGUSD,0.06096,0.061,0.05568,0.05783,592000.0,34964.28
2018-03-02,XVGUSD,0.05906,0.06543,0.05906,0.06096,1148000.0,70425.91
2018-03-01,XVGUSD,0.05661,0.06722,0.05,0.05906,2126000.0,126580.21
2018-02-28,XVGUSD,0.06237,0.0655,0.05429,0.05661,1675000.0,97275.69
2018-02-27,XVGUSD,0.06239,0.06626,0.06,0.06237,572000.0,36273.72
2018-02-26,XVGUSD,0.06674,0.072,0.06218,0.06239,880000.0,57220.82
2018-02-25,XVGUSD,0.0626,0.06742,0.06,0.06674,376000.0,23867.64
2018-02-24,XVGUSD,0.0653,0.0671,0.05886,0.0626,471000.0,29890.46
2018-02-23,XVGUSD,0.06088,0.068,0.05765,0.0653,1238000.0,77681.63
2018-02-22,XVGUSD,0.06829,0.07224,0.0604,0.06088,1416000.0,91673.7
2018-02-21,XVGUSD,0.07404,0.07764,0.0658,0.06829,2093000.0,148338.69
2018-02-20,XVGUSD,0.08462,0.08466,0.07404,0.07404,2257000.0,179189.11
2018-02-19,XVGUSD,0.07742,0.0879,0.07716,0.08462,1958000.0,161898.27
2018-02-18,XVGUSD,0.09002,0.09189,0.07608,0.07742,2606000.0,212484.81
2018-02-17,XVGUSD,0.06938,0.095,0.06727,0.09002,5572000.0,470321.21
2018-02-16,XVGUSD,0.06004,0.075,0.05829,0.06938,2033000.0,130291.55
2018-02-15,XVGUSD,0.0589,0.061,0.056,0.06004,2102000.0,123311.96
2018-02-14,XVGUSD,0.054,0.05967,0.05285,0.0589,781000.0,44395.37
2018-02-13,XVGUSD,0.056,0.0569,0.05,0.054,649000.0,34331.49
2018-02-12,XVGUSD,0.05097,0.058,0.05,0.056,1092000.0,59922.44
2018-02-11,XVGUSD,0.0579,0.059,0.049,0.05097,675000.0,35657.18
2018-02-10,XVGUSD,0.0585,0.0655,0.04925,0.0579,1927000.0,114107.63
2018-02-09,XVGUSD,0.05443,0.06028,0.05062,0.0585,1145000.0,64339.34
2018-02-08,XVGUSD,0.048,0.055,0.048,0.05443,791000.0,41981.4
2018-02-07,XVGUSD,0.05387,0.059,0.04615,0.048,1315000.0,69581.52
2018-02-06,XVGUSD,0.04278,0.055,0.03324,0.05387,2591000.0,111657.05
2018-02-05,XVGUSD,0.0547,0.05658,0.03805,0.04278,2824000.0,129659.38
2018-02-04,XVGUSD,0.063,0.07003,0.05107,0.0547,2025000.0,116221.78
2018-02-03,XVGUSD,0.057,0.06983,0.0498,0.063,1361000.0,83779.28
2018-02-02,XVGUSD,0.05759,0.06255,0.0401,0.057,2324000.0,119250.97
2018-02-01,XVGUSD,0.06914,0.0776,0.05,0.05759,1208000.0,75179.31
2018-01-31,XVGUSD,0.06813,0.07446,0.06403,0.06914,833000.0,57008.03
2018-01-30,XVGUSD,0.08555,0.08555,0.06727,0.06813,954000.0,72523.0
2018-01-29,XVGUSD,0.09203,0.0939,0.0811,0.08555,504000.0,43712.77
2018-01-28,XVGUSD,0.09401,0.0965,0.09021,0.09203,921000.0,86035.45
2018-01-27,XVGUSD,0.08637,0.097,0.08436,0.09401,782000.0,70329.54
2018-01-26,XVGUSD,0.0929,0.0942,0.0751,0.08637,2075000.0,175326.75
2018-01-25,XVGUSD,0.09288,0.099,0.08235,0.0929,723000.0,66865.0
2018-01-24,XVGUSD,0.0947,0.1008,0.091,0.09288,635000.0,61112.31
2018-01-23,XVGUSD,0.09466,0.1056,0.087,0.0947,1005000.0,96367.06
2018-01-22,XVGUSD,0.106,0.1142,0.0801,0.09466,1207000.0,119177.41
2018-01-21,XVGUSD,0.1146,0.145,0.1021,0.106,2904000.0,333347.44
2018-01-20,XVGUSD,0.107,0.1169,0.1033,0.1146,1287000.0,142783.68
2018-01-19,XVGUSD,0.1154,0.1279,0.1022,0.107,2344000.0,261718.84
2018-01-18,XVGUSD,0.09488,0.151,0.088,0.1154,5667000.0,651403.77
2018-01-17,XVGUSD,0.08204,0.109,0.06,0.09488,5684000.0,451269.4
2018-01-16,XVGUSD,0.1208,0.1239,0.06007,0.08204,4993000.0,448440.12
2018-01-15,XVGUSD,0.1348,0.1468,0.1054,0.1208,1880000.0,244146.99
2018-01-14,XVGUSD,0.1513,0.153,0.1268,0.1348,1585000.0,220336.56
2018-01-13,XVGUSD,0.155,0.16,0.14,0.1513,2487000.0,378869.8
2018-01-12,XVGUSD,0.1397,0.1649,0.12,0.155,2129000.0,321093.98
2018-01-11,XVGUSD,0.1635,0.1699,0.1278,0.1397,3871000.0,554298.01
2018-01-10,XVGUSD,0.1863,0.2,0.1454,0.1635,4176000.0,699547.79
2018-01-09,XVGUSD,0.1666,0.25,0.1666,0.1863,11072000.0,2322649.11
2018-01-08,XVGUSD,0.1767,0.2157,0.1409,0.1666,6954000.0,1242104.32
2018-01-07,XVGUSD,0.172,0.19,0.1604,0.1767,5021000.0,890407.9
2018-01-06,XVGUSD,0.18,0.1841,0.158,0.172,4905000.0,838884.35
2018-01-05,XVGUSD,0.1625,0.1931,0.1421,0.18,7593000.0,1297259.93
2018-01-04,XVGUSD,0.145,0.198,0.135,0.1625,12156000.0,1996009.16
2018-01-03,XVGUSD,0.1421,0.165,0.1315,0.145,8641000.0,1235088.14
2018-01-02,XVGUSD,0.152,0.1689,0.1384,0.1421,10184000.0,1537588.03
2018-01-01,XVGUSD,0.2132,0.229,0.12,0.152,12756000.0,2189181.91
2017-12-31,XVGUSD,0.14,0.235,0.134,0.2132,10334000.0,2023338.21
2017-12-30,XVGUSD,0.1614,0.165,0.12,0.14,3856000.0,538377.58
2017-12-29,XVGUSD,0.1612,0.18,0.136,0.1614,5855000.0,924173.18
2017-12-28,XVGUSD,0.1377,0.19,0.114,0.1612,9520000.0,1270873.95
2017-12-27,XVGUSD,0.198,0.21,0.1348,0.1377,7964000.0,1298837.13
