Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC
2019-07-03,ETHBTC,0.02692,0.02692,0.02593,0.02605,68.59,1.808
2019-07-02,ETHBTC,0.0278,0.02838,0.02649,0.02692,467.92,12.99
2019-07-01,ETHBTC,0.027,0.02799,0.02659,0.0278,618.87,16.83
2019-06-30,ETHBTC,0.02687,0.02725,0.0259,0.027,436.16,11.58
2019-06-29,ETHBTC,0.025,0.02712,0.02495,0.02687,580.43,14.89
2019-06-28,ETHBTC,0.02638,0.0271,0.02492,0.025,566.05,14.67
2019-06-27,ETHBTC,0.0258,0.0273,0.02558,0.02638,644.04,16.92
2019-06-26,ETHBTC,0.02689,0.0276,0.02539,0.0258,218.22,5.797
2019-06-25,ETHBTC,0.02814,0.02816,0.02684,0.02689,80.66,2.223
2019-06-24,ETHBTC,0.02842,0.02869,0.02794,0.02814,989.65,28.02
2019-06-23,ETHBTC,0.02893,0.02948,0.02792,0.02842,1161.16,33.5
2019-06-22,ETHBTC,0.02907,0.02961,0.02783,0.02893,1572.84,44.95
2019-06-21,ETHBTC,0.02844,0.0299,0.02808,0.02907,1473.86,43.07
2019-06-20,ETHBTC,0.02906,0.02921,0.02796,0.02844,1166.33,33.47
2019-06-19,ETHBTC,0.02922,0.02952,0.02894,0.02906,1219.83,35.67
2019-06-18,ETHBTC,0.02914,0.02953,0.02886,0.02922,600.89,17.55
2019-06-17,ETHBTC,0.03001,0.03001,0.02914,0.02914,48.08,1.409
2019-06-16,ETHBTC,0.03042,0.03066,0.02921,0.03001,60.07,1.788
2019-06-15,ETHBTC,0.03049,0.03079,0.0302,0.03042,30.15,0.919
2019-06-14,ETHBTC,0.03088,0.0314,0.0302,0.03049,66.11,2.027
2019-06-13,ETHBTC,0.0319,0.03205,0.0308,0.03088,73.28,2.325
2019-06-12,ETHBTC,0.03107,0.0319,0.03087,0.0319,76.19,2.385
2019-06-11,ETHBTC,0.0308,0.03108,0.03072,0.03107,26.05,0.8042
2019-06-10,ETHBTC,0.03013,0.03102,0.03013,0.0308,52.27,1.603
2019-06-09,ETHBTC,0.03085,0.03104,0.0301,0.03013,37.64,1.155
2019-06-08,ETHBTC,0.03106,0.03131,0.03085,0.03085,31.77,0.9865
2019-06-07,ETHBTC,0.032,0.032,0.03095,0.03106,64.65,2.03
2019-06-06,ETHBTC,0.03174,0.032,0.0313,0.032,44.43,1.41
2019-06-05,ETHBTC,0.03119,0.03174,0.03095,0.03174,98.45,3.1
2019-06-04,ETHBTC,0.03069,0.03154,0.03069,0.03119,56.42,1.76
2019-06-03,ETHBTC,0.03087,0.03103,0.03042,0.03069,31.44,0.9657
2019-06-02,ETHBTC,0.03087,0.03118,0.03065,0.03087,5.43,0.1677
2019-06-01,ETHBTC,0.03129,0.03196,0.03083,0.03087,22.49,0.7051
2019-05-31,ETHBTC,0.03071,0.03159,0.03042,0.03129,49.21,1.52
2019-05-30,ETHBTC,0.03114,0.03295,0.02986,0.03071,119.09,3.74
2019-05-29,ETHBTC,0.03112,0.0314,0.03085,0.03114,18.22,0.5671
2019-05-28,ETHBTC,0.03093,0.03143,0.03043,0.03112,59.22,1.83
2019-05-27,ETHBTC,0.03074,0.0312,0.03043,0.03093,37.43,1.15
2019-05-26,ETHBTC,0.03126,0.03144,0.03017,0.03074,88.7,2.73
2019-05-25,ETHBTC,0.03112,0.03166,0.03104,0.03126,23.21,0.7269
2019-05-24,ETHBTC,0.02911,0.03154,0.02911,0.03112,68.26,2.11
2019-05-23,ETHBTC,0.03186,0.03196,0.02911,0.02911,155.57,4.82
2019-05-22,ETHBTC,0.03208,0.0325,0.03135,0.03186,108.54,3.48
2019-05-21,ETHBTC,0.03165,0.03251,0.03153,0.03208,110.77,3.55
2019-05-20,ETHBTC,0.03181,0.03205,0.03117,0.03165,228.22,7.21
2019-05-19,ETHBTC,0.03228,0.03234,0.0317,0.03181,192.42,6.16
2019-05-18,ETHBTC,0.0329,0.03329,0.03201,0.03228,125.87,4.1
2019-05-17,ETHBTC,0.03324,0.03368,0.03175,0.0329,215.17,7.05
2019-05-16,ETHBTC,0.03028,0.03459,0.03028,0.03324,563.74,18.4
2019-05-15,ETHBTC,0.02719,0.03049,0.02715,0.03028,727.0,20.82
2019-05-14,ETHBTC,0.02509,0.02774,0.02483,0.02719,854.07,22.34
2019-05-13,ETHBTC,0.02696,0.02722,0.02479,0.02509,823.53,21.49
2019-05-12,ETHBTC,0.02686,0.02728,0.02589,0.02696,1518.96,40.65
2019-05-11,ETHBTC,0.02689,0.02852,0.02564,0.02686,1518.19,41.51
2019-05-10,ETHBTC,0.02747,0.02803,0.02669,0.02689,796.47,21.74
2019-05-09,ETHBTC,0.02857,0.0286,0.02713,0.02747,679.35,18.83
2019-05-08,ETHBTC,0.02897,0.02915,0.02836,0.02857,564.38,16.2
2019-05-07,ETHBTC,0.03009,0.0314,0.02973,0.02995,306.82,9.34
2019-05-06,ETHBTC,0.02816,0.03072,0.02809,0.03009,538.51,15.92
2019-05-05,ETHBTC,0.028,0.02859,0.02783,0.02816,41.25,1.16
2019-05-04,ETHBTC,0.02905,0.03145,0.02796,0.028,125.73,3.62
2019-05-03,ETHBTC,0.02951,0.02958,0.02824,0.02905,81.14,2.36
2019-05-02,ETHBTC,0.02978,0.02992,0.02919,0.02951,234.45,6.95
2019-05-01,ETHBTC,0.03035,0.03062,0.0296,0.02978,362.58,10.88
2019-04-30,ETHBTC,0.02956,0.03043,0.02956,0.03035,409.73,12.3
2019-04-29,ETHBTC,0.02972,0.02988,0.02929,0.02956,339.35,10.06
2019-04-28,ETHBTC,0.03004,0.03013,0.02971,0.02972,436.29,13.05
2019-04-27,ETHBTC,0.0297,0.03037,0.02955,0.03004,403.59,12.06
2019-04-26,ETHBTC,0.02961,0.02981,0.02919,0.0297,433.94,12.8
2019-04-25,ETHBTC,0.03043,0.03051,0.02927,0.02961,431.78,12.95
2019-04-24,ETHBTC,0.03079,0.03085,0.0297,0.03043,433.84,13.1
2019-04-23,ETHBTC,0.03182,0.03186,0.0307,0.03079,402.26,12.58
2019-04-22,ETHBTC,0.03201,0.03244,0.03182,0.03182,428.77,13.77
2019-04-21,ETHBTC,0.0326,0.03275,0.03177,0.03201,523.99,16.86
2019-04-20,ETHBTC,0.03277,0.0332,0.0324,0.0326,663.5,21.69
2019-04-19,ETHBTC,0.03292,0.03309,0.03247,0.03277,702.98,23.0
2019-04-18,ETHBTC,0.03179,0.03325,0.0317,0.03292,775.5,25.36
2019-04-17,ETHBTC,0.03188,0.032,0.03111,0.03179,652.0,20.73
2019-04-16,ETHBTC,0.03176,0.03233,0.03165,0.03188,696.78,22.26
2019-04-15,ETHBTC,0.03251,0.03264,0.03108,0.03176,1834.98,58.8
