Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume BTC
2018-05-01,ZECBTC,0.03069,0.03208,0.03012,0.03208,22570.12,703.0
2018-04-30,ZECBTC,0.03111,0.03154,0.03035,0.03069,22809.46,706.47
2018-04-29,ZECBTC,0.03162,0.03194,0.03069,0.03111,21591.7,676.04
2018-04-28,ZECBTC,0.0315,0.03179,0.03121,0.03162,21719.86,683.2
2018-04-27,ZECBTC,0.03275,0.03277,0.03091,0.0315,22322.38,712.37
2018-04-26,ZECBTC,0.03207,0.03296,0.03147,0.03275,22929.65,738.56
2018-04-25,ZECBTC,0.03283,0.03318,0.02974,0.03207,23386.85,731.55
2018-04-24,ZECBTC,0.03354,0.03496,0.03263,0.03283,22193.74,743.91
2018-04-23,ZECBTC,0.03084,0.03364,0.03047,0.03354,23211.09,734.79
2018-04-22,ZECBTC,0.03025,0.03147,0.02993,0.03084,21488.38,662.15
2018-04-21,ZECBTC,0.03192,0.03206,0.02942,0.03025,18971.16,578.14
2018-04-20,ZECBTC,0.03195,0.0331,0.03078,0.03192,24743.75,788.61
2018-04-19,ZECBTC,0.03035,0.03208,0.02937,0.03195,22317.82,682.28
2018-04-18,ZECBTC,0.02808,0.03062,0.02806,0.03035,28953.12,845.91
2018-04-17,ZECBTC,0.0279,0.02811,0.02736,0.02808,21037.99,585.67
2018-04-16,ZECBTC,0.02785,0.02804,0.02725,0.0279,22718.2,628.51
2018-04-15,ZECBTC,0.02775,0.02815,0.0276,0.02785,21072.8,586.68
2018-04-14,ZECBTC,0.02902,0.0298,0.02754,0.02775,22631.3,642.91
2018-04-13,ZECBTC,0.02735,0.02998,0.027,0.02902,26969.86,756.71
2018-04-12,ZECBTC,0.02658,0.0274,0.026,0.02735,31562.1,843.1
2018-04-11,ZECBTC,0.02637,0.02658,0.02617,0.02658,24834.52,655.6
2018-04-10,ZECBTC,0.0262,0.02642,0.02607,0.02637,12773.92,335.08
2018-04-09,ZECBTC,0.02619,0.02672,0.02598,0.0262,2298.94,60.39
2018-04-08,ZECBTC,0.02618,0.02623,0.02583,0.02619,11119.44,289.5
2018-04-07,ZECBTC,0.02638,0.02647,0.02581,0.02618,30680.5,803.8
2018-04-06,ZECBTC,0.02697,0.02698,0.0263,0.02638,22814.91,607.59
2018-04-05,ZECBTC,0.02681,0.02714,0.0266,0.02697,24825.5,667.61
2018-04-04,ZECBTC,0.02765,0.02771,0.02661,0.02681,25001.33,674.93
2018-04-03,ZECBTC,0.02739,0.0283,0.02698,0.02765,26104.06,720.72
2018-04-02,ZECBTC,0.02676,0.0283,0.02655,0.02739,24420.48,673.63
2018-04-01,ZECBTC,0.02655,0.02782,0.02633,0.02676,27496.81,740.85
2018-03-31,ZECBTC,0.02762,0.0278,0.02641,0.02655,21892.57,594.24
2018-03-30,ZECBTC,0.02625,0.02796,0.02614,0.02762,21492.34,585.27
2018-03-29,ZECBTC,0.02659,0.02701,0.02602,0.02625,39903.38,1054.4
2018-03-28,ZECBTC,0.02769,0.02769,0.02659,0.02659,20282.52,548.79
2018-03-27,ZECBTC,0.02761,0.028,0.0268,0.02769,25061.05,684.94
2018-03-26,ZECBTC,0.02815,0.02866,0.02701,0.02761,21968.44,612.38
2018-03-25,ZECBTC,0.0282,0.0284,0.02777,0.02815,24338.13,684.06
2018-03-24,ZECBTC,0.02908,0.02911,0.02777,0.0282,22910.07,647.75
2018-03-23,ZECBTC,0.02856,0.02942,0.02737,0.02908,25095.12,706.8
2018-03-22,ZECBTC,0.02909,0.0296,0.02782,0.02856,25521.36,731.15
2018-03-21,ZECBTC,0.02911,0.03094,0.02866,0.02909,24416.11,727.33
2018-03-20,ZECBTC,0.02951,0.02989,0.02828,0.02911,22340.62,644.37
2018-03-19,ZECBTC,0.02965,0.0301,0.02796,0.02951,28153.91,808.67
2018-03-18,ZECBTC,0.02787,0.03018,0.02743,0.02965,32852.85,916.52
2018-03-17,ZECBTC,0.02838,0.02856,0.02785,0.02787,28648.48,810.39
2018-03-16,ZECBTC,0.02926,0.02957,0.02827,0.02838,22992.81,661.77
2018-03-15,ZECBTC,0.0303,0.03065,0.02915,0.02926,19284.16,577.84
2018-03-14,ZECBTC,0.03104,0.03228,0.03004,0.0303,24055.79,748.59
2018-03-13,ZECBTC,0.0317,0.03258,0.03054,0.03104,20386.66,640.54
2018-03-12,ZECBTC,0.03217,0.03243,0.03075,0.0317,21593.47,679.65
2018-03-11,ZECBTC,0.03245,0.03327,0.03202,0.03217,21103.15,687.22
2018-03-10,ZECBTC,0.03338,0.03385,0.03239,0.03245,18992.46,628.96
2018-03-09,ZECBTC,0.03379,0.03418,0.03247,0.03338,25802.38,860.18
2018-03-08,ZECBTC,0.03494,0.03519,0.03362,0.03379,16128.64,553.92
2018-03-07,ZECBTC,0.03582,0.03585,0.03423,0.03494,21493.28,751.96
2018-03-06,ZECBTC,0.03395,0.036,0.0339,0.03582,21109.37,735.23
2018-03-05,ZECBTC,0.03562,0.03573,0.03378,0.03395,18376.11,640.1
2018-03-04,ZECBTC,0.03362,0.03572,0.03358,0.03562,22065.47,771.78
2018-03-03,ZECBTC,0.03502,0.03583,0.03359,0.03362,17281.63,591.84
2018-03-02,ZECBTC,0.0366,0.03662,0.03443,0.03502,18597.58,653.88
2018-03-01,ZECBTC,0.03685,0.0375,0.03623,0.0366,15510.96,569.24
2018-02-28,ZECBTC,0.03824,0.0384,0.03662,0.03685,18575.22,694.59
2018-02-27,ZECBTC,0.03912,0.03958,0.03796,0.03824,15561.53,604.46
2018-02-26,ZECBTC,0.04082,0.04138,0.03909,0.03912,19101.81,773.82
2018-02-25,ZECBTC,0.04025,0.04101,0.0401,0.04082,18112.36,734.51
2018-02-24,ZECBTC,0.04079,0.04083,0.03931,0.04025,16554.69,662.87
2018-02-23,ZECBTC,0.03991,0.04099,0.03907,0.04079,15085.95,604.88
2018-02-22,ZECBTC,0.04048,0.04143,0.03934,0.03991,15658.32,629.21
2018-02-21,ZECBTC,0.03879,0.04183,0.03816,0.04048,20315.14,810.53
2018-02-20,ZECBTC,0.04224,0.04255,0.03854,0.03879,32488.63,1292.99
2018-02-19,ZECBTC,0.04277,0.04449,0.04201,0.04224,16450.79,710.47
2018-02-18,ZECBTC,0.04426,0.04447,0.04208,0.04277,15848.31,687.49
2018-02-17,ZECBTC,0.047,0.04731,0.0441,0.04426,14907.45,681.36
2018-02-16,ZECBTC,0.04793,0.04808,0.0465,0.047,14629.53,691.25
2018-02-15,ZECBTC,0.05083,0.0511,0.0468,0.04793,13210.25,639.42
2018-02-14,ZECBTC,0.05181,0.05293,0.0503,0.05083,13218.88,683.52
2018-02-13,ZECBTC,0.05169,0.05266,0.0504,0.05181,12837.55,662.95
2018-02-12,ZECBTC,0.05353,0.05519,0.05169,0.05169,11401.38,607.22
2018-02-11,ZECBTC,0.05619,0.05666,0.05172,0.05353,12702.48,685.64
2018-02-10,ZECBTC,0.05429,0.0589,0.05307,0.05619,13293.58,740.79
2018-02-09,ZECBTC,0.05286,0.05545,0.0505,0.05429,14976.16,782.17
2018-02-08,ZECBTC,0.04657,0.05312,0.04633,0.05286,21856.11,1064.36
2018-02-07,ZECBTC,0.04787,0.04795,0.04463,0.04657,21766.18,1004.23
2018-02-06,ZECBTC,0.04386,0.0497,0.04272,0.04787,31319.36,1455.84
2018-02-05,ZECBTC,0.04182,0.04415,0.0408,0.04386,26672.51,1117.57
2018-02-04,ZECBTC,0.04213,0.04351,0.0412,0.04182,26434.77,1122.31
2018-02-03,ZECBTC,0.04347,0.0435,0.04165,0.04213,25610.97,1084.67
2018-02-02,ZECBTC,0.04372,0.04384,0.03913,0.04347,29187.97,1222.69
2018-02-01,ZECBTC,0.03897,0.04451,0.03895,0.04372,44355.75,1812.73
2018-01-31,ZECBTC,0.03773,0.03909,0.03662,0.03897,33735.57,1288.79
2018-01-30,ZECBTC,0.03979,0.03986,0.03773,0.03773,45063.97,1765.63
2018-01-29,ZECBTC,0.04,0.04032,0.0378,0.03979,50555.08,2010.9
2018-01-28,ZECBTC,0.03957,0.04016,0.03899,0.04,37501.42,1490.31
2018-01-27,ZECBTC,0.04096,0.04114,0.0385,0.03957,36425.87,1468.91
2018-01-26,ZECBTC,0.04225,0.04389,0.0406,0.04096,31794.94,1323.77
2018-01-25,ZECBTC,0.03999,0.04259,0.03995,0.04225,25389.17,1045.86
2018-01-24,ZECBTC,0.041,0.041,0.03981,0.03999,37615.74,1518.45
2018-01-23,ZECBTC,0.04094,0.04167,0.04014,0.041,40181.12,1641.49
2018-01-22,ZECBTC,0.04255,0.04299,0.0404,0.04094,32505.58,1361.45
2018-01-21,ZECBTC,0.04367,0.04429,0.0419,0.04255,44351.46,1890.39
2018-01-20,ZECBTC,0.04564,0.04568,0.04283,0.04367,31128.25,1363.6
2018-01-19,ZECBTC,0.043,0.0473,0.043,0.04564,55370.73,2488.19
2018-01-18,ZECBTC,0.04447,0.04617,0.04295,0.043,28062.65,1264.65
2018-01-17,ZECBTC,0.04526,0.0464,0.0417,0.04447,34565.56,1510.38
2018-01-16,ZECBTC,0.04602,0.05298,0.043,0.04526,43929.03,2046.82
2018-01-15,ZECBTC,0.04984,0.04989,0.04578,0.04602,37484.38,1791.16
2018-01-14,ZECBTC,0.04892,0.05054,0.04871,0.04984,33650.95,1674.49
2018-01-13,ZECBTC,0.0504,0.05116,0.04833,0.04892,33036.41,1639.73
2018-01-12,ZECBTC,0.04831,0.05146,0.04716,0.0504,30045.05,1489.51
2018-01-11,ZECBTC,0.04886,0.06,0.04575,0.04831,44711.91,2168.21
2018-01-10,ZECBTC,0.04644,0.05264,0.04567,0.04886,49473.77,2357.79
2018-01-09,ZECBTC,0.04599,0.04764,0.04433,0.04644,40876.76,1883.25
2018-01-08,ZECBTC,0.04641,0.04812,0.04202,0.04599,39183.46,1765.66
2018-01-07,ZECBTC,0.03828,0.04967,0.03809,0.04641,42911.53,1869.07
2018-01-06,ZECBTC,0.03213,0.03919,0.03102,0.03828,53424.8,1893.97
2018-01-05,ZECBTC,0.03606,0.03658,0.03172,0.03213,47058.42,1599.23
2018-01-04,ZECBTC,0.03713,0.03798,0.03475,0.03606,42845.71,1556.57
2018-01-03,ZECBTC,0.03722,0.03758,0.0356,0.03713,38216.96,1406.94
2018-01-02,ZECBTC,0.0384,0.04171,0.0355,0.03722,43298.84,1694.65
2018-01-01,ZECBTC,0.0348,0.04113,0.03444,0.0384,53282.74,1993.35
2017-12-31,ZECBTC,0.03587,0.03661,0.0343,0.0348,40439.4,1425.61
2017-12-30,ZECBTC,0.03606,0.03695,0.03415,0.03587,48830.74,1719.73
2017-12-29,ZECBTC,0.03337,0.0387,0.0323,0.03606,41391.44,1422.58
2017-12-28,ZECBTC,0.03357,0.03471,0.03312,0.03337,50583.11,1712.26
2017-12-27,ZECBTC,0.03481,0.0352,0.03339,0.03357,55555.28,1904.77
2017-12-26,ZECBTC,0.03794,0.03802,0.03324,0.03481,53795.24,1900.96
2017-12-25,ZECBTC,0.03865,0.03956,0.0375,0.03794,45433.5,1749.81
2017-12-24,ZECBTC,0.03748,0.0395,0.03535,0.03865,43170.48,1607.81
2017-12-23,ZECBTC,0.03668,0.04031,0.03613,0.03748,34657.99,1328.7
2017-12-22,ZECBTC,0.042,0.04808,0.03331,0.03668,61763.58,2337.18
2017-12-21,ZECBTC,0.04092,0.0455,0.03916,0.042,49605.08,2082.86
2017-12-20,ZECBTC,0.03461,0.04148,0.03344,0.04092,54708.53,2009.06
2017-12-19,ZECBTC,0.03087,0.03481,0.02948,0.03461,56300.27,1789.05
2017-12-18,ZECBTC,0.02789,0.03257,0.02668,0.03087,64994.32,1893.19
2017-12-17,ZECBTC,0.02406,0.02937,0.02406,0.02789,80166.79,2100.04
2017-12-16,ZECBTC,0.02641,0.02819,0.02349,0.02406,55028.93,1425.3
2017-12-15,ZECBTC,0.03081,0.03084,0.0235,0.02641,60543.48,1565.55
2017-12-14,ZECBTC,0.02541,0.03235,0.02537,0.03081,77102.22,2211.81
2017-12-13,ZECBTC,0.02182,0.026,0.02161,0.02541,76542.76,1817.35
2017-12-12,ZECBTC,0.019,0.0224,0.01892,0.02182,87965.09,1808.01
2017-12-11,ZECBTC,0.01901,0.01979,0.01808,0.019,89767.91,1692.65
2017-12-10,ZECBTC,0.02101,0.02307,0.01848,0.01901,86543.38,1804.8
2017-12-09,ZECBTC,0.01999,0.02317,0.01974,0.02101,88661.6,1943.91
2017-12-08,ZECBTC,0.01755,0.02243,0.01653,0.01999,102103.98,2019.0
2017-12-07,ZECBTC,0.02322,0.02331,0.0174,0.01755,84626.74,1722.75
2017-12-06,ZECBTC,0.02769,0.02929,0.02258,0.02322,77738.41,2026.71
2017-12-05,ZECBTC,0.02818,0.02825,0.02675,0.02769,68808.87,1879.18
2017-12-04,ZECBTC,0.02853,0.02902,0.02805,0.02818,46451.55,1321.17
2017-12-03,ZECBTC,0.02987,0.03039,0.02821,0.02853,71772.51,2089.81
2017-12-02,ZECBTC,0.03075,0.03097,0.02905,0.02987,48961.07,1469.06
2017-12-01,ZECBTC,0.03029,0.03115,0.02978,0.03075,56385.79,1714.36
2017-11-30,ZECBTC,0.03102,0.0328,0.02922,0.03029,39795.39,1213.39
2017-11-29,ZECBTC,0.03669,0.04756,0.03078,0.03102,65683.51,2200.87
2017-11-28,ZECBTC,0.03547,0.03787,0.03474,0.03669,46685.04,1679.35
2017-11-27,ZECBTC,0.03647,0.03665,0.0346,0.03547,49072.87,1736.79
2017-11-26,ZECBTC,0.03908,0.03939,0.03562,0.03647,46908.49,1750.85
2017-11-25,ZECBTC,0.04291,0.04408,0.03907,0.03908,43460.71,1788.27
2017-11-24,ZECBTC,0.03879,0.04294,0.03643,0.04291,54552.77,2125.72
2017-11-23,ZECBTC,0.03877,0.03962,0.03709,0.03879,51634.01,1979.68
2017-11-22,ZECBTC,0.03584,0.039,0.03562,0.03877,47768.84,1771.53
2017-11-21,ZECBTC,0.03684,0.0379,0.03499,0.03584,53553.95,1941.35
2017-11-20,ZECBTC,0.03731,0.04068,0.03626,0.03684,49690.99,1844.07
2017-11-19,ZECBTC,0.03823,0.039,0.03633,0.03731,42269.56,1606.01
2017-11-18,ZECBTC,0.03777,0.03964,0.03729,0.03823,48967.34,1872.72
2017-11-17,ZECBTC,0.03738,0.03822,0.03619,0.03777,39798.03,1479.5
2017-11-16,ZECBTC,0.03969,0.04433,0.037,0.03738,59051.35,2382.21
2017-11-15,ZECBTC,0.04085,0.04228,0.038,0.03969,47010.42,1873.23
2017-11-14,ZECBTC,0.04064,0.04184,0.0398,0.04085,40472.64,1658.07
2017-11-13,ZECBTC,0.04858,0.05065,0.03975,0.04064,50612.25,2187.98
2017-11-12,ZECBTC,0.04003,0.04876,0.03714,0.04858,57956.8,2378.33
2017-11-11,ZECBTC,0.03604,0.04264,0.03573,0.04003,52102.28,1995.74
2017-11-10,ZECBTC,0.03664,0.03898,0.03531,0.03604,53691.4,1966.49
2017-11-09,ZECBTC,0.03364,0.03788,0.03342,0.03664,54284.09,1920.96
2017-11-08,ZECBTC,0.03362,0.03503,0.03173,0.03364,62612.25,2071.76
2017-11-07,ZECBTC,0.03274,0.03456,0.03159,0.03362,55346.84,1817.72
2017-11-06,ZECBTC,0.03046,0.0339,0.03027,0.03274,56344.57,1779.66
2017-11-05,ZECBTC,0.03116,0.03184,0.02987,0.03046,49016.57,1496.03
2017-11-04,ZECBTC,0.03238,0.03292,0.03011,0.03116,56504.88,1784.28
2017-11-03,ZECBTC,0.03094,0.0333,0.02955,0.03238,53246.28,1647.74
2017-11-02,ZECBTC,0.03297,0.033,0.02926,0.03094,51714.57,1614.49
2017-11-01,ZECBTC,0.03598,0.03648,0.03275,0.03297,51882.33,1799.08
2017-10-31,ZECBTC,0.0391,0.03913,0.03596,0.03598,40947.14,1547.1
2017-10-30,ZECBTC,0.03788,0.04,0.03708,0.0391,39995.46,1536.59
2017-10-29,ZECBTC,0.04014,0.04116,0.03702,0.03788,103924.78,4121.77
2017-10-28,ZECBTC,0.0424,0.04249,0.04002,0.04014,38935.25,1606.89
2017-10-27,ZECBTC,0.03963,0.04418,0.03862,0.0424,51984.18,2163.83
2017-10-26,ZECBTC,0.03774,0.04029,0.03714,0.03963,44302.92,1705.09
2017-10-25,ZECBTC,0.03911,0.04194,0.03723,0.03774,42649.11,1666.8
2017-10-24,ZECBTC,0.03472,0.04035,0.03468,0.03911,44155.22,1695.7
2017-10-23,ZECBTC,0.03556,0.0361,0.03432,0.03472,43619.92,1534.44
2017-10-22,ZECBTC,0.03527,0.03679,0.03514,0.03556,50491.44,1818.24
2017-10-21,ZECBTC,0.03696,0.0373,0.03381,0.03527,69645.4,2458.1
2017-10-20,ZECBTC,0.04043,0.04094,0.03673,0.03696,40257.78,1570.36
2017-10-19,ZECBTC,0.04112,0.04185,0.03956,0.04043,43353.38,1759.72
2017-10-18,ZECBTC,0.04119,0.04332,0.0411,0.04112,32132.67,1350.48
2017-10-17,ZECBTC,0.04045,0.04518,0.04022,0.04119,43617.09,1825.69
2017-10-16,ZECBTC,0.04076,0.0422,0.04023,0.04045,30787.86,1267.23
2017-10-15,ZECBTC,0.0412,0.04242,0.04047,0.04076,38043.48,1572.92
2017-10-14,ZECBTC,0.04233,0.04315,0.04111,0.0412,36827.91,1547.89
2017-10-13,ZECBTC,0.0418,0.04501,0.03714,0.04233,75298.58,3124.89
2017-10-12,ZECBTC,0.04908,0.04912,0.04162,0.0418,52149.37,2346.43
2017-10-11,ZECBTC,0.04914,0.05018,0.04821,0.04908,31638.89,1552.41
2017-10-10,ZECBTC,0.04801,0.05012,0.04638,0.04914,33066.17,1599.61
2017-10-09,ZECBTC,0.05237,0.05288,0.04642,0.04801,41182.94,2064.89
2017-10-08,ZECBTC,0.05715,0.05896,0.05197,0.05237,35792.06,1970.09
2017-10-07,ZECBTC,0.05906,0.05936,0.056,0.05715,28729.51,1660.35
2017-10-06,ZECBTC,0.05893,0.0635,0.05811,0.05906,33247.73,1987.2
2017-10-05,ZECBTC,0.05623,0.06166,0.05438,0.05893,36639.87,2097.0
2017-10-04,ZECBTC,0.05858,0.05895,0.056,0.05623,22268.43,1274.84
2017-10-03,ZECBTC,0.05858,0.05933,0.05607,0.05858,28908.11,1670.53
2017-10-02,ZECBTC,0.05998,0.06431,0.05697,0.05858,38009.0,2250.6
2017-10-01,ZECBTC,0.06379,0.06563,0.05849,0.05998,24249.21,1528.12
2017-09-30,ZECBTC,0.06964,0.06976,0.06341,0.06379,26167.41,1733.87
2017-09-29,ZECBTC,0.07421,0.083,0.06698,0.06964,32737.75,2286.54
2017-09-28,ZECBTC,0.06797,0.102,0.06735,0.07421,50745.53,3946.36
2017-09-27,ZECBTC,0.05961,0.0749,0.0587,0.06797,43905.98,2987.65
2017-09-26,ZECBTC,0.05895,0.06041,0.05785,0.05961,23987.72,1418.93
2017-09-25,ZECBTC,0.05608,0.05998,0.05594,0.05895,31496.63,1837.63
2017-09-24,ZECBTC,0.05409,0.0568,0.05381,0.05608,24857.99,1369.22
2017-09-23,ZECBTC,0.05441,0.0584,0.05342,0.05409,40648.08,2267.5
2017-09-22,ZECBTC,0.0488,0.05723,0.04832,0.05441,48486.5,2580.36
2017-09-21,ZECBTC,0.04867,0.0498,0.04812,0.0488,26666.93,1299.38
2017-09-20,ZECBTC,0.04834,0.04882,0.04756,0.04867,17637.38,849.13
2017-09-19,ZECBTC,0.04786,0.04893,0.04714,0.04834,18550.46,887.2
2017-09-18,ZECBTC,0.0483,0.04987,0.04742,0.04786,22821.79,1107.33
2017-09-17,ZECBTC,0.04829,0.04884,0.04724,0.0483,29668.64,1425.11
2017-09-16,ZECBTC,0.05071,0.05101,0.04732,0.04829,14520.15,707.32
2017-09-15,ZECBTC,0.05003,0.05143,0.04782,0.05071,21592.32,1076.98
2017-09-14,ZECBTC,0.05147,0.05318,0.04852,0.05003,35191.71,1796.49
2017-09-13,ZECBTC,0.05052,0.05419,0.04813,0.05147,28405.28,1434.14
2017-09-12,ZECBTC,0.05069,0.05169,0.05,0.05052,29421.34,1495.19
2017-09-11,ZECBTC,0.05129,0.05165,0.05023,0.05069,28743.35,1462.46
2017-09-10,ZECBTC,0.05078,0.05289,0.0493,0.05129,27327.42,1384.51
2017-09-09,ZECBTC,0.05166,0.05199,0.04992,0.05078,28518.14,1444.49
2017-09-08,ZECBTC,0.05372,0.05391,0.051,0.05166,26054.51,1361.31
2017-09-07,ZECBTC,0.05393,0.05432,0.05149,0.05372,26952.42,1430.88
2017-09-06,ZECBTC,0.05282,0.05464,0.05156,0.05393,11679.62,625.07
2017-09-05,ZECBTC,0.05249,0.05391,0.0496,0.05282,5363.91,278.05
2017-09-04,ZECBTC,0.05722,0.05762,0.05036,0.05249,19179.97,1040.98
2017-09-03,ZECBTC,0.05668,0.0575,0.05506,0.05722,26113.63,1467.23
2017-09-02,ZECBTC,0.06274,0.06352,0.05572,0.05668,15518.46,925.17
2017-09-01,ZECBTC,0.06071,0.06479,0.0592,0.06274,19787.32,1222.09
2017-08-31,ZECBTC,0.06004,0.06091,0.05823,0.06071,16938.09,1002.06
2017-08-30,ZECBTC,0.05863,0.06164,0.05817,0.06004,16809.51,1007.95
2017-08-29,ZECBTC,0.06307,0.06349,0.05769,0.05863,17307.06,1045.84
2017-08-28,ZECBTC,0.06326,0.06543,0.06018,0.06307,16083.74,1011.51
2017-08-27,ZECBTC,0.06913,0.06913,0.06097,0.06326,16345.39,1039.99
2017-08-26,ZECBTC,0.05449,0.06922,0.05435,0.06913,17929.02,1118.39
2017-08-25,ZECBTC,0.05249,0.05936,0.0521,0.05449,19927.95,1096.98
2017-08-24,ZECBTC,0.05508,0.05567,0.05079,0.05249,18328.13,993.75
2017-08-23,ZECBTC,0.0557,0.05709,0.05428,0.05508,18001.62,999.31
2017-08-22,ZECBTC,0.05953,0.06342,0.05516,0.0557,21355.96,1226.51
2017-08-21,ZECBTC,0.05925,0.0642,0.05787,0.05953,17976.07,1090.56
2017-08-20,ZECBTC,0.05598,0.06175,0.05458,0.05925,18310.1,1044.72
2017-08-19,ZECBTC,0.04869,0.06128,0.04789,0.05598,19903.9,1009.69
2017-08-18,ZECBTC,0.04874,0.05157,0.04716,0.04869,21474.78,1046.0
2017-08-17,ZECBTC,0.04966,0.07365,0.04777,0.04874,24425.63,1193.5
2017-08-16,ZECBTC,0.05124,0.0529,0.04944,0.04966,18784.15,959.88
2017-08-15,ZECBTC,0.04858,0.05206,0.04519,0.05124,21656.48,1076.27
2017-08-14,ZECBTC,0.05318,0.0544,0.04702,0.04858,20499.43,1029.66
2017-08-13,ZECBTC,0.05754,0.0581,0.04932,0.05318,19305.45,1018.67
2017-08-12,ZECBTC,0.0645,0.06539,0.05688,0.05754,17209.34,1037.76
2017-08-11,ZECBTC,0.06781,0.06878,0.06336,0.0645,14394.7,945.56
2017-08-10,ZECBTC,0.07252,0.07365,0.06752,0.06781,14346.28,1019.57
2017-08-09,ZECBTC,0.07207,0.07722,0.07002,0.07252,16287.15,1184.82
2017-08-08,ZECBTC,0.0615,0.07519,0.0615,0.07207,15886.64,1023.01
2017-08-07,ZECBTC,0.06423,0.06477,0.0612,0.0615,16979.85,1060.72
2017-08-06,ZECBTC,0.06245,0.06651,0.06235,0.06423,8249.79,532.92
2017-08-05,ZECBTC,0.06516,0.06699,0.05951,0.06245,9315.99,584.83
2017-08-04,ZECBTC,0.06736,0.06873,0.06473,0.06516,14087.36,938.76
2017-08-03,ZECBTC,0.06968,0.07022,0.06714,0.06736,308.61,21.04
2017-08-02,ZECBTC,0.06984,0.07271,0.06756,0.06968,16743.62,1174.26
2017-08-01,ZECBTC,0.06028,0.07259,0.06021,0.06984,25374.81,1650.79
