Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2019-07-03,BTCUSD,11188.01,11901,11188.01,11629.98,17.47,204522.42
2019-07-02,BTCUSD,10930,11422,10002,11188.01,58.73,621283.92
2019-07-01,BTCUSD,11400,11806.26,10478.34,10930,63.61,709009.02
2019-06-30,BTCUSD,12201.11,12454.2,11351,11400,34.4,409476.34
2019-06-29,BTCUSD,12738,12738,11950.89,12201.11,26.39,324663.86
2019-06-28,BTCUSD,11232.77,12750,10957.81,12738,44.74,538958.09
2019-06-27,BTCUSD,13088,13396.32,10510.43,11232.77,81.35,940801.08
2019-06-26,BTCUSD,11880,14237.81,11877.26,13088,73.55,944126.88
2019-06-25,BTCUSD,11119.09,11891,11119.09,11880,39.76,455869.95
2019-06-24,BTCUSD,11000.52,11200.33,10700,11119.09,25.35,278528.2
2019-06-23,BTCUSD,10915,11216.9,10745.7,11000.52,24.93,273163.51
2019-06-22,BTCUSD,10031.51,11208.75,10028,10915,73.22,787003.11
2019-06-21,BTCUSD,9603,10031.51,9603,10031.51,41.6,408470.96
2019-06-20,BTCUSD,9387.3,9642.81,9318.48,9603,27.56,261741.49
2019-06-19,BTCUSD,9253.91,9387.3,9175.83,9387.3,10.37,96304.32
2019-06-18,BTCUSD,9387.64,9435.29,9171.74,9253.91,22.97,213662.58
2019-06-17,BTCUSD,9080,9468.7,9077.38,9435.16,33.86,315489.66
2019-06-16,BTCUSD,9030.9,9341.07,8973.04,9080,49.76,456211.45
2019-06-15,BTCUSD,8935.01,9031.44,8858.04,9030.9,20.96,188090.84
2019-06-14,BTCUSD,8500,8955.55,8482.83,8935.01,23.67,207484.89
2019-06-13,BTCUSD,8431.64,8620.54,8373.84,8500,14.36,121716.43
2019-06-12,BTCUSD,8300,8575.49,8248,8431.64,25.55,215032.2
2019-06-11,BTCUSD,8247.69,8362.92,8111.04,8300,21.84,180497.66
2019-06-10,BTCUSD,8098.92,8419,7997.12,8247.69,23.6,194733.18
2019-06-09,BTCUSD,8244,8245,7968.85,8098.92,33.99,273970.11
2019-06-08,BTCUSD,8299.92,8350,8095.2,8244,7.916,64925.62
2019-06-07,BTCUSD,8048,8365.63,7991.16,8299.92,16.73,137102.2
2019-06-06,BTCUSD,8020,8100.96,7812,8048,24.84,197188.63
2019-06-05,BTCUSD,7970,8130,7860.45,8020,24.73,198460.13
2019-06-04,BTCUSD,8495,8495,7811.98,7970,60.74,492151.12
2019-06-03,BTCUSD,8800,8844.09,8369.39,8495,39.32,339069.56
2019-06-02,BTCUSD,8660,8858.9,8616.79,8802.69,19.86,173658.11
2019-06-01,BTCUSD,8700,8772.23,8602,8660,22.39,194319.48
2019-05-31,BTCUSD,8462.24,8650,8327,8650,37.41,317845.92
2019-05-30,BTCUSD,8751.72,8919.77,8318.49,8462.24,56.16,486419.25
2019-05-29,BTCUSD,8735,8875,8525.04,8751.72,66.35,582254.79
2019-05-28,BTCUSD,8646.05,8744,8504.1,8735,26.52,229052.62
2019-05-27,BTCUSD,8525.37,8737.11,8504.1,8646.05,49.37,425887.77
2019-05-26,BTCUSD,7990.2,8568,7872.8,8525.37,41.64,343774.52
2019-05-25,BTCUSD,7911.24,8040,7911.24,8001,16.71,133466.01
2019-05-24,BTCUSD,7870,8079,7780.9,7911.24,26.13,208152.44
2019-05-23,BTCUSD,7714,7960,7579.65,7870,22.98,177696.63
2019-05-22,BTCUSD,7911.48,7989.29,7637.73,7714,25.66,201364.71
2019-05-21,BTCUSD,7970,8017,7842.97,7911.48,26.89,213539.78
2019-05-20,BTCUSD,8010.12,8070,7689.72,7970,34.64,272786.87
