Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-07-27 02-AM,BTCEUR,9112.75,9113.73,9090.29,9098.8,5.504,50075.46
2019-07-27 01-AM,BTCEUR,9130.6,9160,9098.44,9112.75,8.854,80805.03
2019-07-27 12-AM,BTCEUR,8853.45,9183,8825.1,9130.6,119.95,1088538.07
2019-07-26 11-PM,BTCEUR,8804.64,8872.59,8795.56,8853.45,20.73,182847.87
2019-07-26 10-PM,BTCEUR,8827.55,8847.85,8791,8804.64,11.88,104741.09
2019-07-26 09-PM,BTCEUR,8853.38,8864.53,8785.22,8827.55,21.13,186270.34
2019-07-26 08-PM,BTCEUR,8860.84,8884.61,8772.69,8853.38,24.37,215401.73
2019-07-26 07-PM,BTCEUR,8849.19,8890.53,8836.25,8860.84,21.81,193455.4
2019-07-26 06-PM,BTCEUR,8801.55,8873.63,8797.88,8849.19,18.28,161401.51
2019-07-26 05-PM,BTCEUR,8832.21,8849.79,8775.35,8801.55,21.4,188388.26
2019-07-26 04-PM,BTCEUR,8828.09,8909.99,8791.65,8832.21,46.39,411157.61
2019-07-26 03-PM,BTCEUR,8798.89,8840.73,8783.69,8828.09,48.56,428130.58
2019-07-26 02-PM,BTCEUR,8795.36,8821.83,8742.22,8798.89,63.71,560094.82
2019-07-26 01-PM,BTCEUR,8791.93,8822.23,8750,8795.36,57.16,502284.8
2019-07-26 12-PM,BTCEUR,8817.75,8873.76,8771.62,8791.93,111.17,979495.14
2019-07-26 11-AM,BTCEUR,8792.92,8830.89,8784.14,8817.75,66.14,582507.18
2019-07-26 10-AM,BTCEUR,8810,8810.88,8759.21,8792.92,79.9,702876.97
2019-07-26 09-AM,BTCEUR,8815.71,8818.52,8767.01,8810,86.41,760495.68
2019-07-26 08-AM,BTCEUR,8802.48,8824.51,8759.03,8815.71,65.46,576026.57
2019-07-26 07-AM,BTCEUR,8722.58,8811.19,8706.12,8802.48,59.44,521902.7
2019-07-26 06-AM,BTCEUR,8746.91,8750.64,8685.12,8722.58,36.62,319249.07
2019-07-26 05-AM,BTCEUR,8755.06,8755.06,8716.66,8746.91,9.604,83944.89
2019-07-26 04-AM,BTCEUR,8729.35,8756.95,8695.79,8755.06,28.18,246304.69
2019-07-26 03-AM,BTCEUR,8713.05,8753.07,8666.48,8729.35,28.25,246444.48
2019-07-26 02-AM,BTCEUR,8721.08,8731.42,8694.99,8713.05,9.8,85390.21
2019-07-26 01-AM,BTCEUR,8730.31,8743.61,8670.45,8721.08,6.205,54028.77
2019-07-26 12-AM,BTCEUR,8880.57,8882.42,8652.68,8730.31,87.27,762145.35
2019-07-25 11-PM,BTCEUR,8895.58,8919.19,8865.35,8880.57,21.36,190189.36
2019-07-25 10-PM,BTCEUR,8869.94,8930,8845.35,8895.58,11.92,105988.79
