Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume AUD
2017-03-09,BTCAUD,1553.4,1608.49,1534.6,1584.9,1090.6,1710278.64
2017-03-08,BTCAUD,1640.5,1642.3,1542.1,1553.4,1274.18,2017199.66
2017-03-07,BTCAUD,1696.6,1698.5,1589.4,1640.5,1429.87,2366866.03
2017-03-06,BTCAUD,1690.3,1706.1,1681,1696.6,309.69,525162.94
2017-03-05,BTCAUD,1676.7,1690.3,1656.3,1690.3,223.63,373583.97
2017-03-04,BTCAUD,1701.4,1704.3,1647.2,1676.7,321.88,540232.85
2017-03-03,BTCAUD,1679.1,1709.35,1675.3,1701.4,1200.06,2034056.19
2017-03-02,BTCAUD,1603.7,1680.36,1603.7,1679.1,1000.92,1649884.01
2017-03-01,BTCAUD,1545.5,1603.7,1545.5,1603.7,420.4,662140.21
2017-02-28,BTCAUD,1555,1588.8,1528.9,1545.5,873.17,1360593.83
2017-02-27,BTCAUD,1556.9,1573.4,1536.3,1555,731.63,1136300.56
2017-02-26,BTCAUD,1507.5,1557.9,1483.9,1556.9,865.19,1321673.34
2017-02-25,BTCAUD,1547.9,1557.5,1482,1507.5,654.45,988033.5
2017-02-24,BTCAUD,1515.98,1585.2,1464.1,1547.9,1472.07,2242587.13
2017-02-23,BTCAUD,1464.4,1543.3,1461.3,1515.98,663.02,994855.89
2017-02-22,BTCAUD,1473.2,1475.6,1444.9,1464.4,355.06,518956.28
2017-02-21,BTCAUD,1413.1,1473.2,1397.8,1473.2,382.4,545560.28
2017-02-20,BTCAUD,1388.7,1421.4,1373.1,1413.1,228.06,319096.55
2017-02-19,BTCAUD,1384.4,1393.5,1372.9,1388.7,141.53,196004.93
2017-02-18,BTCAUD,1387.8,1400.9,1377.7,1384.4,120.26,167426.65
2017-02-17,BTCAUD,1356.8,1389.8,1345.9,1387.8,122.84,167873.51
2017-02-16,BTCAUD,1318.1,1361.9,1317.7,1356.8,131.15,175164.22
2017-02-15,BTCAUD,1324,1324.4,1313.7,1318.1,57.5,75794.54
2017-02-14,BTCAUD,1309.4,1335.1,1297,1324,224.68,295904.72
2017-02-13,BTCAUD,1299.9,1314.7,1277.8,1309.4,213.28,279066.41
2017-02-12,BTCAUD,1308.6,1308.69,1298.7,1299.9,28.57,37280.29
2017-02-11,BTCAUD,1300.8,1315.7,1279.6,1308.6,115.11,149811.08
2017-02-10,BTCAUD,1297.6,1311.5,1238.7,1300.8,411.45,521830.97
2017-02-09,BTCAUD,1401.2,1425.3,1235.8,1297.6,1159.71,1502559.56
2017-02-08,BTCAUD,1389.7,1411.3,1346.3,1401.2,390.35,537615.14
2017-02-07,BTCAUD,1349.6,1389.7,1349.6,1389.7,86.97,119286.42
2017-02-06,BTCAUD,1330.5,1350.6,1330.5,1349.6,63.64,85559.33
2017-02-05,BTCAUD,1352.5,1352.5,1329.2,1330.5,72.5,97067.12
2017-02-04,BTCAUD,1332.3,1354.3,1320.2,1352.5,178.04,238475.41
2017-02-03,BTCAUD,1320.4,1349.4,1311.2,1332.3,441.05,587566.64
2017-02-02,BTCAUD,1308.99,1320.4,1295.9,1320.4,178.43,233328.33
2017-02-01,BTCAUD,1278.4,1308.99,1277.8,1308.99,145.86,188545.75
2017-01-31,BTCAUD,1221.8,1278.4,1220.1,1278.4,52.49,65388.26
2017-01-30,BTCAUD,1220.6,1221.8,1219.4,1221.8,10.26,12528.1
2017-01-29,BTCAUD,1214.7,1214.7,1213,1213,20.0,24278.36
2017-01-28,BTCAUD,1216.1,1216.1,1216.1,1216.1,0.0,0.0
2017-01-27,BTCAUD,1210.1,1216.1,1210.1,1216.1,36.69,44535.11
2017-01-26,BTCAUD,1209.4,1214,1209.4,1210.1,70.12,84937.82
2017-01-25,BTCAUD,1181.8,1197.2,1169.6,1188.8,480.85,570104.37
2017-01-24,BTCAUD,1226.8,1226.8,1181.8,1181.8,371.23,446372.35
2017-01-23,BTCAUD,1219.9,1226.8,1202.1,1226.8,366.05,445122.55
2017-01-22,BTCAUD,1218.4,1243.5,1169.1,1219.9,1149.32,1401493.07
2017-01-21,BTCAUD,1182.9,1235.3,1175.6,1218.4,791.55,955033.42
2017-01-20,BTCAUD,1175.1,1186.9,1166.6,1182.9,651.09,766009.01
2017-01-19,BTCAUD,1155.8,1194.4,1155.8,1175.1,984.06,1160089.67
2017-01-18,BTCAUD,1208.8,1214.6,1122.6,1155.8,1398.37,1615086.38
2017-01-17,BTCAUD,1105,1212.8,1105,1208.8,2605.48,3014745.93
2017-01-16,BTCAUD,1089.6,1117.3,1085.2,1105,1514.19,1668253.41
2017-01-15,BTCAUD,1093.5,1096.1,1069.4,1089.6,872.39,946190.34
2017-01-14,BTCAUD,1107.8,1115.1,1093.5,1093.5,1056.52,1164971.38
2017-01-13,BTCAUD,1064.8,1107.8,1024.8,1107.8,6439.58,6862560.81
2017-01-12,BTCAUD,1042.3,1092.6,996.8,1064.8,3632.2,3774748.0
2017-01-11,BTCAUD,1232.7,1245.8,1036.6,1042.3,7877.73,9085928.06
2017-01-10,BTCAUD,1229.9,1246.6,1212.4,1232.7,3009.58,3699031.82
2017-01-09,BTCAUD,1243.9,1246.4,1195.7,1229.9,3644.72,4430738.32
2017-01-08,BTCAUD,1229.8,1283.5,1216.4,1243.9,1482.66,1848739.42
2017-01-07,BTCAUD,1219.8,1248.1,1158.5,1229.8,5364.43,6471248.19
2017-01-06,BTCAUD,1378.9,1398.7,1206.9,1219.8,4066.33,5108271.45
2017-01-05,BTCAUD,1551.6,1563.3,1313.3,1378.9,5759.07,8269760.67
2017-01-04,BTCAUD,1417.7,1553.5,1417.7,1551.6,1787.12,2697581.8
2017-01-03,BTCAUD,1410.6,1419.3,1408.4,1417.7,51.47,72734.11
2017-01-02,BTCAUD,1379.7,1433.5,1379.7,1410.6,477.12,664825.12
2017-01-01,BTCAUD,1319.1,1379.7,1319.1,1379.7,429.86,588135.53
2016-12-31,BTCAUD,1324,1324,1311,1319.1,23.01,30320.47
2016-12-30,BTCAUD,1345.5,1345.5,1318.6,1324,22.37,29664.18
2016-12-29,BTCAUD,1351.1,1356.3,1325,1345.5,876.95,1183591.89
2016-12-28,BTCAUD,1299,1351.1,1299,1351.1,1439.28,1909837.14
2016-12-27,BTCAUD,1247.5,1304.2,1247.5,1299,255.0,331586.1
2016-12-26,BTCAUD,1217.1,1263.6,1217.1,1247.5,60.56,75791.62
2016-12-25,BTCAUD,1246.5,1246.5,1207.5,1217.1,157.45,191822.25
2016-12-24,BTCAUD,1269.4,1278.5,1239.7,1246.5,218.02,276853.99
2016-12-23,BTCAUD,1194.6,1270.9,1194.6,1269.4,825.08,1025621.43
2016-12-22,BTCAUD,1126.6,1195.5,1126.6,1194.6,579.9,672263.01
2016-12-21,BTCAUD,1084.7,1126.8,1080.6,1126.6,1176.41,1297735.36
2016-12-20,BTCAUD,1078.6,1084.7,1078.6,1084.7,183.37,198364.4
2016-12-19,BTCAUD,1075.8,1079.3,1073.2,1078.6,200.18,215550.89
2016-12-18,BTCAUD,1076.3,1076.3,1075.8,1075.8,3.88,4174.1
2016-12-17,BTCAUD,1061.6,1077.3,1058.9,1076.3,521.8,557679.32
2016-12-16,BTCAUD,1051.8,1061.6,1051.8,1061.6,209.47,221599.27
2016-12-15,BTCAUD,1051.4,1051.8,1051.4,1051.8,5.8,6102.54
2016-12-14,BTCAUD,1050.9,1051.4,1049.4,1051.4,162.0,170194.25
2016-12-13,BTCAUD,1088,1127.14,1042.4,1050.9,662.16,708435.84
2016-12-12,BTCAUD,1085.3,1089.19,1079.3,1088,290.73,315298.42
2016-12-11,BTCAUD,1074.7,1085.5,1074.7,1085.3,663.49,716778.39
2016-12-10,BTCAUD,1066.3,1074.7,1066.3,1074.7,163.16,174850.43
2016-12-09,BTCAUD,1056.8,1066.3,1055.3,1066.3,232.64,246174.9
2016-12-08,BTCAUD,1146.1,1148.3,1041.8,1056.8,754.18,797894.5
2016-12-07,BTCAUD,1129.4,1146.1,1129.2,1146.1,443.32,502592.73
2016-12-06,BTCAUD,1114.8,1129.4,1114.8,1129.4,303.76,341805.85
2016-12-05,BTCAUD,1064.6,1114.9,1064.6,1114.8,146.64,160836.19
2016-12-04,BTCAUD,1050,1064.8,1050,1064.6,3.19,3396.53
2016-12-03,BTCAUD,1085.5,1117.74,1047.6,1050,1238.16,1345326.98
2016-12-02,BTCAUD,1043.3,1093.5,1043.3,1085.5,1480.22,1585440.04
2016-12-01,BTCAUD,1029.1,1044.5,1028.9,1043.3,123.04,127452.12
2016-11-30,BTCAUD,1006.6,1030.2,1005.4,1029.1,245.71,250781.45
2016-11-29,BTCAUD,1005,1008.7,1002.6,1006.6,144.12,144795.9
2016-11-28,BTCAUD,1006.6,1006.6,1002.5,1005,166.46,167219.56
2016-11-27,BTCAUD,1001.6,1006.6,1001.6,1006.6,143.05,143650.89
2016-11-26,BTCAUD,1011,1011,1000.8,1001.6,61.43,61709.89
2016-11-25,BTCAUD,1008.5,1011,1006.7,1011,145.26,146710.26
2016-11-24,BTCAUD,1021.9,1024.7,1007.8,1008.5,584.67,594988.83
2016-11-23,BTCAUD,1019.3,1027.5,1015.3,1021.9,799.07,815132.19
2016-11-22,BTCAUD,1012,1019.7,1012,1019.3,191.05,194615.8
2016-11-21,BTCAUD,995.7,1012,995.7,1012,85.32,86024.86
2016-11-20,BTCAUD,1038.7,1038.7,995.7,995.7,240.66,243077.33
2016-11-19,BTCAUD,1018.5,1041.15,1018.5,1038.7,2.28,2364.76
2016-11-18,BTCAUD,1018.5,1018.5,1018.5,1018.5,0.0,0.0
2016-11-17,BTCAUD,927.2,1018.5,927.2,1018.5,0.04716,47.24
2016-11-16,BTCAUD,927.2,927.2,927.2,927.2,0.0,0.0
2016-11-15,BTCAUD,839.57,958.55,839.57,927.2,10.52,10000.0
2016-11-14,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-11-13,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-11-12,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-11-11,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-11-10,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-11-09,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-11-08,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-11-07,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-11-06,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-11-05,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-11-04,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-11-03,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-11-02,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-11-01,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-31,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-30,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-29,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-28,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-27,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-26,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-25,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-24,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-23,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-22,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-21,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-20,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-19,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-18,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-17,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-16,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-15,BTCAUD,839.57,839.57,839.57,839.57,0.0,0.0
2016-10-14,BTCAUD,846.73,846.73,837.62,839.57,56.32,47245.28
2016-10-13,BTCAUD,846.73,846.73,846.73,846.73,0.0,0.0
2016-10-12,BTCAUD,809.1,847.23,809.1,846.73,133.4,112961.01
2016-10-11,BTCAUD,809.1,809.1,809.1,809.1,0.0,0.0
2016-10-10,BTCAUD,814.17,814.17,808.42,809.1,106.0,85803.71
2016-10-09,BTCAUD,814.17,814.17,814.17,814.17,0.0,0.0
2016-10-08,BTCAUD,814.17,814.17,814.17,814.17,0.0,0.0
2016-10-07,BTCAUD,808.08,814.27,808.08,814.17,61.58,50121.0
2016-10-06,BTCAUD,808.08,808.08,808.08,808.08,0.0,0.0
2016-10-05,BTCAUD,796.24,808.79,796.24,808.08,60.0,48465.21
2016-10-04,BTCAUD,809.71,809.71,796.24,796.24,2.94,2340.93
2016-10-03,BTCAUD,809.71,809.71,809.71,809.71,0.0,0.0
2016-10-02,BTCAUD,809.71,809.71,809.71,809.71,0.0,0.0
2016-10-01,BTCAUD,809.71,809.71,809.71,809.71,0.0,0.0
2016-09-30,BTCAUD,809.71,809.71,809.71,809.71,0.0,0.0
2016-09-29,BTCAUD,809.71,809.71,809.71,809.71,0.0,0.0
2016-09-28,BTCAUD,809.71,809.71,809.71,809.71,0.0,0.0
2016-09-27,BTCAUD,809.71,809.71,809.71,809.71,0.0,0.0
2016-09-26,BTCAUD,809.71,809.71,809.71,809.71,0.0,0.0
2016-09-25,BTCAUD,809.71,809.71,809.71,809.71,0.0,0.0
2016-09-24,BTCAUD,809.71,809.71,809.71,809.71,0.0,0.0
2016-09-23,BTCAUD,809.71,809.71,809.71,809.71,0.0,0.0
2016-09-22,BTCAUD,809.71,809.71,809.71,809.71,0.0,0.0
2016-09-21,BTCAUD,809.71,809.71,809.71,809.71,0.0,0.0
2016-09-20,BTCAUD,808.58,810.56,805.81,809.71,99.23,80198.0
2016-09-19,BTCAUD,819.63,819.63,807,808.58,23.12,18703.33
2016-09-18,BTCAUD,819.63,819.63,819.63,819.63,0.0,0.0
2016-09-17,BTCAUD,819.63,819.63,819.63,819.63,0.0,0.0
2016-09-16,BTCAUD,819.63,819.63,819.63,819.63,0.0,0.0
2016-09-15,BTCAUD,815.98,821.08,815.98,819.63,118.3,97014.27
2016-09-14,BTCAUD,789.1,815.98,789.1,815.98,1.1,900.0
2016-09-13,BTCAUD,789.1,789.1,789.1,789.1,0.0,0.0
2016-09-12,BTCAUD,789.1,789.1,789.1,789.1,0.0,0.0
2016-09-11,BTCAUD,789.1,789.1,789.1,789.1,0.0,0.0
2016-09-10,BTCAUD,789.1,789.1,789.1,789.1,0.0,0.0
2016-09-09,BTCAUD,789.1,789.1,789.1,789.1,0.0,0.0
2016-09-08,BTCAUD,789.1,789.1,789.1,789.1,0.0,0.0
2016-09-07,BTCAUD,740.88,797.82,740.88,789.1,0.04,31.74
2016-09-06,BTCAUD,740.88,740.88,740.88,740.88,0.0,0.0
2016-09-05,BTCAUD,740.88,740.88,740.88,740.88,0.0,0.0
2016-09-04,BTCAUD,740.88,740.88,740.88,740.88,0.0,0.0
2016-09-03,BTCAUD,740.88,740.88,740.88,740.88,0.0,0.0
2016-09-02,BTCAUD,740.88,740.88,740.88,740.88,0.0,0.0
2016-09-01,BTCAUD,740.88,740.88,740.88,740.88,0.0,0.0
2016-08-31,BTCAUD,740.88,740.88,740.88,740.88,0.0,0.0
2016-08-30,BTCAUD,740.88,740.88,740.88,740.88,0.0,0.0
2016-08-29,BTCAUD,740.88,740.88,740.88,740.88,0.0,0.0
2016-08-28,BTCAUD,740.88,740.88,740.88,740.88,0.0,0.0
2016-08-27,BTCAUD,740.88,740.88,740.88,740.88,0.0,0.0
2016-08-26,BTCAUD,740.88,740.88,740.88,740.88,0.0,0.0
2016-08-25,BTCAUD,761.39,761.39,740.88,740.88,17.36,12863.69
2016-08-24,BTCAUD,761.39,761.39,761.39,761.39,0.0,0.0
2016-08-23,BTCAUD,761.39,761.39,761.39,761.39,0.0,0.0
2016-08-22,BTCAUD,761.39,761.39,761.39,761.39,0.0,0.0
2016-08-21,BTCAUD,761.39,761.39,761.39,761.39,0.0,0.0
2016-08-20,BTCAUD,761.39,761.39,761.39,761.39,0.0,0.0
2016-08-19,BTCAUD,761.39,761.39,761.39,761.39,0.0,0.0
2016-08-18,BTCAUD,790.06,790.06,761.39,761.39,0.04466,34.0
2016-08-17,BTCAUD,790.06,790.06,790.06,790.06,0.0,0.0
2016-08-16,BTCAUD,790.06,790.06,790.06,790.06,0.0,0.0
2016-08-15,BTCAUD,790.06,790.06,790.06,790.06,0.0,0.0
2016-08-14,BTCAUD,790.06,790.06,790.06,790.06,0.0,0.0
2016-08-13,BTCAUD,790.06,790.06,790.06,790.06,0.0,0.0
2016-08-12,BTCAUD,790.06,790.06,790.06,790.06,0.0,0.0
2016-08-11,BTCAUD,790.06,790.06,790.06,790.06,0.0,0.0
2016-08-10,BTCAUD,790.06,790.06,790.06,790.06,0.0,0.0
2016-08-09,BTCAUD,790.06,790.06,790.06,790.06,0.0,0.0
2016-08-08,BTCAUD,791.6,791.6,789.65,790.06,2.0,1580.03
2016-08-07,BTCAUD,757.85,792.9,757.85,791.6,17.63,13944.6
2016-08-06,BTCAUD,757.85,757.85,757.85,757.85,0.0,0.0
2016-08-05,BTCAUD,759.09,761.61,757.85,757.85,74.11,56291.73
2016-08-04,BTCAUD,727.66,764.67,727.66,759.09,5.44,4147.27
2016-08-03,BTCAUD,797.4,797.4,727.66,727.66,8.0,5930.58
2016-08-02,BTCAUD,865.31,865.31,795.16,797.4,37.6,29972.09
2016-08-01,BTCAUD,865.31,865.31,865.31,865.31,0.0,0.0
2016-07-31,BTCAUD,865.31,865.31,865.31,865.31,0.0,0.0
2016-07-30,BTCAUD,865.31,865.31,865.31,865.31,0.0,0.0
2016-07-29,BTCAUD,865.31,865.31,865.31,865.31,0.0,0.0
2016-07-28,BTCAUD,865.31,865.31,865.31,865.31,0.0,0.0
2016-07-27,BTCAUD,865.31,865.31,865.31,865.31,0.0,0.0
2016-07-26,BTCAUD,880.8,880.8,865.31,865.31,35.02,30624.91
2016-07-25,BTCAUD,886.81,886.81,875.09,880.8,24.2,21288.48
2016-07-24,BTCAUD,886.81,886.81,886.81,886.81,0.0,0.0
2016-07-23,BTCAUD,886.81,886.81,886.81,886.81,0.0,0.0
2016-07-22,BTCAUD,886.81,886.81,886.81,886.81,0.0,0.0
2016-07-21,BTCAUD,896.88,896.88,886.81,886.81,0.02,17.74
2016-07-20,BTCAUD,894.15,898.76,894.15,896.88,40.1,35993.78
2016-07-19,BTCAUD,894.15,894.15,894.15,894.15,0.0,0.0
2016-07-18,BTCAUD,879.97,897.7,879.97,894.15,40.51,36362.37
2016-07-17,BTCAUD,870.19,879.97,870.19,879.97,56.8,49966.08
2016-07-16,BTCAUD,870.19,870.19,870.19,870.19,0.0,0.0
2016-07-15,BTCAUD,870.19,870.19,870.19,870.19,0.0,0.0
2016-07-14,BTCAUD,870.19,870.19,870.19,870.19,0.0,0.0
2016-07-13,BTCAUD,870.19,870.19,870.19,870.19,0.0,0.0
2016-07-12,BTCAUD,870.19,870.19,870.19,870.19,0.0,0.0
2016-07-11,BTCAUD,857.83,872.91,856.84,870.19,37.96,32911.08
2016-07-10,BTCAUD,862.62,862.62,857.82,857.83,20.0,17156.58
2016-07-09,BTCAUD,889.17,889.17,862.2,862.62,4.02,3469.1
2016-07-08,BTCAUD,889.17,889.17,889.17,889.17,0.0,0.0
2016-07-07,BTCAUD,889.17,889.17,889.17,889.17,0.0,0.0
2016-07-06,BTCAUD,889.17,889.17,889.17,889.17,0.0,0.0
2016-07-05,BTCAUD,889.17,889.17,889.17,889.17,0.0,0.0
2016-07-04,BTCAUD,889.17,889.17,889.17,889.17,0.0,0.0
2016-07-03,BTCAUD,889.17,889.17,889.17,889.17,0.0,0.0
2016-07-02,BTCAUD,889.17,889.17,889.17,889.17,0.0,0.0
2016-07-01,BTCAUD,866.81,903.62,866.81,889.17,55.62,49863.12
2016-06-30,BTCAUD,866.81,866.81,866.81,866.81,0.0,0.0
2016-06-29,BTCAUD,866.81,866.81,866.81,866.81,0.0,0.0
2016-06-28,BTCAUD,863.05,866.81,863.05,866.81,0.02,17.34
2016-06-27,BTCAUD,863.05,863.05,863.05,863.05,0.0,0.0
2016-06-26,BTCAUD,887.15,887.15,860.79,863.05,2.0,1727.12
2016-06-25,BTCAUD,887.15,887.15,887.15,887.15,0.0,0.0
2016-06-24,BTCAUD,1003.94,1003.94,887.15,887.15,34.4,31034.11
2016-06-23,BTCAUD,1003.94,1003.94,1003.94,1003.94,0.0,0.0
2016-06-22,BTCAUD,1003.94,1003.94,1003.94,1003.94,0.0,0.0
2016-06-21,BTCAUD,1003.94,1003.94,1003.94,1003.94,0.0,0.0
2016-06-20,BTCAUD,1003.94,1003.94,1003.94,1003.94,0.0,0.0
2016-06-19,BTCAUD,1003.94,1003.94,1003.94,1003.94,0.0,0.0
2016-06-18,BTCAUD,1003.94,1003.94,1003.94,1003.94,0.0,0.0
