Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume MXN
2019-06-05 10-PM,BTCMXN,154821.31,157841.29,152705,155697.4,14.99,2322348.67
2019-06-05 09-PM,BTCMXN,154200,155516.5,151700.01,154821.31,26.63,4071133.76
2019-06-05 08-PM,BTCMXN,155360.84,157000,153101.12,154200,23.99,3723371.36
2019-06-05 07-PM,BTCMXN,154893.2,156650.4,154201.19,155360.84,22.21,3462342.49
2019-06-05 06-PM,BTCMXN,155899.99,156068,154097.77,154893.2,14.84,2303182.63
2019-06-05 05-PM,BTCMXN,154596.99,156248.94,153450.01,155899.99,26.78,4157796.09
2019-06-05 04-PM,BTCMXN,153399.75,155000,153000,154596.99,7.63,1173926.65
2019-06-05 03-PM,BTCMXN,154500,155399.94,152100.25,153399.75,11.88,1820840.36
2019-06-05 02-PM,BTCMXN,154800.84,156179.99,152677,154500,13.02,2010118.68
2019-06-05 01-PM,BTCMXN,154289.57,156248.91,154000.01,154800.84,7.29,1127145.54
2019-06-05 12-PM,BTCMXN,154300,156499.46,154173.92,154289.57,11.12,1717185.92
2019-06-05 11-AM,BTCMXN,155159.47,156650.53,154150,154300,8.26,1281470.51
2019-06-05 10-AM,BTCMXN,156625.55,156650.5,154152.24,155159.47,0.5022,77803.93
2019-06-05 09-AM,BTCMXN,155005.01,156625.55,154156.33,156625.55,0.06779,10496.71
2019-06-05 08-AM,BTCMXN,154434.13,156650.53,154171.71,155005.01,0.6221,96670.16
2019-06-05 07-AM,BTCMXN,155968.06,156400,154291,154434.13,0.539,84052.96
2019-06-05 06-AM,BTCMXN,155759.87,155997.4,154000.01,155968.06,2.64,409606.37
2019-06-05 05-AM,BTCMXN,155251.79,156650.53,154801,155759.87,5.16,803537.93
2019-06-05 04-AM,BTCMXN,155107.53,156272.01,155101.01,155251.79,6.1,947977.19
2019-06-05 03-AM,BTCMXN,156400,157500,155106.1,155107.53,11.42,1789741.06
2019-06-05 02-AM,BTCMXN,154509.28,157798.88,154509.28,156400,13.01,2032384.47
2019-06-05 01-AM,BTCMXN,155030,156799,154200.24,154509.28,10.82,1683831.2
2019-06-05 12-AM,BTCMXN,153349.46,156790,152154.84,155030,22.82,3541895.03
2019-06-04 11-PM,BTCMXN,151782.13,153349.94,151150,153349.46,13.23,2017726.66
2019-06-04 10-PM,BTCMXN,149000.11,152500,148201,151782.13,24.2,3645054.61
2019-06-04 09-PM,BTCMXN,152291.08,153000,149000,149000.11,23.57,3567410.35
2019-06-04 08-PM,BTCMXN,150455,152799.99,150000,152291.08,12.27,1857866.39
2019-06-04 07-PM,BTCMXN,153495.82,153495.82,150000,150455,19.96,3025257.46
2019-06-04 06-PM,BTCMXN,150050,154999.99,150000,153495.82,33.2,5047970.36
2019-06-04 05-PM,BTCMXN,157097.95,157394.03,150050,150050,25.76,3968434.59
2019-06-04 04-PM,BTCMXN,157500,157500,155647.67,157097.95,24.16,3775446.34
2019-06-04 03-PM,BTCMXN,159299.94,159299.94,157300,157500,9.46,1498720.98
2019-06-04 02-PM,BTCMXN,157952.1,159899.99,157952.1,159299.94,10.01,1590783.53
2019-06-04 01-PM,BTCMXN,157195.85,159899.87,156300,157952.1,14.04,2231328.91
2019-06-04 12-PM,BTCMXN,158883.69,158883.69,155601,157195.85,10.27,1602790.78
2019-06-04 11-AM,BTCMXN,157250.06,158939.93,156401,158883.69,5.2,815762.16
2019-06-04 10-AM,BTCMXN,158939.84,158939.94,157025.01,157250.06,1.8,283794.16
2019-06-04 09-AM,BTCMXN,158936.97,158939.98,157000.06,158939.84,1.19,188965.84
2019-06-04 08-AM,BTCMXN,158989.95,158989.95,156217.99,158936.97,1.45,229275.46
2019-06-04 07-AM,BTCMXN,158145.51,158989.95,155508.01,158989.95,2.99,470541.24
2019-06-04 06-AM,BTCMXN,158991.13,159276.99,157000,158145.51,2.25,354932.27
2019-06-04 05-AM,BTCMXN,157900,159968.93,157900,158991.13,2.66,422871.12
2019-06-04 04-AM,BTCMXN,157080,159900.09,155501.01,157900,22.69,3558258.69
2019-06-04 03-AM,BTCMXN,160497.39,160497.99,156999,157080,21.08,3354357.19
2019-06-04 02-AM,BTCMXN,160389.99,160772.32,158500.01,160497.39,12.55,2000667.99
2019-06-04 01-AM,BTCMXN,159540,160800,159300.01,160389.99,8.65,1384856.25
2019-06-04 12-AM,BTCMXN,163299,163299,155400,159540,34.42,5503342.16
2019-06-03 11-PM,BTCMXN,168102.93,169199.99,162100,163299,29.35,4826977.77
2019-06-03 10-PM,BTCMXN,169485.66,169488.59,168100,168102.93,6.46,1089046.55
2019-06-03 09-PM,BTCMXN,170499.99,170499.99,168260,169485.66,8.84,1496892.33
2019-06-03 08-PM,BTCMXN,170100,170499.99,170010,170499.99,8.4,1430683.34
2019-06-03 07-PM,BTCMXN,170399.95,171100,170000.13,170100,11.27,1919623.52
2019-06-03 06-PM,BTCMXN,169526.99,170399.99,167850,170399.95,13.29,2251493.51
2019-06-03 05-PM,BTCMXN,169822,169822.54,169417.1,169526.99,8.44,1431649.81
2019-06-03 04-PM,BTCMXN,167706.39,169822.54,167706.39,169822,6.64,1118928.31
2019-06-03 03-PM,BTCMXN,166800,169999.94,166001,167706.39,11.12,1865220.41
2019-06-03 02-PM,BTCMXN,168547.02,168569.84,166700,166800,5.96,1000075.54
2019-06-03 01-PM,BTCMXN,168358.19,169849.32,166981.18,168547.02,9.77,1645139.39
2019-06-03 12-PM,BTCMXN,168990.23,169993.28,167500,168358.19,8.03,1354970.32
2019-06-03 11-AM,BTCMXN,167578.66,169999.42,167300.01,168990.23,3.48,584856.0
2019-06-03 10-AM,BTCMXN,168438.94,169986.68,166550,167578.66,0.7829,131886.48
2019-06-03 09-AM,BTCMXN,168985.54,169016.22,166550,168438.94,0.4273,71979.26
2019-06-03 08-AM,BTCMXN,166540.6,169422.91,166540.6,168985.54,0.8507,144103.52
2019-06-03 07-AM,BTCMXN,169299.99,169499.99,166199,166540.6,5.5,921609.03
2019-06-03 06-AM,BTCMXN,170399.99,171030.93,168505.1,169299.99,1.85,312336.19
2019-06-03 05-AM,BTCMXN,170650.13,171100,169480.28,170399.99,4.44,756740.99
2019-06-03 04-AM,BTCMXN,171596.99,171699.97,170601,170650.13,2.99,511723.96
2019-06-03 03-AM,BTCMXN,170366.56,171865.36,170366.56,171596.99,3.67,627536.11
2019-06-03 02-AM,BTCMXN,171799.96,171994.96,170171.84,170366.56,3.43,586387.1
2019-06-03 01-AM,BTCMXN,171000,171800,169738.18,171799.96,4.06,692503.29
2019-06-03 12-AM,BTCMXN,171751,171987,170695.11,171000,8.79,1502226.87
2019-06-02 11-PM,BTCMXN,171307.59,171799,171000.27,171751,2.61,447982.02
2019-06-02 10-PM,BTCMXN,170950,171995,170950,171307.59,4.29,734426.69
2019-06-02 09-PM,BTCMXN,170900,171500,170883.1,170950,2.47,423258.18
2019-06-02 08-PM,BTCMXN,171837,172837.76,170665.01,170900,7.13,1223179.42
2019-06-02 07-PM,BTCMXN,172143.58,172354.45,171255.06,171837,2.88,494915.43
2019-06-02 06-PM,BTCMXN,171000.19,172334.43,170900.82,172143.58,3.41,584035.31
2019-06-02 05-PM,BTCMXN,172000,172900,171000,171000.19,4.03,693126.2
2019-06-02 04-PM,BTCMXN,170669.61,172350,170669.61,172000,6.58,1129688.76
2019-06-02 03-PM,BTCMXN,171003.01,172499.97,170650.01,170669.61,3.1,530965.26
2019-06-02 02-PM,BTCMXN,172000,172200.05,170650.01,171003.01,2.76,474317.94
2019-06-02 01-PM,BTCMXN,172502.05,172901.48,170648,172000,1.98,339993.94
2019-06-02 12-PM,BTCMXN,170856.63,172800,170856.63,172502.05,5.34,920867.51
2019-06-02 11-AM,BTCMXN,170884.02,172498.98,170648.35,170856.63,1.86,317745.26
2019-06-02 10-AM,BTCMXN,171099,172498.97,170642.44,170884.02,0.2163,37058.55
2019-06-02 09-AM,BTCMXN,172498.98,172498.98,170711.54,171099,0.09384,16052.99
2019-06-02 08-AM,BTCMXN,172493.77,172499.01,170642.17,172498.98,1.09,186421.12
2019-06-02 07-AM,BTCMXN,170880,172499.01,169600.01,172493.77,2.86,490073.75
2019-06-02 06-AM,BTCMXN,170856.52,170900,169704.46,170880,0.7736,132087.41
2019-06-02 05-AM,BTCMXN,169949.44,170879.94,169719.88,170856.52,0.962,163899.36
2019-06-02 04-AM,BTCMXN,170445.99,170899.88,169087.56,169949.44,3.99,679015.83
2019-06-02 03-AM,BTCMXN,169500.24,170799.97,169063.8,170445.99,2.69,455436.16
2019-06-02 02-AM,BTCMXN,169822.01,170800,169500.01,169500.24,2.37,403735.82
2019-06-02 01-AM,BTCMXN,170000,170899.97,169800.24,169822.01,3.8,647208.58
2019-06-02 12-AM,BTCMXN,169950,170700,169800.01,170000,8.65,1470360.91
2019-06-01 11-PM,BTCMXN,169911,171000,169911,169950,6.44,1095586.29
2019-06-01 10-PM,BTCMXN,171000,171000,169808.01,169911,4.85,825706.46
2019-06-01 09-PM,BTCMXN,169265.01,171000,169265.01,171000,3.6,612497.02
2019-06-01 08-PM,BTCMXN,170268.07,170275,169261.7,169265.01,4.57,774906.69
2019-06-01 07-PM,BTCMXN,169991.76,170275,168801.1,170268.07,2.7,458241.15
2019-06-01 06-PM,BTCMXN,169059,170000,168889,169991.76,2.92,494332.51
2019-06-01 05-PM,BTCMXN,170277.07,170280,169052.64,169059,3.02,512386.1
2019-06-01 04-PM,BTCMXN,170299.87,170300,169500,170277.07,4.68,796213.36
2019-06-01 03-PM,BTCMXN,168900,170299.87,168900,170299.87,3.02,512356.71
2019-06-01 02-PM,BTCMXN,170000,170300,168900,168900,9.35,1589678.49
2019-06-01 01-PM,BTCMXN,170196.99,170299.97,169085,170000,3.75,636213.11
2019-06-01 12-PM,BTCMXN,169201,170300,168996,170196.99,3.48,589021.06
2019-06-01 11-AM,BTCMXN,170199,170270,169104.43,169201,0.7811,132458.17
2019-06-01 10-AM,BTCMXN,170200.97,170270,168626.43,170199,0.7059,120106.49
2019-06-01 09-AM,BTCMXN,169899.97,170264.02,168289.73,170200.97,4.17,707885.6
2019-06-01 08-AM,BTCMXN,167981.35,169999.96,167963.82,169899.97,0.1243,21106.56
2019-06-01 07-AM,BTCMXN,167880.17,169987.4,167608.99,167981.35,0.5378,90442.4
2019-06-01 06-AM,BTCMXN,169000,169000,167606.4,167880.17,2.31,388261.51
2019-06-01 05-AM,BTCMXN,169481.01,170264.05,168100.58,169000,3.4,574154.64
2019-06-01 04-AM,BTCMXN,170499.97,170499.97,169291.61,169481.01,3.51,595366.92
2019-06-01 03-AM,BTCMXN,169897.07,170989.55,169137.07,170499.97,4.01,681869.73
2019-06-01 02-AM,BTCMXN,169246.09,170791.95,169055.01,169897.07,3.86,656098.96
2019-06-01 01-AM,BTCMXN,168827.51,170923.43,168827.51,169246.09,5.46,928488.21
2019-06-01 12-AM,BTCMXN,170492.4,170969.87,168802.74,168827.51,6.38,1082280.67
2019-05-31 11-PM,BTCMXN,169951.98,170499.01,168800.8,170492.4,9.4,1595507.76
2019-05-31 10-PM,BTCMXN,168958.29,170000,168500,169951.98,9.36,1585039.4
2019-05-31 09-PM,BTCMXN,169500,169768.28,168500,168958.29,7.81,1321015.24
2019-05-31 08-PM,BTCMXN,167100,169500,166910.69,169500,11.07,1866638.49
2019-05-31 07-PM,BTCMXN,167899.81,168299.87,166524.94,167100,15.09,2527411.58
2019-05-31 06-PM,BTCMXN,168000,168510,166503.25,167899.81,10.58,1773238.5
2019-05-31 05-PM,BTCMXN,166900.01,168199.99,166900,168000,14.0,2343860.17
2019-05-31 04-PM,BTCMXN,166926.96,167500,166010,166900.01,13.3,2221970.04
2019-05-31 03-PM,BTCMXN,167991.21,167991.21,166000,166926.96,9.17,1534304.47
2019-05-31 02-PM,BTCMXN,167009.46,168500,166000.81,167991.21,18.87,3164976.42
2019-05-31 01-PM,BTCMXN,164090.44,168000,164090.44,167009.46,10.14,1695549.09
2019-05-31 12-PM,BTCMXN,165511.99,165511.99,162825,164090.44,14.85,2429073.6
2019-05-31 11-AM,BTCMXN,166050,166399.99,163095.45,165511.99,16.21,2662342.45
2019-05-31 10-AM,BTCMXN,165325.6,166050,164407.56,166050,0.8092,134005.56
2019-05-31 09-AM,BTCMXN,165794.83,166000,165296.9,165325.6,0.3796,62913.88
2019-05-31 08-AM,BTCMXN,164405.5,165989.86,164402.52,165794.83,0.9755,160961.79
2019-05-31 07-AM,BTCMXN,163813.77,165989.99,163813.77,164405.5,1.96,324102.71
2019-05-31 06-AM,BTCMXN,163500,165000,162818.36,163813.77,2.69,440455.42
2019-05-31 05-AM,BTCMXN,162181.8,163500,161500,163500,3.77,613329.78
2019-05-31 04-AM,BTCMXN,163900,163999.99,162000,162181.8,6.98,1137528.66
2019-05-31 03-AM,BTCMXN,164302.9,164511,163000,163900,5.21,853661.94
2019-05-31 02-AM,BTCMXN,164899.9,165499.99,163905.89,164302.9,5.57,917375.53
2019-05-31 01-AM,BTCMXN,163613.13,165500,163613.13,164899.9,7.13,1172874.23
2019-05-31 12-AM,BTCMXN,163503.5,165000,162600.01,163613.13,11.58,1895251.68
2019-05-30 11-PM,BTCMXN,161676.57,164000,159262.85,163503.5,10.34,1670320.99
2019-05-30 10-PM,BTCMXN,159500,162399.98,159413.38,161676.57,31.59,5079365.01
2019-05-30 09-PM,BTCMXN,165364.05,165708.29,154292.48,159500,70.08,11297980.64
2019-05-30 08-PM,BTCMXN,166251,167726.38,163000.07,165364.05,21.14,3484509.48
2019-05-30 07-PM,BTCMXN,167197.4,167999.99,166100,166251,11.39,1904413.54
2019-05-30 06-PM,BTCMXN,166709.93,167282.5,166000.01,167197.4,10.24,1707218.59
2019-05-30 05-PM,BTCMXN,167499.01,167499.01,165000,166709.93,20.54,3412820.62
2019-05-30 04-PM,BTCMXN,170995,175000,167499.01,167499.01,35.6,6056192.28
2019-05-30 03-PM,BTCMXN,167900,170995,167751.51,170995,19.97,3382306.4
2019-05-30 02-PM,BTCMXN,168050,168872.01,167736.05,167900,6.25,1053297.75
2019-05-30 01-PM,BTCMXN,168500,169047,168050,168050,13.68,2305022.95
2019-05-30 12-PM,BTCMXN,168400,169000,168050,168500,13.01,2188247.25
2019-05-30 11-AM,BTCMXN,168019.77,168999,168000.32,168400,1.83,307510.3
2019-05-30 10-AM,BTCMXN,168400,168400,168000,168019.77,1.12,188745.73
2019-05-30 09-AM,BTCMXN,168851.31,168998.97,167989.03,168400,0.3552,59918.33
2019-05-30 08-AM,BTCMXN,167948.15,168887.6,167800.01,168851.31,0.7511,126430.32
2019-05-30 07-AM,BTCMXN,168642,168999,167800.07,167948.15,1.22,205073.2
2019-05-30 06-AM,BTCMXN,168574.9,168642,167504.11,168642,0.6374,107104.47
2019-05-30 05-AM,BTCMXN,167402.71,168642,167400,168574.9,8.17,1376086.04
2019-05-30 04-AM,BTCMXN,167245.37,168501.09,166950.17,167402.71,4.28,718793.83
2019-05-30 03-AM,BTCMXN,167072.43,168501.08,165900,167245.37,7.22,1210391.58
2019-05-30 02-AM,BTCMXN,167378.56,168294.67,165900,167072.43,4.45,740833.75
2019-05-30 01-AM,BTCMXN,168129.4,168563,166299.99,167378.56,10.67,1791992.09
2019-05-30 12-AM,BTCMXN,166806,168299.89,166800,168129.4,9.14,1530447.06
2019-05-29 11-PM,BTCMXN,166816.33,168000,166800,166806,4.74,793471.06
2019-05-29 10-PM,BTCMXN,167656.34,167999.96,166501.87,166816.33,5.31,888026.19
2019-05-29 09-PM,BTCMXN,167428.95,167885.25,166500.12,167656.34,4.44,742526.07
2019-05-29 08-PM,BTCMXN,166850.03,167847.4,166501.11,167428.95,8.64,1443416.68
2019-05-29 07-PM,BTCMXN,167995.1,168381,166850.03,166850.03,11.78,1975026.6
2019-05-29 06-PM,BTCMXN,167999.99,168499.98,167000,167995.1,11.99,2013893.5
2019-05-29 05-PM,BTCMXN,168025.88,168999.95,167650,167999.99,8.65,1455755.68
2019-05-29 04-PM,BTCMXN,167990.16,168900,167990.1,168025.88,15.1,2541692.88
2019-05-29 03-PM,BTCMXN,168400,169233.32,167500,167990.16,14.93,2517239.49
2019-05-29 02-PM,BTCMXN,167571.87,168500,167500,168400,10.6,1782316.89
2019-05-29 01-PM,BTCMXN,165802.01,168300,165802.01,167571.87,7.03,1176797.76
2019-05-29 12-PM,BTCMXN,167098.06,167449.87,165802.01,165802.01,3.37,562151.85
2019-05-29 11-AM,BTCMXN,166001,167098.06,165803.21,167098.06,6.32,1049724.65
2019-05-29 10-AM,BTCMXN,164959.34,167000,164563.42,166001,0.883,146601.52
2019-05-29 09-AM,BTCMXN,166500,166702,164663.54,164959.34,0.4692,77537.64
2019-05-29 08-AM,BTCMXN,165475,166500,163900,166500,1.73,285976.78
2019-05-29 07-AM,BTCMXN,163719.9,165475,163503.01,165475,1.48,243299.44
2019-05-29 06-AM,BTCMXN,162500.01,165999.95,162500,163719.9,4.3,707118.14
2019-05-29 05-AM,BTCMXN,166255.84,166255.85,162500,162500.01,8.25,1354897.25
2019-05-29 04-AM,BTCMXN,166588.2,166637.83,165361,166255.84,44.31,7352514.6
2019-05-29 03-AM,BTCMXN,166700.99,166700.99,165900.06,166588.2,2.57,427206.41
2019-05-29 02-AM,BTCMXN,166999.94,167820.52,166000,166700.99,11.86,1978586.03
2019-05-29 01-AM,BTCMXN,166800,167800.99,166600,166999.94,7.27,1216142.31
2019-05-29 12-AM,BTCMXN,167999.99,167999.99,166800,166800,4.96,829872.46
2019-05-28 11-PM,BTCMXN,166601,168000,166501,167999.99,3.95,660570.18
2019-05-28 10-PM,BTCMXN,166504,167750,166504,166601,9.0,1506097.62
2019-05-28 09-PM,BTCMXN,166501,167499.93,166017.01,166504,7.67,1280015.19
2019-05-28 08-PM,BTCMXN,166700,167400,166500,166501,5.35,892205.93
2019-05-28 07-PM,BTCMXN,167600,167650,166692.6,166700,9.23,1544745.4
2019-05-28 06-PM,BTCMXN,167546.99,167600,166900.01,167600,6.07,1014787.13
2019-05-28 05-PM,BTCMXN,165900.11,167650,165900.01,167546.99,28.65,4783476.17
2019-05-28 04-PM,BTCMXN,167381.02,167500,165900.01,165900.11,16.81,2806959.4
2019-05-28 03-PM,BTCMXN,167400.95,167406,166200,167381.02,8.66,1444967.45
2019-05-28 02-PM,BTCMXN,164933,167400.99,164932.34,167400.95,5.94,986096.27
2019-05-28 01-PM,BTCMXN,166076,166699.99,164782.85,164933,9.51,1573820.54
2019-05-28 12-PM,BTCMXN,166120,166450,166076,166076,3.81,633658.18
2019-05-28 11-AM,BTCMXN,166450,166450,166001.03,166120,3.64,605890.43
2019-05-28 10-AM,BTCMXN,166600,166600,166001,166450,1.49,246941.56
2019-05-28 09-AM,BTCMXN,167099.86,167500,166600,166600,1.3,216803.27
2019-05-28 08-AM,BTCMXN,166050.12,167099.86,166050,167099.86,0.3792,63274.19
2019-05-28 07-AM,BTCMXN,166010,167327.89,166010,166050.12,1.18,196877.11
2019-05-28 06-AM,BTCMXN,167434.67,167434.67,166002.53,166010,1.42,237218.16
2019-05-28 05-AM,BTCMXN,167640.92,167640.92,166003.42,167434.67,5.21,868141.19
2019-05-28 04-AM,BTCMXN,167801,167899.86,166915.29,167640.92,5.07,848112.5
2019-05-28 03-AM,BTCMXN,167003.07,167900,166500,167801,3.83,640683.67
2019-05-28 02-AM,BTCMXN,166999,167999.97,166660.52,167003.07,2.15,359692.77
2019-05-28 01-AM,BTCMXN,166550,167798.29,166000,166999,3.91,652131.75
2019-05-28 12-AM,BTCMXN,167075,168387.14,166500,166550,5.69,951468.57
2019-05-27 11-PM,BTCMXN,168199.99,168500,166925.94,167075,7.07,1183286.73
2019-05-27 10-PM,BTCMXN,167120.01,168199.99,166701,168199.99,5.06,848758.29
2019-05-27 09-PM,BTCMXN,166205.26,167789.97,166200,167120.01,8.41,1405416.25
2019-05-27 08-PM,BTCMXN,167301,167790,166205.26,166205.26,10.36,1730700.9
2019-05-27 07-PM,BTCMXN,168400,168400,166559.27,167301,11.47,1918984.82
2019-05-27 06-PM,BTCMXN,165990,168500,165082.79,168400,11.38,1894681.49
2019-05-27 05-PM,BTCMXN,166101,167410.5,165082.79,165990,11.36,1887411.93
2019-05-27 04-PM,BTCMXN,168200,170000,166101,166101,27.31,4598027.64
2019-05-27 03-PM,BTCMXN,168100,169498.99,167204.1,168200,12.51,2107614.4
2019-05-27 02-PM,BTCMXN,167000.06,168199.99,167000,168100,13.29,2229384.12
2019-05-27 01-PM,BTCMXN,167829.99,168393.81,166105.62,167000.06,8.29,1388256.2
2019-05-27 12-PM,BTCMXN,165000,167991.5,164501.1,167829.99,21.25,3550242.14
2019-05-27 11-AM,BTCMXN,166814.29,166955.67,164501.1,165000,1.01,166188.28
2019-05-27 10-AM,BTCMXN,166799.97,166995.99,164713.69,166814.29,0.5354,88540.81
2019-05-27 09-AM,BTCMXN,164734.01,166799.97,164556.04,166799.97,2.44,404561.45
2019-05-27 08-AM,BTCMXN,166499,166499,164734.01,164734.01,1.02,168044.13
2019-05-27 07-AM,BTCMXN,164734.01,166500,164734,166499,1.42,235631.89
2019-05-27 06-AM,BTCMXN,165994.38,166299.99,164510.01,164734.01,1.73,286239.38
2019-05-27 05-AM,BTCMXN,165500,165999.99,164506.31,165994.38,5.02,829804.78
2019-05-27 04-AM,BTCMXN,165190,165900,165000,165500,5.41,894384.0
2019-05-27 03-AM,BTCMXN,165100,166499,165007,165190,6.41,1060789.16
2019-05-27 02-AM,BTCMXN,167007.97,167899.88,165000,165100,14.35,2381680.54
2019-05-27 01-AM,BTCMXN,169000,169264.99,166050.01,167007.97,20.42,3424808.29
2019-05-27 12-AM,BTCMXN,164642.86,169000,164642.86,169000,23.08,3863715.99
2019-05-26 11-PM,BTCMXN,163900,166487.55,163900,164642.86,13.09,2160974.6
2019-05-26 10-PM,BTCMXN,164000,166988.81,163251.24,163900,19.37,3191509.18
2019-05-26 09-PM,BTCMXN,163769.99,164889.99,162001,164000,26.81,4385839.38
2019-05-26 08-PM,BTCMXN,162855,167352.9,161000.01,163769.99,44.86,7353377.55
2019-05-26 07-PM,BTCMXN,152487.88,163000,152200.26,162855,34.94,5520590.6
2019-05-26 06-PM,BTCMXN,151501,152487.88,151501,152487.88,1.88,286262.36
2019-05-26 05-PM,BTCMXN,151541.13,152501,151400,151501,1.3,197802.68
2019-05-26 04-PM,BTCMXN,152500,152519.89,151400,151541.13,1.06,161050.01
2019-05-26 03-PM,BTCMXN,152519.99,152519.99,151150,152500,1.15,174726.86
2019-05-26 02-PM,BTCMXN,151799.27,152749.99,151158.17,152519.99,1.54,234133.94
2019-05-26 01-PM,BTCMXN,151599.99,151799.27,151011,151799.27,1.31,197775.1
2019-05-26 12-PM,BTCMXN,152557.38,152724.96,151001,151599.99,2.01,304210.71
2019-05-26 11-AM,BTCMXN,152745.68,152745.68,151001,152557.38,3.06,465130.27
2019-05-26 10-AM,BTCMXN,152072,152745.68,152055,152745.68,3.03,460483.89
2019-05-26 09-AM,BTCMXN,152070.06,152747.07,152070.05,152072,0.01239,1885.46
2019-05-26 08-AM,BTCMXN,152834.66,152834.69,152070,152070.06,1.98,301431.86
2019-05-26 07-AM,BTCMXN,152100.99,152838.66,152070,152834.66,0.07238,11038.96
2019-05-26 06-AM,BTCMXN,152500,152949.05,152100.99,152100.99,0.5728,87250.32
2019-05-26 05-AM,BTCMXN,152500,152992.38,152230,152500,1.35,206905.16
2019-05-26 04-AM,BTCMXN,152795.31,153000,152058.91,152500,1.14,174421.13
2019-05-26 03-AM,BTCMXN,152160.84,153144.28,152058.91,152795.31,3.68,562622.26
2019-05-26 02-AM,BTCMXN,152217.24,153498.92,152150.01,152160.84,3.52,536712.42
2019-05-26 01-AM,BTCMXN,152660,153588.71,152215,152217.24,2.64,403377.12
2019-05-26 12-AM,BTCMXN,152550.94,153590,152517.43,152660,2.04,312425.5
2019-05-25 11-PM,BTCMXN,152952.46,153588.35,152501.01,152550.94,6.58,1005219.61
2019-05-25 10-PM,BTCMXN,153000.56,153499.92,152904.82,152952.46,1.96,299767.93
2019-05-25 09-PM,BTCMXN,152905.25,153499.92,152900,153000.56,5.58,855744.61
2019-05-25 08-PM,BTCMXN,153499.27,153732.07,152363.05,152905.25,4.74,727124.11
2019-05-25 07-PM,BTCMXN,153791.07,153791.07,152351,153499.27,4.89,749535.01
2019-05-25 06-PM,BTCMXN,153013.46,153989.87,153013.46,153791.07,2.97,455875.94
2019-05-25 05-PM,BTCMXN,153001.05,153600,153001.05,153013.46,2.92,447290.8
2019-05-25 04-PM,BTCMXN,154247.27,154291.05,152700,153001.05,4.06,623766.56
2019-05-25 03-PM,BTCMXN,154419.32,154419.32,153000.05,154247.27,2.79,428426.16
2019-05-25 02-PM,BTCMXN,153600.05,154430.42,152351.32,154419.32,3.83,588867.55
2019-05-25 01-PM,BTCMXN,154000,154497.39,152351.32,153600.05,2.28,351268.52
2019-05-25 12-PM,BTCMXN,153945.05,154692.59,153945,154000,0.6102,93982.2
2019-05-25 11-AM,BTCMXN,153969,154799.99,153945,153945.05,0.8222,126723.64
2019-05-25 10-AM,BTCMXN,153945,153969,153945,153969,0.3839,59105.57
2019-05-25 09-AM,BTCMXN,152273.72,153945,152161.34,153945,1.37,209406.0
2019-05-25 08-AM,BTCMXN,152270.7,152273.72,152003,152273.72,0.5568,84699.51
2019-05-25 07-AM,BTCMXN,152135.19,152270.7,152002,152270.7,0.1513,23006.32
2019-05-25 06-AM,BTCMXN,152000,152273.72,152000,152135.19,0.5504,83728.04
2019-05-25 05-AM,BTCMXN,152273.72,152273.72,152000,152000,2.64,402103.51
2019-05-25 04-AM,BTCMXN,152621.66,153798.71,152000,152273.72,4.79,732226.68
2019-05-25 03-AM,BTCMXN,152618.01,154500,152572.05,152621.66,2.03,311419.97
2019-05-25 02-AM,BTCMXN,152700.16,153872.99,152526.82,152618.01,1.99,305536.09
2019-05-25 01-AM,BTCMXN,152400.05,153950.06,152400,152700.16,4.79,731977.94
2019-05-25 12-AM,BTCMXN,152996.95,153399.9,152050.05,152400.05,2.11,321526.8
2019-05-24 11-PM,BTCMXN,152711.18,154894.83,152000,152996.95,6.31,963397.66
2019-05-24 10-PM,BTCMXN,154201,155048.86,152506.27,152711.18,6.9,1061780.54
2019-05-24 09-PM,BTCMXN,154700,155100,153600.34,154201,5.88,909784.45
2019-05-24 08-PM,BTCMXN,153203.13,154700,153000,154700,11.12,1710902.81
2019-05-24 07-PM,BTCMXN,153936.68,154249.38,152305.01,153203.13,9.4,1440862.96
2019-05-24 06-PM,BTCMXN,154003.06,154999.99,153415.29,153936.68,10.7,1648491.33
2019-05-24 05-PM,BTCMXN,155500,155500,153500,154003.06,12.38,1914661.38
2019-05-24 04-PM,BTCMXN,154751,155999.73,154100.11,155500,18.7,2905480.01
2019-05-24 03-PM,BTCMXN,153150,155600,152800.24,154751,24.9,3846492.44
2019-05-24 02-PM,BTCMXN,152300.42,153150,152300,153150,7.87,1202062.39
2019-05-24 01-PM,BTCMXN,153100,153451.37,152276,152300.42,3.84,586739.2
2019-05-24 12-PM,BTCMXN,153004.05,153449.96,152276,153100,3.98,607676.78
2019-05-24 11-AM,BTCMXN,152276.05,153500,152276.01,153004.05,3.21,491419.81
2019-05-24 10-AM,BTCMXN,151800.05,153099,151500.07,152276.05,3.66,559837.33
2019-05-24 09-AM,BTCMXN,150907.84,151898,150217.34,151800.05,1.06,160130.08
2019-05-24 08-AM,BTCMXN,150992.07,152000.37,149656.97,150907.84,4.99,757177.59
2019-05-24 07-AM,BTCMXN,150999.31,151099.96,149101.25,150992.07,2.16,325253.99
2019-05-24 06-AM,BTCMXN,150000,150999.31,149027.6,150999.31,3.04,457086.65
