Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZRC,Volume BTC
2019-02-22,ZRCBTC,0.0004608,0.0004608,0.0004608,0.0004608,0.0,0.0
2019-02-21,ZRCBTC,0.0004608,0.0004608,0.0004608,0.0004608,0.0,0.0
2019-02-20,ZRCBTC,0.0004608,0.0004608,0.0004608,0.0004608,0.0,0.0
2019-02-19,ZRCBTC,0.00046,0.0004608,0.00046,0.0004608,2.02,0.0009328
2019-02-18,ZRCBTC,0.00046,0.00046,0.00046,0.00046,0.0,0.0
2019-02-17,ZRCBTC,0.00046,0.00046,0.00046,0.00046,0.0,0.0
2019-02-16,ZRCBTC,0.00046,0.00046,0.00046,0.00046,0.0,0.0
2019-02-15,ZRCBTC,0.00046,0.00046,0.00046,0.00046,0.0,0.0
2019-02-14,ZRCBTC,0.00046,0.00046,0.00046,0.00046,0.0,0.0
2019-02-13,ZRCBTC,0.00046,0.0004658,0.00046,0.00046,35.57,0.01637
2019-02-12,ZRCBTC,0.00046,0.00046,0.00046,0.00046,0.0,0.0
2019-02-11,ZRCBTC,0.00046,0.00046,0.00046,0.00046,0.0,0.0
2019-02-10,ZRCBTC,0.00046,0.00046,0.00046,0.00046,0.0,0.0
2019-02-09,ZRCBTC,0.00054,0.00054,0.00046,0.00046,188.11,0.08892
2019-02-08,ZRCBTC,0.0004896,0.00054,0.0004896,0.00054,50.15,0.02708
2019-02-07,ZRCBTC,0.0004896,0.0004896,0.0004896,0.0004896,0.0,0.0
2019-02-06,ZRCBTC,0.0004896,0.0004896,0.0004896,0.0004896,0.0,0.0
2019-02-05,ZRCBTC,0.0004896,0.0004896,0.0004896,0.0004896,0.0,0.0
2019-02-04,ZRCBTC,0.0004896,0.0004896,0.0004896,0.0004896,0.0,0.0
2019-02-03,ZRCBTC,0.00054,0.00054,0.0004896,0.0004896,20.38,0.011
2019-02-02,ZRCBTC,0.00048,0.00054,0.00048,0.00054,107.14,0.05697
2019-02-01,ZRCBTC,0.0004542,0.00054,0.0003,0.00048,7102.32,3.11
2019-01-31,ZRCBTC,0.0004542,0.0004542,0.0004542,0.0004542,0.0,0.0
2019-01-30,ZRCBTC,0.0004542,0.0004542,0.0004542,0.0004542,0.0,0.0
2019-01-29,ZRCBTC,0.0004542,0.0004542,0.0004542,0.0004542,0.0,0.0
2019-01-28,ZRCBTC,0.0004542,0.0004542,0.0004542,0.0004542,0.0,0.0
2019-01-27,ZRCBTC,0.0005,0.0005,0.0004542,0.0004542,0.7342,0.0003335
2019-01-26,ZRCBTC,0.0005,0.0005,0.0005,0.0005,0.0,0.0
2019-01-25,ZRCBTC,0.0005,0.0005,0.0005,0.0005,0.0,0.0
2019-01-24,ZRCBTC,0.0005,0.0005,0.0005,0.0005,0.0,0.0
2019-01-23,ZRCBTC,0.0005,0.0005,0.0005,0.0005,0.0,0.0
2019-01-22,ZRCBTC,0.00029,0.0005,0.00029,0.0005,42.7,0.02126
2019-01-21,ZRCBTC,0.00029,0.00029,0.00029,0.00029,0.0,0.0
2019-01-20,ZRCBTC,0.00029,0.00029,0.00029,0.00029,0.0,0.0
2019-01-19,ZRCBTC,0.00038,0.0004013,0.0002898,0.00029,4071.07,1.4
2019-01-18,ZRCBTC,0.0005,0.0005,0.00038,0.00038,12.09,0.004723
2019-01-17,ZRCBTC,0.0005,0.0005001,0.0005,0.0005,126.05,0.06303
2019-01-16,ZRCBTC,0.0005221,0.0005221,0.0005,0.0005,870.53,0.4353
2019-01-15,ZRCBTC,0.0005221,0.0005221,0.0005221,0.0005221,0.0,0.0
2019-01-14,ZRCBTC,0.0005221,0.0005221,0.0005221,0.0005221,0.0,0.0
2019-01-13,ZRCBTC,0.0005,0.0005221,0.0005,0.0005221,8.49,0.004432
2019-01-12,ZRCBTC,0.0005,0.0005,0.0005,0.0005,0.0,0.0
2019-01-11,ZRCBTC,0.0005212,0.0005221,0.0005,0.0005,19.1,0.009872
2019-01-10,ZRCBTC,0.00057,0.00057,0.0005204,0.0005212,1355.37,0.7447
2019-01-09,ZRCBTC,0.0006129,0.0006129,0.00057,0.00057,1188.44,0.6774
2019-01-08,ZRCBTC,0.00057,0.0006129,0.00057,0.0006129,48.18,0.02753
2019-01-07,ZRCBTC,0.0005709,0.0005709,0.00057,0.00057,97.15,0.05538
2019-01-06,ZRCBTC,0.0006031,0.0006031,0.0005709,0.0005709,1.43,0.0008168
2019-01-05,ZRCBTC,0.0006031,0.0006031,0.0006031,0.0006031,0.0,0.0
2019-01-04,ZRCBTC,0.0006031,0.0006031,0.0006031,0.0006031,0.0,0.0
2019-01-03,ZRCBTC,0.00057,0.0006031,0.00057,0.0006031,43.77,0.02639
2019-01-02,ZRCBTC,0.00057,0.00057,0.00057,0.00057,13.82,0.007877
2019-01-01,ZRCBTC,0.00057,0.00057,0.00057,0.00057,0.0,0.0
2018-12-31,ZRCBTC,0.00057,0.00057,0.00057,0.00057,0.0,0.0
2018-12-30,ZRCBTC,0.00057,0.00057,0.00057,0.00057,0.0,0.0
2018-12-29,ZRCBTC,0.0006257,0.0006257,0.00057,0.00057,10.86,0.006302
2018-12-28,ZRCBTC,0.0005456,0.00068,0.0005456,0.0006257,1369.19,0.9288
2018-12-27,ZRCBTC,0.0005456,0.0005456,0.0005456,0.0005456,0.0,0.0
2018-12-26,ZRCBTC,0.0005456,0.0005456,0.0005456,0.0005456,0.0,0.0
2018-12-25,ZRCBTC,0.0005456,0.0005456,0.0005456,0.0005456,0.0,0.0
2018-12-24,ZRCBTC,0.0005456,0.0005472,0.0005456,0.0005456,6.95,0.003804
2018-12-23,ZRCBTC,0.0005456,0.0005456,0.0005456,0.0005456,0.0,0.0
2018-12-22,ZRCBTC,0.0007999,0.0007999,0.0005456,0.0005456,503.0,0.2745
2018-12-21,ZRCBTC,0.0007999,0.0007999,0.0007999,0.0007999,0.0,0.0
2018-12-20,ZRCBTC,0.0007999,0.0007999,0.0007999,0.0007999,0.0,0.0
2018-12-19,ZRCBTC,0.00077,0.0007999,0.00077,0.0007999,53.45,0.0426
2018-12-18,ZRCBTC,0.0005194,0.00077,0.0005194,0.00077,27.08,0.01806
2018-12-17,ZRCBTC,0.0006793,0.0006916,0.0005194,0.0005194,10.24,0.006213
2018-12-16,ZRCBTC,0.00077,0.00077,0.0006793,0.0006793,493.69,0.3354
2018-12-15,ZRCBTC,0.0007,0.00077,0.0007,0.00077,16.18,0.01245
2018-12-14,ZRCBTC,0.00069,0.0007,0.00069,0.0007,1312.66,0.9088
2018-12-13,ZRCBTC,0.0005436,0.00069,0.0005436,0.00069,310.03,0.2102
2018-12-12,ZRCBTC,0.0005436,0.0005436,0.0005436,0.0005436,4.0,0.002172
2018-12-11,ZRCBTC,0.0005436,0.0005436,0.0005436,0.0005436,0.0,0.0
2018-12-10,ZRCBTC,0.0005436,0.0005436,0.0005436,0.0005436,0.0,0.0
2018-12-09,ZRCBTC,0.0005436,0.0005436,0.0005436,0.0005436,0.0,0.0
2018-12-08,ZRCBTC,0.0005,0.0005436,0.0005,0.0005436,14.02,0.00762
2018-12-07,ZRCBTC,0.0005956,0.0005956,0.0005,0.0005,104.1,0.05212
2018-12-06,ZRCBTC,0.0005406,0.0005956,0.0005,0.0005956,100.39,0.05376
2018-12-05,ZRCBTC,0.00058,0.0006,0.0005406,0.0005406,1966.42,1.18
2018-12-04,ZRCBTC,0.0005057,0.00058,0.0005057,0.00058,26.91,0.01556
2018-12-03,ZRCBTC,0.0005057,0.0005057,0.0005057,0.0005057,0.0,0.0
2018-12-02,ZRCBTC,0.000449,0.0005057,0.000449,0.0005057,97.43,0.04883
2018-12-01,ZRCBTC,0.0004501,0.0004503,0.0004487,0.000449,1004.48,0.4521
2018-11-30,ZRCBTC,0.0004501,0.0004501,0.0004501,0.0004501,0.0,0.0
2018-11-29,ZRCBTC,0.0004501,0.0004501,0.0004501,0.0004501,0.0,0.0
2018-11-28,ZRCBTC,0.0004501,0.0004517,0.0004501,0.0004501,282.62,0.1272
2018-11-27,ZRCBTC,0.0005431,0.0005431,0.0004501,0.0004501,2.03,0.0009155
2018-11-26,ZRCBTC,0.00045,0.0005431,0.00045,0.0005431,23.67,0.01285
