Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume EUR
2019-03-08 08-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-08 07-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-08 06-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-08 05-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-08 04-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-08 03-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-08 02-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-08 01-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-08 12-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 11-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 10-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 09-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 08-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 07-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 06-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 05-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 04-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 03-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 02-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 01-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 12-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 11-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 10-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 09-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 08-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 07-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 06-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 05-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 04-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 03-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 02-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 01-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-07 12-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 11-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 10-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 09-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 08-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 07-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 06-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 05-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 04-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 03-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 02-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 01-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 12-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 11-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 10-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 09-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 08-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 07-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 06-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 05-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 04-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 03-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 02-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 01-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-06 12-AM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-05 11-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-05 10-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-05 09-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-05 08-PM,BCHEUR,116,116,116,116,0.0,0.0
2019-03-05 07-PM,BCHEUR,124,124,116,116,0.2375,27.56
2019-03-05 06-PM,BCHEUR,116.09,124,116.09,124,0.2969,36.81
2019-03-05 05-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-05 04-PM,BCHEUR,116.08,116.09,115.1,116.09,0.5033,58.32
2019-03-05 03-PM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 02-PM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 01-PM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 12-PM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 11-AM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 10-AM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 09-AM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 08-AM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 07-AM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 06-AM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 05-AM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 04-AM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 03-AM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 02-AM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 01-AM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-05 12-AM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-04 11-PM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-04 10-PM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-04 09-PM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-04 08-PM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-04 07-PM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-04 06-PM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-04 05-PM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-04 04-PM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-04 03-PM,BCHEUR,116.08,116.08,116.08,116.08,0.0,0.0
2019-03-04 02-PM,BCHEUR,107.06,116.08,107.06,116.08,0.09485,11.01
2019-03-04 01-PM,BCHEUR,107.06,107.06,107.06,107.06,0.0,0.0
2019-03-04 12-PM,BCHEUR,107.06,107.06,107.06,107.06,0.0,0.0
2019-03-04 11-AM,BCHEUR,107.06,107.06,107.06,107.06,0.0,0.0
2019-03-04 10-AM,BCHEUR,107.06,107.06,107.06,107.06,0.0,0.0
2019-03-04 09-AM,BCHEUR,107.06,107.06,107.06,107.06,0.0,0.0
2019-03-04 08-AM,BCHEUR,107.06,107.06,107.06,107.06,0.0,0.0
2019-03-04 07-AM,BCHEUR,107.06,107.06,107.06,107.06,0.0,0.0
2019-03-04 06-AM,BCHEUR,107.06,107.06,107.06,107.06,0.0,0.0
2019-03-04 05-AM,BCHEUR,111,111,107.06,107.06,1.14,121.98
2019-03-04 04-AM,BCHEUR,116.09,116.09,111,111,5.11,570.85
2019-03-04 03-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-04 02-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-04 01-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-04 12-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 11-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 10-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 09-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 08-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 07-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 06-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 05-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 04-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 03-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 02-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 01-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 12-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 11-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 10-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 09-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 08-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 07-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 06-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 05-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 04-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 03-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 02-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 01-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-03 12-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-02 11-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-02 10-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-02 09-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-02 08-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-02 07-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-02 06-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-02 05-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-02 04-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-02 03-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-02 02-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-02 01-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-02 12-PM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-02 11-AM,BCHEUR,116.09,116.09,116.09,116.09,0.0,0.0
2019-03-02 10-AM,BCHEUR,116.37,116.37,116.09,116.09,0.07951,9.23
2019-03-02 09-AM,BCHEUR,116.37,116.37,116.37,116.37,0.0,0.0
2019-03-02 08-AM,BCHEUR,116.37,116.37,116.37,116.37,0.0,0.0
2019-03-02 07-AM,BCHEUR,116.37,116.37,116.37,116.37,0.0,0.0
2019-03-02 06-AM,BCHEUR,116.37,116.37,116.37,116.37,0.0,0.0
2019-03-02 05-AM,BCHEUR,116.37,116.37,116.37,116.37,0.0,0.0
2019-03-02 04-AM,BCHEUR,116.37,116.37,116.37,116.37,0.0,0.0
2019-03-02 03-AM,BCHEUR,116.37,116.37,116.37,116.37,0.0,0.0
2019-03-02 02-AM,BCHEUR,116.37,116.37,116.37,116.37,0.0,0.0
2019-03-02 01-AM,BCHEUR,116.37,116.37,116.37,116.37,0.0,0.0
2019-03-02 12-AM,BCHEUR,116.37,116.37,116.37,116.37,0.0,0.0
2019-03-01 11-PM,BCHEUR,115.91,116.37,115.91,116.37,0.2641,30.73
2019-03-01 10-PM,BCHEUR,115.91,115.91,115.91,115.91,0.0,0.0
2019-03-01 09-PM,BCHEUR,115.91,115.91,115.91,115.91,0.0,0.0
2019-03-01 08-PM,BCHEUR,115.91,115.91,115.91,115.91,0.0,0.0
2019-03-01 07-PM,BCHEUR,115.91,115.91,115.91,115.91,0.0,0.0
2019-03-01 06-PM,BCHEUR,115.91,115.91,115.91,115.91,0.0,0.0
2019-03-01 05-PM,BCHEUR,115.91,115.91,115.91,115.91,0.0,0.0
2019-03-01 04-PM,BCHEUR,115,115.91,115,115.91,22.57,2616.13
2019-03-01 03-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 02-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 01-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 12-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 11-AM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 10-AM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 09-AM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 08-AM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 07-AM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 06-AM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 05-AM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 04-AM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 03-AM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 02-AM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 01-AM,BCHEUR,115,115,115,115,0.0,0.0
2019-03-01 12-AM,BCHEUR,115,115,115,115,0.0,0.0
2019-02-28 11-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-02-28 10-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-02-28 09-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-02-28 08-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-02-28 07-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-02-28 06-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-02-28 05-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-02-28 04-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-02-28 03-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-02-28 02-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-02-28 01-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-02-28 12-PM,BCHEUR,115,115,115,115,0.0,0.0
2019-02-28 11-AM,BCHEUR,113.28,115,113.28,115,0.8696,100.0
2019-02-28 10-AM,BCHEUR,113.28,113.28,113.28,113.28,0.0,0.0
2019-02-28 09-AM,BCHEUR,113.28,113.28,113.28,113.28,0.0,0.0
2019-02-28 08-AM,BCHEUR,113.28,113.28,113.28,113.28,0.0,0.0
2019-02-28 07-AM,BCHEUR,113.28,113.28,113.28,113.28,0.0,0.0
2019-02-28 06-AM,BCHEUR,113.28,113.28,113.28,113.28,0.0,0.0
2019-02-28 05-AM,BCHEUR,113.28,113.28,113.28,113.28,0.0,0.0
2019-02-28 04-AM,BCHEUR,113.28,113.28,113.28,113.28,0.0,0.0
2019-02-28 03-AM,BCHEUR,113.28,113.28,113.28,113.28,0.0,0.0
2019-02-28 02-AM,BCHEUR,113.28,113.28,113.28,113.28,0.0,0.0
2019-02-28 01-AM,BCHEUR,113.28,113.28,113.28,113.28,0.0,0.0
2019-02-28 12-AM,BCHEUR,113.28,113.28,113.28,113.28,0.0,0.0
2019-02-27 11-PM,BCHEUR,113.28,113.28,113.28,113.28,0.0,0.0
2019-02-27 10-PM,BCHEUR,113.28,113.28,113.28,113.28,0.0,0.0
2019-02-27 09-PM,BCHEUR,113.28,113.28,113.28,113.28,0.0,0.0
2019-02-27 08-PM,BCHEUR,127,127,113.28,113.28,2.38,272.61
2019-02-27 07-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 06-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 05-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 04-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 03-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 02-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 01-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 12-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 11-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 10-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 09-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 08-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 07-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 06-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 05-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 04-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 03-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 02-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 01-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-27 12-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 11-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 10-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 09-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 08-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 07-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 06-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 05-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 04-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 03-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 02-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 01-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 12-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 11-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 10-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 09-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 08-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 07-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 06-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 05-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 04-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 03-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 02-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 01-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-26 12-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 11-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 10-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 09-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 08-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 07-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 06-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 05-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 04-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 03-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 02-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 01-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 12-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 11-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 10-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 09-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 08-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 07-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 06-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 05-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 04-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 03-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 02-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 01-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-25 12-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 11-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 10-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 09-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 08-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 07-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 06-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 05-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 04-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 03-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 02-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 01-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 12-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 11-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 10-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 09-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 08-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 07-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 06-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 05-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 04-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 03-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 02-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 01-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-24 12-AM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-23 11-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-23 10-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-23 09-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-23 08-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-23 07-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-23 06-PM,BCHEUR,127,127,127,127,0.0,0.0
2019-02-23 05-PM,BCHEUR,125.49,127,125.49,127,0.08323,10.57
2019-02-23 04-PM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 03-PM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 02-PM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 01-PM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 12-PM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 11-AM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 10-AM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 09-AM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 08-AM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 07-AM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 06-AM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 05-AM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 04-AM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 03-AM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 02-AM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 01-AM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-23 12-AM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-22 11-PM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-22 10-PM,BCHEUR,125.49,125.49,125.49,125.49,0.0,0.0
2019-02-22 09-PM,BCHEUR,123.21,125.49,123.21,125.49,0.08359,10.49
2019-02-22 08-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 07-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 06-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 05-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 04-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 03-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 02-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 01-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 12-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 11-AM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 10-AM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 09-AM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 08-AM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 07-AM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 06-AM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 05-AM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 04-AM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 03-AM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 02-AM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 01-AM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-22 12-AM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-21 11-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-21 10-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-21 09-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-21 08-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-21 07-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-21 06-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-21 05-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-21 04-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-21 03-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-21 02-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-21 01-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-21 12-PM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-21 11-AM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
2019-02-21 10-AM,BCHEUR,123.21,123.21,123.21,123.21,0.0,0.0
