Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume CVC,Volume BTC
2019-05-20,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-19,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-18,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-17,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-16,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-15,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-14,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-13,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-12,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-11,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-10,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-09,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-08,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-07,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-06,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-05,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-04,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-03,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-02,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-05-01,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-30,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-29,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-28,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-27,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-26,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-25,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-24,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-23,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-22,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-21,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-20,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-19,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-18,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-17,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-16,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-15,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-14,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-13,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-12,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-11,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-10,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-09,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-08,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-07,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-06,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-05,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-04,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-03,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-02,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-04-01,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-31,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-30,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-29,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-28,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-27,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-26,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-25,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-24,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-23,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-22,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-21,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-20,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-19,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-18,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-17,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-16,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-15,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-14,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-13,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-12,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-11,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-10,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-09,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-08,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-07,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-06,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-05,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-04,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-03,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-02,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-03-01,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-28,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-27,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-26,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-25,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-24,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-23,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-22,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-21,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-20,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-19,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-18,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-17,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-16,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-15,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-14,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-13,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-12,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-11,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-10,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-09,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-08,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-07,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-06,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-05,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-04,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-03,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-02,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-02-01,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-01-31,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-01-30,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-01-29,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-01-28,CVCBTC,1.441e-05,1.441e-05,1.441e-05,1.441e-05,0.0,0.0
2019-01-27,CVCBTC,1.494e-05,1.507e-05,1.431e-05,1.441e-05,2755.4,0.0404
2019-01-26,CVCBTC,1.474e-05,1.507e-05,1.465e-05,1.494e-05,2371.81,0.03522
2019-01-25,CVCBTC,1.474e-05,1.474e-05,1.474e-05,1.474e-05,0.0,0.0
2019-01-24,CVCBTC,1.458e-05,1.474e-05,1.448e-05,1.474e-05,846.08,0.01235
2019-01-23,CVCBTC,1.476e-05,1.482e-05,1.458e-05,1.458e-05,834.85,0.01231
2019-01-22,CVCBTC,1.481e-05,1.481e-05,1.463e-05,1.476e-05,801.25,0.0118
2019-01-21,CVCBTC,1.456e-05,1.494e-05,1.456e-05,1.481e-05,1848.71,0.02745
2019-01-20,CVCBTC,1.519e-05,1.519e-05,1.456e-05,1.456e-05,1643.1,0.02399
2019-01-19,CVCBTC,1.456e-05,1.519e-05,1.456e-05,1.519e-05,863.65,0.01289
2019-01-18,CVCBTC,1.526e-05,1.529e-05,1.456e-05,1.456e-05,5825.45,0.08688
2019-01-17,CVCBTC,1.429e-05,1.526e-05,1.429e-05,1.526e-05,13340.62,0.1956
2019-01-16,CVCBTC,1.362e-05,1.452e-05,1.361e-05,1.429e-05,10548.38,0.15
2019-01-15,CVCBTC,1.363e-05,1.424e-05,1.35e-05,1.362e-05,16097.78,0.2224
2019-01-14,CVCBTC,1.344e-05,1.364e-05,1.33e-05,1.363e-05,2670.4,0.03583
2019-01-13,CVCBTC,1.357e-05,1.443e-05,1.333e-05,1.344e-05,17072.11,0.2397
2019-01-12,CVCBTC,1.353e-05,1.368e-05,1.353e-05,1.357e-05,628.72,0.00857
2019-01-11,CVCBTC,1.371e-05,1.379e-05,1.346e-05,1.353e-05,18572.01,0.2542
2019-01-10,CVCBTC,1.413e-05,1.423e-05,1.355e-05,1.371e-05,44848.45,0.6262
2019-01-09,CVCBTC,1.397e-05,1.415e-05,1.387e-05,1.413e-05,97227.77,1.36
2019-01-08,CVCBTC,1.406e-05,1.418e-05,1.385e-05,1.397e-05,102430.12,1.43
2019-01-07,CVCBTC,1.428e-05,1.444e-05,1.4e-05,1.406e-05,86383.32,1.24
2019-01-06,CVCBTC,1.43e-05,1.51e-05,1.422e-05,1.428e-05,118925.79,1.71
2019-01-05,CVCBTC,1.43e-05,1.444e-05,1.425e-05,1.43e-05,32008.34,0.4587
2019-01-04,CVCBTC,1.406e-05,1.433e-05,1.406e-05,1.43e-05,61815.75,0.8787
2019-01-03,CVCBTC,1.42e-05,1.433e-05,1.406e-05,1.406e-05,92214.02,1.31
2019-01-02,CVCBTC,1.419e-05,1.433e-05,1.401e-05,1.42e-05,110280.66,1.56
2019-01-01,CVCBTC,1.364e-05,1.424e-05,1.35e-05,1.419e-05,80000.12,1.13
2018-12-31,CVCBTC,1.42e-05,1.429e-05,1.364e-05,1.364e-05,244976.15,3.45
2018-12-30,CVCBTC,1.432e-05,1.433e-05,1.415e-05,1.42e-05,3770.85,0.05369
2018-12-29,CVCBTC,1.455e-05,1.455e-05,1.418e-05,1.432e-05,67244.57,0.9681
2018-12-28,CVCBTC,1.4e-05,1.464e-05,1.38e-05,1.455e-05,79964.43,1.13
2018-12-27,CVCBTC,1.471e-05,1.49e-05,1.4e-05,1.4e-05,71761.85,1.05
2018-12-26,CVCBTC,1.465e-05,1.5e-05,1.451e-05,1.471e-05,106922.84,1.57
2018-12-25,CVCBTC,1.514e-05,1.653e-05,1.462e-05,1.465e-05,70862.83,1.1
2018-12-24,CVCBTC,1.494e-05,1.642e-05,1.494e-05,1.514e-05,235065.26,3.58
2018-12-23,CVCBTC,1.505e-05,1.519e-05,1.484e-05,1.494e-05,137755.16,2.07
2018-12-22,CVCBTC,1.49e-05,1.549e-05,1.484e-05,1.505e-05,120894.53,1.81
2018-12-21,CVCBTC,1.494e-05,1.503e-05,1.445e-05,1.49e-05,86388.83,1.28
2018-12-20,CVCBTC,1.46e-05,1.513e-05,1.451e-05,1.494e-05,138423.5,2.03
2018-12-19,CVCBTC,1.462e-05,1.516e-05,1.45e-05,1.46e-05,101493.07,1.49
2018-12-18,CVCBTC,1.483e-05,1.483e-05,1.45e-05,1.462e-05,53079.04,0.7751
2018-12-17,CVCBTC,1.49e-05,1.49e-05,1.455e-05,1.483e-05,101070.74,1.49
2018-12-16,CVCBTC,1.467e-05,1.511e-05,1.467e-05,1.49e-05,78499.94,1.18
2018-12-15,CVCBTC,1.48e-05,1.52e-05,1.467e-05,1.467e-05,94834.86,1.42
2018-12-14,CVCBTC,1.53e-05,1.537e-05,1.475e-05,1.48e-05,213063.93,3.25
2018-12-13,CVCBTC,1.57e-05,1.578e-05,1.53e-05,1.53e-05,60921.2,0.9558
2018-12-12,CVCBTC,1.569e-05,1.583e-05,1.562e-05,1.57e-05,139609.31,2.19
2018-12-11,CVCBTC,1.622e-05,1.632e-05,1.556e-05,1.569e-05,83559.2,1.32
2018-12-10,CVCBTC,1.6e-05,1.668e-05,1.584e-05,1.622e-05,137140.85,2.22
2018-12-09,CVCBTC,1.621e-05,1.646e-05,1.587e-05,1.6e-05,96596.0,1.56
2018-12-08,CVCBTC,1.67e-05,1.781e-05,1.599e-05,1.621e-05,180390.13,3.03
2018-12-07,CVCBTC,1.547e-05,1.804e-05,1.438e-05,1.67e-05,113198.7,1.81
2018-12-06,CVCBTC,1.613e-05,1.621e-05,1.547e-05,1.547e-05,93127.22,1.48
2018-12-05,CVCBTC,1.567e-05,1.646e-05,1.56e-05,1.613e-05,79073.46,1.26
2018-12-04,CVCBTC,1.6e-05,1.621e-05,1.553e-05,1.567e-05,95133.0,1.51
2018-12-03,CVCBTC,1.675e-05,1.744e-05,1.574e-05,1.6e-05,122630.56,1.98
2018-12-02,CVCBTC,1.629e-05,1.686e-05,1.629e-05,1.675e-05,34803.12,0.571
2018-12-01,CVCBTC,1.59e-05,1.686e-05,1.587e-05,1.629e-05,166695.86,2.7
2018-11-30,CVCBTC,1.621e-05,1.71e-05,1.574e-05,1.59e-05,241593.2,3.91
2018-11-29,CVCBTC,1.58e-05,1.719e-05,1.567e-05,1.621e-05,98228.18,1.57
2018-11-28,CVCBTC,1.5e-05,1.604e-05,1.49e-05,1.58e-05,169317.09,2.64
2018-11-27,CVCBTC,1.456e-05,1.5e-05,1.443e-05,1.5e-05,119752.63,1.75
2018-11-26,CVCBTC,1.45e-05,1.51e-05,1.437e-05,1.456e-05,104007.45,1.53
2018-11-25,CVCBTC,1.519e-05,1.52e-05,1.428e-05,1.45e-05,69635.97,1.02
2018-11-24,CVCBTC,1.522e-05,1.562e-05,1.49e-05,1.519e-05,132682.51,2.04
2018-11-23,CVCBTC,1.595e-05,1.595e-05,1.494e-05,1.522e-05,82569.65,1.26
2018-11-22,CVCBTC,1.607e-05,1.641e-05,1.584e-05,1.595e-05,45253.94,0.7366
2018-11-21,CVCBTC,1.635e-05,1.741e-05,1.583e-05,1.607e-05,82633.18,1.38
2018-11-20,CVCBTC,1.548e-05,1.982e-05,1.441e-05,1.635e-05,134994.14,2.21
2018-11-19,CVCBTC,1.749e-05,1.752e-05,1.513e-05,1.548e-05,89884.45,1.48
2018-11-18,CVCBTC,1.741e-05,1.765e-05,1.726e-05,1.749e-05,42621.83,0.7444
2018-11-17,CVCBTC,1.77e-05,1.77e-05,1.726e-05,1.741e-05,17061.49,0.3005
2018-11-16,CVCBTC,1.731e-05,1.782e-05,1.719e-05,1.77e-05,133961.57,2.36
2018-11-15,CVCBTC,1.807e-05,1.819e-05,1.69e-05,1.731e-05,110526.86,1.96
2018-11-14,CVCBTC,2.01e-05,2.019e-05,1.745e-05,1.807e-05,186643.38,3.55
2018-11-13,CVCBTC,1.974e-05,2.047e-05,1.965e-05,2.01e-05,128008.97,2.57
2018-11-12,CVCBTC,2.039e-05,2.053e-05,1.961e-05,1.974e-05,180945.75,3.58
2018-11-11,CVCBTC,2.067e-05,2.084e-05,2.039e-05,2.039e-05,178889.53,3.68
2018-11-10,CVCBTC,2.07e-05,2.079e-05,2.057e-05,2.067e-05,124264.56,2.57
2018-11-09,CVCBTC,2.11e-05,2.115e-05,2.054e-05,2.07e-05,220132.89,4.6
2018-11-08,CVCBTC,2.13e-05,2.155e-05,2.105e-05,2.11e-05,141656.36,3.0
2018-11-07,CVCBTC,2.15e-05,2.376e-05,2.121e-05,2.13e-05,261806.2,5.75
2018-11-06,CVCBTC,2.2e-05,2.2e-05,2.12e-05,2.15e-05,234907.06,5.09
2018-11-05,CVCBTC,2.26e-05,2.26e-05,2.19e-05,2.2e-05,224223.55,5.01
2018-11-04,CVCBTC,2.36e-05,2.36e-05,2.247e-05,2.26e-05,207520.79,4.76
2018-11-03,CVCBTC,2.31e-05,2.423e-05,2.31e-05,2.36e-05,286518.71,6.79
2018-11-02,CVCBTC,2.294e-05,2.438e-05,2.247e-05,2.31e-05,191166.27,4.41
2018-11-01,CVCBTC,2.166e-05,2.392e-05,2.166e-05,2.294e-05,177613.91,3.97
2018-10-31,CVCBTC,2.15e-05,2.18e-05,2.103e-05,2.166e-05,239291.16,5.12
2018-10-30,CVCBTC,2.07e-05,2.184e-05,2.052e-05,2.15e-05,187805.64,3.96
2018-10-29,CVCBTC,2.23e-05,2.242e-05,2.023e-05,2.07e-05,139579.36,3.02
2018-10-28,CVCBTC,2.124e-05,2.23e-05,2.102e-05,2.23e-05,126864.77,2.73
2018-10-27,CVCBTC,2.08e-05,2.272e-05,2.073e-05,2.124e-05,189034.81,4.08
2018-10-26,CVCBTC,2.044e-05,2.088e-05,2.025e-05,2.08e-05,179158.98,3.69
2018-10-25,CVCBTC,2.09e-05,2.09e-05,2.025e-05,2.044e-05,92081.06,1.9
2018-10-24,CVCBTC,2.08e-05,2.1e-05,2.07e-05,2.09e-05,179949.4,3.75
2018-10-23,CVCBTC,2.08e-05,2.093e-05,2.066e-05,2.08e-05,114778.45,2.39
2018-10-22,CVCBTC,2.09e-05,2.093e-05,2.04e-05,2.08e-05,126767.93,2.6
2018-10-21,CVCBTC,2.18e-05,2.186e-05,2.089e-05,2.09e-05,160045.27,3.4
2018-10-20,CVCBTC,2.11e-05,2.217e-05,2.095e-05,2.18e-05,141609.8,3.05
2018-10-19,CVCBTC,1.99e-05,2.133e-05,1.99e-05,2.11e-05,102304.77,2.13
2018-10-18,CVCBTC,2.012e-05,2.036e-05,1.978e-05,1.99e-05,99325.23,2.0
2018-10-17,CVCBTC,1.949e-05,2.119e-05,1.945e-05,2.012e-05,140948.72,2.82
2018-10-16,CVCBTC,2.026e-05,2.026e-05,1.93e-05,1.949e-05,130440.65,2.55
2018-10-15,CVCBTC,1.903e-05,2.191e-05,1.795e-05,2.026e-05,137825.47,2.75
2018-10-14,CVCBTC,1.9e-05,1.923e-05,1.878e-05,1.903e-05,101282.55,1.92
2018-10-13,CVCBTC,1.866e-05,1.987e-05,1.866e-05,1.9e-05,131025.29,2.5
2018-10-12,CVCBTC,1.84e-05,1.91e-05,1.795e-05,1.866e-05,113989.1,2.09
2018-10-11,CVCBTC,2.009e-05,2.009e-05,1.83e-05,1.84e-05,106096.74,2.02
2018-10-10,CVCBTC,1.87e-05,2.175e-05,1.861e-05,2.009e-05,178888.2,3.42
2018-10-09,CVCBTC,1.88e-05,1.891e-05,1.844e-05,1.87e-05,111350.4,2.09
2018-10-08,CVCBTC,1.9e-05,1.9e-05,1.875e-05,1.88e-05,63328.85,1.19
2018-10-07,CVCBTC,1.93e-05,1.931e-05,1.886e-05,1.9e-05,88152.8,1.69
2018-10-06,CVCBTC,1.913e-05,1.987e-05,1.913e-05,1.93e-05,114677.22,2.22
2018-10-05,CVCBTC,1.88e-05,1.935e-05,1.862e-05,1.913e-05,192995.23,3.65
2018-10-04,CVCBTC,1.85e-05,1.886e-05,1.843e-05,1.88e-05,146654.28,2.75
2018-10-03,CVCBTC,1.939e-05,1.939e-05,1.843e-05,1.85e-05,50001.5,0.9549
