Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XVG,Volume USD
2018-06-03 06-PM,XVGUSD,0.04227,0.04248,0.04194,0.04218,40000.0,1686.04
2018-06-03 05-PM,XVGUSD,0.04269,0.04269,0.04227,0.04227,97000.0,4109.06
2018-06-03 04-PM,XVGUSD,0.04258,0.04269,0.04258,0.04269,3000.0,128.07
2018-06-03 03-PM,XVGUSD,0.0425,0.04305,0.0425,0.04258,52000.0,2218.91
2018-06-03 02-PM,XVGUSD,0.04377,0.04377,0.0425,0.0425,7000.0,297.61
2018-06-03 01-PM,XVGUSD,0.04296,0.04398,0.0427,0.04377,154000.0,6721.9
2018-06-03 12-PM,XVGUSD,0.04167,0.04296,0.04149,0.04296,42000.0,1776.38
2018-06-03 11-AM,XVGUSD,0.04175,0.04175,0.04145,0.04167,33000.0,1373.6
2018-06-03 10-AM,XVGUSD,0.04141,0.04175,0.04141,0.04175,7000.0,291.07
2018-06-03 09-AM,XVGUSD,0.04141,0.04141,0.04141,0.04141,0.0,0.0
2018-06-03 08-AM,XVGUSD,0.04143,0.04167,0.04141,0.04141,54000.0,2237.94
2018-06-03 07-AM,XVGUSD,0.04122,0.04165,0.04122,0.04143,103000.0,4269.16
2018-06-03 06-AM,XVGUSD,0.04122,0.04122,0.04089,0.04122,12000.0,492.65
2018-06-03 05-AM,XVGUSD,0.04111,0.04122,0.04111,0.04122,12000.0,494.63
2018-06-03 04-AM,XVGUSD,0.04093,0.04111,0.04093,0.04111,45000.0,1848.43
2018-06-03 03-AM,XVGUSD,0.04079,0.04093,0.04079,0.04093,1000.0,40.93
2018-06-03 02-AM,XVGUSD,0.04133,0.04133,0.04077,0.04079,16000.0,655.18
2018-06-03 01-AM,XVGUSD,0.04084,0.04133,0.04084,0.04133,4000.0,165.32
2018-06-03 12-AM,XVGUSD,0.04085,0.04085,0.04084,0.04084,1000.0,40.84
2018-06-02 11-PM,XVGUSD,0.0406,0.04085,0.0406,0.04085,6000.0,244.85
2018-06-02 10-PM,XVGUSD,0.04113,0.04113,0.0406,0.0406,20000.0,812.51
2018-06-02 09-PM,XVGUSD,0.04124,0.04124,0.04096,0.04113,2000.0,82.09
2018-06-02 08-PM,XVGUSD,0.04133,0.04153,0.04109,0.04124,44000.0,1814.98
2018-06-02 07-PM,XVGUSD,0.04047,0.04136,0.04047,0.04133,19000.0,774.33
2018-06-02 06-PM,XVGUSD,0.04039,0.04047,0.04016,0.04047,8000.0,323.24
2018-06-02 05-PM,XVGUSD,0.04018,0.04039,0.04018,0.04039,3000.0,121.18
2018-06-02 04-PM,XVGUSD,0.04033,0.04045,0.04018,0.04018,18000.0,724.88
2018-06-02 03-PM,XVGUSD,0.04005,0.04081,0.04005,0.04033,80000.0,3255.2
2018-06-02 02-PM,XVGUSD,0.04005,0.04005,0.04005,0.04005,0.0,0.0
2018-06-02 01-PM,XVGUSD,0.04,0.04005,0.04,0.04005,15000.0,600.7
2018-06-02 12-PM,XVGUSD,0.0401,0.04013,0.04,0.04,20000.0,802.49
2018-06-02 11-AM,XVGUSD,0.0401,0.0401,0.0401,0.0401,0.0,0.0
2018-06-02 10-AM,XVGUSD,0.0401,0.0401,0.0401,0.0401,0.0,0.0
2018-06-02 09-AM,XVGUSD,0.04047,0.04047,0.03991,0.0401,33000.0,1319.33
2018-06-02 08-AM,XVGUSD,0.03943,0.04047,0.03943,0.04047,259000.0,10477.95
2018-06-02 07-AM,XVGUSD,0.03929,0.03968,0.03929,0.03943,66000.0,2610.6
2018-06-02 06-AM,XVGUSD,0.03875,0.03929,0.03847,0.03929,20000.0,777.86
2018-06-02 05-AM,XVGUSD,0.03841,0.03875,0.03841,0.03875,10000.0,387.4
2018-06-02 04-AM,XVGUSD,0.03859,0.03859,0.03841,0.03841,17000.0,652.91
2018-06-02 03-AM,XVGUSD,0.03858,0.03859,0.03858,0.03859,5000.0,192.95
2018-06-02 02-AM,XVGUSD,0.03854,0.03858,0.03854,0.03858,5000.0,192.91
2018-06-02 01-AM,XVGUSD,0.03854,0.03854,0.03854,0.03854,0.0,0.0
2018-06-02 12-AM,XVGUSD,0.03854,0.03854,0.03854,0.03854,0.0,0.0
2018-06-01 11-PM,XVGUSD,0.03884,0.03884,0.03854,0.03854,1000.0,38.54
2018-06-01 10-PM,XVGUSD,0.03815,0.03884,0.03815,0.03884,5000.0,193.93
2018-06-01 09-PM,XVGUSD,0.03815,0.03815,0.03815,0.03815,0.0,0.0
2018-06-01 08-PM,XVGUSD,0.03828,0.03828,0.03815,0.03815,2000.0,76.29
2018-06-01 07-PM,XVGUSD,0.03826,0.03828,0.03826,0.03828,4000.0,153.1
2018-06-01 06-PM,XVGUSD,0.03831,0.03862,0.03826,0.03826,31000.0,1196.15
2018-06-01 05-PM,XVGUSD,0.0384,0.0384,0.03831,0.03831,2000.0,76.61
2018-06-01 04-PM,XVGUSD,0.03869,0.0388,0.0384,0.0384,7000.0,269.83
2018-06-01 03-PM,XVGUSD,0.03817,0.03869,0.03817,0.03869,2000.0,77.3
2018-06-01 02-PM,XVGUSD,0.03817,0.03817,0.03817,0.03817,0.0,0.0
2018-06-01 01-PM,XVGUSD,0.03859,0.03859,0.03817,0.03817,3000.0,114.97
2018-06-01 12-PM,XVGUSD,0.03914,0.03914,0.03807,0.03859,6000.0,229.7
2018-06-01 11-AM,XVGUSD,0.03922,0.03941,0.03914,0.03914,15000.0,588.29
2018-06-01 10-AM,XVGUSD,0.03936,0.03936,0.03899,0.03922,40000.0,1560.74
2018-06-01 09-AM,XVGUSD,0.03902,0.03936,0.03902,0.03936,15000.0,590.46
2018-06-01 08-AM,XVGUSD,0.03929,0.0393,0.03891,0.03902,32000.0,1252.95
2018-06-01 07-AM,XVGUSD,0.0392,0.03929,0.0392,0.03929,4000.0,156.89
2018-06-01 06-AM,XVGUSD,0.03918,0.0392,0.03918,0.0392,15000.0,588.02
2018-06-01 05-AM,XVGUSD,0.03918,0.03918,0.03918,0.03918,0.0,0.0
2018-06-01 04-AM,XVGUSD,0.03926,0.03926,0.03918,0.03918,35000.0,1371.14
2018-06-01 03-AM,XVGUSD,0.03926,0.03926,0.03926,0.03926,0.0,0.0
2018-06-01 02-AM,XVGUSD,0.0392,0.03926,0.0392,0.03926,3000.0,117.77
2018-06-01 01-AM,XVGUSD,0.03964,0.03964,0.03915,0.0392,2000.0,78.35
2018-06-01 12-AM,XVGUSD,0.0388,0.03964,0.0388,0.03964,2000.0,79.07
2018-05-31 11-PM,XVGUSD,0.0388,0.0388,0.0388,0.0388,3000.0,116.41
2018-05-31 10-PM,XVGUSD,0.0394,0.0394,0.0388,0.0388,2000.0,77.98
2018-05-31 09-PM,XVGUSD,0.0395,0.03959,0.0394,0.0394,9000.0,355.54
2018-05-31 08-PM,XVGUSD,0.03935,0.0395,0.03935,0.0395,6000.0,237.02
2018-05-31 07-PM,XVGUSD,0.03966,0.03966,0.03926,0.03935,16000.0,631.27
2018-05-31 06-PM,XVGUSD,0.03994,0.03999,0.03947,0.03966,46000.0,1820.14
2018-05-31 05-PM,XVGUSD,0.03964,0.03994,0.03943,0.03994,15000.0,593.79
2018-05-31 04-PM,XVGUSD,0.03964,0.03964,0.03952,0.03964,9000.0,355.79
2018-05-31 03-PM,XVGUSD,0.03937,0.03964,0.03937,0.03964,5000.0,197.57
2018-05-31 02-PM,XVGUSD,0.03878,0.03937,0.03878,0.03937,15000.0,588.32
2018-05-31 01-PM,XVGUSD,0.03945,0.03945,0.03878,0.03878,14000.0,548.64
2018-05-31 12-PM,XVGUSD,0.03948,0.03948,0.03945,0.03945,107000.0,4221.15
2018-05-31 11-AM,XVGUSD,0.03927,0.03968,0.03927,0.03948,20000.0,791.08
2018-05-31 10-AM,XVGUSD,0.03986,0.03986,0.03927,0.03927,1000.0,39.27
2018-05-31 09-AM,XVGUSD,0.03928,0.03986,0.03928,0.03986,3000.0,119.08
2018-05-31 08-AM,XVGUSD,0.03989,0.03989,0.03899,0.03928,14000.0,549.19
2018-05-31 07-AM,XVGUSD,0.03989,0.03989,0.03989,0.03989,0.0,0.0
2018-05-31 06-AM,XVGUSD,0.03847,0.03998,0.03847,0.03989,24000.0,952.72
2018-05-31 05-AM,XVGUSD,0.0389,0.0389,0.03847,0.03847,5000.0,194.05
