Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HBTC
2019-07-03,DASHBTC,0.01427,0.01427,0.01367,0.01378,4.211,0.05832
2019-07-02,DASHBTC,0.0146,0.0151,0.01402,0.01427,70.36,1.04
2019-07-01,DASHBTC,0.01447,0.01476,0.01404,0.0146,115.03,1.662
2019-06-30,DASHBTC,0.01421,0.01457,0.01393,0.01447,139.82,1.989
2019-06-29,DASHBTC,0.01364,0.01434,0.01364,0.01421,136.0,1.911
2019-06-28,DASHBTC,0.01411,0.01428,0.01356,0.01364,137.38,1.905
2019-06-27,DASHBTC,0.01343,0.01457,0.01302,0.01411,134.93,1.853
2019-06-26,DASHBTC,0.01506,0.01516,0.01332,0.01343,68.29,0.965
2019-06-25,DASHBTC,0.01599,0.01601,0.01489,0.01506,48.98,0.7633
2019-06-24,DASHBTC,0.01649,0.01649,0.01571,0.01599,139.59,2.249
2019-06-23,DASHBTC,0.01649,0.01649,0.01649,0.01649,0.0,0.0
2019-06-22,DASHBTC,0.01671,0.01671,0.01602,0.01649,0.4054,0.006603
2019-06-21,DASHBTC,0.01716,0.01716,0.01671,0.01671,0.5074,0.008476
2019-06-20,DASHBTC,0.01716,0.01716,0.01716,0.01716,0.0,0.0
2019-06-19,DASHBTC,0.01788,0.01788,0.01716,0.01716,0.05631,0.0009664
2019-06-18,DASHBTC,0.01713,0.01788,0.01704,0.01788,0.156,0.002755
2019-06-17,DASHBTC,0.01733,0.01733,0.01713,0.01713,0.1264,0.002165
2019-06-16,DASHBTC,0.01791,0.01791,0.01727,0.01733,2.576,0.04479
2019-06-15,DASHBTC,0.01773,0.01791,0.01773,0.01791,0.3428,0.006141
2019-06-14,DASHBTC,0.01905,0.01905,0.01773,0.01773,1.673,0.03027
2019-06-13,DASHBTC,0.01913,0.0196,0.01905,0.01905,0.3438,0.006617
2019-06-12,DASHBTC,0.01874,0.01913,0.01835,0.01913,0.1848,0.003427
2019-06-11,DASHBTC,0.01884,0.01884,0.01833,0.01874,2.133,0.03994
2019-06-10,DASHBTC,0.01855,0.01884,0.01855,0.01884,0.02534,0.0004775
2019-06-09,DASHBTC,0.0185,0.01855,0.0185,0.01855,2.33,0.04322
2019-06-08,DASHBTC,0.0185,0.0185,0.0185,0.0185,0.0,0.0
2019-06-07,DASHBTC,0.01847,0.0185,0.01843,0.0185,2.97,0.05489
2019-06-06,DASHBTC,0.01879,0.01885,0.01847,0.01847,1.99,0.03696
2019-06-05,DASHBTC,0.01872,0.01886,0.01862,0.01879,7.09,0.1326
2019-06-04,DASHBTC,0.01919,0.01962,0.01872,0.01872,22.67,0.4359
2019-06-03,DASHBTC,0.01909,0.01919,0.01898,0.01919,0.2451,0.004652
2019-06-02,DASHBTC,0.01909,0.01909,0.01903,0.01909,5.08,0.09661
2019-06-01,DASHBTC,0.01929,0.01952,0.01909,0.01909,6.33,0.1221
2019-05-31,DASHBTC,0.01967,0.01967,0.01916,0.01929,1.11,0.0214
2019-05-30,DASHBTC,0.0196,0.01992,0.01929,0.01967,19.25,0.379
2019-05-29,DASHBTC,0.01943,0.01986,0.01922,0.0196,1.47,0.02855
2019-05-28,DASHBTC,0.01897,0.01987,0.01868,0.01943,10.06,0.1939
2019-05-27,DASHBTC,0.0188,0.01902,0.0186,0.01897,12.99,0.2436
2019-05-26,DASHBTC,0.0194,0.01947,0.01858,0.0188,12.79,0.24
2019-05-25,DASHBTC,0.01948,0.0199,0.0194,0.0194,1.04,0.0204
2019-05-24,DASHBTC,0.01953,0.02023,0.01933,0.01948,19.15,0.3806
2019-05-23,DASHBTC,0.02018,0.02037,0.01907,0.01953,34.78,0.6796
2019-05-22,DASHBTC,0.02095,0.02101,0.02008,0.02018,23.82,0.4868
2019-05-21,DASHBTC,0.02118,0.02118,0.02037,0.02095,42.84,0.8916
2019-05-20,DASHBTC,0.02073,0.02158,0.02034,0.02118,83.34,1.75
2019-05-19,DASHBTC,0.01939,0.02084,0.01873,0.02073,251.74,4.83
2019-05-18,DASHBTC,0.01889,0.01963,0.01857,0.01939,448.67,8.45
2019-05-17,DASHBTC,0.01891,0.01891,0.01818,0.01889,324.86,6.06
2019-05-16,DASHBTC,0.01878,0.02018,0.0185,0.01891,152.06,2.93
