Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume SGD
2019-05-02,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-05-01,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-30,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-29,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-28,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-27,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-26,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-25,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-24,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-23,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-22,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-21,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-20,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-19,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-18,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-17,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-16,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-15,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-14,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-13,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-12,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-11,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-10,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-09,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-08,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-07,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-06,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-05,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-04,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-03,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-02,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-04-01,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-31,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-30,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-29,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-28,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-27,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-26,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-25,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-24,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-23,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-22,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-21,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-20,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-19,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-18,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-17,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-16,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-15,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-14,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-13,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-12,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-11,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-10,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-09,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-08,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-07,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-06,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-05,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-04,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-03,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-02,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-03-01,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-28,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-27,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-26,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-25,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-24,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-23,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-22,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-21,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-20,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-19,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-18,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-17,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-16,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-15,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-14,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-13,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-12,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-11,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-10,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-09,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-08,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-07,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-06,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-05,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-04,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-03,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-02,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-02-01,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-31,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-30,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-29,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-28,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-27,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-26,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-25,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-24,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-23,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-22,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-21,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-20,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-19,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-18,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-17,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-16,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-15,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-14,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-13,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-12,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-11,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-10,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-09,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-08,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-07,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-06,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-05,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-04,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-03,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-02,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2019-01-01,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-31,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-30,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-29,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-28,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-27,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-26,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-25,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-24,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-23,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-22,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-21,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-20,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-19,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-18,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-17,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-16,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-15,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-14,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-13,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-12,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-11,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-10,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-09,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-08,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-07,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-06,BCHSGD,202.95,202.95,202.95,202.95,0.0,0.0
2018-12-05,BCHSGD,201.77,204.93,194.78,202.95,34.94,6916.4
2018-12-04,BCHSGD,222.62,222.62,201.77,201.77,127.33,26805.36
2018-12-03,BCHSGD,234,234,222.62,222.62,21.82,5019.26
2018-12-02,BCHSGD,234,234,234,234,0.0,0.0
2018-12-01,BCHSGD,234,234,234,234,0.00506,1.18
2018-11-30,BCHSGD,229.62,255.89,229.62,234,2.19,520.15
2018-11-29,BCHSGD,229.62,229.62,229.62,229.62,0.0,0.0
2018-11-28,BCHSGD,229.62,229.62,229.62,229.62,0.0,0.0
2018-11-27,BCHSGD,242.34,242.34,229.62,229.62,1.17,273.47
2018-11-26,BCHSGD,225.04,298.42,225.04,242.34,1.12,306.42
2018-11-25,BCHSGD,258.18,258.18,222.59,225.04,6.52,1551.71
2018-11-24,BCHSGD,271,271,258.06,258.18,24.81,6606.91
2018-11-23,BCHSGD,323.17,323.17,271,271,1.76,476.59
2018-11-22,BCHSGD,306.5,324.73,306.5,323.17,0.6202,199.25
2018-11-21,BCHSGD,320,375.53,306.5,306.5,8.48,2770.26
2018-11-20,BCHSGD,372.95,379.21,279.27,320,20.8,7421.48
2018-11-19,BCHSGD,493,493,372.95,372.95,0.06087,22.7
2018-11-18,BCHSGD,508.55,508.55,455,493,41.67,20281.86
2018-11-17,BCHSGD,508.55,508.55,508.55,508.55,0.0,0.0
2018-11-16,BCHSGD,554,554,508.55,508.55,4.11,2090.02
2018-11-15,BCHSGD,612.03,620.79,554,554,18.81,11448.62
2018-11-14,BCHSGD,690.52,690.52,559.53,612.03,49.53,30962.23
2018-11-13,BCHSGD,686.18,740.29,686.18,690.52,8.48,6083.33
2018-11-12,BCHSGD,761.35,761.35,686.17,686.18,15.66,10811.13
2018-11-11,BCHSGD,739.05,761.35,739.05,761.35,1.5,1142.03
2018-11-10,BCHSGD,739.05,739.05,739.05,739.05,0.0,0.0
2018-11-09,BCHSGD,795,802.25,726.72,739.05,0.8861,664.97
2018-11-08,BCHSGD,842.53,848.76,795,795,28.06,23047.74
2018-11-07,BCHSGD,841.02,872.11,833.68,842.53,49.48,42418.32
2018-11-06,BCHSGD,769.44,841.02,762.09,841.02,24.19,19601.42
2018-11-05,BCHSGD,760.7,792.75,750,769.44,15.26,11544.84
2018-11-04,BCHSGD,649.97,792.95,649.97,760.7,75.63,56125.31
2018-11-03,BCHSGD,637,649.97,637,649.97,0.06711,43.62
2018-11-02,BCHSGD,573.34,637,573.34,637,1.57,1000.09
2018-11-01,BCHSGD,573.34,573.34,573.34,573.34,0.0,0.0
2018-10-31,BCHSGD,573.34,573.34,573.34,573.34,0.0,0.0
2018-10-30,BCHSGD,573.34,573.34,573.34,573.34,0.0,0.0
2018-10-29,BCHSGD,596.97,599,567.48,573.34,50.64,29491.28
2018-10-28,BCHSGD,596.97,596.97,596.97,596.97,0.0,0.0
2018-10-27,BCHSGD,600.83,602.62,596.37,596.97,3.09,1844.82
2018-10-26,BCHSGD,605.02,605.02,600,600.83,4.0,2402.49
2018-10-25,BCHSGD,610.79,610.79,605.02,605.02,1.0,605.02
2018-10-24,BCHSGD,604.37,610.79,604.37,610.79,0.1922,117.36
2018-10-23,BCHSGD,606.47,612.44,604.37,604.37,3.03,1833.25
2018-10-22,BCHSGD,618.77,618.77,606.47,606.47,11.08,6718.57
2018-10-21,BCHSGD,598.44,618.77,598.44,618.77,1.0,618.77
2018-10-20,BCHSGD,598.44,598.44,598.44,598.44,0.0,0.0
2018-10-19,BCHSGD,617.54,617.54,598.44,598.44,0.01,5.98
2018-10-18,BCHSGD,617.54,617.54,617.54,617.54,0.0,0.0
2018-10-17,BCHSGD,627.02,627.02,617.54,617.54,0.1247,77.02
2018-10-16,BCHSGD,627.02,627.02,627.02,627.02,0.0,0.0
2018-10-15,BCHSGD,612.24,627.02,590,627.02,1.05,621.99
2018-10-14,BCHSGD,612.24,612.24,612.24,612.24,0.0,0.0
2018-10-13,BCHSGD,612.24,612.24,612.24,612.24,0.0,0.0
2018-10-12,BCHSGD,600,612.24,600,612.24,25.49,15533.88
2018-10-11,BCHSGD,722.64,722.64,600,600,0.19,115.66
2018-10-10,BCHSGD,722.64,722.64,722.64,722.64,0.0,0.0
2018-10-09,BCHSGD,725.08,725.08,722.64,722.64,0.04353,31.45
2018-10-08,BCHSGD,725.08,725.08,725.08,725.08,0.0,0.0
2018-10-07,BCHSGD,707.99,743.63,704.81,725.08,167.02,121305.6
2018-10-06,BCHSGD,707.99,707.99,707.99,707.99,0.0,0.0
2018-10-05,BCHSGD,724.27,724.27,704.19,707.99,0.5938,421.11
2018-10-04,BCHSGD,732.88,732.88,724.27,724.27,2.11,1530.07
2018-10-03,BCHSGD,744.1,744.1,732.88,732.88,0.1892,138.69
2018-10-02,BCHSGD,714.41,751.12,714.41,744.1,1.04,778.68
2018-10-01,BCHSGD,714.41,714.41,714.41,714.41,0.0,0.0
2018-09-30,BCHSGD,714.41,714.41,714.41,714.41,0.0,0.0
2018-09-29,BCHSGD,735.1,735.1,714.41,714.41,0.6662,475.96
2018-09-28,BCHSGD,799.36,799.36,735.1,735.1,0.0179,13.16
2018-09-27,BCHSGD,678,799.36,678,799.36,43.52,30951.02
2018-09-26,BCHSGD,610,678,596.83,678,0.4622,276.99
2018-09-25,BCHSGD,615.46,632.16,610,610,15.83,9913.95
2018-09-24,BCHSGD,678,678,615.46,615.46,0.1082,66.59
2018-09-23,BCHSGD,678,678,678,678,0.0,0.0
2018-09-22,BCHSGD,678,678,678,678,0.0,0.0
2018-09-21,BCHSGD,603.58,678,603.58,678,3.69,2376.92
2018-09-20,BCHSGD,603.58,603.58,603.58,603.58,0.0,0.0
2018-09-19,BCHSGD,603.58,603.58,603.58,603.58,0.0,0.0
2018-09-18,BCHSGD,603.58,603.58,603.58,603.58,0.0,0.0
2018-09-17,BCHSGD,603.58,603.58,603.58,603.58,0.0,0.0
2018-09-16,BCHSGD,615.21,615.21,601.32,603.58,2.74,1652.51
2018-09-15,BCHSGD,615.21,615.21,615.21,615.21,0.0,0.0
2018-09-14,BCHSGD,615.21,615.21,615.21,615.21,0.0,0.0
2018-09-13,BCHSGD,635,635,614.74,615.21,1.89,1161.17
2018-09-12,BCHSGD,635,635,635,635,0.0004569,0.2901
2018-09-11,BCHSGD,664.06,664.06,635,635,0.9995,634.71
2018-09-10,BCHSGD,679.48,679.48,664.06,664.06,0.01754,11.65
2018-09-09,BCHSGD,650,679.48,650,679.48,12.51,8273.59
2018-09-08,BCHSGD,698,698,650,650,4.63,3128.2
2018-09-07,BCHSGD,700,700,698,698,1.0,698.01
2018-09-06,BCHSGD,858,858,688.01,700,14.03,9770.08
2018-09-05,BCHSGD,858,858,858,858,0.0,0.0
2018-09-04,BCHSGD,858,858,858,858,2.0,1712.83
2018-09-03,BCHSGD,850,858,850,858,12.0,10274.83
2018-09-02,BCHSGD,850,850,850,850,0.0,0.0
2018-09-01,BCHSGD,734.02,850,734.02,850,0.1146,97.42
2018-08-31,BCHSGD,734.02,734.02,734.02,734.02,0.0,0.0
2018-08-30,BCHSGD,734.02,734.02,734.02,734.02,0.0,0.0
2018-08-29,BCHSGD,734.02,734.02,734.02,734.02,0.0,0.0
2018-08-28,BCHSGD,694.42,734.81,694.42,734.02,23.43,17200.84
2018-08-27,BCHSGD,694.42,694.42,694.42,694.42,0.0,0.0
2018-08-26,BCHSGD,725,725,694.42,694.42,0.4954,344.02
2018-08-25,BCHSGD,725,725,725,725,0.0,0.0
2018-08-24,BCHSGD,725,725,725,725,0.0,0.0
2018-08-23,BCHSGD,721.69,725,721.69,725,4.0,2899.98
2018-08-22,BCHSGD,724.66,735.68,719.73,721.69,41.4,30028.7
2018-08-21,BCHSGD,757.97,757.97,724.66,724.66,0.4963,359.66
2018-08-20,BCHSGD,772.5,772.5,757.97,757.97,0.9479,718.66
2018-08-19,BCHSGD,731.33,772.5,731.33,772.5,0.4641,358.51
2018-08-18,BCHSGD,731.33,731.33,731.33,731.33,0.0,0.0
2018-08-17,BCHSGD,698.16,731.33,698.16,731.33,32.0,23402.56
2018-08-16,BCHSGD,698.16,698.16,698.16,698.16,0.0,0.0
2018-08-15,BCHSGD,698.16,698.16,698.16,698.16,0.0,0.0
2018-08-14,BCHSGD,740.01,740.01,698.16,698.16,3.22,2248.79
2018-08-13,BCHSGD,802.53,802.53,740.01,740.01,7.21,5388.95
2018-08-12,BCHSGD,784,784,784,784,0.0,0.0
2018-08-11,BCHSGD,783.97,784,783.97,784,1.0,783.98
2018-08-10,BCHSGD,836.27,836.27,783.97,783.97,4.8,3788.25
2018-08-09,BCHSGD,828.28,836.27,808.72,836.27,18.09,14792.57
2018-08-08,BCHSGD,940,940,828.28,828.28,7.31,6292.13
2018-08-07,BCHSGD,950.29,950.29,940,940,5.58,5245.27
2018-08-06,BCHSGD,950.29,950.29,950.29,950.29,0.0,0.0
2018-08-05,BCHSGD,950.29,975.76,950.29,950.29,0.3231,308.35
2018-08-04,BCHSGD,944.86,950.29,944.86,950.29,0.1359,129.15
2018-08-03,BCHSGD,999.29,999.29,944.86,944.86,8.0,7560.88
2018-08-02,BCHSGD,1007.36,1007.36,999.29,999.29,1.79,1789.93
2018-08-01,BCHSGD,1102.08,1102.08,1007.36,1007.36,0.194,195.43
2018-07-31,BCHSGD,1102.08,1102.08,1102.08,1102.08,0.0,0.0
2018-07-30,BCHSGD,1102.08,1102.08,1102.08,1102.08,0.0,0.0
2018-07-29,BCHSGD,1102.08,1102.08,1102.08,1102.08,0.0,0.0
2018-07-28,BCHSGD,1102.08,1102.08,1102.08,1102.08,0.0,0.0
2018-07-27,BCHSGD,1102.08,1102.08,1102.08,1102.08,0.0,0.0
2018-07-26,BCHSGD,1129.43,1129.43,1102.08,1102.08,0.6796,749.02
2018-07-25,BCHSGD,1129.43,1129.43,1129.43,1129.43,0.0,0.0
2018-07-24,BCHSGD,1138.09,1138.09,1129.43,1129.43,1.8,2034.17
2018-07-23,BCHSGD,1138.09,1138.09,1138.09,1138.09,0.0,0.0
2018-07-22,BCHSGD,1113.94,1138.09,1113.94,1138.09,0.4121,469.05
2018-07-21,BCHSGD,1113.94,1113.94,1113.94,1113.94,0.0,0.0
2018-07-20,BCHSGD,1204.14,1204.14,1113.94,1113.94,0.4039,449.96
2018-07-19,BCHSGD,1204.14,1204.14,1204.14,1204.14,0.0,0.0
2018-07-18,BCHSGD,1100,1204.14,1100,1204.14,1.4,1663.34
2018-07-17,BCHSGD,1100,1100,1047.29,1100,1.1,1183.64
2018-07-16,BCHSGD,917.02,1100,917.02,1100,0.1288,140.07
2018-07-15,BCHSGD,917.02,917.02,917.02,917.02,0.0,0.0
2018-07-14,BCHSGD,917.02,917.02,917.02,917.02,0.0,0.0
2018-07-13,BCHSGD,917.02,917.02,917.02,917.02,0.0,0.0
2018-07-12,BCHSGD,1020.57,1020.57,917.02,917.02,2.98,2746.67
2018-07-11,BCHSGD,1046.28,1046.28,1020.57,1020.57,0.024,24.49
2018-07-10,BCHSGD,1046.28,1046.28,1046.28,1046.28,0.0,0.0
2018-07-09,BCHSGD,1020,1046.28,1020,1046.28,0.4475,464.27
2018-07-08,BCHSGD,1020,1020,1020,1020,0.0,0.0
2018-07-07,BCHSGD,1020,1020,1020,1020,0.0,0.0
2018-07-06,BCHSGD,1020,1020,1020,1020,1.25,1277.39
2018-07-05,BCHSGD,1041.97,1041.97,1020,1020,0.7087,722.91
2018-07-04,BCHSGD,1071.8,1071.8,1041.97,1041.97,0.6441,671.45
2018-07-03,BCHSGD,1050,1100,1050,1071.8,1.5,1615.03
2018-07-02,BCHSGD,1004.33,1050,1004.33,1050,0.6411,673.19
