Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume USD
2018-07-22 02-AM,ZECUSD,191.42,191.77,190,190,0.218,41.63
2018-07-22 01-AM,ZECUSD,191.48,191.48,189.6,191.42,0.1073,20.38
2018-07-22 12-AM,ZECUSD,190.5,191.48,189.01,191.48,0.385,72.86
2018-07-21 11-PM,ZECUSD,190.01,191.2,189.2,190.5,6.5,1234.58
2018-07-21 10-PM,ZECUSD,191.32,192.29,187.96,190.01,10.78,2062.85
2018-07-21 09-PM,ZECUSD,191,191.32,187.62,191.32,10.54,1998.71
2018-07-21 08-PM,ZECUSD,193.62,193.62,190,191,21.78,4175.58
2018-07-21 07-PM,ZECUSD,194.49,194.5,193.62,193.62,6.86,1330.63
2018-07-21 06-PM,ZECUSD,189.57,195,189.57,194.49,3.58,694.4
2018-07-21 05-PM,ZECUSD,193.2,193.2,189.57,189.57,0.5051,96.59
2018-07-21 04-PM,ZECUSD,191.61,193.2,190.69,193.2,4.17,800.66
2018-07-21 03-PM,ZECUSD,187.66,191.61,185.36,191.61,2.79,529.62
2018-07-21 02-PM,ZECUSD,184.04,187.66,184.04,187.66,3.88,722.61
2018-07-21 01-PM,ZECUSD,183.52,184.04,183.5,184.04,2.44,448.29
2018-07-21 12-PM,ZECUSD,185.59,185.99,183.52,183.52,0.516,95.03
2018-07-21 11-AM,ZECUSD,183.83,186.54,182.87,185.59,1.54,282.21
2018-07-21 10-AM,ZECUSD,183.54,190,183.54,183.83,1.07,199.26
2018-07-21 09-AM,ZECUSD,185.17,186.38,183.3,183.54,1.8,331.63
2018-07-21 08-AM,ZECUSD,187.44,187.44,184.28,185.17,3.2,593.57
2018-07-21 07-AM,ZECUSD,185.5,193.24,185.5,187.44,1.64,310.26
2018-07-21 06-AM,ZECUSD,183.68,194.15,183.68,185.5,1.82,350.82
2018-07-21 05-AM,ZECUSD,185.58,189,183.36,183.68,1.68,318.17
2018-07-21 04-AM,ZECUSD,185.58,185.58,185.55,185.58,0.3025,56.12
2018-07-21 03-AM,ZECUSD,183.56,185.58,183.33,185.58,0.2032,37.32
2018-07-21 02-AM,ZECUSD,183.3,184.46,183.3,183.56,0.1488,27.42
2018-07-21 01-AM,ZECUSD,183.3,183.3,183.3,183.3,0.0,0.0
2018-07-21 12-AM,ZECUSD,185.97,185.97,183.3,183.3,0.4533,83.42
2018-07-20 11-PM,ZECUSD,182.29,185.97,182.29,185.97,0.4342,80.56
2018-07-20 10-PM,ZECUSD,186,186,182,182.29,5.88,1083.88
2018-07-20 09-PM,ZECUSD,188,190.01,186,186,2.43,456.81
2018-07-20 08-PM,ZECUSD,188.35,194.41,187.33,188,2.07,389.95
2018-07-20 07-PM,ZECUSD,189.93,189.93,188.34,188.35,1.8,340.6
2018-07-20 06-PM,ZECUSD,189,189.93,189,189.93,1.14,215.38
2018-07-20 05-PM,ZECUSD,198.18,198.18,189,189,23.76,4558.17
2018-07-20 04-PM,ZECUSD,194,200,194,198.18,1.75,347.26
2018-07-20 03-PM,ZECUSD,196.1,196.1,194,194,2.99,580.97
2018-07-20 02-PM,ZECUSD,194.69,198.01,194.69,196.1,2.53,495.24
2018-07-20 01-PM,ZECUSD,197.77,199.7,194.69,194.69,4.66,916.16
2018-07-20 12-PM,ZECUSD,196.59,198.6,196.59,197.77,0.2015,39.7
2018-07-20 11-AM,ZECUSD,195.88,196.59,195.88,196.59,0.0204,4.01
2018-07-20 10-AM,ZECUSD,196.27,201,195.88,195.88,2.54,503.45
2018-07-20 09-AM,ZECUSD,196.28,196.96,195.88,196.27,0.2372,46.52
2018-07-20 08-AM,ZECUSD,196.63,199.96,196.24,196.28,0.7499,147.68
2018-07-20 07-AM,ZECUSD,194,196.71,194,196.63,0.4795,93.82
2018-07-20 06-AM,ZECUSD,198.15,199.02,194,194,7.68,1494.85
2018-07-20 05-AM,ZECUSD,197.02,198.98,195,198.15,24.66,4903.38
2018-07-20 04-AM,ZECUSD,200,201.8,197.02,197.02,0.7599,151.86
2018-07-20 03-AM,ZECUSD,200,200,200,200,2.06,412.44
2018-07-20 02-AM,ZECUSD,201.8,201.8,200,200,6.77,1360.84
2018-07-20 01-AM,ZECUSD,201.8,201.81,201.8,201.8,0.7283,146.97
2018-07-20 12-AM,ZECUSD,203.18,203.18,201.8,201.8,0.7042,142.12
2018-07-19 11-PM,ZECUSD,201.8,203.18,201.8,203.18,0.02468,5.01
2018-07-19 10-PM,ZECUSD,200.55,202.83,200.55,201.8,0.4556,91.93
2018-07-19 09-PM,ZECUSD,201.53,204.1,200.55,200.55,3.68,740.68
2018-07-19 08-PM,ZECUSD,203.66,204.64,201,201.53,0.4605,92.72
2018-07-19 07-PM,ZECUSD,203.74,205.54,202,203.66,0.2844,58.1
2018-07-19 06-PM,ZECUSD,200.72,203.74,200.72,203.74,0.05896,11.98
2018-07-19 05-PM,ZECUSD,202.44,206.34,200.72,200.72,7.35,1483.96
2018-07-19 04-PM,ZECUSD,204.5,206.81,202.44,202.44,10.79,2196.34
2018-07-19 03-PM,ZECUSD,206.93,207.63,204.5,204.5,3.74,771.4
2018-07-19 02-PM,ZECUSD,210.86,210.86,206.1,206.93,4.07,841.39
2018-07-19 01-PM,ZECUSD,207.77,210.89,207.58,210.86,2.32,487.25
2018-07-19 12-PM,ZECUSD,207.3,209.87,206.74,207.77,3.0,625.69
2018-07-19 11-AM,ZECUSD,203.47,207.36,203.47,207.3,3.59,738.15
2018-07-19 10-AM,ZECUSD,203.75,206.55,202.44,203.47,7.81,1591.28
2018-07-19 09-AM,ZECUSD,204.42,204.9,201.9,203.75,1.4,286.7
2018-07-19 08-AM,ZECUSD,204.13,205.2,201.92,204.42,12.38,2510.19
2018-07-19 07-AM,ZECUSD,203.22,206.41,203.22,204.13,4.03,828.63
2018-07-19 06-AM,ZECUSD,202.91,205.68,202.91,203.22,0.5854,119.82
2018-07-19 05-AM,ZECUSD,206.11,207.05,202.91,202.91,2.21,451.39
2018-07-19 04-AM,ZECUSD,205.38,206.11,203.7,206.11,3.52,720.07
2018-07-19 03-AM,ZECUSD,201.04,205.38,200,205.38,0.3575,72.61
2018-07-19 02-AM,ZECUSD,201.94,202,201.04,201.04,0.5773,116.55
2018-07-19 01-AM,ZECUSD,201.94,202,201.94,201.94,0.4714,95.2
2018-07-19 12-AM,ZECUSD,203.43,204.82,201.94,201.94,0.1882,38.28
2018-07-18 11-PM,ZECUSD,201.94,203.43,201.94,203.43,1.41,285.07
2018-07-18 10-PM,ZECUSD,199,201.94,199,201.94,0.2205,44.25
2018-07-18 09-PM,ZECUSD,198.02,202,198.02,199,0.8746,176.27
2018-07-18 08-PM,ZECUSD,205.05,206.59,198.02,198.02,5.71,1167.63
2018-07-18 07-PM,ZECUSD,209.51,210.89,205.05,205.05,15.62,3245.08
2018-07-18 06-PM,ZECUSD,209.85,213.57,209.51,209.51,4.51,954.38
2018-07-18 05-PM,ZECUSD,211.3,211.3,208.07,209.85,0.213,44.79
2018-07-18 04-PM,ZECUSD,211.27,211.3,207.77,211.3,7.17,1507.06
2018-07-18 03-PM,ZECUSD,212.64,219,211.27,211.27,4.04,872.79
2018-07-18 02-PM,ZECUSD,214.9,215.5,211.59,212.64,3.29,703.82
2018-07-18 01-PM,ZECUSD,211.8,215.96,211.8,214.9,5.74,1224.32
2018-07-18 12-PM,ZECUSD,211.49,215.24,211.47,211.8,4.19,892.33
2018-07-18 11-AM,ZECUSD,207.8,212.43,207.7,211.49,7.25,1534.58
2018-07-18 10-AM,ZECUSD,209.48,211.36,207.8,207.8,3.36,702.47
2018-07-18 09-AM,ZECUSD,206.82,209.48,206.82,209.48,8.33,1730.47
2018-07-18 08-AM,ZECUSD,213.69,217.96,206.82,206.82,4.52,941.78
2018-07-18 07-AM,ZECUSD,218.5,221.6,213.69,213.69,11.09,2433.9
2018-07-18 06-AM,ZECUSD,216.98,225,215,218.5,25.7,5735.65
2018-07-18 05-AM,ZECUSD,218,220.39,215.47,216.98,3.5,761.48
2018-07-18 04-AM,ZECUSD,219,221.65,214.89,218,16.46,3571.26
2018-07-18 03-AM,ZECUSD,215.63,223.21,215.62,219,19.47,4256.48
2018-07-18 02-AM,ZECUSD,208.47,215.73,208.02,215.63,2.08,436.47
2018-07-18 01-AM,ZECUSD,209.54,209.74,208.47,208.47,0.9195,191.69
2018-07-18 12-AM,ZECUSD,203.87,214,203.87,209.54,20.09,4220.28
2018-07-17 11-PM,ZECUSD,203,206.19,203,203.87,2.93,602.25
2018-07-17 10-PM,ZECUSD,201.49,205.9,201.49,203,5.44,1115.55
2018-07-17 09-PM,ZECUSD,199,201.49,196.75,201.49,8.19,1628.61
2018-07-17 08-PM,ZECUSD,201,208.89,198.81,199,21.67,4366.59
2018-07-17 07-PM,ZECUSD,197.05,209,196.58,201,55.27,11115.87
2018-07-17 06-PM,ZECUSD,193,197.05,189,197.05,20.64,4014.53
2018-07-17 05-PM,ZECUSD,183.53,193,183.53,193,16.67,3123.91
2018-07-17 04-PM,ZECUSD,183,184.96,183,183.53,0.2562,47.18
2018-07-17 03-PM,ZECUSD,182.65,184.96,181.92,183,1.04,191.38
2018-07-17 02-PM,ZECUSD,181.54,183.88,180.15,182.65,3.43,622.29
2018-07-17 01-PM,ZECUSD,181.36,181.54,179.63,181.54,6.48,1172.28
2018-07-17 12-PM,ZECUSD,182.5,182.5,180.68,181.36,2.24,407.57
2018-07-17 11-AM,ZECUSD,182.5,182.5,182.5,182.5,0.6661,121.57
2018-07-17 10-AM,ZECUSD,185.01,185.01,182.5,182.5,1.8,330.53
2018-07-17 09-AM,ZECUSD,182.35,185.01,182.32,185.01,0.1049,19.15
2018-07-17 08-AM,ZECUSD,184,184.04,182.35,182.35,0.9067,166.31
2018-07-17 07-AM,ZECUSD,184.5,185.1,184,184,13.01,2402.15
2018-07-17 06-AM,ZECUSD,184.5,186.42,184.5,184.5,2.02,374.35
2018-07-17 05-AM,ZECUSD,183.25,186.84,183.25,184.5,3.12,582.71
2018-07-17 04-AM,ZECUSD,186.86,186.86,183.25,183.25,0.3296,61.58
2018-07-17 03-AM,ZECUSD,185.07,186.86,184.04,186.86,0.6237,116.17
2018-07-17 02-AM,ZECUSD,183.06,185.07,183.06,185.07,0.1618,29.95
2018-07-17 01-AM,ZECUSD,183.06,183.06,183.06,183.06,0.0,0.0
2018-07-17 12-AM,ZECUSD,189,189.79,183.06,183.06,2.11,396.23
2018-07-16 11-PM,ZECUSD,185.19,189,185.19,189,1.05,199.02
2018-07-16 10-PM,ZECUSD,185.56,186.51,185.19,185.19,2.18,406.65
2018-07-16 09-PM,ZECUSD,184.19,185.56,183.93,185.56,1.73,319.68
2018-07-16 08-PM,ZECUSD,183.93,185.8,183.93,184.19,1.43,262.65
2018-07-16 07-PM,ZECUSD,183.84,186.5,182.68,183.93,3.21,596.73
2018-07-16 06-PM,ZECUSD,184.13,186.05,183.84,183.84,1.04,192.74
2018-07-16 05-PM,ZECUSD,185,185.72,181.31,184.13,2.98,552.3
2018-07-16 04-PM,ZECUSD,180.99,185.38,180.99,185,3.16,582.02
2018-07-16 03-PM,ZECUSD,183.29,184,180.99,180.99,3.99,730.64
2018-07-16 02-PM,ZECUSD,179.72,183.29,179.62,183.29,4.31,781.24
2018-07-16 01-PM,ZECUSD,180.19,181.79,179.64,179.72,3.16,570.95
2018-07-16 12-PM,ZECUSD,182,183,180.19,180.19,22.98,4185.38
2018-07-16 11-AM,ZECUSD,182.5,183,181,182,10.44,1901.11
2018-07-16 10-AM,ZECUSD,181,183,179.31,182.5,15.63,2849.93
2018-07-16 09-AM,ZECUSD,177.66,181.19,177.66,181,0.3528,63.35
2018-07-16 08-AM,ZECUSD,174.4,179.13,174.4,177.66,7.38,1315.32
2018-07-16 07-AM,ZECUSD,176.57,176.57,174.4,174.4,0.4293,74.97
2018-07-16 06-AM,ZECUSD,175.41,176.57,174.11,176.57,0.5828,101.68
2018-07-16 05-AM,ZECUSD,174.82,175.41,173.2,175.41,1.35,234.86
2018-07-16 04-AM,ZECUSD,177.65,178,173.53,174.82,12.4,2167.85
2018-07-16 03-AM,ZECUSD,177,177.65,177,177.65,0.5096,90.38
2018-07-16 02-AM,ZECUSD,178.01,178.01,177,177,0.863,152.75
2018-07-16 01-AM,ZECUSD,177.59,178.01,177.04,178.01,0.1748,31.07
2018-07-16 12-AM,ZECUSD,177.45,177.85,177.45,177.59,0.1044,18.54
2018-07-15 11-PM,ZECUSD,177.65,177.65,177.45,177.45,0.01073,1.91
2018-07-15 10-PM,ZECUSD,179.46,179.46,177.65,177.65,0.3343,59.79
2018-07-15 09-PM,ZECUSD,179.24,179.9,179.24,179.46,0.2576,46.3
2018-07-15 08-PM,ZECUSD,179,179.24,178.97,179.24,0.1677,30.04
2018-07-15 07-PM,ZECUSD,178.57,183,178.57,179,6.45,1173.14
2018-07-15 06-PM,ZECUSD,180.26,181.95,178.57,178.57,4.41,796.36
2018-07-15 05-PM,ZECUSD,179.73,183.11,179.73,180.26,3.93,712.38
2018-07-15 04-PM,ZECUSD,179.22,179.73,177,179.73,3.69,660.35
2018-07-15 03-PM,ZECUSD,178,186.05,176.24,179.22,29.9,5491.09
2018-07-15 02-PM,ZECUSD,175.74,178.83,175.73,178,1.26,221.0
2018-07-15 01-PM,ZECUSD,177.16,177.16,175.74,175.74,0.01317,2.31
2018-07-15 12-PM,ZECUSD,178.84,179,177.16,177.16,9.04,1616.12
2018-07-15 11-AM,ZECUSD,177.84,178.84,177.84,178.84,0.3523,62.81
2018-07-15 10-AM,ZECUSD,178,178.66,176.76,177.84,7.62,1358.91
2018-07-15 09-AM,ZECUSD,178.87,180.85,178,178,4.19,750.3
2018-07-15 08-AM,ZECUSD,176.62,178.87,176.62,178.87,1.72,306.1
2018-07-15 07-AM,ZECUSD,176.62,176.62,176.62,176.62,0.0,0.0
2018-07-15 06-AM,ZECUSD,176.77,176.99,176.62,176.62,1.0,176.96
2018-07-15 05-AM,ZECUSD,180.19,180.19,176.6,176.77,0.507,89.89
2018-07-15 04-AM,ZECUSD,176.82,180.19,176.82,180.19,1.24,220.54
2018-07-15 03-AM,ZECUSD,176.13,176.82,175.75,176.82,1.11,196.88
2018-07-15 02-AM,ZECUSD,176.04,176.13,176.04,176.13,0.04535,7.99
2018-07-15 01-AM,ZECUSD,180.59,180.59,176.04,176.04,0.014,2.46
2018-07-15 12-AM,ZECUSD,180.59,180.59,180.59,180.59,0.0,0.0
2018-07-14 11-PM,ZECUSD,177.76,180.59,175.3,180.59,0.8763,156.21
2018-07-14 10-PM,ZECUSD,177.15,177.86,177.15,177.76,0.1596,28.27
2018-07-14 09-PM,ZECUSD,178.79,179.21,177.15,177.15,0.6545,117.25
2018-07-14 08-PM,ZECUSD,177.85,178.79,176.41,178.79,1.75,311.58
2018-07-14 07-PM,ZECUSD,176.33,177.85,175,177.85,4.22,746.88
2018-07-14 06-PM,ZECUSD,174.3,176.63,172.62,176.33,4.47,779.13
2018-07-14 05-PM,ZECUSD,178,181,174.3,174.3,4.75,834.72
2018-07-14 04-PM,ZECUSD,177,185,176.98,178,82.02,15131.7
2018-07-14 03-PM,ZECUSD,174.88,177,174.88,177,7.65,1343.67
2018-07-14 02-PM,ZECUSD,175,175,174.88,174.88,0.04006,7.01
2018-07-14 01-PM,ZECUSD,176.11,178.72,175,175,1.16,205.72
2018-07-14 12-PM,ZECUSD,180.91,181.91,175,176.11,1.69,301.4
2018-07-14 11-AM,ZECUSD,174.8,180.91,174.8,180.91,8.73,1543.91
2018-07-14 10-AM,ZECUSD,173,174.8,171.8,174.8,3.38,585.11
2018-07-14 09-AM,ZECUSD,172.58,174.41,172.3,173,2.06,354.76
2018-07-14 08-AM,ZECUSD,174,174,172.3,172.58,1.91,329.28
2018-07-14 07-AM,ZECUSD,172.3,174.64,172.3,174,2.49,431.66
2018-07-14 06-AM,ZECUSD,172.3,174.3,172.3,172.3,3.38,582.18
2018-07-14 05-AM,ZECUSD,172.3,174,172.3,172.3,2.39,414.28
2018-07-14 04-AM,ZECUSD,172.3,174.77,172.3,172.3,0.6925,119.87
2018-07-14 03-AM,ZECUSD,175.08,175.08,172.3,172.3,0.5023,86.83
2018-07-14 02-AM,ZECUSD,175.3,175.34,175.08,175.08,1.43,251.03
2018-07-14 01-AM,ZECUSD,175.3,175.3,175.3,175.3,5.42,950.42
2018-07-14 12-AM,ZECUSD,183.35,183.35,175.3,175.3,2.4,421.87
2018-07-13 11-PM,ZECUSD,180.81,192.58,177.07,183.35,19.79,3718.38
2018-07-13 10-PM,ZECUSD,183.68,184,180.81,180.81,8.19,1495.31
2018-07-13 09-PM,ZECUSD,178.93,184,178.93,183.68,17.75,3222.28
2018-07-13 08-PM,ZECUSD,157.48,194.76,157.48,178.93,74.12,13517.72
2018-07-13 07-PM,ZECUSD,161.87,162.48,157.13,157.48,0.5369,86.18
2018-07-13 06-PM,ZECUSD,162.9,166.31,161.87,161.87,5.7,933.98
2018-07-13 05-PM,ZECUSD,161.73,163.02,161.33,162.9,3.68,598.46
2018-07-13 04-PM,ZECUSD,156,162.41,156,161.73,3.31,537.62
2018-07-13 03-PM,ZECUSD,160.06,161.86,156,156,3.48,558.1
2018-07-13 02-PM,ZECUSD,161,161.72,160.01,160.06,0.4342,69.96
2018-07-13 01-PM,ZECUSD,158.78,162.09,158.78,161,0.6987,112.72
2018-07-13 12-PM,ZECUSD,158.19,158.78,157.66,158.78,2.07,326.73
2018-07-13 11-AM,ZECUSD,158.93,159.06,158.11,158.19,4.02,637.65
2018-07-13 10-AM,ZECUSD,160.14,160.82,158.93,158.93,0.02371,3.8
2018-07-13 09-AM,ZECUSD,158.91,160.14,158.91,160.14,0.2759,44.07
2018-07-13 08-AM,ZECUSD,158.89,158.91,158.89,158.91,0.001629,0.2589
2018-07-13 07-AM,ZECUSD,158.91,158.91,158.89,158.89,0.06505,10.34
2018-07-13 06-AM,ZECUSD,160.03,161.28,158.86,158.91,0.3001,47.81
2018-07-13 05-AM,ZECUSD,158.89,161.28,158.86,160.03,1.86,298.39
2018-07-13 04-AM,ZECUSD,159.29,160,158.89,158.89,1.58,252.07
2018-07-13 03-AM,ZECUSD,159.97,159.97,158.43,159.29,0.02944,4.68
2018-07-13 02-AM,ZECUSD,159.94,159.97,157.26,159.97,0.1383,21.89
2018-07-13 01-AM,ZECUSD,159.03,159.94,158.83,159.94,0.07476,11.95
2018-07-13 12-AM,ZECUSD,158.44,159.76,158.44,159.03,1.94,310.19
2018-07-12 11-PM,ZECUSD,156.38,158.87,156,158.44,1.24,194.52
2018-07-12 10-PM,ZECUSD,156.02,156.42,155,156.38,1.51,234.76
2018-07-12 09-PM,ZECUSD,156.59,157,156,156.02,0.2721,42.53
2018-07-12 08-PM,ZECUSD,156.46,156.94,156.14,156.59,0.2745,42.99
2018-07-12 07-PM,ZECUSD,157.8,158.84,156.45,156.46,7.92,1243.38
2018-07-12 06-PM,ZECUSD,156.76,158.62,156.76,157.8,2.53,400.48
2018-07-12 05-PM,ZECUSD,156.76,158.37,156.76,156.76,2.0,314.42
2018-07-12 04-PM,ZECUSD,156.76,156.79,156.76,156.76,1.84,288.58
2018-07-12 03-PM,ZECUSD,157.98,158.06,156.64,156.76,1.92,301.22
2018-07-12 02-PM,ZECUSD,158.04,158.06,156.8,157.98,2.95,464.43
2018-07-12 01-PM,ZECUSD,156.81,158.04,156.81,158.04,2.22,351.42
2018-07-12 12-PM,ZECUSD,156.89,156.89,156.81,156.81,0.1039,16.29
2018-07-12 11-AM,ZECUSD,161.04,161.04,156.86,156.89,0.05038,7.93
2018-07-12 10-AM,ZECUSD,158.01,161.04,156.75,161.04,0.1713,27.01
2018-07-12 09-AM,ZECUSD,158,159.19,158,158.01,0.8942,141.43
2018-07-12 08-AM,ZECUSD,158,158,158,158,0.8783,138.77
2018-07-12 07-AM,ZECUSD,161.36,161.36,158,158,2.01,320.94
2018-07-12 06-AM,ZECUSD,161.68,162.19,161.36,161.36,2.43,392.27
2018-07-12 05-AM,ZECUSD,161.68,161.68,161.68,161.68,1.94,313.23
2018-07-12 04-AM,ZECUSD,161.68,161.68,161.68,161.68,0.007402,1.2
2018-07-12 03-AM,ZECUSD,161.68,161.68,161.68,161.68,0.03019,4.88
2018-07-12 02-AM,ZECUSD,161.68,161.68,161.68,161.68,0.0,0.0
2018-07-12 01-AM,ZECUSD,161.68,161.68,161.68,161.68,0.0,0.0
2018-07-12 12-AM,ZECUSD,165.27,165.27,161.68,161.68,0.05817,9.41
2018-07-11 11-PM,ZECUSD,165.27,165.27,165.27,165.27,0.0,0.0
2018-07-11 10-PM,ZECUSD,161.68,165.27,161.68,165.27,0.1619,26.76
2018-07-11 09-PM,ZECUSD,164.82,164.82,161.68,161.68,0.1277,20.8
2018-07-11 08-PM,ZECUSD,163.2,164.82,163.19,164.82,0.3799,62.41
2018-07-11 07-PM,ZECUSD,165.97,165.97,163.19,163.2,0.493,80.46
2018-07-11 06-PM,ZECUSD,164.75,165.97,163.22,165.97,0.09207,15.18
2018-07-11 05-PM,ZECUSD,164.73,165.97,164.73,164.75,0.1305,21.57
2018-07-11 04-PM,ZECUSD,164.77,166.98,164.73,164.73,0.6559,108.1
2018-07-11 03-PM,ZECUSD,164.73,164.77,164.73,164.77,0.2211,36.42
2018-07-11 02-PM,ZECUSD,164.68,164.75,164.68,164.73,0.7993,131.68
2018-07-11 01-PM,ZECUSD,165.48,165.48,164.68,164.68,0.03944,6.5
2018-07-11 12-PM,ZECUSD,164.99,165.48,164.99,165.48,1.11,183.8
2018-07-11 11-AM,ZECUSD,163.03,170,163,164.99,2.93,492.3
2018-07-11 10-AM,ZECUSD,162.97,165,162.97,163.03,0.5862,95.57
2018-07-11 09-AM,ZECUSD,165.19,165.19,162.97,162.97,0.06593,10.87
2018-07-11 08-AM,ZECUSD,161.94,165.19,161.94,165.19,2.38,392.52
2018-07-11 07-AM,ZECUSD,163.62,163.62,161.94,161.94,3.47,562.15
2018-07-11 06-AM,ZECUSD,162.97,163.62,162.97,163.62,0.3611,59.09
2018-07-11 05-AM,ZECUSD,162.66,163.62,162.66,162.97,0.2202,36.02
2018-07-11 04-AM,ZECUSD,163.62,163.62,162.66,162.66,0.6649,108.79
2018-07-11 03-AM,ZECUSD,163.97,165.59,163.62,163.62,0.215,35.19
2018-07-11 02-AM,ZECUSD,163.62,163.97,163.62,163.97,0.916,150.19
2018-07-11 01-AM,ZECUSD,163.62,163.62,163.62,163.62,0.0,0.0
2018-07-11 12-AM,ZECUSD,163.62,163.62,163.62,163.62,0.0,0.0
2018-07-10 11-PM,ZECUSD,165,165,163.62,163.62,0.1426,23.33
2018-07-10 10-PM,ZECUSD,165,165,165,165,0.0,0.0
2018-07-10 09-PM,ZECUSD,163.84,165,163.62,165,0.1438,23.64
2018-07-10 08-PM,ZECUSD,165.5,165.5,163.84,163.84,0.3014,49.87
2018-07-10 07-PM,ZECUSD,163.35,165.5,163,165.5,0.5289,87.3
2018-07-10 06-PM,ZECUSD,162.54,165.5,162.54,163.35,1.13,186.37
2018-07-10 05-PM,ZECUSD,165.61,165.61,162.38,162.54,0.7719,125.51
2018-07-10 04-PM,ZECUSD,164.18,165.61,163.35,165.61,0.4805,78.5
2018-07-10 03-PM,ZECUSD,162.63,164.44,162.63,164.18,1.83,298.58
2018-07-10 02-PM,ZECUSD,164.6,165.4,162.63,162.63,0.4761,78.21
2018-07-10 01-PM,ZECUSD,161.68,166.26,161.68,164.6,1.84,302.36
2018-07-10 12-PM,ZECUSD,162,162.09,161.68,161.68,16.57,2684.87
2018-07-10 11-AM,ZECUSD,163.09,165.9,162,162,8.11,1324.43
2018-07-10 10-AM,ZECUSD,162.51,163.09,161.68,163.09,11.43,1848.4
2018-07-10 09-AM,ZECUSD,164.88,166.58,162.51,162.51,1.63,269.59
2018-07-10 08-AM,ZECUSD,164.98,165,163.04,164.88,0.2853,46.91
2018-07-10 07-AM,ZECUSD,165,165,163.31,164.98,0.4586,75.33
2018-07-10 06-AM,ZECUSD,167.15,167.15,165,165,2.24,371.99
2018-07-10 05-AM,ZECUSD,167.79,167.79,167.15,167.15,0.4665,78.08
2018-07-10 04-AM,ZECUSD,168,168,167.79,167.79,0.01263,2.12
2018-07-10 03-AM,ZECUSD,170,170,168,168,0.4581,77.43
2018-07-10 02-AM,ZECUSD,170.1,170.1,170,170,0.3688,62.72
2018-07-10 01-AM,ZECUSD,170.34,170.34,170.1,170.1,1.18,201.17
2018-07-10 12-AM,ZECUSD,170.96,170.96,170.34,170.34,0.2522,42.95
2018-07-09 11-PM,ZECUSD,171.58,171.58,170.96,170.96,1.17,199.66
2018-07-09 10-PM,ZECUSD,171.58,171.58,171.58,171.58,0.0,0.0
2018-07-09 09-PM,ZECUSD,171,171.58,171,171.58,0.1359,23.29
2018-07-09 08-PM,ZECUSD,171.2,171.2,171,171,0.4408,75.38
2018-07-09 07-PM,ZECUSD,172,173.51,171.2,171.2,0.4188,72.03
2018-07-09 06-PM,ZECUSD,172.25,172.25,172,172,1.03,177.01
2018-07-09 05-PM,ZECUSD,173,173,172.25,172.25,0.1001,17.24
2018-07-09 04-PM,ZECUSD,173,173.56,173,173,1.22,210.35
2018-07-09 03-PM,ZECUSD,173.56,173.56,172.6,173,3.47,601.04
2018-07-09 02-PM,ZECUSD,173,173.56,173,173.56,0.2139,37.07
2018-07-09 01-PM,ZECUSD,173,173.1,173,173,1.2,206.95
2018-07-09 12-PM,ZECUSD,172.9,173,172.9,173,0.509,88.05
2018-07-09 11-AM,ZECUSD,172.23,174.65,172.23,172.9,1.44,248.86
2018-07-09 10-AM,ZECUSD,172.33,172.33,172.23,172.23,0.03213,5.53
2018-07-09 09-AM,ZECUSD,173.67,175.17,172.11,172.33,2.41,416.47
2018-07-09 08-AM,ZECUSD,174.25,174.25,173.67,173.67,0.06683,11.61
2018-07-09 07-AM,ZECUSD,174.25,174.28,174.25,174.25,0.3073,53.55
2018-07-09 06-AM,ZECUSD,174.25,174.25,174.25,174.25,0.7748,135.01
2018-07-09 05-AM,ZECUSD,175,175,174.25,174.25,1.71,298.37
2018-07-09 04-AM,ZECUSD,175.94,175.94,175,175,2.1,368.29
2018-07-09 03-AM,ZECUSD,178.85,178.85,175.94,175.94,0.0421,7.41
2018-07-09 02-AM,ZECUSD,175.87,178.85,175.87,178.85,1.68,301.25
2018-07-09 01-AM,ZECUSD,175.87,175.87,175.87,175.87,0.005163,0.9081
2018-07-09 12-AM,ZECUSD,177.25,177.25,175.87,175.87,0.8079,142.26
2018-07-08 11-PM,ZECUSD,177.6,177.6,177.25,177.25,0.007841,1.39
2018-07-08 10-PM,ZECUSD,178.26,178.26,177.6,177.6,1.48,263.23
2018-07-08 09-PM,ZECUSD,178.26,178.26,178.26,178.26,0.5348,95.34
2018-07-08 08-PM,ZECUSD,178.26,178.88,178.26,178.26,11.02,1964.86
2018-07-08 07-PM,ZECUSD,178.47,178.47,177,178.26,1.47,260.72
2018-07-08 06-PM,ZECUSD,176.73,178.47,176.73,178.47,0.3,53.54
2018-07-08 05-PM,ZECUSD,176.66,176.73,176.66,176.73,0.0526,9.3
2018-07-08 04-PM,ZECUSD,177,178.47,176.62,176.66,5.83,1038.05
2018-07-08 03-PM,ZECUSD,175.67,178.47,175.67,177,10.07,1781.55
2018-07-08 02-PM,ZECUSD,175.5,175.67,175.5,175.67,0.461,80.91
2018-07-08 01-PM,ZECUSD,175.5,176.67,175.5,175.5,1.32,232.96
2018-07-08 12-PM,ZECUSD,175.5,175.5,175.5,175.5,0.04713,8.27
2018-07-08 11-AM,ZECUSD,175.5,175.5,175.5,175.5,0.5974,104.85
2018-07-08 10-AM,ZECUSD,175.5,175.5,175.5,175.5,0.6437,112.97
