Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NEO,Volume BTC
2018-10-16,NEOBTC,0.002468,0.002468,0.002466,0.002466,0.0,0.0
2018-10-15,NEOBTC,0.002491,0.002541,0.00239,0.002468,559772.94,1376.46
2018-10-14,NEOBTC,0.002522,0.002583,0.002485,0.002491,241169.46,613.01
2018-10-13,NEOBTC,0.002497,0.002548,0.002496,0.002522,255845.32,645.23
2018-10-12,NEOBTC,0.002489,0.002558,0.002458,0.002497,325787.36,819.65
2018-10-11,NEOBTC,0.002757,0.002763,0.00248,0.002489,552918.76,1424.82
2018-10-10,NEOBTC,0.002754,0.002778,0.002733,0.002757,245504.76,676.12
2018-10-09,NEOBTC,0.002782,0.002788,0.00273,0.002754,190199.58,524.72
2018-10-08,NEOBTC,0.002749,0.002813,0.002742,0.002782,252118.23,698.84
2018-10-07,NEOBTC,0.002722,0.002774,0.00272,0.002749,191303.86,524.94
2018-10-06,NEOBTC,0.002745,0.002806,0.0027,0.002722,212015.35,582.48
2018-10-05,NEOBTC,0.002729,0.002753,0.00271,0.002745,242582.33,662.45
2018-10-04,NEOBTC,0.002768,0.002793,0.002722,0.002729,251398.4,692.83
2018-10-03,NEOBTC,0.002826,0.00283,0.0027,0.002768,343277.3,947.75
2018-10-02,NEOBTC,0.002831,0.002844,0.002782,0.002826,261916.76,739.3
2018-10-01,NEOBTC,0.002858,0.002886,0.0028,0.002831,291860.21,829.44
2018-09-30,NEOBTC,0.002905,0.002917,0.00281,0.002858,257671.7,739.25
2018-09-29,NEOBTC,0.0029,0.002923,0.00283,0.002905,300658.78,865.37
2018-09-28,NEOBTC,0.002842,0.003079,0.002827,0.0029,798017.28,2345.25
2018-09-27,NEOBTC,0.002753,0.00291,0.002712,0.002842,353249.16,993.15
2018-09-26,NEOBTC,0.002823,0.00285,0.002726,0.002753,329409.05,913.96
2018-09-25,NEOBTC,0.002803,0.002826,0.002681,0.002823,345541.97,945.88
2018-09-24,NEOBTC,0.002919,0.002933,0.00273,0.002803,359214.35,1017.75
2018-09-23,NEOBTC,0.002805,0.003076,0.002781,0.002919,468911.58,1371.86
2018-09-22,NEOBTC,0.002938,0.002968,0.002763,0.002805,340625.31,963.78
2018-09-21,NEOBTC,0.002803,0.003007,0.00274,0.002938,732806.7,2085.64
2018-09-20,NEOBTC,0.002678,0.002842,0.002658,0.002803,474825.27,1290.8
2018-09-19,NEOBTC,0.002667,0.002738,0.002623,0.002678,447135.11,1199.21
2018-09-18,NEOBTC,0.002644,0.00273,0.002614,0.002667,453248.3,1208.73
2018-09-17,NEOBTC,0.002761,0.002798,0.002607,0.002644,499909.18,1357.52
2018-09-16,NEOBTC,0.002762,0.002783,0.002701,0.002761,348813.98,957.88
2018-09-15,NEOBTC,0.002738,0.002816,0.002695,0.002762,401205.83,1117.04
2018-09-14,NEOBTC,0.002806,0.002859,0.002726,0.002738,467788.46,1304.9
2018-09-13,NEOBTC,0.002786,0.002884,0.002738,0.002806,538365.83,1515.79
2018-09-12,NEOBTC,0.002814,0.00283,0.002592,0.002786,494905.23,1339.05
2018-09-11,NEOBTC,0.002933,0.002956,0.00272,0.002814,477993.49,1365.88
2018-09-10,NEOBTC,0.002945,0.002994,0.002901,0.002933,457661.91,1349.01
2018-09-09,NEOBTC,0.002899,0.00303,0.00285,0.002945,515599.44,1512.2
2018-09-08,NEOBTC,0.003049,0.003107,0.002867,0.002899,408392.13,1230.7
2018-09-07,NEOBTC,0.003138,0.003194,0.002956,0.003049,600948.14,1854.93
2018-09-06,NEOBTC,0.002879,0.003145,0.0028,0.003138,823382.15,2457.44
2018-09-05,NEOBTC,0.003288,0.003367,0.002847,0.002879,934268.96,2903.86
2018-09-04,NEOBTC,0.003165,0.00342,0.003088,0.003288,669395.6,2187.97
2018-09-03,NEOBTC,0.003026,0.003213,0.002936,0.003165,491987.58,1514.2
2018-09-02,NEOBTC,0.003132,0.003199,0.002979,0.003026,572876.01,1763.27
2018-09-01,NEOBTC,0.002863,0.003214,0.002858,0.003132,764223.37,2334.77
2018-08-31,NEOBTC,0.0028,0.002884,0.002727,0.002863,555933.65,1565.88
2018-08-30,NEOBTC,0.002805,0.00285,0.002685,0.0028,500922.4,1386.95
2018-08-29,NEOBTC,0.003007,0.003014,0.002787,0.002805,626517.71,1812.83
2018-08-28,NEOBTC,0.002996,0.003062,0.002867,0.003007,744115.96,2198.69
2018-08-27,NEOBTC,0.002612,0.003044,0.00259,0.002996,775202.7,2172.59
2018-08-26,NEOBTC,0.002613,0.00264,0.002531,0.002612,449877.18,1163.97
2018-08-25,NEOBTC,0.00265,0.002707,0.002575,0.002613,452933.09,1197.69
2018-08-24,NEOBTC,0.002723,0.002732,0.002617,0.00265,462763.53,1239.85
2018-08-23,NEOBTC,0.002586,0.00274,0.002569,0.002723,480927.78,1272.21
2018-08-22,NEOBTC,0.002748,0.002843,0.002546,0.002586,645116.2,1745.53
2018-08-21,NEOBTC,0.002734,0.002831,0.002657,0.002748,538824.88,1482.44
2018-08-20,NEOBTC,0.002999,0.003037,0.002701,0.002734,602303.71,1740.76
2018-08-19,NEOBTC,0.002938,0.003123,0.002798,0.002999,577382.87,1709.25
2018-08-18,NEOBTC,0.003138,0.003188,0.002715,0.002938,770355.57,2257.96
2018-08-17,NEOBTC,0.00254,0.003165,0.002521,0.003138,974146.64,2728.73
2018-08-16,NEOBTC,0.002492,0.002668,0.00247,0.00254,555608.1,1432.48
2018-08-15,NEOBTC,0.002599,0.002739,0.002482,0.002492,621476.27,1607.28
2018-08-14,NEOBTC,0.002507,0.002645,0.00234,0.002599,742841.84,1825.83
2018-08-13,NEOBTC,0.002931,0.003,0.0025,0.002507,555319.27,1533.8
2018-08-12,NEOBTC,0.002902,0.002902,0.002902,0.002902,0.0,0.0
2018-08-11,NEOBTC,0.003221,0.003221,0.00285,0.002902,329768.42,984.5
2018-08-10,NEOBTC,0.00341,0.003461,0.0032,0.003221,374711.37,1239.14
2018-08-09,NEOBTC,0.003454,0.003549,0.00336,0.00341,365728.48,1267.55
2018-08-08,NEOBTC,0.003734,0.003746,0.00339,0.003454,482531.54,1717.04
2018-08-07,NEOBTC,0.003764,0.003888,0.003678,0.003734,359536.81,1356.29
2018-08-06,NEOBTC,0.003917,0.004,0.003756,0.003764,332242.16,1284.84
2018-08-05,NEOBTC,0.003808,0.003936,0.003789,0.003917,231433.42,893.26
2018-08-04,NEOBTC,0.003763,0.003852,0.00369,0.003808,320260.77,1209.24
2018-08-03,NEOBTC,0.003743,0.003784,0.003628,0.003763,319694.2,1183.7
2018-08-02,NEOBTC,0.003905,0.003917,0.003688,0.003743,327550.65,1234.33
2018-08-01,NEOBTC,0.003834,0.004028,0.003782,0.003905,370134.96,1437.27
2018-07-31,NEOBTC,0.003901,0.003934,0.003806,0.003834,312585.6,1211.62
2018-07-30,NEOBTC,0.004067,0.00414,0.00389,0.003901,324903.33,1300.53
2018-07-29,NEOBTC,0.004128,0.004153,0.00404,0.004067,315054.37,1291.67
2018-07-28,NEOBTC,0.004082,0.004137,0.004023,0.004128,296678.18,1207.61
2018-07-27,NEOBTC,0.004168,0.0042,0.004033,0.004082,298966.24,1233.32
2018-07-26,NEOBTC,0.004173,0.004307,0.004137,0.004168,314320.54,1323.56
2018-07-25,NEOBTC,0.004015,0.00423,0.003688,0.004173,334066.34,1384.18
2018-07-24,NEOBTC,0.004153,0.004365,0.003919,0.004015,442530.8,1832.42
2018-07-23,NEOBTC,0.004471,0.004512,0.004088,0.004153,323000.09,1390.61
2018-07-22,NEOBTC,0.004616,0.00464,0.004432,0.004471,307847.16,1405.05
2018-07-21,NEOBTC,0.004516,0.004742,0.004414,0.004616,387699.59,1776.79
2018-07-20,NEOBTC,0.004814,0.004821,0.004489,0.004516,429516.78,1982.39
2018-07-19,NEOBTC,0.0051,0.005103,0.004761,0.004814,417011.56,2066.64
2018-07-18,NEOBTC,0.005362,0.005401,0.00505,0.0051,453264.41,2389.3
2018-07-17,NEOBTC,0.00548,0.0056,0.005319,0.005362,437883.05,2377.87
2018-07-16,NEOBTC,0.005279,0.005574,0.005197,0.00548,411019.28,2208.5
