Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume GUP,Volume BTC
2019-02-23,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-22,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-21,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-20,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-19,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-18,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-17,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-16,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-15,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-14,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-13,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-12,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-11,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-10,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-09,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-08,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-07,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-06,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-05,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-04,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-03,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-02,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-02-01,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-01-31,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-01-30,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-01-29,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-01-28,GUPBTC,5.07e-06,5.07e-06,5.07e-06,5.07e-06,0.0,0.0
2019-01-27,GUPBTC,4.86e-06,5.2e-06,4.86e-06,5.07e-06,65316.51,0.3298
2019-01-26,GUPBTC,4.82e-06,4.95e-06,4.78e-06,4.86e-06,22028.88,0.1072
2019-01-25,GUPBTC,5.26e-06,5.26e-06,2.5e-06,4.82e-06,30665.87,0.1523
2019-01-24,GUPBTC,4.91e-06,5.73e-06,4.87e-06,5.26e-06,88322.14,0.4718
2019-01-23,GUPBTC,4.9e-06,4.91e-06,4.85e-06,4.91e-06,239.57,0.001174
2019-01-22,GUPBTC,5.07e-06,5.1e-06,4.9e-06,4.9e-06,3471.42,0.01726
2019-01-21,GUPBTC,5.08e-06,5.08e-06,5.07e-06,5.07e-06,2161.66,0.01097
2019-01-20,GUPBTC,5.12e-06,5.28e-06,1.87e-06,5.08e-06,36166.31,0.1811
2019-01-19,GUPBTC,5.32e-06,6.0e-06,5.12e-06,5.12e-06,124034.14,0.6871
2019-01-18,GUPBTC,4.42e-06,6.0e-06,4.42e-06,5.32e-06,479409.26,2.54
2019-01-17,GUPBTC,4.4e-06,4.46e-06,4.3e-06,4.42e-06,20543.76,0.0902
2019-01-16,GUPBTC,4.19e-06,4.51e-06,4.19e-06,4.4e-06,42175.5,0.1853
2019-01-15,GUPBTC,4.19e-06,4.31e-06,4.1e-06,4.19e-06,28606.57,0.1206
2019-01-14,GUPBTC,4.17e-06,4.22e-06,4.14e-06,4.19e-06,2785.17,0.01165
2019-01-13,GUPBTC,4.19e-06,4.26e-06,4.13e-06,4.17e-06,6468.69,0.02717
2019-01-12,GUPBTC,4.27e-06,4.27e-06,4.19e-06,4.19e-06,5055.89,0.02127
2019-01-11,GUPBTC,4.23e-06,4.34e-06,4.19e-06,4.27e-06,198281.47,0.8394
2019-01-10,GUPBTC,4.36e-06,4.42e-06,4.13e-06,4.23e-06,385055.14,1.64
2019-01-09,GUPBTC,4.38e-06,4.43e-06,4.27e-06,4.36e-06,261341.29,1.13
2019-01-08,GUPBTC,4.4e-06,4.56e-06,4.35e-06,4.38e-06,326052.91,1.44
2019-01-07,GUPBTC,4.56e-06,4.66e-06,4.38e-06,4.4e-06,285529.75,1.27
2019-01-06,GUPBTC,4.62e-06,4.62e-06,4.47e-06,4.56e-06,317369.84,1.45
2019-01-05,GUPBTC,4.71e-06,4.75e-06,4.58e-06,4.62e-06,243904.74,1.13
2019-01-04,GUPBTC,5.08e-06,5.1e-06,4.6e-06,4.71e-06,271831.33,1.32
2019-01-03,GUPBTC,4.65e-06,6.44e-06,4.65e-06,5.08e-06,416448.36,2.21
2019-01-02,GUPBTC,4.46e-06,4.66e-06,4.44e-06,4.65e-06,313892.5,1.43
2019-01-01,GUPBTC,4.43e-06,4.51e-06,4.42e-06,4.46e-06,369248.43,1.65
2018-12-31,GUPBTC,4.43e-06,4.51e-06,4.41e-06,4.43e-06,311355.37,1.4
2018-12-30,GUPBTC,4.68e-06,4.68e-06,4.36e-06,4.43e-06,312608.75,1.41
2018-12-29,GUPBTC,4.49e-06,4.85e-06,4.47e-06,4.68e-06,168228.79,0.7886
2018-12-28,GUPBTC,4.5e-06,4.52e-06,4.32e-06,4.49e-06,343115.6,1.52
2018-12-27,GUPBTC,4.69e-06,4.69e-06,4.43e-06,4.5e-06,369814.34,1.68
2018-12-26,GUPBTC,4.83e-06,4.86e-06,4.57e-06,4.69e-06,359884.04,1.68
2018-12-25,GUPBTC,4.85e-06,5.0e-06,4.78e-06,4.83e-06,204475.03,1.0
2018-12-24,GUPBTC,4.81e-06,4.91e-06,4.66e-06,4.85e-06,419699.38,2.0
2018-12-23,GUPBTC,4.8e-06,4.88e-06,4.74e-06,4.81e-06,338480.32,1.63
2018-12-22,GUPBTC,4.56e-06,4.84e-06,4.52e-06,4.8e-06,280593.22,1.29
2018-12-21,GUPBTC,4.75e-06,4.76e-06,4.48e-06,4.56e-06,204810.6,0.9311
2018-12-20,GUPBTC,4.54e-06,5.07e-06,4.53e-06,4.75e-06,253972.53,1.2
2018-12-19,GUPBTC,4.71e-06,4.78e-06,4.49e-06,4.54e-06,343931.65,1.59
2018-12-18,GUPBTC,4.72e-06,4.74e-06,4.68e-06,4.71e-06,337093.58,1.59
2018-12-17,GUPBTC,4.6e-06,4.96e-06,4.56e-06,4.72e-06,280927.9,1.32
2018-12-16,GUPBTC,4.77e-06,4.77e-06,4.54e-06,4.6e-06,212821.51,0.9778
2018-12-15,GUPBTC,4.87e-06,4.9e-06,4.74e-06,4.77e-06,120248.99,0.5839
2018-12-14,GUPBTC,5.14e-06,5.16e-06,4.85e-06,4.87e-06,93088.28,0.4571
2018-12-13,GUPBTC,5.56e-06,5.56e-06,5.12e-06,5.14e-06,198122.0,1.04
2018-12-12,GUPBTC,5.3e-06,5.91e-06,5.3e-06,5.56e-06,233515.86,1.3
2018-12-11,GUPBTC,5.58e-06,5.65e-06,5.17e-06,5.3e-06,189135.17,1.0
2018-12-10,GUPBTC,4.97e-06,5.72e-06,4.86e-06,5.58e-06,342421.39,1.79
2018-12-09,GUPBTC,4.54e-06,5.43e-06,4.54e-06,4.97e-06,562215.79,2.78
2018-12-08,GUPBTC,4.57e-06,5.26e-06,4.49e-06,4.54e-06,327196.28,1.55
2018-12-07,GUPBTC,4.54e-06,4.71e-06,4.26e-06,4.57e-06,454260.36,2.03
2018-12-06,GUPBTC,4.74e-06,5.03e-06,4.43e-06,4.54e-06,484489.64,2.25
2018-12-05,GUPBTC,4.93e-06,4.98e-06,4.71e-06,4.74e-06,372299.85,1.81
2018-12-04,GUPBTC,4.88e-06,5.01e-06,4.88e-06,4.93e-06,279126.52,1.39
2018-12-03,GUPBTC,5.27e-06,5.27e-06,4.85e-06,4.88e-06,293997.65,1.48
2018-12-02,GUPBTC,4.69e-06,1.198e-05,4.68e-06,5.27e-06,405407.22,2.04
2018-12-01,GUPBTC,4.54e-06,4.78e-06,4.52e-06,4.69e-06,335061.98,1.57
2018-11-30,GUPBTC,4.83e-06,4.83e-06,4.48e-06,4.54e-06,305353.91,1.4
2018-11-29,GUPBTC,4.72e-06,4.85e-06,4.43e-06,4.83e-06,388933.59,1.82
2018-11-28,GUPBTC,4.41e-06,4.82e-06,4.41e-06,4.72e-06,179707.44,0.8333
2018-11-27,GUPBTC,4.51e-06,4.59e-06,4.36e-06,4.41e-06,269587.13,1.21
2018-11-26,GUPBTC,4.6e-06,4.68e-06,4.46e-06,4.51e-06,342525.14,1.56
2018-11-25,GUPBTC,5.03e-06,5.04e-06,4.43e-06,4.6e-06,375200.62,1.76
2018-11-24,GUPBTC,4.94e-06,5.09e-06,4.92e-06,5.03e-06,316111.31,1.58
2018-11-23,GUPBTC,5.18e-06,5.18e-06,4.88e-06,4.94e-06,315177.62,1.58
2018-11-22,GUPBTC,5.24e-06,5.3e-06,5.14e-06,5.18e-06,108328.72,0.5673
2018-11-21,GUPBTC,5.07e-06,5.28e-06,4.98e-06,5.24e-06,278044.33,1.43
2018-11-20,GUPBTC,5.87e-06,5.88e-06,4.87e-06,5.07e-06,463745.27,2.44
2018-11-19,GUPBTC,6.92e-06,6.96e-06,5.77e-06,5.87e-06,267614.71,1.64
2018-11-18,GUPBTC,6.89e-06,6.95e-06,6.81e-06,6.92e-06,184133.73,1.27
2018-11-17,GUPBTC,7.2e-06,7.2e-06,6.75e-06,6.89e-06,218903.24,1.5
2018-11-16,GUPBTC,6.83e-06,7.27e-06,6.83e-06,7.2e-06,209673.49,1.48
2018-11-15,GUPBTC,7.46e-06,7.5e-06,6.81e-06,6.83e-06,236121.89,1.69
2018-11-14,GUPBTC,8.43e-06,8.43e-06,7.22e-06,7.46e-06,267295.1,2.05
2018-11-13,GUPBTC,9.01e-06,9.01e-06,8.2e-06,8.43e-06,226488.76,1.96
2018-11-12,GUPBTC,8.42e-06,9.05e-06,8.36e-06,9.01e-06,284282.22,2.5
2018-11-11,GUPBTC,8.07e-06,8.78e-06,8.0e-06,8.42e-06,343663.97,2.79
2018-11-10,GUPBTC,8.12e-06,8.13e-06,8.04e-06,8.07e-06,287912.64,2.33
2018-11-09,GUPBTC,7.93e-06,8.32e-06,7.71e-06,8.12e-06,262395.72,2.11
2018-11-08,GUPBTC,7.21e-06,8.17e-06,7.15e-06,7.93e-06,313681.21,2.35
2018-11-07,GUPBTC,6.99e-06,7.22e-06,6.97e-06,7.21e-06,331467.4,2.36
2018-11-06,GUPBTC,7.41e-06,7.42e-06,6.84e-06,6.99e-06,386529.16,2.76
2018-11-05,GUPBTC,7.73e-06,7.78e-06,7.36e-06,7.41e-06,483179.1,3.65
2018-11-04,GUPBTC,7.91e-06,8.23e-06,7.71e-06,7.73e-06,241035.89,1.91
2018-11-03,GUPBTC,7.77e-06,7.91e-06,7.74e-06,7.91e-06,271316.51,2.11
2018-11-02,GUPBTC,7.78e-06,7.86e-06,7.67e-06,7.77e-06,259156.38,2.01
2018-11-01,GUPBTC,7.52e-06,7.78e-06,7.52e-06,7.78e-06,196613.71,1.51
2018-10-31,GUPBTC,7.36e-06,7.76e-06,7.34e-06,7.52e-06,294838.2,2.2
2018-10-30,GUPBTC,7.51e-06,7.52e-06,7.3e-06,7.36e-06,309413.18,2.28
2018-10-29,GUPBTC,7.92e-06,8.12e-06,7.39e-06,7.51e-06,160808.44,1.25
2018-10-28,GUPBTC,8.48e-06,8.48e-06,7.82e-06,7.92e-06,123245.02,0.9881
2018-10-27,GUPBTC,8.24e-06,8.71e-06,7.97e-06,8.48e-06,174411.79,1.45
2018-10-26,GUPBTC,8.24e-06,8.38e-06,7.69e-06,8.24e-06,190743.55,1.53
2018-10-25,GUPBTC,7.19e-06,8.9e-06,7.19e-06,8.24e-06,327420.71,2.6
2018-10-24,GUPBTC,6.87e-06,8.16e-06,6.87e-06,7.19e-06,368193.39,2.72
2018-10-23,GUPBTC,6.85e-06,6.9e-06,6.75e-06,6.87e-06,178829.2,1.23
2018-10-22,GUPBTC,6.89e-06,6.91e-06,6.65e-06,6.85e-06,436497.23,2.95
2018-10-21,GUPBTC,7.07e-06,7.09e-06,6.88e-06,6.89e-06,440337.07,3.08
2018-10-20,GUPBTC,6.7e-06,7.14e-06,6.63e-06,7.07e-06,572321.07,3.85
2018-10-19,GUPBTC,6.59e-06,6.72e-06,6.52e-06,6.7e-06,645605.5,4.28
2018-10-18,GUPBTC,6.73e-06,6.77e-06,6.57e-06,6.59e-06,639251.72,4.26
2018-10-17,GUPBTC,6.57e-06,6.78e-06,6.54e-06,6.73e-06,477425.66,3.18
2018-10-16,GUPBTC,6.5e-06,6.91e-06,6.48e-06,6.57e-06,489140.47,3.26
2018-10-15,GUPBTC,6.8e-06,6.81e-06,6.15e-06,6.5e-06,762268.59,4.97
2018-10-14,GUPBTC,6.9e-06,7.0e-06,6.74e-06,6.8e-06,451516.13,3.11
2018-10-13,GUPBTC,7.14e-06,7.32e-06,6.75e-06,6.9e-06,233788.61,1.66
2018-10-12,GUPBTC,7.09e-06,7.33e-06,6.98e-06,7.14e-06,492659.1,3.54
2018-10-11,GUPBTC,7.64e-06,7.64e-06,7.08e-06,7.09e-06,554576.93,4.04
2018-10-10,GUPBTC,7.57e-06,7.68e-06,7.48e-06,7.64e-06,483177.06,3.64
2018-10-09,GUPBTC,7.5e-06,7.91e-06,7.44e-06,7.57e-06,942103.51,7.12
2018-10-08,GUPBTC,7.45e-06,7.5e-06,7.43e-06,7.5e-06,1266018.15,9.45
2018-10-07,GUPBTC,7.64e-06,7.67e-06,7.38e-06,7.45e-06,1357363.5,10.21
2018-10-06,GUPBTC,7.75e-06,7.76e-06,7.6e-06,7.64e-06,1191104.76,9.14
2018-10-05,GUPBTC,7.83e-06,7.83e-06,7.58e-06,7.75e-06,1144603.33,8.84
2018-10-04,GUPBTC,7.67e-06,7.98e-06,7.66e-06,7.83e-06,1115202.32,8.71
2018-10-03,GUPBTC,7.52e-06,7.78e-06,7.36e-06,7.67e-06,662296.56,5.01
