Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2019-07-03,ETHUSD,287.86,318,287.86,292.16,8.228,2507.26
2019-07-02,ETHUSD,287,290.38,274.85,287.86,48.29,13815.32
2019-07-01,ETHUSD,299,299,280,287,63.47,18172.42
2019-06-30,ETHUSD,306.94,321,296,299,5.69,1743.31
2019-06-29,ETHUSD,307,314.01,304.9,306.94,8.68,2705.58
2019-06-28,ETHUSD,292.57,322,292.57,307,11.54,3592.27
2019-06-27,ETHUSD,305,350,280,292.57,130.08,38673.45
2019-06-26,ETHUSD,316,362.91,305,305,120.34,41365.81
2019-06-25,ETHUSD,309.65,316,301.2,316,20.06,6192.75
2019-06-24,ETHUSD,306.01,315,300,309.65,36.3,11189.06
2019-06-23,ETHUSD,301,322.09,301,306.01,15.6,4800.25
2019-06-22,ETHUSD,285.71,312,285.71,301,32.47,9834.99
2019-06-21,ETHUSD,271.12,299,271.12,285.71,104.27,29941.72
2019-06-20,ETHUSD,267.22,271.12,267.22,271.12,3.332,896.87
2019-06-19,ETHUSD,262.46,269.21,262.46,267.22,3.166,849.22
2019-06-18,ETHUSD,272.79,272.79,262.46,262.46,14.94,3969.87
2019-06-17,ETHUSD,269.83,274.25,269.06,272.79,164.85,44857.41
2019-06-16,ETHUSD,265,273.5,255,269.83,59.5,16042.38
2019-06-15,ETHUSD,260.25,270,250.87,265,22.84,6058.31
2019-06-14,ETHUSD,254.92,269.04,253.16,260.25,3.704,951.81
2019-06-13,ETHUSD,262,263.41,250,254.92,51.13,13219.01
2019-06-12,ETHUSD,247.42,262,247.42,262,127.93,32655.17
2019-06-11,ETHUSD,244.05,247.42,238.6,247.42,5.884,1434.4
2019-06-10,ETHUSD,232.09,246.4,232.09,244.05,22.18,5446.71
2019-06-09,ETHUSD,251,251,232.09,232.09,2.834,662.6
2019-06-08,ETHUSD,251,251,251,251,0.0,0.0
2019-06-07,ETHUSD,248,251,246.91,251,3.88,966.2
2019-06-06,ETHUSD,246.63,248,235,248,33.62,8174.42
2019-06-05,ETHUSD,243,254.39,239.98,246.63,8.9,2191.39
2019-06-04,ETHUSD,249.64,266.05,235.36,243,38.46,9310.56
2019-06-03,ETHUSD,266.04,277,248.97,249.64,33.17,8593.64
2019-06-02,ETHUSD,267.01,276.01,265.94,266.04,3.78,1005.11
2019-06-01,ETHUSD,262.16,276,262.14,267.01,2.73,748.59
2019-05-31,ETHUSD,251.36,279.84,241,262.16,32.22,8426.52
2019-05-30,ETHUSD,269.52,287,245.43,251.36,53.99,14809.05
2019-05-29,ETHUSD,273.56,285,262,269.52,44.57,12405.7
2019-05-28,ETHUSD,271.79,274.61,266.06,273.56,98.1,26567.06
2019-05-27,ETHUSD,268.53,277.24,265.71,271.79,126.88,34469.61
2019-05-26,ETHUSD,251.5,273.37,250,268.53,64.47,17169.72
2019-05-25,ETHUSD,274,274,230,251.5,16.61,4111.22
2019-05-24,ETHUSD,246.54,274,243.43,274,33.94,8625.08
2019-05-23,ETHUSD,243.67,266.93,226.75,246.54,26.65,6334.2
2019-05-22,ETHUSD,256,256.63,243.67,243.67,49.79,12611.94
2019-05-21,ETHUSD,250.94,269,250,256,24.55,6354.83
2019-05-20,ETHUSD,253.96,264.78,240.97,250.94,48.63,12014.62
2019-05-19,ETHUSD,240,269.97,240,253.96,63.55,16587.06
2019-05-18,ETHUSD,237.5,260.56,227.35,240,1.45,342.79
2019-05-17,ETHUSD,262.81,266.09,222.01,237.5,211.39,49596.22
2019-05-16,ETHUSD,235.88,280,235.88,262.81,180.44,47293.77
2019-05-15,ETHUSD,226.88,248.52,210.56,235.88,121.98,28675.51
2019-05-14,ETHUSD,199.29,226.88,185,226.88,383.15,79409.56
2019-05-13,ETHUSD,185,208,185,199.29,67.97,13326.27
2019-05-12,ETHUSD,198.28,200,177.3,185,11.5,2157.42
2019-05-11,ETHUSD,172.21,198.28,165,198.28,37.92,7292.79
2019-05-10,ETHUSD,171.16,177.76,171.16,172.21,3.63,636.17
2019-05-09,ETHUSD,169.43,171.16,167.02,171.16,32.15,5442.13
2019-05-08,ETHUSD,167.65,169.43,167.23,169.43,18.61,3122.36
2019-05-07,ETHUSD,173.06,178.84,173.06,177.43,67.7,12014.08
2019-05-06,ETHUSD,172.75,174.44,157.74,173.06,49.44,8219.59
2019-05-05,ETHUSD,172.29,172.75,153.61,172.75,1.32,214.47
2019-05-04,ETHUSD,164.66,175.03,156.81,172.29,4.49,770.67
2019-05-03,ETHUSD,165.14,167.05,159.39,164.66,8.77,1456.49
2019-05-02,ETHUSD,157,165.14,156.23,165.14,1.52,243.42
2019-05-01,ETHUSD,159.49,161.72,157,157,11.97,1914.37
2019-04-30,ETHUSD,152.47,179,152.47,159.49,9.68,1570.17
2019-04-29,ETHUSD,153.01,153.05,151.39,152.47,1.38,209.64
2019-04-28,ETHUSD,152.17,159.73,152.17,153.01,0.6385,99.84
2019-04-27,ETHUSD,156,156,152.17,152.17,0.303,46.11
2019-04-26,ETHUSD,155.43,162.73,149.89,156,37.08,5692.32
2019-04-25,ETHUSD,162.39,209.9,155.43,155.43,80.31,13366.51
2019-04-24,ETHUSD,170.01,179.65,162.39,162.39,22.19,3688.48
2019-04-23,ETHUSD,175,221.99,170.01,170.01,25.48,4746.79
2019-04-22,ETHUSD,168.13,179.64,168.13,175,1.32,231.88
2019-04-21,ETHUSD,179.97,179.97,168.13,168.13,0.7234,124.49
2019-04-20,ETHUSD,173.87,179.97,171.29,179.97,2.84,494.8
2019-04-19,ETHUSD,175,178,173.87,173.87,4.87,853.07
2019-04-18,ETHUSD,170,175,166.01,175,2.07,359.78
2019-04-17,ETHUSD,170.97,206,168,170,3.85,704.39
2019-04-16,ETHUSD,161,171.97,158.46,170.97,0.4182,69.82
2019-04-15,ETHUSD,165.64,174.73,161,161,3.66,614.33
2019-04-14,ETHUSD,164.77,165.64,161.14,165.64,0.4937,81.19
2019-04-13,ETHUSD,179,179,164.77,164.77,6.81,1139.68
2019-04-12,ETHUSD,172.4,179,162.01,179,3.45,574.82
2019-04-11,ETHUSD,175,180,165,172.4,6.03,1031.9
2019-04-10,ETHUSD,208,208,175,175,1.85,329.37
2019-04-09,ETHUSD,179,208,179,208,4.27,821.19
2019-04-08,ETHUSD,168.73,204.97,168.73,179,22.17,4019.47
2019-04-07,ETHUSD,167.5,177,165,168.73,5.26,902.26
2019-04-06,ETHUSD,172.98,172.98,167,167.5,4.99,833.65
2019-04-05,ETHUSD,155,175.89,155,172.98,1.89,320.06
2019-04-04,ETHUSD,160,184,155,155,6.42,1063.6
2019-04-03,ETHUSD,166,172,156.3,160,8.99,1491.25
2019-04-02,ETHUSD,148.43,166,148.4,166,16.22,2542.63
2019-04-01,ETHUSD,148.44,148.44,138.69,148.43,1.17,163.69
2019-03-31,ETHUSD,143.9,148.44,140.53,148.44,7.86,1134.64
2019-03-30,ETHUSD,143.9,143.9,143.9,143.9,0.0,0.0
2019-03-29,ETHUSD,141.96,143.9,135.66,143.9,0.864,119.39
2019-03-28,ETHUSD,137.64,141.96,137.64,141.96,1.01,143.22
2019-03-27,ETHUSD,133.44,138.06,133.44,137.64,0.9503,130.26
2019-03-26,ETHUSD,139.97,139.97,132.47,133.44,14.46,1936.29
2019-03-25,ETHUSD,139.92,165,120,139.97,28.23,3937.89
2019-03-24,ETHUSD,124.16,139.92,124.16,139.92,0.9146,123.99
2019-03-23,ETHUSD,124.16,124.16,124.16,124.16,0.0,0.0
2019-03-22,ETHUSD,135.86,136.82,124.16,124.16,18.03,2427.01
2019-03-21,ETHUSD,158.91,158.91,135.86,135.86,4.15,565.33
2019-03-20,ETHUSD,141.39,159,135,158.91,12.44,1755.87
2019-03-19,ETHUSD,141.39,141.39,141.39,141.39,0.0,0.0
2019-03-18,ETHUSD,143.3,143.3,133.99,141.39,8.58,1197.21
2019-03-17,ETHUSD,127.02,143.3,127.02,143.3,16.37,2265.27
2019-03-16,ETHUSD,137.81,140,127.02,127.02,0.991,135.54
2019-03-15,ETHUSD,132.62,137.81,132.62,137.81,1.0,136.93
2019-03-14,ETHUSD,131.69,133.23,131.22,132.62,6.28,831.86
2019-03-13,ETHUSD,136.36,142.82,131.08,131.69,20.87,2788.89
2019-03-12,ETHUSD,136.08,136.36,133,136.36,8.56,1142.17
2019-03-11,ETHUSD,135,136.08,131.14,136.08,2.47,330.32
2019-03-10,ETHUSD,135,135,135,135,0.0,0.0
2019-03-09,ETHUSD,135,135,135,135,0.0,0.0
2019-03-08,ETHUSD,136.39,136.48,135,135,4.44,600.76
2019-03-07,ETHUSD,124.17,136.39,124.17,136.39,8.2,1118.13
2019-03-06,ETHUSD,135.64,139.45,124.17,124.17,5.36,737.29
2019-03-05,ETHUSD,124.83,135.67,124.83,135.64,8.6,1105.61
2019-03-04,ETHUSD,133.08,133.08,124.12,124.83,41.12,5161.11
2019-03-03,ETHUSD,136,136.5,128.56,133.08,1.74,235.5
2019-03-02,ETHUSD,136.16,136.16,136,136,3.0,408.0
2019-03-01,ETHUSD,136.88,137.2,135.62,136.16,2.77,378.72
2019-02-28,ETHUSD,129.84,136.88,129.84,136.88,13.65,1855.23
2019-02-27,ETHUSD,135.5,140.47,127.05,129.84,27.75,3564.73
2019-02-26,ETHUSD,138.47,140.47,130.03,135.5,2.56,349.29
2019-02-25,ETHUSD,140.01,140.45,134.67,138.47,25.58,3524.9
2019-02-24,ETHUSD,153,164.85,140.01,140.01,7.64,1189.75
2019-02-23,ETHUSD,146.35,153,146.35,153,0.5954,88.48
2019-02-22,ETHUSD,142.86,146.35,142.55,146.35,1.15,165.96
2019-02-21,ETHUSD,148.06,148.06,142.53,142.86,10.11,1451.41
2019-02-20,ETHUSD,142.32,148.06,142.27,148.06,10.28,1509.06
2019-02-19,ETHUSD,143.23,147.84,142.32,142.32,21.14,3066.42
2019-02-18,ETHUSD,128,149,128,143.23,42.0,5891.15
2019-02-17,ETHUSD,126,128,126,128,1.1,139.55
2019-02-16,ETHUSD,120.11,126,120.11,126,0.7084,89.23
2019-02-15,ETHUSD,119.62,125.16,119.62,120.11,3.71,447.07
2019-02-14,ETHUSD,119.99,120,117.01,119.62,4.31,514.1
2019-02-13,ETHUSD,121,123,111.58,119.99,2.16,256.24
2019-02-12,ETHUSD,119.84,121,118.83,121,2.45,294.63
2019-02-11,ETHUSD,120,121,118.4,119.84,2.15,257.2
2019-02-10,ETHUSD,114.07,122.86,101.3,120,1.57,181.25
2019-02-09,ETHUSD,118.17,118.17,114.07,114.07,0.1096,12.51
2019-02-08,ETHUSD,103.04,121.05,103.04,118.17,25.15,2911.24
2019-02-07,ETHUSD,104,104.44,103.04,103.04,11.35,1182.6
2019-02-06,ETHUSD,106.27,106.27,104,104,1.01,105.04
2019-02-05,ETHUSD,106.31,106.65,105.71,106.27,1.32,140.31
2019-02-04,ETHUSD,106.63,107.22,105.91,106.31,1.06,111.99
2019-02-03,ETHUSD,106.63,106.63,106.63,106.63,0.0,0.0
2019-02-02,ETHUSD,106.63,106.63,106.63,106.63,0.0,0.0
2019-02-01,ETHUSD,108.39,108.39,104.34,106.63,1.92,203.62
2019-01-31,ETHUSD,108.39,108.39,108.39,108.39,0.0,0.0
2019-01-30,ETHUSD,104.68,129.5,104.68,108.39,5.06,559.42
2019-01-29,ETHUSD,104.81,104.81,104.1,104.68,0.3481,36.26
2019-01-28,ETHUSD,113.2,113.2,95,104.81,26.55,2728.07
2019-01-27,ETHUSD,114.58,114.58,113.2,113.2,1.01,114.33
2019-01-26,ETHUSD,114.58,114.58,114.58,114.58,0.0,0.0
2019-01-25,ETHUSD,116.36,116.57,114.58,114.58,11.75,1366.08
2019-01-24,ETHUSD,104.01,116.36,104.01,116.36,11.87,1362.45
2019-01-23,ETHUSD,121.87,121.87,104.01,104.01,0.867,93.15
2019-01-22,ETHUSD,116,125.19,111.78,121.87,4.79,556.89
2019-01-21,ETHUSD,120.5,120.5,116,116,3.61,419.91
2019-01-20,ETHUSD,116.73,120.5,116.73,120.5,0.4123,49.68
2019-01-19,ETHUSD,120,120,116.73,116.73,0.1713,20.0
2019-01-18,ETHUSD,121.54,121.54,120,120,5.0,600.0
2019-01-17,ETHUSD,123.29,126,117.48,121.54,7.47,887.64
2019-01-16,ETHUSD,124.41,171,121.94,123.29,16.76,2314.18
2019-01-15,ETHUSD,126.9,128.57,124.41,124.41,10.45,1337.52
2019-01-14,ETHUSD,120,131,116.18,126.9,8.61,1095.72
2019-01-13,ETHUSD,120,120,120,120,0.4701,56.41
2019-01-12,ETHUSD,125,125,120,120,0.5987,73.84
2019-01-11,ETHUSD,125,125,125,125,0.0,0.0
2019-01-10,ETHUSD,148.62,149.49,125,125,55.42,7447.71
2019-01-09,ETHUSD,150.78,150.78,148.62,148.62,10.0,1486.2
2019-01-08,ETHUSD,154.7,154.7,147.78,150.78,1.38,206.68
2019-01-07,ETHUSD,154,154.7,151.62,154.7,2.51,388.12
2019-01-06,ETHUSD,125,154,125,154,0.2501,37.91
2019-01-05,ETHUSD,148,164.32,125,125,4.27,609.51
2019-01-04,ETHUSD,148.1,156.19,147.97,148,13.88,2095.4
2019-01-03,ETHUSD,147.01,150.56,147,148.1,2.27,337.76
2019-01-02,ETHUSD,129,147.01,129,147.01,0.9718,142.76
2019-01-01,ETHUSD,129,129,129,129,0.0,0.0
2018-12-31,ETHUSD,160,160,129,129,46.51,6255.65
2018-12-30,ETHUSD,141,160,138.97,160,1.05,159.19
2018-12-29,ETHUSD,128.05,141,128.05,141,3.29,463.97
2018-12-28,ETHUSD,114.08,138,114.08,128.05,50.14,6576.27
2018-12-27,ETHUSD,131,139.96,114.08,114.08,28.01,3424.85
2018-12-26,ETHUSD,148,148,124.17,131,18.63,2388.21
2018-12-25,ETHUSD,153,153,101,148,4.85,613.84
2018-12-24,ETHUSD,131,158.45,131,153,27.64,4078.43
2018-12-23,ETHUSD,101.05,131,101.05,131,4.96,638.77
2018-12-22,ETHUSD,106,116.89,101.05,101.05,5.34,590.73
2018-12-21,ETHUSD,113.69,120,106,106,14.83,1687.32
2018-12-20,ETHUSD,90,115.15,90,113.69,28.84,3281.22
2018-12-19,ETHUSD,100.78,101.93,90,90,0.8305,78.48
2018-12-18,ETHUSD,93.31,100.78,91.32,100.78,28.36,2658.48
2018-12-17,ETHUSD,91.9,94.24,83.13,93.31,20.12,1871.31
2018-12-16,ETHUSD,91.9,91.9,91.9,91.9,0.0,0.0
2018-12-15,ETHUSD,84.11,91.9,84.11,91.9,0.02009,1.85
2018-12-14,ETHUSD,83.41,84.11,83.4,84.11,19.23,1604.51
2018-12-13,ETHUSD,90.24,90.24,83.41,83.41,9.29,788.95
2018-12-12,ETHUSD,85.2,90.24,85.2,90.24,0.586,52.79
2018-12-11,ETHUSD,88.92,88.92,85.2,85.2,0.2915,24.84
2018-12-10,ETHUSD,99,99,88.92,88.92,1.36,124.24
2018-12-09,ETHUSD,83.89,99,83.89,99,9.3,883.51
2018-12-08,ETHUSD,90.34,90.34,68,83.89,10.9,846.73
2018-12-07,ETHUSD,91.71,99,83.64,90.34,20.45,1830.83
2018-12-06,ETHUSD,103.72,103.72,91.7,91.71,23.8,2333.9
2018-12-05,ETHUSD,107.97,108.28,103.72,103.72,12.42,1337.98
2018-12-04,ETHUSD,106.58,109.5,106.58,107.97,0.5737,62.34
2018-12-03,ETHUSD,114,114,106.58,106.58,28.62,3205.57
2018-12-02,ETHUSD,114,114,114,114,0.0,0.0
2018-12-01,ETHUSD,110.5,114,110.5,114,2.71,306.98
2018-11-30,ETHUSD,117.63,138,110.5,110.5,20.29,2411.72
2018-11-29,ETHUSD,120.2,120.2,115.08,117.63,1.94,227.71
2018-11-28,ETHUSD,110.65,124.08,110.65,120.2,15.63,1920.53
2018-11-27,ETHUSD,103.9,147,101.1,110.65,31.5,3463.43
2018-11-26,ETHUSD,100.8,112.82,100.8,103.9,6.57,714.38
2018-11-25,ETHUSD,102.71,102.71,96.18,100.8,1.63,161.77
2018-11-24,ETHUSD,127.06,129.91,27,102.71,3.32,407.46
2018-11-23,ETHUSD,126.17,149.5,110.56,127.06,16.1,1976.36
2018-11-22,ETHUSD,132.93,132.93,126.17,126.17,3.47,445.23
2018-11-21,ETHUSD,130,134.09,126,132.93,2.5,325.66
2018-11-20,ETHUSD,147,147,129.89,130,75.31,10457.83
2018-11-19,ETHUSD,167.5,172.5,147,147,26.2,3983.12
2018-11-18,ETHUSD,167.5,167.5,167.5,167.5,0.0,0.0
2018-11-17,ETHUSD,194.51,194.51,163.1,167.5,2.22,380.16
2018-11-16,ETHUSD,174.31,213.73,163.57,194.51,8.88,1563.85
2018-11-15,ETHUSD,197.86,214.98,161.98,174.31,4.25,773.3
2018-11-14,ETHUSD,215,215,172,197.86,9.36,1794.5
2018-11-13,ETHUSD,212,215,204.88,215,5.18,1080.0
2018-11-12,ETHUSD,213.27,213.27,211.43,212,0.1597,33.83
2018-11-11,ETHUSD,213.27,213.27,213.27,213.27,0.0,0.0
2018-11-10,ETHUSD,213.27,213.27,213.27,213.27,0.0,0.0
2018-11-09,ETHUSD,213.7,213.7,213.27,213.27,0.00136,0.29
2018-11-08,ETHUSD,215.36,215.36,212.42,213.7,1.29,275.24
2018-11-07,ETHUSD,214.89,215.36,214.89,215.36,0.04513,9.72
2018-11-06,ETHUSD,202.88,221.9,202.88,214.89,15.76,3351.78
2018-11-05,ETHUSD,212,224.5,202.88,202.88,11.68,2440.47
2018-11-04,ETHUSD,200.01,212,195.58,212,2.37,494.64
2018-11-03,ETHUSD,200.01,200.01,200.01,200.01,0.0,0.0
2018-11-02,ETHUSD,194.48,209.94,190.22,200.01,1246.22,252779.08
2018-11-01,ETHUSD,207.15,209.94,191.39,194.48,2590.41,513894.52
2018-10-31,ETHUSD,195.01,207.73,190.87,207.15,3677.7,721059.69
2018-10-30,ETHUSD,195,204.99,195,195.01,2580.49,505759.2
2018-10-29,ETHUSD,207.63,207.63,195,195,10.36,2063.66
2018-10-28,ETHUSD,207.63,207.63,207.63,207.63,0.0,0.0
2018-10-27,ETHUSD,205.45,208.05,205.45,207.63,0.1171,24.33
2018-10-26,ETHUSD,200.93,209.54,195.51,205.45,3.21,661.15
2018-10-25,ETHUSD,200.19,209.94,195.51,200.93,1.03,205.56
2018-10-24,ETHUSD,199.73,202.69,199.73,200.19,61.2,12330.39
2018-10-23,ETHUSD,198.09,202.7,195.45,199.73,184.06,36900.31
2018-10-22,ETHUSD,198.8,202.7,193.34,198.09,250.12,49861.63
2018-10-21,ETHUSD,198.8,198.8,198.8,198.8,0.0,0.0
2018-10-20,ETHUSD,198.8,198.8,198.8,198.8,0.0,0.0
2018-10-19,ETHUSD,211,211,198.8,198.8,0.5007,99.53
2018-10-18,ETHUSD,211,211,211,211,0.0,0.0
2018-10-17,ETHUSD,202.38,212,202.38,211,1.33,273.56
2018-10-16,ETHUSD,217.99,217.99,190.02,202.38,1.42,286.27
2018-10-15,ETHUSD,180.01,220,180.01,217.99,2.53,532.39
2018-10-14,ETHUSD,180.01,180.01,180.01,180.01,0.0,0.0
2018-10-13,ETHUSD,180.01,180.01,180.01,180.01,0.0,0.0
2018-10-12,ETHUSD,197.67,197.67,180.01,180.01,3.41,665.47
2018-10-11,ETHUSD,217.44,245,197.67,197.67,7.31,1513.08
2018-10-10,ETHUSD,226.98,244.98,217.44,217.44,2.1,477.17
2018-10-09,ETHUSD,230.26,239.99,226.98,226.98,1.38,312.68
2018-10-08,ETHUSD,222.84,230.69,218.13,230.26,2.3,526.81
2018-10-07,ETHUSD,222.84,222.84,222.84,222.84,0.0,0.0
2018-10-06,ETHUSD,222.84,222.84,222.84,222.84,0.0,0.0
2018-10-05,ETHUSD,221.01,224.97,221.01,222.84,2.14,477.63
2018-10-04,ETHUSD,219.51,223.82,215.86,221.01,2.16,474.48
2018-10-03,ETHUSD,227.6,227.6,219.12,219.51,4.06,904.3
2018-10-02,ETHUSD,225,229.02,222,227.6,3.41,774.05
2018-10-01,ETHUSD,231.97,243.06,222.01,225,7.58,1738.05
2018-09-30,ETHUSD,235.92,235.92,231.97,231.97,0.2265,52.54
2018-09-29,ETHUSD,222,235.92,222,235.92,0.7122,164.63
2018-09-28,ETHUSD,234.98,234.98,222,222,2.86,649.32
2018-09-27,ETHUSD,221.65,234.98,221.65,234.98,0.02304,5.41
2018-09-26,ETHUSD,217.75,221.65,217.75,221.65,4.64,1028.4
2018-09-25,ETHUSD,233,233,210,217.75,2.64,572.79
2018-09-24,ETHUSD,221.5,233,221.5,233,0.6006,139.95
2018-09-23,ETHUSD,221,221.5,221,221.5,0.09983,22.11
2018-09-22,ETHUSD,245,255,221,221,0.005018,1.24
2018-09-21,ETHUSD,221.04,245,205.05,245,3.9,890.72
2018-09-20,ETHUSD,210,221.04,201.04,221.04,7.7,1591.34
2018-09-19,ETHUSD,204.64,221.73,190.01,210,1.02,215.5
2018-09-18,ETHUSD,200,228,198.38,204.64,6.93,1405.66
2018-09-17,ETHUSD,203.5,229,200,200,3.26,668.48
2018-09-16,ETHUSD,203.5,203.5,203.5,203.5,0.05005,10.18
2018-09-15,ETHUSD,218.98,224.58,203.5,203.5,1.21,265.62
2018-09-14,ETHUSD,210.86,220.18,210.85,218.98,1.64,358.44
2018-09-13,ETHUSD,177,213.15,177,210.86,0.4331,88.46
2018-09-12,ETHUSD,220.16,220.16,177,177,12.86,2296.57
2018-09-11,ETHUSD,192.78,220.16,179,220.16,3.42,633.64
2018-09-10,ETHUSD,198,198,192.78,192.78,0.2594,50.0
2018-09-09,ETHUSD,232.16,232.16,175,198,0.4777,89.3
2018-09-08,ETHUSD,251.08,251.08,190,232.16,2.08,404.52
2018-09-07,ETHUSD,224.98,251.08,216,251.08,0.384,85.99
2018-09-06,ETHUSD,240,240,216,224.98,0.3517,78.83
2018-09-05,ETHUSD,284.56,284.56,240,240,30.33,7834.92
2018-09-04,ETHUSD,265,289.9,265,284.56,2.14,606.52
2018-09-03,ETHUSD,286.5,290,265,265,4.94,1341.97
2018-09-02,ETHUSD,299.98,299.98,286.5,286.5,0.05002,14.33
2018-09-01,ETHUSD,272.01,299.98,272.01,299.98,0.04141,12.42
2018-08-31,ETHUSD,277,349,272.01,272.01,2.7,922.91
2018-08-30,ETHUSD,282,282,276,277,2.77,766.9
2018-08-29,ETHUSD,281.07,282.03,281.07,282,0.2837,80.01
2018-08-28,ETHUSD,277.88,299,255,281.07,8.92,2601.12
2018-08-27,ETHUSD,255,277.99,255,277.88,0.1791,49.78
2018-08-26,ETHUSD,272.38,272.38,254,255,0.8203,222.93
2018-08-25,ETHUSD,284,284,272.38,272.38,0.64,176.04
2018-08-24,ETHUSD,277,340,275,284,6.07,1826.91
2018-08-23,ETHUSD,279,279,277,277,0.05007,13.87
2018-08-22,ETHUSD,313.98,313.98,279,279,0.4278,120.89
2018-08-21,ETHUSD,298.98,313.98,298.98,313.98,0.2109,65.04
2018-08-20,ETHUSD,307.24,307.24,298.98,298.98,0.05,14.95
2018-08-19,ETHUSD,312.86,312.86,307.24,307.24,0.4053,124.64
2018-08-18,ETHUSD,319.77,319.8,306.65,312.86,6.75,2091.71
2018-08-17,ETHUSD,285.6,319.77,285.6,319.77,0.3791,117.7
2018-08-16,ETHUSD,295,327.76,280.14,285.6,0.8449,268.06
2018-08-15,ETHUSD,270.63,295.92,270.63,295,12.1,3552.11
2018-08-14,ETHUSD,290,290,270.63,270.63,0.157,42.49
2018-08-13,ETHUSD,318.03,318.03,290,290,27.76,8534.42
2018-08-12,ETHUSD,322,322,322,322,0.0,0.0
2018-08-11,ETHUSD,329.01,364.96,322,322,0.2771,93.15
2018-08-10,ETHUSD,366.02,371.98,329,329.01,27.56,9826.93
2018-08-09,ETHUSD,364.09,440,354.15,366.02,25.9,9972.14
2018-08-08,ETHUSD,395.04,395.04,324,364.09,19.01,6888.3
2018-08-07,ETHUSD,402.57,404,382,395.04,9.76,3915.9
2018-08-06,ETHUSD,402,426.5,402,402.57,1.43,587.36
2018-08-05,ETHUSD,402,402,402,402,0.0,0.0
2018-08-04,ETHUSD,429.96,429.96,402,402,0.9986,415.2
2018-08-03,ETHUSD,406.01,429.96,402,429.96,0.7956,331.6
2018-08-02,ETHUSD,404.08,421.25,404.08,406.01,0.564,230.95
