Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume KRW
2018-07-23,XMRKRW,144300,193300,144200,150000,63135.58,10109157633.35
2018-07-22,XMRKRW,149500,150900,143600,144300,2225.73,328533220.31
2018-07-21,XMRKRW,148000,150800,142500,149500,1357.01,198677352.62
2018-07-20,XMRKRW,157600,162000,147000,148000,1927.47,298049278.96
2018-07-19,XMRKRW,155800,161200,153300,157600,1961.57,310339722.47
2018-07-18,XMRKRW,155100,164500,153400,155800,3082.28,491590307.78
2018-07-17,XMRKRW,148600,157500,147500,155100,4500.13,685455470.49
2018-07-16,XMRKRW,140000,150000,137000,148600,3990.8,573317462.55
2018-07-15,XMRKRW,140000,143300,138000,140000,1725.97,241572660.27
2018-07-14,XMRKRW,139100,143000,135600,140000,2603.44,361319619.13
2018-07-13,XMRKRW,136200,144000,135600,139100,3076.49,430583030.77
2018-07-12,XMRKRW,142300,142300,133900,136200,2001.44,274987693.79
2018-07-11,XMRKRW,137600,146600,137400,142300,2538.84,357661382.52
2018-07-10,XMRKRW,150200,153400,136600,137600,3527.32,508588152.55
2018-07-09,XMRKRW,153500,158600,150200,150200,3849.54,594448981.2
2018-07-08,XMRKRW,149000,155000,147100,153500,2938.79,444153959.33
2018-07-07,XMRKRW,151000,152000,138500,149000,84157.65,12516298450.84
2018-07-06,XMRKRW,153100,154900,145700,151000,24246.12,3665725407.19
2018-07-05,XMRKRW,152700,155900,148300,153100,2922.07,445230067.83
2018-07-04,XMRKRW,152500,158900,146900,152700,2783.73,428399227.45
2018-07-03,XMRKRW,153400,158100,150000,152500,3668.02,562655321.46
2018-07-02,XMRKRW,144100,165000,133900,153400,3897.91,577098971.91
2018-07-01,XMRKRW,147500,178400,140000,144100,4103.2,600879691.4
2018-06-30,XMRKRW,141300,151700,140500,147500,2910.38,424158822.82
2018-06-29,XMRKRW,131800,144900,129300,141300,4980.7,674496390.42
2018-06-28,XMRKRW,145100,153200,128000,131800,5178.12,759169199.28
2018-06-27,XMRKRW,136300,147100,134300,145100,3301.13,472397686.46
2018-06-26,XMRKRW,140700,146300,136300,136300,3915.79,555253546.18
2018-06-25,XMRKRW,136100,146300,135600,140700,5974.87,845780106.86
2018-06-24,XMRKRW,130100,141500,122800,136100,5561.35,727489457.79
2018-06-23,XMRKRW,126300,136300,123100,130100,3016.86,396874126.11
2018-06-22,XMRKRW,137000,137400,122100,126300,1761.27,225251670.1
2018-06-21,XMRKRW,135500,138500,134000,137000,1060.13,144230523.23
2018-06-20,XMRKRW,139600,140100,128500,135500,2503.28,332418428.75
2018-06-19,XMRKRW,141100,145500,135700,139600,1999.41,283158582.66
2018-06-18,XMRKRW,137700,142900,130000,141100,3457.9,479058320.46
2018-06-17,XMRKRW,140500,141500,137000,137700,1188.45,165412174.26
2018-06-16,XMRKRW,147100,147100,132100,140500,1951.27,275239133.71
2018-06-15,XMRKRW,146800,147500,137000,147100,2189.19,309282796.14
2018-06-14,XMRKRW,135700,149400,132000,146800,6591.49,941896415.1
2018-06-13,XMRKRW,140800,140900,125200,135700,4042.86,540388262.23
2018-06-12,XMRKRW,153800,153800,130100,140800,5998.08,879159635.84
2018-06-11,XMRKRW,156700,157800,146400,153800,3603.3,545034129.57
2018-06-10,XMRKRW,169900,170000,137500,156700,6262.1,990862807.81
2018-06-09,XMRKRW,173100,175300,169200,169900,2686.98,464753134.05
2018-06-08,XMRKRW,178200,180400,171700,173100,2712.55,475303485.74
2018-06-07,XMRKRW,179700,185900,177500,178200,3224.47,585722198.78
2018-06-06,XMRKRW,183700,183900,176800,179700,2883.31,521462583.67
2018-06-05,XMRKRW,176100,184700,173000,183700,2848.0,507694538.48
2018-06-04,XMRKRW,184800,186500,173200,176100,3844.85,689979660.61
2018-06-03,XMRKRW,177200,194000,177000,184800,4706.19,876191226.87
2018-06-02,XMRKRW,173900,182500,171900,177200,3487.96,620298219.51
2018-06-01,XMRKRW,172600,174500,169000,173900,2604.22,446679691.44
2018-05-31,XMRKRW,171000,175300,169300,172600,2931.2,505839358.48
2018-05-30,XMRKRW,175300,181000,168100,171000,4752.16,831616869.55
2018-05-29,XMRKRW,165800,187900,163200,175300,6949.61,1200272611.1
2018-05-28,XMRKRW,185200,187500,165100,165800,4567.55,812192822.82
2018-05-27,XMRKRW,183500,191400,177900,185200,3770.97,688566945.41
2018-05-26,XMRKRW,182200,191400,180500,183500,2631.5,483321355.68
2018-05-25,XMRKRW,198800,198800,180500,182200,649.82,118725728.26
2018-05-24,XMRKRW,198800,198800,198800,198800,0.0,0.0
2018-05-23,XMRKRW,196600,202300,191500,198800,4894.19,960188975.63
2018-05-22,XMRKRW,220700,220800,195500,196600,4390.03,914785785.6
2018-05-21,XMRKRW,223200,224400,215500,220700,2667.06,587350670.6
2018-05-20,XMRKRW,218200,225400,215800,223200,3236.31,713927449.35
2018-05-19,XMRKRW,226800,227900,215600,218200,3323.41,738581792.29
2018-05-18,XMRKRW,214600,239000,200000,226800,5456.26,1193713811.97
2018-05-17,XMRKRW,222800,226300,207500,214600,3191.5,706926749.27
2018-05-16,XMRKRW,228900,229400,214000,222800,6137.25,1352422126.33
2018-05-15,XMRKRW,240900,244000,225000,228900,9925.47,2352538126.56
2018-05-14,XMRKRW,234400,249000,217500,240900,10026.84,2365879603.69
2018-05-13,XMRKRW,226500,238500,225900,234400,3905.72,906021705.83
2018-05-12,XMRKRW,216800,229300,208900,226500,6042.88,1321692885.23
2018-05-11,XMRKRW,239700,250000,195500,216800,12054.25,2711630870.08
2018-05-10,XMRKRW,252100,256800,237300,239700,6258.52,1576430459.65
2018-05-09,XMRKRW,248000,260600,238000,252100,10074.21,2522900475.05
2018-05-08,XMRKRW,258700,260000,238400,248000,4950.05,1250376385.95
2018-05-07,XMRKRW,261800,261800,244900,258700,10555.46,2674030493.07
2018-05-06,XMRKRW,264400,268000,256700,261800,10229.4,2687479341.25
2018-05-05,XMRKRW,265100,270400,262000,264400,15652.07,4164334152.56
2018-05-04,XMRKRW,269300,273300,261100,265100,11997.08,3202381718.68
2018-05-03,XMRKRW,269400,281200,262100,269300,28289.99,7641083968.7
2018-05-02,XMRKRW,261700,275000,259200,269400,26335.56,7045741006.75
2018-05-01,XMRKRW,264300,264300,244000,261700,18208.16,4664579847.64
2018-04-30,XMRKRW,275800,283700,258400,264300,43411.41,11727531251.2
2018-04-29,XMRKRW,279200,282400,260000,275800,54828.54,14949240666.54
2018-04-28,XMRKRW,274300,286900,271700,279200,33120.62,9153160512.36
2018-04-27,XMRKRW,292300,294900,272000,274300,41976.64,11915002911.93
2018-04-26,XMRKRW,283700,306900,273000,292300,58783.63,16939856307.27
2018-04-25,XMRKRW,320900,321600,263200,283700,71066.8,20814660558.2
2018-04-24,XMRKRW,308900,324600,298800,321000,73470.3,23213660518.57
2018-04-23,XMRKRW,293700,314800,293700,308900,44965.29,13728087210.42
2018-04-22,XMRKRW,279000,315100,269800,293700,65300.54,19346056496.0
2018-04-21,XMRKRW,293800,295700,253100,279000,44393.23,12333130032.07
2018-04-20,XMRKRW,258300,294500,255500,293800,57640.83,15650149719.65
2018-04-19,XMRKRW,241200,259500,238000,258300,59258.06,14775627594.5
2018-04-18,XMRKRW,209200,262900,208900,241200,81014.47,19491979247.68
2018-04-17,XMRKRW,209300,215900,206600,209200,10356.99,2179525490.63
2018-04-16,XMRKRW,208500,214400,203000,209300,11729.51,2432765112.47
2018-04-15,XMRKRW,197300,211900,197300,208500,12710.02,2608275867.53
2018-04-14,XMRKRW,200000,206100,195500,197300,6551.91,1314119052.72
2018-04-13,XMRKRW,197300,211700,191000,200000,12192.26,2447331002.85
2018-04-12,XMRKRW,182300,199600,177300,197300,16306.75,3026631097.84
2018-04-11,XMRKRW,178900,182300,175500,182300,13257.64,2369067562.82
2018-04-10,XMRKRW,183000,183200,178100,178900,4847.97,872335388.63
2018-04-09,XMRKRW,188700,192700,178200,183000,5224.22,971323367.29
2018-04-08,XMRKRW,184900,189400,183000,188700,3099.74,575410876.87
2018-04-07,XMRKRW,178000,188100,177900,184900,3629.01,665697183.11
2018-04-06,XMRKRW,188200,191200,178000,178000,6800.89,1251865938.44
2018-04-05,XMRKRW,187400,193900,180000,188200,8039.0,1507337400.35
2018-04-04,XMRKRW,206500,206500,185100,187400,6395.86,1253217304.53
2018-04-03,XMRKRW,192400,209100,192100,206500,7850.42,1583009524.03
2018-04-02,XMRKRW,192400,197600,190100,192400,6303.74,1218630779.13
2018-04-01,XMRKRW,197000,202900,179100,192400,8886.08,1695261732.49
2018-03-31,XMRKRW,190600,200000,188100,197000,4477.76,875793901.8
2018-03-30,XMRKRW,195700,200000,181000,190600,9479.25,1787115070.4
2018-03-29,XMRKRW,217500,219700,190100,195700,13438.48,2780204681.69
2018-03-28,XMRKRW,206900,222100,205600,217500,7236.72,1545567417.97
2018-03-27,XMRKRW,217500,232800,200000,206900,9637.99,2009763989.4
2018-03-26,XMRKRW,236900,238800,210200,217500,9384.21,2095956214.4
2018-03-25,XMRKRW,230000,238800,225000,236900,4272.87,990417527.61
2018-03-24,XMRKRW,236500,239500,230000,230000,5961.21,1407216070.29
2018-03-23,XMRKRW,236100,239900,220600,236500,18042.6,4182649647.53
2018-03-22,XMRKRW,242900,247600,226600,236100,13628.59,3245987524.31
2018-03-21,XMRKRW,246100,262900,238300,242900,20752.63,5227398994.97
2018-03-20,XMRKRW,245000,256500,226000,246100,22159.13,5319936046.98
2018-03-19,XMRKRW,228500,250000,219800,245000,25728.17,6007428305.21
2018-03-18,XMRKRW,215200,234000,189900,228500,22225.5,4600713376.68
2018-03-17,XMRKRW,235000,237400,210000,215200,15278.87,3457255434.15
2018-03-16,XMRKRW,234000,241900,221900,235000,21988.18,5069299282.23
2018-03-15,XMRKRW,238400,250000,213000,234000,40866.76,9481610814.33
2018-03-14,XMRKRW,274100,276500,230300,238400,30971.43,7891185623.54
2018-03-13,XMRKRW,287500,290400,270800,274100,25437.94,7144775664.78
2018-03-12,XMRKRW,308400,312500,278800,287500,30605.38,9131574017.85
2018-03-11,XMRKRW,285300,314000,276300,308400,45520.89,13326202931.13
2018-03-10,XMRKRW,321600,328600,281700,285300,54725.69,17109112379.49
2018-03-09,XMRKRW,311000,321900,266100,321600,108907.02,31980861211.79
2018-03-08,XMRKRW,377400,378000,307600,311000,63827.98,21983593820.76
2018-03-07,XMRKRW,385300,406900,358300,377400,68506.87,26486661423.11
2018-03-06,XMRKRW,408600,410900,380700,385300,36680.73,14526737256.71
2018-03-05,XMRKRW,402900,417600,387300,408600,53202.2,21550437921.9
2018-03-04,XMRKRW,389900,407200,371600,402900,67463.92,26148396814.85
2018-03-03,XMRKRW,384700,417900,377900,389900,114261.2,45500296338.19
2018-03-02,XMRKRW,346800,394000,345900,384700,66245.04,24387986691.71
2018-03-01,XMRKRW,326000,354800,318000,346800,25808.67,8696072116.54
2018-02-28,XMRKRW,336800,343400,324000,326000,15207.6,5063817398.66
2018-02-27,XMRKRW,329600,342300,321000,336800,22451.97,7491459509.02
2018-02-26,XMRKRW,322400,339800,306000,329600,35845.47,11566903914.05
2018-02-25,XMRKRW,318100,329000,300700,322400,22287.91,7081837759.82
2018-02-24,XMRKRW,330200,341500,307800,318100,43429.88,14129464685.12
2018-02-23,XMRKRW,326000,344000,307100,330200,74668.1,24527545911.35
2018-02-22,XMRKRW,377800,380900,324500,326000,87422.44,31016169647.14
2018-02-21,XMRKRW,357800,421400,336300,377800,132491.23,49907782114.15
2018-02-20,XMRKRW,357400,373000,351000,357800,26359.97,9553627905.37
2018-02-19,XMRKRW,337300,359000,334000,357400,23878.14,8310493650.68
2018-02-18,XMRKRW,359300,362500,324600,337300,44680.68,15438707401.74
2018-02-17,XMRKRW,329100,373700,326000,359300,115821.36,41252398806.87
2018-02-16,XMRKRW,336700,339200,313700,329100,30499.18,10022781913.19
2018-02-15,XMRKRW,305600,341600,295500,336700,56148.14,17756890533.73
2018-02-14,XMRKRW,271000,329800,269500,305700,93278.17,27762252460.54
2018-02-13,XMRKRW,282500,283000,263000,271000,14726.82,3976784319.31
2018-02-12,XMRKRW,261100,285000,260800,282500,11531.2,3194971533.93
2018-02-11,XMRKRW,285800,286600,250700,261100,16552.87,4426840647.67
2018-02-10,XMRKRW,297600,317300,270000,285800,40376.71,12048527168.48
2018-02-09,XMRKRW,284900,297600,266900,297600,38553.99,10834884357.44
2018-02-08,XMRKRW,226600,288000,226600,284900,31624.66,8301279176.59
2018-02-07,XMRKRW,232500,249500,210500,226600,30674.64,7152683303.4
2018-02-06,XMRKRW,202200,240500,163000,232500,28399.75,5534784414.13
2018-02-05,XMRKRW,240000,242000,195500,202200,20096.5,4370251611.11
2018-02-04,XMRKRW,260900,279000,235200,240000,17134.43,4408823374.29
2018-02-03,XMRKRW,250000,271500,222200,260900,24223.26,6022522815.81
2018-02-02,XMRKRW,265500,276000,180000,250000,32978.74,7700109317.05
2018-02-01,XMRKRW,308000,311600,258000,265500,21237.54,6106698890.09
2018-01-31,XMRKRW,313400,325500,280600,308000,17504.93,5337332263.84
2018-01-30,XMRKRW,359500,361500,309300,313400,19671.99,6627177950.73
2018-01-29,XMRKRW,377100,382000,351300,359500,19673.91,7186486407.45
2018-01-28,XMRKRW,362000,380600,362000,377100,24732.25,9207223217.62
2018-01-27,XMRKRW,375100,379900,348300,362000,22135.7,8035738815.04
2018-01-26,XMRKRW,365500,380000,320000,375100,27713.52,9918021966.03
2018-01-25,XMRKRW,378100,387100,355900,365500,16821.79,6224506395.3
2018-01-24,XMRKRW,369300,383000,355100,378100,25638.06,9487028891.43
2018-01-23,XMRKRW,406700,407900,346500,369300,41741.75,15751381691.9
2018-01-22,XMRKRW,437100,444300,366500,406900,43923.87,17875822521.49
2018-01-21,XMRKRW,507000,518500,398700,437100,68674.05,31100859321.38
2018-01-20,XMRKRW,477700,546000,470000,507000,143261.5,72982072387.07
2018-01-19,XMRKRW,411900,496800,407100,477900,95537.43,42359876790.81
2018-01-18,XMRKRW,422800,475000,384700,411900,62480.36,26535006500.15
2018-01-17,XMRKRW,402300,450000,302200,422800,74442.88,27961163388.4
2018-01-16,XMRKRW,574300,575800,291000,402300,127796.53,61525375807.59
2018-01-15,XMRKRW,552000,649700,541100,574300,107850.1,62881724507.67
2018-01-14,XMRKRW,609600,626000,529600,552000,72306.33,41807201485.47
2018-01-13,XMRKRW,575700,630000,567000,609600,126068.11,75787425267.21
2018-01-12,XMRKRW,513900,588800,482500,575700,108116.73,57295563188.62
2018-01-11,XMRKRW,568400,599500,440500,513900,116617.47,61872511533.38
2018-01-10,XMRKRW,665300,671800,531000,568400,171062.9,105228094834.47
2018-01-09,XMRKRW,655500,779500,586500,665300,330849.12,227568858052.62
2018-01-08,XMRKRW,640000,698000,552000,655500,110094.52,70630543080.18
2018-01-07,XMRKRW,602200,684200,597500,640000,107660.78,68261801317.61
2018-01-06,XMRKRW,549100,633100,543000,602200,120246.97,68743646213.8
2018-01-05,XMRKRW,549000,570000,526000,549100,64279.31,35092567925.28
2018-01-04,XMRKRW,520000,563000,500000,549000,69676.58,36678382518.61
2018-01-03,XMRKRW,491000,539000,488800,520000,90389.72,46200986804.42
2018-01-02,XMRKRW,462900,509900,462000,491000,80719.33,39595230693.37
2018-01-01,XMRKRW,458900,484000,448600,462900,50419.34,23504368156.32
2017-12-31,XMRKRW,444800,469800,438000,458900,40862.21,18620360315.17
2017-12-30,XMRKRW,470000,475300,426900,444800,64863.27,28997984305.48
2017-12-29,XMRKRW,472800,519900,441500,470000,97234.4,45367064586.19
2017-12-28,XMRKRW,533500,537400,420200,472800,110853.72,53113109866.65
2017-12-27,XMRKRW,489600,565000,488300,533500,163976.99,86241545919.19
2017-12-26,XMRKRW,478100,512000,475000,489600,79108.79,38870237094.77
2017-12-25,XMRKRW,476900,489500,461400,478100,54872.44,26101478625.08
2017-12-24,XMRKRW,504400,513000,430000,476900,86786.01,40627472054.33
2017-12-23,XMRKRW,466500,547400,450000,504400,105448.28,53018252067.86
2017-12-22,XMRKRW,580600,605000,362000,466500,146097.55,69612834477.16
2017-12-21,XMRKRW,659000,660000,473000,580600,149514.67,89839187404.87
2017-12-20,XMRKRW,465500,777600,450000,659000,336216.04,191475405774.53
2017-12-19,XMRKRW,436500,485800,410000,465500,142468.08,63154989857.52
2017-12-18,XMRKRW,396700,438800,371000,436500,139675.32,56249106493.56
2017-12-17,XMRKRW,372000,415000,366100,396700,212986.78,83724313117.5
2017-12-16,XMRKRW,352800,375900,352000,372000,78270.78,28567742383.33
2017-12-15,XMRKRW,361600,362800,331200,352800,63555.89,22201657825.6
2017-12-14,XMRKRW,334000,384900,330000,361600,155193.93,55627946269.98
2017-12-13,XMRKRW,336200,357000,295000,334000,155636.56,52554410712.41
2017-12-12,XMRKRW,317100,355000,314600,336200,197948.51,65821545898.05
2017-12-11,XMRKRW,276800,321100,272500,317100,124201.5,37506663719.73
2017-12-10,XMRKRW,306500,308200,233100,276800,113951.63,30881635939.45
2017-12-09,XMRKRW,330900,338000,270000,306500,103625.7,32615888352.53
2017-12-08,XMRKRW,340800,362700,273300,330900,187224.83,61588285187.59
2017-12-07,XMRKRW,343100,378000,315500,340800,274119.56,94260330985.8
2017-12-06,XMRKRW,331800,470000,320000,343100,455442.97,162139427673.08
2017-12-05,XMRKRW,243900,349700,242600,331800,356851.37,100024767207.19
2017-12-04,XMRKRW,229800,243900,225700,243900,48617.67,11358961323.03
2017-12-03,XMRKRW,237000,244800,224600,229800,120602.37,28135804703.35
2017-12-02,XMRKRW,217000,239900,210000,237000,62102.57,13927946486.6
2017-12-01,XMRKRW,208500,220000,193100,217000,73261.07,15314097903.77
2017-11-30,XMRKRW,185700,229000,170000,208500,158758.6,32428222352.95
2017-11-29,XMRKRW,243600,296000,180000,185700,216782.62,49756907719.34
2017-11-28,XMRKRW,198700,252000,192000,243600,194073.62,41299441000.58
2017-11-27,XMRKRW,180000,198900,179000,198700,77667.36,14496788866.24
2017-11-26,XMRKRW,186800,187900,178100,180000,53782.55,9784587019.88
2017-11-25,XMRKRW,178000,187500,174000,186800,89068.72,16211527536.55
2017-11-24,XMRKRW,174100,179900,171600,178000,83790.8,14730440073.92
2017-11-23,XMRKRW,180300,189800,172100,174100,204272.63,36470973309.27
2017-11-22,XMRKRW,155400,195000,153500,180300,325183.71,55493330321.01
2017-11-21,XMRKRW,147600,159900,141100,155400,99106.26,14958367103.74
2017-11-20,XMRKRW,141100,153200,139990,147600,74580.97,10923567401.49
2017-11-19,XMRKRW,143360,146980,138630,141100,49806.41,7141625386.1
2017-11-18,XMRKRW,139900,148990,136110,143360,86121.76,12226691555.63
2017-11-17,XMRKRW,132600,140000,132100,139900,65391.53,8849258812.93
2017-11-16,XMRKRW,137590,146250,130030,132580,160953.16,22386899642.93
2017-11-15,XMRKRW,139200,141000,136450,137590,72615.88,10081354718.34
2017-11-14,XMRKRW,140960,144960,136000,139200,86199.01,12001494737.24
2017-11-13,XMRKRW,150230,165000,135000,140960,246199.68,36482377174.32
2017-11-12,XMRKRW,134980,198000,124090,150230,226155.74,31715087440.75
2017-11-11,XMRKRW,120100,145500,118000,134980,213032.71,27810968333.42
2017-11-10,XMRKRW,136930,138500,115120,120100,187519.04,23746572714.19
2017-11-09,XMRKRW,125830,138000,123120,136930,207441.66,27118922801.15
2017-11-08,XMRKRW,113470,129500,111500,125830,148189.12,17574231461.52
2017-11-07,XMRKRW,118160,120200,106520,113470,298006.99,34132811972.15
2017-11-06,XMRKRW,98100,119500,97650,118160,346873.63,37259517503.4
2017-11-05,XMRKRW,98000,98970,97510,98100,31829.29,3123955452.78
2017-11-04,XMRKRW,99500,99650,95010,98000,43418.1,4233752094.59
2017-11-03,XMRKRW,97670,101070,96020,99500,84979.88,8326414738.14
2017-11-02,XMRKRW,96550,100600,94700,97670,74590.2,7220285214.69
2017-11-01,XMRKRW,100000,100100,96000,96550,65092.32,6415806983.27
2017-10-31,XMRKRW,100240,100930,99930,100000,40930.92,4103277934.77
2017-10-30,XMRKRW,100250,101100,99970,100240,44612.22,4480848389.92
2017-10-29,XMRKRW,99630,101500,99630,100250,51477.34,5162491971.49
2017-10-28,XMRKRW,100190,100800,99350,99630,46388.22,4642176779.93
2017-10-27,XMRKRW,101420,101830,100170,100190,53916.28,5434814139.66
2017-10-26,XMRKRW,101200,102600,100750,101420,44947.79,4557868852.9
2017-10-25,XMRKRW,101920,129200,100030,101200,141658.18,14811673521.85
2017-10-24,XMRKRW,99680,105100,98500,101920,56344.86,5767767093.45
2017-10-23,XMRKRW,100600,101550,97230,99680,32261.77,3212389467.43
2017-10-22,XMRKRW,101080,102070,100000,100600,28362.62,2859661466.64
2017-10-21,XMRKRW,103350,103400,100100,101080,28221.17,2855127772.29
2017-10-20,XMRKRW,101690,104900,100500,103350,43860.15,4502760982.65
2017-10-19,XMRKRW,102190,105600,101000,101690,41253.82,4223477336.06
2017-10-18,XMRKRW,104340,104550,98700,102190,65374.19,6647656419.03
2017-10-17,XMRKRW,107450,123500,103050,104340,99043.15,10670056832.73
2017-10-16,XMRKRW,106910,111500,104600,107450,49904.59,5354554336.16
2017-10-15,XMRKRW,112810,114000,103500,106910,70381.15,7731066659.49
2017-10-14,XMRKRW,108000,117820,105030,112810,83251.43,9279089168.77
2017-10-13,XMRKRW,101270,110100,99500,108000,125510.8,13084289838.0
2017-10-12,XMRKRW,100790,101900,99500,101270,39328.49,3953297969.9
2017-10-11,XMRKRW,99680,101100,99150,100790,19692.5,1970752352.84
2017-10-10,XMRKRW,99070,103050,97790,99680,53701.65,5358201716.41
2017-10-09,XMRKRW,102130,103250,98200,99070,50426.02,5102433587.22
2017-10-08,XMRKRW,103690,103990,102000,102130,47687.3,4913938267.71
2017-10-07,XMRKRW,104020,105000,103000,103690,25464.2,2645757565.67
2017-10-06,XMRKRW,104820,104980,103410,104020,33819.84,3526222856.26
2017-10-05,XMRKRW,103750,105500,102100,104820,31657.89,3282948420.74
2017-10-04,XMRKRW,107000,107160,101500,103750,43688.73,4568792590.6
2017-10-03,XMRKRW,105210,108990,100000,107000,88471.35,9234760066.56
2017-10-02,XMRKRW,105290,106200,104500,105210,32257.26,3391525137.57
2017-10-01,XMRKRW,107500,107890,104500,105290,32809.62,3482297521.06
2017-09-30,XMRKRW,105920,107750,104750,107500,38704.34,4113408948.91
2017-09-29,XMRKRW,107200,108340,101500,105920,52563.04,5535618293.1
2017-09-28,XMRKRW,111930,112850,104000,107200,117646.54,12915144246.96
2017-09-27,XMRKRW,103540,114500,102700,111930,164486.39,17828065000.19
2017-09-26,XMRKRW,103100,108700,102000,103540,107084.47,11211494712.74
2017-09-25,XMRKRW,100700,103350,100600,103100,53499.3,5462623199.36
2017-09-24,XMRKRW,103400,103410,100200,100700,40955.32,4170669316.53
2017-09-23,XMRKRW,101220,103700,98050,103400,61159.06,6208619695.98
2017-09-22,XMRKRW,98150,105940,96320,101220,64343.37,6401590437.95
2017-09-21,XMRKRW,107000,107400,96530,98150,100772.36,10446736832.67
2017-09-20,XMRKRW,108530,109890,105710,107000,103877.08,11160543550.94
2017-09-19,XMRKRW,110660,115000,102000,108530,180014.82,19516675094.5
2017-09-18,XMRKRW,104600,113100,103370,110660,241155.84,26296220683.25
2017-09-17,XMRKRW,106030,107500,100300,104600,134539.27,14052040498.42
2017-09-16,XMRKRW,112990,123500,99760,106030,400244.41,44659689680.38
2017-09-15,XMRKRW,89930,118750,81100,112990,957200.11,98347879731.11
2017-09-14,XMRKRW,127390,138500,85000,89930,710623.91,85614324380.17
2017-09-13,XMRKRW,126390,133400,116080,127390,320232.78,39830108149.65
2017-09-12,XMRKRW,127760,130000,125100,126390,142235.3,18219356601.44
2017-09-11,XMRKRW,126200,133690,124500,127760,129583.92,16648043155.65
2017-09-10,XMRKRW,130890,131140,115010,126200,175230.8,21472376410.98
2017-09-09,XMRKRW,134240,137000,128000,130890,133611.63,17545816741.64
2017-09-08,XMRKRW,133140,148900,123430,134240,703648.92,97428543667.8
2017-09-07,XMRKRW,135050,142000,128550,133140,252817.82,33709512822.4
2017-09-06,XMRKRW,133700,135980,126070,135050,237419.47,31452688542.49
2017-09-05,XMRKRW,117980,139900,101120,133700,475550.23,58536666650.99
2017-09-04,XMRKRW,140310,140490,113440,117980,269626.86,34021182489.56
2017-09-03,XMRKRW,140000,146990,130100,140310,286064.05,39790245304.94
2017-09-02,XMRKRW,156570,156990,131200,140000,460427.99,67112381734.79
2017-09-01,XMRKRW,156520,172500,151900,156570,492830.37,77644361653.7
2017-08-31,XMRKRW,145820,158830,144120,156520,416747.6,64325214127.24
2017-08-30,XMRKRW,148110,153800,140000,145820,318816.2,46303327659.73
2017-08-29,XMRKRW,163830,165600,145000,148110,418356.05,64031931338.81
