Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume EOS,Volume USD
2018-04-25,EOSUSD,15.2,15.72,13.48,14.59,328786.44,4770973.63
2018-04-24,EOSUSD,11.83,16.14,11.82,15.2,656027.56,9135075.94
2018-04-23,EOSUSD,11.56,12.14,11.51,11.83,197806.08,2343156.89
2018-04-22,EOSUSD,11.33,11.98,10.99,11.56,257861.4,2992453.59
2018-04-21,EOSUSD,11.6,11.87,10.41,11.33,267850.25,2992192.78
2018-04-20,EOSUSD,9.69,11.86,9.68,11.6,413506.59,4357555.17
2018-04-19,EOSUSD,9.24,9.69,9.1,9.69,252257.47,2371687.24
2018-04-18,EOSUSD,8.73,9.38,8.71,9.24,291188.52,2630787.72
2018-04-17,EOSUSD,8.32,9.34,8.29,8.73,234167.29,2101156.27
2018-04-16,EOSUSD,8.71,8.72,8.05,8.32,194938.81,1623181.79
2018-04-15,EOSUSD,8.92,9,8,8.71,221864.08,1914986.51
2018-04-14,EOSUSD,9.06,9.32,8.28,8.92,272723.96,2416006.22
2018-04-13,EOSUSD,9.11,9.92,8.82,9.06,354623.56,3305789.61
2018-04-12,EOSUSD,8.74,9.5,8.03,9.11,564667.89,5036373.39
2018-04-11,EOSUSD,6.2,9.09,6.18,8.74,735210.31,5404179.67
2018-04-10,EOSUSD,6.06,6.27,5.97,6.2,163384.94,1012201.69
2018-04-09,EOSUSD,6.13,6.22,5.97,6.06,199277.06,1215560.56
2018-04-08,EOSUSD,6.09,6.15,6.03,6.13,204053.03,1245954.18
2018-04-07,EOSUSD,6.03,6.16,6,6.09,207299.67,1262900.98
2018-04-06,EOSUSD,6.51,6.55,5.83,6.03,285787.11,1744011.13
2018-04-05,EOSUSD,5.9,6.6,5.64,6.51,266662.33,1629252.51
2018-04-04,EOSUSD,6.22,6.24,5.72,5.9,298352.0,1765523.88
2018-04-03,EOSUSD,5.98,6.35,5.92,6.22,200634.73,1222042.03
2018-04-02,EOSUSD,5.82,6.1,5.69,5.98,220737.6,1301888.86
2018-04-01,EOSUSD,6.13,6.17,5.38,5.82,375430.54,2185466.19
2018-03-31,EOSUSD,6.23,6.35,6.07,6.13,188073.99,1167611.88
2018-03-30,EOSUSD,6.07,6.39,5.99,6.23,215356.49,1330657.91
2018-03-29,EOSUSD,6.29,6.42,5.91,6.07,281674.49,1727322.84
2018-03-28,EOSUSD,5.92,6.57,5.77,6.29,256235.36,1603609.45
2018-03-27,EOSUSD,5.9,6.59,5.3,5.92,401013.25,2421457.13
2018-03-26,EOSUSD,6.59,6.65,5.4,5.9,361404.2,2175054.16
2018-03-25,EOSUSD,6.67,6.82,6.52,6.59,176043.3,1174711.26
2018-03-24,EOSUSD,7.1,7.23,6.64,6.67,183918.24,1287085.28
2018-03-23,EOSUSD,7.05,7.2,6.42,7.1,235830.23,1613760.84
2018-03-22,EOSUSD,7.06,7.44,6.31,7.05,323331.45,2233589.83
2018-03-21,EOSUSD,6.08,7.41,6.02,7.06,365674.43,2421951.38
2018-03-20,EOSUSD,6.37,6.54,5.48,6.08,341591.17,2069723.87
2018-03-19,EOSUSD,4.81,6.46,4.67,6.37,410031.66,2217355.7
2018-03-18,EOSUSD,4.8,4.93,4.14,4.81,480036.69,2143074.73
2018-03-17,EOSUSD,5.19,5.24,4.73,4.8,279198.61,1404653.42
2018-03-16,EOSUSD,5.21,5.48,5,5.19,222638.18,1166467.2
2018-03-15,EOSUSD,5.51,5.56,4.99,5.21,436577.89,2314623.61
2018-03-14,EOSUSD,5.92,6.05,5.48,5.51,301926.51,1724599.79
2018-03-13,EOSUSD,5.86,6,5.68,5.92,211738.81,1246141.8
2018-03-12,EOSUSD,6.13,6.23,5.69,5.86,227353.24,1360788.24
2018-03-11,EOSUSD,5.81,6.25,5.65,6.13,226325.58,1347765.84
2018-03-10,EOSUSD,6.27,6.66,5.8,5.81,254759.74,1585381.03
2018-03-09,EOSUSD,6.31,6.42,5.66,6.27,726954.78,4342575.37
2018-03-08,EOSUSD,6.69,6.86,6.26,6.31,206273.16,1332485.01
2018-03-07,EOSUSD,7.28,7.45,6.32,6.69,563525.42,3835319.05
2018-03-06,EOSUSD,8.12,8.13,7.16,7.28,326768.86,2473348.38
2018-03-05,EOSUSD,8.22,8.35,8.08,8.12,136562.43,1122921.69
2018-03-04,EOSUSD,8.04,8.24,7.85,8.22,168932.17,1346826.3
2018-03-03,EOSUSD,8.14,8.35,8,8.04,147865.52,1204706.71
2018-03-02,EOSUSD,8.64,8.78,8.04,8.14,158246.54,1314290.55
2018-03-01,EOSUSD,8.36,8.67,8.22,8.64,198566.83,1680680.62
2018-02-28,EOSUSD,8.5,9.17,8.31,8.36,254925.81,2217399.94
2018-02-27,EOSUSD,8.03,8.87,7.9,8.5,253119.38,2120214.02
2018-02-26,EOSUSD,7.88,8.41,7.58,8.03,240597.17,1909566.27
2018-02-25,EOSUSD,8.13,8.15,7.69,7.88,197968.64,1568467.62
2018-02-24,EOSUSD,8.51,8.68,7.89,8.13,225198.96,1852753.59
2018-02-23,EOSUSD,8.01,8.78,7.8,8.51,249380.51,2066150.99
2018-02-22,EOSUSD,8.74,8.93,8,8.01,293953.97,2434650.77
2018-02-21,EOSUSD,9.25,9.32,8.46,8.74,283146.1,2499689.29
2018-02-20,EOSUSD,9.58,9.9,9.2,9.25,191727.99,1844325.75
2018-02-19,EOSUSD,9.22,9.67,9.19,9.58,159105.47,1511356.59
2018-02-18,EOSUSD,10.03,10.09,9.03,9.22,271537.64,2580239.22
2018-02-17,EOSUSD,9.88,10.08,9.78,10.03,168580.51,1678266.46
2018-02-16,EOSUSD,9.95,10.01,9.5,9.88,131386.73,1281621.05
2018-02-15,EOSUSD,9.9,10.13,9.52,9.95,218810.56,2159310.37
2018-02-14,EOSUSD,9.02,9.93,9.01,9.9,212827.06,2013008.49
2018-02-13,EOSUSD,9.18,9.22,8.65,9.02,213878.05,1911124.76
2018-02-12,EOSUSD,8.32,9.3,8.32,9.18,227701.82,2033350.19
2018-02-11,EOSUSD,8.89,8.9,8.01,8.32,194344.17,1637396.29
2018-02-10,EOSUSD,9.56,9.9,8.41,8.89,206297.92,1913183.78
2018-02-09,EOSUSD,8.46,9.67,8.11,9.56,372659.65,3264067.74
2018-02-08,EOSUSD,7.74,8.79,7.73,8.46,295868.89,2468253.87
2018-02-07,EOSUSD,8.45,9.05,7.6,7.74,375802.27,3107357.5
2018-02-06,EOSUSD,7.17,8.6,5.89,8.45,486264.27,3466939.57
2018-02-05,EOSUSD,8.95,9.37,7.01,7.17,698658.19,5558805.06
2018-02-04,EOSUSD,10.62,10.88,8.68,8.95,269858.64,2641303.88
2018-02-03,EOSUSD,10.31,11.28,9.31,10.62,228298.83,2394903.88
2018-02-02,EOSUSD,10.07,11.17,8.48,10.31,527716.3,5044667.8
2018-02-01,EOSUSD,12.02,12.18,9.68,10.07,425549.74,4530283.05
2018-01-31,EOSUSD,11.31,12.34,10.08,12.02,426497.95,4799751.37
2018-01-30,EOSUSD,13.58,13.61,10.88,11.31,512223.29,6251955.97
2018-01-29,EOSUSD,14.79,14.86,13.25,13.58,306885.54,4261687.15
2018-01-28,EOSUSD,14.39,14.97,14.13,14.79,246996.59,3597987.83
2018-01-27,EOSUSD,14.17,14.68,13.88,14.39,209488.39,2999767.13
2018-01-26,EOSUSD,14.28,14.72,13.03,14.17,231675.37,3217951.63
2018-01-25,EOSUSD,13.91,15,13.65,14.28,151294.94,2166824.19
2018-01-24,EOSUSD,12.88,14.03,12.48,13.91,230000.38,3027532.02
2018-01-23,EOSUSD,13.45,13.8,11.63,12.88,480734.88,6243208.12
2018-01-22,EOSUSD,13.38,15.15,12.5,13.45,349209.94,4766406.5
2018-01-21,EOSUSD,15.57,15.58,12.09,13.38,322339.74,4362994.29
2018-01-20,EOSUSD,11.07,15.75,11.06,15.57,356607.23,4852113.9
2018-01-19,EOSUSD,10.12,11.66,9.69,11.07,287770.25,3088905.2
2018-01-18,EOSUSD,10.14,11.39,9.7,10.12,243612.91,2570585.52
2018-01-17,EOSUSD,10.08,10.72,7.55,10.14,439938.32,4006953.33
2018-01-16,EOSUSD,12.76,12.96,8.29,10.08,454148.37,4881137.26
2018-01-15,EOSUSD,13.24,14.75,12.74,12.76,225029.25,3097337.34
2018-01-14,EOSUSD,16.02,16.07,12.9,13.24,286003.76,4098684.66
2018-01-13,EOSUSD,13.68,18.71,13.36,16.02,429908.04,7025794.57
2018-01-12,EOSUSD,11.27,15.24,10.56,13.68,375000.37,4997770.56
2018-01-11,EOSUSD,11.26,12.4,9,11.27,421104.78,4552180.79
2018-01-10,EOSUSD,9.23,11.8,8.41,11.26,473727.24,4695341.27
2018-01-09,EOSUSD,9.58,9.71,8.82,9.23,268423.8,2494725.2
2018-01-08,EOSUSD,10.2,10.39,8.15,9.58,375965.31,3530130.95
2018-01-07,EOSUSD,9.83,10.82,9.7,10.2,298438.56,3031765.37
2018-01-06,EOSUSD,9.28,9.94,8.77,9.83,271505.6,2559011.05
2018-01-05,EOSUSD,9.46,9.93,8.52,9.28,355313.73,3223230.53
2018-01-04,EOSUSD,9.42,10.46,9.15,9.46,391301.74,3816898.35
2018-01-03,EOSUSD,8.29,9.44,7.84,9.43,351797.89,2936542.07
2018-01-02,EOSUSD,7.67,8.59,7.65,8.29,392661.54,3212717.67
2018-01-01,EOSUSD,7.68,7.97,7.22,7.67,347439.02,2646427.86
2017-12-31,EOSUSD,7.11,7.85,7,7.68,291699.68,2161082.59
2017-12-30,EOSUSD,8.14,8.2,6.62,7.11,479978.27,3505057.24
2017-12-29,EOSUSD,8.03,8.66,7.89,8.14,301425.61,2477951.03
2017-12-28,EOSUSD,8.72,8.9,7.4,8.03,367619.76,2894639.63
2017-12-27,EOSUSD,8.57,9.48,8.1,8.72,413515.5,3654864.72
2017-12-26,EOSUSD,8.13,8.71,8.08,8.57,362582.97,3034784.99
2017-12-25,EOSUSD,7.93,8.78,7.59,8.13,381274.93,3119040.87
2017-12-24,EOSUSD,8.31,8.48,6.83,7.93,503489.9,3830722.91
2017-12-23,EOSUSD,8.06,9.3,7.85,8.31,328978.82,2855733.33
2017-12-22,EOSUSD,10.61,10.73,5.75,8.06,1114503.26,8887073.04
2017-12-21,EOSUSD,10.38,11.83,9.8,10.61,492156.63,5264024.6
2017-12-20,EOSUSD,11.42,11.8,9.45,10.38,521194.86,5561423.8
2017-12-19,EOSUSD,8.77,12.7,8.55,11.42,907031.41,9668407.23
2017-12-18,EOSUSD,7.89,8.95,7.24,8.77,500036.86,4040145.88
2017-12-17,EOSUSD,8.29,8.84,7.79,7.89,402689.1,3285995.06
2017-12-16,EOSUSD,7.88,9.17,7.86,8.29,397467.23,3395440.6
2017-12-15,EOSUSD,8.19,8.2,6.25,7.88,415219.02,3161886.55
2017-12-14,EOSUSD,7.18,8.97,7.04,8.19,610850.92,4830500.17
2017-12-13,EOSUSD,4.97,7.18,4.74,7.18,766278.94,4579366.68
2017-12-12,EOSUSD,4.34,5.55,4.2,4.97,847135.73,4125887.92
2017-12-11,EOSUSD,3.7,4.47,3.6,4.34,1067391.73,4351738.78
2017-12-10,EOSUSD,3.98,3.98,3.06,3.7,724297.27,2673956.18
2017-12-09,EOSUSD,4.19,4.54,3.7,3.98,843586.43,3431572.45
2017-12-08,EOSUSD,3.9,4.52,3.52,4.19,753832.7,3052780.13
2017-12-07,EOSUSD,4.44,4.48,3.25,3.9,1138060.68,4482900.59
2017-12-06,EOSUSD,4.23,5.16,4.16,4.44,734746.19,3356102.98
2017-12-05,EOSUSD,4.01,4.52,3.65,4.23,985406.69,3944495.21
2017-12-04,EOSUSD,3.59,4.2,3.45,4.01,1019980.62,3919568.98
2017-12-03,EOSUSD,3.9,4.13,3.32,3.59,870968.44,3312520.68
2017-12-02,EOSUSD,3.22,3.99,3.14,3.9,1013983.93,3593520.29
2017-12-01,EOSUSD,2.84,3.22,2.63,3.22,805899.79,2380708.28
2017-11-30,EOSUSD,2.73,3,2.3,2.84,851984.12,2336860.47
2017-11-29,EOSUSD,2.8,3.39,2.4,2.73,1214758.11,3495442.97
2017-11-28,EOSUSD,2.88,3.05,2.73,2.8,1157234.84,3364452.18
2017-11-27,EOSUSD,2.46,2.95,2.34,2.88,1306191.57,3555306.59
2017-11-26,EOSUSD,2.06,2.72,1.92,2.46,1525890.52,3381960.45
2017-11-25,EOSUSD,1.88,2.06,1.77,2.06,1109776.09,2097045.34
2017-11-24,EOSUSD,1.88,1.91,1.71,1.88,1299083.18,2377041.7
2017-11-23,EOSUSD,1.89,1.98,1.84,1.88,1386171.56,2653119.75
2017-11-22,EOSUSD,1.9,1.98,1.78,1.89,1416360.28,2667856.79
2017-11-21,EOSUSD,1.98,2.13,1.85,1.9,1302817.69,2538452.79
2017-11-20,EOSUSD,1.88,2.1,1.82,1.99,1636068.42,3213440.21
2017-11-19,EOSUSD,1.94,2.05,1.74,1.88,1336247.06,2557752.07
2017-11-18,EOSUSD,1.74,1.98,1.65,1.94,1642290.85,2999029.46
2017-11-17,EOSUSD,1.66,1.83,1.56,1.74,1216384.58,2059646.16
2017-11-16,EOSUSD,1.67,1.85,1.56,1.66,1371666.55,2354421.13
2017-11-15,EOSUSD,1.67,1.73,1.52,1.67,1376964.78,2233497.49
2017-11-14,EOSUSD,1.17,1.69,1.16,1.67,1951660.82,2878660.83
2017-11-13,EOSUSD,1.09,1.21,1.03,1.17,1532104.08,1751594.83
2017-11-12,EOSUSD,1.15,1.23,1.03,1.09,1795917.85,1992018.18
2017-11-11,EOSUSD,1.02,1.19,1,1.15,2051062.1,2219321.82
2017-11-10,EOSUSD,1.18,1.18,0.945,1.02,1987593.27,2174760.54
2017-11-09,EOSUSD,1.13,1.24,1.03,1.18,1691883.92,1975012.37
2017-11-08,EOSUSD,0.9507,1.18,0.9481,1.13,1985401.49,2141811.77
2017-11-07,EOSUSD,0.9117,1.06,0.9117,0.9507,1929459.35,1849102.64
2017-11-06,EOSUSD,1.09,1.09,0.9076,0.9117,1901254.23,1912524.31
2017-11-05,EOSUSD,1.12,1.19,0.9836,1.09,1571777.47,1680233.04
2017-11-04,EOSUSD,1.2,1.3,1.05,1.12,1618642.64,1904802.73
2017-11-03,EOSUSD,1.12,1.36,1.03,1.2,1654543.44,2033131.6
2017-11-02,EOSUSD,1.04,1.32,0.902,1.12,1776505.61,1896028.64
2017-11-01,EOSUSD,0.779,1.3,0.7554,1.04,1693012.1,1532249.75
2017-10-31,EOSUSD,0.7095,0.7864,0.646,0.779,734533.34,512203.49
2017-10-30,EOSUSD,0.6622,0.7499,0.6133,0.7095,1881304.44,1310373.44
2017-10-29,EOSUSD,0.5327,0.6798,0.5281,0.6622,3810446.53,2310564.05
2017-10-28,EOSUSD,0.522,0.548,0.5127,0.5327,2189031.72,1160713.03
2017-10-27,EOSUSD,0.524,0.5251,0.5013,0.522,2094179.89,1072816.01
2017-10-26,EOSUSD,0.503,0.5332,0.5012,0.524,2559612.93,1324027.42
2017-10-25,EOSUSD,0.5216,0.54,0.4602,0.503,2730335.41,1385973.31
2017-10-24,EOSUSD,0.4907,0.5777,0.4727,0.5216,2968178.64,1537000.28
2017-10-23,EOSUSD,0.5195,0.53,0.48,0.4907,2993839.19,1490137.53
2017-10-22,EOSUSD,0.5337,0.55,0.495,0.5195,2869214.82,1493661.49
2017-10-21,EOSUSD,0.5444,0.5458,0.513,0.5337,2909519.33,1538841.73
2017-10-20,EOSUSD,0.5632,0.6046,0.54,0.5444,2519966.66,1418041.66
2017-10-19,EOSUSD,0.5461,0.6029,0.5443,0.5632,3090009.39,1757725.56
2017-10-18,EOSUSD,0.5538,0.5968,0.4799,0.5461,3199667.45,1724715.36
2017-10-17,EOSUSD,0.5638,0.57,0.53,0.5538,2460095.85,1370516.2
2017-10-16,EOSUSD,0.5762,0.5931,0.556,0.5638,2269331.36,1298551.55
2017-10-15,EOSUSD,0.5863,0.6,0.56,0.5762,2687707.59,1550533.57
2017-10-14,EOSUSD,0.5948,0.63,0.57,0.5863,2996190.31,1793076.69
2017-10-13,EOSUSD,0.6014,0.62,0.5148,0.5948,2834324.31,1685878.81
2017-10-12,EOSUSD,0.6002,0.65,0.5546,0.6014,2786585.9,1690104.97
2017-10-11,EOSUSD,0.5508,0.6356,0.5418,0.6002,2761157.7,1599164.2
2017-10-10,EOSUSD,0.5612,0.614,0.5428,0.5508,2666707.68,1501120.82
2017-10-09,EOSUSD,0.6079,0.6173,0.503,0.5612,2861189.16,1656593.65
2017-10-08,EOSUSD,0.5907,0.64,0.572,0.6079,2466970.85,1456180.06
2017-10-07,EOSUSD,0.6016,0.6087,0.5675,0.5907,2252978.03,1325671.03
2017-10-06,EOSUSD,0.6066,0.62,0.581,0.6016,2235250.43,1338155.11
2017-10-05,EOSUSD,0.5992,0.6314,0.58,0.6066,2295589.14,1380757.51
2017-10-04,EOSUSD,0.6294,0.6408,0.58,0.5992,1817408.07,1107841.76
2017-10-03,EOSUSD,0.6568,0.6678,0.58,0.6294,2193182.77,1393712.4
2017-10-02,EOSUSD,0.7101,0.719,0.6318,0.6568,2321642.89,1558020.88
2017-10-01,EOSUSD,0.7276,0.7286,0.6355,0.7101,2264079.92,1569986.38
2017-09-30,EOSUSD,0.7136,0.756,0.6657,0.7276,2209990.11,1615923.71
2017-09-29,EOSUSD,0.8113,0.84,0.6897,0.7136,2924219.13,2147877.0
2017-09-28,EOSUSD,0.6286,0.823,0.6143,0.8113,3206964.55,2327158.95
2017-09-27,EOSUSD,0.5708,0.661,0.5596,0.6286,2626950.64,1592903.14
2017-09-26,EOSUSD,0.5728,0.5917,0.5495,0.5708,2428068.24,1390366.8
2017-09-25,EOSUSD,0.5484,0.5899,0.503,0.5728,2554773.69,1432434.21
2017-09-24,EOSUSD,0.5823,0.5985,0.5349,0.5484,2558721.41,1440471.93
2017-09-23,EOSUSD,0.5655,0.6301,0.56,0.5823,2279273.47,1324359.77
2017-09-22,EOSUSD,0.5874,0.5877,0.5304,0.5655,2518541.66,1408055.04
2017-09-21,EOSUSD,0.6255,0.6454,0.5434,0.5874,3717909.21,2185277.25
2017-09-20,EOSUSD,0.6516,0.6827,0.6181,0.6255,3072006.42,1967350.48
2017-09-19,EOSUSD,0.7069,0.7222,0.6501,0.6516,2126503.36,1436088.6
2017-09-18,EOSUSD,0.6214,0.7077,0.6206,0.7069,1748075.1,1172112.47
2017-09-17,EOSUSD,0.6432,0.6619,0.5638,0.6214,2919893.3,1790867.8
2017-09-16,EOSUSD,0.6567,0.6793,0.6015,0.6432,684438.73,445352.86
2017-09-15,EOSUSD,0.615,0.7176,0.5499,0.6567,781961.72,497797.95
2017-09-14,EOSUSD,0.7451,0.7834,0.5718,0.615,1392012.22,937048.48
2017-09-13,EOSUSD,0.8515,0.8592,0.7,0.7451,965957.86,709056.98
2017-09-12,EOSUSD,0.7422,0.8779,0.7268,0.8515,961748.15,763714.96
2017-09-11,EOSUSD,0.772,0.7882,0.7094,0.7422,1031812.91,765819.6
2017-09-10,EOSUSD,0.8302,0.8404,0.7165,0.772,1084221.21,832804.24
2017-09-09,EOSUSD,0.8487,0.8649,0.7623,0.8302,1126444.25,907319.08
2017-09-08,EOSUSD,0.9875,0.9877,0.8026,0.8487,1443877.07,1299919.15
2017-09-07,EOSUSD,0.9361,1.01,0.8521,0.9875,1254958.8,1175868.29
2017-09-06,EOSUSD,0.8617,1.12,0.8617,0.9361,596649.35,567303.65
2017-09-05,EOSUSD,0.9563,0.9612,0.77,0.8617,246509.18,213111.07
2017-09-04,EOSUSD,1.3,1.3,0.9454,0.9563,806674.94,933291.71
2017-09-03,EOSUSD,1.28,1.33,1.21,1.3,1198955.87,1516320.68
2017-09-02,EOSUSD,1.32,1.44,1.23,1.28,626426.85,822426.59
2017-09-01,EOSUSD,1.34,1.35,1.28,1.32,1585598.24,2078058.03
2017-08-31,EOSUSD,1.26,1.35,1.25,1.34,1851280.35,2419036.81
2017-08-30,EOSUSD,1.32,1.35,1.22,1.26,2226190.5,2884589.49
2017-08-29,EOSUSD,1.34,1.38,1.31,1.32,1717103.11,2297712.24
2017-08-28,EOSUSD,1.34,1.37,1.29,1.34,1132875.31,1506167.46
2017-08-27,EOSUSD,1.36,1.38,1.32,1.34,996267.44,1338175.58
2017-08-26,EOSUSD,1.37,1.4,1.33,1.36,996221.93,1349686.26
2017-08-25,EOSUSD,1.38,1.44,1.33,1.37,1220669.55,1668294.44
2017-08-24,EOSUSD,1.41,1.42,1.33,1.38,884481.69,1212843.57
2017-08-23,EOSUSD,1.27,1.54,1.26,1.41,953220.39,1330324.91
2017-08-22,EOSUSD,1.33,1.34,1.23,1.27,1051282.14,1338011.28
2017-08-21,EOSUSD,1.36,1.4,1.31,1.33,996839.64,1338126.42
2017-08-20,EOSUSD,1.39,1.42,1.32,1.36,967916.73,1319277.13
2017-08-19,EOSUSD,1.39,1.44,1.25,1.39,958982.67,1306463.19
2017-08-18,EOSUSD,1.54,1.54,1.33,1.39,975600.53,1404060.76
2017-08-17,EOSUSD,1.59,1.61,1.48,1.54,919390.93,1414344.09
2017-08-16,EOSUSD,1.64,1.65,1.53,1.59,847584.33,1346451.42
2017-08-15,EOSUSD,1.6,1.77,1.57,1.64,827303.04,1345226.71
2017-08-14,EOSUSD,1.6,1.79,1.5,1.6,837993.9,1337678.59
2017-08-13,EOSUSD,1.64,1.76,1.42,1.6,839588.82,1325337.82
2017-08-12,EOSUSD,1.77,1.85,1.51,1.64,788583.74,1360475.0
2017-08-11,EOSUSD,1.83,1.9,1.65,1.77,744926.04,1354623.21
2017-08-10,EOSUSD,1.82,1.94,1.7,1.83,703638.0,1287565.81
2017-08-09,EOSUSD,1.87,2,1.77,1.82,883662.33,1624820.95
2017-08-08,EOSUSD,1.83,1.98,1.78,1.87,720592.83,1346705.8
2017-08-07,EOSUSD,1.78,1.89,1.68,1.83,899134.08,1590911.41
2017-08-06,EOSUSD,1.88,1.89,1.74,1.78,500959.7,898917.47
2017-08-05,EOSUSD,1.78,1.96,1.71,1.88,571953.55,1046295.48
2017-08-04,EOSUSD,1.78,1.85,1.68,1.78,568648.42,1010414.34
2017-08-03,EOSUSD,1.76,1.82,1.68,1.78,724817.77,1265672.29
2017-08-02,EOSUSD,1.77,2,1.68,1.76,523359.84,921435.85
2017-08-01,EOSUSD,1.72,1.85,1.66,1.77,871462.44,1510224.9
2017-07-31,EOSUSD,1.79,1.81,1.63,1.72,852780.68,1466615.58
2017-07-30,EOSUSD,1.8,1.91,1.69,1.79,747062.01,1317462.47
2017-07-29,EOSUSD,1.78,1.89,1.59,1.8,787371.49,1344661.55
2017-07-28,EOSUSD,1.91,2,1.73,1.78,854991.05,1597608.21
2017-07-27,EOSUSD,1.64,1.95,1.63,1.91,840958.19,1520917.34
2017-07-26,EOSUSD,1.67,1.78,1.47,1.64,823466.78,1294522.06
2017-07-25,EOSUSD,1.9,1.91,1.52,1.67,802190.22,1319201.07
2017-07-24,EOSUSD,1.89,2.03,1.78,1.9,268779.09,503747.3
2017-07-23,EOSUSD,1.98,2.11,1.77,1.89,139049.72,271641.42
2017-07-22,EOSUSD,1.87,2.05,1.87,1.98,69061.45,133892.76
2017-07-21,EOSUSD,1.71,1.87,1.66,1.87,10320.82,18163.41
2017-07-20,EOSUSD,1.4,1.85,1.31,1.71,194584.2,292932.41
2017-07-19,EOSUSD,1.69,1.87,1.3,1.4,141763.74,220907.69
2017-07-18,EOSUSD,1.38,1.73,1.31,1.69,90868.78,138858.48
2017-07-17,EOSUSD,1.18,1.55,1.15,1.38,74576.32,99786.56
2017-07-16,EOSUSD,1.33,1.46,1.1,1.18,86695.79,107212.14
2017-07-15,EOSUSD,1.49,1.52,1.25,1.33,60420.74,82813.25
2017-07-14,EOSUSD,1.76,1.81,1.45,1.49,322803.79,519108.49
2017-07-13,EOSUSD,1.96,2.1,1.6,1.76,227432.48,389702.36
