Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume SGD
2018-12-16 10-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-16 09-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-16 08-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-16 07-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-16 06-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-16 05-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-16 04-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-16 03-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-16 02-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-16 01-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-16 12-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 11-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 10-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 09-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 08-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 07-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 06-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 05-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 04-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 03-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 02-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 01-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 12-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 11-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 10-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 09-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 08-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 07-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 06-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 05-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 04-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 03-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 02-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 01-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-15 12-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 11-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 10-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 09-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 08-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 07-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 06-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 05-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 04-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 03-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 02-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 01-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 12-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 11-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 10-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 09-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 08-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 07-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 06-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 05-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 04-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 03-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 02-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 01-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-14 12-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 11-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 10-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 09-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 08-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 07-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 06-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 05-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 04-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 03-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 02-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 01-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 12-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 11-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 10-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 09-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 08-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 07-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 06-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 05-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 04-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 03-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 02-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 01-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-13 12-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 11-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 10-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 09-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 08-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 07-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 06-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 05-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 04-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 03-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 02-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 01-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 12-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 11-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 10-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 09-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 08-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 07-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 06-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 05-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 04-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 03-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 02-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 01-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-12 12-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 11-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 10-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 09-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 08-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 07-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 06-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 05-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 04-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 03-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 02-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 01-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 12-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 11-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 10-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 09-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 08-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 07-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 06-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 05-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 04-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 03-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 02-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 01-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-11 12-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 11-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 10-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 09-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 08-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 07-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 06-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 05-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 04-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 03-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 02-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 01-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 12-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 11-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 10-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 09-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 08-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 07-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 06-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 05-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 04-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 03-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 02-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 01-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-10 12-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 11-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 10-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 09-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 08-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 07-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 06-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 05-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 04-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 03-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 02-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 01-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 12-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 11-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 10-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 09-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 08-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 07-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 06-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 05-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 04-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 03-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 02-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 01-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-09 12-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 11-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 10-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 09-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 08-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 07-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 06-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 05-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 04-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 03-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 02-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 01-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 12-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 11-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 10-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 09-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 08-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 07-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 06-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 05-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 04-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 03-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 02-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 01-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-08 12-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 11-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 10-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 09-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 08-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 07-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 06-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 05-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 04-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 03-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 02-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 01-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 12-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 11-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 10-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 09-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 08-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 07-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 06-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 05-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 04-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 03-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 02-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 01-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-07 12-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 11-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 10-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 09-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 08-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 07-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 06-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 05-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 04-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 03-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 02-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 01-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 12-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 11-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 10-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 09-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 08-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 07-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 06-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 05-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 04-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 03-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 02-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 01-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-06 12-AM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-05 11-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-05 10-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-05 09-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-05 08-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-05 07-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-05 06-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-05 05-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-05 04-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-05 03-PM,BTCSGD,5218.43,5218.43,5218.43,5218.43,0.0,0.0
2018-12-05 02-PM,BTCSGD,5243.81,5271.24,5201,5218.43,1.65,8629.52
2018-12-05 01-PM,BTCSGD,5265.64,5267.78,5243.81,5243.81,0.6566,3452.39
2018-12-05 12-PM,BTCSGD,5287.33,5287.33,5258.6,5265.64,0.4049,2131.53
2018-12-05 11-AM,BTCSGD,5260,5287.33,5257.31,5287.33,2.38,12545.23
2018-12-05 10-AM,BTCSGD,5259.7,5260,5257.49,5260,4.11,21633.33
2018-12-05 09-AM,BTCSGD,5217.59,5259.7,5217.59,5259.7,2.02,10617.02
2018-12-05 08-AM,BTCSGD,5180.38,5217.59,5180.38,5217.59,4.19,21841.74
2018-12-05 07-AM,BTCSGD,5281.67,5281.67,5180.38,5180.38,9.62,50149.48
2018-12-05 06-AM,BTCSGD,5277.43,5281.67,5262.92,5281.67,0.3548,1870.17
2018-12-05 05-AM,BTCSGD,5248.38,5277.43,5239.87,5277.43,2.45,12882.59
2018-12-05 04-AM,BTCSGD,5232.7,5248.38,5232.7,5248.38,3.68,19309.43
2018-12-05 03-AM,BTCSGD,5232.7,5232.7,5232.7,5232.7,0.0,0.0
2018-12-05 02-AM,BTCSGD,5308,5308,5232.7,5232.7,2.51,13210.4
2018-12-05 01-AM,BTCSGD,5336.72,5350.22,5305.29,5308,0.4879,2592.23
2018-12-05 12-AM,BTCSGD,5341.15,5341.15,5335.55,5336.72,0.01516,80.88
2018-12-04 11-PM,BTCSGD,5328.89,5341.15,5328.89,5341.15,0.1,534.11
2018-12-04 10-PM,BTCSGD,5305.82,5328.89,5305.82,5328.89,0.01392,74.18
2018-12-04 09-PM,BTCSGD,5312.25,5312.25,5305.82,5305.82,0.007754,41.14
2018-12-04 08-PM,BTCSGD,5335.75,5335.75,5310.57,5312.25,0.0572,304.06
2018-12-04 07-PM,BTCSGD,5335.75,5335.75,5335.75,5335.75,0.0,0.0
2018-12-04 06-PM,BTCSGD,5335.75,5335.75,5335.75,5335.75,0.0,0.0
2018-12-04 05-PM,BTCSGD,5362.09,5365,5335.75,5335.75,1.04,5579.41
2018-12-04 04-PM,BTCSGD,5417,5417,5362.09,5362.09,1.62,8703.53
2018-12-04 03-PM,BTCSGD,5447.76,5471.07,5417,5417,1.69,9175.63
2018-12-04 02-PM,BTCSGD,5405,5447.76,5403,5447.76,2.35,12718.07
2018-12-04 01-PM,BTCSGD,5388.01,5405,5379.6,5405,0.8076,4350.63
2018-12-04 12-PM,BTCSGD,5390,5404.17,5381.87,5388.01,0.3722,2005.85
2018-12-04 11-AM,BTCSGD,5390.89,5400.9,5374,5390,1.38,7443.6
2018-12-04 10-AM,BTCSGD,5430,5430,5390.89,5390.89,0.3347,1814.74
2018-12-04 09-AM,BTCSGD,5423.88,5430,5399,5430,7.75,41991.23
2018-12-04 08-AM,BTCSGD,5423.7,5437.01,5405.95,5423.88,0.6511,3525.84
2018-12-04 07-AM,BTCSGD,5381.48,5426.75,5366.64,5423.7,2.07,11139.61
2018-12-04 06-AM,BTCSGD,5160.96,5416.75,5110,5381.48,17.73,93117.8
2018-12-04 05-AM,BTCSGD,5200,5221.9,5131.14,5160.96,23.53,121041.64
2018-12-04 04-AM,BTCSGD,5195.29,5200,5195.29,5200,0.01112,57.83
2018-12-04 03-AM,BTCSGD,5250,5258.98,5167.79,5195.29,8.44,44103.43
2018-12-04 02-AM,BTCSGD,5291.46,5291.46,5250,5250,13.26,69724.51
