Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume OMG,Volume USD
2019-06-30,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-29,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-28,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-27,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-26,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-25,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-24,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-23,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-22,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-21,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-20,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-19,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-18,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-17,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-16,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-15,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-14,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-13,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-12,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-11,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-10,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-09,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-08,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-07,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-06,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-05,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-04,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-03,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-02,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-06-01,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-31,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-30,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-29,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-28,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-27,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-26,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-25,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-24,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-23,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-22,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-21,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-20,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-19,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-18,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-17,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-16,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-15,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-14,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-13,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-12,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-11,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-10,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-09,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-08,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-07,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-06,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-05,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-04,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-03,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-02,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-05-01,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-30,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-29,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-28,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-27,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-26,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-25,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-24,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-23,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-22,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-21,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-20,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-19,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-18,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-17,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-16,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-15,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-14,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-13,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-12,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-11,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-10,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-09,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-08,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-07,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-06,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-05,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-04,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-03,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-02,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-04-01,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-19,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-18,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-17,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-16,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-15,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-14,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-13,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-12,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-11,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-10,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-09,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-08,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-07,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-06,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-05,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-04,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-03,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-02,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-03-01,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-28,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-27,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-26,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-25,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-24,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-23,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-22,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-21,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-20,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-19,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-18,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-17,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-16,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-15,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-14,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-13,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-12,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-11,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-10,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-09,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-08,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-07,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-06,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-05,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-04,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-03,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-02,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-02-01,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-31,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-30,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-29,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-28,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-27,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-26,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-25,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-24,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-23,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-22,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-21,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-20,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-19,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-18,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-17,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-16,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-15,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-14,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-13,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-12,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-11,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-10,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-09,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-08,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-07,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-06,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-05,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-04,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-03,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-02,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2019-01-01,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-31,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-30,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-29,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-28,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-27,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-26,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-25,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-24,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-23,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-22,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-21,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-20,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-19,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-18,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-17,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-16,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-15,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-14,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-13,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-12,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-11,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-10,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-09,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-08,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-07,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-06,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-05,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-04,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-03,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-02,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-12-01,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-30,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-29,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-28,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-27,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-26,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-25,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-24,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-23,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-22,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-21,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-20,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-19,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-18,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-17,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-16,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-15,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-14,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-13,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-12,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-11,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-10,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-09,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-08,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-07,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-06,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-05,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-04,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-03,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-02,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-11-01,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-31,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-30,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-29,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-28,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-27,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-26,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-25,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-24,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-23,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-22,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-21,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-20,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-19,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-18,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-17,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-16,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-15,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-14,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-13,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-12,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-11,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-10,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-09,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-08,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-07,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-06,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-05,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
2018-10-04,OMGUSD,6.7,6.7,6.7,6.7,0.0,0.0
