Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HUSD
2018-08-22 11-PM,DASHUSD,140.5,140.5,140.5,140.5,0.0,0.0
2018-08-22 10-PM,DASHUSD,140.5,140.5,140.5,140.5,0.0,0.0
2018-08-22 09-PM,DASHUSD,140.5,140.5,140.5,140.5,0.0,0.0
2018-08-22 08-PM,DASHUSD,144,144,140.5,140.5,1.62,232.14
2018-08-22 07-PM,DASHUSD,144,144,144,144,0.0,0.0
2018-08-22 06-PM,DASHUSD,147.9,147.9,144,144,0.08782,12.65
2018-08-22 05-PM,DASHUSD,147.9,147.9,147.9,147.9,0.0,0.0
2018-08-22 04-PM,DASHUSD,147.9,147.9,147.9,147.9,0.0,0.0
2018-08-22 03-PM,DASHUSD,147.79,147.9,147.79,147.9,0.1878,27.78
2018-08-22 02-PM,DASHUSD,147.79,147.79,147.79,147.79,0.0,0.0
2018-08-22 01-PM,DASHUSD,147.9,147.9,147.79,147.79,0.0273,4.04
2018-08-22 12-PM,DASHUSD,146.33,147.9,146.33,147.9,0.1079,15.95
2018-08-22 11-AM,DASHUSD,150.5,150.5,146.33,146.33,1.45,214.6
2018-08-22 10-AM,DASHUSD,150.58,150.58,150.5,150.5,0.08877,13.36
2018-08-22 09-AM,DASHUSD,150.58,150.58,150.58,150.58,0.0,0.0
2018-08-22 08-AM,DASHUSD,147.89,150.58,147.89,150.58,0.445,67.01
2018-08-22 07-AM,DASHUSD,147.89,147.89,147.89,147.89,0.0,0.0
2018-08-22 06-AM,DASHUSD,147.89,147.89,147.89,147.89,0.0,0.0
2018-08-22 05-AM,DASHUSD,147.89,147.89,147.89,147.89,0.0,0.0
2018-08-22 04-AM,DASHUSD,147.89,147.89,147.89,147.89,0.0,0.0
2018-08-22 03-AM,DASHUSD,150,150,147.89,147.89,0.004428,0.6549
2018-08-22 02-AM,DASHUSD,146.29,150,146.29,150,0.5501,82.43
2018-08-22 01-AM,DASHUSD,144.45,146.64,144.45,146.29,0.07607,11.15
2018-08-22 12-AM,DASHUSD,144.45,144.45,144.45,144.45,0.0,0.0
2018-08-21 11-PM,DASHUSD,146.64,146.64,144.45,144.45,0.2551,37.38
2018-08-21 10-PM,DASHUSD,144.1,146.64,144.1,146.64,0.02839,4.16
2018-08-21 09-PM,DASHUSD,144.1,144.1,144.1,144.1,0.0,0.0
2018-08-21 08-PM,DASHUSD,144.1,144.1,144.1,144.1,0.0,0.0
2018-08-21 07-PM,DASHUSD,144.1,144.1,144.1,144.1,0.0,0.0
2018-08-21 06-PM,DASHUSD,146.16,146.16,144.1,144.1,1.0,144.51
2018-08-21 05-PM,DASHUSD,144.1,146.16,144.1,146.16,1.41,205.1
2018-08-21 04-PM,DASHUSD,144.74,144.74,144.1,144.1,0.01292,1.86
2018-08-21 03-PM,DASHUSD,147,147,144.74,144.74,0.3088,44.89
2018-08-21 02-PM,DASHUSD,147,147.46,147,147,0.3612,53.19
2018-08-21 01-PM,DASHUSD,147,147,147,147,0.0,0.0
2018-08-21 12-PM,DASHUSD,147,147,147,147,0.0,0.0
2018-08-21 11-AM,DASHUSD,147,147,147,147,0.0,0.0
2018-08-21 10-AM,DASHUSD,147,147,147,147,0.0,0.0
2018-08-21 09-AM,DASHUSD,147,147,147,147,0.0,0.0
2018-08-21 08-AM,DASHUSD,148.05,155.59,147,147,4.71,727.25
2018-08-21 07-AM,DASHUSD,147.89,148.05,147.89,148.05,0.003133,0.4639
2018-08-21 06-AM,DASHUSD,147.89,147.89,147.89,147.89,0.0,0.0
2018-08-21 05-AM,DASHUSD,147.45,147.89,147.45,147.89,0.02006,2.97
2018-08-21 04-AM,DASHUSD,147.45,147.45,147.45,147.45,0.0,0.0
2018-08-21 03-AM,DASHUSD,147.45,147.45,147.45,147.45,0.0,0.0
2018-08-21 02-AM,DASHUSD,150,150,147.45,147.45,0.1381,20.37
2018-08-21 01-AM,DASHUSD,150,150,150,150,0.0,0.0
2018-08-21 12-AM,DASHUSD,150,150,150,150,0.0,0.0
2018-08-20 11-PM,DASHUSD,150,150,150,150,0.0,0.0
2018-08-20 10-PM,DASHUSD,157.09,157.09,150,150,0.3821,57.74
2018-08-20 09-PM,DASHUSD,157.09,157.09,157.09,157.09,0.0,0.0
2018-08-20 08-PM,DASHUSD,157.09,157.09,157.09,157.09,0.0,0.0
2018-08-20 07-PM,DASHUSD,157.09,157.09,157.09,157.09,0.0,0.0
2018-08-20 06-PM,DASHUSD,150.31,157.09,150.31,157.09,0.4201,65.99
2018-08-20 05-PM,DASHUSD,151.84,157.17,150.31,150.31,0.01929,2.96
2018-08-20 04-PM,DASHUSD,156.98,156.98,151.84,151.84,0.283,44.27
2018-08-20 03-PM,DASHUSD,151.06,156.98,151.06,156.98,0.01017,1.6
2018-08-20 02-PM,DASHUSD,150.25,153,150.25,151.06,0.01109,1.68
2018-08-20 01-PM,DASHUSD,150.25,150.25,150.25,150.25,0.0,0.0
2018-08-20 12-PM,DASHUSD,150.25,150.25,150.25,150.25,0.0,0.0
2018-08-20 11-AM,DASHUSD,150.25,150.25,150.25,150.25,0.0,0.0
2018-08-20 10-AM,DASHUSD,150.25,150.25,150.25,150.25,0.0,0.0
2018-08-20 09-AM,DASHUSD,150.25,150.25,150.25,150.25,0.0,0.0
2018-08-20 08-AM,DASHUSD,155.91,155.91,150.25,150.25,0.3393,52.54
2018-08-20 07-AM,DASHUSD,157.45,157.45,155.91,155.91,0.3922,61.19
2018-08-20 06-AM,DASHUSD,157.56,157.56,157.45,157.45,0.3185,50.16
2018-08-20 05-AM,DASHUSD,160.14,160.14,157.56,157.56,0.03629,5.72
2018-08-20 04-AM,DASHUSD,160.14,160.14,160.14,160.14,0.0,0.0
2018-08-20 03-AM,DASHUSD,160.14,160.14,160.14,160.14,0.0,0.0
2018-08-20 02-AM,DASHUSD,160.14,160.14,160.14,160.14,0.0,0.0
2018-08-20 01-AM,DASHUSD,160.14,160.14,160.14,160.14,0.0,0.0
2018-08-20 12-AM,DASHUSD,158,160.14,158,160.14,0.06717,10.76
2018-08-19 11-PM,DASHUSD,157,158,155.91,158,0.5234,82.23
2018-08-19 10-PM,DASHUSD,157.97,158.62,157,157,0.157,24.73
2018-08-19 09-PM,DASHUSD,163.62,163.62,157.97,157.97,1.36,218.15
2018-08-19 08-PM,DASHUSD,163.93,163.93,163.56,163.62,0.2918,47.73
2018-08-19 07-PM,DASHUSD,163.93,163.93,163.93,163.93,0.0,0.0
2018-08-19 06-PM,DASHUSD,162.41,163.93,162.41,163.93,0.4868,79.74
2018-08-19 05-PM,DASHUSD,162.41,162.41,162.41,162.41,0.0,0.0
2018-08-19 04-PM,DASHUSD,162.41,162.41,162.41,162.41,0.0,0.0
2018-08-19 03-PM,DASHUSD,163.91,163.91,159.13,162.41,0.2183,34.91
2018-08-19 02-PM,DASHUSD,160.83,163.91,160.78,163.91,0.1839,29.64
2018-08-19 01-PM,DASHUSD,154.17,160.83,154.17,160.83,0.001451,0.23
2018-08-19 12-PM,DASHUSD,154.17,154.17,154.17,154.17,0.0,0.0
2018-08-19 11-AM,DASHUSD,154.17,154.17,154.17,154.17,0.0,0.0
2018-08-19 10-AM,DASHUSD,154.17,154.17,154.17,154.17,0.0,0.0
2018-08-19 09-AM,DASHUSD,154.17,154.17,154.17,154.17,0.0,0.0
2018-08-19 08-AM,DASHUSD,154.17,154.17,154.17,154.17,0.0,0.0
2018-08-19 07-AM,DASHUSD,153.27,154.17,153.27,154.17,3.06,471.38
2018-08-19 06-AM,DASHUSD,153.27,153.27,153.27,153.27,0.0,0.0
2018-08-19 05-AM,DASHUSD,155.71,155.71,153.27,153.27,0.1057,16.31
2018-08-19 04-AM,DASHUSD,154.25,155.71,154.25,155.71,0.0007693,0.1198
2018-08-19 03-AM,DASHUSD,154.25,154.25,154.25,154.25,0.0,0.0
2018-08-19 02-AM,DASHUSD,156.25,156.25,154.25,154.25,0.1183,18.33
2018-08-19 01-AM,DASHUSD,156.25,156.25,156.25,156.25,0.07667,11.98
2018-08-19 12-AM,DASHUSD,157.25,157.25,156.25,156.25,0.03213,5.02
2018-08-18 11-PM,DASHUSD,155.46,160.25,155.46,157.25,0.05016,8.0
2018-08-18 10-PM,DASHUSD,152.69,155.46,152.69,155.46,0.0415,6.43
2018-08-18 09-PM,DASHUSD,152.69,152.69,152.69,152.69,0.0,0.0
2018-08-18 08-PM,DASHUSD,152.69,152.69,152.69,152.69,0.0,0.0
2018-08-18 07-PM,DASHUSD,152.69,152.69,152.69,152.69,0.0,0.0
2018-08-18 06-PM,DASHUSD,152.69,152.69,152.69,152.69,0.0,0.0
2018-08-18 05-PM,DASHUSD,155.12,155.17,152.69,152.69,0.7488,116.08
2018-08-18 04-PM,DASHUSD,155.1,155.12,155.1,155.12,0.00142,0.2203
2018-08-18 03-PM,DASHUSD,160.94,164.1,155.1,155.1,0.5679,89.93
2018-08-18 02-PM,DASHUSD,163.24,163.24,160.94,160.94,1.05,169.85
2018-08-18 01-PM,DASHUSD,164.36,164.39,163.24,163.24,0.1383,22.67
2018-08-18 12-PM,DASHUSD,167.01,167.01,164.36,164.36,0.0024,0.3945
2018-08-18 11-AM,DASHUSD,164.33,167.01,164.33,167.01,0.4839,80.25
2018-08-18 10-AM,DASHUSD,165.33,165.33,164.33,164.33,0.002385,0.3919
2018-08-18 09-AM,DASHUSD,163,165.33,163,165.33,0.002022,0.3343
2018-08-18 08-AM,DASHUSD,163,163,163,163,0.0,0.0
2018-08-18 07-AM,DASHUSD,167.18,167.18,163,163,0.8193,135.28
2018-08-18 06-AM,DASHUSD,168.49,168.49,167.18,167.18,0.2775,46.59
2018-08-18 05-AM,DASHUSD,168.49,168.49,168.49,168.49,0.0,0.0
2018-08-18 04-AM,DASHUSD,168.49,168.49,168.49,168.49,0.0,0.0
2018-08-18 03-AM,DASHUSD,170,174.21,168.49,168.49,0.02391,4.14
2018-08-18 02-AM,DASHUSD,170,170,170,170,0.0,0.0
2018-08-18 01-AM,DASHUSD,170,170,170,170,0.0,0.0
2018-08-18 12-AM,DASHUSD,168.33,170,168.33,170,0.1152,19.59
2018-08-17 11-PM,DASHUSD,168.33,168.33,168.33,168.33,0.002234,0.3761
2018-08-17 10-PM,DASHUSD,165.46,168.33,165.45,168.33,0.1766,29.51
2018-08-17 09-PM,DASHUSD,165,165.46,165,165.46,0.14,23.16
2018-08-17 08-PM,DASHUSD,164.92,165,164.92,165,0.06798,11.22
2018-08-17 07-PM,DASHUSD,164.92,164.92,164.92,164.92,0.0,0.0
2018-08-17 06-PM,DASHUSD,163.26,164.92,163.26,164.92,0.075,12.37
2018-08-17 05-PM,DASHUSD,158.19,163.26,158.19,163.26,0.1236,20.17
2018-08-17 04-PM,DASHUSD,158.19,158.19,158.19,158.19,0.0,0.0
2018-08-17 03-PM,DASHUSD,158.19,158.19,158.19,158.19,0.0,0.0
2018-08-17 02-PM,DASHUSD,158.05,160,158.05,158.19,0.2333,37.31
2018-08-17 01-PM,DASHUSD,158.05,158.05,158.05,158.05,0.0,0.0
2018-08-17 12-PM,DASHUSD,159.04,159.04,158,158.05,0.7852,124.33
2018-08-17 11-AM,DASHUSD,163.21,163.21,159.04,159.04,0.02794,4.44
2018-08-17 10-AM,DASHUSD,163.21,163.21,163.21,163.21,0.0,0.0
2018-08-17 09-AM,DASHUSD,163.21,163.21,163.21,163.21,0.0,0.0
2018-08-17 08-AM,DASHUSD,163.21,163.21,163.21,163.21,0.0,0.0
2018-08-17 07-AM,DASHUSD,158,163.21,158,163.21,0.0009981,0.1629
2018-08-17 06-AM,DASHUSD,158,158,158,158,0.0,0.0
2018-08-17 05-AM,DASHUSD,158,158,158,158,0.0,0.0
2018-08-17 04-AM,DASHUSD,155.5,158,155.5,158,1.62,254.92
2018-08-17 03-AM,DASHUSD,154.03,155.5,154.03,155.5,0.01904,2.96
2018-08-17 02-AM,DASHUSD,154.03,154.03,154.03,154.03,0.0,0.0
2018-08-17 01-AM,DASHUSD,156,158,154.03,154.03,2.22,350.23
2018-08-17 12-AM,DASHUSD,156,156,156,156,0.0,0.0
2018-08-16 11-PM,DASHUSD,154.98,156,154.98,156,0.1248,19.47
2018-08-16 10-PM,DASHUSD,154.98,154.98,154.98,154.98,0.0,0.0
2018-08-16 09-PM,DASHUSD,156.54,156.54,154.98,154.98,0.1296,20.08
2018-08-16 08-PM,DASHUSD,158,158,156.54,156.54,0.02284,3.6
2018-08-16 07-PM,DASHUSD,158,158,158,158,0.0,0.0
2018-08-16 06-PM,DASHUSD,158,158,158,158,0.0,0.0
2018-08-16 05-PM,DASHUSD,160,160,158,158,0.01989,3.14
2018-08-16 04-PM,DASHUSD,160,160,160,160,0.0,0.0
2018-08-16 03-PM,DASHUSD,158,160,158,160,0.3479,55.52
2018-08-16 02-PM,DASHUSD,160,160,158,158,0.1002,15.83
2018-08-16 01-PM,DASHUSD,160,160,160,160,0.0,0.0
2018-08-16 12-PM,DASHUSD,158,160,158,160,0.5705,91.28
2018-08-16 11-AM,DASHUSD,161.99,161.99,158,158,0.03258,5.15
2018-08-16 10-AM,DASHUSD,161.67,161.99,161.67,161.99,0.03257,5.28
2018-08-16 09-AM,DASHUSD,161.67,161.67,161.67,161.67,0.0,0.0
2018-08-16 08-AM,DASHUSD,155.69,161.67,155.69,161.67,0.08315,13.44
2018-08-16 07-AM,DASHUSD,161.99,161.99,155.69,155.69,0.00706,1.1
2018-08-16 06-AM,DASHUSD,161.99,161.99,161.99,161.99,0.0,0.0
2018-08-16 05-AM,DASHUSD,161.99,161.99,161.99,161.99,0.0,0.0
2018-08-16 04-AM,DASHUSD,161.99,161.99,161.99,161.99,0.0,0.0
2018-08-16 03-AM,DASHUSD,161.99,161.99,161.99,161.99,0.0,0.0
2018-08-16 02-AM,DASHUSD,161.99,161.99,161.99,161.99,0.0,0.0
2018-08-16 01-AM,DASHUSD,161.99,161.99,161.99,161.99,0.0,0.0
2018-08-16 12-AM,DASHUSD,161.99,161.99,161.99,161.99,0.0,0.0
2018-08-15 11-PM,DASHUSD,161.99,161.99,161.99,161.99,0.0,0.0
2018-08-15 10-PM,DASHUSD,159.95,161.99,159.95,161.99,0.01934,3.13
2018-08-15 09-PM,DASHUSD,155.62,159.95,155.62,159.95,0.049,7.84
2018-08-15 08-PM,DASHUSD,155.62,155.62,155.62,155.62,0.0,0.0
2018-08-15 07-PM,DASHUSD,160.7,163.13,155.62,155.62,0.4421,70.68
2018-08-15 06-PM,DASHUSD,164.25,164.25,160.7,160.7,0.6476,104.12
2018-08-15 05-PM,DASHUSD,162.67,164.25,162.67,164.25,0.03554,5.84
2018-08-15 04-PM,DASHUSD,160.7,162.67,160.4,162.67,1.18,190.15
2018-08-15 03-PM,DASHUSD,152.82,160.7,152.82,160.7,3.71,590.55
2018-08-15 02-PM,DASHUSD,152.82,152.82,152.82,152.82,0.0,0.0
2018-08-15 01-PM,DASHUSD,159.24,159.24,152.82,152.82,0.000659,0.1007
2018-08-15 12-PM,DASHUSD,151.08,159.24,151.08,159.24,0.06752,10.75
2018-08-15 11-AM,DASHUSD,150.14,152,150.14,151.08,0.06734,10.23
2018-08-15 10-AM,DASHUSD,147.7,150.14,147.7,150.14,0.1699,25.51
2018-08-15 09-AM,DASHUSD,155.03,159.9,147.7,147.7,2.31,353.29
2018-08-15 08-AM,DASHUSD,154.98,159.9,154.98,155.03,0.06358,9.87
2018-08-15 07-AM,DASHUSD,154.98,154.98,154.98,154.98,0.0,0.0
2018-08-15 06-AM,DASHUSD,154.98,154.98,154.98,154.98,0.0,0.0
2018-08-15 05-AM,DASHUSD,154.98,154.98,154.98,154.98,0.0,0.0
2018-08-15 04-AM,DASHUSD,146.55,154.98,146.55,154.98,0.142,22.01
2018-08-15 03-AM,DASHUSD,146.55,146.55,146.55,146.55,0.0,0.0
2018-08-15 02-AM,DASHUSD,153.95,166.54,146.55,146.55,0.03211,4.75
2018-08-15 01-AM,DASHUSD,153.95,153.95,153.95,153.95,0.0,0.0
2018-08-15 12-AM,DASHUSD,151.91,167.2,150.48,153.95,2.62,408.17
2018-08-14 11-PM,DASHUSD,143,151.91,143,151.91,0.12,17.56
2018-08-14 10-PM,DASHUSD,143,143,143,143,0.1552,22.2
2018-08-14 09-PM,DASHUSD,146.5,151.24,143,143,0.5167,78.01
2018-08-14 08-PM,DASHUSD,146.5,146.5,146.5,146.5,0.0,0.0
2018-08-14 07-PM,DASHUSD,146.5,146.5,146.5,146.5,0.0,0.0
2018-08-14 06-PM,DASHUSD,139.12,146.61,139.12,146.5,1.13,165.76
2018-08-14 05-PM,DASHUSD,143.66,146.98,139,139.12,3.67,518.43
2018-08-14 04-PM,DASHUSD,143.88,143.88,143.66,143.66,0.001203,0.1728
2018-08-14 03-PM,DASHUSD,143.61,144.18,143.61,143.88,0.09647,13.9
2018-08-14 02-PM,DASHUSD,143.61,143.61,143.61,143.61,0.0,0.0
2018-08-14 01-PM,DASHUSD,149.26,150.04,143.61,143.61,0.0462,6.67
2018-08-14 12-PM,DASHUSD,142.43,149.37,142.43,149.26,1.41,202.12
2018-08-14 11-AM,DASHUSD,140.52,142.43,140.52,142.43,0.1605,22.75
2018-08-14 10-AM,DASHUSD,138,153.94,138,140.52,0.6598,94.61
2018-08-14 09-AM,DASHUSD,148.53,154.5,138,138,2.39,357.63
2018-08-14 08-AM,DASHUSD,148.53,150.08,148.53,148.53,0.3885,57.81
2018-08-14 07-AM,DASHUSD,146.39,154.33,146.39,148.53,0.8367,124.99
2018-08-14 06-AM,DASHUSD,146.39,146.39,146.39,146.39,0.0,0.0
2018-08-14 05-AM,DASHUSD,145.89,146.39,145.89,146.39,0.05735,8.4
2018-08-14 04-AM,DASHUSD,145.89,145.89,145.89,145.89,0.0,0.0
2018-08-14 03-AM,DASHUSD,144.88,145.89,144.88,145.89,0.0464,6.77
2018-08-14 02-AM,DASHUSD,145,145.16,144.88,144.88,0.09106,13.21
2018-08-14 01-AM,DASHUSD,151.45,152.65,145,145,3.97,596.02
