Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume USD
2017-07-08,ZECUSD,247.32,250.53,230.36,250.17,4342.44,1056690.9
2017-07-07,ZECUSD,286.22,290,246.02,247.32,5225.52,1396340.5
2017-07-06,ZECUSD,282.62,290,272.41,286.22,6904.78,1946671.43
2017-07-05,ZECUSD,281.81,287.27,265.91,282.62,5996.47,1645212.19
2017-07-04,ZECUSD,288.82,298.18,273.66,281.81,5858.79,1689965.07
2017-07-03,ZECUSD,292.55,295,273.77,288.82,4478.74,1266630.69
2017-07-02,ZECUSD,274.04,296.62,257.19,292.55,4240.1,1166705.74
2017-07-01,ZECUSD,290.51,296.66,258.39,274.04,3834.57,1080234.27
2017-06-30,ZECUSD,311.78,318.81,286.84,290.51,4728.92,1434537.01
2017-06-29,ZECUSD,334.96,340.34,301.49,311.78,4416.97,1415220.43
2017-06-28,ZECUSD,325.2,343.25,307.98,334.96,1900.74,620356.47
2017-06-27,ZECUSD,293.5,329.71,260,325.2,1232.53,369701.7
2017-06-26,ZECUSD,317.16,374.35,251.11,293.5,278.38,82422.49
2017-06-25,ZECUSD,345.85,351.92,289.01,317.16,648.14,219502.24
2017-06-24,ZECUSD,376,395,315.6,345.85,759.35,280849.39
2017-06-23,ZECUSD,377.33,420.05,373.01,376,903.74,351990.73
2017-06-22,ZECUSD,382.16,421.81,356.01,377.33,1672.36,627521.26
2017-06-21,ZECUSD,410.5,415.83,347.81,382.16,794.68,304764.66
2017-06-20,ZECUSD,397.85,437.81,397.85,410.5,1236.17,508860.88
2017-06-19,ZECUSD,368.68,405,310.92,397.85,1519.8,569911.14
2017-06-18,ZECUSD,392.47,398.3,361.05,368.68,1735.14,655999.52
2017-06-17,ZECUSD,379.51,399.79,344.15,392.47,1121.04,418750.25
2017-06-16,ZECUSD,380.39,395.16,351.28,379.51,1674.76,629704.04
2017-06-15,ZECUSD,365.91,416.99,263.1,380.39,994.47,328670.11
2017-06-14,ZECUSD,394.99,529.25,309.48,365.91,1345.07,531179.43
2017-06-13,ZECUSD,273.27,418,268.32,394.99,116.8,38201.45
2017-06-12,ZECUSD,289.95,350,251.11,273.27,106.19,31913.68
2017-06-11,ZECUSD,346.76,405,270.65,289.95,38.2,12534.18
2017-06-10,ZECUSD,273.26,346.76,270.01,346.76,110.8,31411.36
2017-06-09,ZECUSD,259.29,294,251.31,273.26,118.7,32773.58
2017-06-08,ZECUSD,268.27,283.34,251.31,259.29,64.03,17343.11
2017-06-07,ZECUSD,253.37,323.39,249.78,268.27,51.99,13953.63
2017-06-06,ZECUSD,239.69,830.34,60.58,253.37,79.23,21099.57
2017-06-05,ZECUSD,236.17,264.26,227.78,239.69,127.06,30730.92
2017-06-04,ZECUSD,218.43,243,217.29,236.17,148.65,34162.66
2017-06-03,ZECUSD,233.59,236.4,212.31,218.43,156.1,35231.77
2017-06-02,ZECUSD,1,258.38,1,233.59,45.57,10477.98
