Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NEO,Volume ETH
2019-02-05,NEOETH,0.06566,0.06609,0.0647,0.0652,296.92,19.43
2019-02-04,NEOETH,0.06537,0.0665,0.065,0.06566,630.51,41.28
2019-02-03,NEOETH,0.06553,0.06567,0.0647,0.06537,198.48,12.97
2019-02-02,NEOETH,0.0648,0.06656,0.06445,0.06553,510.57,33.5
2019-02-01,NEOETH,0.06475,0.06532,0.06445,0.0648,351.08,22.77
2019-01-31,NEOETH,0.06513,0.06527,0.0636,0.06475,570.53,36.8
2019-01-30,NEOETH,0.06628,0.06628,0.0646,0.06513,561.45,36.61
2019-01-29,NEOETH,0.06555,0.06763,0.065,0.06628,1298.56,85.9
2019-01-28,NEOETH,0.06538,0.06676,0.0646,0.06555,3416.67,224.18
2019-01-27,NEOETH,0.06446,0.06595,0.06357,0.06538,1482.25,95.29
2019-01-26,NEOETH,0.06532,0.06532,0.06423,0.06446,836.5,54.29
2019-01-25,NEOETH,0.0653,0.0657,0.06431,0.06532,1807.5,117.59
2019-01-24,NEOETH,0.06371,0.06567,0.06368,0.0653,1480.3,96.09
2019-01-23,NEOETH,0.06444,0.0648,0.06364,0.06371,1562.84,100.52
2019-01-22,NEOETH,0.06391,0.06533,0.0631,0.06444,2156.66,138.11
2019-01-21,NEOETH,0.06353,0.0645,0.06342,0.06391,307.09,19.6
2019-01-20,NEOETH,0.06438,0.06558,0.0624,0.06353,1203.6,76.76
2019-01-19,NEOETH,0.06275,0.0665,0.06259,0.06438,3076.69,198.6
2019-01-18,NEOETH,0.06288,0.06336,0.06196,0.06275,673.9,42.19
2019-01-17,NEOETH,0.06188,0.0632,0.0617,0.06288,858.0,53.45
2019-01-16,NEOETH,0.06245,0.06333,0.0611,0.06188,1387.08,86.51
2019-01-15,NEOETH,0.061,0.0626,0.0593,0.06245,1525.09,92.23
2019-01-14,NEOETH,0.06124,0.0651,0.0601,0.061,3853.52,238.15
2019-01-13,NEOETH,0.0612,0.06216,0.0592,0.06124,4348.94,262.99
2019-01-12,NEOETH,0.062,0.06239,0.0605,0.0612,1089.47,66.69
2019-01-11,NEOETH,0.06212,0.0638,0.06068,0.062,2551.79,160.85
2019-01-10,NEOETH,0.06085,0.0631,0.06028,0.06212,4567.97,281.65
2019-01-09,NEOETH,0.06079,0.064,0.0602,0.06085,4239.96,263.19
2019-01-08,NEOETH,0.05597,0.06168,0.05597,0.06079,3560.73,214.34
2019-01-07,NEOETH,0.05532,0.0574,0.0545,0.05597,3228.61,181.2
2019-01-06,NEOETH,0.05044,0.05637,0.05025,0.05532,5258.12,284.08
2019-01-05,NEOETH,0.04925,0.05044,0.0476,0.05044,2032.23,100.01
2019-01-04,NEOETH,0.05103,0.05113,0.049,0.04925,1359.11,67.79
2019-01-03,NEOETH,0.0518,0.05233,0.05083,0.05103,839.36,43.32
2019-01-02,NEOETH,0.05599,0.05599,0.05112,0.0518,1953.63,103.46
2019-01-01,NEOETH,0.05632,0.05643,0.0541,0.05599,14710.41,819.19
2018-12-31,NEOETH,0.05782,0.05849,0.0558,0.05632,6296.27,358.37
2018-12-30,NEOETH,0.0576,0.05921,0.0571,0.05782,2814.44,163.99
2018-12-29,NEOETH,0.0572,0.058,0.0551,0.0576,2525.13,141.92
2018-12-28,NEOETH,0.05987,0.06037,0.0569,0.0572,2532.65,147.91
2018-12-27,NEOETH,0.0598,0.06138,0.05855,0.05987,2337.17,140.87
2018-12-26,NEOETH,0.05909,0.0598,0.0568,0.0598,1771.92,104.01
2018-12-25,NEOETH,0.0605,0.0605,0.0566,0.05909,2207.67,127.58
2018-12-24,NEOETH,0.05873,0.0612,0.0554,0.0605,3974.85,228.95
2018-12-23,NEOETH,0.06059,0.06099,0.05542,0.05873,15408.84,907.6
2018-12-22,NEOETH,0.06394,0.06394,0.06035,0.06059,1008.89,62.4
2018-12-21,NEOETH,0.06302,0.06394,0.0607,0.06394,5259.75,327.18
2018-12-20,NEOETH,0.06589,0.0675,0.06181,0.06302,4898.65,314.67
2018-12-19,NEOETH,0.0674,0.0693,0.0655,0.06589,3241.52,216.8
2018-12-18,NEOETH,0.06915,0.0697,0.0672,0.0674,3271.75,224.35
2018-12-17,NEOETH,0.06691,0.0703,0.06691,0.06915,4891.76,336.55
2018-12-16,NEOETH,0.06641,0.06886,0.0662,0.06691,2956.64,200.4
2018-12-15,NEOETH,0.06673,0.06693,0.06565,0.06641,2858.31,189.18
2018-12-14,NEOETH,0.0663,0.0674,0.065,0.06673,1548.33,101.95
2018-12-13,NEOETH,0.0665,0.06717,0.06554,0.0663,2596.79,171.77
2018-12-12,NEOETH,0.0658,0.0693,0.0656,0.0665,6966.25,472.61
2018-12-11,NEOETH,0.06759,0.06777,0.0658,0.0658,1123.97,74.88
2018-12-10,NEOETH,0.06772,0.06847,0.0666,0.06759,1105.56,74.33
2018-12-09,NEOETH,0.06555,0.0694,0.06545,0.06772,993.45,67.97
2018-12-08,NEOETH,0.0652,0.0676,0.0645,0.06555,1944.47,129.53
2018-12-07,NEOETH,0.06604,0.0696,0.064,0.0652,2382.13,160.17
2018-12-06,NEOETH,0.06828,0.0711,0.06544,0.06604,5127.04,350.55
2018-12-05,NEOETH,0.06878,0.06933,0.067,0.06828,1270.29,85.92
2018-12-04,NEOETH,0.0681,0.0704,0.06648,0.06878,3426.15,234.79
2018-12-03,NEOETH,0.0685,0.06902,0.0673,0.0681,1169.8,79.78
2018-12-02,NEOETH,0.06911,0.0703,0.068,0.0685,586.63,40.74
2018-12-01,NEOETH,0.06823,0.0697,0.06748,0.06911,603.03,41.21
2018-11-30,NEOETH,0.07178,0.0724,0.0672,0.06823,1484.63,102.57
2018-11-29,NEOETH,0.06851,0.0725,0.068,0.07178,2047.43,143.85
2018-11-28,NEOETH,0.066,0.0713,0.066,0.06851,3575.1,246.57
2018-11-27,NEOETH,0.06569,0.06743,0.0649,0.066,1792.86,118.4
2018-11-26,NEOETH,0.06661,0.06782,0.0646,0.06569,1629.25,108.39
2018-11-25,NEOETH,0.066,0.068,0.06527,0.06661,2512.52,166.46
2018-11-24,NEOETH,0.07007,0.07046,0.06536,0.066,791.64,53.65
2018-11-23,NEOETH,0.06648,0.0706,0.066,0.07007,2521.52,170.62
2018-11-22,NEOETH,0.0675,0.0682,0.06648,0.06648,9194.45,616.59
2018-11-21,NEOETH,0.06875,0.0693,0.06629,0.0675,1550.1,104.57
2018-11-20,NEOETH,0.06791,0.0692,0.0626,0.06875,10236.37,685.41
2018-11-19,NEOETH,0.07028,0.0705,0.067,0.06791,12040.83,820.96
2018-11-18,NEOETH,0.0711,0.07199,0.07028,0.07028,2145.94,152.71
2018-11-17,NEOETH,0.0725,0.07286,0.0711,0.0711,1992.47,143.45
2018-11-16,NEOETH,0.07216,0.0734,0.0711,0.0725,1001.04,72.32
2018-11-15,NEOETH,0.074,0.07463,0.07102,0.07216,2734.07,199.86
2018-11-14,NEOETH,0.07382,0.0772,0.0698,0.074,6682.48,483.83
2018-11-13,NEOETH,0.07508,0.07508,0.0738,0.07382,731.14,54.28
2018-11-12,NEOETH,0.07584,0.076,0.0741,0.07508,900.0,67.64
2018-11-11,NEOETH,0.0752,0.07584,0.0739,0.07584,558.22,41.87
2018-11-10,NEOETH,0.07635,0.0765,0.0752,0.0752,2708.4,204.94
2018-11-09,NEOETH,0.0765,0.0765,0.0756,0.07635,330.41,25.1
2018-11-08,NEOETH,0.07677,0.07729,0.0765,0.0765,581.39,44.56
2018-11-07,NEOETH,0.0773,0.0794,0.07623,0.07677,677.72,52.26
2018-11-06,NEOETH,0.07846,0.0794,0.0773,0.0773,1148.4,90.33
2018-11-05,NEOETH,0.07999,0.07999,0.0779,0.07846,4390.5,345.66
2018-11-04,NEOETH,0.08,0.0833,0.0787,0.07999,1492.74,120.96
2018-11-03,NEOETH,0.08028,0.08065,0.0793,0.08,707.8,56.74
2018-11-02,NEOETH,0.0787,0.0808,0.0787,0.08028,1823.87,145.8
2018-11-01,NEOETH,0.07791,0.07945,0.0772,0.0787,707.93,55.55
2018-10-31,NEOETH,0.07731,0.07797,0.0759,0.07791,1376.56,105.64
2018-10-30,NEOETH,0.0785,0.0787,0.07731,0.07731,748.43,58.32
2018-10-29,NEOETH,0.0788,0.07955,0.0765,0.0785,1560.73,122.38
2018-10-28,NEOETH,0.07928,0.07958,0.0788,0.0788,241.54,19.07
2018-10-27,NEOETH,0.0799,0.0807,0.0789,0.07928,1710.24,136.0
2018-10-26,NEOETH,0.0815,0.08222,0.07917,0.0799,2717.36,218.63
2018-10-25,NEOETH,0.0822,0.0827,0.0815,0.0815,498.0,40.76
2018-10-24,NEOETH,0.08133,0.0827,0.0812,0.0822,1086.0,88.73
2018-10-23,NEOETH,0.0828,0.0828,0.08133,0.08133,896.96,73.63
2018-10-22,NEOETH,0.08101,0.08359,0.0806,0.0828,922.23,75.96
2018-10-21,NEOETH,0.08091,0.08193,0.0807,0.08101,1196.28,97.5
2018-10-20,NEOETH,0.08183,0.08192,0.0808,0.08091,508.01,41.43
2018-10-19,NEOETH,0.08234,0.08234,0.08043,0.08183,471.64,38.48
2018-10-18,NEOETH,0.08072,0.0854,0.08008,0.08234,5167.88,431.72
2018-10-17,NEOETH,0.0783,0.0811,0.0783,0.08072,875.4,69.95
2018-10-16,NEOETH,0.07793,0.07793,0.07793,0.07793,0.0,0.0
2018-10-15,NEOETH,0.08076,0.08076,0.0752,0.07793,4101.09,318.32
2018-10-14,NEOETH,0.07963,0.08144,0.07963,0.08076,1001.06,80.41
2018-10-13,NEOETH,0.0796,0.08064,0.0787,0.07963,873.23,69.38
2018-10-12,NEOETH,0.08127,0.0813,0.0796,0.0796,722.78,58.33
2018-10-11,NEOETH,0.0807,0.08386,0.079,0.08127,2475.94,200.54
2018-10-10,NEOETH,0.07971,0.0807,0.0797,0.0807,326.41,26.2
2018-10-09,NEOETH,0.0808,0.08138,0.0795,0.07971,479.4,38.3
2018-10-08,NEOETH,0.0803,0.08148,0.0803,0.0808,939.25,75.89
2018-10-07,NEOETH,0.08,0.0815,0.07968,0.0803,752.27,60.72
2018-10-06,NEOETH,0.0804,0.0813,0.0794,0.08,899.15,71.99
2018-10-05,NEOETH,0.0811,0.08155,0.0789,0.0804,1473.72,117.58
2018-10-04,NEOETH,0.08209,0.08209,0.0806,0.0811,746.22,60.44
2018-10-03,NEOETH,0.08219,0.0824,0.08,0.08209,3078.52,250.32
2018-10-02,NEOETH,0.08099,0.08219,0.0807,0.08219,1422.41,115.56
2018-10-01,NEOETH,0.08112,0.0824,0.0805,0.08099,830.14,67.58
2018-09-30,NEOETH,0.08261,0.0833,0.08032,0.08112,5344.32,433.88
2018-09-29,NEOETH,0.08699,0.08699,0.0809,0.08261,4580.54,379.15
2018-09-28,NEOETH,0.08307,0.09355,0.08282,0.08699,19138.86,1673.17
2018-09-27,NEOETH,0.08271,0.0867,0.08244,0.08307,2869.86,243.68
2018-09-26,NEOETH,0.08221,0.0845,0.08221,0.08271,4798.43,402.02
2018-09-25,NEOETH,0.08093,0.0844,0.07985,0.08221,3756.44,306.84
2018-09-24,NEOETH,0.0801,0.0812,0.07813,0.08093,3848.39,306.55
2018-09-23,NEOETH,0.07899,0.08434,0.0782,0.0801,4724.88,378.16
2018-09-22,NEOETH,0.07993,0.07993,0.07786,0.07899,830.85,65.24
2018-09-21,NEOETH,0.08122,0.08649,0.0774,0.07993,6174.37,504.39
2018-09-20,NEOETH,0.08121,0.084,0.08121,0.08122,1845.63,152.91
2018-09-19,NEOETH,0.08072,0.0824,0.08011,0.08121,1742.07,142.03
2018-09-18,NEOETH,0.08384,0.08466,0.08072,0.08072,2014.64,166.52
2018-09-17,NEOETH,0.08128,0.0854,0.0798,0.08384,5029.75,412.94
2018-09-16,NEOETH,0.0815,0.084,0.0804,0.08128,1683.24,138.33
2018-09-15,NEOETH,0.08448,0.08565,0.0807,0.0815,1568.57,130.34
2018-09-14,NEOETH,0.0861,0.08703,0.083,0.08448,3140.62,266.57
2018-09-13,NEOETH,0.0963,0.0963,0.0855,0.0861,4471.89,406.14
2018-09-12,NEOETH,0.09521,0.0999,0.0945,0.0963,4060.38,394.45
2018-09-11,NEOETH,0.0942,0.09717,0.09328,0.09521,2581.21,246.56
2018-09-10,NEOETH,0.09483,0.0976,0.09286,0.0942,3525.41,335.93
2018-09-09,NEOETH,0.09086,0.096,0.09086,0.09483,4901.64,457.77
2018-09-08,NEOETH,0.09039,0.0936,0.08935,0.09086,5892.42,540.54
2018-09-07,NEOETH,0.08815,0.0925,0.08662,0.09039,8886.99,795.47
2018-09-06,NEOETH,0.0852,0.0888,0.0819,0.08815,6779.37,577.6
2018-09-05,NEOETH,0.08564,0.0868,0.0829,0.0852,6626.1,562.39
2018-09-04,NEOETH,0.0789,0.0873,0.0783,0.08564,7130.99,600.85
2018-09-03,NEOETH,0.074,0.08051,0.0739,0.0789,4174.23,323.5
2018-09-02,NEOETH,0.07585,0.0776,0.0735,0.074,4108.48,306.78
2018-09-01,NEOETH,0.0714,0.0771,0.0714,0.07585,3092.33,230.01
2018-08-31,NEOETH,0.0689,0.0717,0.06798,0.0714,1968.71,137.94
2018-08-30,NEOETH,0.0682,0.06943,0.0671,0.0689,2101.55,143.83
2018-08-29,NEOETH,0.0723,0.0723,0.0682,0.0682,3416.9,238.85
2018-08-28,NEOETH,0.07228,0.07426,0.06933,0.0723,5217.76,374.76
2018-08-27,NEOETH,0.06391,0.0729,0.0634,0.07228,5189.24,355.34
