Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HBTC
2019-07-03,DASHBTC,0.01424,0.01424,0.01371,0.01409,16142.55,227.95
2019-07-02,DASHBTC,0.01468,0.01507,0.01407,0.01424,46426.53,683.38
2019-07-01,DASHBTC,0.0145,0.01478,0.0142,0.01468,40440.01,588.88
2019-06-30,DASHBTC,0.0143,0.0145,0.014,0.0145,43173.87,620.16
2019-06-29,DASHBTC,0.01398,0.01446,0.01373,0.0143,40855.28,579.57
2019-06-28,DASHBTC,0.01451,0.01451,0.01356,0.01398,42579.79,600.58
2019-06-27,DASHBTC,0.01379,0.0146,0.01316,0.01451,41804.82,586.72
2019-06-26,DASHBTC,0.01538,0.01538,0.01326,0.01379,39409.24,569.87
2019-06-25,DASHBTC,0.01617,0.01617,0.0152,0.01538,37344.7,590.4
2019-06-24,DASHBTC,0.01657,0.01658,0.01596,0.01617,36887.66,604.64
2019-06-23,DASHBTC,0.01656,0.01659,0.01602,0.01657,44788.86,739.36
2019-06-22,DASHBTC,0.01665,0.01693,0.01596,0.01656,39967.27,661.8
2019-06-21,DASHBTC,0.01751,0.01751,0.01662,0.01665,49435.69,847.79
2019-06-20,DASHBTC,0.01791,0.01791,0.01705,0.01751,45666.31,803.67
2019-06-19,DASHBTC,0.01772,0.0181,0.01725,0.01784,46235.54,823.28
2019-06-18,DASHBTC,0.01742,0.0181,0.0172,0.01772,52431.18,926.87
2019-06-17,DASHBTC,0.01767,0.01773,0.01712,0.01742,49739.07,874.4
2019-06-16,DASHBTC,0.01789,0.0179,0.01719,0.01767,33401.75,592.34
2019-06-15,DASHBTC,0.01781,0.01817,0.01762,0.01789,39644.1,712.97
2019-06-14,DASHBTC,0.01907,0.01917,0.01781,0.01781,44990.39,841.17
2019-06-13,DASHBTC,0.01945,0.0196,0.0188,0.01907,38631.22,748.75
2019-06-12,DASHBTC,0.01899,0.01945,0.0185,0.01945,38697.06,731.25
2019-06-11,DASHBTC,0.01908,0.01908,0.01842,0.019,34972.34,659.12
2019-06-10,DASHBTC,0.01881,0.01908,0.0184,0.01908,38576.24,725.45
2019-06-09,DASHBTC,0.01859,0.01882,0.01826,0.01881,42175.6,784.22
2019-06-08,DASHBTC,0.01897,0.01897,0.0184,0.01859,43375.89,811.38
2019-06-07,DASHBTC,0.019,0.019,0.0183,0.01897,38633.43,729.77
2019-06-06,DASHBTC,0.01927,0.01958,0.01864,0.019,48516.19,935.81
2019-06-05,DASHBTC,0.01919,0.01961,0.0188,0.01927,50047.55,964.99
2019-06-04,DASHBTC,0.01944,0.01961,0.01896,0.01919,45358.01,881.79
2019-06-03,DASHBTC,0.01933,0.01945,0.0191,0.01944,50928.02,985.93
2019-06-02,DASHBTC,0.01962,0.01962,0.01914,0.01933,46311.71,901.98
2019-06-01,DASHBTC,0.01969,0.01993,0.01932,0.01961,45735.16,898.16
2019-05-31,DASHBTC,0.01983,0.01983,0.01913,0.01969,36345.44,717.41
2019-05-30,DASHBTC,0.01961,0.02001,0.01931,0.01983,38732.4,767.04
2019-05-29,DASHBTC,0.01971,0.02,0.01899,0.01961,31920.25,624.66
2019-05-28,DASHBTC,0.01959,0.02,0.01899,0.01971,33953.14,663.3
2019-05-27,DASHBTC,0.0188,0.01974,0.01875,0.01959,27675.55,533.88
2019-05-26,DASHBTC,0.01952,0.01955,0.01866,0.0189,21575.36,417.99
2019-05-25,DASHBTC,0.0197,0.02,0.01925,0.01952,22111.47,436.67
2019-05-24,DASHBTC,0.0196,0.02044,0.01951,0.0197,20442.04,408.54
2019-05-23,DASHBTC,0.02035,0.02035,0.01931,0.0196,19191.28,380.46
2019-05-22,DASHBTC,0.02098,0.02101,0.02004,0.02035,20443.93,423.39
2019-05-21,DASHBTC,0.02111,0.02125,0.02038,0.02098,18874.01,393.56
2019-05-20,DASHBTC,0.02104,0.02179,0.02054,0.02119,16586.44,352.08
2019-05-19,DASHBTC,0.0194,0.0214,0.01862,0.02104,940.65,19.25
2019-05-18,DASHBTC,0.01884,0.01964,0.01855,0.0194,205.16,3.87
2019-05-17,DASHBTC,0.0191,0.0191,0.01828,0.01884,311.33,5.83
2019-05-16,DASHBTC,0.01888,0.02021,0.0187,0.0191,249.6,4.88
2019-05-15,DASHBTC,0.01785,0.01934,0.01763,0.01888,36361.55,683.65
2019-05-14,DASHBTC,0.01759,0.018,0.0167,0.01785,56610.11,993.06
2019-05-13,DASHBTC,0.01877,0.01901,0.01662,0.01759,53079.1,975.07
2019-05-12,DASHBTC,0.01926,0.01926,0.01806,0.01877,41073.39,767.24
2019-05-11,DASHBTC,0.01902,0.01933,0.0181,0.01926,48789.7,934.67
2019-05-10,DASHBTC,0.01843,0.01937,0.0181,0.01902,46590.9,874.81
2019-05-09,DASHBTC,0.01983,0.01997,0.01805,0.01843,20729.6,389.78
2019-05-08,DASHBTC,0.02023,0.02035,0.0197,0.01983,18051.52,361.25
2019-05-07,DASHBTC,0.02148,0.02148,0.02077,0.02118,11617.85,248.19
2019-05-06,DASHBTC,0.0213,0.02163,0.0209,0.02148,30668.24,659.63
2019-05-05,DASHBTC,0.02166,0.02166,0.02057,0.0213,29864.18,637.61
2019-05-04,DASHBTC,0.02146,0.02166,0.021,0.02166,28813.8,620.3
2019-05-03,DASHBTC,0.02126,0.02164,0.02065,0.02146,22092.48,466.74
2019-05-02,DASHBTC,0.02196,0.0225,0.02126,0.02126,28483.83,616.75
2019-05-01,DASHBTC,0.0211,0.0221,0.02078,0.02196,31053.93,665.18
2019-04-30,DASHBTC,0.02067,0.0211,0.02056,0.0211,29323.48,610.76
2019-04-29,DASHBTC,0.02094,0.02112,0.02051,0.02067,28241.44,588.97
2019-04-28,DASHBTC,0.02086,0.02112,0.02062,0.02094,26594.64,556.52
2019-04-27,DASHBTC,0.02092,0.02112,0.02063,0.0209,27229.72,569.17
2019-04-26,DASHBTC,0.02114,0.02135,0.02051,0.02092,27639.03,580.27
2019-04-25,DASHBTC,0.02128,0.0218,0.02085,0.02114,29748.15,643.77
2019-04-24,DASHBTC,0.02145,0.0217,0.02086,0.02128,27555.26,591.09
2019-04-23,DASHBTC,0.02277,0.02285,0.02145,0.02145,24273.86,541.5
2019-04-22,DASHBTC,0.02313,0.02325,0.02256,0.02277,30600.97,703.9
