Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume USD
2018-04-15 07-PM,XMRUSD,206.01,206.26,204.74,206.26,421.82,86745.52
2018-04-15 06-PM,XMRUSD,204.8,206.03,204.74,206.01,176.25,36173.39
2018-04-15 05-PM,XMRUSD,205.22,205.27,202.62,204.8,748.76,152398.56
2018-04-15 04-PM,XMRUSD,204.91,205.87,204.78,205.22,222.02,45567.58
2018-04-15 03-PM,XMRUSD,208.58,208.7,204.7,204.91,1197.55,246806.13
2018-04-15 02-PM,XMRUSD,208.8,209.38,208.12,208.58,275.07,57440.91
2018-04-15 01-PM,XMRUSD,208.7,209.62,208.19,208.8,202.66,42361.65
2018-04-15 12-PM,XMRUSD,208.63,209.03,207.36,208.7,298.45,62095.02
2018-04-15 11-AM,XMRUSD,201.1,208.81,201.04,208.63,1160.83,239346.54
2018-04-15 10-AM,XMRUSD,198.52,201.22,198.11,201.1,807.74,161093.41
2018-04-15 09-AM,XMRUSD,201.02,201.54,198.02,198.52,896.29,179076.41
2018-04-15 08-AM,XMRUSD,197.42,201.34,197.42,201.02,1182.78,236443.23
2018-04-15 07-AM,XMRUSD,199.06,199.11,197.41,197.42,285.26,56475.93
2018-04-15 06-AM,XMRUSD,198.82,199.1,198.29,199.06,163.72,32545.36
2018-04-15 05-AM,XMRUSD,198.95,199.27,198,198.82,545.07,108333.76
2018-04-15 04-AM,XMRUSD,197.66,199.35,197.31,198.95,715.2,142102.59
2018-04-15 03-AM,XMRUSD,198.51,198.52,197.2,197.66,131.99,26115.14
2018-04-15 02-AM,XMRUSD,197.33,199,196.89,198.51,212.13,41994.9
2018-04-15 01-AM,XMRUSD,196.2,197.63,195.39,197.33,511.92,100554.44
2018-04-15 12-AM,XMRUSD,195.33,197.63,195.08,196.2,999.17,196605.37
2018-04-14 11-PM,XMRUSD,197.74,197.79,194.02,195.33,1370.51,267999.27
2018-04-14 10-PM,XMRUSD,196.87,197.84,196.62,197.74,245.55,48481.77
2018-04-14 09-PM,XMRUSD,197.03,197.75,196.44,196.87,620.2,122271.37
2018-04-14 08-PM,XMRUSD,195.52,197.13,195.37,197.03,573.49,112690.08
2018-04-14 07-PM,XMRUSD,196.07,196.12,195.04,195.52,545.63,106743.82
2018-04-14 06-PM,XMRUSD,195.72,196.14,194.59,196.07,408.05,79637.79
2018-04-14 05-PM,XMRUSD,195.86,196.01,194.26,195.72,570.7,111355.95
2018-04-14 04-PM,XMRUSD,194.18,196.07,193.32,195.86,519.93,101442.0
2018-04-14 03-PM,XMRUSD,193.78,196.26,193.39,194.18,631.32,123208.26
2018-04-14 02-PM,XMRUSD,193.68,194.54,193.12,193.78,283.28,54884.42
2018-04-14 01-PM,XMRUSD,193.65,194.85,193.34,193.68,206.83,40124.99
2018-04-14 12-PM,XMRUSD,196.22,197.13,193.34,193.65,824.31,160747.59
2018-04-14 11-AM,XMRUSD,195.16,196.8,194.37,196.22,379.16,74223.43
2018-04-14 10-AM,XMRUSD,196.94,197,193.81,195.16,454.42,88583.38
2018-04-14 09-AM,XMRUSD,200.69,200.76,196.53,196.94,670.95,133354.39
2018-04-14 08-AM,XMRUSD,199.97,201.25,199.47,200.69,674.55,135168.08
2018-04-14 07-AM,XMRUSD,197.05,201.84,196.6,199.97,991.48,198438.65
2018-04-14 06-AM,XMRUSD,196.72,197.34,196.47,197.05,295.37,58152.57
2018-04-14 05-AM,XMRUSD,196.69,198.23,196.46,196.72,472.31,93180.32
2018-04-14 04-AM,XMRUSD,199.29,199.66,196.69,196.69,460.67,91179.88
2018-04-14 03-AM,XMRUSD,198.65,199.48,197.76,199.29,331.45,65871.6
2018-04-14 02-AM,XMRUSD,198.58,199.3,197.36,198.65,198.95,39498.27
2018-04-14 01-AM,XMRUSD,194.63,198.78,194.51,198.58,587.97,115795.97
2018-04-14 12-AM,XMRUSD,194.05,194.89,192.32,194.63,455.68,88230.13
2018-04-13 11-PM,XMRUSD,193.51,195.74,193.3,194.05,561.66,109197.49
2018-04-13 10-PM,XMRUSD,193.46,193.65,190.25,193.51,639.56,122485.14
2018-04-13 09-PM,XMRUSD,194.17,195.08,192.12,193.46,701.01,135830.08
2018-04-13 08-PM,XMRUSD,200.94,201.29,193.29,194.17,1161.73,227131.16
2018-04-13 07-PM,XMRUSD,202.31,203.34,200.41,200.94,483.44,97515.66
2018-04-13 06-PM,XMRUSD,201.78,202.52,201,202.31,329.09,66339.13
2018-04-13 05-PM,XMRUSD,203.7,204.34,201.15,201.78,341.54,68985.51
2018-04-13 04-PM,XMRUSD,204.31,204.64,203.01,203.7,449.47,91522.02
2018-04-13 03-PM,XMRUSD,201.86,204.41,201.33,204.31,163.94,33279.97
2018-04-13 02-PM,XMRUSD,202.78,204.37,201.32,201.86,551.28,111586.8
2018-04-13 01-PM,XMRUSD,207.22,207.55,201.56,202.78,857.07,174948.04
2018-04-13 12-PM,XMRUSD,203.13,207.34,202.92,207.22,623.82,127804.94
2018-04-13 11-AM,XMRUSD,201.64,203.59,200.76,203.13,375.58,75944.44
2018-04-13 10-AM,XMRUSD,200.51,202.49,198.98,201.64,535.04,107241.56
2018-04-13 09-AM,XMRUSD,200.45,203.32,200.15,200.51,579.35,116915.79
2018-04-13 08-AM,XMRUSD,199.39,201.99,198.58,200.45,727.02,145688.36
2018-04-13 07-AM,XMRUSD,193.59,200.82,193.28,199.39,1511.48,298134.84
2018-04-13 06-AM,XMRUSD,193.39,194.76,193.25,193.59,543.16,105365.5
2018-04-13 05-AM,XMRUSD,194.16,194.32,192.81,193.39,287.99,55711.3
2018-04-13 04-AM,XMRUSD,193.02,194.6,193.02,194.16,295.1,57195.17
2018-04-13 03-AM,XMRUSD,193.86,194.71,192.94,193.02,229.08,44422.31
2018-04-13 02-AM,XMRUSD,191.99,194.43,191.99,193.86,307.26,59293.75
2018-04-13 01-AM,XMRUSD,196.5,196.84,191.3,191.99,575.33,111256.92
2018-04-13 12-AM,XMRUSD,198.24,199,195.38,196.5,782.46,154458.46
2018-04-12 11-PM,XMRUSD,194.11,198.96,193.83,198.24,1098.2,216067.97
2018-04-12 10-PM,XMRUSD,192.1,194.22,189.93,194.11,591.71,113402.6
2018-04-12 09-PM,XMRUSD,189.62,193.26,189.11,192.1,889.06,170666.73
2018-04-12 08-PM,XMRUSD,189.74,190.58,189.32,189.62,304.02,57748.28
2018-04-12 07-PM,XMRUSD,188.26,190.63,187.95,189.74,503.58,95496.68
2018-04-12 06-PM,XMRUSD,188.76,188.98,187.79,188.26,139.32,26245.71
2018-04-12 05-PM,XMRUSD,188.04,191.1,188.04,188.76,768.53,145660.95
2018-04-12 04-PM,XMRUSD,189.85,190.37,187.01,188.04,291.92,55099.8
2018-04-12 03-PM,XMRUSD,189.07,190.18,187.73,189.85,209.89,39664.72
2018-04-12 02-PM,XMRUSD,188.7,189.51,187.23,189.07,227.21,42836.12
2018-04-12 01-PM,XMRUSD,190.52,190.71,187.45,188.7,175.74,33179.41
2018-04-12 12-PM,XMRUSD,187.46,190.53,184.74,190.52,861.22,161795.63
2018-04-12 11-AM,XMRUSD,174.82,196.95,174.82,187.46,2069.72,384292.74
2018-04-12 10-AM,XMRUSD,172.49,174.97,172.28,174.82,1107.75,192433.03
2018-04-12 09-AM,XMRUSD,172.45,172.93,172.11,172.49,612.16,105600.27
2018-04-12 08-AM,XMRUSD,170.81,172.45,170.8,172.45,559.12,95897.0
2018-04-12 07-AM,XMRUSD,170.71,171.46,170.01,170.81,48.33,8273.17
2018-04-12 06-AM,XMRUSD,173.88,174.13,170.71,170.71,14.25,2464.78
2018-04-12 05-AM,XMRUSD,174.77,174.98,173.75,173.88,348.51,60770.74
2018-04-12 04-AM,XMRUSD,172.52,174.87,172.41,174.77,641.89,111555.39
2018-04-12 03-AM,XMRUSD,172.05,172.75,171.82,172.52,417.73,72010.59
2018-04-12 02-AM,XMRUSD,172.67,172.79,172,172.05,307.48,53014.93
2018-04-12 01-AM,XMRUSD,171.93,172.91,170.84,172.67,826.26,141918.18
2018-04-12 12-AM,XMRUSD,172.94,173.52,171.6,171.93,582.72,100668.48
2018-04-11 11-PM,XMRUSD,170.08,173.33,170.08,172.94,1471.18,253000.14
2018-04-11 10-PM,XMRUSD,170.37,170.42,169,170.08,1208.58,205099.24
2018-04-11 09-PM,XMRUSD,170.44,170.5,170.06,170.37,213.68,36401.12
2018-04-11 08-PM,XMRUSD,170.52,170.73,170.36,170.44,210.01,35813.27
2018-04-11 07-PM,XMRUSD,170.38,170.8,170.25,170.52,324.73,55364.2
2018-04-11 06-PM,XMRUSD,168.82,170.69,168.69,170.38,504.28,85750.22
2018-04-11 05-PM,XMRUSD,169.13,169.9,168.18,168.82,730.42,123457.66
2018-04-11 04-PM,XMRUSD,170.37,170.42,168.65,169.13,531.08,89847.71
2018-04-11 03-PM,XMRUSD,170.7,171.17,170.02,170.37,513.09,87504.15
2018-04-11 02-PM,XMRUSD,172,172.11,170.49,170.7,361.76,61966.54
2018-04-11 01-PM,XMRUSD,170.22,172.79,170.1,172,1360.67,233771.17
2018-04-11 12-PM,XMRUSD,170.17,170.42,169.77,170.22,179.12,30469.3
2018-04-11 11-AM,XMRUSD,170.31,170.76,169.64,170.17,882.47,150073.14
2018-04-11 10-AM,XMRUSD,169.87,170.75,169.55,170.31,515.61,87745.03
2018-04-11 09-AM,XMRUSD,170.81,171.01,169.06,169.87,1004.2,170617.08
2018-04-11 08-AM,XMRUSD,170.38,171,170.23,170.81,155.68,26555.28
2018-04-11 07-AM,XMRUSD,170.51,171.39,169.62,170.38,965.86,164599.03
2018-04-11 06-AM,XMRUSD,170.49,170.73,169.67,170.51,679.98,115682.67
2018-04-11 05-AM,XMRUSD,170.48,171.76,170.11,170.49,1080.63,184769.64
2018-04-11 04-AM,XMRUSD,170.34,170.8,170,170.48,313.25,53367.88
2018-04-11 03-AM,XMRUSD,170.72,171.16,169.93,170.34,396.37,67576.17
2018-04-11 02-AM,XMRUSD,170.49,171.23,170.47,170.72,207.78,35480.29
2018-04-11 01-AM,XMRUSD,171.23,171.34,170.1,170.49,273.23,46599.09
2018-04-11 12-AM,XMRUSD,170.88,171.48,170.47,171.23,379.41,64895.87
2018-04-10 11-PM,XMRUSD,170.53,171.42,170.07,170.88,482.32,82323.95
2018-04-10 10-PM,XMRUSD,171.54,172.06,170.13,170.53,790.75,135145.97
2018-04-10 09-PM,XMRUSD,171.2,172.78,169.98,171.54,1561.85,267019.14
2018-04-10 08-PM,XMRUSD,170.32,171.9,169.36,171.2,678.12,115248.61
2018-04-10 07-PM,XMRUSD,170.97,171.38,170,170.32,659.39,112555.26
2018-04-10 06-PM,XMRUSD,171.62,171.96,170.89,170.97,369.14,63257.71
2018-04-10 05-PM,XMRUSD,171.05,172.17,170.96,171.62,474.29,81499.69
2018-04-10 04-PM,XMRUSD,171.58,171.58,171.01,171.05,122.07,20914.88
2018-04-10 03-PM,XMRUSD,169.57,172.27,169.56,171.58,752.56,129037.94
2018-04-10 02-PM,XMRUSD,170.59,170.99,169.32,169.57,726.71,123332.08
2018-04-10 01-PM,XMRUSD,170.13,170.81,169.88,170.59,259.34,44194.14
2018-04-10 12-PM,XMRUSD,169.65,170.26,169.32,170.13,834.71,141717.45
2018-04-10 11-AM,XMRUSD,169.68,170.01,168.94,169.65,546.78,92663.43
2018-04-10 10-AM,XMRUSD,171.5,171.52,169.29,169.68,460.53,78331.69
2018-04-10 09-AM,XMRUSD,170.21,171.5,170.05,171.5,354.78,60523.78
2018-04-10 08-AM,XMRUSD,170.36,170.7,168.78,170.21,962.28,163774.52
2018-04-10 07-AM,XMRUSD,170.15,170.81,170,170.36,527.34,89886.43
2018-04-10 06-AM,XMRUSD,171.11,171.37,170.01,170.15,267.53,45668.18
2018-04-10 05-AM,XMRUSD,171.37,171.56,170.8,171.11,165.79,28394.2
2018-04-10 04-AM,XMRUSD,171.52,171.77,170.41,171.37,594.13,101716.14
2018-04-10 03-AM,XMRUSD,170.43,171.56,170.39,171.52,454.67,77756.38
2018-04-10 02-AM,XMRUSD,169.7,170.56,169.58,170.43,318.8,54204.68
2018-04-10 01-AM,XMRUSD,171.43,171.43,169.48,169.7,657.29,111900.97
2018-04-10 12-AM,XMRUSD,171.9,172.21,171.34,171.43,363.02,62371.51
2018-04-09 11-PM,XMRUSD,170.45,172.28,170.23,171.9,276.86,47398.66
2018-04-09 10-PM,XMRUSD,170.99,171.1,170.22,170.45,197.25,33644.31
2018-04-09 09-PM,XMRUSD,169.24,171.54,168.79,170.99,480.44,81832.16
2018-04-09 08-PM,XMRUSD,170,170.01,168.41,169.24,1053.82,178166.64
2018-04-09 07-PM,XMRUSD,171.42,171.77,169.55,170,452.83,77186.7
2018-04-09 06-PM,XMRUSD,171.56,172.03,171.12,171.42,225.25,38654.25
2018-04-09 05-PM,XMRUSD,172.37,172.41,171.19,171.56,633.91,108874.49
2018-04-09 04-PM,XMRUSD,171.84,172.68,171.42,172.37,195.16,33549.7
2018-04-09 03-PM,XMRUSD,173.14,173.74,171.8,171.84,502.73,86790.01
2018-04-09 02-PM,XMRUSD,173.27,173.41,172.18,173.14,372.67,64384.68
2018-04-09 01-PM,XMRUSD,173.25,173.54,173.01,173.27,67.79,11746.89
2018-04-09 12-PM,XMRUSD,173.34,173.94,172.13,173.25,419.44,72576.78
2018-04-09 11-AM,XMRUSD,173.45,173.9,171.88,173.34,828.59,143421.24
2018-04-09 10-AM,XMRUSD,181.87,181.94,173.22,173.45,936.18,164867.2
2018-04-09 09-AM,XMRUSD,183.07,183.9,181.64,181.87,765.64,140040.69
2018-04-09 08-AM,XMRUSD,181.82,183.11,181.74,183.07,698.93,127626.34
2018-04-09 07-AM,XMRUSD,181.24,182.01,181.14,181.82,248.44,45082.94
2018-04-09 06-AM,XMRUSD,180.59,181.31,180.36,181.24,512.01,92595.87
2018-04-09 05-AM,XMRUSD,181.82,181.99,180.36,180.59,304.63,55240.76
2018-04-09 04-AM,XMRUSD,181.84,182.16,180.65,181.82,562.83,102285.9
2018-04-09 03-AM,XMRUSD,180.96,181.96,179.79,181.84,572.64,103418.04
2018-04-09 02-AM,XMRUSD,180.56,182.13,180.54,180.96,421.5,76484.05
2018-04-09 01-AM,XMRUSD,179.38,181.01,179.11,180.56,729.61,131370.93
2018-04-09 12-AM,XMRUSD,178.03,180.5,177.72,179.38,667.06,119666.43
2018-04-08 11-PM,XMRUSD,178.16,178.43,177.39,178.03,553.51,98522.28
2018-04-08 10-PM,XMRUSD,176.53,178.52,176.53,178.16,676.59,120427.18
2018-04-08 09-PM,XMRUSD,175.45,176.53,175.3,176.53,385.53,67853.97
2018-04-08 08-PM,XMRUSD,176.13,176.33,175.13,175.45,604.04,106205.58
2018-04-08 07-PM,XMRUSD,176.44,176.74,175.94,176.13,142.11,25040.68
2018-04-08 06-PM,XMRUSD,176.9,177.16,175.83,176.44,544.93,96223.13
2018-04-08 05-PM,XMRUSD,176.67,177.3,175.88,176.9,317.26,56014.12
2018-04-08 04-PM,XMRUSD,178.37,178.37,176.18,176.67,785.04,138794.87
2018-04-08 03-PM,XMRUSD,177.24,179.26,176.98,178.37,778.43,138473.22
2018-04-08 02-PM,XMRUSD,175.74,177.59,174.77,177.24,585.1,102796.29
2018-04-08 01-PM,XMRUSD,176.53,176.88,175.54,175.74,541.01,95337.34
2018-04-08 12-PM,XMRUSD,176.21,177.21,175.83,176.53,1120.78,197978.58
2018-04-08 11-AM,XMRUSD,174.37,176.34,174.19,176.21,618.63,108287.46
2018-04-08 10-AM,XMRUSD,174.57,175.22,174.03,174.37,879.03,153493.13
2018-04-08 09-AM,XMRUSD,174.77,175.12,173,174.57,916.07,159830.59
2018-04-08 08-AM,XMRUSD,174.69,175,174.47,174.77,208.52,36444.37
2018-04-08 07-AM,XMRUSD,174.18,175.25,174.18,174.69,406.51,71057.9
2018-04-08 06-AM,XMRUSD,174.55,175.49,174.07,174.18,603.16,105445.24
2018-04-08 05-AM,XMRUSD,175.06,176.06,173.99,174.55,892.81,156144.11
2018-04-08 04-AM,XMRUSD,175.27,175.38,174.57,175.06,202.35,35421.91
2018-04-08 03-AM,XMRUSD,175.12,175.43,174.69,175.27,283.95,49694.05
2018-04-08 02-AM,XMRUSD,174.9,175.49,174.27,175.12,369.91,64713.53
2018-04-08 01-AM,XMRUSD,175.34,175.74,174.25,174.9,308.9,53994.58
2018-04-08 12-AM,XMRUSD,175.01,176.66,174.75,175.34,476.16,83691.93
2018-04-07 11-PM,XMRUSD,176.04,176.23,174.65,175.01,666.49,116688.46
2018-04-07 10-PM,XMRUSD,176.78,177.79,175.92,176.04,366.93,64927.05
2018-04-07 09-PM,XMRUSD,175.22,177.08,174.25,176.78,826.87,145561.4
2018-04-07 08-PM,XMRUSD,175.54,175.62,174.61,175.22,489.07,85599.06
2018-04-07 07-PM,XMRUSD,175.89,176.13,175.06,175.54,401.12,70477.79
2018-04-07 06-PM,XMRUSD,175.36,175.99,175.14,175.89,242.23,42562.37
2018-04-07 05-PM,XMRUSD,175.86,175.99,175,175.36,429.55,75418.54
2018-04-07 04-PM,XMRUSD,176.12,177.45,174.94,175.86,1065.31,187800.81
2018-04-07 03-PM,XMRUSD,173.13,176.25,173.09,176.12,773.51,135789.87
2018-04-07 02-PM,XMRUSD,173.12,173.99,172.69,173.13,416.13,72181.14
2018-04-07 01-PM,XMRUSD,173.93,173.95,171.71,173.12,863.95,149316.17
2018-04-07 12-PM,XMRUSD,173.81,174.31,173.42,173.93,364.9,63445.46
2018-04-07 11-AM,XMRUSD,173.96,174.43,173.59,173.81,464.49,80756.76
2018-04-07 10-AM,XMRUSD,173.18,174.44,172.95,173.96,316.64,55015.97
2018-04-07 09-AM,XMRUSD,174.49,174.89,172.95,173.18,527.51,91665.55
2018-04-07 08-AM,XMRUSD,173.4,174.88,172.68,174.49,657.32,114587.67
2018-04-07 07-AM,XMRUSD,172.94,173.67,172.36,173.4,331.23,57306.06
2018-04-07 06-AM,XMRUSD,172.26,173.4,171.79,172.94,461.38,79714.82
2018-04-07 05-AM,XMRUSD,172.69,173.02,171.67,172.26,413.97,71321.69
2018-04-07 04-AM,XMRUSD,172.64,172.85,171.63,172.69,394.59,67951.52
2018-04-07 03-AM,XMRUSD,171.7,172.77,171.44,172.64,151.43,26050.71
2018-04-07 02-AM,XMRUSD,172.6,172.86,171.5,171.7,310.63,53480.43
2018-04-07 01-AM,XMRUSD,167.57,173.67,167.57,172.6,961.54,165356.1
2018-04-07 12-AM,XMRUSD,166.8,167.89,166.8,167.57,293.34,49085.45
2018-04-06 11-PM,XMRUSD,167.03,168.96,166.41,166.8,947.96,158992.82
2018-04-06 10-PM,XMRUSD,167.67,168.44,166.98,167.03,564.88,94866.46
2018-04-06 09-PM,XMRUSD,167.78,168.28,167.46,167.67,391.38,65686.26
2018-04-06 08-PM,XMRUSD,169.29,169.65,167.77,167.78,338.47,57028.9
2018-04-06 07-PM,XMRUSD,169.22,169.55,168.65,169.29,243.73,41188.76
2018-04-06 06-PM,XMRUSD,169.23,170.45,168.72,169.22,364.39,61740.13
2018-04-06 05-PM,XMRUSD,168.98,169.46,168.2,169.23,139.45,23533.23
2018-04-06 04-PM,XMRUSD,167.49,169.37,166.87,168.98,641.03,107855.5
2018-04-06 03-PM,XMRUSD,167.62,168.18,164.25,167.49,1293.13,215503.37
2018-04-06 02-PM,XMRUSD,170.66,171,166.7,167.62,874.8,147097.29
2018-04-06 01-PM,XMRUSD,171.55,171.7,170.11,170.66,398.16,67991.06
2018-04-06 12-PM,XMRUSD,173,173.11,171.4,171.55,269.02,46281.81
2018-04-06 11-AM,XMRUSD,170.9,174.4,170.78,173,811.06,140347.48
2018-04-06 10-AM,XMRUSD,173.22,173.26,170.9,170.9,133.51,22980.71
2018-04-06 09-AM,XMRUSD,175.35,176.08,172.96,173.22,390.55,68002.0
2018-04-06 08-AM,XMRUSD,176.21,176.29,174.6,175.35,498.55,87441.91
2018-04-06 07-AM,XMRUSD,175.98,177.21,174.21,176.21,512.02,89941.06
2018-04-06 06-AM,XMRUSD,180.03,180.03,175.81,175.98,781.15,138260.72
2018-04-06 05-AM,XMRUSD,178.54,180.37,178.21,180.03,336.24,60243.87
2018-04-06 04-AM,XMRUSD,178.15,179,177.28,178.54,775.16,138098.37
2018-04-06 03-AM,XMRUSD,176.83,178.97,176.1,178.15,371.44,65879.85
2018-04-06 02-AM,XMRUSD,177.89,179.17,176.56,176.83,622.91,110687.03
2018-04-06 01-AM,XMRUSD,178.71,178.87,177.55,177.89,356.28,63395.79
2018-04-06 12-AM,XMRUSD,177.12,179.34,176.5,178.71,620.73,110557.52
2018-04-05 11-PM,XMRUSD,178.65,179.13,176.91,177.12,493.35,87988.61
2018-04-05 10-PM,XMRUSD,178.77,180.42,178.1,178.65,798.01,142946.37
2018-04-05 09-PM,XMRUSD,178.72,179.17,177.64,178.77,364.24,65052.2
2018-04-05 08-PM,XMRUSD,178.21,179.35,177.81,178.72,391.53,69960.21
2018-04-05 07-PM,XMRUSD,177.37,178.98,177.13,178.21,315.93,56328.59
2018-04-05 06-PM,XMRUSD,177.37,178.29,177.02,177.37,171.12,30414.92
2018-04-05 05-PM,XMRUSD,177.34,179.97,176.39,177.37,697.14,124065.12
2018-04-05 04-PM,XMRUSD,177.3,178.44,175.67,177.34,655.53,116223.18
2018-04-05 03-PM,XMRUSD,178.64,178.86,176.99,177.3,735.32,130877.09
2018-04-05 02-PM,XMRUSD,178.67,181.11,178.02,178.64,572.88,103079.66
2018-04-05 01-PM,XMRUSD,175.36,179.43,174.43,178.67,604.78,107255.61
2018-04-05 12-PM,XMRUSD,178.81,178.91,174.68,175.36,722.06,127364.17
2018-04-05 11-AM,XMRUSD,177.61,179.14,177,178.81,373.44,66484.7
2018-04-05 10-AM,XMRUSD,178.67,178.88,176.31,177.61,540.47,95750.72
2018-04-05 09-AM,XMRUSD,179.19,179.31,178.2,178.67,294.41,52621.57
2018-04-05 08-AM,XMRUSD,177.29,180.06,177.05,179.19,587.17,104975.01
2018-04-05 07-AM,XMRUSD,177.12,178.37,175.93,177.29,581.41,103157.85
2018-04-05 06-AM,XMRUSD,178.27,178.53,176.43,177.12,586.86,104179.19
2018-04-05 05-AM,XMRUSD,175.53,178.54,175.33,178.27,389.84,68836.11
2018-04-05 04-AM,XMRUSD,176,177.67,175.4,175.53,657.93,116130.5
2018-04-05 03-AM,XMRUSD,171.85,176,171.41,176,402.61,70032.95
2018-04-05 02-AM,XMRUSD,171.26,172.64,170.91,171.85,405.56,69619.39
2018-04-05 01-AM,XMRUSD,173.83,174.23,170.86,171.26,681.97,117233.35
2018-04-05 12-AM,XMRUSD,176.54,177.3,173.77,173.83,436.29,76692.32
2018-04-04 11-PM,XMRUSD,176.14,176.93,175.13,176.54,517.73,91080.74
2018-04-04 10-PM,XMRUSD,176.87,177.44,175.09,176.14,733.92,129408.79
2018-04-04 09-PM,XMRUSD,178,178.32,175.52,176.87,587.24,103724.01
2018-04-04 08-PM,XMRUSD,178.34,179.35,177.82,178,657.16,117427.17
2018-04-04 07-PM,XMRUSD,177.41,178.7,175.19,178.34,819.96,145310.34
2018-04-04 06-PM,XMRUSD,178.04,178.47,175.85,177.41,601.13,106318.57
2018-04-04 05-PM,XMRUSD,178,179.07,177.6,178.04,356.15,63495.34
2018-04-04 04-PM,XMRUSD,175.75,178.58,175.63,178,609.87,107894.22
2018-04-04 03-PM,XMRUSD,177.55,178.58,175.29,175.75,428.78,76211.89
2018-04-04 02-PM,XMRUSD,183.78,184.25,177.06,177.55,776.97,139093.11
2018-04-04 01-PM,XMRUSD,181.92,183.91,181.83,183.78,433.56,79262.42
2018-04-04 12-PM,XMRUSD,182.87,182.98,180.9,181.92,681.95,124018.92
2018-04-04 11-AM,XMRUSD,184.72,184.77,181.78,182.87,494.7,90602.31
2018-04-04 10-AM,XMRUSD,184.16,185.07,183.61,184.72,288.54,53178.47
2018-04-04 09-AM,XMRUSD,191.99,192.13,183.89,184.16,925.55,173224.42
2018-04-04 08-AM,XMRUSD,192.03,192.37,190.48,191.99,952.44,182390.24
2018-04-04 07-AM,XMRUSD,191.63,192.29,191.12,192.03,378.66,72630.53
2018-04-04 06-AM,XMRUSD,192.05,192.38,191.08,191.63,464.57,89021.0
2018-04-04 05-AM,XMRUSD,190.4,192.28,190.3,192.05,628.06,120274.6
2018-04-04 04-AM,XMRUSD,190.07,191.1,189.73,190.4,537.91,102481.14
2018-04-04 03-AM,XMRUSD,189.15,190.82,189.11,190.07,237.07,45052.41
2018-04-04 02-AM,XMRUSD,191.25,191.44,187.61,189.15,780.94,148026.77
2018-04-04 01-AM,XMRUSD,193.71,194.2,190.78,191.25,609.73,117271.48
2018-04-04 12-AM,XMRUSD,194.2,194.48,193.48,193.71,333.74,64700.09
2018-04-03 11-PM,XMRUSD,194.49,195.11,194,194.2,456.77,88875.41
2018-04-03 10-PM,XMRUSD,195.51,195.57,193.66,194.49,474.34,92204.03
2018-04-03 09-PM,XMRUSD,193.97,195.57,193,195.51,241.31,46852.14
2018-04-03 08-PM,XMRUSD,194.38,195.04,192.62,193.97,562.71,109209.75
2018-04-03 07-PM,XMRUSD,195.32,195.52,193.55,194.38,840.56,163716.77
2018-04-03 06-PM,XMRUSD,192.09,195.48,191.75,195.32,411.5,79402.07
2018-04-03 05-PM,XMRUSD,189.86,192.4,189.42,192.09,408.24,78014.06
2018-04-03 04-PM,XMRUSD,192.03,192.34,189.52,189.86,762.81,145506.17
2018-04-03 03-PM,XMRUSD,191.71,192.69,191.2,192.03,512.07,98417.29
2018-04-03 02-PM,XMRUSD,190.5,191.84,189.01,191.71,558.95,106279.89
2018-04-03 01-PM,XMRUSD,189.49,191.02,189.22,190.5,652.23,124229.91
2018-04-03 12-PM,XMRUSD,188.9,190.1,188.86,189.49,319.66,60603.09
2018-04-03 11-AM,XMRUSD,189.35,190.02,187.26,188.9,535.54,101056.02
2018-04-03 10-AM,XMRUSD,191.61,192.82,189.19,189.35,651.7,124254.03
2018-04-03 09-AM,XMRUSD,191.37,192.24,190.53,191.61,376.65,72127.1
2018-04-03 08-AM,XMRUSD,191.45,192.34,190.99,191.37,344.54,66039.25
2018-04-03 07-AM,XMRUSD,187.92,191.67,187.14,191.45,753.78,142495.36
2018-04-03 06-AM,XMRUSD,188.19,188.98,187.01,187.92,550.25,103459.79
2018-04-03 05-AM,XMRUSD,189.86,190.76,187.8,188.19,519.49,98146.17
2018-04-03 04-AM,XMRUSD,183.53,189.98,183.53,189.86,900.57,168850.96
2018-04-03 03-AM,XMRUSD,184.42,184.49,181.83,183.53,715.76,131018.86
2018-04-03 02-AM,XMRUSD,184.1,184.75,183.18,184.42,457.58,84161.79
2018-04-03 01-AM,XMRUSD,183.73,184.54,183.38,184.1,361.27,66477.97
2018-04-03 12-AM,XMRUSD,182.43,184.41,182.18,183.73,372.83,68477.39
2018-04-02 11-PM,XMRUSD,181.44,182.43,180.66,182.43,489.97,88940.34
2018-04-02 10-PM,XMRUSD,180.66,182.64,180.34,181.44,824.21,149407.25
2018-04-02 09-PM,XMRUSD,179.35,181.46,179.22,180.66,503.05,90919.56
2018-04-02 08-PM,XMRUSD,182.73,183.25,179.23,179.35,681.49,123531.31
2018-04-02 07-PM,XMRUSD,183.31,184.15,182.56,182.73,652.02,119526.41
2018-04-02 06-PM,XMRUSD,183.23,184.48,182.52,183.31,455.37,83522.02
2018-04-02 05-PM,XMRUSD,185.48,185.74,182.94,183.23,470.92,86640.28
2018-04-02 04-PM,XMRUSD,186.7,187.2,185.14,185.48,457.3,85090.36
2018-04-02 03-PM,XMRUSD,184.54,187.33,184.4,186.7,578.97,107789.23
