Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume KRW
2019-01-21,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-20,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-19,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-18,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-17,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-16,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-15,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-14,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-13,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-12,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-11,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-10,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-09,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-08,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-07,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-06,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-05,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-04,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-03,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-02,ETHKRW,134200,134200,134200,134200,0.0,0.0
2019-01-01,ETHKRW,134200,134200,134200,134200,0.0,0.0
