Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume PAY,Volume ETH
2019-07-01 08-PM,PAYETH,0.000745,0.000745,0.000745,0.000745,0.0,0.0
2019-07-01 07-PM,PAYETH,0.0007795,0.0007795,0.000745,0.000745,177.4,0.1322
2019-07-01 06-PM,PAYETH,0.0007795,0.0007795,0.0007795,0.0007795,0.0,0.0
2019-07-01 05-PM,PAYETH,0.0007795,0.0007795,0.0007795,0.0007795,0.0,0.0
2019-07-01 04-PM,PAYETH,0.0007795,0.0007795,0.0007795,0.0007795,0.0,0.0
2019-07-01 03-PM,PAYETH,0.0007539,0.0007795,0.0007539,0.0007795,133.14,0.1038
2019-07-01 02-PM,PAYETH,0.0007539,0.0007539,0.0007539,0.0007539,0.0,0.0
2019-07-01 01-PM,PAYETH,0.0007599,0.0007599,0.0007539,0.0007539,86.95,0.06555
2019-07-01 12-PM,PAYETH,0.0007593,0.0007599,0.0007593,0.0007599,85.39,0.06489
2019-07-01 11-AM,PAYETH,0.000741,0.0007593,0.000741,0.0007593,442.1,0.3356
2019-07-01 10-AM,PAYETH,0.000741,0.000741,0.000741,0.000741,0.0,0.0
2019-07-01 09-AM,PAYETH,0.0007339,0.000741,0.0007167,0.000741,335.8,0.2435
2019-07-01 08-AM,PAYETH,0.0007339,0.0007339,0.0007339,0.0007339,0.0,0.0
2019-07-01 07-AM,PAYETH,0.0007652,0.0007652,0.0007339,0.0007339,76.98,0.0565
2019-07-01 06-AM,PAYETH,0.0007458,0.0007795,0.0007458,0.0007652,1749.71,1.33
2019-07-01 05-AM,PAYETH,0.000689,0.0007458,0.000689,0.0007458,1600.51,1.141
2019-07-01 04-AM,PAYETH,0.0007,0.0007339,0.000689,0.000689,19.7,0.014
2019-07-01 03-AM,PAYETH,0.0007,0.0007,0.0007,0.0007,0.0,0.0
2019-07-01 02-AM,PAYETH,0.0007,0.0007,0.0007,0.0007,0.0,0.0
2019-07-01 01-AM,PAYETH,0.0007,0.0007,0.0007,0.0007,0.0,0.0
2019-07-01 12-AM,PAYETH,0.0006883,0.0007249,0.0006883,0.0007,916.57,0.6558
2019-06-30 11-PM,PAYETH,0.0006883,0.0006883,0.0006883,0.0006883,0.0,0.0
2019-06-30 10-PM,PAYETH,0.0006883,0.0006883,0.0006883,0.0006883,43.86,0.03019
2019-06-30 09-PM,PAYETH,0.0007043,0.0007043,0.0006883,0.0006883,323.85,0.2229
2019-06-30 08-PM,PAYETH,0.0006754,0.0007043,0.0006754,0.0007043,364.73,0.2563
2019-06-30 07-PM,PAYETH,0.0006992,0.0006992,0.0006754,0.0006754,194.23,0.1312
2019-06-30 06-PM,PAYETH,0.0007081,0.00073,0.0006868,0.0006992,2672.84,1.9
2019-06-30 05-PM,PAYETH,0.0006936,0.00073,0.0006727,0.0007081,26.15,0.01849
2019-06-30 04-PM,PAYETH,0.000715,0.000715,0.0006936,0.0006936,10.09,0.007
2019-06-30 03-PM,PAYETH,0.000715,0.000715,0.000715,0.000715,0.0,0.0
2019-06-30 02-PM,PAYETH,0.000715,0.000715,0.000715,0.000715,0.0,0.0
2019-06-30 01-PM,PAYETH,0.0006947,0.000715,0.0006947,0.000715,368.74,0.2613
2019-06-30 12-PM,PAYETH,0.0006554,0.0007134,0.0006554,0.0006947,2070.72,1.44
2019-06-30 11-AM,PAYETH,0.0006524,0.0006554,0.0006524,0.0006554,20.0,0.01311
2019-06-30 10-AM,PAYETH,0.0006626,0.0006626,0.0006524,0.0006524,19.2,0.01253
2019-06-30 09-AM,PAYETH,0.0006495,0.0006626,0.0006495,0.0006626,22.17,0.01469
2019-06-30 08-AM,PAYETH,0.0006495,0.0006495,0.0006495,0.0006495,0.0,0.0
2019-06-30 07-AM,PAYETH,0.0006458,0.0006495,0.0006458,0.0006495,387.2,0.2515
2019-06-30 06-AM,PAYETH,0.0006575,0.0006575,0.0006456,0.0006458,606.0,0.3915
2019-06-30 05-AM,PAYETH,0.0006575,0.0006575,0.0006575,0.0006575,0.0,0.0
2019-06-30 04-AM,PAYETH,0.0006383,0.0006575,0.0006383,0.0006575,10.65,0.007
2019-06-30 03-AM,PAYETH,0.0006558,0.0006558,0.0006383,0.0006383,10.97,0.007
2019-06-30 02-AM,PAYETH,0.0006558,0.0006558,0.0006558,0.0006558,0.0,0.0
2019-06-30 01-AM,PAYETH,0.0006558,0.0006558,0.0006558,0.0006558,0.0,0.0
2019-06-30 12-AM,PAYETH,0.0006558,0.0006558,0.0006558,0.0006558,0.0,0.0
2019-06-29 11-PM,PAYETH,0.0006675,0.0006675,0.0006558,0.0006558,10.67,0.007
2019-06-29 10-PM,PAYETH,0.0006675,0.0006675,0.0006675,0.0006675,0.0,0.0
2019-06-29 09-PM,PAYETH,0.0006675,0.0006675,0.0006675,0.0006675,0.0,0.0
2019-06-29 08-PM,PAYETH,0.0006677,0.0006677,0.0006675,0.0006675,20.66,0.01379
2019-06-29 07-PM,PAYETH,0.0006677,0.0006677,0.0006677,0.0006677,0.0,0.0
2019-06-29 06-PM,PAYETH,0.0006677,0.0006677,0.0006677,0.0006677,0.0,0.0
2019-06-29 05-PM,PAYETH,0.0006677,0.0006677,0.0006677,0.0006677,0.0,0.0
2019-06-29 04-PM,PAYETH,0.0006677,0.0006677,0.0006677,0.0006677,0.0,0.0
2019-06-29 03-PM,PAYETH,0.0006677,0.0006677,0.0006677,0.0006677,0.0,0.0
2019-06-29 02-PM,PAYETH,0.0006707,0.0006707,0.0006677,0.0006677,31.14,0.02079
2019-06-29 01-PM,PAYETH,0.000697,0.000697,0.0006707,0.0006707,202.02,0.1355
2019-06-29 12-PM,PAYETH,0.000697,0.000697,0.000697,0.000697,0.0,0.0
2019-06-29 11-AM,PAYETH,0.000697,0.000697,0.000697,0.000697,0.0,0.0
2019-06-29 10-AM,PAYETH,0.0006709,0.000697,0.0006709,0.000697,60.86,0.04233
2019-06-29 09-AM,PAYETH,0.0006709,0.0006709,0.0006709,0.0006709,0.0,0.0
2019-06-29 08-AM,PAYETH,0.0006678,0.0006709,0.0006678,0.0006709,192.98,0.1289
2019-06-29 07-AM,PAYETH,0.0006844,0.0006844,0.000625,0.0006678,1524.05,0.9839
2019-06-29 06-AM,PAYETH,0.000682,0.0006844,0.000682,0.0006844,80.98,0.05542
2019-06-29 05-AM,PAYETH,0.000682,0.000682,0.000682,0.000682,0.0,0.0
2019-06-29 04-AM,PAYETH,0.0006618,0.0006853,0.0006618,0.000682,159.37,0.1087
2019-06-29 03-AM,PAYETH,0.0006618,0.0006618,0.0006618,0.0006618,0.0,0.0
2019-06-29 02-AM,PAYETH,0.0006618,0.0006618,0.0006618,0.0006618,0.0,0.0
2019-06-29 01-AM,PAYETH,0.0006618,0.0006618,0.0006618,0.0006618,3.254e-05,2e-08
2019-06-29 12-AM,PAYETH,0.0006618,0.0006618,0.0006567,0.0006618,1177.21,0.7771
2019-06-28 11-PM,PAYETH,0.0006846,0.0006846,0.0006618,0.0006618,826.16,0.5468
2019-06-28 10-PM,PAYETH,0.0006846,0.0006846,0.0006846,0.0006846,0.0,0.0
2019-06-28 09-PM,PAYETH,0.0006813,0.0006846,0.00066,0.0006846,4263.56,2.84
2019-06-28 08-PM,PAYETH,0.0006813,0.0006813,0.0006813,0.0006813,0.0,0.0
2019-06-28 07-PM,PAYETH,0.0006813,0.0006813,0.0006813,0.0006813,0.0,0.0
2019-06-28 06-PM,PAYETH,0.0006613,0.0007141,0.0006539,0.0006813,883.2,0.6023
2019-06-28 05-PM,PAYETH,0.0006613,0.0006613,0.0006613,0.0006613,0.0,0.0
2019-06-28 04-PM,PAYETH,0.0006613,0.0006613,0.0006613,0.0006613,40.0,0.02645
2019-06-28 03-PM,PAYETH,0.0006613,0.0006613,0.0006613,0.0006613,0.0,0.0
2019-06-28 02-PM,PAYETH,0.0006658,0.0006658,0.0006613,0.0006613,10.0,0.006613
2019-06-28 01-PM,PAYETH,0.0006658,0.0006658,0.0006658,0.0006658,0.0,0.0
2019-06-28 12-PM,PAYETH,0.0006658,0.0006658,0.0006658,0.0006658,0.0,0.0
2019-06-28 11-AM,PAYETH,0.000668,0.000668,0.0006658,0.0006658,28.64,0.01907
2019-06-28 10-AM,PAYETH,0.000668,0.000668,0.000668,0.000668,14.47,0.009663
2019-06-28 09-AM,PAYETH,0.0006887,0.0006887,0.000668,0.000668,159.63,0.107
2019-06-28 08-AM,PAYETH,0.0006673,0.0006887,0.0006673,0.0006887,185.28,0.1257
2019-06-28 07-AM,PAYETH,0.0006614,0.0006673,0.0006509,0.0006673,600.0,0.3924
2019-06-28 06-AM,PAYETH,0.0006508,0.0006818,0.0006508,0.0006614,41.88,0.02811
2019-06-28 05-AM,PAYETH,0.0006508,0.0006508,0.0006508,0.0006508,0.0,0.0
2019-06-28 04-AM,PAYETH,0.00067,0.00067,0.0006508,0.0006508,758.34,0.4982
2019-06-28 03-AM,PAYETH,0.0006588,0.00067,0.0006561,0.00067,734.54,0.4899
2019-06-28 02-AM,PAYETH,0.0006696,0.0006696,0.000656,0.0006588,164.56,0.1093
2019-06-28 01-AM,PAYETH,0.0006718,0.0006718,0.0006579,0.0006696,83.53,0.05505
2019-06-28 12-AM,PAYETH,0.0006651,0.0006794,0.0006651,0.0006718,8824.73,5.919
2019-06-27 11-PM,PAYETH,0.0006563,0.0006711,0.0006563,0.0006651,3172.74,2.113
2019-06-27 10-PM,PAYETH,0.0006842,0.0006842,0.0006554,0.0006563,264.94,0.1785
2019-06-27 09-PM,PAYETH,0.0006927,0.0006927,0.0006842,0.0006842,22.0,0.01505
2019-06-27 08-PM,PAYETH,0.0007138,0.0007138,0.0006927,0.0006927,429.11,0.3036
2019-06-27 07-PM,PAYETH,0.0007141,0.0007141,0.0007138,0.0007138,3928.08,2.804
2019-06-27 06-PM,PAYETH,0.0007158,0.0007875,0.0006887,0.0007141,476.41,0.3382
2019-06-27 05-PM,PAYETH,0.0006768,0.0007848,0.0006692,0.0007158,3229.82,2.305
2019-06-27 04-PM,PAYETH,0.0006311,0.0006811,0.0006311,0.0006768,70.88,0.04738
2019-06-27 03-PM,PAYETH,0.00067,0.0006837,0.0006311,0.0006311,6625.83,4.268
2019-06-27 02-PM,PAYETH,0.0006792,0.0006835,0.0006606,0.00067,20906.1,13.89
2019-06-27 01-PM,PAYETH,0.0006792,0.0006792,0.0006792,0.0006792,0.0,0.0
2019-06-27 12-PM,PAYETH,0.0006792,0.0006792,0.0006792,0.0006792,0.0,0.0
2019-06-27 11-AM,PAYETH,0.0006792,0.0006792,0.0006792,0.0006792,0.0,0.0
2019-06-27 10-AM,PAYETH,0.0006792,0.0006792,0.0006792,0.0006792,10.92,0.007416
2019-06-27 09-AM,PAYETH,0.0006731,0.0006907,0.0006731,0.0006792,26.99,0.01853
2019-06-27 08-AM,PAYETH,0.00069,0.00069,0.0006731,0.0006731,4020.0,2.706
2019-06-27 07-AM,PAYETH,0.00069,0.00069,0.00069,0.00069,0.0,0.0
2019-06-27 06-AM,PAYETH,0.0006894,0.0006946,0.0006894,0.00069,210.23,0.1453
2019-06-27 05-AM,PAYETH,0.0006686,0.0006894,0.0006686,0.0006894,395.62,0.2723
2019-06-27 04-AM,PAYETH,0.0006686,0.0006686,0.0006686,0.0006686,0.0,0.0
2019-06-27 03-AM,PAYETH,0.0006635,0.0006687,0.0006635,0.0006686,322.66,0.2157
2019-06-27 02-AM,PAYETH,0.0006574,0.0006881,0.0006574,0.0006635,1534.04,1.036
2019-06-27 01-AM,PAYETH,0.0006732,0.0006732,0.0006501,0.0006574,784.85,0.5175
2019-06-27 12-AM,PAYETH,0.0006815,0.0006815,0.0006612,0.0006732,437.67,0.2979
2019-06-26 11-PM,PAYETH,0.0006977,0.0006977,0.0006815,0.0006815,10.27,0.007
2019-06-26 10-PM,PAYETH,0.0006838,0.0006977,0.0006838,0.0006977,20.0,0.01395
2019-06-26 09-PM,PAYETH,0.0006736,0.000712,0.0006558,0.0006838,2345.7,1.595
2019-06-26 08-PM,PAYETH,0.0006822,0.0006822,0.0006394,0.0006736,2263.99,1.456
2019-06-26 07-PM,PAYETH,0.0006822,0.0006822,0.0006822,0.0006822,868.41,0.5924
2019-06-26 06-PM,PAYETH,0.0006822,0.0006822,0.0006822,0.0006822,0.0,0.0
2019-06-26 05-PM,PAYETH,0.0006699,0.0006822,0.0006699,0.0006822,30.38,0.02064
2019-06-26 04-PM,PAYETH,0.0006956,0.0006969,0.00065,0.0006699,2487.14,1.717
2019-06-26 03-PM,PAYETH,0.0006853,0.0006956,0.0006853,0.0006956,2417.43,1.673
2019-06-26 02-PM,PAYETH,0.0006956,0.0006956,0.0006831,0.0006853,10401.74,7.219
2019-06-26 01-PM,PAYETH,0.0006956,0.0006956,0.0006956,0.0006956,0.0,0.0
2019-06-26 12-PM,PAYETH,0.0007036,0.0007088,0.0006956,0.0006956,3095.79,2.194
2019-06-26 11-AM,PAYETH,0.0007008,0.0007088,0.0007008,0.0007036,534.67,0.3777
2019-06-26 10-AM,PAYETH,0.0006957,0.000705,0.0006957,0.0007008,7906.31,5.572
2019-06-26 09-AM,PAYETH,0.0007008,0.0007008,0.0006957,0.0006957,12.93,0.008996
2019-06-26 08-AM,PAYETH,0.0007098,0.0007098,0.0007008,0.0007008,2344.3,1.653
2019-06-26 07-AM,PAYETH,0.0007,0.0007098,0.0007,0.0007098,580.46,0.4109
2019-06-26 06-AM,PAYETH,0.0007383,0.0007383,0.0006936,0.0007,8983.67,6.293
2019-06-26 05-AM,PAYETH,0.000734,0.0007487,0.0007255,0.0007383,1183.3,0.8776
2019-06-26 04-AM,PAYETH,0.0007436,0.0007643,0.0007304,0.000734,434.82,0.3236
2019-06-26 03-AM,PAYETH,0.0007819,0.0007955,0.0007436,0.0007436,6148.87,4.616
2019-06-26 02-AM,PAYETH,0.0008238,0.0008265,0.0007818,0.0007819,87.5,0.07125
2019-06-26 01-AM,PAYETH,0.0007503,0.0008238,0.0007503,0.0008238,1784.43,1.43
2019-06-26 12-AM,PAYETH,0.0007601,0.0007601,0.0007502,0.0007503,2752.56,2.065
2019-06-25 11-PM,PAYETH,0.0007867,0.0007867,0.0007601,0.0007601,399.07,0.3033
2019-06-25 10-PM,PAYETH,0.0007867,0.0007867,0.0007867,0.0007867,0.0,0.0
2019-06-25 09-PM,PAYETH,0.0007867,0.0007867,0.0007867,0.0007867,227.28,0.1788
2019-06-25 08-PM,PAYETH,0.0007867,0.0007867,0.000779,0.0007867,272.47,0.2142
2019-06-25 07-PM,PAYETH,0.0007732,0.0007867,0.0007732,0.0007867,5012.93,3.876
2019-06-25 06-PM,PAYETH,0.000758,0.0007732,0.000758,0.0007732,30.05,0.02321
2019-06-25 05-PM,PAYETH,0.000758,0.000758,0.000758,0.000758,0.0,0.0
2019-06-25 04-PM,PAYETH,0.0007548,0.000765,0.0007548,0.000758,74.17,0.05647
2019-06-25 03-PM,PAYETH,0.0007555,0.0007555,0.0007548,0.0007548,38.96,0.0294
2019-06-25 02-PM,PAYETH,0.0007555,0.0007555,0.0007555,0.0007555,0.0,0.0
2019-06-25 01-PM,PAYETH,0.00075,0.0007569,0.00075,0.0007555,903.06,0.6834
2019-06-25 12-PM,PAYETH,0.00075,0.00075,0.00075,0.00075,0.0,0.0
2019-06-25 11-AM,PAYETH,0.00075,0.00075,0.00075,0.00075,0.0,0.0
2019-06-25 10-AM,PAYETH,0.0007645,0.0007645,0.00075,0.00075,1276.35,0.9574
2019-06-25 09-AM,PAYETH,0.0007645,0.0007645,0.0007645,0.0007645,58.07,0.04439
2019-06-25 08-AM,PAYETH,0.0007834,0.0007834,0.0007645,0.0007645,62.04,0.0481
2019-06-25 07-AM,PAYETH,0.0008036,0.000873,0.0007832,0.0007834,1560.01,1.225
2019-06-25 06-AM,PAYETH,0.0007982,0.000873,0.0007977,0.0008036,3927.5,3.241
2019-06-25 05-AM,PAYETH,0.0008027,0.0008027,0.0007955,0.0007982,135.74,0.1082
2019-06-25 04-AM,PAYETH,0.0008355,0.0008355,0.0008027,0.0008027,1827.35,1.509
2019-06-25 03-AM,PAYETH,0.0007775,0.0008355,0.0007775,0.0008355,888.57,0.7326
2019-06-25 02-AM,PAYETH,0.0007794,0.0007794,0.0007775,0.0007775,500.0,0.3888
2019-06-25 01-AM,PAYETH,0.0007848,0.0007848,0.0007794,0.0007794,6.0,0.004676
2019-06-25 12-AM,PAYETH,0.0007848,0.0007848,0.0007848,0.0007848,0.0,0.0
2019-06-24 11-PM,PAYETH,0.0007645,0.0007848,0.0007645,0.0007848,2526.27,1.965
2019-06-24 10-PM,PAYETH,0.0007645,0.0007645,0.0007645,0.0007645,0.0,0.0
2019-06-24 09-PM,PAYETH,0.0007645,0.0007645,0.0007645,0.0007645,0.0,0.0
2019-06-24 08-PM,PAYETH,0.0007645,0.0007645,0.0007645,0.0007645,0.0,0.0
2019-06-24 07-PM,PAYETH,0.0007645,0.0007645,0.0007645,0.0007645,0.0,0.0
2019-06-24 06-PM,PAYETH,0.0007648,0.0007648,0.0007645,0.0007645,414.95,0.3172
2019-06-24 05-PM,PAYETH,0.0007648,0.0007648,0.0007648,0.0007648,0.0,0.0
2019-06-24 04-PM,PAYETH,0.0007648,0.0007648,0.0007648,0.0007648,0.0,0.0
2019-06-24 03-PM,PAYETH,0.0007645,0.0007648,0.0007645,0.0007648,72.74,0.05561
2019-06-24 02-PM,PAYETH,0.0007721,0.0007801,0.0007645,0.0007645,45.54,0.03526
2019-06-24 01-PM,PAYETH,0.0007534,0.0007721,0.0007534,0.0007721,912.34,0.7014
2019-06-24 12-PM,PAYETH,0.000751,0.0007534,0.0007508,0.0007534,6040.21,4.537
2019-06-24 11-AM,PAYETH,0.0007556,0.0007556,0.000751,0.000751,80.99,0.06082
2019-06-24 10-AM,PAYETH,0.0007556,0.0007556,0.0007556,0.0007556,0.0,0.0
2019-06-24 09-AM,PAYETH,0.000757,0.000757,0.0007556,0.0007556,44.07,0.03334
2019-06-24 08-AM,PAYETH,0.0007665,0.0007665,0.000757,0.000757,27.52,0.02092
2019-06-24 07-AM,PAYETH,0.0007665,0.0007665,0.0007665,0.0007665,0.0,0.0
2019-06-24 06-AM,PAYETH,0.0007818,0.0007818,0.0007663,0.0007665,24.13,0.0185
2019-06-24 05-AM,PAYETH,0.0007818,0.0007818,0.0007818,0.0007818,0.0,0.0
2019-06-24 04-AM,PAYETH,0.0007818,0.0007818,0.0007818,0.0007818,0.0,0.0
2019-06-24 03-AM,PAYETH,0.0007456,0.0007818,0.0007456,0.0007818,36.78,0.02817
2019-06-24 02-AM,PAYETH,0.0007456,0.0007456,0.0007456,0.0007456,0.0,0.0
2019-06-24 01-AM,PAYETH,0.0007456,0.0007456,0.0007456,0.0007456,0.0,0.0
2019-06-24 12-AM,PAYETH,0.000731,0.0007456,0.000731,0.0007456,9.388,0.007
2019-06-23 11-PM,PAYETH,0.000731,0.000731,0.000731,0.000731,0.0,0.0
2019-06-23 10-PM,PAYETH,0.000734,0.000734,0.000731,0.000731,9.576,0.007
2019-06-23 09-PM,PAYETH,0.0007818,0.0007818,0.000734,0.000734,186.69,0.1383
2019-06-23 08-PM,PAYETH,0.0007591,0.0007818,0.0007448,0.0007818,101.67,0.07692
2019-06-23 07-PM,PAYETH,0.0007591,0.0007591,0.0007591,0.0007591,0.0,0.0
2019-06-23 06-PM,PAYETH,0.0007591,0.0007591,0.0007591,0.0007591,0.0,0.0
2019-06-23 05-PM,PAYETH,0.0007683,0.0007683,0.0007591,0.0007591,344.21,0.2613
2019-06-23 04-PM,PAYETH,0.0007566,0.0007683,0.0007566,0.0007683,178.21,0.1369
2019-06-23 03-PM,PAYETH,0.0007711,0.0007711,0.0007566,0.0007566,36.59,0.02777
2019-06-23 02-PM,PAYETH,0.0007595,0.0007979,0.0007595,0.0007711,2455.47,1.874
2019-06-23 01-PM,PAYETH,0.0007595,0.0007595,0.0007595,0.0007595,569.88,0.4328
2019-06-23 12-PM,PAYETH,0.0007566,0.0007595,0.0007566,0.0007595,556.18,0.4223
2019-06-23 11-AM,PAYETH,0.0007566,0.0007566,0.0007566,0.0007566,0.0,0.0
2019-06-23 10-AM,PAYETH,0.0007394,0.0007566,0.0007394,0.0007566,9.252,0.007
2019-06-23 09-AM,PAYETH,0.0007695,0.0007799,0.0007394,0.0007394,17218.26,12.86
2019-06-23 08-AM,PAYETH,0.0007692,0.0007981,0.0007692,0.0007695,134.98,0.1049
2019-06-23 07-AM,PAYETH,0.0007393,0.0007692,0.0007393,0.0007692,543.31,0.4164
2019-06-23 06-AM,PAYETH,0.0007393,0.0007393,0.0007393,0.0007393,0.0,0.0
2019-06-23 05-AM,PAYETH,0.0007393,0.0007393,0.0007393,0.0007393,0.0,0.0
2019-06-23 04-AM,PAYETH,0.0007393,0.0007393,0.0007393,0.0007393,9387.03,6.94
2019-06-23 03-AM,PAYETH,0.0007511,0.0007511,0.0007393,0.0007393,3721.17,2.755
2019-06-23 02-AM,PAYETH,0.0007511,0.0007511,0.0007511,0.0007511,0.0,0.0
2019-06-23 01-AM,PAYETH,0.000751,0.0008289,0.000751,0.0007511,2653.99,2.024
2019-06-23 12-AM,PAYETH,0.000751,0.000751,0.000751,0.000751,13.0,0.009764
2019-06-22 11-PM,PAYETH,0.000751,0.000751,0.000751,0.000751,0.0,0.0
2019-06-22 10-PM,PAYETH,0.000751,0.000751,0.000751,0.000751,0.0,0.0
2019-06-22 09-PM,PAYETH,0.000751,0.000751,0.000751,0.000751,0.0,0.0
2019-06-22 08-PM,PAYETH,0.0007444,0.0007556,0.0007444,0.000751,3137.01,2.348
2019-06-22 07-PM,PAYETH,0.0007397,0.0007444,0.0007397,0.0007444,409.46,0.3047
2019-06-22 06-PM,PAYETH,0.0007218,0.0007397,0.0007218,0.0007397,183.67,0.1359
2019-06-22 05-PM,PAYETH,0.0007552,0.0007552,0.0007005,0.0007218,290.13,0.211
2019-06-22 04-PM,PAYETH,0.0007552,0.0007552,0.0007552,0.0007552,1270.88,0.9597
2019-06-22 03-PM,PAYETH,0.0007495,0.0007552,0.0007495,0.0007552,256.59,0.1927
2019-06-22 02-PM,PAYETH,0.0007274,0.0007495,0.0007274,0.0007495,1988.81,1.484
2019-06-22 01-PM,PAYETH,0.0007395,0.0007414,0.0007273,0.0007274,1805.21,1.318
2019-06-22 12-PM,PAYETH,0.0007395,0.0007395,0.0007395,0.0007395,0.0,0.0
2019-06-22 11-AM,PAYETH,0.0007395,0.0007395,0.0007395,0.0007395,0.0,0.0
2019-06-22 10-AM,PAYETH,0.0007375,0.0007429,0.0006272,0.0007395,3778.57,2.646
2019-06-22 09-AM,PAYETH,0.0007589,0.0007589,0.0007375,0.0007375,17500.94,12.97
2019-06-22 08-AM,PAYETH,0.0007429,0.0007591,0.0007429,0.0007589,3262.9,2.471
2019-06-22 07-AM,PAYETH,0.0007437,0.0007566,0.0007429,0.0007429,588.5,0.4383
2019-06-22 06-AM,PAYETH,0.0007437,0.0007478,0.0007437,0.0007437,250.38,0.1865
2019-06-22 05-AM,PAYETH,0.00075,0.0007593,0.0007437,0.0007437,453.15,0.3391
2019-06-22 04-AM,PAYETH,0.0007535,0.0007535,0.00075,0.00075,285.17,0.2139
2019-06-22 03-AM,PAYETH,0.0007535,0.0007535,0.0007535,0.0007535,17405.36,13.12
2019-06-22 02-AM,PAYETH,0.0007535,0.0007755,0.0007535,0.0007535,13830.87,10.43
2019-06-22 01-AM,PAYETH,0.0007811,0.0007811,0.0007535,0.0007535,382.1,0.2914
2019-06-22 12-AM,PAYETH,0.0007861,0.0007861,0.0007811,0.0007811,290.59,0.2284
2019-06-21 11-PM,PAYETH,0.0008037,0.0008037,0.0007861,0.0007861,91.98,0.07276
2019-06-21 10-PM,PAYETH,0.0007861,0.0008037,0.0007861,0.0008037,40.79,0.03272
2019-06-21 09-PM,PAYETH,0.0007967,0.0007967,0.0007861,0.0007861,57.41,0.04513
2019-06-21 08-PM,PAYETH,0.0007811,0.0007967,0.0007811,0.0007967,1177.44,0.9303
2019-06-21 07-PM,PAYETH,0.0007994,0.0007994,0.0007811,0.0007811,379.8,0.3003
2019-06-21 06-PM,PAYETH,0.000801,0.000801,0.0007994,0.0007994,284.59,0.2277
2019-06-21 05-PM,PAYETH,0.0008256,0.0008256,0.000801,0.000801,12.8,0.01025
2019-06-21 04-PM,PAYETH,0.0008322,0.0008322,0.0008016,0.0008256,358.09,0.288
2019-06-21 03-PM,PAYETH,0.0008322,0.0008322,0.0008322,0.0008322,0.0,0.0
2019-06-21 02-PM,PAYETH,0.000832,0.0008322,0.000824,0.0008322,637.4,0.5252
2019-06-21 01-PM,PAYETH,0.0008172,0.000832,0.0008172,0.000832,452.58,0.3734
2019-06-21 12-PM,PAYETH,0.0008172,0.0008172,0.0008172,0.0008172,0.0,0.0
2019-06-21 11-AM,PAYETH,0.0008283,0.0008283,0.0008012,0.0008172,416.3,0.3382
2019-06-21 10-AM,PAYETH,0.0008283,0.0008283,0.0008283,0.0008283,0.0,0.0
2019-06-21 09-AM,PAYETH,0.0008217,0.0008361,0.0008217,0.0008283,2093.99,1.744
2019-06-21 08-AM,PAYETH,0.0008217,0.0008217,0.0008217,0.0008217,0.0,0.0
2019-06-21 07-AM,PAYETH,0.0008217,0.0008217,0.0008217,0.0008217,0.0,0.0
2019-06-21 06-AM,PAYETH,0.0008413,0.0008413,0.0008217,0.0008217,16.88,0.01392
2019-06-21 05-AM,PAYETH,0.0008413,0.0008413,0.0008413,0.0008413,0.0,0.0
2019-06-21 04-AM,PAYETH,0.0008412,0.0008416,0.0008275,0.0008413,2685.79,2.233
2019-06-21 03-AM,PAYETH,0.000845,0.000845,0.0008378,0.0008412,410.19,0.3451
2019-06-21 02-AM,PAYETH,0.0008542,0.0008542,0.0008374,0.000845,296.22,0.2502
2019-06-21 01-AM,PAYETH,0.0008552,0.0008717,0.000845,0.0008542,371.79,0.3176
2019-06-21 12-AM,PAYETH,0.0008552,0.0008552,0.0008552,0.0008552,33.85,0.02895
2019-06-20 11-PM,PAYETH,0.00088,0.00088,0.0008552,0.0008552,67.13,0.05803
2019-06-20 10-PM,PAYETH,0.00088,0.00088,0.00088,0.00088,0.0,0.0
2019-06-20 09-PM,PAYETH,0.0009046,0.0009046,0.0008751,0.00088,559.98,0.4934
2019-06-20 08-PM,PAYETH,0.0008911,0.0009046,0.000884,0.0009046,99.88,0.08881
2019-06-20 07-PM,PAYETH,0.000895,0.000895,0.0008911,0.0008911,48.18,0.04309
2019-06-20 06-PM,PAYETH,0.000895,0.000895,0.000895,0.000895,0.0,0.0
2019-06-20 05-PM,PAYETH,0.000898,0.000898,0.000895,0.000895,72.51,0.06505
2019-06-20 04-PM,PAYETH,0.000898,0.000898,0.000898,0.000898,0.0,0.0
2019-06-20 03-PM,PAYETH,0.000898,0.000898,0.000898,0.000898,0.0,0.0
2019-06-20 02-PM,PAYETH,0.000898,0.000898,0.000898,0.000898,0.0,0.0
2019-06-20 01-PM,PAYETH,0.0008997,0.0008997,0.000898,0.000898,2194.15,1.97
2019-06-20 12-PM,PAYETH,0.0008997,0.0008997,0.0008997,0.0008997,3.472,0.003123
2019-06-20 11-AM,PAYETH,0.000897,0.0008997,0.000897,0.0008997,5.0,0.004499
2019-06-20 10-AM,PAYETH,0.000897,0.000897,0.000897,0.000897,0.0,0.0
2019-06-20 09-AM,PAYETH,0.000897,0.000897,0.000897,0.000897,0.0,0.0
2019-06-20 08-AM,PAYETH,0.000897,0.000897,0.000897,0.000897,0.0,0.0
2019-06-20 07-AM,PAYETH,0.000897,0.000897,0.000897,0.000897,0.0,0.0
2019-06-20 06-AM,PAYETH,0.000897,0.000897,0.000897,0.000897,0.0,0.0
