Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume MXN
2018-12-05 01-PM,ETHMXN,2171.03,2258.99,2171.03,2258.99,1.65,3695.01
2018-12-05 12-PM,ETHMXN,2258.98,2258.98,2171.03,2171.03,0.2311,502.01
2018-12-05 11-AM,ETHMXN,2258.98,2258.98,2258.98,2258.98,0.0,0.0
2018-12-05 10-AM,ETHMXN,2171.02,2258.98,2171.02,2258.98,7.08,16000.0
2018-12-05 09-AM,ETHMXN,2171.01,2258.99,2171.01,2171.02,2.32,5222.24
2018-12-05 08-AM,ETHMXN,2200,2259,2171.01,2171.01,0.01787,39.19
2018-12-05 07-AM,ETHMXN,2259.99,2259.99,2200,2200,2.72,6050.75
2018-12-05 06-AM,ETHMXN,2258.87,2259.99,2200.11,2259.99,2.54,5709.62
2018-12-05 05-AM,ETHMXN,2200,2259.99,2170.21,2258.87,80.2,180129.17
2018-12-05 04-AM,ETHMXN,2229.98,2229.98,2180,2200,3.85,8399.84
2018-12-05 03-AM,ETHMXN,2206.94,2239.9,2180.01,2229.98,74.31,163538.08
2018-12-05 02-AM,ETHMXN,2225.01,2258.77,2206.94,2206.94,4.44,9818.98
2018-12-05 01-AM,ETHMXN,2250,2274.28,2225.01,2225.01,77.75,174741.46
2018-12-05 12-AM,ETHMXN,2240,2273.25,2240,2250,12.08,27297.27
2018-12-04 11-PM,ETHMXN,2294.6,2298.93,2235.29,2240,3.02,6789.57
2018-12-04 10-PM,ETHMXN,2339.99,2340,2233,2294.6,25.15,57294.22
2018-12-04 09-PM,ETHMXN,2304.05,2340,2250.93,2339.99,10.58,24587.61
2018-12-04 08-PM,ETHMXN,2304.04,2304.05,2250.94,2304.05,0.06157,139.16
2018-12-04 07-PM,ETHMXN,2240.38,2304.04,2240.38,2304.04,19.81,45466.48
2018-12-04 06-PM,ETHMXN,2262.18,2299.85,2240.07,2240.38,22.41,50754.36
2018-12-04 05-PM,ETHMXN,2262.12,2302.36,2262.12,2262.18,8.09,18358.55
2018-12-04 04-PM,ETHMXN,2343.05,2343.05,2260.12,2262.12,11.18,25355.23
2018-12-04 03-PM,ETHMXN,2287.99,2350,2205.69,2343.05,30.54,70105.81
2018-12-04 02-PM,ETHMXN,2248.9,2287.99,2195.25,2287.99,158.19,359947.4
2018-12-04 01-PM,ETHMXN,2185.5,2286.88,2185.5,2248.9,5.99,13283.19
2018-12-04 12-PM,ETHMXN,2185.5,2185.5,2185.5,2185.5,0.0,0.0
2018-12-04 11-AM,ETHMXN,2287.69,2287.69,2185.5,2185.5,0.3837,840.58
2018-12-04 10-AM,ETHMXN,2287.69,2287.69,2287.69,2287.69,0.0,0.0
2018-12-04 09-AM,ETHMXN,2170.54,2287.94,2170.54,2287.69,0.6743,1539.75
2018-12-04 08-AM,ETHMXN,2253.95,2253.95,2170.54,2170.54,7.22,15689.46
2018-12-04 07-AM,ETHMXN,2200.01,2253.95,2173.39,2253.95,17.35,39000.82
2018-12-04 06-AM,ETHMXN,2190.27,2218.97,2170.15,2200.01,12.59,27733.69
2018-12-04 05-AM,ETHMXN,2180,2190.27,2170.15,2190.27,13.33,29027.81
2018-12-04 04-AM,ETHMXN,2170.12,2190.27,2170.12,2180,4.49,9815.56
2018-12-04 03-AM,ETHMXN,2221.72,2224.34,2162.12,2170.12,10.86,23674.65
2018-12-04 02-AM,ETHMXN,2227.32,2228.55,2200,2221.72,2.45,5435.97
2018-12-04 01-AM,ETHMXN,2239.17,2240.02,2178,2227.32,20.07,44070.89
2018-12-04 12-AM,ETHMXN,2171.88,2240.23,2170.3,2239.17,20.91,46215.74
2018-12-03 11-PM,ETHMXN,2199.04,2200,2170.01,2171.88,9.48,20661.77
2018-12-03 10-PM,ETHMXN,2167.92,2200,2167.21,2199.04,18.01,39563.2
2018-12-03 09-PM,ETHMXN,2165.34,2190,2162.13,2167.92,26.75,58013.1
2018-12-03 08-PM,ETHMXN,2182.87,2184.9,2155.41,2165.34,19.94,43287.47
2018-12-03 07-PM,ETHMXN,2152.33,2199.01,2147,2182.87,22.7,48953.97
2018-12-03 06-PM,ETHMXN,2191.92,2197.96,2120.02,2152.33,7.98,17245.15
2018-12-03 05-PM,ETHMXN,2196.03,2198,2114.01,2191.92,51.97,111949.63
2018-12-03 04-PM,ETHMXN,2200,2200,2111,2196.03,84.04,181033.22
2018-12-03 03-PM,ETHMXN,2252.17,2252.17,2155,2200,119.02,264495.29
2018-12-03 02-PM,ETHMXN,2319,2319.07,2250.02,2252.17,12.42,28180.36
2018-12-03 01-PM,ETHMXN,2319,2319,2234.7,2319,3.29,7481.13
2018-12-03 12-PM,ETHMXN,2297.66,2319,2297.66,2319,0.08624,200.0
2018-12-03 11-AM,ETHMXN,2230.01,2297.66,2230.01,2297.66,1.35,3101.82
2018-12-03 10-AM,ETHMXN,2299.99,2299.99,2230.01,2230.01,1.92,4281.6
2018-12-03 09-AM,ETHMXN,2230,2299.99,2230,2299.99,0.2261,520.0
2018-12-03 08-AM,ETHMXN,2305.37,2305.37,2230,2230,2.55,5681.1
2018-12-03 07-AM,ETHMXN,2318.2,2318.2,2222.02,2305.37,5.61,12574.66
2018-12-03 06-AM,ETHMXN,2324.99,2324.99,2230,2318.2,37.19,84373.03
2018-12-03 05-AM,ETHMXN,2316,2337.99,2290.12,2324.99,16.56,38502.37
2018-12-03 04-AM,ETHMXN,2337.31,2337.31,2262.01,2316,13.73,31770.32
2018-12-03 03-AM,ETHMXN,2349.25,2349.25,2250.01,2337.31,26.96,61663.27
2018-12-03 02-AM,ETHMXN,2350,2391.84,2290,2349.25,74.64,173578.15
2018-12-03 01-AM,ETHMXN,2409.7,2409.7,2350,2350,8.58,20259.5
2018-12-03 12-AM,ETHMXN,2356.01,2411.61,2354.01,2409.7,19.22,45693.86
2018-12-02 11-PM,ETHMXN,2370,2414.33,2356,2356.01,14.14,33422.23
2018-12-02 10-PM,ETHMXN,2400,2416.02,2370,2370,10.78,25814.16
2018-12-02 09-PM,ETHMXN,2363.71,2428.99,2363.71,2400,41.5,100584.91
2018-12-02 08-PM,ETHMXN,2393.98,2418.99,2358.07,2363.71,29.56,71222.98
2018-12-02 07-PM,ETHMXN,2356.44,2399.96,2356.44,2393.98,1.01,2413.16
2018-12-02 06-PM,ETHMXN,2371,2415.7,2353.19,2356.44,24.06,56955.65
2018-12-02 05-PM,ETHMXN,2413.99,2419.99,2371,2371,9.71,23254.87
2018-12-02 04-PM,ETHMXN,2357.54,2430.67,2357.54,2413.99,9.54,22949.12
2018-12-02 03-PM,ETHMXN,2355.09,2414.88,2355.09,2357.54,4.15,9904.32
2018-12-02 02-PM,ETHMXN,2424.23,2431.17,2354,2355.09,3.91,9474.12
2018-12-02 01-PM,ETHMXN,2428.97,2428.97,2424.23,2424.23,0.2063,500.0
2018-12-02 12-PM,ETHMXN,2428.97,2428.97,2428.97,2428.97,0.0,0.0
2018-12-02 11-AM,ETHMXN,2437.51,2437.51,2428.97,2428.97,0.1139,276.68
2018-12-02 10-AM,ETHMXN,2430.54,2438.83,2370,2437.51,4.23,10164.99
2018-12-02 09-AM,ETHMXN,2370.12,2438.19,2370.12,2430.54,1.11,2673.47
2018-12-02 08-AM,ETHMXN,2370.05,2437.72,2370.05,2370.12,10.99,26746.66
2018-12-02 07-AM,ETHMXN,2419.88,2434.44,2370,2370.05,4.14,9856.07
2018-12-02 06-AM,ETHMXN,2429.9,2429.9,2372.23,2419.88,3.31,8015.91
2018-12-02 05-AM,ETHMXN,2400.5,2442.89,2372.23,2429.9,18.62,44652.54
2018-12-02 04-AM,ETHMXN,2400.11,2442.93,2397.05,2400.5,2.89,6970.02
2018-12-02 03-AM,ETHMXN,2448.9,2448.9,2393.25,2400.11,2.2,5274.85
2018-12-02 02-AM,ETHMXN,2443.12,2450,2394.4,2448.9,17.5,42637.38
2018-12-02 01-AM,ETHMXN,2439.98,2443.25,2382.64,2443.12,13.85,33410.14
2018-12-02 12-AM,ETHMXN,2429.96,2439.98,2380.12,2439.98,5.92,14413.41
2018-12-01 11-PM,ETHMXN,2425.97,2439.99,2371.12,2429.96,6.03,14529.87
2018-12-01 10-PM,ETHMXN,2399.88,2425.97,2350.81,2425.97,67.51,162995.99
2018-12-01 09-PM,ETHMXN,2426.99,2426.99,2350,2399.88,21.31,50538.06
2018-12-01 08-PM,ETHMXN,2433.84,2433.84,2380,2426.99,26.65,63797.4
2018-12-01 07-PM,ETHMXN,2440.78,2440.78,2382.01,2433.84,17.74,42805.04
2018-12-01 06-PM,ETHMXN,2380.07,2445,2380.02,2440.78,7.25,17430.63
2018-12-01 05-PM,ETHMXN,2419.88,2444.99,2380.01,2380.07,83.14,201456.55
2018-12-01 04-PM,ETHMXN,2342.64,2420.97,2342.64,2419.88,16.54,39564.53
2018-12-01 03-PM,ETHMXN,2340.37,2399.76,2340.37,2342.64,4.6,11000.27
2018-12-01 02-PM,ETHMXN,2414.99,2414.99,2340.37,2340.37,7.56,17731.69
2018-12-01 01-PM,ETHMXN,2420,2420.97,2312.58,2414.99,2.72,6546.74
2018-12-01 12-PM,ETHMXN,2300.4,2420,2300.4,2420,2.07,5010.0
2018-12-01 11-AM,ETHMXN,2380.73,2420,2300.4,2300.4,13.44,32134.91
2018-12-01 10-AM,ETHMXN,2314.14,2380.73,2312.88,2380.73,16.58,38390.1
2018-12-01 09-AM,ETHMXN,2314.14,2314.14,2314.14,2314.14,0.0,0.0
2018-12-01 08-AM,ETHMXN,2235.18,2314.14,2235.18,2314.14,2.11,4826.21
2018-12-01 07-AM,ETHMXN,2235.12,2317.48,2235.12,2235.18,0.989,2283.17
2018-12-01 06-AM,ETHMXN,2316.72,2318.45,2233.51,2235.12,14.43,32398.36
2018-12-01 05-AM,ETHMXN,2290.49,2319.72,2233.21,2316.72,23.9,54781.05
2018-12-01 04-AM,ETHMXN,2230,2298.77,2230,2290.49,24.37,55371.38
2018-12-01 03-AM,ETHMXN,2271.11,2333.43,2230,2230,210.06,471358.64
2018-12-01 02-AM,ETHMXN,2319.88,2349.88,2271,2271.11,45.29,105578.56
2018-12-01 01-AM,ETHMXN,2317.39,2326.11,2260.01,2319.88,30.25,69790.19
2018-12-01 12-AM,ETHMXN,2270.06,2317.42,2270.06,2317.39,3.49,8056.26
2018-11-30 11-PM,ETHMXN,2317.31,2317.31,2250.01,2270.06,9.13,20894.39
2018-11-30 10-PM,ETHMXN,2323.68,2325.08,2250.01,2317.31,20.41,46618.84
2018-11-30 09-PM,ETHMXN,2366.45,2366.45,2278,2323.68,72.46,166579.95
2018-11-30 08-PM,ETHMXN,2354.2,2366.45,2325,2366.45,23.39,54745.67
2018-11-30 07-PM,ETHMXN,2352.29,2371.29,2325,2354.2,10.75,25187.0
2018-11-30 06-PM,ETHMXN,2331.83,2384.99,2300.33,2352.29,48.19,113500.85
2018-11-30 05-PM,ETHMXN,2318.14,2331.83,2298.46,2331.83,17.57,40588.96
2018-11-30 04-PM,ETHMXN,2287.36,2340.3,2287.12,2318.14,11.14,25872.09
2018-11-30 03-PM,ETHMXN,2290,2348.82,2287.36,2287.36,5.7,13144.6
2018-11-30 02-PM,ETHMXN,2404.27,2404.27,2287.42,2290,8.38,19236.28
2018-11-30 01-PM,ETHMXN,2275.27,2404.88,2275.27,2404.27,0.4076,955.4
2018-11-30 12-PM,ETHMXN,2305,2383.8,2275.15,2275.27,47.66,111455.9
2018-11-30 11-AM,ETHMXN,2340,2344,2305,2305,44.6,103638.05
2018-11-30 10-AM,ETHMXN,2399.9,2399.9,2340,2340,9.4,22140.84
2018-11-30 09-AM,ETHMXN,2405.56,2405.56,2399.88,2399.9,0.7,1680.0
2018-11-30 08-AM,ETHMXN,2365.96,2405.62,2355,2405.56,9.38,22356.89
2018-11-30 07-AM,ETHMXN,2411.97,2411.97,2365.96,2365.96,7.72,18369.91
2018-11-30 06-AM,ETHMXN,2396.09,2411.97,2355.9,2411.97,9.0,21538.01
2018-11-30 05-AM,ETHMXN,2358.05,2400,2355.98,2396.09,20.56,48650.07
2018-11-30 04-AM,ETHMXN,2411.56,2413.94,2353.67,2358.05,4.8,11416.82
2018-11-30 03-AM,ETHMXN,2396.36,2419.93,2357.93,2411.56,10.31,24703.34
2018-11-30 02-AM,ETHMXN,2386.32,2396.36,2350.12,2396.36,1.69,4045.61
2018-11-30 01-AM,ETHMXN,2391.8,2396.24,2340,2386.32,17.69,41907.75
2018-11-30 12-AM,ETHMXN,2394.76,2420.03,2340.09,2391.8,28.33,67587.68
2018-11-29 11-PM,ETHMXN,2334.2,2419.93,2334.2,2394.76,30.7,73051.51
2018-11-29 10-PM,ETHMXN,2339.38,2378.59,2325,2334.2,23.98,56342.95
2018-11-29 09-PM,ETHMXN,2378.3,2378.3,2325,2339.38,10.68,25005.77
2018-11-29 08-PM,ETHMXN,2369.88,2378.3,2325.04,2378.3,21.43,50462.51
2018-11-29 07-PM,ETHMXN,2419.04,2432.81,2320.01,2369.88,27.9,65358.71
2018-11-29 06-PM,ETHMXN,2436.35,2436.35,2400,2419.04,39.53,95337.23
2018-11-29 05-PM,ETHMXN,2459.29,2459.29,2400.12,2436.35,91.0,221763.0
2018-11-29 04-PM,ETHMXN,2399.99,2459.29,2365.11,2459.29,14.45,35280.36
2018-11-29 03-PM,ETHMXN,2399.99,2400,2351.09,2399.99,15.28,36440.04
2018-11-29 02-PM,ETHMXN,2315.07,2400,2315.07,2399.99,4.91,11734.63
2018-11-29 01-PM,ETHMXN,2400,2481.49,2310.02,2315.07,90.13,212002.42
2018-11-29 12-PM,ETHMXN,2392.98,2540.01,2392.98,2400,10.37,26198.6
2018-11-29 11-AM,ETHMXN,2480.94,2480.94,2392.98,2392.98,3.0,7178.94
2018-11-29 10-AM,ETHMXN,2481.59,2481.59,2480.82,2480.94,13.98,34684.0
2018-11-29 09-AM,ETHMXN,2381.91,2481.76,2381.91,2481.59,15.76,38486.26
2018-11-29 08-AM,ETHMXN,2377.23,2381.91,2377.23,2381.91,1.2,2862.34
2018-11-29 07-AM,ETHMXN,2377.12,2440.11,2377.12,2377.23,0.7049,1688.47
2018-11-29 06-AM,ETHMXN,2372.05,2444.91,2372.05,2377.12,1.25,3024.12
2018-11-29 05-AM,ETHMXN,2384.48,2444.15,2353.4,2372.05,7.96,19125.07
2018-11-29 04-AM,ETHMXN,2360.46,2384.48,2352.68,2384.48,22.19,52450.82
2018-11-29 03-AM,ETHMXN,2352.37,2400,2352.37,2360.46,4.93,11760.63
2018-11-29 02-AM,ETHMXN,2400.01,2484.27,2352.37,2352.37,22.76,54628.3
2018-11-29 01-AM,ETHMXN,2497.17,2533.69,2400.01,2400.01,13.41,32641.53
2018-11-29 12-AM,ETHMXN,2442.05,2522.43,2420.01,2497.17,9.94,24474.5
2018-11-28 11-PM,ETHMXN,2425.12,2537.51,2400.12,2442.05,12.23,29659.21
2018-11-28 10-PM,ETHMXN,2511.88,2527.36,2401,2425.12,27.03,66686.36
2018-11-28 09-PM,ETHMXN,2564.75,2571.87,2511.88,2511.88,100.72,256397.64
2018-11-28 08-PM,ETHMXN,2520,2565,2500.15,2564.75,110.84,280494.36
2018-11-28 07-PM,ETHMXN,2400.01,2550,2400,2520,78.08,194094.4
2018-11-28 06-PM,ETHMXN,2441,2448.65,2400.01,2400.01,56.66,137458.59
2018-11-28 05-PM,ETHMXN,2435,2462.43,2396.01,2441,79.58,194070.57
2018-11-28 04-PM,ETHMXN,2460,2465.66,2433.23,2435,67.26,164305.67
2018-11-28 03-PM,ETHMXN,2493.93,2493.93,2433,2460,33.53,82154.68
2018-11-28 02-PM,ETHMXN,2426.62,2495.99,2380.12,2493.93,29.55,72600.25
2018-11-28 01-PM,ETHMXN,2360,2426.99,2329,2426.62,71.94,173502.33
2018-11-28 12-PM,ETHMXN,2359.99,2360,2309.24,2360,14.67,34545.68
2018-11-28 11-AM,ETHMXN,2310.32,2359.99,2310.32,2359.99,1.02,2412.0
2018-11-28 10-AM,ETHMXN,2358,2360,2310.32,2310.32,2.07,4877.2
2018-11-28 09-AM,ETHMXN,2300.98,2358,2300.98,2358,0.8868,2044.4
2018-11-28 08-AM,ETHMXN,2328.73,2358,2300.98,2300.98,13.58,31559.08
2018-11-28 07-AM,ETHMXN,2370,2370,2328.73,2328.73,1.95,4587.84
2018-11-28 06-AM,ETHMXN,2345,2383.49,2331.05,2370,5.45,12866.52
2018-11-28 05-AM,ETHMXN,2350,2374,2310,2345,32.81,77365.45
2018-11-28 04-AM,ETHMXN,2298.94,2375.21,2280.12,2350,46.92,108917.73
2018-11-28 03-AM,ETHMXN,2275,2298.94,2245.01,2298.94,16.78,38301.78
2018-11-28 02-AM,ETHMXN,2269.99,2285.1,2252.12,2275,21.92,49880.61
2018-11-28 01-AM,ETHMXN,2251.12,2275,2245,2269.99,16.34,36898.13
2018-11-28 12-AM,ETHMXN,2231,2275,2217.01,2251.12,24.3,54682.75
2018-11-27 11-PM,ETHMXN,2274.9,2275,2216.02,2231,26.27,59547.25
2018-11-27 10-PM,ETHMXN,2228.99,2274.99,2200,2274.9,110.04,249207.61
2018-11-27 09-PM,ETHMXN,2155,2229,2155,2228.99,58.61,128863.7
2018-11-27 08-PM,ETHMXN,2150.01,2187.98,2150.01,2155,19.7,42849.72
2018-11-27 07-PM,ETHMXN,2145,2175.22,2145,2150.01,9.47,20577.23
2018-11-27 06-PM,ETHMXN,2189.17,2195.99,2145,2145,12.06,26107.37
2018-11-27 05-PM,ETHMXN,2102.64,2199.98,2102.64,2189.17,90.99,194190.94
2018-11-27 04-PM,ETHMXN,2140,2185.97,2102.02,2102.64,12.57,26816.58
2018-11-27 03-PM,ETHMXN,2112.55,2191.09,2100.02,2140,9.52,20325.72
2018-11-27 02-PM,ETHMXN,2178.09,2178.09,2100.03,2112.55,2.42,5152.66
2018-11-27 01-PM,ETHMXN,2200,2200,2100.01,2178.09,0.8327,1802.36
2018-11-27 12-PM,ETHMXN,2197.96,2200,2100,2200,0.9326,2015.37
2018-11-27 11-AM,ETHMXN,2100,2197.96,2100,2197.96,0.0364,80.0
2018-11-27 10-AM,ETHMXN,2197.96,2197.96,2100,2100,29.31,62062.38
2018-11-27 09-AM,ETHMXN,2197.96,2197.96,2197.96,2197.96,0.0,0.0
2018-11-27 08-AM,ETHMXN,2197.96,2197.96,2197.96,2197.96,0.02275,50.0
2018-11-27 07-AM,ETHMXN,2197.9,2197.96,2145,2197.96,6.04,13035.4
2018-11-27 06-AM,ETHMXN,2197.9,2197.9,2195,2197.9,0.8905,1955.19
2018-11-27 05-AM,ETHMXN,2124,2197.9,2124,2197.9,7.01,15247.05
2018-11-27 04-AM,ETHMXN,2144,2198,2123,2124,4.33,9294.3
2018-11-27 03-AM,ETHMXN,2213.23,2216.63,2144,2144,21.36,46345.1
2018-11-27 02-AM,ETHMXN,2160.12,2219.33,2160.12,2213.23,5.9,13022.4
2018-11-27 01-AM,ETHMXN,2236.1,2236.1,2152,2160.12,12.95,28290.65
2018-11-27 12-AM,ETHMXN,2234.86,2244.7,2152,2236.1,84.8,185108.13
2018-11-26 11-PM,ETHMXN,2209.99,2234.86,2148,2234.86,39.24,86164.38
2018-11-26 10-PM,ETHMXN,2120.05,2209.99,2120.05,2209.99,26.32,57274.0
2018-11-26 09-PM,ETHMXN,2217.9,2217.9,2120.05,2120.05,33.79,73507.11
2018-11-26 08-PM,ETHMXN,2200.19,2249.9,2155.02,2217.9,21.87,48172.29
2018-11-26 07-PM,ETHMXN,2230,2249.9,2173.19,2200.19,24.92,55956.98
2018-11-26 06-PM,ETHMXN,2242.77,2242.77,2151.18,2230,170.92,369792.02
2018-11-26 05-PM,ETHMXN,2235.69,2247.96,2170,2242.77,36.16,79178.97
2018-11-26 04-PM,ETHMXN,2246.69,2246.69,2122.04,2235.69,57.08,123383.85
2018-11-26 03-PM,ETHMXN,2204.11,2281.19,2182.01,2246.69,104.56,230771.78
2018-11-26 02-PM,ETHMXN,2277,2300,2200,2204.11,37.92,85678.36
2018-11-26 01-PM,ETHMXN,2301,2384.59,2277,2277,79.2,181777.11
2018-11-26 12-PM,ETHMXN,2281.22,2301,2281.22,2301,0.4288,986.72
2018-11-26 11-AM,ETHMXN,2380,2384.62,2280.81,2281.22,4.99,11835.78
2018-11-26 10-AM,ETHMXN,2285.44,2380,2285.44,2380,0.1134,270.0
2018-11-26 09-AM,ETHMXN,2277.11,2380,2277.11,2285.44,1.64,3763.22
2018-11-26 08-AM,ETHMXN,2368,2384.62,2277.11,2277.11,31.78,73240.47
2018-11-26 07-AM,ETHMXN,2312.91,2368,2312.91,2368,0.2534,600.0
2018-11-26 06-AM,ETHMXN,2352.37,2367.97,2312.91,2312.91,2.38,5580.04
2018-11-26 05-AM,ETHMXN,2366.21,2370,2290,2352.37,15.09,35490.53
2018-11-26 04-AM,ETHMXN,2388.04,2388.04,2300.01,2366.21,13.1,30653.2
2018-11-26 03-AM,ETHMXN,2273.01,2388.87,2269.01,2388.04,13.36,30710.3
2018-11-26 02-AM,ETHMXN,2398.69,2398.69,2215.08,2273.01,89.33,206554.32
2018-11-26 01-AM,ETHMXN,2360,2434.19,2331,2398.69,12.31,29072.69
2018-11-26 12-AM,ETHMXN,2399.88,2459.99,2331.12,2360,47.81,114026.8
2018-11-25 11-PM,ETHMXN,2345.13,2411.41,2335,2399.88,21.52,51447.0
2018-11-25 10-PM,ETHMXN,2477.65,2477.65,2301.12,2345.13,149.49,359908.66
2018-11-25 09-PM,ETHMXN,2320,2495.99,2215.78,2477.65,59.9,146034.34
2018-11-25 08-PM,ETHMXN,2200.12,2350,2200.12,2320,50.88,116258.8
2018-11-25 07-PM,ETHMXN,2186.35,2279.9,2150,2200.12,25.61,57391.2
2018-11-25 06-PM,ETHMXN,2100.1,2207.6,2100.1,2186.35,11.68,25136.94
2018-11-25 05-PM,ETHMXN,2210,2210,2100.1,2100.1,28.75,60957.43
2018-11-25 04-PM,ETHMXN,2177.12,2274.98,2177.12,2210,57.61,129972.95
2018-11-25 03-PM,ETHMXN,2274.9,2279.9,2175.12,2177.12,9.36,20885.47
2018-11-25 02-PM,ETHMXN,2248,2280,2163.63,2274.9,6.81,15315.82
2018-11-25 01-PM,ETHMXN,2277.76,2277.76,2151.12,2248,1.31,2947.53
2018-11-25 12-PM,ETHMXN,2280.98,2280.98,2277.76,2277.76,0.3637,828.42
2018-11-25 11-AM,ETHMXN,2142.75,2280.98,2142.75,2280.98,48.51,105501.84
2018-11-25 10-AM,ETHMXN,2182.54,2182.54,2025.12,2142.75,9.48,20123.16
2018-11-25 09-AM,ETHMXN,2070.71,2182.58,2070.71,2182.54,0.6253,1364.87
2018-11-25 08-AM,ETHMXN,2183.88,2183.88,2070.71,2070.71,16.1,33917.11
2018-11-25 07-AM,ETHMXN,2102.12,2183.9,2090.13,2183.88,14.25,30312.31
2018-11-25 06-AM,ETHMXN,2137,2183.88,2100,2102.12,36.01,77707.68
2018-11-25 05-AM,ETHMXN,2097,2150.09,2090.02,2137,15.16,32006.95
2018-11-25 04-AM,ETHMXN,2150,2156.88,2097,2097,17.83,37507.79
2018-11-25 03-AM,ETHMXN,2240,2240,2125.16,2150,13.63,29211.73
2018-11-25 02-AM,ETHMXN,2198.99,2260.12,2125.03,2240,50.23,108977.92
2018-11-25 01-AM,ETHMXN,2226.01,2348.99,2198.99,2198.99,66.69,151332.01
2018-11-25 12-AM,ETHMXN,2240.01,2300,2226.01,2226.01,21.32,48021.6
2018-11-24 11-PM,ETHMXN,2170.19,2388.83,2170.19,2240.01,44.77,103552.75
2018-11-24 10-PM,ETHMXN,2264.54,2264.54,2170.01,2170.19,45.68,101513.29
2018-11-24 09-PM,ETHMXN,2443.88,2468.59,2200,2264.54,155.97,361070.77
2018-11-24 08-PM,ETHMXN,2443.83,2444.77,2405.11,2443.88,3.98,9654.2
2018-11-24 07-PM,ETHMXN,2420.11,2444.99,2416.07,2443.83,8.58,20863.43
2018-11-24 06-PM,ETHMXN,2400.12,2445,2400.06,2420.11,8.59,20883.89
2018-11-24 05-PM,ETHMXN,2444.77,2444.79,2400,2400.12,12.42,30049.9
2018-11-24 04-PM,ETHMXN,2435.69,2444.79,2405,2444.77,6.33,15387.95
2018-11-24 03-PM,ETHMXN,2400.11,2444.97,2400.11,2435.69,4.7,11387.17
2018-11-24 02-PM,ETHMXN,2450,2450,2400.11,2400.11,0.0408,97.92
2018-11-24 01-PM,ETHMXN,2440.06,2450,2340.06,2450,13.56,32556.42
2018-11-24 12-PM,ETHMXN,2440.06,2440.06,2440.06,2440.06,0.0,0.0
2018-11-24 11-AM,ETHMXN,2390,2440.06,2340.01,2440.06,21.34,50032.11
2018-11-24 10-AM,ETHMXN,2390,2390.12,2390,2390,0.3412,815.56
2018-11-24 09-AM,ETHMXN,2401,2440.15,2390,2390,13.11,31498.18
2018-11-24 08-AM,ETHMXN,2440.15,2440.15,2401,2401,0.4002,967.19
2018-11-24 07-AM,ETHMXN,2445.12,2460.82,2440,2440.15,2.24,5459.92
2018-11-24 06-AM,ETHMXN,2446.23,2473.33,2445,2445.12,7.03,17200.07
2018-11-24 05-AM,ETHMXN,2446.12,2474,2446.12,2446.23,3.89,9626.84
2018-11-24 04-AM,ETHMXN,2466.96,2470.96,2446.12,2446.12,3.91,9615.64
2018-11-24 03-AM,ETHMXN,2445.12,2473.47,2445.06,2466.96,7.3,17963.72
2018-11-24 02-AM,ETHMXN,2462.27,2486.76,2445,2445.12,5.71,14038.94
2018-11-24 01-AM,ETHMXN,2497.83,2498.99,2455.25,2462.27,16.27,40349.42
2018-11-24 12-AM,ETHMXN,2366.37,2499,2366.37,2497.83,15.1,37349.61
2018-11-23 11-PM,ETHMXN,2372.56,2460.99,2363.28,2366.37,31.47,76906.39
2018-11-23 10-PM,ETHMXN,2398.62,2399,2315.01,2372.56,22.93,54360.2
2018-11-23 09-PM,ETHMXN,2391.08,2399.99,2305.39,2398.62,122.39,293050.64
2018-11-23 08-PM,ETHMXN,2331.12,2434.61,2300.98,2391.08,87.54,204420.29
2018-11-23 07-PM,ETHMXN,2349.63,2359.96,2320.12,2331.12,31.54,73901.07
2018-11-23 06-PM,ETHMXN,2306.75,2349.63,2306.64,2349.63,11.28,26243.0
2018-11-23 05-PM,ETHMXN,2310.45,2388.85,2305.91,2306.75,21.72,50612.34
2018-11-23 04-PM,ETHMXN,2362,2388.96,2298.23,2310.45,62.41,145822.97
2018-11-23 03-PM,ETHMXN,2380,2399.99,2362,2362,12.24,29140.24
2018-11-23 02-PM,ETHMXN,2416.9,2416.9,2366.78,2380,29.18,70334.55
2018-11-23 01-PM,ETHMXN,2422.22,2422.22,2361.11,2416.9,2.16,5180.22
2018-11-23 12-PM,ETHMXN,2361.12,2434.99,2361.12,2422.22,9.82,23831.47
2018-11-23 11-AM,ETHMXN,2361.62,2361.62,2360.06,2361.12,0.3912,923.74
2018-11-23 10-AM,ETHMXN,2345.24,2361.62,2345.24,2361.62,1.46,3436.13
2018-11-23 09-AM,ETHMXN,2345.24,2345.24,2345.24,2345.24,0.0,0.0
2018-11-23 08-AM,ETHMXN,2345.18,2429.88,2345.18,2345.24,0.1018,240.0
2018-11-23 07-AM,ETHMXN,2419.99,2420.62,2341.3,2345.18,0.4411,1066.61
2018-11-23 06-AM,ETHMXN,2399.64,2419.99,2335.73,2419.99,26.98,65079.08
2018-11-23 05-AM,ETHMXN,2400,2400,2335.73,2399.64,1.37,3240.02
2018-11-23 04-AM,ETHMXN,2399,2436.03,2329.1,2400,64.95,156750.9
2018-11-23 03-AM,ETHMXN,2364.02,2437.87,2355.69,2399,34.04,81207.3
2018-11-23 02-AM,ETHMXN,2301,2376.59,2300.01,2364.02,10.32,23921.68
