Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC
2019-04-27,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-26,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-25,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-24,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-23,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-22,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-21,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-20,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-19,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-18,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-17,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-16,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-15,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-14,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-13,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-12,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-11,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-10,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-09,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-08,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-07,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-06,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-05,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-04,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-03,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-02,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-04-01,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-31,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-30,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-29,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-28,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-27,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-26,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-25,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-24,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-23,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-22,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-21,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-20,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-19,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-18,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-17,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-16,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-15,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-14,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-13,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-12,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-11,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-10,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-09,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-08,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-07,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-06,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-05,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-04,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-03,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-02,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-03-01,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-02-28,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
2019-02-27,ETHBTC,0.03113,0.03113,0.03113,0.03113,0.0,0.0
