Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume INR
2019-02-20,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-19,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-18,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-17,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-16,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-15,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-14,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-13,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-12,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-11,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-10,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-09,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-08,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-07,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-06,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-05,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-04,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-03,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-02,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-02-01,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-31,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-30,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-29,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-28,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-27,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-26,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-25,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-24,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-23,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-22,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-21,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-20,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-19,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-18,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-17,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-16,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-15,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-14,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-13,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-12,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-11,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-10,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-09,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-08,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-07,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-06,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-05,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-04,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-03,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-02,BTCINR,395283,395283,395283,395283,0.0,0.0
2019-01-01,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-31,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-30,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-29,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-28,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-27,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-26,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-25,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-24,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-23,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-22,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-21,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-20,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-19,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-18,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-17,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-16,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-15,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-14,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-13,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-12,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-11,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-10,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-09,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-08,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-07,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-06,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-05,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-04,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-03,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-02,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-12-01,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-30,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-29,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-28,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-27,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-26,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-25,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-24,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-23,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-22,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-21,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-20,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-19,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-18,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-17,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-16,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-15,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-14,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-13,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-12,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-11,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-10,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-09,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-08,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-07,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-06,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-05,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-04,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-03,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-02,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-11-01,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-31,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-30,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-29,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-28,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-27,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-26,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-25,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-24,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-23,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-22,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-21,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-20,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-19,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-18,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-17,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-16,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-15,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-14,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-13,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-12,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-11,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-10,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-09,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-08,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-07,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-06,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-05,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-04,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-03,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-02,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-10-01,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-30,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-29,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-28,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-27,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-26,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-25,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-24,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-23,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-22,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-21,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-20,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-19,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-18,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-17,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-16,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-15,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-14,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-13,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-12,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-11,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-10,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-09,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-08,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-07,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-06,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-05,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-04,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-03,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-02,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-09-01,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-31,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-30,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-29,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-28,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-27,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-26,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-25,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-24,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-23,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-22,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-21,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-20,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-19,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-18,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-17,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-16,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-15,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-14,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-13,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-12,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-11,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-10,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-09,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-08,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-07,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-06,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-05,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-04,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-03,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-02,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-08-01,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-31,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-30,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-29,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-28,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-27,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-26,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-25,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-24,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-23,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-22,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-21,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-20,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-19,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-18,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-17,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-16,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-15,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-14,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-13,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-12,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-11,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-10,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-09,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-08,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-07,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-06,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-05,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-04,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-03,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-02,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-07-01,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-30,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-29,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-28,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-27,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-26,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-25,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-24,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-23,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-22,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-21,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-20,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-19,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-18,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-17,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-16,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-15,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-14,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-13,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-12,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-11,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-10,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-09,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-08,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-07,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-06,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-05,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-04,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-03,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-02,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-06-01,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-31,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-30,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-29,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-28,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-27,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-26,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-25,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-24,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-23,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-22,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-21,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-20,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-19,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-18,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-17,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-16,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-15,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-14,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-13,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-12,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-11,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-10,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-09,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-08,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-07,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-06,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-05,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-04,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-03,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-02,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-05-01,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-04-30,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-04-29,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-04-28,BTCINR,395283,395283,395283,395283,0.0,0.0
2018-04-27,BTCINR,395283,395283,395283,395283,0.0,0.0
