Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LSK,Volume USD
2019-03-31 10-AM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-31 09-AM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-31 08-AM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-31 07-AM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-31 06-AM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-31 05-AM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-31 04-AM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-31 03-AM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-31 02-AM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-31 01-AM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-31 12-AM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-30 11-PM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-30 10-PM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-30 09-PM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-30 08-PM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-30 07-PM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-30 06-PM,LSKUSD,1.74,1.74,1.74,1.74,0.0,0.0
2019-03-30 05-PM,LSKUSD,1.66,1.74,1.66,1.74,62.89,109.28
2019-03-30 04-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 03-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 02-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 01-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 12-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 11-AM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 10-AM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 09-AM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 08-AM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 07-AM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 06-AM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 05-AM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 04-AM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 03-AM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 02-AM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 01-AM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-30 12-AM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-29 11-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-29 10-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-29 09-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-29 08-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-29 07-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-29 06-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-29 05-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-29 04-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-29 03-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-29 02-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-29 01-PM,LSKUSD,1.66,1.66,1.66,1.66,0.0,0.0
2019-03-29 12-PM,LSKUSD,1.69,1.69,1.66,1.66,19.67,32.7
2019-03-29 11-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-29 10-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-29 09-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-29 08-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-29 07-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-29 06-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-29 05-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-29 04-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-29 03-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-29 02-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-29 01-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-29 12-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 11-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 10-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 09-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 08-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 07-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 06-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 05-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 04-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 03-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 02-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 01-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 12-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 11-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 10-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 09-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 08-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 07-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 06-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 05-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 04-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 03-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 02-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 01-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-28 12-AM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-27 11-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-27 10-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-27 09-PM,LSKUSD,1.69,1.69,1.69,1.69,0.0,0.0
2019-03-27 08-PM,LSKUSD,1.6,1.69,1.6,1.69,6.53,10.77
2019-03-27 07-PM,LSKUSD,1.6,1.6,1.6,1.6,0.0,0.0
2019-03-27 06-PM,LSKUSD,1.64,2.39,1.6,1.6,428.48,802.92
2019-03-27 05-PM,LSKUSD,1.64,1.64,1.64,1.64,0.0,0.0
2019-03-27 04-PM,LSKUSD,1.64,1.64,1.64,1.64,0.0,0.0
2019-03-27 03-PM,LSKUSD,1.59,1.64,1.59,1.64,120.14,196.01
2019-03-27 02-PM,LSKUSD,1.59,1.59,1.59,1.59,0.0,0.0
2019-03-27 01-PM,LSKUSD,1.59,1.59,1.59,1.59,0.0,0.0
2019-03-27 12-PM,LSKUSD,1.58,1.59,1.58,1.59,50.0,79.5
2019-03-27 11-AM,LSKUSD,1.5,1.58,1.5,1.58,4.01,6.33
2019-03-27 10-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-27 09-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-27 08-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-27 07-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-27 06-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-27 05-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-27 04-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-27 03-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-27 02-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-27 01-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-27 12-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 11-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 10-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 09-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 08-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 07-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 06-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 05-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 04-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 03-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 02-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 01-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 12-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 11-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 10-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 09-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 08-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 07-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 06-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 05-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 04-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 03-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 02-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 01-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-26 12-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-25 11-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-25 10-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-25 09-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-25 08-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-25 07-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-25 06-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-25 05-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-25 04-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-25 03-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-25 02-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-25 01-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-25 12-PM,LSKUSD,1.55,1.55,1.5,1.5,53.32,80.01
2019-03-25 11-AM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-25 10-AM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-25 09-AM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-25 08-AM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-25 07-AM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-25 06-AM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-25 05-AM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-25 04-AM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-25 03-AM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-25 02-AM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-25 01-AM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-25 12-AM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-24 11-PM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-24 10-PM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-24 09-PM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-24 08-PM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-24 07-PM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-24 06-PM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-24 05-PM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-24 04-PM,LSKUSD,1.55,1.55,1.55,1.55,0.0,0.0
2019-03-24 03-PM,LSKUSD,1.5,1.55,1.5,1.55,45.34,70.28
2019-03-24 02-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-24 01-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-24 12-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-24 11-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-24 10-AM,LSKUSD,1.58,1.58,1.5,1.5,6.71,10.07
2019-03-24 09-AM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-24 08-AM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-24 07-AM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-24 06-AM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-24 05-AM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-24 04-AM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-24 03-AM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-24 02-AM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-24 01-AM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-24 12-AM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-23 11-PM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-23 10-PM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-23 09-PM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-23 08-PM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-23 07-PM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-23 06-PM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-23 05-PM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-23 04-PM,LSKUSD,1.58,1.58,1.58,1.58,0.0,0.0
2019-03-23 03-PM,LSKUSD,1.5,1.58,1.5,1.58,3.49,5.51
2019-03-23 02-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-23 01-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-23 12-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-23 11-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-23 10-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-23 09-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-23 08-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-23 07-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-23 06-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-23 05-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-23 04-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-23 03-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-23 02-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-23 01-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-23 12-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 11-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 10-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 09-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 08-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 07-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 06-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 05-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 04-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 03-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 02-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 01-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 12-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 11-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 10-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 09-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 08-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 07-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 06-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 05-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 04-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 03-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 02-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 01-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-22 12-AM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-21 11-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-21 10-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-21 09-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-21 08-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-21 07-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-21 06-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-21 05-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-21 04-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-21 03-PM,LSKUSD,1.5,1.5,1.5,1.5,0.0,0.0
2019-03-21 02-PM,LSKUSD,1.52,1.53,1.5,1.5,19.2,29.27
2019-03-21 01-PM,LSKUSD,1.52,1.52,1.52,1.52,0.0,0.0
2019-03-21 12-PM,LSKUSD,1.52,1.52,1.52,1.52,0.0,0.0
2019-03-21 11-AM,LSKUSD,1.52,1.52,1.52,1.52,0.0,0.0
2019-03-21 10-AM,LSKUSD,1.51,1.52,1.51,1.52,12.0,18.24
2019-03-21 09-AM,LSKUSD,1.63,1.63,1.51,1.51,7.0,10.57
2019-03-21 08-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-21 07-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-21 06-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-21 05-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-21 04-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-21 03-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-21 02-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-21 01-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-21 12-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 11-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 10-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 09-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 08-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 07-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 06-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 05-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 04-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 03-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 02-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 01-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 12-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 11-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 10-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 09-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 08-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 07-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 06-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 05-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 04-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 03-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 02-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 01-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-20 12-AM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-19 11-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-19 10-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-19 09-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-19 08-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-19 07-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-19 06-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-19 05-PM,LSKUSD,1.63,1.63,1.63,1.63,0.0,0.0
2019-03-19 04-PM,LSKUSD,2.85,2.85,1.63,1.63,4.0,6.52
2019-03-19 03-PM,LSKUSD,2.85,2.85,2.85,2.85,0.0,0.0
2019-03-19 02-PM,LSKUSD,1.56,2.85,1.56,2.85,1335.74,2995.6
2019-03-19 01-PM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-19 12-PM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-19 11-AM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-19 10-AM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-19 09-AM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-19 08-AM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-19 07-AM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-19 06-AM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-19 05-AM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-19 04-AM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-19 03-AM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-19 02-AM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-19 01-AM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-19 12-AM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-18 11-PM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-18 10-PM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-18 09-PM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-18 08-PM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-18 07-PM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-18 06-PM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-18 05-PM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-18 04-PM,LSKUSD,1.56,1.56,1.56,1.56,0.0,0.0
2019-03-18 03-PM,LSKUSD,1.43,1.56,1.43,1.56,29.71,46.3
2019-03-18 02-PM,LSKUSD,1.43,1.43,1.43,1.43,0.0,0.0
2019-03-18 01-PM,LSKUSD,1.43,1.43,1.43,1.43,0.0,0.0
2019-03-18 12-PM,LSKUSD,1.43,1.43,1.43,1.43,0.0,0.0
2019-03-18 11-AM,LSKUSD,1.54,1.54,1.43,1.43,32.0,46.52
2019-03-18 10-AM,LSKUSD,1.54,1.54,1.54,1.54,0.0,0.0
2019-03-18 09-AM,LSKUSD,1.54,1.54,1.54,1.54,0.0,0.0
2019-03-18 08-AM,LSKUSD,1.54,1.54,1.54,1.54,0.0,0.0
2019-03-18 07-AM,LSKUSD,1.54,1.54,1.54,1.54,0.0,0.0
2019-03-18 06-AM,LSKUSD,1.54,1.54,1.54,1.54,0.0,0.0
2019-03-18 05-AM,LSKUSD,1.54,1.54,1.54,1.54,0.0,0.0
2019-03-18 04-AM,LSKUSD,1.54,1.54,1.54,1.54,0.0,0.0
2019-03-18 03-AM,LSKUSD,1.54,1.54,1.54,1.54,0.0,0.0
2019-03-18 02-AM,LSKUSD,1.54,1.54,1.54,1.54,0.0,0.0
2019-03-18 01-AM,LSKUSD,1.54,1.54,1.54,1.54,0.0,0.0
2019-03-18 12-AM,LSKUSD,1.54,1.54,1.54,1.54,0.0,0.0
2019-03-17 11-PM,LSKUSD,1.54,1.54,1.54,1.54,0.0,0.0
