Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DOG,Volume EBTC
2017-11-23,DOGEBTC,2.2e-07,2.8e-07,2.2e-07,2.4e-07,364615000.0,88.49
2017-11-22,DOGEBTC,1.7e-07,2.5e-07,1.7e-07,2.2e-07,296886000.0,60.67
2017-11-21,DOGEBTC,1.7e-07,1.7e-07,1.6e-07,1.7e-07,287442000.0,47.65
2017-11-20,DOGEBTC,1.7e-07,1.7e-07,1.6e-07,1.7e-07,66535000.0,11.07
2017-11-19,DOGEBTC,1.7e-07,1.8e-07,1.7e-07,1.7e-07,49507000.0,8.48
2017-11-18,DOGEBTC,1.7e-07,1.7e-07,1.7e-07,1.7e-07,24850000.0,4.21
2017-11-17,DOGEBTC,1.7e-07,1.7e-07,1.6e-07,1.7e-07,48800000.0,8.11
2017-11-16,DOGEBTC,1.8e-07,1.8e-07,1.7e-07,1.7e-07,77325000.0,13.75
2017-11-15,DOGEBTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,62861000.0,11.25
2017-11-14,DOGEBTC,1.8e-07,1.9e-07,1.7e-07,1.8e-07,145087000.0,25.98
2017-11-13,DOGEBTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,73157000.0,13.18
2017-11-12,DOGEBTC,1.9e-07,1.9e-07,1.7e-07,1.8e-07,120857000.0,21.82
2017-11-11,DOGEBTC,1.8e-07,1.9e-07,1.7e-07,1.9e-07,58106000.0,10.51
2017-11-10,DOGEBTC,2.0e-07,2.0e-07,1.8e-07,1.8e-07,241836000.0,44.64
2017-11-09,DOGEBTC,1.6e-07,2.0e-07,1.6e-07,2.0e-07,155238000.0,27.26
2017-11-08,DOGEBTC,1.7e-07,1.7e-07,1.5e-07,1.6e-07,102703000.0,16.52
2017-11-07,DOGEBTC,1.7e-07,1.7e-07,1.6e-07,1.7e-07,121424000.0,19.94
2017-11-06,DOGEBTC,1.6e-07,1.7e-07,1.6e-07,1.7e-07,116527000.0,18.83
2017-11-05,DOGEBTC,1.6e-07,1.6e-07,1.5e-07,1.6e-07,76559000.0,12.19
2017-11-04,DOGEBTC,1.6e-07,1.6e-07,1.5e-07,1.6e-07,93705000.0,14.94
2017-11-03,DOGEBTC,1.6e-07,1.6e-07,1.5e-07,1.6e-07,278119000.0,43.22
2017-11-02,DOGEBTC,1.7e-07,1.7e-07,1.5e-07,1.6e-07,450409000.0,71.6
2017-11-01,DOGEBTC,1.8e-07,1.8e-07,1.7e-07,1.7e-07,131139000.0,22.81
2017-10-31,DOGEBTC,1.9e-07,1.9e-07,1.7e-07,1.8e-07,43471000.0,8.0
2017-10-30,DOGEBTC,1.9e-07,1.9e-07,1.8e-07,1.9e-07,146214000.0,27.52
2017-10-29,DOGEBTC,1.7e-07,1.9e-07,1.7e-07,1.9e-07,160905000.0,29.69
2017-10-28,DOGEBTC,1.8e-07,1.8e-07,1.7e-07,1.7e-07,89108000.0,15.7
2017-10-27,DOGEBTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,45113000.0,8.08
2017-10-26,DOGEBTC,1.9e-07,1.9e-07,1.8e-07,1.8e-07,105719000.0,19.37
2017-10-25,DOGEBTC,2.0e-07,2.0e-07,1.9e-07,1.9e-07,173850000.0,33.11
2017-10-24,DOGEBTC,1.7e-07,2.0e-07,1.7e-07,2.0e-07,282224000.0,53.24
2017-10-23,DOGEBTC,1.7e-07,1.8e-07,1.7e-07,1.7e-07,123970000.0,21.21
2017-10-22,DOGEBTC,1.6e-07,1.8e-07,1.6e-07,1.7e-07,90242000.0,15.65
2017-10-21,DOGEBTC,1.7e-07,1.8e-07,1.5e-07,1.6e-07,245972000.0,40.14
2017-10-20,DOGEBTC,1.9e-07,1.9e-07,1.7e-07,1.7e-07,185660000.0,33.78
2017-10-19,DOGEBTC,1.9e-07,1.9e-07,1.8e-07,1.9e-07,62383000.0,11.67
2017-10-18,DOGEBTC,1.9e-07,2.0e-07,1.9e-07,1.9e-07,59263000.0,11.31
2017-10-17,DOGEBTC,2.0e-07,2.0e-07,1.9e-07,1.9e-07,96244000.0,18.83
2017-10-16,DOGEBTC,1.9e-07,2.1e-07,1.9e-07,2.0e-07,272484000.0,53.55
2017-10-15,DOGEBTC,1.9e-07,2.0e-07,1.8e-07,1.9e-07,195690000.0,36.74
2017-10-14,DOGEBTC,1.8e-07,2.0e-07,1.8e-07,1.9e-07,173620000.0,32.37
2017-10-13,DOGEBTC,1.9e-07,2.0e-07,1.7e-07,1.8e-07,565182000.0,105.58
2017-10-12,DOGEBTC,2.2e-07,2.2e-07,1.9e-07,1.9e-07,293448000.0,60.47
2017-10-11,DOGEBTC,2.1e-07,2.3e-07,2.0e-07,2.2e-07,575149000.0,123.87
2017-10-10,DOGEBTC,2.0e-07,2.1e-07,2.0e-07,2.1e-07,398309000.0,81.97
2017-10-09,DOGEBTC,2.2e-07,2.3e-07,2.0e-07,2.0e-07,321527000.0,69.22
2017-10-08,DOGEBTC,2.3e-07,2.4e-07,2.2e-07,2.2e-07,69633000.0,16.37
2017-10-07,DOGEBTC,2.4e-07,2.4e-07,2.3e-07,2.3e-07,22793000.0,5.36
2017-10-06,DOGEBTC,2.3e-07,2.4e-07,2.2e-07,2.4e-07,27444000.0,6.37
2017-10-05,DOGEBTC,2.4e-07,2.4e-07,2.2e-07,2.3e-07,166944000.0,38.55
2017-10-04,DOGEBTC,2.4e-07,2.5e-07,2.3e-07,2.4e-07,12227000.0,2.95
2017-10-03,DOGEBTC,2.4e-07,2.4e-07,2.3e-07,2.4e-07,21045000.0,4.97
2017-10-02,DOGEBTC,2.4e-07,2.6e-07,2.4e-07,2.4e-07,517441000.0,128.27
2017-10-01,DOGEBTC,2.7e-07,2.7e-07,2.4e-07,2.4e-07,676166000.0,171.28
2017-09-30,DOGEBTC,2.6e-07,2.8e-07,2.5e-07,2.7e-07,444633000.0,116.95
2017-09-29,DOGEBTC,2.6e-07,2.7e-07,2.4e-07,2.6e-07,750954000.0,190.45
2017-09-28,DOGEBTC,2.8e-07,2.8e-07,2.6e-07,2.6e-07,291063000.0,78.55
2017-09-27,DOGEBTC,3.0e-07,3.0e-07,2.7e-07,2.8e-07,339391000.0,95.49
2017-09-26,DOGEBTC,2.9e-07,3.1e-07,2.8e-07,3.0e-07,434053000.0,126.62
2017-09-25,DOGEBTC,2.4e-07,3.0e-07,2.4e-07,2.9e-07,321084000.0,86.99
