Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DOG,Volume EBTC
2019-05-20,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-19,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-18,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-17,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-16,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-15,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-14,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-13,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-12,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-11,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-10,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-09,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-08,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-07,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-06,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-05,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-04,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-03,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-02,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-05-01,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-30,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-29,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-28,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-27,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-26,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-25,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-24,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-23,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-22,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-21,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-20,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-19,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-18,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-17,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-16,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-15,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-14,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-13,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-12,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-11,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-10,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-09,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-08,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-07,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-06,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-05,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-04,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-03,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-02,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-04-01,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-31,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-30,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-29,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-28,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-27,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-26,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-25,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-24,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-23,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-22,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-21,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-20,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-19,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-18,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-17,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-16,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-15,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-14,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-13,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-12,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-11,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-10,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-09,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-08,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-07,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-06,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-05,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-04,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-03,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-02,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-03-01,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-28,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-27,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-26,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-25,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-24,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-23,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-22,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-21,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-20,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-19,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-18,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-17,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-16,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-15,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-14,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-13,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-12,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-11,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-10,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-09,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-08,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-07,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-06,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-05,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-04,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-03,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-02,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-02-01,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-31,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-30,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-29,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-28,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-27,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-26,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-25,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-24,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-23,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-22,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-21,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-20,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-19,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-18,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-17,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-16,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-15,DOGEBTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0,0.0
2019-01-14,DOGEBTC,5.9e-07,6.0e-07,5.8e-07,5.9e-07,559210.14,0.3277
2019-01-13,DOGEBTC,5.8e-07,6.0e-07,5.7e-07,5.9e-07,8031065.6,4.69
2019-01-12,DOGEBTC,5.7e-07,5.9e-07,5.7e-07,5.8e-07,7308365.01,4.21
2019-01-11,DOGEBTC,5.8e-07,5.9e-07,5.6e-07,5.7e-07,11937491.77,6.87
2019-01-10,DOGEBTC,5.6e-07,5.9e-07,5.5e-07,5.8e-07,13460302.34,7.62
2019-01-09,DOGEBTC,5.6e-07,5.7e-07,5.5e-07,5.6e-07,10860279.11,6.09
2019-01-08,DOGEBTC,5.6e-07,5.7e-07,5.5e-07,5.6e-07,12969173.52,7.25
2019-01-07,DOGEBTC,5.7e-07,5.8e-07,5.6e-07,5.6e-07,9130852.83,5.17
2019-01-06,DOGEBTC,5.9e-07,6.0e-07,5.6e-07,5.7e-07,12996586.24,7.58
2019-01-05,DOGEBTC,5.9e-07,6.0e-07,5.8e-07,5.9e-07,6958089.03,4.11
2019-01-04,DOGEBTC,6.1e-07,6.1e-07,5.8e-07,5.9e-07,9471292.19,5.63
2019-01-03,DOGEBTC,6.1e-07,6.2e-07,6.0e-07,6.1e-07,8460348.49,5.15
2019-01-02,DOGEBTC,6.3e-07,6.3e-07,6.0e-07,6.1e-07,10080430.42,6.2
2019-01-01,DOGEBTC,6.3e-07,6.3e-07,6.2e-07,6.3e-07,5356834.96,3.35
2018-12-31,DOGEBTC,6.1e-07,6.3e-07,6.1e-07,6.3e-07,6869343.78,4.24
2018-12-30,DOGEBTC,6.1e-07,6.3e-07,6.0e-07,6.1e-07,11691541.05,7.19
2018-12-29,DOGEBTC,6.3e-07,6.3e-07,6.1e-07,6.1e-07,15129645.81,9.28
2018-12-28,DOGEBTC,6.5e-07,6.5e-07,6.1e-07,6.3e-07,16952054.14,10.67
2018-12-27,DOGEBTC,6.2e-07,6.5e-07,6.1e-07,6.5e-07,49731407.03,30.76
2018-12-26,DOGEBTC,6.4e-07,6.5e-07,6.2e-07,6.2e-07,7498316.19,4.77
2018-12-25,DOGEBTC,6.2e-07,6.4e-07,6.1e-07,6.4e-07,6730201.44,4.22
2018-12-24,DOGEBTC,6.3e-07,6.3e-07,6.1e-07,6.2e-07,14896736.83,9.23
2018-12-23,DOGEBTC,6.3e-07,6.4e-07,6.1e-07,6.3e-07,11360019.04,7.1
2018-12-22,DOGEBTC,6.4e-07,6.4e-07,6.0e-07,6.3e-07,15612582.36,9.7
2018-12-21,DOGEBTC,6.7e-07,6.7e-07,6.3e-07,6.4e-07,13476586.28,8.73
2018-12-20,DOGEBTC,7.3e-07,7.3e-07,6.4e-07,6.7e-07,23620942.05,15.87
2018-12-19,DOGEBTC,7.0e-07,7.3e-07,6.9e-07,7.3e-07,17748403.82,12.51
2018-12-18,DOGEBTC,7.2e-07,7.5e-07,6.9e-07,7.0e-07,22616321.05,16.33
2018-12-17,DOGEBTC,6.5e-07,8.1e-07,6.2e-07,7.2e-07,36262071.29,25.28
2018-12-16,DOGEBTC,6.3e-07,6.6e-07,6.3e-07,6.5e-07,12977976.02,8.33
2018-12-15,DOGEBTC,6.3e-07,6.5e-07,6.3e-07,6.3e-07,14609416.43,9.34
2018-12-14,DOGEBTC,6.2e-07,6.5e-07,6.1e-07,6.3e-07,12121110.77,7.56
2018-12-13,DOGEBTC,5.9e-07,6.3e-07,5.9e-07,6.2e-07,14918032.15,9.05
2018-12-12,DOGEBTC,6.1e-07,6.1e-07,5.9e-07,5.9e-07,9066048.87,5.43
2018-12-11,DOGEBTC,6.0e-07,6.1e-07,5.9e-07,6.1e-07,7061597.86,4.24
2018-12-10,DOGEBTC,5.9e-07,6.2e-07,5.8e-07,6.0e-07,18839771.37,11.23
2018-12-09,DOGEBTC,6.2e-07,6.2e-07,5.7e-07,5.9e-07,13632611.97,8.11
2018-12-08,DOGEBTC,6.3e-07,6.3e-07,6.0e-07,6.2e-07,20956414.35,12.87
2018-12-07,DOGEBTC,5.9e-07,6.4e-07,5.8e-07,6.3e-07,31991690.75,19.69
2018-12-06,DOGEBTC,5.8e-07,6.0e-07,5.6e-07,5.9e-07,18484218.54,10.7
2018-12-05,DOGEBTC,5.5e-07,5.9e-07,5.5e-07,5.8e-07,18414766.94,10.5
2018-12-04,DOGEBTC,5.5e-07,5.6e-07,5.4e-07,5.6e-07,10970918.01,6.02
2018-12-03,DOGEBTC,5.3e-07,5.6e-07,5.2e-07,5.5e-07,17339303.3,9.33
2018-12-02,DOGEBTC,5.3e-07,5.4e-07,5.2e-07,5.3e-07,10544596.0,5.56
2018-12-01,DOGEBTC,5.4e-07,5.5e-07,5.2e-07,5.3e-07,13663404.61,7.32
2018-11-30,DOGEBTC,5.2e-07,5.5e-07,5.1e-07,5.4e-07,16714224.96,8.89
2018-11-29,DOGEBTC,5.3e-07,5.3e-07,5.1e-07,5.2e-07,14939738.52,7.75
2018-11-28,DOGEBTC,5.4e-07,5.5e-07,5.1e-07,5.3e-07,18603684.11,9.82
2018-11-27,DOGEBTC,5.6e-07,5.6e-07,5.3e-07,5.4e-07,17439099.82,9.49
2018-11-26,DOGEBTC,5.5e-07,5.7e-07,5.3e-07,5.6e-07,20748449.69,11.43
2018-11-25,DOGEBTC,5.7e-07,6.0e-07,5.3e-07,5.5e-07,21321651.49,12.19
2018-11-24,DOGEBTC,5.4e-07,5.8e-07,5.3e-07,5.7e-07,19352724.25,10.61
2018-11-23,DOGEBTC,5.4e-07,5.6e-07,5.3e-07,5.4e-07,19184752.89,10.44
2018-11-22,DOGEBTC,5.4e-07,5.5e-07,5.2e-07,5.4e-07,28505725.45,15.2
2018-11-21,DOGEBTC,5.1e-07,5.6e-07,4.8e-07,5.4e-07,28065546.0,14.57
2018-11-20,DOGEBTC,4.9e-07,5.2e-07,4.7e-07,5.1e-07,34099959.87,17.02
2018-11-19,DOGEBTC,4.7e-07,5.0e-07,4.6e-07,4.9e-07,32093057.0,15.33
2018-11-18,DOGEBTC,4.7e-07,4.7e-07,4.5e-07,4.7e-07,16611710.01,7.63
2018-11-17,DOGEBTC,5.0e-07,5.0e-07,4.6e-07,4.7e-07,22536987.6,10.69
2018-11-16,DOGEBTC,5.0e-07,5.1e-07,4.8e-07,5.0e-07,21704788.11,10.74
2018-11-15,DOGEBTC,4.7e-07,5.2e-07,4.4e-07,5.0e-07,32884383.01,15.82
2018-11-14,DOGEBTC,4.7e-07,4.8e-07,4.4e-07,4.7e-07,35828643.89,16.34
2018-11-13,DOGEBTC,4.7e-07,4.9e-07,4.6e-07,4.7e-07,14189373.82,6.67
2018-11-12,DOGEBTC,5.0e-07,5.0e-07,4.7e-07,4.7e-07,22118469.15,10.67
2018-11-11,DOGEBTC,5.1e-07,5.2e-07,4.9e-07,5.0e-07,18313907.04,9.19
2018-11-10,DOGEBTC,4.9e-07,5.2e-07,4.7e-07,5.1e-07,19808034.56,9.92
2018-11-09,DOGEBTC,5.3e-07,5.3e-07,4.8e-07,4.9e-07,24417511.04,12.22
2018-11-08,DOGEBTC,5.5e-07,5.6e-07,5.2e-07,5.3e-07,17095788.93,9.19
2018-11-07,DOGEBTC,5.7e-07,5.8e-07,5.5e-07,5.5e-07,13240328.04,7.41
2018-11-06,DOGEBTC,5.7e-07,5.8e-07,5.6e-07,5.7e-07,18029848.98,10.3
2018-11-05,DOGEBTC,5.8e-07,5.8e-07,5.5e-07,5.7e-07,9529424.67,5.42
2018-11-04,DOGEBTC,5.9e-07,6.0e-07,5.7e-07,5.8e-07,13455781.25,7.86
2018-11-03,DOGEBTC,6.0e-07,6.0e-07,5.8e-07,5.9e-07,7484762.46,4.45
2018-11-02,DOGEBTC,6.0e-07,6.0e-07,5.9e-07,6.0e-07,7332690.82,4.37
2018-11-01,DOGEBTC,6.0e-07,6.0e-07,5.9e-07,6.0e-07,8383383.48,4.99
2018-10-31,DOGEBTC,6.1e-07,6.2e-07,5.8e-07,6.0e-07,12426514.76,7.49
2018-10-30,DOGEBTC,6.1e-07,6.3e-07,6.0e-07,6.1e-07,8809134.76,5.42
2018-10-29,DOGEBTC,6.2e-07,6.3e-07,6.0e-07,6.1e-07,13096337.39,8.02
2018-10-28,DOGEBTC,6.6e-07,6.6e-07,6.2e-07,6.2e-07,12280305.27,7.78
2018-10-27,DOGEBTC,6.3e-07,6.7e-07,6.2e-07,6.6e-07,18245235.34,11.8
2018-10-26,DOGEBTC,5.8e-07,6.3e-07,5.7e-07,6.3e-07,19340574.5,11.63
2018-10-25,DOGEBTC,6.0e-07,6.1e-07,5.7e-07,5.8e-07,20992928.24,12.28
2018-10-24,DOGEBTC,6.4e-07,6.5e-07,5.9e-07,6.0e-07,19608031.09,12.02
2018-10-23,DOGEBTC,6.7e-07,6.9e-07,6.4e-07,6.4e-07,10378941.93,6.78
2018-10-22,DOGEBTC,6.9e-07,7.0e-07,6.6e-07,6.7e-07,11441169.2,7.79
2018-10-21,DOGEBTC,7.1e-07,7.1e-07,6.9e-07,6.9e-07,5835027.1,4.1
2018-10-20,DOGEBTC,7.1e-07,7.1e-07,6.9e-07,7.1e-07,7624409.44,5.33
2018-10-19,DOGEBTC,6.8e-07,7.2e-07,6.6e-07,7.1e-07,14983892.99,10.24
2018-10-18,DOGEBTC,7.0e-07,7.2e-07,6.6e-07,6.8e-07,19339270.85,13.32
2018-10-17,DOGEBTC,7.7e-07,7.7e-07,6.8e-07,7.0e-07,21851105.04,15.67
2018-10-16,DOGEBTC,8.0e-07,8.0e-07,7.6e-07,7.7e-07,7684791.41,5.95
2018-10-15,DOGEBTC,8.3e-07,8.3e-07,7.7e-07,8.0e-07,16453591.95,13.04
2018-10-14,DOGEBTC,8.3e-07,8.3e-07,8.2e-07,8.3e-07,10343940.92,8.53
2018-10-13,DOGEBTC,8.3e-07,8.5e-07,8.2e-07,8.3e-07,10345307.23,8.61
2018-10-12,DOGEBTC,8.0e-07,8.5e-07,7.9e-07,8.3e-07,13273999.76,11.05
2018-10-11,DOGEBTC,8.4e-07,8.6e-07,7.6e-07,8.0e-07,19861261.0,16.14
2018-10-10,DOGEBTC,8.4e-07,8.6e-07,8.4e-07,8.4e-07,8462602.3,7.21
2018-10-09,DOGEBTC,8.4e-07,8.6e-07,8.4e-07,8.4e-07,11847624.05,10.07
