Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume AUD
2019-03-13 11-PM,ETHAUD,185.02,185.82,184.55,185.11,25.73,4760.96
2019-03-13 10-PM,ETHAUD,185,185.03,183.92,185.02,57.68,10616.05
2019-03-13 09-PM,ETHAUD,185,185.01,185,185,3.63,670.79
2019-03-13 08-PM,ETHAUD,185.09,185.09,185,185,5.76,1064.96
2019-03-13 07-PM,ETHAUD,185.82,185.82,185.09,185.09,3.75,695.01
2019-03-13 06-PM,ETHAUD,186.36,186.36,185.82,185.82,0.2674,49.69
2019-03-13 05-PM,ETHAUD,186.36,186.36,186.36,186.36,0.0,0.0
2019-03-13 04-PM,ETHAUD,186.36,186.36,186.36,186.36,0.0,0.0
2019-03-13 03-PM,ETHAUD,187.28,187.28,185.85,186.36,0.3941,73.32
2019-03-13 02-PM,ETHAUD,187.36,187.36,187.28,187.28,0.1324,24.79
2019-03-13 01-PM,ETHAUD,185.94,187.57,185.94,187.36,9.23,1726.67
2019-03-13 12-PM,ETHAUD,185.65,186.17,185.19,185.94,11.0,2044.49
2019-03-13 11-AM,ETHAUD,186,186,185.65,185.65,57.56,10686.63
2019-03-13 10-AM,ETHAUD,186.13,186.15,184.85,186,105.42,19561.5
2019-03-13 09-AM,ETHAUD,186.5,186.91,186.13,186.13,61.15,11405.2
2019-03-13 08-AM,ETHAUD,185.93,186.97,185.93,186.5,11.24,2100.87
2019-03-13 07-AM,ETHAUD,186.59,186.59,185.93,185.93,1.79,334.48
2019-03-13 06-AM,ETHAUD,186.64,186.88,185.74,186.59,40.16,7474.42
2019-03-13 05-AM,ETHAUD,186.64,187.32,186.63,186.64,3.9,728.08
2019-03-13 04-AM,ETHAUD,187.73,187.79,186.63,186.64,39.51,7400.75
2019-03-13 03-AM,ETHAUD,187.21,187.79,187.21,187.73,30.27,5677.78
2019-03-13 02-AM,ETHAUD,186.92,187.93,186.92,187.21,7.59,1422.33
2019-03-13 01-AM,ETHAUD,188.45,188.45,186.92,186.92,27.75,5216.62
2019-03-13 12-AM,ETHAUD,188,188.45,187.75,188.45,10.04,1890.34
2019-03-12 11-PM,ETHAUD,187.68,188.39,187.68,188,6.34,1193.06
2019-03-12 10-PM,ETHAUD,187.44,187.79,187.11,187.68,20.94,3927.27
2019-03-12 09-PM,ETHAUD,187.87,188.65,187.04,187.44,9.96,1867.28
2019-03-12 08-PM,ETHAUD,185.85,188.13,185.85,187.87,15.69,2949.33
2019-03-12 07-PM,ETHAUD,186.58,186.58,185.85,185.85,2.2,408.46
2019-03-12 06-PM,ETHAUD,187.74,187.74,186.58,186.58,39.59,7399.27
2019-03-12 05-PM,ETHAUD,186.96,187.74,186.96,187.74,1.14,213.33
2019-03-12 04-PM,ETHAUD,188.21,188.21,186.96,186.96,18.58,3473.08
2019-03-12 03-PM,ETHAUD,188.49,188.49,188.21,188.21,0.001,0.1882
2019-03-12 02-PM,ETHAUD,187.88,188.49,187.88,188.49,10.53,1985.11
2019-03-12 01-PM,ETHAUD,189.36,189.41,187.8,187.88,39.15,7380.68
2019-03-12 12-PM,ETHAUD,189.34,189.36,189.24,189.36,4.88,924.52
2019-03-12 11-AM,ETHAUD,188.97,189.89,188.3,189.34,25.24,4781.89
2019-03-12 10-AM,ETHAUD,188.84,189.53,188.65,188.97,62.63,11836.87
2019-03-12 09-AM,ETHAUD,188.93,188.93,188.36,188.84,12.49,2358.51
2019-03-12 08-AM,ETHAUD,184.02,188.93,184.02,188.93,66.95,12527.01
2019-03-12 07-AM,ETHAUD,184.36,184.36,183.58,184.02,65.68,12085.16
2019-03-12 06-AM,ETHAUD,184.46,184.46,183.98,184.36,24.46,4501.58
2019-03-12 05-AM,ETHAUD,183.33,184.63,183.28,184.46,74.08,13606.79
2019-03-12 04-AM,ETHAUD,183.15,183.89,181.52,183.33,38.25,6981.45
2019-03-12 03-AM,ETHAUD,183.53,184.38,183.15,183.15,10.37,1904.03
2019-03-12 02-AM,ETHAUD,186.03,186.03,183.53,183.53,51.66,9541.62
2019-03-12 01-AM,ETHAUD,186.62,186.62,185.31,186.03,37.64,6990.32
2019-03-12 12-AM,ETHAUD,187.18,187.75,186.62,186.62,1.33,248.62
2019-03-11 11-PM,ETHAUD,188.01,188.01,187.18,187.18,15.34,2870.99
2019-03-11 10-PM,ETHAUD,187.53,188.88,187.53,188.01,61.86,11659.25
2019-03-11 09-PM,ETHAUD,186.58,187.58,186.58,187.53,8.03,1507.16
2019-03-11 08-PM,ETHAUD,185.59,186.77,185.59,186.58,37.87,7073.58
2019-03-11 07-PM,ETHAUD,187,187.16,185.59,185.59,3.7,688.01
2019-03-11 06-PM,ETHAUD,186.99,187,186.99,187,0.58,108.46
2019-03-11 05-PM,ETHAUD,186.74,187.64,186.74,186.99,31.02,5814.74
2019-03-11 04-PM,ETHAUD,185.34,186.74,185.34,186.74,4.54,847.25
2019-03-11 03-PM,ETHAUD,186,186,185.34,185.34,2.84,527.27
2019-03-11 02-PM,ETHAUD,186.66,186.66,185.68,186,27.23,5061.97
2019-03-11 01-PM,ETHAUD,186.39,186.66,185.84,186.66,25.66,4783.04
2019-03-11 12-PM,ETHAUD,186.62,187.67,186,186.39,19.0,3537.66
2019-03-11 11-AM,ETHAUD,188.12,188.2,186.33,186.62,31.26,5854.17
2019-03-11 10-AM,ETHAUD,188.79,189.51,187.74,188.12,88.18,16600.88
2019-03-11 09-AM,ETHAUD,188.9,189,188.79,188.79,38.81,7330.55
2019-03-11 08-AM,ETHAUD,189.48,189.48,188.9,188.9,33.4,6312.43
2019-03-11 07-AM,ETHAUD,189.82,190.1,189.48,189.48,3.07,583.58
2019-03-11 06-AM,ETHAUD,189.12,189.82,188.9,189.82,35.79,6775.16
2019-03-11 05-AM,ETHAUD,191.83,191.83,188.98,189.12,35.65,6780.33
2019-03-11 04-AM,ETHAUD,192.66,192.66,191.32,191.83,22.03,4223.22
2019-03-11 03-AM,ETHAUD,192.72,192.72,192.09,192.66,58.33,11230.12
2019-03-11 02-AM,ETHAUD,192.49,192.72,191.89,192.72,20.4,3925.66
2019-03-11 01-AM,ETHAUD,191.53,192.64,191.53,192.49,84.08,16179.95
2019-03-11 12-AM,ETHAUD,192.12,192.12,191.11,191.53,10.19,1949.49
2019-03-10 11-PM,ETHAUD,192.31,192.89,192.12,192.12,17.31,3335.57
2019-03-10 10-PM,ETHAUD,191.53,192.31,191.53,192.31,20.87,4009.52
2019-03-10 09-PM,ETHAUD,191.04,191.53,191.04,191.53,4.02,769.95
2019-03-10 08-PM,ETHAUD,189.28,191.04,189.28,191.04,20.41,3883.92
2019-03-10 07-PM,ETHAUD,190.59,190.59,189.28,189.28,0.6987,132.26
2019-03-10 06-PM,ETHAUD,190.75,190.75,190.59,190.59,0.001706,0.3252
2019-03-10 05-PM,ETHAUD,190.75,190.75,190.75,190.75,0.0,0.0
2019-03-10 04-PM,ETHAUD,190.75,190.75,190.75,190.75,0.0,0.0
2019-03-10 03-PM,ETHAUD,190.75,190.76,190.75,190.75,5.25,1002.01
2019-03-10 02-PM,ETHAUD,190.75,190.75,190.75,190.75,0.0,0.0
2019-03-10 01-PM,ETHAUD,191.55,191.55,190.75,190.75,9.0,1717.28
2019-03-10 12-PM,ETHAUD,191.02,191.96,190.52,191.55,56.32,10758.94
2019-03-10 11-AM,ETHAUD,191.18,191.59,190.9,191.02,16.68,3185.38
2019-03-10 10-AM,ETHAUD,190.65,191.18,190.65,191.18,6.94,1323.62
2019-03-10 09-AM,ETHAUD,190.96,191.77,190.65,190.65,8.78,1677.08
2019-03-10 08-AM,ETHAUD,190.9,191.81,190.14,190.96,12.67,2418.78
2019-03-10 07-AM,ETHAUD,190.45,190.9,190.38,190.9,26.08,4966.32
2019-03-10 06-AM,ETHAUD,192.1,192.5,190.45,190.45,24.87,4758.81
2019-03-10 05-AM,ETHAUD,191.9,192.1,191.9,192.1,6.27,1203.83
2019-03-10 04-AM,ETHAUD,192.53,192.53,191.9,191.9,6.84,1312.73
2019-03-10 03-AM,ETHAUD,193.09,193.09,192.02,192.53,29.4,5656.04
2019-03-10 02-AM,ETHAUD,193.14,193.31,193.09,193.09,14.08,2721.12
2019-03-10 01-AM,ETHAUD,193.31,193.31,192.58,193.14,56.03,10802.59
2019-03-10 12-AM,ETHAUD,193.53,193.53,193.31,193.31,0.7701,148.87
2019-03-09 11-PM,ETHAUD,191.41,193.53,191.41,193.53,8.9,1718.04
2019-03-09 10-PM,ETHAUD,191.86,191.86,191.41,191.41,0.5,95.71
2019-03-09 09-PM,ETHAUD,191.94,191.94,191.86,191.86,0.5,95.93
2019-03-09 08-PM,ETHAUD,192.79,192.79,191.94,191.94,17.25,3312.04
2019-03-09 07-PM,ETHAUD,192.79,192.79,192.79,192.79,0.0,0.0
2019-03-09 06-PM,ETHAUD,192.79,192.79,192.79,192.79,0.0,0.0
2019-03-09 05-PM,ETHAUD,193.04,193.04,192.79,192.79,5.0,963.95
2019-03-09 04-PM,ETHAUD,195.24,195.24,193.04,193.04,15.06,2935.8
2019-03-09 03-PM,ETHAUD,194.62,195.24,194.62,195.24,12.75,2483.85
2019-03-09 02-PM,ETHAUD,192.76,194.62,192.76,194.62,18.56,3607.33
2019-03-09 01-PM,ETHAUD,194.13,194.95,192.76,192.76,62.96,12215.01
2019-03-09 12-PM,ETHAUD,193.01,194.13,193.01,194.13,97.33,18855.96
2019-03-09 11-AM,ETHAUD,195.31,195.31,192.05,193.01,557.44,107280.48
2019-03-09 10-AM,ETHAUD,195.31,195.31,195.31,195.31,0.0,0.0
2019-03-09 09-AM,ETHAUD,194,197,194,195.31,171.61,33485.93
2019-03-09 08-AM,ETHAUD,192.78,194.62,192.78,194,57.13,11095.46
2019-03-09 07-AM,ETHAUD,194.77,195,192.78,192.78,33.31,6445.45
2019-03-09 06-AM,ETHAUD,190.61,194.77,190.61,194.77,52.85,10244.88
2019-03-09 05-AM,ETHAUD,189.82,191.09,189.82,190.61,8.25,1574.1
2019-03-09 04-AM,ETHAUD,190.23,190.32,189.72,189.82,8.78,1669.88
2019-03-09 03-AM,ETHAUD,190.19,190.47,189.91,190.23,4.37,830.78
2019-03-09 02-AM,ETHAUD,189.92,190.19,186.85,190.19,202.17,37879.48
2019-03-09 01-AM,ETHAUD,190.12,191.43,189.89,189.92,202.55,38748.33
2019-03-09 12-AM,ETHAUD,189.4,190.12,185.26,190.12,201.95,37637.05
2019-03-08 11-PM,ETHAUD,188.08,189.4,187.95,189.4,30.47,5747.94
2019-03-08 10-PM,ETHAUD,194.46,194.46,185.27,188.08,244.73,46168.56
2019-03-08 09-PM,ETHAUD,194.94,195,194.46,194.46,43.85,8528.98
2019-03-08 08-PM,ETHAUD,194.83,196.45,194.8,194.94,67.53,13198.88
2019-03-08 07-PM,ETHAUD,193.38,194.83,193.38,194.83,0.1989,38.75
2019-03-08 06-PM,ETHAUD,193.38,193.38,193.38,193.38,0.0,0.0
2019-03-08 05-PM,ETHAUD,194.48,194.48,193.38,193.38,1.0,193.39
2019-03-08 04-PM,ETHAUD,194.48,194.48,194.48,194.48,0.0,0.0
2019-03-08 03-PM,ETHAUD,195.12,195.12,194.08,194.48,8.22,1602.8
2019-03-08 02-PM,ETHAUD,193.38,195.12,193.38,195.12,7.68,1498.22
2019-03-08 01-PM,ETHAUD,193.21,193.61,192.84,193.38,4.77,921.15
2019-03-08 12-PM,ETHAUD,193.83,193.96,193.21,193.21,23.82,4608.58
2019-03-08 11-AM,ETHAUD,193.81,193.83,193.73,193.83,10.24,1983.14
2019-03-08 10-AM,ETHAUD,192.62,193.81,192.62,193.81,53.79,10415.63
2019-03-08 09-AM,ETHAUD,193.95,193.95,192.62,192.62,109.41,21148.08
2019-03-08 08-AM,ETHAUD,193.5,194.55,193.5,193.95,23.53,4564.23
2019-03-08 07-AM,ETHAUD,194.33,194.53,193.5,193.5,4.84,937.81
2019-03-08 06-AM,ETHAUD,194.98,195.15,194.33,194.33,21.83,4246.82
2019-03-08 05-AM,ETHAUD,194.4,194.98,194.38,194.98,16.56,3222.09
2019-03-08 04-AM,ETHAUD,193.1,194.46,193.1,194.4,31.01,6029.29
2019-03-08 03-AM,ETHAUD,193.75,193.78,191.77,193.1,80.15,15421.24
2019-03-08 02-AM,ETHAUD,193.79,194.11,193.75,193.75,25.25,4898.35
2019-03-08 01-AM,ETHAUD,194.27,194.83,193.79,193.79,12.15,2358.69
2019-03-08 12-AM,ETHAUD,193.83,194.54,193.58,194.27,22.35,4336.53
2019-03-07 11-PM,ETHAUD,195.86,196.01,193.79,193.83,31.27,6076.66
2019-03-07 10-PM,ETHAUD,195.91,196.68,195.85,195.86,25.4,4986.36
2019-03-07 09-PM,ETHAUD,195.8,196,195.4,195.91,12.88,2519.69
2019-03-07 08-PM,ETHAUD,195.49,195.8,195.26,195.8,6.06,1185.15
2019-03-07 07-PM,ETHAUD,195.26,195.69,195.26,195.49,15.15,2964.33
2019-03-07 06-PM,ETHAUD,195.29,195.29,195.26,195.26,0.0339,6.62
2019-03-07 05-PM,ETHAUD,195.29,195.29,195.29,195.29,0.0,0.0
2019-03-07 04-PM,ETHAUD,194.33,195.29,194.33,195.29,0.0346,6.76
2019-03-07 03-PM,ETHAUD,194.33,194.33,194.33,194.33,0.0,0.0
2019-03-07 02-PM,ETHAUD,195.54,195.54,194.33,194.33,0.0335,6.51
2019-03-07 01-PM,ETHAUD,195.59,195.59,195.38,195.54,40.65,7948.34
2019-03-07 12-PM,ETHAUD,194.09,195.59,193.23,195.59,41.08,7962.04
2019-03-07 11-AM,ETHAUD,192.89,194.1,192.89,194.09,18.6,3606.56
2019-03-07 10-AM,ETHAUD,194.29,194.93,190.62,192.89,244.09,46676.56
2019-03-07 09-AM,ETHAUD,194.13,195.34,193.9,194.29,29.48,5719.78
2019-03-07 08-AM,ETHAUD,195.49,195.8,194.13,194.13,9.12,1781.27
2019-03-07 07-AM,ETHAUD,195.73,195.73,195.48,195.49,0.5072,99.15
2019-03-07 06-AM,ETHAUD,194.43,195.73,193.9,195.73,32.88,6401.01
2019-03-07 05-AM,ETHAUD,196.41,197,194.34,194.43,44.28,8654.51
2019-03-07 04-AM,ETHAUD,196.45,197.5,196.41,196.41,96.36,18982.93
2019-03-07 03-AM,ETHAUD,196.51,196.68,196.14,196.45,92.74,18218.49
2019-03-07 02-AM,ETHAUD,196.01,196.64,195.79,196.51,18.01,3535.61
2019-03-07 01-AM,ETHAUD,195.41,197.29,195.41,196.01,37.25,7336.13
2019-03-07 12-AM,ETHAUD,195.05,196.2,194.13,195.41,52.7,10268.84
2019-03-06 11-PM,ETHAUD,195,196.07,195,195.05,21.89,4278.15
2019-03-06 10-PM,ETHAUD,194.04,195,194.04,195,42.21,8210.47
2019-03-06 09-PM,ETHAUD,194.05,194.27,193.52,194.04,55.28,10707.43
2019-03-06 08-PM,ETHAUD,194.54,194.54,194.05,194.05,0.038,7.37
2019-03-06 07-PM,ETHAUD,193.82,194.54,193.82,194.54,43.8,8521.61
2019-03-06 06-PM,ETHAUD,194.36,194.51,193.82,193.82,6.46,1252.74
2019-03-06 05-PM,ETHAUD,195.58,195.58,194.36,194.36,0.9966,193.7
2019-03-06 04-PM,ETHAUD,195.24,195.58,195.24,195.58,0.0393,7.69
2019-03-06 03-PM,ETHAUD,192.42,195.39,192.42,195.24,37.43,7308.61
2019-03-06 02-PM,ETHAUD,194.3,194.3,192.42,192.42,21.98,4234.06
2019-03-06 01-PM,ETHAUD,196.51,196.51,193.82,194.3,28.92,5610.98
2019-03-06 12-PM,ETHAUD,195.98,196.51,195.45,196.51,51.38,10051.16
2019-03-06 11-AM,ETHAUD,195.72,195.98,194.04,195.98,121.41,23680.11
2019-03-06 10-AM,ETHAUD,195.74,199,195.09,195.72,125.94,24755.93
2019-03-06 09-AM,ETHAUD,193.82,195.8,193.75,195.74,19.64,3829.94
2019-03-06 08-AM,ETHAUD,194.41,194.41,193.05,193.82,29.9,5794.07
2019-03-06 07-AM,ETHAUD,194,195.16,193.13,194.41,76.66,14823.31
2019-03-06 06-AM,ETHAUD,191.91,194.58,191.59,194,37.46,7250.44
2019-03-06 05-AM,ETHAUD,192.31,192.31,191.62,191.91,108.31,20792.15
2019-03-06 04-AM,ETHAUD,192.17,192.51,191.51,192.31,16.48,3167.18
2019-03-06 03-AM,ETHAUD,192.5,192.5,191.37,192.17,20.49,3927.49
2019-03-06 02-AM,ETHAUD,192.68,192.68,191.77,192.5,68.76,13210.08
2019-03-06 01-AM,ETHAUD,192.82,192.82,190.48,192.68,31.3,6006.7
2019-03-06 12-AM,ETHAUD,192.4,198.99,189.06,192.82,342.25,67027.38
2019-03-05 11-PM,ETHAUD,191.65,192.4,190.54,192.4,50.94,9773.52
2019-03-05 10-PM,ETHAUD,190.3,192.09,190.3,191.65,44.59,8537.63
2019-03-05 09-PM,ETHAUD,190.6,191.33,188.56,190.3,65.35,12410.42
2019-03-05 08-PM,ETHAUD,192.45,192.54,190.6,190.6,26.65,5102.09
2019-03-05 07-PM,ETHAUD,191.31,192.45,191.31,192.45,0.9742,187.06
2019-03-05 06-PM,ETHAUD,192.57,192.57,190.06,191.31,97.91,18638.08
2019-03-05 05-PM,ETHAUD,193.59,193.59,191.55,192.57,36.72,7048.77
2019-03-05 04-PM,ETHAUD,189.77,194.05,189.77,193.59,0.7474,143.68
2019-03-05 03-PM,ETHAUD,188.29,189.77,187.3,189.77,57.29,10786.8
2019-03-05 02-PM,ETHAUD,189.2,190.07,187.97,188.29,59.71,11331.97
2019-03-05 01-PM,ETHAUD,181.35,189.52,181.35,189.2,150.71,27827.38
2019-03-05 12-PM,ETHAUD,180.74,182,180.38,181.35,30.99,5626.24
2019-03-05 11-AM,ETHAUD,181.27,181.27,180.16,180.74,23.89,4312.22
2019-03-05 10-AM,ETHAUD,181.47,181.81,180.53,181.27,75.42,13683.69
2019-03-05 09-AM,ETHAUD,181.23,181.99,181.2,181.47,20.88,3794.31
2019-03-05 08-AM,ETHAUD,180.91,182.01,180.06,181.23,21.4,3873.31
2019-03-05 07-AM,ETHAUD,179.41,180.91,179.38,180.91,62.67,11293.67
2019-03-05 06-AM,ETHAUD,178.48,179.47,178.33,179.41,29.08,5195.86
2019-03-05 05-AM,ETHAUD,178.52,179.33,178.43,178.48,20.57,3683.37
2019-03-05 04-AM,ETHAUD,178.22,178.75,177.73,178.52,21.89,3905.5
2019-03-05 03-AM,ETHAUD,177.5,178.34,177.5,178.22,38.48,6860.88
2019-03-05 02-AM,ETHAUD,176.8,177.5,176.5,177.5,43.48,7695.53
2019-03-05 01-AM,ETHAUD,177.87,177.87,176.8,176.8,31.52,5595.59
2019-03-05 12-AM,ETHAUD,177.3,177.87,176.68,177.87,61.96,10993.76
2019-03-04 11-PM,ETHAUD,176.8,177.68,176.5,177.3,48.61,8602.1
2019-03-04 10-PM,ETHAUD,177.73,178.24,176.79,176.8,19.43,3445.7
2019-03-04 09-PM,ETHAUD,179.55,179.55,177.73,177.73,0.9394,167.42
2019-03-04 08-PM,ETHAUD,176.69,179.55,176.69,179.55,3.73,660.87
2019-03-04 07-PM,ETHAUD,177.46,177.46,176.65,176.69,2.38,420.95
2019-03-04 06-PM,ETHAUD,177.58,177.71,177.45,177.46,58.94,10464.54
2019-03-04 05-PM,ETHAUD,177.1,177.58,177.1,177.58,0.01239,2.2
2019-03-04 04-PM,ETHAUD,178.07,178.07,177.1,177.1,0.2997,53.17
2019-03-04 03-PM,ETHAUD,177.3,180.43,177.3,178.07,229.22,41158.25
2019-03-04 02-PM,ETHAUD,176.59,177.3,176.58,177.3,5.9,1044.2
2019-03-04 01-PM,ETHAUD,175.89,176.59,175.64,176.59,16.8,2951.17
2019-03-04 12-PM,ETHAUD,176.4,176.4,175.89,175.89,16.26,2861.95
2019-03-04 11-AM,ETHAUD,175.36,177.58,175.36,176.4,81.64,14423.79
2019-03-04 10-AM,ETHAUD,177,177,173.08,175.36,429.13,74713.03
2019-03-04 09-AM,ETHAUD,177.94,178.41,177,177,7.28,1294.76
2019-03-04 08-AM,ETHAUD,179.42,179.52,177.52,177.94,20.66,3684.75
2019-03-04 07-AM,ETHAUD,180.23,180.34,179.41,179.42,54.62,9803.93
2019-03-04 06-AM,ETHAUD,179.95,180.23,179.04,180.23,26.19,4703.79
2019-03-04 05-AM,ETHAUD,180.14,180.14,178.27,179.95,76.61,13712.21
2019-03-04 04-AM,ETHAUD,181.74,181.96,179.41,180.14,54.16,9767.05
2019-03-04 03-AM,ETHAUD,182.05,182.24,180.23,181.74,134.19,24357.24
2019-03-04 02-AM,ETHAUD,183.87,183.87,182.05,182.05,47.34,8646.09
2019-03-04 01-AM,ETHAUD,183.69,183.88,183.27,183.87,26.23,4812.78
2019-03-04 12-AM,ETHAUD,183.99,184.1,183.22,183.69,58.03,10651.47
2019-03-03 11-PM,ETHAUD,184.77,184.77,181.36,183.99,197.43,36285.82
2019-03-03 10-PM,ETHAUD,184.69,185.14,184.5,184.77,33.0,6090.51
2019-03-03 09-PM,ETHAUD,185.9,185.9,184.65,184.69,4.2,775.52
2019-03-03 08-PM,ETHAUD,185.51,185.9,185.51,185.9,11.87,2204.39
2019-03-03 07-PM,ETHAUD,186.09,186.09,185.46,185.51,15.4,2856.37
2019-03-03 06-PM,ETHAUD,186.47,186.47,185.48,186.09,1.52,282.84
2019-03-03 05-PM,ETHAUD,186.47,186.47,186.47,186.47,0.0,0.0
2019-03-03 04-PM,ETHAUD,185.58,186.47,185,186.47,15.31,2839.28
2019-03-03 03-PM,ETHAUD,186.91,186.91,185.58,185.58,12.61,2343.71
2019-03-03 02-PM,ETHAUD,187.45,187.64,186.91,186.91,7.51,1406.02
2019-03-03 01-PM,ETHAUD,188.53,188.53,186.51,187.45,124.27,23283.75
2019-03-03 12-PM,ETHAUD,188.66,188.66,188.27,188.53,5.29,996.84
2019-03-03 11-AM,ETHAUD,188.01,188.81,188.01,188.66,93.88,17651.8
2019-03-03 10-AM,ETHAUD,188.67,188.67,188.01,188.01,3.77,709.7
2019-03-03 09-AM,ETHAUD,188.01,188.67,188.01,188.67,2.46,464.09
2019-03-03 08-AM,ETHAUD,189.02,189.65,188.01,188.01,39.24,7401.43
2019-03-03 07-AM,ETHAUD,188.63,189.02,188.63,189.02,2.74,518.39
2019-03-03 06-AM,ETHAUD,188.91,188.91,188.63,188.63,7.26,1369.24
2019-03-03 05-AM,ETHAUD,188.72,189.05,188.24,188.91,20.61,3884.55
2019-03-03 04-AM,ETHAUD,188.62,188.75,188.13,188.72,11.35,2141.85
2019-03-03 03-AM,ETHAUD,188.01,188.62,188.01,188.62,3.22,607.12
2019-03-03 02-AM,ETHAUD,189.18,189.59,188,188.01,11.11,2102.82
2019-03-03 01-AM,ETHAUD,189.64,189.64,189.18,189.18,5.94,1125.24
2019-03-03 12-AM,ETHAUD,187.48,190.12,187.48,189.64,41.52,7869.77
2019-03-02 11-PM,ETHAUD,187.1,187.64,187.03,187.48,65.06,12206.06
2019-03-02 10-PM,ETHAUD,186.96,187.1,186.1,187.1,96.22,17929.02
2019-03-02 09-PM,ETHAUD,186.59,187,186.59,186.96,1.08,201.76
2019-03-02 08-PM,ETHAUD,186.59,186.59,186.59,186.59,0.0,0.0
2019-03-02 07-PM,ETHAUD,185.87,186.59,185.53,186.59,7.5,1392.2
2019-03-02 06-PM,ETHAUD,185.87,185.87,185.04,185.87,48.32,8977.98
2019-03-02 05-PM,ETHAUD,186.43,186.43,185.86,185.87,6.33,1176.71
2019-03-02 04-PM,ETHAUD,187.15,187.55,185,186.43,43.99,8189.16
2019-03-02 03-PM,ETHAUD,188.24,188.24,187.15,187.15,3.93,735.75
2019-03-02 02-PM,ETHAUD,187.27,188.24,187.27,188.24,0.4293,80.57
2019-03-02 01-PM,ETHAUD,188.67,188.67,187.16,187.27,5.39,1008.88
2019-03-02 12-PM,ETHAUD,189.27,189.27,188.67,188.67,0.0327,6.17
2019-03-02 11-AM,ETHAUD,187.09,189.5,187.09,189.27,5.33,998.96
2019-03-02 10-AM,ETHAUD,186.32,187.09,186.31,187.09,13.52,2520.58
2019-03-02 09-AM,ETHAUD,187.57,188,186.32,186.32,57.18,10727.11
2019-03-02 08-AM,ETHAUD,187,187.57,184.5,187.57,73.36,13593.06
2019-03-02 07-AM,ETHAUD,189.96,189.96,187,187,87.04,16355.27
2019-03-02 06-AM,ETHAUD,189.71,189.96,189.71,189.96,14.61,2771.28
2019-03-02 05-AM,ETHAUD,190.16,190.16,189.35,189.71,15.31,2906.02
2019-03-02 04-AM,ETHAUD,190.85,190.85,188.96,190.16,164.46,31179.76
2019-03-02 03-AM,ETHAUD,191.49,191.49,190.85,190.85,6.89,1315.42
2019-03-02 02-AM,ETHAUD,191.5,191.5,191.34,191.49,14.4,2756.84
2019-03-02 01-AM,ETHAUD,192.14,192.14,191.09,191.5,4.98,951.89
2019-03-02 12-AM,ETHAUD,190.6,192.19,190.6,192.14,4.01,769.63
2019-03-01 11-PM,ETHAUD,191.67,191.81,190.6,190.6,21.65,4136.17
2019-03-01 10-PM,ETHAUD,192.67,192.67,191.46,191.67,26.24,5043.82
2019-03-01 09-PM,ETHAUD,192.65,192.74,192.65,192.67,7.31,1408.01
2019-03-01 08-PM,ETHAUD,193.32,193.54,192.65,192.65,8.16,1574.64
2019-03-01 07-PM,ETHAUD,194.97,194.97,192.54,193.32,52.07,10046.43
2019-03-01 06-PM,ETHAUD,194.97,194.97,194.97,194.97,0.0,0.0
2019-03-01 05-PM,ETHAUD,192.88,194.97,192.88,194.97,244.98,47728.84
2019-03-01 04-PM,ETHAUD,190.99,193.2,190.99,192.88,190.08,36662.7
2019-03-01 03-PM,ETHAUD,191.11,191.11,190.99,190.99,0.22,42.02
2019-03-01 02-PM,ETHAUD,190.51,191.12,190.51,191.11,27.41,5236.32
2019-03-01 01-PM,ETHAUD,190.5,190.51,190.27,190.51,6.86,1306.73
2019-03-01 12-PM,ETHAUD,190.8,192.52,190.5,190.5,121.96,23359.45
2019-03-01 11-AM,ETHAUD,191.46,191.46,190.59,190.8,6.17,1177.94
2019-03-01 10-AM,ETHAUD,190.63,191.52,190.63,191.46,14.84,2838.31
2019-03-01 09-AM,ETHAUD,190.99,191.2,190.63,190.63,9.61,1834.01
2019-03-01 08-AM,ETHAUD,190.46,190.99,190.46,190.99,25.06,4776.15
2019-03-01 07-AM,ETHAUD,191.17,191.17,189.74,190.46,41.65,7925.76
2019-03-01 06-AM,ETHAUD,191.15,191.7,191.15,191.17,26.43,5052.48
2019-03-01 05-AM,ETHAUD,190.7,191.15,190.7,191.15,0.8292,158.5
2019-03-01 04-AM,ETHAUD,191.08,191.38,190.62,190.7,45.95,8771.43
2019-03-01 03-AM,ETHAUD,190.64,191.48,190.64,191.08,73.57,14063.0
2019-03-01 02-AM,ETHAUD,190.85,190.99,190.64,190.64,5.54,1057.75
2019-03-01 01-AM,ETHAUD,188.77,191.11,188.77,190.85,47.68,9084.0
2019-03-01 12-AM,ETHAUD,190.86,191.64,188.77,188.77,187.76,35728.91
2019-02-28 11-PM,ETHAUD,190.14,191.4,190.14,190.86,2.6,495.79
2019-02-28 10-PM,ETHAUD,191.02,191.02,189.69,190.14,41.51,7876.03
2019-02-28 09-PM,ETHAUD,190.8,191.11,190.41,191.02,6.46,1232.25
2019-02-28 08-PM,ETHAUD,191.23,191.25,190.75,190.8,35.65,6808.85
2019-02-28 07-PM,ETHAUD,189.12,193.7,188.75,191.23,509.35,97043.75
2019-02-28 06-PM,ETHAUD,189.12,189.12,189.12,189.12,0.0,0.0
2019-02-28 05-PM,ETHAUD,189.54,191.07,189.12,189.12,2.0,379.98
2019-02-28 04-PM,ETHAUD,192.59,193.52,189.54,189.54,28.07,5404.28
