Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume BTC
2018-09-21,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-20,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-19,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-18,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-17,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-16,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-15,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-14,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-13,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-12,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-11,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-10,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-09,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-08,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-07,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-06,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-05,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-04,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-03,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-02,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-09-01,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-31,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-30,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-29,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-28,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-27,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-26,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-25,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-24,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-23,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-22,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-21,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-20,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-19,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-18,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-17,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-16,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-15,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-14,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-13,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-12,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-11,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-10,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-09,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-08,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-07,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-06,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-05,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-04,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-03,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-02,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-08-01,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-31,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-30,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-29,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-28,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-27,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-26,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-25,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-24,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-23,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-22,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-21,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-20,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-19,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-18,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-17,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-16,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-15,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-14,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-13,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-12,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-11,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-10,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-09,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-08,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-07,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-06,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-05,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-04,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-03,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-02,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-07-01,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-30,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-29,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-28,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-27,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-26,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-25,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-24,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-23,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-22,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-21,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-20,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-19,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-18,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-17,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-16,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-15,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-14,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-13,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-12,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-11,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-10,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-09,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-08,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-07,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-06,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-05,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-04,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-03,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-02,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-06-01,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-05-31,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-05-30,ZECBTC,0.03172,0.03172,0.011,0.011,0.02863,0.000315
2018-05-29,ZECBTC,0.03172,0.03172,0.03172,0.03172,0.07913,0.00251
2018-05-28,ZECBTC,0.03172,0.03172,0.03172,0.03172,0.01241,0.0003937
2018-05-27,ZECBTC,0.03172,0.03172,0.03172,0.03172,0.3129,0.009925
2018-05-26,ZECBTC,0.03172,0.03172,0.03172,0.03172,0.0,0.0
2018-05-25,ZECBTC,0.0522,0.0522,0.03172,0.03172,0.002356,7.474e-05
2018-05-24,ZECBTC,0.0522,0.0522,0.0522,0.0522,0.0,0.0
2018-05-23,ZECBTC,0.035,0.0522,0.035,0.0522,0.01895,0.000989
2018-05-22,ZECBTC,0.03506,0.03506,0.033,0.035,0.5495,0.01914
2018-05-21,ZECBTC,0.03505,0.03506,0.03505,0.03506,0.002475,8.676e-05
2018-05-20,ZECBTC,0.0522,0.0522,0.03505,0.03505,0.1064,0.003728
2018-05-19,ZECBTC,0.035,0.0522,0.034,0.0522,0.6092,0.02151
2018-05-18,ZECBTC,0.0323,0.035,0.0323,0.035,9.211e-05,3.22e-06
2018-05-17,ZECBTC,0.0323,0.043,0.0323,0.0323,0.5728,0.02054
2018-05-16,ZECBTC,0.0422,0.0522,0.03172,0.0323,4.13,0.16
2018-05-15,ZECBTC,0.04,0.0422,0.03,0.0422,8.27,0.3172
2018-05-14,ZECBTC,0.02555,0.04,0.0002001,0.04,18.87,0.5883
2018-05-13,ZECBTC,0.028,0.028,0.02555,0.02555,0.0101,0.0002581
2018-05-12,ZECBTC,0.028,0.028,0.028,0.028,1.98,0.05546
2018-05-11,ZECBTC,0.0286,0.0286,0.028,0.028,0.7202,0.02048
2018-05-10,ZECBTC,0.03,0.03,0.0286,0.0286,0.3699,0.01058
2018-05-09,ZECBTC,0.0286,0.03,0.0286,0.03,0.1428,0.004227
2018-05-08,ZECBTC,0.0285,0.0305,0.0285,0.0286,0.8575,0.02451
2018-05-07,ZECBTC,0.031,0.031,0.0285,0.0285,0.23,0.006554
2018-05-06,ZECBTC,0.031,0.031,0.03,0.031,0.2331,0.007193
2018-05-05,ZECBTC,0.02801,0.031,0.028,0.031,0.4007,0.01157
2018-05-04,ZECBTC,0.03202,0.03202,0.02801,0.02801,0.03927,0.001118
2018-05-03,ZECBTC,0.032,0.03202,0.032,0.03202,1.04,0.03318
2018-05-02,ZECBTC,0.031,0.032,0.031,0.032,0.8546,0.02649
2018-05-01,ZECBTC,0.031,0.033,0.0305,0.031,2.15,0.06669
2018-04-30,ZECBTC,0.031,0.031,0.028,0.031,0.02869,0.0008442
2018-04-29,ZECBTC,0.031,0.0319,0.028,0.031,0.1495,0.00439
2018-04-28,ZECBTC,0.028,0.031,0.028,0.031,0.5203,0.0156
