Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DGB,Volume BTC
2019-03-20,DGBBTC,3.33e-06,3.51e-06,3.16e-06,3.29e-06,31272.35,0.1021
2019-03-19,DGBBTC,3.42e-06,3.42e-06,3.32e-06,3.33e-06,49880.84,0.1665
2019-03-18,DGBBTC,3.57e-06,3.63e-06,3.42e-06,3.42e-06,523.62,0.001823
2019-03-17,DGBBTC,3.61e-06,3.61e-06,3.55e-06,3.57e-06,7369.53,0.02622
2019-03-16,DGBBTC,3.6e-06,3.61e-06,3.55e-06,3.61e-06,6559.37,0.0236
2019-03-15,DGBBTC,3.59e-06,3.67e-06,3.53e-06,3.6e-06,3050.06,0.01081
2019-03-14,DGBBTC,3.53e-06,3.59e-06,3.53e-06,3.59e-06,3477.23,0.01247
2019-03-13,DGBBTC,3.72e-06,3.75e-06,3.53e-06,3.53e-06,12974.55,0.04714
2019-03-12,DGBBTC,3.27e-06,3.75e-06,3.27e-06,3.72e-06,445.69,0.001649
2019-03-11,DGBBTC,3.17e-06,3.27e-06,3.17e-06,3.27e-06,3687.74,0.01187
2019-03-10,DGBBTC,3.25e-06,3.25e-06,3.14e-06,3.17e-06,1832.29,0.005816
2019-03-09,DGBBTC,3.11e-06,3.25e-06,3.0e-06,3.25e-06,851.66,0.002656
2019-03-08,DGBBTC,2.91e-06,3.13e-06,2.91e-06,3.11e-06,1565.68,0.004773
2019-03-07,DGBBTC,2.88e-06,3.0e-06,2.88e-06,2.91e-06,1732.55,0.005173
2019-03-06,DGBBTC,2.98e-06,2.98e-06,2.88e-06,2.88e-06,2711.39,0.007817
2019-03-05,DGBBTC,2.8e-06,2.98e-06,2.8e-06,2.98e-06,20223.36,0.05962
2019-03-04,DGBBTC,2.93e-06,2.93e-06,2.76e-06,2.8e-06,20109.52,0.05697
2019-03-03,DGBBTC,3.02e-06,3.02e-06,2.93e-06,2.93e-06,2850.37,0.008463
2019-03-02,DGBBTC,3.0e-06,3.02e-06,2.91e-06,3.02e-06,6684.61,0.01966
2019-03-01,DGBBTC,2.79e-06,3.02e-06,2.79e-06,3.0e-06,7830.55,0.02245
2019-02-28,DGBBTC,2.79e-06,2.8e-06,2.78e-06,2.79e-06,1409.47,0.003932
2019-02-27,DGBBTC,2.77e-06,2.81e-06,2.76e-06,2.79e-06,1710.74,0.004763
2019-02-26,DGBBTC,2.69e-06,2.77e-06,2.69e-06,2.77e-06,1621.21,0.004442
2019-02-25,DGBBTC,2.69e-06,2.74e-06,2.65e-06,2.69e-06,9422.17,0.02541
2019-02-24,DGBBTC,2.74e-06,2.87e-06,2.64e-06,2.69e-06,9223.15,0.02587
2019-02-23,DGBBTC,2.61e-06,2.74e-06,2.59e-06,2.74e-06,4738.97,0.01262
2019-02-22,DGBBTC,2.61e-06,2.61e-06,2.54e-06,2.61e-06,3882.67,0.009894
2019-02-21,DGBBTC,2.43e-06,2.61e-06,2.43e-06,2.61e-06,4511.97,0.01156
2019-02-20,DGBBTC,2.51e-06,2.51e-06,2.43e-06,2.43e-06,4924.36,0.01198
2019-02-19,DGBBTC,2.53e-06,2.54e-06,2.48e-06,2.51e-06,19466.22,0.04871
2019-02-18,DGBBTC,2.51e-06,2.6e-06,2.46e-06,2.53e-06,303667.51,0.7687
2019-02-17,DGBBTC,2.46e-06,2.51e-06,2.44e-06,2.51e-06,142911.29,0.3536
2019-02-16,DGBBTC,2.49e-06,2.49e-06,2.39e-06,2.46e-06,170378.27,0.4116
2019-02-15,DGBBTC,2.5e-06,2.5e-06,2.45e-06,2.49e-06,68616.16,0.1704
2019-02-14,DGBBTC,2.45e-06,2.55e-06,2.43e-06,2.5e-06,96130.55,0.238
2019-02-13,DGBBTC,2.43e-06,2.52e-06,2.38e-06,2.45e-06,245827.13,0.5971
2019-02-12,DGBBTC,2.46e-06,2.47e-06,2.31e-06,2.43e-06,279881.96,0.6725
2019-02-11,DGBBTC,2.5e-06,2.55e-06,2.39e-06,2.46e-06,371623.07,0.8991
2019-02-10,DGBBTC,2.6e-06,2.66e-06,2.44e-06,2.5e-06,223354.76,0.5674
2019-02-09,DGBBTC,2.56e-06,2.65e-06,2.52e-06,2.6e-06,154410.67,0.4019
2019-02-08,DGBBTC,2.45e-06,2.66e-06,2.4e-06,2.56e-06,355264.65,0.9008
2019-02-07,DGBBTC,2.43e-06,2.52e-06,2.4e-06,2.45e-06,369020.38,0.9133
2019-02-06,DGBBTC,2.48e-06,2.5e-06,2.4e-06,2.43e-06,266068.52,0.6504
2019-02-05,DGBBTC,2.49e-06,2.52e-06,2.48e-06,2.48e-06,125208.32,0.3123
2019-02-04,DGBBTC,2.54e-06,2.55e-06,2.48e-06,2.49e-06,177822.23,0.4456
2019-02-03,DGBBTC,2.55e-06,2.58e-06,2.52e-06,2.54e-06,142428.53,0.3613
2019-02-02,DGBBTC,2.54e-06,2.6e-06,2.52e-06,2.55e-06,111967.33,0.285
2019-02-01,DGBBTC,2.51e-06,2.6e-06,2.5e-06,2.54e-06,208525.49,0.5278
2019-01-31,DGBBTC,2.57e-06,2.6e-06,2.5e-06,2.51e-06,221745.2,0.565
2019-01-30,DGBBTC,2.49e-06,2.63e-06,2.48e-06,2.57e-06,407227.18,1.05
2019-01-29,DGBBTC,2.53e-06,2.57e-06,2.47e-06,2.49e-06,199300.93,0.5006
2019-01-28,DGBBTC,2.56e-06,2.59e-06,2.5e-06,2.53e-06,218850.65,0.5552
2019-01-27,DGBBTC,2.62e-06,2.64e-06,2.56e-06,2.56e-06,586343.32,1.53
2019-01-26,DGBBTC,2.62e-06,2.65e-06,2.62e-06,2.62e-06,169497.2,0.4444
2019-01-25,DGBBTC,2.65e-06,2.66e-06,2.62e-06,2.62e-06,73347.48,0.1932
2019-01-24,DGBBTC,2.63e-06,2.67e-06,2.62e-06,2.65e-06,98937.5,0.2613
2019-01-23,DGBBTC,2.67e-06,2.71e-06,2.63e-06,2.63e-06,167610.18,0.4473
2019-01-22,DGBBTC,2.65e-06,2.71e-06,2.63e-06,2.67e-06,130279.43,0.3478
2019-01-21,DGBBTC,2.67e-06,2.71e-06,2.63e-06,2.65e-06,224343.05,0.598
2019-01-20,DGBBTC,2.72e-06,2.72e-06,2.64e-06,2.67e-06,104106.93,0.2783
2019-01-19,DGBBTC,2.7e-06,2.74e-06,2.65e-06,2.72e-06,200008.61,0.5402
2019-01-18,DGBBTC,2.7e-06,2.76e-06,2.69e-06,2.7e-06,57993.83,0.1577
2019-01-17,DGBBTC,2.69e-06,2.77e-06,2.66e-06,2.7e-06,190106.48,0.5142
2019-01-16,DGBBTC,2.69e-06,2.71e-06,2.62e-06,2.69e-06,197660.73,0.5219
2019-01-15,DGBBTC,2.74e-06,2.78e-06,2.65e-06,2.69e-06,170582.9,0.4644
2019-01-14,DGBBTC,2.65e-06,2.76e-06,2.61e-06,2.74e-06,148850.6,0.3969
2019-01-13,DGBBTC,2.7e-06,2.75e-06,2.61e-06,2.65e-06,633792.58,1.7
2019-01-12,DGBBTC,2.72e-06,2.79e-06,2.7e-06,2.7e-06,120129.69,0.3274
2019-01-11,DGBBTC,2.74e-06,2.8e-06,2.67e-06,2.72e-06,299698.83,0.8149
2019-01-10,DGBBTC,2.82e-06,2.89e-06,2.61e-06,2.74e-06,400616.82,1.08
2019-01-09,DGBBTC,2.83e-06,2.93e-06,2.8e-06,2.82e-06,110909.07,0.3156
2019-01-08,DGBBTC,2.97e-06,3.02e-06,2.83e-06,2.83e-06,210406.85,0.6086
2019-01-07,DGBBTC,2.87e-06,3.03e-06,2.79e-06,2.97e-06,407458.41,1.19
2019-01-06,DGBBTC,2.75e-06,2.98e-06,2.69e-06,2.87e-06,559014.65,1.57
2019-01-05,DGBBTC,2.77e-06,2.86e-06,2.75e-06,2.75e-06,136460.85,0.3817
2019-01-04,DGBBTC,2.83e-06,2.85e-06,2.73e-06,2.77e-06,29716.09,0.08216
2019-01-03,DGBBTC,2.72e-06,3.02e-06,2.72e-06,2.83e-06,315905.96,0.887
2019-01-02,DGBBTC,2.78e-06,2.82e-06,2.7e-06,2.72e-06,302648.74,0.8414
2019-01-01,DGBBTC,2.76e-06,2.82e-06,2.69e-06,2.78e-06,242466.26,0.6733
2018-12-31,DGBBTC,2.78e-06,2.79e-06,2.72e-06,2.76e-06,271054.19,0.7481
2018-12-30,DGBBTC,2.75e-06,2.8e-06,2.71e-06,2.78e-06,93823.5,0.2579
2018-12-29,DGBBTC,2.73e-06,2.8e-06,2.69e-06,2.75e-06,152329.39,0.419
2018-12-28,DGBBTC,2.64e-06,2.8e-06,2.57e-06,2.73e-06,172878.34,0.4602
2018-12-27,DGBBTC,2.71e-06,2.74e-06,2.58e-06,2.64e-06,189865.19,0.503
2018-12-26,DGBBTC,2.76e-06,2.87e-06,2.7e-06,2.71e-06,334631.95,0.9255
2018-12-25,DGBBTC,2.91e-06,2.94e-06,2.63e-06,2.76e-06,370022.74,1.01
2018-12-24,DGBBTC,2.83e-06,3.02e-06,2.82e-06,2.91e-06,809818.78,2.35
2018-12-23,DGBBTC,2.72e-06,2.88e-06,2.72e-06,2.83e-06,184924.4,0.5223
2018-12-22,DGBBTC,2.69e-06,2.79e-06,2.59e-06,2.72e-06,212966.4,0.5729
2018-12-21,DGBBTC,2.87e-06,2.95e-06,2.68e-06,2.69e-06,155931.69,0.4379
2018-12-20,DGBBTC,2.94e-06,3.1e-06,2.76e-06,2.87e-06,266431.27,0.7796
2018-12-19,DGBBTC,3.04e-06,3.15e-06,2.68e-06,2.94e-06,548010.26,1.67
2018-12-18,DGBBTC,2.68e-06,3.04e-06,2.68e-06,3.04e-06,533048.03,1.54
2018-12-17,DGBBTC,2.59e-06,2.89e-06,2.52e-06,2.68e-06,418226.04,1.14
2018-12-16,DGBBTC,2.59e-06,2.8e-06,2.52e-06,2.59e-06,342233.19,0.9044
2018-12-15,DGBBTC,2.43e-06,2.61e-06,2.42e-06,2.59e-06,351952.03,0.8883
2018-12-14,DGBBTC,2.41e-06,2.47e-06,2.35e-06,2.43e-06,195883.12,0.4678
2018-12-13,DGBBTC,2.49e-06,2.52e-06,2.36e-06,2.41e-06,231742.12,0.5607
2018-12-12,DGBBTC,2.55e-06,2.65e-06,2.49e-06,2.49e-06,279066.32,0.715
2018-12-11,DGBBTC,2.64e-06,2.84e-06,2.47e-06,2.55e-06,144769.03,0.3801
2018-12-10,DGBBTC,2.72e-06,2.8e-06,2.6e-06,2.64e-06,131597.43,0.3502
2018-12-09,DGBBTC,2.73e-06,2.8e-06,2.64e-06,2.72e-06,395950.21,1.08
2018-12-08,DGBBTC,2.74e-06,2.96e-06,2.7e-06,2.73e-06,439138.91,1.23
2018-12-07,DGBBTC,2.87e-06,3.0e-06,2.7e-06,2.74e-06,500408.52,1.42
2018-12-06,DGBBTC,2.84e-06,3.03e-06,2.84e-06,2.87e-06,193054.64,0.5683
2018-12-05,DGBBTC,3.03e-06,3.11e-06,2.82e-06,2.84e-06,260114.94,0.7844
2018-12-04,DGBBTC,3.01e-06,3.09e-06,2.99e-06,3.03e-06,72586.72,0.2213
2018-12-03,DGBBTC,3.16e-06,3.22e-06,3.01e-06,3.01e-06,334058.56,1.03
2018-12-02,DGBBTC,3.25e-06,3.26e-06,3.1e-06,3.16e-06,88332.63,0.2803
2018-12-01,DGBBTC,3.15e-06,3.25e-06,3.03e-06,3.25e-06,101902.33,0.3196
2018-11-30,DGBBTC,3.26e-06,3.38e-06,3.03e-06,3.15e-06,299697.82,0.9458
2018-11-29,DGBBTC,3.29e-06,3.4e-06,3.24e-06,3.26e-06,392182.08,1.3
2018-11-28,DGBBTC,3.18e-06,3.37e-06,3.1e-06,3.29e-06,459949.18,1.5
2018-11-27,DGBBTC,2.83e-06,3.28e-06,2.79e-06,3.18e-06,250729.86,0.7685
2018-11-26,DGBBTC,2.68e-06,2.86e-06,2.67e-06,2.83e-06,201198.27,0.5591
2018-11-25,DGBBTC,2.7e-06,2.78e-06,2.61e-06,2.68e-06,368113.26,0.9883
2018-11-24,DGBBTC,2.68e-06,2.76e-06,2.61e-06,2.7e-06,235801.81,0.6269
2018-11-23,DGBBTC,2.66e-06,2.78e-06,2.58e-06,2.68e-06,491683.08,1.31
2018-11-22,DGBBTC,2.76e-06,2.86e-06,2.66e-06,2.66e-06,291658.69,0.8155
2018-11-21,DGBBTC,2.73e-06,2.84e-06,2.68e-06,2.76e-06,156743.15,0.4356
2018-11-20,DGBBTC,2.68e-06,2.88e-06,2.61e-06,2.73e-06,613455.82,1.67
2018-11-19,DGBBTC,2.94e-06,3.02e-06,2.62e-06,2.68e-06,334410.94,0.9377
2018-11-18,DGBBTC,2.95e-06,3.13e-06,2.9e-06,2.94e-06,107400.45,0.3204
2018-11-17,DGBBTC,3.06e-06,3.15e-06,2.87e-06,2.95e-06,237621.52,0.7143
2018-11-16,DGBBTC,2.87e-06,3.15e-06,2.87e-06,3.06e-06,235607.04,0.7218
2018-11-15,DGBBTC,2.96e-06,2.99e-06,2.82e-06,2.87e-06,573888.31,1.67
2018-11-14,DGBBTC,3.04e-06,3.11e-06,2.91e-06,2.96e-06,357833.0,1.06
2018-11-13,DGBBTC,3.14e-06,3.17e-06,2.99e-06,3.04e-06,178474.9,0.5504
2018-11-12,DGBBTC,3.05e-06,3.14e-06,2.91e-06,3.14e-06,321011.18,0.9679
2018-11-11,DGBBTC,3.17e-06,3.2e-06,3.03e-06,3.05e-06,125666.9,0.3908
2018-11-10,DGBBTC,3.2e-06,3.27e-06,3.15e-06,3.17e-06,362402.32,1.16
2018-11-09,DGBBTC,3.16e-06,3.28e-06,3.15e-06,3.2e-06,101542.59,0.3243
2018-11-08,DGBBTC,3.26e-06,3.28e-06,3.15e-06,3.16e-06,249743.53,0.8003
2018-11-07,DGBBTC,3.29e-06,3.34e-06,3.24e-06,3.26e-06,232690.04,0.7638
2018-11-06,DGBBTC,3.32e-06,3.32e-06,3.23e-06,3.29e-06,168449.67,0.5525
2018-11-05,DGBBTC,3.39e-06,3.4e-06,3.26e-06,3.32e-06,431311.85,1.42
2018-11-04,DGBBTC,3.38e-06,3.43e-06,3.34e-06,3.39e-06,222495.57,0.7534
2018-11-03,DGBBTC,3.4e-06,3.46e-06,3.35e-06,3.38e-06,159383.98,0.5417
2018-11-02,DGBBTC,3.3e-06,3.59e-06,3.23e-06,3.4e-06,378733.61,1.3
2018-11-01,DGBBTC,3.36e-06,3.4e-06,3.22e-06,3.3e-06,386416.31,1.27
2018-10-31,DGBBTC,3.3e-06,3.36e-06,3.21e-06,3.36e-06,300497.21,0.9881
2018-10-30,DGBBTC,3.36e-06,3.36e-06,3.28e-06,3.3e-06,231324.71,0.7686
2018-10-29,DGBBTC,3.46e-06,3.46e-06,3.32e-06,3.36e-06,164841.49,0.5595
2018-10-28,DGBBTC,3.49e-06,3.51e-06,3.42e-06,3.46e-06,112130.43,0.3881
2018-10-27,DGBBTC,3.47e-06,3.56e-06,3.43e-06,3.49e-06,136036.16,0.4722
2018-10-26,DGBBTC,3.46e-06,3.55e-06,3.38e-06,3.47e-06,144848.82,0.4963
2018-10-25,DGBBTC,3.39e-06,3.5e-06,3.39e-06,3.46e-06,145709.77,0.5018
2018-10-24,DGBBTC,3.4e-06,3.46e-06,3.39e-06,3.39e-06,131096.69,0.4473
2018-10-23,DGBBTC,3.49e-06,3.55e-06,3.4e-06,3.4e-06,132962.84,0.4588
2018-10-22,DGBBTC,3.57e-06,3.58e-06,3.47e-06,3.49e-06,192719.01,0.681
2018-10-21,DGBBTC,3.6e-06,3.65e-06,3.52e-06,3.57e-06,201481.61,0.7206
2018-10-20,DGBBTC,3.6e-06,3.61e-06,3.56e-06,3.6e-06,49651.84,0.1779
2018-10-19,DGBBTC,3.57e-06,3.63e-06,3.54e-06,3.6e-06,111198.48,0.398
2018-10-18,DGBBTC,3.59e-06,3.62e-06,3.56e-06,3.57e-06,162736.56,0.5824
2018-10-17,DGBBTC,3.64e-06,3.74e-06,3.57e-06,3.59e-06,230735.23,0.8377
2018-10-16,DGBBTC,3.7e-06,3.73e-06,3.55e-06,3.64e-06,182300.63,0.6631
2018-10-15,DGBBTC,3.73e-06,3.74e-06,3.56e-06,3.7e-06,287357.64,1.05
2018-10-14,DGBBTC,3.66e-06,3.91e-06,3.63e-06,3.73e-06,445277.52,1.68
2018-10-13,DGBBTC,3.67e-06,3.76e-06,3.66e-06,3.66e-06,112706.45,0.4158
2018-10-12,DGBBTC,3.62e-06,3.75e-06,3.55e-06,3.67e-06,201558.69,0.7386
2018-10-11,DGBBTC,3.84e-06,3.84e-06,3.62e-06,3.62e-06,303510.06,1.13
2018-10-10,DGBBTC,3.81e-06,3.9e-06,3.77e-06,3.84e-06,200741.85,0.7695
2018-10-09,DGBBTC,3.86e-06,3.86e-06,3.78e-06,3.81e-06,262884.89,1.0
