Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume CAD
2019-01-25,ETHCAD,182,183,175.3,177.97,493.57,88773.4
2019-01-24,ETHCAD,184.17,185.99,181,182,497.27,90629.86
2019-01-23,ETHCAD,186.97,200,178.28,184.17,986.21,182277.4
2019-01-22,ETHCAD,177.51,187,177.51,186.97,518.68,94259.87
2019-01-21,ETHCAD,180,182.94,177,177.51,583.29,104864.69
2019-01-20,ETHCAD,185.01,189.75,176.35,180,964.46,175059.58
2019-01-19,ETHCAD,181.01,191.9,180.07,185.01,1136.71,212062.9
2019-01-18,ETHCAD,184.61,186.84,181,181.01,661.24,121306.2
2019-01-17,ETHCAD,185.1,188.5,181.71,184.61,1045.36,193346.12
2019-01-16,ETHCAD,181.5,198.88,180.67,185.1,2105.71,395340.79
2019-01-15,ETHCAD,183.04,194.6,176.39,181.5,2800.33,524314.78
2019-01-14,ETHCAD,169.32,188.71,165.08,183.04,1846.6,328372.66
2019-01-13,ETHCAD,181.59,182.47,165,169.32,1325.88,229954.59
2019-01-12,ETHCAD,184.1,184.84,179,181.59,743.91,134723.14
2019-01-11,ETHCAD,182.62,185.38,178,184.1,1379.73,250822.18
2019-01-10,ETHCAD,214.39,215.44,177,182.62,1531.98,296973.03
2019-01-09,ETHCAD,213.99,218.98,211.42,214.39,701.5,149861.36
2019-01-08,ETHCAD,214.23,219.22,210.2,213.99,723.95,155133.69
2019-01-07,ETHCAD,224.4,226.88,214.23,214.23,1224.7,269429.41
2019-01-06,ETHCAD,222.5,227.55,216.18,224.4,931.72,206486.45
2019-01-05,ETHCAD,219.01,228.98,219,222.5,653.97,147155.52
2019-01-04,ETHCAD,210.22,222.12,209.19,219.01,793.0,171384.14
2019-01-03,ETHCAD,218.98,224.1,206.4,210.22,890.81,189571.02
2019-01-02,ETHCAD,200,224,196.41,218.98,1818.94,390129.93
2019-01-01,ETHCAD,188.31,203.98,185.62,200,1169.19,224182.29
2018-12-31,ETHCAD,201.77,201.77,187.49,188.31,935.67,180921.36
2018-12-30,ETHCAD,202.41,204.1,193.29,201.77,614.12,122115.65
2018-12-29,ETHCAD,198.88,214.99,194.3,202.41,1286.07,263236.33
2018-12-28,ETHCAD,172.01,208.99,170.66,198.88,1816.01,352339.7
2018-12-27,ETHCAD,200.99,200.99,171.24,172.01,1017.75,187411.98
2018-12-26,ETHCAD,196.15,209.38,189.01,200.99,1911.59,380224.4
2018-12-25,ETHCAD,210,214.88,184.31,196.15,1441.27,279467.52
2018-12-24,ETHCAD,197.54,239.97,197.54,210,3295.3,731322.68
2018-12-23,ETHCAD,177.81,204.99,177.81,197.54,1319.9,257954.78
2018-12-22,ETHCAD,165.74,179,165,177.81,736.43,125401.97
2018-12-21,ETHCAD,174.98,180.1,165.02,165.74,2211.59,379180.12
2018-12-20,ETHCAD,156.41,175.5,152.26,174.98,2512.73,412063.85
2018-12-19,ETHCAD,148.1,175,147,156.41,6452.74,1052624.77
2018-12-18,ETHCAD,138.78,148.1,132.75,148.1,1811.33,253525.32
2018-12-17,ETHCAD,122.16,142.87,122.01,138.78,1685.98,223401.69
2018-12-16,ETHCAD,122.41,127.89,119.74,122.16,1549.84,194241.43
2018-12-15,ETHCAD,119.23,126.01,118.89,122.41,2065.02,252147.78
2018-12-14,ETHCAD,120.51,123.98,119.15,119.23,1713.57,209828.89
2018-12-13,ETHCAD,128.5,129.63,120,120.51,1369.26,168479.76
2018-12-12,ETHCAD,127.71,130.31,124.14,128.5,914.24,115813.0
2018-12-11,ETHCAD,128.63,133.14,123.69,127.71,633.83,80855.55
2018-12-10,ETHCAD,137.95,138.15,128.24,128.63,1257.29,164785.78
2018-12-09,ETHCAD,133.21,143.26,126.18,137.95,1583.0,215174.33
2018-12-08,ETHCAD,135.75,143.21,122.51,133.21,862.52,115148.78
2018-12-07,ETHCAD,134.83,139.92,119.11,135.75,4478.2,579997.23
2018-12-06,ETHCAD,147.24,150,131.33,134.83,4228.47,617803.28
2018-12-05,ETHCAD,157.45,159.11,147.24,147.24,961.61,146339.86
2018-12-04,ETHCAD,155.51,163.87,152.11,157.45,1098.14,172245.98
2018-12-03,ETHCAD,171.3,188,151.63,155.51,2285.52,379721.6
2018-12-02,ETHCAD,169.67,173.32,165.04,171.3,4571.01,782641.62
2018-12-01,ETHCAD,163.78,170,158.01,169.67,521.74,86507.89
2018-11-30,ETHCAD,166.84,173.33,156,163.78,1010.76,166819.71
2018-11-29,ETHCAD,173.51,178.33,163.5,166.84,1437.85,243730.55
2018-11-28,ETHCAD,153,183.57,153,173.51,4968.43,847395.86
2018-11-27,ETHCAD,150,155,141.41,153,1928.44,285248.65
2018-11-26,ETHCAD,165.25,167.08,145.56,150,4627.64,733626.93
2018-11-25,ETHCAD,159.88,169.53,142.56,165.25,2336.63,358889.9
2018-11-24,ETHCAD,178.09,182.98,152.75,159.88,2056.12,347663.63
2018-11-23,ETHCAD,182,185.56,170.01,178.09,3317.23,578777.98
2018-11-22,ETHCAD,197.34,199.76,182,182,3763.37,726174.09
2018-11-21,ETHCAD,188.3,197.97,181.03,197.34,2993.78,569864.03
2018-11-20,ETHCAD,210.49,215,181.09,188.3,7517.75,1498200.0
2018-11-19,ETHCAD,249,253.01,205,210.49,3803.15,888123.59
2018-11-18,ETHCAD,251,256.17,248.01,249,395.38,98711.22
2018-11-17,ETHCAD,251.77,256.16,246.02,251,1102.51,274605.7
2018-11-16,ETHCAD,260.06,260.18,245.55,251.77,929.23,233560.45
2018-11-15,ETHCAD,260,267.31,246.11,260.06,1332.75,340102.53
2018-11-14,ETHCAD,289.8,289.8,250,260,2247.84,599492.73
2018-11-13,ETHCAD,292.81,296.8,287.01,289.8,308.48,89667.72
2018-11-12,ETHCAD,290.26,297.77,290.01,292.81,1345.79,399369.39
2018-11-11,ETHCAD,295.02,297.99,289,290.26,153.83,45016.19
2018-11-10,ETHCAD,292.46,299.28,288.67,295.02,243.03,72138.56
2018-11-09,ETHCAD,290.14,295.56,287,292.46,326.51,94874.11
2018-11-08,ETHCAD,303.99,303.99,290.14,290.14,367.61,108524.78
2018-11-07,ETHCAD,302.03,307.6,296,303.99,570.87,171923.57
2018-11-06,ETHCAD,292.5,305,289.99,302.03,535.57,158747.06
2018-11-05,ETHCAD,293.25,296.24,285.55,292.5,473.55,137466.56
2018-11-04,ETHCAD,282.51,300,279.2,293.25,1182.82,344202.01
2018-11-03,ETHCAD,283.01,285.43,280,282.51,336.97,94980.07
2018-11-02,ETHCAD,278.99,285.85,274.41,283.01,730.69,206316.15
2018-11-01,ETHCAD,279.98,283.03,274.41,278.99,967.55,270038.87
2018-10-31,ETHCAD,274.94,280,270.01,279.98,2762.3,767691.4
2018-10-30,ETHCAD,276.14,278.49,270.13,274.94,303.22,83109.84
2018-10-29,ETHCAD,284.88,285,268.05,276.14,1443.63,395404.41
2018-10-28,ETHCAD,283.99,284.88,280.57,284.88,314.41,88716.36
2018-10-27,ETHCAD,282.5,284,278.76,283.99,197.67,55737.58
2018-10-26,ETHCAD,282.18,284.9,276.96,282.5,332.84,93716.96
2018-10-25,ETHCAD,277.05,282.9,275,282.18,499.06,138819.34
2018-10-24,ETHCAD,278.87,284.5,277.05,277.05,639.8,180579.06
2018-10-23,ETHCAD,278.48,283,276.64,278.87,2015.05,565681.4
2018-10-22,ETHCAD,279.64,283.99,278.09,278.48,1174.39,330022.76
2018-10-21,ETHCAD,284.47,285,279.5,279.64,190.76,53792.44
2018-10-20,ETHCAD,277.28,285,277.28,284.47,205.85,58175.46
2018-10-19,ETHCAD,284.99,285,277.01,277.28,156.4,43735.41
2018-10-18,ETHCAD,291.24,291.25,278.6,284.99,453.16,128017.28
2018-10-17,ETHCAD,286,292.99,282.02,291.24,1348.85,391714.04
2018-10-16,ETHCAD,288.33,292.59,279,286,746.82,212835.5
2018-10-15,ETHCAD,268.03,305,268,288.33,2702.04,784897.18
2018-10-14,ETHCAD,281.97,281.97,268,268.03,1126.8,311332.59
2018-10-13,ETHCAD,274.28,283,274.03,281.97,432.12,120544.7
2018-10-12,ETHCAD,271,285.75,270.06,274.28,2856.11,787488.89
2018-10-11,ETHCAD,311.65,313.65,270.02,271,3083.05,884030.98
2018-10-10,ETHCAD,313,317.98,311.49,311.65,549.63,171984.9
2018-10-09,ETHCAD,323.3,323.3,312.01,313,448.33,142002.48
2018-10-08,ETHCAD,315,324.67,312.3,323.3,400.93,128487.68
2018-10-07,ETHCAD,313,315.58,311.49,315,773.3,241934.88
2018-10-06,ETHCAD,315.68,316,311.49,313,752.82,236020.82
2018-10-05,ETHCAD,304.87,317.98,303.11,315.68,746.18,229820.33
2018-10-04,ETHCAD,301.01,313.43,301,304.87,1386.52,431568.23
2018-10-03,ETHCAD,313.28,313.28,296.02,301.01,935.22,282992.04
2018-10-02,ETHCAD,316.5,317.75,306.44,313.28,334.24,103986.72
2018-10-01,ETHCAD,320,322.99,310,316.5,443.76,139467.16
2018-09-30,ETHCAD,321.66,326,312.45,320,429.98,137731.34
2018-09-29,ETHCAD,304.8,323.22,297.87,321.66,948.63,298009.49
2018-09-28,ETHCAD,315.98,319.4,300,304.8,652.06,200948.19
2018-09-27,ETHCAD,299.46,320,296,315.98,1085.32,334907.5
2018-09-26,ETHCAD,309.92,311,290.9,299.46,778.41,235768.51
2018-09-25,ETHCAD,318.01,326.22,288,309.92,1139.79,344688.59
2018-09-24,ETHCAD,337.23,343.24,316.46,318.01,634.17,208386.5
2018-09-23,ETHCAD,330.01,346.63,328,337.23,2570.27,884427.08
2018-09-22,ETHCAD,340.87,350,325.36,330.01,954.83,319763.61
2018-09-21,ETHCAD,312,349.52,305,340.87,2566.57,834224.33
2018-09-20,ETHCAD,289.99,312,286.01,312,2393.09,708178.34
2018-09-19,ETHCAD,293.44,296.82,273.52,289.99,744.36,215076.96
2018-09-18,ETHCAD,278.57,298.99,272.5,293.44,737.48,209709.11
2018-09-17,ETHCAD,308.26,309.3,268.01,278.57,962.77,277407.69
2018-09-16,ETHCAD,307.74,311.54,279,308.26,597.47,178002.77
2018-09-15,ETHCAD,292.81,315.08,292.8,307.74,780.9,240882.07
2018-09-14,ETHCAD,291,310,283.03,292.81,2624.4,787844.53
2018-09-13,ETHCAD,257.07,307.76,257.07,291,4447.8,1223998.17
2018-09-12,ETHCAD,256,259.79,235.12,257.07,3270.49,818038.15
2018-09-11,ETHCAD,274.61,280,247.84,256,1815.61,467102.98
2018-09-10,ETHCAD,281.33,284,265.99,274.61,4299.99,1179139.4
2018-09-09,ETHCAD,279.44,295.24,257.73,281.33,7198.23,1994149.35
2018-09-08,ETHCAD,303.7,309.37,270.02,279.44,2264.75,638974.39
2018-09-07,ETHCAD,329.86,332.99,299.55,303.7,3273.81,1025970.54
2018-09-06,ETHCAD,320.1,334.89,300,329.86,4547.44,1442904.85
2018-09-05,ETHCAD,399.99,402.99,320,320.1,4996.82,1826144.59
2018-09-04,ETHCAD,394.48,401.44,385.05,399.99,2058.42,819082.16
2018-09-03,ETHCAD,405.67,405.79,390.21,394.48,308.63,122406.82
2018-09-02,ETHCAD,399.4,416,394.15,405.67,2471.87,999743.42
2018-09-01,ETHCAD,383.5,411,381.36,399.4,977.55,393034.51
2018-08-31,ETHCAD,385,394,375.09,383.5,401.1,153653.09
2018-08-30,ETHCAD,393.99,398,373.22,385,460.64,175749.83
2018-08-29,ETHCAD,401.89,410,388.8,393.99,2344.91,947041.29
2018-08-28,ETHCAD,393.99,401.9,386.46,401.89,1086.96,427840.36
2018-08-27,ETHCAD,380.89,393.99,371.92,393.99,2690.53,1036950.34
2018-08-26,ETHCAD,384.5,386.09,370.03,380.89,321.33,121095.37
2018-08-25,ETHCAD,393.19,396,380,384.5,319.96,124378.24
2018-08-24,ETHCAD,382.51,395.99,372.24,393.19,624.16,239483.75
2018-08-23,ETHCAD,367.19,388.71,367.19,382.51,338.85,127948.66
2018-08-22,ETHCAD,390,404.8,361.65,367.19,1975.74,770046.0
2018-08-21,ETHCAD,380,397.72,377.36,390,301.04,116064.82
2018-08-20,ETHCAD,416.49,423.33,375.06,380,2350.65,934342.86
2018-08-19,ETHCAD,402.2,422.52,401.19,416.49,501.25,207399.95
2018-08-18,ETHCAD,426.39,437.73,392.12,402.2,2892.51,1175490.69
2018-08-17,ETHCAD,395.48,429.99,393.75,426.39,1249.39,514403.0
2018-08-16,ETHCAD,388.73,408.74,377.06,395.48,1846.81,726142.72
2018-08-15,ETHCAD,375.49,421.01,375.1,388.73,1775.31,707103.05
2018-08-14,ETHCAD,393.36,397.77,352.52,375.49,2855.14,1046489.22
2018-08-13,ETHCAD,438.99,511,393.35,393.36,3499.13,1485061.94
2018-08-12,ETHCAD,420.01,420.01,420.01,420.01,0.0,0.0
2018-08-11,ETHCAD,473.37,473.43,420,420.01,1108.82,490681.1
2018-08-10,ETHCAD,508,516.2,471,473.37,761.45,375301.85
2018-08-09,ETHCAD,498.07,519.99,491.87,508,1546.59,783571.7
2018-08-08,ETHCAD,520.54,526.92,482.67,498.07,2438.45,1238948.82
2018-08-07,ETHCAD,542.22,555.9,520,520.54,3135.16,1714967.04
2018-08-06,ETHCAD,549.63,552.88,534,542.22,621.58,338190.54
2018-08-05,ETHCAD,545,549.88,526.74,549.63,1223.73,656648.09
2018-08-04,ETHCAD,557.4,558.82,539,545,419.9,229326.84
2018-08-03,ETHCAD,555.75,559.49,530.11,557.4,1052.4,570806.67
2018-08-02,ETHCAD,554.83,566.61,543.02,555.75,483.39,267078.54
2018-08-01,ETHCAD,584,591.94,545.01,554.83,698.41,389102.58
2018-07-31,ETHCAD,608.86,624.68,577.78,584,911.18,540366.11
2018-07-30,ETHCAD,617.04,623,601.1,608.86,441.27,269859.04
2018-07-29,ETHCAD,621,625,615.28,617.04,199.9,123862.56
2018-07-28,ETHCAD,635.36,635.51,618,621,113.0,70766.26
2018-07-27,ETHCAD,621,637.97,612.8,635.36,479.9,299167.42
2018-07-26,ETHCAD,638.76,643.97,610,621,488.32,307871.42
2018-07-25,ETHCAD,645,655,627.29,638.76,661.47,423287.0
2018-07-24,ETHCAD,613.99,650,602.01,645,655.95,412521.06
2018-07-23,ETHCAD,622,632.66,602,613.99,297.6,183712.63
2018-07-22,ETHCAD,629.99,637,620,622,210.03,131937.74
2018-07-21,ETHCAD,605.5,651.21,602,629.99,1245.43,798205.88
2018-07-20,ETHCAD,633,639.49,596.04,605.5,765.77,469162.6
2018-07-19,ETHCAD,652.89,658.93,633,633,367.1,235113.33
2018-07-18,ETHCAD,673.14,694.99,641.22,652.89,772.81,515855.51
2018-07-17,ETHCAD,640.73,692.99,630.02,673.14,1956.24,1285447.87
2018-07-16,ETHCAD,608.99,644.99,597.77,640.73,386.66,243807.33
2018-07-15,ETHCAD,588.01,617.72,584.01,608.99,417.55,252987.1
2018-07-14,ETHCAD,596.06,599.23,587.11,588.01,224.84,133060.0
2018-07-13,ETHCAD,579,597.92,579,596.06,217.1,128112.58
2018-07-12,ETHCAD,605.01,605.01,571.02,579,460.24,269595.18
2018-07-11,ETHCAD,586.04,606.1,585,605.01,1224.47,735001.91
2018-07-10,ETHCAD,630.05,638.68,585.01,586.04,884.55,532550.73
2018-07-09,ETHCAD,655,655,630.01,630.05,592.49,379739.01
2018-07-08,ETHCAD,650,668.05,641.07,655,371.96,243515.99
2018-07-07,ETHCAD,632.28,650,621.78,650,1370.5,871547.58
2018-07-06,ETHCAD,630.94,636.36,614,632.28,287.91,179554.84
2018-07-05,ETHCAD,627.77,645.67,618.95,630.94,1864.03,1184516.44
2018-07-04,ETHCAD,611.54,639.94,605.01,627.77,422.17,262900.39
2018-07-03,ETHCAD,638.01,652.99,611.14,611.54,644.73,404944.04
2018-07-02,ETHCAD,602.02,645,599.02,638.01,363.72,228942.98
2018-07-01,ETHCAD,604.98,613,595.2,602.02,177.36,107006.26
2018-06-30,ETHCAD,587.26,619.36,583.05,604.98,424.98,256937.52
2018-06-29,ETHCAD,568.01,594.96,541.28,587.26,1277.09,719978.88
2018-06-28,ETHCAD,606.29,608.96,568.01,568.01,721.65,425368.18
2018-06-27,ETHCAD,595,606.66,581.49,606.29,2221.5,1321924.33
2018-06-26,ETHCAD,633.45,633.49,593.56,595,623.93,382110.0
2018-06-25,ETHCAD,631.99,649.99,611.05,633.45,683.92,431638.06
2018-06-24,ETHCAD,663.6,663.6,590.04,631.99,1817.81,1133417.59
2018-06-23,ETHCAD,656.79,669,642.01,663.6,1395.21,911260.47
2018-06-22,ETHCAD,722,860,630,656.79,3411.62,2348355.65
2018-06-21,ETHCAD,720,735.95,712,722,3556.99,2587473.91
2018-06-20,ETHCAD,721,727.07,693.89,720,937.92,669917.78
2018-06-19,ETHCAD,707,737,694.88,721,1000.74,720641.19
2018-06-18,ETHCAD,674,710,661.61,707,1885.38,1307898.38
2018-06-17,ETHCAD,674.85,678.99,665.4,674,389.57,261686.71
2018-06-16,ETHCAD,640.01,676.72,640.01,674.85,1423.16,940972.16
2018-06-15,ETHCAD,689.88,692.49,640.01,640.01,896.37,600081.6
2018-06-14,ETHCAD,629.9,694.99,610.25,689.88,1799.71,1180895.49
2018-06-13,ETHCAD,650,668.1,605,629.9,1765.25,1109576.25
2018-06-12,ETHCAD,710,714.96,641.01,650,1199.61,808635.05
2018-06-11,ETHCAD,698.53,718.59,680,710,747.83,521703.97
2018-06-10,ETHCAD,771.15,775.99,673.01,698.53,1672.25,1200844.13
2018-06-09,ETHCAD,770.11,787,770.11,771.15,229.34,178479.06
2018-06-08,ETHCAD,777.92,787,766.53,770.11,260.67,202652.13
2018-06-07,ETHCAD,784,795.8,775.53,777.92,366.98,288830.68
2018-06-06,ETHCAD,781.16,795.89,765.56,784,435.3,341151.74
2018-06-05,ETHCAD,774.91,794,750.01,781.16,834.42,642516.31
2018-06-04,ETHCAD,796.33,813.75,755.05,774.91,630.27,488920.01
2018-06-03,ETHCAD,769.99,810,763.01,796.33,698.26,554604.38
2018-06-02,ETHCAD,750,775,743.76,769.99,974.28,740909.57
2018-06-01,ETHCAD,749.5,764,732.03,750,482.19,359443.52
2018-05-31,ETHCAD,731.66,768,715,749.5,491.9,363687.68
2018-05-30,ETHCAD,738,764.97,701.1,731.66,1573.2,1165800.38
2018-05-29,ETHCAD,679.81,749.97,661.6,738,1745.27,1245162.16
2018-05-28,ETHCAD,755,764.88,667.88,679.81,1629.1,1133181.82
2018-05-27,ETHCAD,770,774.99,731.1,755,505.67,380341.87
2018-05-26,ETHCAD,773.97,795,762,770,351.5,274702.68
2018-05-25,ETHCAD,793.84,810,758,773.97,587.5,458657.37
2018-05-24,ETHCAD,754.01,799.48,730.01,793.84,1183.23,910756.38
2018-05-23,ETHCAD,830,865.09,736.21,754.01,1730.4,1359717.57
2018-05-22,ETHCAD,895.92,895.96,825.23,830,725.16,617860.1
2018-05-21,ETHCAD,908.99,916.97,879,895.92,595.14,535927.02
2018-05-20,ETHCAD,889.42,918,878.06,908.99,718.99,649749.65
2018-05-19,ETHCAD,889.1,915.5,875,889.42,1390.95,1233046.42
2018-05-18,ETHCAD,872.97,889.98,852.01,889.1,683.67,592166.05
2018-05-17,ETHCAD,907.9,920,857.5,872.97,597.53,539198.2
2018-05-16,ETHCAD,905,918.97,872.01,907.9,1226.59,1103750.02
2018-05-15,ETHCAD,919,945,885.99,905,590.53,543171.67
2018-05-14,ETHCAD,941,945,875.01,919,979.47,898664.41
2018-05-13,ETHCAD,879.99,944.44,864,941,825.41,753774.15
2018-05-12,ETHCAD,869,881.98,814.01,879.99,1067.85,914815.16
2018-05-11,ETHCAD,921,934.99,846.02,869,3107.72,2791167.66
2018-05-10,ETHCAD,950,972.87,920,921,1415.36,1344093.34
2018-05-09,ETHCAD,974,974,915.25,950,2017.49,1915443.03
2018-05-08,ETHCAD,970,1000,940.02,974,996.98,969914.38
2018-05-07,ETHCAD,1010,1019.53,890.77,970,1754.69,1674583.35
2018-05-06,ETHCAD,1030,1055,972.01,1010,1130.24,1142430.08
2018-05-05,ETHCAD,1007.5,1054.92,1000.47,1030,1405.36,1454092.43
2018-05-04,ETHCAD,991,1030,969.01,1007.5,2393.14,2394399.18
2018-05-03,ETHCAD,899.69,999,888.25,991,3047.42,2872046.13
2018-05-02,ETHCAD,876.96,900,874.45,899.69,2633.7,2356414.74
2018-05-01,ETHCAD,859.99,888.98,815.28,876.96,3910.51,3399411.38
2018-04-30,ETHCAD,893,904,851,859.99,999.23,876268.59
2018-04-29,ETHCAD,887.84,907.95,865.09,893,1035.96,919898.52
2018-04-28,ETHCAD,841.27,893.64,832.01,887.84,639.77,561510.99
2018-04-27,ETHCAD,865,890,838.01,841.27,1380.2,1200937.11
