Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC
2019-08-07,ETHBTC,0.01969,0.01975,0.01943,0.01943,223.5,4.375
2019-08-06,ETHBTC,0.01972,0.01989,0.01907,0.01969,1840.16,35.87
2019-08-05,ETHBTC,0.02027,0.02038,0.01934,0.01972,2104.45,41.62
2019-08-04,ETHBTC,0.0205,0.0206,0.02007,0.02027,1398.12,28.49
2019-08-03,ETHBTC,0.0207,0.02089,0.02034,0.0205,1562.86,32.17
2019-08-02,ETHBTC,0.02093,0.02117,0.0206,0.0207,1528.07,31.82
2019-08-01,ETHBTC,0.02163,0.02166,0.02075,0.02093,2483.4,52.68
2019-07-31,ETHBTC,0.02192,0.0221,0.02142,0.02163,1592.42,34.64
2019-07-30,ETHBTC,0.02214,0.0222,0.02175,0.02192,1795.66,39.37
2019-07-29,ETHBTC,0.02215,0.02224,0.02181,0.02214,1776.52,39.19
2019-07-28,ETHBTC,0.02183,0.02233,0.02161,0.02215,1874.61,41.1
2019-07-27,ETHBTC,0.02224,0.0223,0.0216,0.02183,2011.24,44.07
2019-07-26,ETHBTC,0.02217,0.02236,0.02191,0.02224,2006.67,44.44
2019-07-25,ETHBTC,0.02215,0.02239,0.02188,0.02217,2242.0,49.48
2019-07-24,ETHBTC,0.02147,0.02244,0.02087,0.02215,2789.08,60.08
2019-07-23,ETHBTC,0.02106,0.02158,0.02095,0.02147,2389.37,50.66
2019-07-22,ETHBTC,0.02131,0.02135,0.0208,0.02106,2300.43,48.58
2019-07-21,ETHBTC,0.02126,0.02143,0.021,0.02131,2362.34,50.15
2019-07-20,ETHBTC,0.02102,0.02182,0.021,0.02126,2778.46,59.37
2019-07-19,ETHBTC,0.02119,0.02124,0.0208,0.02102,2533.25,53.28
2019-07-18,ETHBTC,0.02185,0.02189,0.02155,0.02179,173.69,3.769
2019-07-17,ETHBTC,0.02106,0.0223,0.02096,0.02185,2800.16,60.19
2019-07-16,ETHBTC,0.02107,0.02139,0.02018,0.02106,2073.69,43.53
2019-07-15,ETHBTC,0.02219,0.02226,0.02055,0.02107,2362.19,51.01
2019-07-14,ETHBTC,0.02365,0.02406,0.02207,0.02219,2289.15,52.43
2019-07-13,ETHBTC,0.02335,0.02431,0.02324,0.02365,1727.57,40.83
2019-07-12,ETHBTC,0.02363,0.02406,0.02316,0.02335,1817.47,42.95
2019-07-11,ETHBTC,0.02381,0.02424,0.02304,0.02363,1664.28,39.34
2019-07-10,ETHBTC,0.02459,0.02459,0.02298,0.02381,2092.76,49.82
2019-07-09,ETHBTC,0.0255,0.02559,0.0244,0.02459,1894.42,47.25
2019-07-08,ETHBTC,0.02665,0.02691,0.02527,0.0255,1710.4,44.57
2019-07-07,ETHBTC,0.02563,0.02699,0.02554,0.02665,1886.52,49.2
2019-07-06,ETHBTC,0.02625,0.02625,0.02531,0.02563,1318.94,33.71
2019-07-05,ETHBTC,0.02532,0.02639,0.0252,0.02625,1591.89,41.24
2019-07-04,ETHBTC,0.02525,0.02561,0.02484,0.02532,1242.33,31.23
2019-07-03,ETHBTC,0.0269,0.0269,0.02522,0.02525,1830.43,47.46
2019-07-02,ETHBTC,0.02782,0.02832,0.02652,0.0269,2098.49,58.18
2019-07-01,ETHBTC,0.027,0.02798,0.02665,0.02782,2844.0,77.45
2019-06-30,ETHBTC,0.02685,0.02702,0.02611,0.027,2884.62,76.52
2019-06-29,ETHBTC,0.025,0.02704,0.02499,0.02685,2335.49,60.1
2019-06-28,ETHBTC,0.0264,0.02705,0.02494,0.025,2166.77,56.28
2019-06-27,ETHBTC,0.02584,0.02725,0.02561,0.0264,3084.53,81.12
2019-06-26,ETHBTC,0.02685,0.02767,0.02479,0.02584,4326.42,114.13
2019-06-25,ETHBTC,0.02812,0.02817,0.02685,0.02685,3198.85,88.0
2019-06-24,ETHBTC,0.02832,0.02859,0.02798,0.02812,3120.8,88.23
2019-06-23,ETHBTC,0.02889,0.0294,0.0281,0.02832,3174.68,91.68
2019-06-22,ETHBTC,0.029,0.0296,0.02779,0.02889,3839.52,109.83
2019-06-21,ETHBTC,0.02845,0.0298,0.02845,0.029,4024.33,117.65
