Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NEO,Volume BTC
2019-07-03,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-07-02,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-07-01,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-30,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-29,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-28,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-27,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-26,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-25,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-24,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-23,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-22,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-21,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-20,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-19,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-18,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-17,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-16,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-15,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-14,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-13,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-12,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-11,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-10,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-09,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-08,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-07,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-06,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-05,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-04,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-03,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-02,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-06-01,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-31,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-30,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-29,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-28,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-27,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-26,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-25,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-24,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-23,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-22,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-21,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-20,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-19,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-18,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-17,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-16,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-15,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-14,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-13,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-12,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-11,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-10,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-09,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-08,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-07,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-06,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-05,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-04,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-03,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-02,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-05-01,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-30,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-29,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-28,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-27,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-26,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-25,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-24,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-23,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-22,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-21,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-20,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-19,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-18,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-17,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-16,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-15,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
2019-04-14,NEOBTC,0.002145,0.002145,0.002145,0.002145,0.0,0.0
