Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2019-08-07 03-AM,ETHUSD,226.7,226.9,225.84,225.88,673.02,152526.63
2019-08-07 02-AM,ETHUSD,225.54,227.28,225.51,226.7,575.17,130162.99
2019-08-07 01-AM,ETHUSD,225.31,226.25,225.02,225.54,898.25,202773.11
2019-08-07 12-AM,ETHUSD,226.1,226.1,224.14,225.31,1075.32,242337.31
2019-08-06 11-PM,ETHUSD,224.33,226.41,224.06,226.1,985.74,221735.88
2019-08-06 10-PM,ETHUSD,223.69,225.32,223.03,224.33,891.98,199799.34
2019-08-06 09-PM,ETHUSD,225.89,226.14,222,223.69,3955.12,886011.08
2019-08-06 08-PM,ETHUSD,227.63,227.83,224.64,225.89,3081.08,697672.09
2019-08-06 07-PM,ETHUSD,228.95,229.53,226.44,227.63,1602.8,365293.91
2019-08-06 06-PM,ETHUSD,228.51,228.96,227.88,228.95,3079.19,703026.93
2019-08-06 05-PM,ETHUSD,229.81,230.39,228.5,228.51,870.04,199888.93
2019-08-06 04-PM,ETHUSD,228.15,230.46,228.12,229.81,1332.72,305193.74
2019-08-06 03-PM,ETHUSD,229.28,229.3,228,228.15,630.69,144191.02
2019-08-06 02-PM,ETHUSD,230.33,230.52,228.4,229.28,994.35,228344.78
2019-08-06 01-PM,ETHUSD,228.05,230.33,228,230.33,1097.49,251070.76
2019-08-06 12-PM,ETHUSD,229.39,229.66,225,228.05,3507.56,796387.82
2019-08-06 11-AM,ETHUSD,230.08,231,228.47,229.39,1774.83,408426.0
2019-08-06 10-AM,ETHUSD,235.45,239.63,228.06,230.08,13467.06,3140559.94
2019-08-06 09-AM,ETHUSD,233.32,235.8,233,235.45,3313.89,774091.11
2019-08-06 08-AM,ETHUSD,233.19,234.67,233.11,233.32,1255.82,293713.4
2019-08-06 07-AM,ETHUSD,232.54,235.15,232.54,233.19,2276.28,532510.07
2019-08-06 06-AM,ETHUSD,229.25,233,229.25,232.54,1374.2,317553.24
2019-08-06 05-AM,ETHUSD,227.93,229.25,227.75,229.25,623.57,142614.25
2019-08-06 04-AM,ETHUSD,228.4,228.54,227.66,227.93,364.36,83008.36
2019-08-06 03-AM,ETHUSD,228.78,228.94,228,228.4,390.99,89316.41
2019-08-06 02-AM,ETHUSD,228.82,229,227.77,228.78,671.13,153296.13
2019-08-06 01-AM,ETHUSD,230.23,230.23,226.6,228.82,2611.11,595167.46
2019-08-06 12-AM,ETHUSD,233,233,230.06,230.23,2054.32,473999.51
2019-08-05 11-PM,ETHUSD,232.81,233,230.96,233,856.67,198606.75
2019-08-05 10-PM,ETHUSD,232.49,233.69,232.27,232.81,1606.55,374082.1
2019-08-05 09-PM,ETHUSD,232,233.08,230.71,232.49,1972.66,456506.7
2019-08-05 08-PM,ETHUSD,232.29,232.82,231.49,232,856.47,198745.8
2019-08-05 07-PM,ETHUSD,233.38,233.48,231.97,232.29,1147.42,266788.28
2019-08-05 06-PM,ETHUSD,233.25,234,232.71,233.38,966.31,225468.01
2019-08-05 05-PM,ETHUSD,235.32,236.05,232.94,233.25,1572.08,368547.49
2019-08-05 04-PM,ETHUSD,232.63,236.46,231.55,235.32,1219.26,285515.79
2019-08-05 03-PM,ETHUSD,231.09,232.63,229.78,232.63,1201.31,276890.56
2019-08-05 02-PM,ETHUSD,231.78,231.86,231,231.09,674.41,156101.32
2019-08-05 01-PM,ETHUSD,233.12,233.23,231.35,231.78,1660.59,385892.44
2019-08-05 12-PM,ETHUSD,233.7,234.52,232.2,233.12,1659.32,387376.38
2019-08-05 11-AM,ETHUSD,232.93,237,232.54,233.7,3169.54,744527.94
2019-08-05 10-AM,ETHUSD,229.88,234.3,229.88,232.93,7744.68,1805889.65
2019-08-05 09-AM,ETHUSD,229.33,230.32,228.97,229.88,800.12,183681.78
2019-08-05 08-AM,ETHUSD,228.2,229.33,228.2,229.33,289.2,66154.71
2019-08-05 07-AM,ETHUSD,228.7,230.47,228.2,228.2,1726.65,396447.17
2019-08-05 06-AM,ETHUSD,228.31,229.48,228.18,228.7,504.86,115478.47
2019-08-05 05-AM,ETHUSD,228.94,228.94,228.21,228.31,1033.85,236226.96
2019-08-05 04-AM,ETHUSD,229.78,230.59,228.78,228.94,1371.5,315249.13
2019-08-05 03-AM,ETHUSD,229.81,230.55,228.45,229.78,949.86,218039.03
2019-08-05 02-AM,ETHUSD,227.34,230.98,226.31,229.81,3399.41,775934.94
2019-08-05 01-AM,ETHUSD,227.1,228,226.2,227.34,1596.62,362757.16
2019-08-05 12-AM,ETHUSD,222.9,227.71,222.88,227.1,4611.53,1039025.58
2019-08-04 11-PM,ETHUSD,222.51,223.28,222.3,222.9,1422.09,316952.66
2019-08-04 10-PM,ETHUSD,221.71,223.71,221.71,222.51,1216.68,270833.71
2019-08-04 09-PM,ETHUSD,221.6,221.94,220.18,221.71,1457.07,321494.37
2019-08-04 08-PM,ETHUSD,221.09,222,221.09,221.6,172.69,38300.58
2019-08-04 07-PM,ETHUSD,221.6,221.86,221.09,221.09,462.3,102357.61
2019-08-04 06-PM,ETHUSD,220.42,222,220.42,221.6,508.73,112715.65
2019-08-04 05-PM,ETHUSD,220.92,221.11,220.1,220.42,273.89,60471.14
2019-08-04 04-PM,ETHUSD,221.17,221.85,220.22,220.92,1349.05,297966.52
2019-08-04 03-PM,ETHUSD,221.11,222.2,221.11,221.17,1081.65,239748.31
2019-08-04 02-PM,ETHUSD,219.58,221.54,219.58,221.11,570.4,125907.8
2019-08-04 01-PM,ETHUSD,218.72,219.94,218.65,219.58,160.44,35220.7
2019-08-04 12-PM,ETHUSD,218.99,219.77,218.63,218.72,261.01,57193.84
2019-08-04 11-AM,ETHUSD,219.27,219.34,218.9,218.99,154.68,33889.86
2019-08-04 10-AM,ETHUSD,219.43,219.71,219.06,219.27,246.3,54052.73
2019-08-04 09-AM,ETHUSD,218.71,219.43,218.45,219.43,99.24,21709.54
2019-08-04 08-AM,ETHUSD,218.49,218.97,218.49,218.71,40.79,8920.02
2019-08-04 07-AM,ETHUSD,219.18,219.32,218.48,218.49,189.25,41453.95
2019-08-04 06-AM,ETHUSD,218.67,219.18,218.67,219.18,415.34,90977.38
2019-08-04 05-AM,ETHUSD,217.97,218.99,217.43,218.67,375.13,81873.98
2019-08-04 04-AM,ETHUSD,219.54,219.66,216.65,217.97,2378.11,517700.56
2019-08-04 03-AM,ETHUSD,221.35,221.35,217.77,219.54,2195.8,480798.75
2019-08-04 02-AM,ETHUSD,222.63,222.66,220.61,221.35,228.29,50579.19
2019-08-04 01-AM,ETHUSD,222.81,222.84,222.49,222.63,62.35,13889.48
2019-08-04 12-AM,ETHUSD,221.82,223.5,221.81,222.81,845.4,188033.13
2019-08-03 11-PM,ETHUSD,222.26,222.26,221.55,221.82,209.48,46488.34
2019-08-03 10-PM,ETHUSD,221.44,222.26,221.06,222.26,198.11,43935.76
2019-08-03 09-PM,ETHUSD,222.12,222.19,221.15,221.44,421.17,93318.74
2019-08-03 08-PM,ETHUSD,221.91,222.12,221.69,222.12,236.2,52400.38
2019-08-03 07-PM,ETHUSD,222.38,222.63,221.38,221.91,896.06,198838.51
2019-08-03 06-PM,ETHUSD,222.26,223.22,222.04,222.38,456.8,101633.06
2019-08-03 05-PM,ETHUSD,221.94,222.77,221.76,222.26,522.81,116005.38
2019-08-03 04-PM,ETHUSD,220.58,222.42,219.93,221.94,1107.28,244906.82
2019-08-03 03-PM,ETHUSD,222.81,222.97,219.15,220.58,2140.28,471897.95
2019-08-03 02-PM,ETHUSD,223,223.23,222.75,222.81,141.22,31483.88
2019-08-03 01-PM,ETHUSD,222.47,223.59,222.41,223,590.77,131795.36
2019-08-03 12-PM,ETHUSD,222.78,222.99,221.62,222.47,536.33,119166.24
2019-08-03 11-AM,ETHUSD,223.24,223.3,222.73,222.78,266.46,59469.35
2019-08-03 10-AM,ETHUSD,222.49,223.24,222.08,223.24,131.44,29277.51
2019-08-03 09-AM,ETHUSD,222.5,223.4,221.64,222.49,553.02,122981.05
2019-08-03 08-AM,ETHUSD,223.39,223.42,222.5,222.5,673.27,150109.68
2019-08-03 07-AM,ETHUSD,223.26,223.39,222.73,223.39,1035.67,230935.19
2019-08-03 06-AM,ETHUSD,222.49,223.26,222.49,223.26,351.26,78236.83
2019-08-03 05-AM,ETHUSD,222.76,223,221.88,222.49,1224.01,272103.99
2019-08-03 04-AM,ETHUSD,221.63,222.98,221.63,222.76,525.87,117101.51
2019-08-03 03-AM,ETHUSD,223.21,223.21,221.63,221.63,1761.21,391903.82
2019-08-03 02-AM,ETHUSD,219.65,224.6,219.38,223.21,4009.14,894321.8
2019-08-03 01-AM,ETHUSD,216.5,220.02,216.49,219.65,5435.39,1183533.93
2019-08-03 12-AM,ETHUSD,217.8,217.98,216.49,216.5,2695.31,584848.97
2019-08-02 11-PM,ETHUSD,217.5,217.94,217.3,217.8,274.88,59805.89
2019-08-02 10-PM,ETHUSD,216.5,217.7,216.25,217.5,634.3,137809.8
2019-08-02 09-PM,ETHUSD,215.93,216.56,215.02,216.5,587.23,126761.69
2019-08-02 08-PM,ETHUSD,217.19,217.19,215,215.93,1025.48,221271.5
2019-08-02 07-PM,ETHUSD,217.49,217.49,216.65,217.19,1111.02,241076.0
2019-08-02 06-PM,ETHUSD,217.12,217.89,216.85,217.49,313.23,68127.01
2019-08-02 05-PM,ETHUSD,216.83,217.24,216.69,217.12,401.71,87157.12
2019-08-02 04-PM,ETHUSD,220.02,220.82,215.76,216.83,8191.31,1781644.85
2019-08-02 03-PM,ETHUSD,220.45,220.97,220,220.02,1174.42,258787.25
2019-08-02 02-PM,ETHUSD,219.75,220.45,219.52,220.45,606.61,133281.79
2019-08-02 01-PM,ETHUSD,220.09,220.44,219.49,219.75,538.44,118455.46
2019-08-02 12-PM,ETHUSD,219.26,220.14,219.26,220.09,724.84,159250.42
2019-08-02 11-AM,ETHUSD,220.23,220.23,219.26,219.26,498.26,109606.65
2019-08-02 10-AM,ETHUSD,219.29,220.23,219.29,220.23,1917.21,420858.01
2019-08-02 09-AM,ETHUSD,220.32,220.71,219.29,219.29,1691.66,372113.69
2019-08-02 08-AM,ETHUSD,221.54,221.91,219.61,220.32,832.91,183556.27
2019-08-02 07-AM,ETHUSD,220.07,223.01,220.07,221.54,4739.52,1053015.63
2019-08-02 06-AM,ETHUSD,216.63,220.77,216.52,220.07,2942.39,644375.69
2019-08-02 05-AM,ETHUSD,216.67,216.78,216.16,216.63,327.54,70872.0
2019-08-02 04-AM,ETHUSD,215.93,216.85,215.9,216.67,435.35,94127.81
2019-08-02 03-AM,ETHUSD,216.71,216.77,215.93,215.93,769.75,166457.83
2019-08-02 02-AM,ETHUSD,216.83,217.23,216.7,216.71,123.33,26766.48
2019-08-02 01-AM,ETHUSD,216.53,217,216.53,216.83,178.99,38818.95
2019-08-02 12-AM,ETHUSD,217.38,217.89,216,216.53,1885.78,409086.94
2019-08-01 11-PM,ETHUSD,217.32,217.58,217.06,217.38,429.63,93389.78
2019-08-01 10-PM,ETHUSD,217.4,218.08,217.09,217.32,937.21,203971.69
2019-08-01 09-PM,ETHUSD,217.68,217.91,216.91,217.4,845.71,183708.17
2019-08-01 08-PM,ETHUSD,216.12,217.96,215.93,217.68,1619.62,351288.12
2019-08-01 07-PM,ETHUSD,215.14,216.94,215.14,216.12,1444.83,311980.45
2019-08-01 06-PM,ETHUSD,214.88,215.71,214.65,215.14,1123.41,241646.98
2019-08-01 05-PM,ETHUSD,214.36,214.88,213.3,214.88,478.14,102250.7
2019-08-01 04-PM,ETHUSD,213.86,214.78,213.66,214.36,2100.48,450509.72
2019-08-01 03-PM,ETHUSD,213,213.89,212.84,213.86,838.5,178673.74
2019-08-01 02-PM,ETHUSD,213.86,213.86,212.82,213,1640.43,349721.77
2019-08-01 01-PM,ETHUSD,214.13,214.37,213.37,213.86,710.18,151651.35
2019-08-01 12-PM,ETHUSD,213.8,214.74,213.8,214.13,619.79,132858.13
2019-08-01 11-AM,ETHUSD,212.86,213.8,212.63,213.8,883.47,188622.36
2019-08-01 10-AM,ETHUSD,213,213,212.36,212.86,374.92,79735.52
2019-08-01 09-AM,ETHUSD,213.12,213.12,211.62,213,1166.77,247609.68
2019-08-01 08-AM,ETHUSD,213.78,213.78,212.72,213.12,207.05,44132.43
2019-08-01 07-AM,ETHUSD,213.15,213.78,213.15,213.78,583.4,124450.75
2019-08-01 06-AM,ETHUSD,212.93,213.15,212,213.15,1663.29,353805.3
2019-08-01 05-AM,ETHUSD,213.66,213.67,212.46,212.93,806.61,171755.71
2019-08-01 04-AM,ETHUSD,214.03,214.13,213.08,213.66,823.59,175907.84
2019-08-01 03-AM,ETHUSD,214.44,214.48,213.63,214.03,475.49,101795.11
2019-08-01 02-AM,ETHUSD,213.66,214.44,213,214.44,1546.4,330306.53
2019-08-01 01-AM,ETHUSD,216.49,216.79,210.61,213.66,4962.92,1061693.8
2019-08-01 12-AM,ETHUSD,218.68,219.22,216.49,216.49,1554.2,338858.37
2019-07-31 11-PM,ETHUSD,215.96,219,215.96,218.68,1406.22,306336.61
2019-07-31 10-PM,ETHUSD,215.99,216.34,215.59,215.96,257.56,55597.43
2019-07-31 09-PM,ETHUSD,215.35,216,215.32,215.99,360.12,77633.92
2019-07-31 08-PM,ETHUSD,215.52,216.55,215.06,215.35,1922.6,414479.19
2019-07-31 07-PM,ETHUSD,215.53,215.88,215.24,215.52,1269.73,273669.12
2019-07-31 06-PM,ETHUSD,216.19,216.25,215.07,215.53,1278.15,275612.61
2019-07-31 05-PM,ETHUSD,215.74,216.64,215.7,216.19,859.98,185715.88
2019-07-31 04-PM,ETHUSD,217.16,217.99,215.64,215.74,1408.32,305551.61
2019-07-31 03-PM,ETHUSD,216.02,217.47,216.02,217.16,2043.3,442927.29
2019-07-31 02-PM,ETHUSD,216.51,218,215.76,216.02,2578.0,558649.2
2019-07-31 01-PM,ETHUSD,215.82,216.97,215.44,216.51,982.27,212471.05
2019-07-31 12-PM,ETHUSD,213.01,217.74,213,215.82,4595.2,993168.21
2019-07-31 11-AM,ETHUSD,213.48,213.83,213,213.01,348.58,74382.24
2019-07-31 10-AM,ETHUSD,213.52,214.07,213,213.48,988.61,211057.13
2019-07-31 09-AM,ETHUSD,212.95,214.31,212.5,213.52,2997.88,640357.9
2019-07-31 08-AM,ETHUSD,212.03,213.33,212.03,212.95,309.61,65885.52
2019-07-31 07-AM,ETHUSD,213.41,213.81,212.02,212.03,1203.47,256315.28
2019-07-31 06-AM,ETHUSD,212.39,214,212.3,213.41,1779.3,379915.17
2019-07-31 05-AM,ETHUSD,211.99,213.59,211.91,212.39,853.38,181439.01
2019-07-31 04-AM,ETHUSD,212.05,212.12,211.14,211.99,700.23,148217.91
2019-07-31 03-AM,ETHUSD,211.91,212.15,211.33,212.05,481.53,101996.01
2019-07-31 02-AM,ETHUSD,212.69,212.69,211.84,211.91,320.92,68079.71
2019-07-31 01-AM,ETHUSD,212.72,213.18,211.89,212.69,685.59,145732.95
2019-07-31 12-AM,ETHUSD,209.8,212.91,209.61,212.72,2850.46,604269.77
2019-07-30 11-PM,ETHUSD,210.41,210.75,209.66,209.8,371.26,78113.35
2019-07-30 10-PM,ETHUSD,209.89,211,209.89,210.41,762.92,160538.74
2019-07-30 09-PM,ETHUSD,209.24,209.97,208.69,209.89,537.47,112347.9
2019-07-30 08-PM,ETHUSD,211.05,211.46,208.82,209.24,1357.28,284533.4
2019-07-30 07-PM,ETHUSD,212.01,212.44,210.49,211.05,1002.43,211637.02
2019-07-30 06-PM,ETHUSD,211.8,212.36,211.71,212.01,911.73,193322.97
2019-07-30 05-PM,ETHUSD,212.17,212.52,211.17,211.8,778.93,164887.78
2019-07-30 04-PM,ETHUSD,212.75,213.49,211.96,212.17,1224.84,260266.18
2019-07-30 03-PM,ETHUSD,209.5,215.1,209.5,212.75,5646.81,1203931.56
2019-07-30 02-PM,ETHUSD,209,209.78,208.99,209.5,757.2,158475.52
2019-07-30 01-PM,ETHUSD,209.04,209.6,208.97,209,149.82,31349.49
2019-07-30 12-PM,ETHUSD,209.46,210.14,208.81,209.04,1042.93,218424.75
2019-07-30 11-AM,ETHUSD,208.51,210.42,208.39,209.46,3256.71,681683.94
2019-07-30 10-AM,ETHUSD,207.84,208.65,207.6,208.51,1399.25,291737.19
2019-07-30 09-AM,ETHUSD,207.94,207.94,207.69,207.84,312.86,65010.28
2019-07-30 08-AM,ETHUSD,207.94,208.75,207.31,207.94,611.41,127216.88
2019-07-30 07-AM,ETHUSD,208.07,208.18,207.67,207.94,170.89,35535.46
2019-07-30 06-AM,ETHUSD,207,208.46,207,208.07,306.52,63706.4
2019-07-30 05-AM,ETHUSD,206.71,207.03,205.92,207,312.89,64595.63
2019-07-30 04-AM,ETHUSD,206.64,206.86,206.33,206.71,352.15,72729.65
2019-07-30 03-AM,ETHUSD,206.31,206.87,205.55,206.64,664.16,137091.79
2019-07-30 02-AM,ETHUSD,207.7,208.6,204.41,206.31,2145.06,441424.89
2019-07-30 01-AM,ETHUSD,209.71,209.71,207.7,207.7,442.62,92330.37
2019-07-30 12-AM,ETHUSD,210.69,211.56,209.71,209.71,1010.61,213361.06
2019-07-29 11-PM,ETHUSD,211.19,211.54,209.59,210.69,661.08,139372.98
2019-07-29 10-PM,ETHUSD,210.79,211.8,209.83,211.19,1384.19,291727.08
2019-07-29 09-PM,ETHUSD,211.67,211.8,210.79,210.79,984.27,207555.36
