Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume RUR
2018-07-16 01-PM,LTCRUR,5069,5069,5000,5001.05,2.64,13270.25
2018-07-16 12-PM,LTCRUR,5002.05,5069,5002.05,5069,9.12,46072.57
2018-07-16 11-AM,LTCRUR,5000,5049.32,4950.7,5002.05,3.22,16100.43
2018-07-16 10-AM,LTCRUR,4969.1,5069,4950,5000,3.04,15183.44
2018-07-16 09-AM,LTCRUR,4878,4969.1,4828.1,4969.1,9.66,47459.58
2018-07-16 08-AM,LTCRUR,4830.6,4878,4826.1,4878,11.43,55296.56
2018-07-16 07-AM,LTCRUR,4878,4880,4826.62,4830.6,2.46,11949.65
2018-07-16 06-AM,LTCRUR,4883.33,4883.33,4826.1,4878,12.17,59016.14
2018-07-16 05-AM,LTCRUR,4884.02,4884.62,4823.28,4883.33,1.38,6691.14
2018-07-16 04-AM,LTCRUR,4863.49,4884.02,4813.54,4884.02,4.83,23391.5
2018-07-16 03-AM,LTCRUR,4871.6,4885,4828.39,4863.49,9.53,46050.43
2018-07-16 02-AM,LTCRUR,4884.64,4897.64,4871.6,4871.6,0.01267,61.74
2018-07-16 01-AM,LTCRUR,4867.07,4920.6,4867.07,4884.64,0.5007,2460.63
2018-07-16 12-AM,LTCRUR,4866.99,4875.37,4866.44,4867.07,0.2031,988.6
2018-07-15 11-PM,LTCRUR,4889.97,4889.97,4866.99,4866.99,0.3636,1769.67
2018-07-15 10-PM,LTCRUR,4914.38,4944.4,4889.97,4889.97,0.08043,394.7
2018-07-15 09-PM,LTCRUR,4902.9,4947,4899.76,4914.38,5.21,25718.91
2018-07-15 08-PM,LTCRUR,4887.06,4925.38,4887.06,4902.9,3.55,17455.76
2018-07-15 07-PM,LTCRUR,4909.28,4943,4877.15,4887.06,4.85,23858.37
2018-07-15 06-PM,LTCRUR,4874.62,4909.28,4830.48,4909.28,12.24,59446.45
2018-07-15 05-PM,LTCRUR,4930,4930,4853.56,4874.62,9.47,46383.4
2018-07-15 04-PM,LTCRUR,4850,4930,4850,4930,6.83,33463.63
2018-07-15 03-PM,LTCRUR,4825.17,4850,4808.62,4850,4.12,19904.87
2018-07-15 02-PM,LTCRUR,4870,4870,4800.37,4825.17,6.47,31169.3
2018-07-15 01-PM,LTCRUR,4837.56,4873.95,4827.9,4870,6.47,31468.64
2018-07-15 12-PM,LTCRUR,4898,4898.95,4837.56,4837.56,13.25,64671.76
2018-07-15 11-AM,LTCRUR,4887.33,4898,4866.37,4898,20.48,99953.46
2018-07-15 10-AM,LTCRUR,4867,4888,4866.37,4887.33,13.55,66132.36
2018-07-15 09-AM,LTCRUR,4866.37,4888.09,4866.37,4867,6.41,31235.44
2018-07-15 08-AM,LTCRUR,4866.37,4879.87,4866.37,4866.37,7.06,34362.34
2018-07-15 07-AM,LTCRUR,4831.2,4879.25,4801,4866.37,14.03,67923.21
2018-07-15 06-AM,LTCRUR,4875.24,4884.38,4825.24,4831.2,11.03,53668.46
2018-07-15 05-AM,LTCRUR,4870.97,4875.24,4823.13,4875.24,7.08,34476.63
2018-07-15 04-AM,LTCRUR,4856.78,4873.07,4824.85,4870.97,0.9593,4665.52
2018-07-15 03-AM,LTCRUR,4785,4866.28,4785,4856.78,0.6386,3091.2
2018-07-15 02-AM,LTCRUR,4800.01,4800.01,4785,4785,1.39,6674.75
2018-07-15 01-AM,LTCRUR,4808.79,4838.4,4800.01,4800.01,0.3214,1542.63
2018-07-15 12-AM,LTCRUR,4838.1,4838.4,4800.32,4808.79,0.3211,1553.08
2018-07-14 11-PM,LTCRUR,4800,4838.1,4800,4838.1,2.38,11513.85
2018-07-14 10-PM,LTCRUR,4811.79,4838.24,4800,4800,0.5049,2428.01
2018-07-14 09-PM,LTCRUR,4814.9,4838.53,4811.79,4811.79,0.3708,1785.5
2018-07-14 08-PM,LTCRUR,4846.98,4875.28,4814.9,4814.9,1.54,7492.55
2018-07-14 07-PM,LTCRUR,4777,4846.98,4777,4846.98,2.38,11485.97
2018-07-14 06-PM,LTCRUR,4799.96,4823.02,4775.27,4777,2.0,9553.75
2018-07-14 05-PM,LTCRUR,4790.23,4871.45,4777,4799.96,4.86,23502.08
2018-07-14 04-PM,LTCRUR,4788.02,4839.4,4771.53,4790.23,6.72,32397.17
2018-07-14 03-PM,LTCRUR,4807,4840.16,4788.02,4788.02,12.72,61019.07
2018-07-14 02-PM,LTCRUR,4799,4845.11,4799,4807,13.76,66485.54
2018-07-14 01-PM,LTCRUR,4807.98,4847.18,4799,4799,3.7,17789.32
2018-07-14 12-PM,LTCRUR,4798.4,4808.08,4788.02,4807.98,2.95,14155.13
2018-07-14 11-AM,LTCRUR,4813.72,4813.72,4798.4,4798.4,6.01,28876.7
2018-07-14 10-AM,LTCRUR,4872.39,4872.39,4808,4813.72,7.74,37360.9
2018-07-14 09-AM,LTCRUR,4878.58,4878.58,4815.24,4872.39,4.11,19912.28
2018-07-14 08-AM,LTCRUR,4857.3,4890,4811,4878.58,29.69,144693.1
2018-07-14 07-AM,LTCRUR,4810.86,4857.3,4808,4857.3,1.88,9027.9
2018-07-14 06-AM,LTCRUR,4790,4810.86,4789,4810.86,6.68,32066.74
2018-07-14 05-AM,LTCRUR,4808.92,4810.97,4789,4790,2.24,10768.7
2018-07-14 04-AM,LTCRUR,4816.37,4830.75,4806,4808.92,0.1258,605.48
2018-07-14 03-AM,LTCRUR,4841.37,4841.37,4805.05,4816.37,1.09,5272.16
2018-07-14 02-AM,LTCRUR,4850.29,4850.29,4823,4841.37,0.7851,3790.31
2018-07-14 01-AM,LTCRUR,4829.75,4850.29,4822.99,4850.29,0.204,985.57
2018-07-14 12-AM,LTCRUR,4950,4950,4805,4829.75,4.0,19284.52
2018-07-13 11-PM,LTCRUR,4918.65,4950,4828,4950,25.52,125141.36
2018-07-13 10-PM,LTCRUR,4815,4918.65,4815,4918.65,2.17,10678.4
2018-07-13 09-PM,LTCRUR,4870.33,4900.27,4801,4815,2.69,13132.25
2018-07-13 08-PM,LTCRUR,4879.43,4879.43,4800,4870.33,1.18,5694.56
2018-07-13 07-PM,LTCRUR,4877.11,4902.47,4820,4879.43,4.71,22971.29
2018-07-13 06-PM,LTCRUR,4887.18,4918.65,4868.54,4877.11,6.04,29512.69
2018-07-13 05-PM,LTCRUR,4887.52,4918.73,4847.15,4887.18,2.44,11969.45
2018-07-13 04-PM,LTCRUR,4874.97,4918.62,4845.88,4887.52,4.22,20555.46
2018-07-13 03-PM,LTCRUR,4892,4918.73,4874.97,4874.97,6.37,31272.26
2018-07-13 02-PM,LTCRUR,4840.56,4918.73,4840.56,4892,12.68,62045.24
2018-07-13 01-PM,LTCRUR,4882.84,4900,4821.26,4840.56,7.83,38109.05
2018-07-13 12-PM,LTCRUR,4805.79,4882.84,4800,4882.84,2.71,13090.72
2018-07-13 11-AM,LTCRUR,4854.44,4858.62,4800.98,4805.79,16.42,79116.94
2018-07-13 10-AM,LTCRUR,4880.31,4880.31,4808,4854.44,3.62,17535.4
2018-07-13 09-AM,LTCRUR,4870,4889.04,4808,4880.31,7.66,37135.24
2018-07-13 08-AM,LTCRUR,4863.86,4908.56,4822,4870,2.18,10609.93
2018-07-13 07-AM,LTCRUR,4923.83,4923.83,4825.45,4863.86,5.56,27069.97
2018-07-13 06-AM,LTCRUR,4892.59,4924.68,4892.59,4923.83,5.88,28900.77
2018-07-13 05-AM,LTCRUR,4925,4925,4892.59,4892.59,1.02,5016.73
2018-07-13 04-AM,LTCRUR,4885.85,4925,4884.95,4925,1.05,5173.72
2018-07-13 03-AM,LTCRUR,4900,4917,4869.92,4885.85,4.15,20377.19
2018-07-13 02-AM,LTCRUR,4900,4900,4880.83,4900,0.8915,4368.48
2018-07-13 01-AM,LTCRUR,4862.97,4900,4828.39,4900,1.05,5132.54
2018-07-13 12-AM,LTCRUR,4887.35,4900,4861.17,4862.97,2.36,11547.34
2018-07-12 11-PM,LTCRUR,4820,4900,4805.83,4887.35,4.31,20879.44
2018-07-12 10-PM,LTCRUR,4858.24,4858.24,4814.67,4820,0.4606,2228.08
2018-07-12 09-PM,LTCRUR,4859.65,4871.44,4797.97,4858.24,3.26,15791.31
2018-07-12 08-PM,LTCRUR,4800,4876.03,4800,4859.65,0.9688,4690.88
2018-07-12 07-PM,LTCRUR,4899.02,4899.02,4800,4800,8.44,41079.95
2018-07-12 06-PM,LTCRUR,4854,4917,4788.02,4899.02,16.07,77097.4
2018-07-12 05-PM,LTCRUR,4880,4884.52,4801,4854,4.23,20561.7
2018-07-12 04-PM,LTCRUR,4866.63,4880,4801.77,4880,4.08,19812.57
2018-07-12 03-PM,LTCRUR,4800.84,4866.63,4800.84,4866.63,1.69,8193.28
2018-07-12 02-PM,LTCRUR,4812.3,4880,4798.97,4800.84,8.08,39121.0
2018-07-12 01-PM,LTCRUR,4858.91,4859,4812.3,4812.3,1.55,7526.62
2018-07-12 12-PM,LTCRUR,4801,4885,4801,4858.91,5.22,25302.07
2018-07-12 11-AM,LTCRUR,4848,4882.2,4801,4801,3.38,16371.0
2018-07-12 10-AM,LTCRUR,4790.42,4886.55,4790,4848,7.39,35582.51
2018-07-12 09-AM,LTCRUR,4851,4949.01,4762,4790.42,12.6,61089.47
2018-07-12 08-AM,LTCRUR,4857.23,4950,4851,4851,4.51,22093.23
2018-07-12 07-AM,LTCRUR,4864,4930.9,4857.23,4857.23,52.47,255210.05
2018-07-12 06-AM,LTCRUR,4925,4977.31,4864,4864,12.71,62062.42
2018-07-12 05-AM,LTCRUR,4906.98,5020.48,4906.98,4925,2.76,13760.73
2018-07-12 04-AM,LTCRUR,4951.52,5020.49,4900.87,4906.98,3.36,16729.45
2018-07-12 03-AM,LTCRUR,4966.9,4966.9,4900,4951.52,0.6128,3019.9
2018-07-12 02-AM,LTCRUR,4926.91,5019.57,4926.91,4966.9,0.7498,3745.87
2018-07-12 01-AM,LTCRUR,4993.47,4993.47,4921.7,4926.91,0.05411,266.44
2018-07-12 12-AM,LTCRUR,4952.03,4993.47,4908.21,4993.47,0.01539,76.83
2018-07-11 11-PM,LTCRUR,4940.75,4952.03,4900,4952.03,3.36,16604.58
2018-07-11 10-PM,LTCRUR,4929.29,4941.16,4900.72,4940.75,1.6,7874.84
2018-07-11 09-PM,LTCRUR,4888,4952.42,4888,4929.29,0.3164,1553.72
2018-07-11 08-PM,LTCRUR,4942,4995.25,4888,4888,2.1,10356.49
2018-07-11 07-PM,LTCRUR,4967,5019,4929.69,4942,3.53,17592.59
2018-07-11 06-PM,LTCRUR,5026.55,5027.16,4966.9,4967,3.12,15666.58
2018-07-11 05-PM,LTCRUR,4917.79,5086.56,4880,5026.55,10.04,50307.06
2018-07-11 04-PM,LTCRUR,4945.49,5000,4868.14,4917.79,8.76,43369.55
2018-07-11 03-PM,LTCRUR,5020.2,5020.2,4945,4945.49,4.0,19898.62
2018-07-11 02-PM,LTCRUR,5045.53,5045.53,4995.4,5020.2,3.71,18564.96
2018-07-11 01-PM,LTCRUR,5039.61,5100.01,4995.39,5045.53,5.03,25285.92
2018-07-11 12-PM,LTCRUR,5095.94,5107.03,5039.61,5039.61,10.83,54980.4
2018-07-11 11-AM,LTCRUR,4992,5118.22,4992,5095.94,6.58,33298.69
2018-07-11 10-AM,LTCRUR,4959.96,4993,4914.89,4992,7.94,39484.49
2018-07-11 09-AM,LTCRUR,4895.94,4959.96,4895.94,4959.96,4.05,20003.37
2018-07-11 08-AM,LTCRUR,4847.22,4932.15,4829,4895.94,9.69,47343.39
2018-07-11 07-AM,LTCRUR,4862.58,4892.97,4847.22,4847.22,5.44,26453.86
2018-07-11 06-AM,LTCRUR,4820.94,4925.21,4820.94,4862.58,3.15,15339.13
2018-07-11 05-AM,LTCRUR,4866.35,4873.2,4800,4820.94,6.14,29705.06
2018-07-11 04-AM,LTCRUR,4890,4933.41,4866.35,4866.35,4.44,21681.25
2018-07-11 03-AM,LTCRUR,4883.58,4975.32,4883.58,4890,1.11,5451.35
2018-07-11 02-AM,LTCRUR,4895.92,4896.49,4883.58,4883.58,0.07161,349.83
2018-07-11 01-AM,LTCRUR,4889.1,4966.75,4889.1,4895.92,10.48,51799.3
2018-07-11 12-AM,LTCRUR,4889.1,4902,4841.9,4889.1,1.94,9501.4
2018-07-10 11-PM,LTCRUR,4901.14,4906.79,4837.95,4889.1,12.77,62354.7
2018-07-10 10-PM,LTCRUR,4967,4967.95,4901.14,4901.14,10.16,50466.65
2018-07-10 09-PM,LTCRUR,4888,4967,4888,4967,1.44,7137.26
2018-07-10 08-PM,LTCRUR,4831,4934.01,4831,4888,1.25,6103.17
2018-07-10 07-PM,LTCRUR,4944.73,4944.73,4827,4831,3.55,17388.04
2018-07-10 06-PM,LTCRUR,4823.15,4950,4823.15,4944.73,1.8,8819.92
2018-07-10 05-PM,LTCRUR,4888,4889.82,4815,4823.15,5.9,28675.06
2018-07-10 04-PM,LTCRUR,4815,4888.77,4815,4888,7.22,35029.13
2018-07-10 03-PM,LTCRUR,4826.35,4853.9,4789.37,4815,1.43,6897.71
2018-07-10 02-PM,LTCRUR,4866.41,4959.1,4760,4826.35,3.07,14783.48
2018-07-10 01-PM,LTCRUR,4759.23,4959.1,4751.18,4866.41,19.45,95082.49
2018-07-10 12-PM,LTCRUR,4799.68,4799.68,4759.23,4759.23,18.41,88144.95
2018-07-10 11-AM,LTCRUR,4800,4860,4777.17,4799.68,1.56,7498.5
2018-07-10 10-AM,LTCRUR,4916.35,4917,4766.5,4800,11.1,53547.47
2018-07-10 09-AM,LTCRUR,4906,4928.81,4866,4916.35,11.93,58451.1
2018-07-10 08-AM,LTCRUR,4901,4960,4901,4906,12.44,61675.86
2018-07-10 07-AM,LTCRUR,4901.98,4932.65,4901,4901,3.41,16737.42
2018-07-10 06-AM,LTCRUR,4947.14,4975.32,4901,4901.98,8.49,41839.11
2018-07-10 05-AM,LTCRUR,4900,4980.99,4900,4947.14,3.23,15972.19
2018-07-10 04-AM,LTCRUR,4950,5000,4900,4900,3.34,16518.49
2018-07-10 03-AM,LTCRUR,4957.43,4971.04,4950,4950,0.5181,2566.5
2018-07-10 02-AM,LTCRUR,5000,5015.05,4957.43,4957.43,1.84,9196.51
2018-07-10 01-AM,LTCRUR,5045.94,5045.94,5000,5000,13.05,65678.52
2018-07-10 12-AM,LTCRUR,5045.94,5045.94,5045.94,5045.94,1.79,9037.78
2018-07-09 11-PM,LTCRUR,5100,5114.89,5045.94,5045.94,4.05,20586.86
2018-07-09 10-PM,LTCRUR,5050,5100,5045,5100,4.08,20689.72
2018-07-09 09-PM,LTCRUR,5075,5100,5050,5050,20.69,105156.2
2018-07-09 08-PM,LTCRUR,5080,5100,5050.1,5075,14.13,71798.94
2018-07-09 07-PM,LTCRUR,5080,5080,5050,5080,0.2214,1118.65
2018-07-09 06-PM,LTCRUR,5050,5153.85,5050,5080,3.59,18316.23
2018-07-09 05-PM,LTCRUR,5145.9,5145.9,5050,5050,11.38,57840.55
2018-07-09 04-PM,LTCRUR,5109.22,5150.39,5080,5145.9,10.79,55225.3
2018-07-09 03-PM,LTCRUR,5139.61,5144.6,5107.83,5109.22,9.29,47501.17
2018-07-09 02-PM,LTCRUR,5114.35,5139.94,5061.01,5139.61,22.1,113030.19
2018-07-09 01-PM,LTCRUR,5083.5,5115.61,5045.39,5114.35,2.63,13352.31
2018-07-09 12-PM,LTCRUR,5083.5,5100.06,5045.39,5083.5,5.53,28092.84
2018-07-09 11-AM,LTCRUR,5115.61,5115.61,5045,5083.5,1.79,9061.47
2018-07-09 10-AM,LTCRUR,5045.55,5115.61,5045,5115.61,8.88,44807.3
2018-07-09 09-AM,LTCRUR,5074.85,5095,5040,5045.55,5.4,27301.45
2018-07-09 08-AM,LTCRUR,5100.4,5147.17,5074.85,5074.85,24.85,126587.07
2018-07-09 07-AM,LTCRUR,5100,5153.88,5099.96,5100.4,16.07,82457.63
2018-07-09 06-AM,LTCRUR,5064.06,5168.16,5050,5100,17.25,87929.57
2018-07-09 05-AM,LTCRUR,5191.5,5191.5,5064.06,5064.06,4.76,24178.74
2018-07-09 04-AM,LTCRUR,5197.81,5197.81,5064.55,5191.5,0.7349,3768.88
2018-07-09 03-AM,LTCRUR,5100,5200,5038.8,5197.81,2.44,12474.83
2018-07-09 02-AM,LTCRUR,5122,5122,5100,5100,8.12,41534.02
2018-07-09 01-AM,LTCRUR,5150,5150,5121,5122,14.9,76398.1
2018-07-09 12-AM,LTCRUR,5150,5150,5150,5150,0.4246,2186.6
2018-07-08 11-PM,LTCRUR,5235.39,5235.39,5150,5150,1.07,5520.93
2018-07-08 10-PM,LTCRUR,5150.01,5238.18,5150.01,5235.39,0.02227,116.64
2018-07-08 09-PM,LTCRUR,5251.86,5252,5150.01,5150.01,4.45,23185.87
2018-07-08 08-PM,LTCRUR,5213.25,5252,5190,5251.86,10.94,57327.17
2018-07-08 07-PM,LTCRUR,5190.06,5249.42,5190.06,5213.25,10.16,52954.55
2018-07-08 06-PM,LTCRUR,5210.9,5256.24,5190.06,5190.06,1.49,7780.07
2018-07-08 05-PM,LTCRUR,5250.28,5262.32,5210.9,5210.9,23.57,123747.39
2018-07-08 04-PM,LTCRUR,5227,5250.28,5158.01,5250.28,28.63,149203.4
2018-07-08 03-PM,LTCRUR,5229,5229.87,5174.76,5227,4.68,24387.62
2018-07-08 02-PM,LTCRUR,5209,5229.87,5195.9,5229,9.43,49256.96
2018-07-08 01-PM,LTCRUR,5194,5209,5156.51,5209,12.6,65419.29
2018-07-08 12-PM,LTCRUR,5175.5,5201,5156.51,5194,12.18,63287.55
2018-07-08 11-AM,LTCRUR,5200,5200,5150.01,5175.5,2.15,11100.43
2018-07-08 10-AM,LTCRUR,5131.03,5222.32,5115.19,5200,7.32,37666.32
2018-07-08 09-AM,LTCRUR,5109.13,5219.99,5109.13,5131.03,3.52,18257.83
2018-07-08 08-AM,LTCRUR,5030,5183.37,5030,5109.13,6.8,34936.79
2018-07-08 07-AM,LTCRUR,5184.93,5184.93,5030,5030,4.55,23345.21
2018-07-08 06-AM,LTCRUR,5178,5220,5129.03,5184.93,9.18,47476.34
2018-07-08 05-AM,LTCRUR,5206.8,5206.8,5124.4,5178,0.4133,2138.04
2018-07-08 04-AM,LTCRUR,5150,5206.8,5117.81,5206.8,8.72,44840.5
2018-07-08 03-AM,LTCRUR,5128.83,5176.15,5128.83,5150,8.47,43678.97
2018-07-08 02-AM,LTCRUR,5188.34,5188.34,5128.83,5128.83,0.06577,337.54
2018-07-08 01-AM,LTCRUR,5179.93,5188.34,5153.01,5188.34,0.704,3643.48
2018-07-08 12-AM,LTCRUR,5220,5220,5167.28,5179.93,0.04561,236.42
2018-07-07 11-PM,LTCRUR,5060,5220,5050.22,5220,4.36,22188.09
2018-07-07 10-PM,LTCRUR,5055.88,5085.75,5016.5,5060,3.46,17378.92
2018-07-07 09-PM,LTCRUR,5077.92,5098.98,5017,5055.88,10.82,54981.53
2018-07-07 08-PM,LTCRUR,5047.13,5078.37,5047.13,5077.92,25.39,128142.07
2018-07-07 07-PM,LTCRUR,5047.2,5079.28,5020,5047.13,4.08,20635.65
2018-07-07 06-PM,LTCRUR,5079.99,5081.99,5045.18,5047.2,2.05,10410.22
2018-07-07 05-PM,LTCRUR,5026.46,5079.99,5016,5079.99,5.68,28674.54
2018-07-07 04-PM,LTCRUR,5022.22,5079.59,5015.38,5026.46,13.77,69536.06
2018-07-07 03-PM,LTCRUR,5050,5093.68,5022.22,5022.22,6.87,34770.91
2018-07-07 02-PM,LTCRUR,5082.76,5100,5050,5050,3.56,18022.66
2018-07-07 01-PM,LTCRUR,5100,5156.68,5058.28,5082.76,10.66,54217.49
2018-07-07 12-PM,LTCRUR,5157.51,5157.51,5100,5100,1.15,5883.36
2018-07-07 11-AM,LTCRUR,5100,5180.95,5100,5157.51,2.22,11391.49
2018-07-07 10-AM,LTCRUR,5126,5164.84,5100,5100,10.36,53223.41
2018-07-07 09-AM,LTCRUR,5180.96,5180.96,5126,5126,1.55,7964.47
2018-07-07 08-AM,LTCRUR,5173.45,5193.17,5129.99,5180.96,1.81,9363.58
2018-07-07 07-AM,LTCRUR,5165.28,5193.54,5129,5173.45,8.84,45768.42
2018-07-07 06-AM,LTCRUR,5165.28,5193.17,5140,5165.28,8.48,43776.04
2018-07-07 05-AM,LTCRUR,5191.15,5202.25,5165.14,5165.28,0.6843,3548.13
2018-07-07 04-AM,LTCRUR,5176.38,5191.15,5152.51,5191.15,1.8,9323.01
2018-07-07 03-AM,LTCRUR,5176.38,5176.38,5176.38,5176.38,5.9,30518.35
2018-07-07 02-AM,LTCRUR,5128.28,5194.33,5128.28,5176.38,0.1117,578.02
2018-07-07 01-AM,LTCRUR,5166,5210.65,5128.28,5128.28,0.8022,4127.33
2018-07-07 12-AM,LTCRUR,5228.72,5229,5130,5166,3.46,17813.61
2018-07-06 11-PM,LTCRUR,5152.89,5229,5120,5228.72,7.35,38042.15
2018-07-06 10-PM,LTCRUR,5124.73,5175.59,5124.73,5152.89,0.09584,495.6
2018-07-06 09-PM,LTCRUR,5165.92,5229,5121.63,5124.73,25.99,135601.84
2018-07-06 08-PM,LTCRUR,5229,5229,5165.92,5165.92,0.2882,1491.99
2018-07-06 07-PM,LTCRUR,5166.55,5229,5166.55,5229,0.1996,1031.49
2018-07-06 06-PM,LTCRUR,5200,5200,5166.55,5166.55,0.4823,2491.91
2018-07-06 05-PM,LTCRUR,5167.74,5200,5166.55,5200,0.8066,4187.31
2018-07-06 04-PM,LTCRUR,5230,5230,5167.74,5167.74,0.04319,225.85
2018-07-06 03-PM,LTCRUR,5193.02,5230,5128.58,5230,8.35,43314.46
2018-07-06 02-PM,LTCRUR,5192,5245.91,5192,5193.02,8.58,44825.42
2018-07-06 01-PM,LTCRUR,5155.26,5262.32,5151.91,5192,5.65,29594.04
2018-07-06 12-PM,LTCRUR,5081.22,5235.42,5081.22,5155.26,4.17,21596.19
2018-07-06 11-AM,LTCRUR,5138,5138,5080,5081.22,0.9578,4894.76
2018-07-06 10-AM,LTCRUR,5136.65,5182.69,5072.5,5138,3.65,18680.9
2018-07-06 09-AM,LTCRUR,5096.14,5136.65,5072.5,5136.65,7.33,37255.15
2018-07-06 08-AM,LTCRUR,5100,5194.7,5093.64,5096.14,5.31,27224.5
2018-07-06 07-AM,LTCRUR,5218.21,5218.21,5100,5100,3.41,17493.1
2018-07-06 06-AM,LTCRUR,5200,5222.3,5150,5218.21,3.7,19146.13
2018-07-06 05-AM,LTCRUR,5200.61,5233.97,5200,5200,1.95,10143.06
2018-07-06 04-AM,LTCRUR,5234.3,5235.42,5200,5200.61,0.4252,2214.89
2018-07-06 03-AM,LTCRUR,5289.72,5289.72,5225.09,5234.3,0.004692,24.51
2018-07-06 02-AM,LTCRUR,5210.75,5289.72,5205.22,5289.72,1.07,5628.03
2018-07-06 01-AM,LTCRUR,5219.65,5219.65,5210.75,5210.75,0.0005,2.61
2018-07-06 12-AM,LTCRUR,5200.73,5235.6,5200.73,5219.65,0.002719,14.22
2018-07-05 11-PM,LTCRUR,5201.2,5247.59,5200.6,5200.73,1.85,9631.29
2018-07-05 10-PM,LTCRUR,5218.92,5224.2,5201.2,5201.2,0.1779,928.73
2018-07-05 09-PM,LTCRUR,5218.92,5272.69,5200.7,5218.92,6.27,32728.87
2018-07-05 08-PM,LTCRUR,5218.92,5218.92,5200,5218.92,4.43,23031.9
2018-07-05 07-PM,LTCRUR,5221.1,5272.15,5201,5218.92,4.28,22367.27
2018-07-05 06-PM,LTCRUR,5234.35,5277.34,5221.1,5221.1,2.23,11694.78
2018-07-05 05-PM,LTCRUR,5270,5312.56,5221.1,5234.35,4.3,22623.52
2018-07-05 04-PM,LTCRUR,5270.17,5347.81,5270,5270,3.27,17352.4
2018-07-05 03-PM,LTCRUR,5321.2,5321.28,5270.01,5270.17,48.61,257885.31
2018-07-05 02-PM,LTCRUR,5301,5359.73,5301,5321.2,4.6,24517.88
2018-07-05 01-PM,LTCRUR,5319,5375.37,5270.17,5301,29.95,160057.54
2018-07-05 12-PM,LTCRUR,5319,5321.88,5319,5319,20.42,108627.61
2018-07-05 11-AM,LTCRUR,5327.51,5378.6,5279.69,5319,9.17,48862.96
2018-07-05 10-AM,LTCRUR,5270.03,5327.58,5270.03,5327.51,2.54,13470.89
2018-07-05 09-AM,LTCRUR,5304.82,5335,5270.03,5270.03,3.41,17996.96
2018-07-05 08-AM,LTCRUR,5269.74,5304.82,5218.92,5304.82,6.73,35319.36
2018-07-05 07-AM,LTCRUR,5270.14,5270.14,5218.92,5269.74,7.58,39768.37
2018-07-05 06-AM,LTCRUR,5280,5304.9,5256.99,5270.14,3.63,19167.2
2018-07-05 05-AM,LTCRUR,5330,5336.37,5280,5280,9.27,49270.34
2018-07-05 04-AM,LTCRUR,5309.79,5334.53,5280,5330,2.84,15064.43
2018-07-05 03-AM,LTCRUR,5314.6,5500,5300.79,5309.79,0.7981,4245.26
2018-07-05 02-AM,LTCRUR,5323.57,5343.81,5310.61,5314.6,0.5816,3091.64
2018-07-05 01-AM,LTCRUR,5316.5,5323.57,5300,5323.57,0.1539,817.35
2018-07-05 12-AM,LTCRUR,5371.66,5400,5290,5316.5,5.16,27523.69
2018-07-04 11-PM,LTCRUR,5338.51,5555.56,5327,5371.66,27.07,149026.0
2018-07-04 10-PM,LTCRUR,5326,5430.58,5326,5338.51,3.24,17494.85
2018-07-04 09-PM,LTCRUR,5383.78,5398.92,5326,5326,2.02,10744.36
2018-07-04 08-PM,LTCRUR,5316.01,5383.78,5269.86,5383.78,4.95,26279.69
2018-07-04 07-PM,LTCRUR,5326.67,5378.72,5316.01,5316.01,6.37,34069.33
2018-07-04 06-PM,LTCRUR,5383.78,5383.78,5285.84,5326.67,2.62,13952.35
2018-07-04 05-PM,LTCRUR,5351.28,5383.78,5318.99,5383.78,18.39,98268.14
2018-07-04 04-PM,LTCRUR,5351.28,5383.78,5351.28,5351.28,10.02,53633.32
2018-07-04 03-PM,LTCRUR,5360,5384.75,5351.28,5351.28,10.62,56962.99
2018-07-04 02-PM,LTCRUR,5326.09,5440,5300,5360,12.47,66881.22
2018-07-04 01-PM,LTCRUR,5286.35,5398.11,5240,5326.09,24.72,132707.85
2018-07-04 12-PM,LTCRUR,5210.75,5300,5210,5286.35,1.55,8169.46
2018-07-04 11-AM,LTCRUR,5248.6,5254.92,5204.5,5210.75,3.75,19638.94
2018-07-04 10-AM,LTCRUR,5249.99,5299.79,5195.37,5248.6,6.15,32148.08
2018-07-04 09-AM,LTCRUR,5192.54,5251.04,5177.25,5249.99,3.57,18681.0
2018-07-04 08-AM,LTCRUR,5167.22,5251.04,5167.22,5192.54,7.36,38325.55
2018-07-04 07-AM,LTCRUR,5229.82,5229.82,5167.22,5167.22,1.94,10043.33
2018-07-04 06-AM,LTCRUR,5236,5236,5168.94,5229.82,2.22,11525.5
2018-07-04 05-AM,LTCRUR,5240.85,5240.85,5167.22,5236,1.3,6806.74
2018-07-04 04-AM,LTCRUR,5242.68,5242.68,5188.37,5240.85,3.83,20007.46
2018-07-04 03-AM,LTCRUR,5212.13,5265.58,5186.34,5242.68,6.28,32820.44
2018-07-04 02-AM,LTCRUR,5225,5261.32,5212.13,5212.13,0.7966,4155.69
2018-07-04 01-AM,LTCRUR,5229.9,5267.12,5225,5225,1.71,8917.9
2018-07-04 12-AM,LTCRUR,5308.49,5308.49,5229.9,5229.9,2.25,11790.74
2018-07-03 11-PM,LTCRUR,5344.76,5344.76,5265,5308.49,0.3505,1865.46
2018-07-03 10-PM,LTCRUR,5400.9,5406.23,5265,5344.76,2.01,10802.96
2018-07-03 09-PM,LTCRUR,5440,5440,5350.16,5400.9,6.74,36314.06
