Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-06-29 03-AM,BTCEUR,10406,10723.96,10300,10300,0.3612,3849.35
2019-06-29 02-AM,BTCEUR,10730,10801.99,10406,10406,0.1864,1959.83
2019-06-29 01-AM,BTCEUR,10950,10950,10730,10730,0.2617,2814.89
2019-06-29 12-AM,BTCEUR,10848.88,10950,10848.88,10950,0.00183,20.04
2019-06-28 11-PM,BTCEUR,10800,10874.81,10800,10848.88,0.299,3250.18
2019-06-28 10-PM,BTCEUR,10950,10950,10800,10800,0.09569,1033.44
2019-06-28 09-PM,BTCEUR,10748,10950,10748,10950,0.2717,2935.21
2019-06-28 08-PM,BTCEUR,10800.06,11792.17,10743.6,10748,1.032,11356.41
2019-06-28 07-PM,BTCEUR,10472.2,10863.2,10472.2,10800.06,2.998,31896.03
2019-06-28 06-PM,BTCEUR,10444.81,10487.43,10444.81,10472.2,0.3845,4023.36
2019-06-28 05-PM,BTCEUR,10546.32,10546.32,10399.19,10444.81,0.1941,2023.97
2019-06-28 04-PM,BTCEUR,10485.04,10649.99,10380,10546.32,1.901,19866.96
2019-06-28 03-PM,BTCEUR,10328,10639.79,10328,10485.04,0.4766,4992.7
2019-06-28 02-PM,BTCEUR,10981.98,10981.98,10328,10328,0.7618,8099.05
2019-06-28 01-PM,BTCEUR,10255,10981.98,10235.96,10981.98,37.65,391565.32
2019-06-28 12-PM,BTCEUR,10618,10733.91,10255,10255,1.341,14128.97
2019-06-28 11-AM,BTCEUR,11453,11453,10450,10618,2.515,26421.91
2019-06-28 10-AM,BTCEUR,10600.05,11480,10400,11453,6.91,73597.08
2019-06-28 09-AM,BTCEUR,10304.01,15900,10304.01,10600.05,17.34,189883.07
2019-06-28 08-AM,BTCEUR,9937.67,10304.01,9937.67,10304.01,0.1596,1631.98
2019-06-28 07-AM,BTCEUR,9776.81,10013.69,9776.81,9937.67,1.918,19068.65
2019-06-28 06-AM,BTCEUR,9776.81,9776.81,9776.81,9776.81,0.0,0.0
2019-06-28 05-AM,BTCEUR,9693.79,9776.81,9585.44,9776.81,0.163,1572.23
2019-06-28 04-AM,BTCEUR,9939.59,9939.59,9693.79,9693.79,0.04666,454.62
2019-06-28 03-AM,BTCEUR,9939.59,9939.59,9939.59,9939.59,0.0,0.0
2019-06-28 02-AM,BTCEUR,9939.59,9939.59,9939.59,9939.59,0.0,0.0
2019-06-28 01-AM,BTCEUR,9939.59,9939.59,9939.59,9939.59,0.0,0.0
2019-06-28 12-AM,BTCEUR,9826.95,10032.15,9826.95,9939.59,0.2515,2496.76
2019-06-27 11-PM,BTCEUR,9606.74,9917.92,9606.74,9826.95,0.1213,1182.7
2019-06-27 10-PM,BTCEUR,9435.46,9606.74,9435.46,9606.74,0.4204,4035.26
2019-06-27 09-PM,BTCEUR,9378.34,9500,9297.8,9435.46,0.3613,3399.74
2019-06-27 08-PM,BTCEUR,9446.3,9567.73,9055.19,9378.34,1.28,11982.29
2019-06-27 07-PM,BTCEUR,9641.33,9816.09,9362.19,9446.3,0.6408,6068.27
2019-06-27 06-PM,BTCEUR,9450,9680.01,9450,9641.33,0.3868,3739.52
2019-06-27 05-PM,BTCEUR,9674.97,9752.87,9236.8,9450,5.399,50647.66
2019-06-27 04-PM,BTCEUR,10260.43,10399.78,9591.26,9674.97,5.089,50835.32
2019-06-27 03-PM,BTCEUR,10410.21,10509.27,10260.43,10260.43,0.4343,4507.63
2019-06-27 02-PM,BTCEUR,10228.91,10423,10010.54,10410.21,6.063,62512.13
2019-06-27 01-PM,BTCEUR,10600,10600,10184.62,10228.91,44.05,454239.31
2019-06-27 12-PM,BTCEUR,10491.76,10600.02,10491.76,10600,0.9548,10121.26
