Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HBTC
2019-08-07,DASHBTC,0.00929,0.00939,0.0092,0.0092,2119.43,19.72
2019-08-06,DASHBTC,0.00932,0.00937,0.00889,0.00929,9400.38,85.64
2019-08-05,DASHBTC,0.00971,0.00974,0.00914,0.00932,9750.74,91.62
2019-08-04,DASHBTC,0.00986,0.00987,0.00969,0.00971,4583.7,44.8
2019-08-03,DASHBTC,0.00998,0.01008,0.00982,0.00986,3573.64,35.48
2019-08-02,DASHBTC,0.0103,0.01052,0.00995,0.00998,8412.46,85.97
2019-08-01,DASHBTC,0.01079,0.01079,0.01024,0.0103,4852.49,51.12
2019-07-31,DASHBTC,0.01094,0.01095,0.01057,0.01079,7359.38,79.26
2019-07-30,DASHBTC,0.01112,0.01114,0.0109,0.01094,7115.63,78.74
2019-07-29,DASHBTC,0.01134,0.01134,0.011,0.01112,7136.85,79.55
2019-07-28,DASHBTC,0.01167,0.01178,0.01114,0.01134,6328.43,73.11
2019-07-27,DASHBTC,0.01169,0.01174,0.01143,0.01167,8376.03,97.05
2019-07-26,DASHBTC,0.01164,0.01174,0.01148,0.01169,7243.4,84.23
2019-07-25,DASHBTC,0.01122,0.01168,0.01103,0.01164,7137.56,81.04
2019-07-24,DASHBTC,0.0111,0.01136,0.01105,0.01122,7515.62,84.0
2019-07-23,DASHBTC,0.01106,0.0112,0.01095,0.0111,8337.73,91.97
2019-07-22,DASHBTC,0.01119,0.01128,0.01095,0.01106,8088.03,89.88
2019-07-21,DASHBTC,0.01085,0.01124,0.01077,0.01119,9518.1,105.68
2019-07-20,DASHBTC,0.01069,0.0112,0.01068,0.01085,17590.38,193.03
2019-07-19,DASHBTC,0.01034,0.01085,0.01023,0.01069,10714.0,112.84
2019-07-18,DASHBTC,0.01056,0.01072,0.01053,0.01061,845.63,8.965
2019-07-17,DASHBTC,0.01057,0.01099,0.01039,0.01056,12886.55,136.63
2019-07-16,DASHBTC,0.01115,0.0113,0.01042,0.01057,11835.24,128.98
2019-07-15,DASHBTC,0.01208,0.01216,0.01099,0.01115,13998.35,163.24
2019-07-14,DASHBTC,0.01236,0.01256,0.01193,0.01208,16751.41,206.14
2019-07-13,DASHBTC,0.01217,0.01291,0.0121,0.01236,8564.6,106.57
2019-07-12,DASHBTC,0.01262,0.01303,0.01198,0.01217,16194.31,201.29
2019-07-11,DASHBTC,0.01244,0.0127,0.01203,0.01262,13646.93,168.54
2019-07-10,DASHBTC,0.01244,0.01279,0.01162,0.01244,13583.04,164.29
2019-07-09,DASHBTC,0.01297,0.01303,0.01232,0.01244,12312.85,155.0
2019-07-08,DASHBTC,0.01379,0.01388,0.01291,0.01297,17227.07,232.29
2019-07-07,DASHBTC,0.0137,0.01397,0.0137,0.01379,14431.98,199.31
2019-07-06,DASHBTC,0.01406,0.01406,0.01353,0.0137,12002.4,164.62
2019-07-05,DASHBTC,0.01396,0.0141,0.01352,0.01406,12400.03,171.46
2019-07-04,DASHBTC,0.01319,0.01398,0.01319,0.01396,14473.51,196.33
2019-07-03,DASHBTC,0.01403,0.01403,0.01313,0.01319,91738.03,1275.25
2019-07-02,DASHBTC,0.01459,0.0151,0.01394,0.01403,18723.79,274.61
2019-07-01,DASHBTC,0.01454,0.01475,0.01414,0.01461,11056.96,160.09
2019-06-30,DASHBTC,0.01424,0.01454,0.01402,0.01454,11044.98,157.31
2019-06-29,DASHBTC,0.01372,0.01444,0.01372,0.01424,13412.37,188.64
2019-06-28,DASHBTC,0.01397,0.01421,0.01354,0.01372,28424.42,395.83
2019-06-27,DASHBTC,0.01339,0.01461,0.01313,0.01397,22863.65,316.13
2019-06-26,DASHBTC,0.01513,0.01549,0.01337,0.01339,25636.5,364.55
2019-06-25,DASHBTC,0.01594,0.01599,0.01499,0.01513,14609.33,227.25
2019-06-24,DASHBTC,0.01601,0.0163,0.01586,0.01594,12192.94,196.27
2019-06-23,DASHBTC,0.01645,0.01657,0.01585,0.01601,15231.86,247.38
2019-06-22,DASHBTC,0.01642,0.01688,0.01577,0.01645,32651.01,536.92
2019-06-21,DASHBTC,0.01701,0.0171,0.01639,0.01642,11034.35,184.39
2019-06-20,DASHBTC,0.01747,0.0175,0.01676,0.01701,11767.88,202.36
2019-06-19,DASHBTC,0.01745,0.01775,0.01727,0.01747,18347.67,319.45
2019-06-18,DASHBTC,0.01701,0.01817,0.01697,0.01745,19915.57,348.11
2019-06-17,DASHBTC,0.01742,0.01743,0.01688,0.01701,33856.02,579.91
2019-06-16,DASHBTC,0.0175,0.01783,0.01695,0.01742,10555.73,183.5
2019-06-15,DASHBTC,0.01773,0.0178,0.01747,0.0175,29669.43,525.92
2019-06-14,DASHBTC,0.01864,0.01893,0.01761,0.01773,154033.95,2771.84
2019-06-13,DASHBTC,0.01918,0.01968,0.01862,0.01864,81625.23,1561.1
2019-06-12,DASHBTC,0.01867,0.0195,0.0184,0.01918,104369.34,1952.16
2019-06-11,DASHBTC,0.01876,0.01883,0.01843,0.01867,47719.96,887.78
2019-06-10,DASHBTC,0.01862,0.01893,0.01855,0.01889,28028.89,527.37
2019-06-09,DASHBTC,0.01836,0.01883,0.0182,0.01862,112835.78,2078.44
2019-06-08,DASHBTC,0.01865,0.0187,0.01832,0.01836,33326.93,618.6
2019-06-07,DASHBTC,0.01842,0.0189,0.01826,0.01865,64697.87,1201.34
2019-06-06,DASHBTC,0.01889,0.01901,0.01837,0.01842,58739.07,1095.46
2019-06-05,DASHBTC,0.0187,0.019,0.0186,0.01889,47047.01,882.82
2019-06-04,DASHBTC,0.01915,0.01962,0.01865,0.0187,484235.58,9342.22
2019-06-03,DASHBTC,0.0189,0.01929,0.0188,0.01915,193532.58,3677.86
2019-06-02,DASHBTC,0.01906,0.01926,0.0188,0.0189,90647.42,1726.44
2019-06-01,DASHBTC,0.01939,0.01951,0.01905,0.01906,71222.26,1374.25
2019-05-31,DASHBTC,0.01967,0.0197,0.01905,0.01939,79777.52,1541.88
2019-05-30,DASHBTC,0.01947,0.02007,0.0192,0.01967,71514.0,1401.83
2019-05-29,DASHBTC,0.01941,0.02017,0.01898,0.01947,72053.91,1398.79
2019-05-28,DASHBTC,0.01893,0.02004,0.01878,0.01941,76533.0,1468.58
2019-05-27,DASHBTC,0.01873,0.0192,0.01857,0.01893,68853.0,1299.42
2019-05-26,DASHBTC,0.01938,0.0195,0.0184,0.01873,72365.86,1388.59
2019-05-25,DASHBTC,0.01959,0.02004,0.01923,0.01938,72808.09,1424.54
2019-05-24,DASHBTC,0.01962,0.02031,0.01941,0.01959,70652.57,1397.13
2019-05-23,DASHBTC,0.02017,0.02041,0.0192,0.01962,81064.39,1601.89
2019-05-22,DASHBTC,0.02099,0.02102,0.01999,0.02017,75275.06,1549.89
2019-05-21,DASHBTC,0.021,0.02113,0.02027,0.02099,77561.85,1609.57
2019-05-20,DASHBTC,0.02123,0.02177,0.0205,0.021,96033.78,2030.56
2019-05-19,DASHBTC,0.01936,0.0215,0.01867,0.02123,92407.17,1793.41
2019-05-18,DASHBTC,0.01895,0.0197,0.0185,0.01936,97215.14,1843.18
2019-05-17,DASHBTC,0.0189,0.01908,0.01826,0.01895,82120.5,1534.18
2019-05-16,DASHBTC,0.0189,0.0202,0.0186,0.0189,10289.64,199.21
2019-05-15,DASHBTC,0.0177,0.0192,0.0176,0.0189,17010.64,315.27
2019-05-14,DASHBTC,0.0168,0.018,0.0165,0.0177,8723.42,151.07
2019-05-13,DASHBTC,0.0179,0.0189,0.0165,0.0168,18583.24,324.3
2019-05-12,DASHBTC,0.0171,0.0181,0.0167,0.0179,8853.66,151.35
2019-05-11,DASHBTC,0.0177,0.0179,0.0166,0.0171,6234.86,107.97
2019-05-10,DASHBTC,0.0182,0.0185,0.0175,0.0177,2562.4,45.58
2019-05-09,DASHBTC,0.0196,0.0197,0.018,0.0182,2774.84,52.65
2019-05-08,DASHBTC,0.02,0.02,0.0196,0.0196,1311.85,25.98
2019-05-07,DASHBTC,0.0209,0.0211,0.0205,0.0205,243.63,5.07
2019-05-06,DASHBTC,0.0205,0.0211,0.0205,0.0209,3071.13,63.78
2019-05-05,DASHBTC,0.0206,0.0209,0.0205,0.0205,1658.08,34.31
2019-05-04,DASHBTC,0.0209,0.0214,0.0205,0.0206,2813.11,58.98
2019-05-03,DASHBTC,0.0212,0.0212,0.0205,0.0209,1359.64,28.36
2019-05-02,DASHBTC,0.0217,0.0221,0.0212,0.0212,1385.65,29.76
2019-05-01,DASHBTC,0.0209,0.0221,0.0208,0.0217,1976.01,42.32
2019-04-30,DASHBTC,0.0205,0.021,0.0205,0.0209,1502.52,31.28
2019-04-29,DASHBTC,0.0208,0.0211,0.0205,0.0205,727.64,15.12
2019-04-28,DASHBTC,0.0208,0.021,0.0206,0.0208,614.89,12.77
2019-04-27,DASHBTC,0.0207,0.0209,0.0207,0.0208,1090.38,22.63
2019-04-26,DASHBTC,0.0209,0.021,0.0204,0.0207,4430.69,92.05
2019-04-25,DASHBTC,0.0213,0.0219,0.0207,0.0209,6470.51,138.76
2019-04-24,DASHBTC,0.0213,0.022,0.0207,0.0213,6894.13,146.66
2019-04-23,DASHBTC,0.0227,0.0228,0.0213,0.0213,4852.69,108.11
2019-04-22,DASHBTC,0.0229,0.0232,0.0226,0.0227,3328.07,76.16
2019-04-21,DASHBTC,0.0232,0.0233,0.0225,0.0229,4083.22,93.14
2019-04-20,DASHBTC,0.0231,0.0234,0.023,0.0232,2469.27,57.28
2019-04-19,DASHBTC,0.0235,0.0235,0.0231,0.0231,1930.51,45.07
2019-04-18,DASHBTC,0.0231,0.0238,0.023,0.0235,5859.27,137.72
2019-04-17,DASHBTC,0.0232,0.0234,0.0228,0.0231,6074.29,140.3
2019-04-16,DASHBTC,0.0235,0.0235,0.0228,0.0232,7348.04,171.67
2019-04-15,DASHBTC,0.0238,0.0241,0.0231,0.0235,7554.67,176.49
2019-04-14,DASHBTC,0.0236,0.0241,0.0234,0.0238,2167.57,51.67
2019-04-13,DASHBTC,0.0235,0.0237,0.0234,0.0236,3595.64,84.51
2019-04-12,DASHBTC,0.0243,0.0243,0.0234,0.0235,16739.15,399.26
2019-04-11,DASHBTC,0.0244,0.0256,0.0229,0.0243,20258.95,485.7
2019-04-10,DASHBTC,0.0254,0.0255,0.0242,0.0244,21705.92,543.35
2019-04-09,DASHBTC,0.0258,0.026,0.0251,0.0254,16402.97,417.55
2019-04-08,DASHBTC,0.0261,0.0264,0.0254,0.0258,10097.36,261.17
2019-04-07,DASHBTC,0.0259,0.0264,0.0257,0.0261,8519.76,221.67
2019-04-06,DASHBTC,0.0265,0.0267,0.0258,0.0259,15521.42,406.24
2019-04-05,DASHBTC,0.0251,0.0267,0.025,0.0265,14126.7,367.48
2019-04-04,DASHBTC,0.025,0.0264,0.0245,0.0251,26428.98,667.72
2019-04-03,DASHBTC,0.0254,0.0277,0.0245,0.025,36927.59,962.92
2019-04-02,DASHBTC,0.0273,0.0278,0.0239,0.0254,30972.54,795.06
2019-04-01,DASHBTC,0.0269,0.029,0.0264,0.0273,20194.9,558.04
2019-03-19,DASHBTC,0.0228,0.0231,0.0228,0.0231,0.6617,0.01515
2019-03-18,DASHBTC,0.0232,0.0236,0.0227,0.0228,5504.86,127.93
2019-03-17,DASHBTC,0.0228,0.0232,0.0225,0.0232,2896.55,65.84
2019-03-16,DASHBTC,0.0229,0.023,0.0226,0.0228,3007.43,68.57
2019-03-15,DASHBTC,0.0229,0.0233,0.0228,0.0229,3138.44,72.25
2019-03-14,DASHBTC,0.0234,0.0234,0.0225,0.0229,1411.25,32.34
2019-03-13,DASHBTC,0.0235,0.0241,0.0231,0.0234,8560.79,201.23
2019-03-12,DASHBTC,0.02146,0.0237,0.0212,0.0235,22675.02,494.34
2019-03-11,DASHBTC,0.02106,0.02147,0.02061,0.02146,78506.33,1646.99
2019-03-10,DASHBTC,0.02108,0.02119,0.02064,0.02106,72339.21,1509.82
2019-03-09,DASHBTC,0.02055,0.02131,0.0205,0.02108,75280.1,1570.08
2019-03-08,DASHBTC,0.02117,0.02129,0.02044,0.02055,76206.85,1596.03
