Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2018-08-06,ETHEUR,357.7,357.7,347.15,347.15,0.4417,153.81
2018-08-05,ETHEUR,345.45,357.7,345.45,357.7,5.66,2013.67
2018-08-04,ETHEUR,360,380,345.45,345.45,9.42,3384.17
2018-08-03,ETHEUR,354,360,348.94,360,5.23,1847.46
2018-08-02,ETHEUR,360.02,362.96,350,354,11.44,4085.31
2018-08-01,ETHEUR,374.96,388,360,360.02,84.61,31206.72
2018-07-31,ETHEUR,385,387.9,370,374.96,6.27,2372.26
2018-07-30,ETHEUR,398,398,385,385,5.76,2246.72
2018-07-29,ETHEUR,395.71,398,394.66,398,0.5458,217.13
2018-07-28,ETHEUR,403.48,408.66,395.71,395.71,1.62,656.64
2018-07-27,ETHEUR,400,425,395.14,403.48,4.37,1764.2
2018-07-26,ETHEUR,410.89,416.13,399,400,2.55,1027.98
2018-07-25,ETHEUR,401,410.89,391.5,410.89,4.32,1727.71
2018-07-24,ETHEUR,377,409,377,401,5.42,2114.4
2018-07-23,ETHEUR,382,397.9,376,377,4.35,1690.52
2018-07-22,ETHEUR,394.69,399.94,375.12,382,4.87,1889.69
2018-07-21,ETHEUR,390,439.45,370,394.69,12.32,4960.84
2018-07-20,ETHEUR,400,400,390,390,6.83,2689.51
2018-07-19,ETHEUR,400,418.46,400,400,8.61,3471.81
2018-07-18,ETHEUR,410.01,435.5,400,400,10.29,4359.93
2018-07-17,ETHEUR,411.39,430.01,404,410.01,5.23,2209.32
2018-07-16,ETHEUR,383.69,450,381,411.39,14.07,5705.76
2018-07-15,ETHEUR,373,489,365.02,383.69,8.01,3113.77
2018-07-14,ETHEUR,368.01,375.56,368.01,373,1.04,387.9
2018-07-13,ETHEUR,365.01,381.69,365.01,368.01,6.04,2252.28
2018-07-12,ETHEUR,374,376.56,365.01,365.01,2.87,1057.57
2018-07-11,ETHEUR,374,381.13,365,374,15.68,5847.6
2018-07-10,ETHEUR,405.05,405.96,370,374,19.98,7773.6
2018-07-09,ETHEUR,414.21,414.96,405,405.05,25.89,10621.39
2018-07-08,ETHEUR,404.27,750,404.27,414.21,24.07,12893.11
2018-07-07,ETHEUR,402,404.27,396,404.27,3.27,1302.69
2018-07-06,ETHEUR,398,404.96,385,402,7.9,3127.94
2018-07-05,ETHEUR,405,405,365,398,3.75,1500.42
2018-07-04,ETHEUR,401,409.54,365,405,4.07,1618.37
2018-07-03,ETHEUR,407.1,414.96,365,401,6.59,2671.34
2018-07-02,ETHEUR,385,407.1,385,407.1,2.61,1062.45
2018-07-01,ETHEUR,382,387.54,380.08,385,6.97,2686.22
2018-06-30,ETHEUR,371.41,387,371.41,382,3.68,1407.18
2018-06-29,ETHEUR,375,375,354.17,371.41,3.66,1322.24
2018-06-28,ETHEUR,378.04,385,375,375,12.69,4766.88
2018-06-27,ETHEUR,376,384.67,371.22,378.04,7.63,2889.39
2018-06-26,ETHEUR,400,400,376,376,37.59,14556.59
2018-06-25,ETHEUR,429,429,375,400,4.3,1708.76
2018-06-24,ETHEUR,409.27,429,370,429,14.41,5555.53
2018-06-23,ETHEUR,400,412.3,398.61,409.27,4.79,1920.52
2018-06-22,ETHEUR,456.19,473.8,391.12,400,110.39,47499.25
2018-06-21,ETHEUR,462.5,496.8,451.01,456.19,5.13,2347.4
