Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume MAG,Volume EBTC
2019-05-25,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-24,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-23,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-22,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-21,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-20,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-19,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-18,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-17,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-16,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-15,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-14,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-13,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-12,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-11,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-10,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-09,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-08,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-07,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-06,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-05,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-04,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-03,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-02,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-05-01,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-30,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-29,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-28,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-27,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-26,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-25,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-24,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-23,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-22,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-21,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-20,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-19,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-18,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-17,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-16,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-15,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-14,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-13,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-12,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-11,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-10,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-09,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-08,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-07,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-06,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-05,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-04,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-03,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-02,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-04-01,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-31,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-30,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-29,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-28,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-27,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-26,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-25,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-24,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-23,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-22,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-21,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-20,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-19,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-18,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-17,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-16,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-15,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-14,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-13,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-12,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-11,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-10,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-09,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-08,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-07,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-06,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-05,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-04,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-03,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-02,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-03-01,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-28,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-27,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-26,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-25,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-24,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-23,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-22,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-21,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-20,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-19,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-18,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-17,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-16,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-15,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-14,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-13,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-12,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-11,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-10,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-09,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-08,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-07,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-06,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-05,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-04,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-03,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-02,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-02-01,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-31,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-30,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-29,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-28,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-27,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-26,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-25,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-24,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-23,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-22,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-21,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-20,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-19,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-18,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-17,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-16,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-15,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-14,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-13,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-12,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-11,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-10,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-09,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-08,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-07,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-06,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-05,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-04,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-03,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-02,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2019-01-01,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-31,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-30,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-29,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-28,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-27,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-26,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-25,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-24,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-23,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-22,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-21,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-20,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-19,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-18,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-17,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-16,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-15,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-14,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-13,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-12,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-11,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-10,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-09,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-08,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-07,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-06,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-05,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-04,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-03,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-02,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-12-01,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-11-30,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-11-29,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-11-28,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-11-27,MAGEBTC,3.42e-06,3.42e-06,3.42e-06,3.42e-06,0.0,0.0
2018-11-26,MAGEBTC,3.41e-06,4.23e-06,3.41e-06,3.42e-06,3280.79,0.01289
2018-11-25,MAGEBTC,4.53e-06,4.9e-06,2.55e-06,3.41e-06,24233.13,0.08242
2018-11-24,MAGEBTC,4.53e-06,4.53e-06,4.53e-06,4.53e-06,0.0,0.0
2018-11-23,MAGEBTC,4.53e-06,4.53e-06,4.53e-06,4.53e-06,0.0,0.0
2018-11-22,MAGEBTC,5.1e-06,5.1e-06,4.53e-06,4.53e-06,217.5,0.0009853
2018-11-21,MAGEBTC,5.1e-06,5.1e-06,4.34e-06,5.1e-06,3148.46,0.01491
2018-11-20,MAGEBTC,4.83e-06,5.1e-06,4.02e-06,5.1e-06,16840.68,0.07369
2018-11-19,MAGEBTC,5.21e-06,5.7e-06,4.83e-06,4.83e-06,2321.99,0.01257
2018-11-18,MAGEBTC,5.0e-06,6.0e-06,5.0e-06,5.21e-06,5165.65,0.02862
2018-11-17,MAGEBTC,5.99e-06,6.01e-06,5.0e-06,5.0e-06,21188.3,0.1134
2018-11-16,MAGEBTC,5.4e-06,5.99e-06,5.23e-06,5.99e-06,8408.9,0.04829
2018-11-15,MAGEBTC,5.1e-06,5.48e-06,5.07e-06,5.4e-06,8026.31,0.04121
2018-11-14,MAGEBTC,5.71e-06,5.71e-06,5.1e-06,5.1e-06,9368.67,0.04897
2018-11-13,MAGEBTC,6.09e-06,6.88e-06,5.23e-06,5.71e-06,29075.05,0.1622
2018-11-12,MAGEBTC,6.96e-06,7.2e-06,6.09e-06,6.09e-06,9723.47,0.06512
2018-11-11,MAGEBTC,6.87e-06,7.95e-06,6.86e-06,6.96e-06,8469.53,0.06501
2018-11-10,MAGEBTC,7.98e-06,7.98e-06,6.86e-06,6.87e-06,1103.85,0.007678
2018-11-09,MAGEBTC,7.05e-06,7.98e-06,5.62e-06,7.98e-06,14666.03,0.09804
2018-11-08,MAGEBTC,7.45e-06,7.99e-06,6.16e-06,7.05e-06,19210.47,0.133
2018-11-07,MAGEBTC,6.95e-06,8.99e-06,6.15e-06,7.45e-06,17740.02,0.1441
2018-11-06,MAGEBTC,6.04e-06,6.95e-06,5.6e-06,6.95e-06,16405.61,0.09937
2018-11-05,MAGEBTC,6.06e-06,6.06e-06,6.04e-06,6.04e-06,104.11,0.0006288
2018-11-04,MAGEBTC,6.14e-06,6.3e-06,6.06e-06,6.06e-06,1873.35,0.01152
2018-11-03,MAGEBTC,6.8e-06,7.02e-06,6.14e-06,6.14e-06,7881.62,0.05376
2018-11-02,MAGEBTC,7.1e-06,7.95e-06,6.8e-06,6.8e-06,5107.41,0.0357
2018-11-01,MAGEBTC,5.87e-06,7.1e-06,5.82e-06,7.1e-06,22117.14,0.1407
2018-10-31,MAGEBTC,5.26e-06,2.375e-05,4.68e-06,5.87e-06,138779.85,1.09
2018-10-30,MAGEBTC,4.21e-06,5.26e-06,4.21e-06,5.26e-06,8803.55,0.04621
2018-10-29,MAGEBTC,4.94e-06,5.26e-06,4.21e-06,4.21e-06,1845.43,0.008978
2018-10-28,MAGEBTC,4.25e-06,4.94e-06,4.2e-06,4.94e-06,3231.74,0.01504
2018-10-27,MAGEBTC,4.87e-06,4.87e-06,4.25e-06,4.25e-06,595.86,0.002583
2018-10-26,MAGEBTC,3.99e-06,4.87e-06,3.99e-06,4.87e-06,1718.41,0.008267
2018-10-25,MAGEBTC,4.4e-06,4.77e-06,3.99e-06,3.99e-06,6243.56,0.02744
2018-10-24,MAGEBTC,4.76e-06,4.76e-06,4.4e-06,4.4e-06,8584.08,0.03871
2018-10-23,MAGEBTC,4.74e-06,4.76e-06,4.74e-06,4.76e-06,143.5,0.0006831
2018-10-22,MAGEBTC,4.81e-06,4.87e-06,4.74e-06,4.74e-06,4149.44,0.01969
2018-10-21,MAGEBTC,5.11e-06,5.11e-06,4.73e-06,4.81e-06,870.64,0.004144
2018-10-20,MAGEBTC,5.28e-06,5.28e-06,5.11e-06,5.11e-06,1055.71,0.005428
2018-10-19,MAGEBTC,5.88e-06,5.88e-06,5.27e-06,5.28e-06,1350.78,0.007292
2018-10-18,MAGEBTC,5.88e-06,5.88e-06,5.88e-06,5.88e-06,0.0,0.0
2018-10-17,MAGEBTC,5.71e-06,5.88e-06,5.32e-06,5.88e-06,918.89,0.005158
2018-10-16,MAGEBTC,5.11e-06,5.71e-06,5.11e-06,5.71e-06,299.82,0.001617
2018-10-15,MAGEBTC,6.1e-06,6.1e-06,5.11e-06,5.11e-06,5209.18,0.03023
2018-10-14,MAGEBTC,6.1e-06,6.1e-06,6.1e-06,6.1e-06,904.54,0.005518
2018-10-13,MAGEBTC,6.1e-06,6.1e-06,6.1e-06,6.1e-06,1139.49,0.006951
2018-10-12,MAGEBTC,6.1e-06,6.1e-06,6.1e-06,6.1e-06,2630.56,0.01605
2018-10-11,MAGEBTC,6.1e-06,6.11e-06,6.1e-06,6.1e-06,7036.32,0.04293
2018-10-10,MAGEBTC,5.6e-06,6.1e-06,5.52e-06,6.1e-06,2525.72,0.01507
2018-10-09,MAGEBTC,6.0e-06,6.0e-06,5.6e-06,5.6e-06,1625.77,0.009454
2018-10-08,MAGEBTC,6.0e-06,6.0e-06,5.99e-06,6.0e-06,1218.44,0.007304
2018-10-07,MAGEBTC,6.3e-06,6.3e-06,5.52e-06,6.0e-06,837.88,0.004686
