Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NEO,Volume USD
2018-06-10,NEOUSD,50.9,50.9,44.09,45.12,14312.43,673519.14
2018-06-09,NEOUSD,52.25,53.58,50.63,50.9,1618.85,84531.2
2018-06-08,NEOUSD,53.14,54.06,51.5,52.25,3871.03,202020.03
2018-06-07,NEOUSD,54.2,55,53,53.14,2456.59,132498.54
2018-06-06,NEOUSD,54.13,54.7,52.39,54.2,5282.33,283883.26
2018-06-05,NEOUSD,53.61,55,51.92,54.13,5946.53,316620.45
2018-06-04,NEOUSD,56.5,57.09,52.03,53.61,8997.19,487260.02
2018-06-03,NEOUSD,56.72,58.2,55.58,56.5,7569.08,430630.3
2018-06-02,NEOUSD,55.75,57.56,54.64,56.72,8470.23,476244.52
2018-06-01,NEOUSD,53,56,52.84,55.75,8081.8,438603.21
2018-05-31,NEOUSD,51.7,54.12,50.9,53,8974.45,476515.72
2018-05-30,NEOUSD,52.36,53.5,50.17,51.7,8299.47,429379.5
2018-05-29,NEOUSD,47.72,53.73,47.5,52.36,14204.78,727382.98
2018-05-28,NEOUSD,52.75,53.18,47.5,47.72,10536.89,520882.57
2018-05-27,NEOUSD,51.85,52.75,50.5,52.75,3464.25,178528.47
2018-05-26,NEOUSD,53,54.54,51.6,51.85,4919.5,262092.9
2018-05-25,NEOUSD,54.7,56.22,51.5,53,9497.18,505423.25
2018-05-24,NEOUSD,52,55.33,50.01,54.7,14077.54,741950.11
2018-05-23,NEOUSD,57,57.79,51.35,52,21145.02,1147535.51
2018-05-22,NEOUSD,62.25,62.25,56.8,57,11300.65,672693.45
2018-05-21,NEOUSD,64.06,66.57,60.46,62.25,12113.92,767560.35
2018-05-20,NEOUSD,59.19,64.17,58.58,64.06,9795.18,601614.98
2018-05-19,NEOUSD,59.1,60.8,57.71,59.19,5529.05,327927.53
2018-05-18,NEOUSD,57.87,60.3,56.7,59.1,7866.06,460530.85
2018-05-17,NEOUSD,61.61,63.63,56.75,57.87,10591.92,635908.54
2018-05-16,NEOUSD,62.9,63.37,59.01,61.61,10783.55,657832.85
2018-05-15,NEOUSD,66.24,69,62.1,62.9,25955.0,1664397.8
2018-05-14,NEOUSD,67.12,69.3,62.21,66.24,39240.54,2546148.19
2018-05-13,NEOUSD,65.16,69.17,62.4,67.12,9369.91,622771.33
2018-05-12,NEOUSD,63.28,67.57,58.47,65.16,24631.38,1573666.36
2018-05-11,NEOUSD,69.21,70.2,60.85,63.28,36778.95,2399932.71
2018-05-10,NEOUSD,76.42,76.87,68.86,69.21,12852.77,938254.3
2018-05-09,NEOUSD,77,77.4,72.33,76.42,8915.35,667694.19
2018-05-08,NEOUSD,79,81.39,75.5,77,9205.27,715782.91
2018-05-07,NEOUSD,83.88,83.9,76,79,18105.44,1419406.81
2018-05-06,NEOUSD,84.35,88.28,80.01,83.88,16809.58,1407970.21
2018-05-05,NEOUSD,84.57,87.88,84.35,84.35,12853.49,1099886.7
2018-05-04,NEOUSD,87.51,87.74,82.22,84.57,13966.66,1194147.11
2018-05-03,NEOUSD,84.95,89.92,83.5,87.51,25759.9,2242657.87
2018-05-02,NEOUSD,84.5,85.65,82,84.95,13492.02,1130152.42
2018-05-01,NEOUSD,84.24,84.8,77.18,84.5,27413.87,2216665.7
2018-04-30,NEOUSD,90.52,96.5,81.9,84.24,43239.44,3805717.46
2018-04-29,NEOUSD,77.12,92.42,75.82,90.52,49970.65,4253284.09
2018-04-28,NEOUSD,72,78.6,72,77.12,11599.2,883571.88
2018-04-27,NEOUSD,76.85,77.5,72,72,15186.14,1143759.97
2018-04-26,NEOUSD,71.2,77.85,69.5,76.85,23951.18,1744557.54
2018-04-25,NEOUSD,82.6,82.7,68.5,71.2,58614.99,4370529.9
2018-04-24,NEOUSD,76,84.85,75.74,82.6,40490.17,3279420.16
2018-04-23,NEOUSD,73.7,78.57,73.24,76,21641.72,1646145.96
2018-04-22,NEOUSD,74.4,77.5,72.8,73.7,13127.68,987889.31
2018-04-21,NEOUSD,79,79.65,70.54,74.4,40419.74,3043100.56
2018-04-20,NEOUSD,73.92,79.6,72.09,79,53025.41,4021916.46
2018-04-19,NEOUSD,72.67,74.99,70.84,73.92,30691.89,2240287.69
2018-04-18,NEOUSD,65.34,73.56,65.28,72.67,31542.11,2205949.52
2018-04-17,NEOUSD,67.02,70,64.9,65.34,25969.22,1747652.01
2018-04-16,NEOUSD,70.84,71.27,64.24,67.02,30635.86,2036979.69
2018-04-15,NEOUSD,64.03,71,64.03,70.84,28401.1,1934730.66
2018-04-14,NEOUSD,62.04,65.8,61.5,64.03,17219.95,1100744.82
2018-04-13,NEOUSD,67.45,68.5,61.27,62.04,47211.48,3090943.8
2018-04-12,NEOUSD,57.83,67.45,54.5,67.45,64057.67,3910146.78
2018-04-11,NEOUSD,52.62,59.65,52.2,57.83,38609.08,2173784.38
2018-04-10,NEOUSD,53,53.1,49.35,52.62,15718.92,808718.32
2018-04-09,NEOUSD,49.2,58.2,49.1,53,48451.25,2560167.95
2018-04-08,NEOUSD,47,49.2,46.4,49.2,9977.92,475307.83
2018-04-07,NEOUSD,44.94,48.16,44.5,47,15019.12,703823.49
2018-04-06,NEOUSD,47.31,47.47,44.18,44.94,10947.04,497440.0
2018-04-05,NEOUSD,47.37,47.88,45.52,47.31,15587.86,727222.31
2018-04-04,NEOUSD,53.87,53.87,46.5,47.37,30573.92,1507399.63
2018-04-03,NEOUSD,48.5,54.15,48.27,53.87,31519.06,1630594.89
2018-04-02,NEOUSD,47.49,50.12,46.7,48.5,17808.58,864632.07
2018-04-01,NEOUSD,50.22,50.55,45,47.49,27966.86,1320347.93
2018-03-31,NEOUSD,49.86,52.9,49.56,50.22,18747.87,955753.66
2018-03-30,NEOUSD,51.75,54,48.48,49.86,41520.71,2092247.11
2018-03-29,NEOUSD,57.02,57.29,51,51.75,39744.72,2121363.92
2018-03-28,NEOUSD,54.87,59.95,54.86,57.02,16897.68,974757.43
2018-03-27,NEOUSD,59,61,52.71,54.87,49637.22,2810455.03
