Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NEO,Volume ETH
2019-06-19,NEOETH,0.05171,0.05227,0.05069,0.05112,26551.83,1366.8
2019-06-18,NEOETH,0.05195,0.05209,0.0501,0.05171,28726.26,1469.0
2019-06-17,NEOETH,0.05228,0.05474,0.05119,0.05195,40909.35,2155.18
2019-06-16,NEOETH,0.05198,0.05283,0.05094,0.05228,32884.9,1710.78
2019-06-15,NEOETH,0.05114,0.05417,0.05114,0.05198,62099.59,3269.93
2019-06-14,NEOETH,0.05121,0.0516,0.04909,0.05114,50885.54,2564.23
2019-06-13,NEOETH,0.04934,0.05279,0.04898,0.05121,52894.52,2702.34
2019-06-12,NEOETH,0.05019,0.05132,0.04915,0.04934,37689.72,1891.67
2019-06-11,NEOETH,0.04981,0.05095,0.04896,0.05019,27813.33,1385.44
2019-06-10,NEOETH,0.04958,0.0532,0.04939,0.04981,52054.0,2661.3
2019-06-09,NEOETH,0.04926,0.04989,0.04868,0.04958,25752.91,1270.41
2019-06-08,NEOETH,0.04902,0.04997,0.04833,0.04926,26038.72,1282.76
2019-06-07,NEOETH,0.04674,0.04985,0.04647,0.04902,48254.51,2333.99
2019-06-06,NEOETH,0.047,0.0479,0.0465,0.04674,24190.98,1141.21
2019-06-05,NEOETH,0.04766,0.04818,0.04683,0.047,25647.66,1216.34
2019-06-04,NEOETH,0.0498,0.05003,0.04679,0.04766,47245.8,2286.59
2019-06-03,NEOETH,0.05246,0.0525,0.04965,0.0498,35288.83,1792.09
2019-06-02,NEOETH,0.05186,0.05246,0.05114,0.05246,22081.2,1142.92
2019-06-01,NEOETH,0.05066,0.05353,0.04981,0.05186,67268.42,3484.49
2019-05-31,NEOETH,0.04959,0.05114,0.04908,0.05066,36669.24,1832.46
2019-05-30,NEOETH,0.05068,0.05246,0.04866,0.04959,117230.3,5893.97
2019-05-29,NEOETH,0.04662,0.05337,0.04509,0.05068,114880.95,5722.82
2019-05-28,NEOETH,0.04583,0.04695,0.04466,0.04662,56518.61,2580.39
2019-05-27,NEOETH,0.04487,0.04605,0.04451,0.04583,44004.27,1995.05
2019-05-26,NEOETH,0.04563,0.04617,0.04427,0.04487,48418.55,2185.1
2019-05-25,NEOETH,0.04628,0.04641,0.04524,0.04563,23157.77,1059.3
2019-05-24,NEOETH,0.04664,0.04699,0.04581,0.04628,26028.6,1206.32
2019-05-23,NEOETH,0.04581,0.04719,0.04559,0.04664,31871.21,1482.06
2019-05-22,NEOETH,0.04753,0.04783,0.04556,0.04581,45965.55,2138.31
2019-05-21,NEOETH,0.04795,0.04952,0.04688,0.04753,57095.8,2737.9
2019-05-20,NEOETH,0.04485,0.05019,0.0445,0.04795,88775.51,4236.81
2019-05-19,NEOETH,0.04587,0.04634,0.04442,0.04485,58131.9,2627.59
2019-05-18,NEOETH,0.04611,0.04688,0.04507,0.04587,40662.75,1873.57
2019-05-17,NEOETH,0.04566,0.0475,0.04468,0.04611,91417.44,4210.34
2019-05-16,NEOETH,0.05182,0.05258,0.04541,0.04566,162724.19,7853.6
2019-05-15,NEOETH,0.05105,0.0536,0.04945,0.05182,54823.52,2814.26
2019-05-14,NEOETH,0.04957,0.05344,0.04799,0.05105,66543.17,3374.38
2019-05-13,NEOETH,0.0495,0.0516,0.0479,0.04957,47258.51,2346.26
2019-05-12,NEOETH,0.05079,0.05122,0.04855,0.0495,28745.63,1424.2
2019-05-11,NEOETH,0.05081,0.05165,0.04958,0.05079,30401.4,1540.16
2019-05-10,NEOETH,0.05058,0.05203,0.04857,0.05081,26013.66,1304.36
2019-05-09,NEOETH,0.053,0.05408,0.05,0.05058,36618.28,1886.11
2019-05-08,NEOETH,0.05261,0.05302,0.05185,0.053,16344.83,857.37
2019-05-07,NEOETH,0.05293,0.05293,0.05122,0.05208,12778.18,664.92
2019-05-06,NEOETH,0.05666,0.0569,0.05184,0.05293,101017.19,5435.74
2019-05-05,NEOETH,0.05771,0.0585,0.05662,0.05666,23075.44,1324.67
2019-05-04,NEOETH,0.05915,0.05989,0.05751,0.05771,45080.54,2632.2
2019-05-03,NEOETH,0.06071,0.06114,0.05906,0.05915,28187.99,1685.48
2019-05-02,NEOETH,0.06055,0.06243,0.06017,0.06071,22807.99,1395.86
2019-05-01,NEOETH,0.06014,0.0613,0.05908,0.06055,27904.0,1677.53
2019-04-30,NEOETH,0.06081,0.06137,0.05921,0.06014,34797.54,2089.45
2019-04-29,NEOETH,0.05921,0.0639,0.05914,0.06081,61411.17,3782.46
2019-04-28,NEOETH,0.05993,0.06099,0.05876,0.05921,19343.98,1152.1
2019-04-27,NEOETH,0.06011,0.06155,0.05919,0.05993,23231.67,1401.72
2019-04-26,NEOETH,0.06205,0.0623,0.05914,0.06011,56242.99,3393.93
2019-04-25,NEOETH,0.06008,0.06343,0.05984,0.06205,45155.72,2794.35
2019-04-24,NEOETH,0.06029,0.06355,0.05837,0.06008,53615.98,3194.82
2019-04-23,NEOETH,0.06326,0.06407,0.06023,0.06029,37119.73,2294.59
2019-04-22,NEOETH,0.06234,0.06403,0.06196,0.06326,19284.69,1218.63
2019-04-21,NEOETH,0.06303,0.06342,0.061,0.06234,30496.54,1889.23
2019-04-20,NEOETH,0.06394,0.06407,0.06243,0.06303,22380.87,1415.22
2019-04-19,NEOETH,0.06483,0.06501,0.0635,0.06394,18722.14,1199.05
2019-04-18,NEOETH,0.06584,0.067,0.06438,0.06483,22291.08,1453.32
2019-04-17,NEOETH,0.06569,0.06713,0.06522,0.06584,20718.16,1363.81
2019-04-16,NEOETH,0.06674,0.06694,0.06536,0.06569,28222.04,1862.07
2019-04-15,NEOETH,0.06728,0.06831,0.06595,0.06674,32061.42,2148.71
2019-04-14,NEOETH,0.06759,0.06875,0.06638,0.06728,23181.21,1559.41
2019-04-13,NEOETH,0.06875,0.06901,0.06726,0.06759,12306.37,836.56
2019-04-12,NEOETH,0.06789,0.07035,0.06642,0.06875,28638.45,1959.06
2019-04-11,NEOETH,0.07024,0.07024,0.06594,0.06789,64779.85,4411.17
2019-04-10,NEOETH,0.06908,0.07279,0.06867,0.07024,34445.94,2411.27
2019-04-09,NEOETH,0.07042,0.07062,0.068,0.06908,47626.65,3304.88
2019-04-08,NEOETH,0.07376,0.07383,0.06858,0.07042,64890.15,4599.84
2019-04-07,NEOETH,0.07904,0.07935,0.07351,0.07376,50616.15,3868.53
2019-04-06,NEOETH,0.08159,0.08189,0.07691,0.07904,52348.55,4190.35
2019-04-05,NEOETH,0.08113,0.08351,0.07802,0.08159,55792.3,4488.89
2019-04-04,NEOETH,0.0758,0.08494,0.07517,0.08113,113866.53,9116.14
2019-04-03,NEOETH,0.07051,0.0785,0.06957,0.0758,161248.05,11999.91
2019-04-02,NEOETH,0.07107,0.07393,0.06927,0.07051,112915.07,8080.6
2019-04-01,NEOETH,0.07142,0.07153,0.07016,0.07107,35533.28,2516.34
2019-03-19,NEOETH,0.06621,0.06621,0.06562,0.06591,1030.49,67.89
2019-03-18,NEOETH,0.06624,0.06659,0.06535,0.06621,25482.89,1679.84
2019-03-17,NEOETH,0.06667,0.06781,0.06558,0.06624,23544.95,1569.95
2019-03-16,NEOETH,0.06758,0.0681,0.0645,0.06667,25840.17,1734.13
2019-03-15,NEOETH,0.07015,0.07024,0.06718,0.06758,26510.35,1809.02
2019-03-14,NEOETH,0.06773,0.07042,0.06637,0.07015,46413.39,3182.72
2019-03-13,NEOETH,0.06614,0.06915,0.06611,0.06773,39905.64,2693.22
2019-03-12,NEOETH,0.06576,0.06676,0.06443,0.06614,25850.97,1704.75
2019-03-11,NEOETH,0.06482,0.06577,0.06405,0.06576,18597.07,1204.96
2019-03-10,NEOETH,0.0652,0.06602,0.06433,0.06482,23551.59,1529.58
2019-03-09,NEOETH,0.0656,0.06619,0.065,0.0652,21367.79,1400.37
2019-03-08,NEOETH,0.06705,0.06747,0.065,0.0656,27500.44,1811.21
2019-03-07,NEOETH,0.06344,0.06723,0.06305,0.06705,29798.11,1948.18
2019-03-06,NEOETH,0.0639,0.06412,0.06293,0.06344,20072.36,1272.64
2019-03-05,NEOETH,0.06488,0.06623,0.06356,0.0639,22699.79,1468.61
2019-03-04,NEOETH,0.06579,0.06646,0.06416,0.06488,32104.89,2094.02
2019-03-03,NEOETH,0.06562,0.06663,0.06503,0.06579,16485.04,1083.96
2019-03-02,NEOETH,0.06613,0.06684,0.06544,0.06562,20390.47,1347.36
2019-03-01,NEOETH,0.06509,0.0679,0.06433,0.06613,24351.91,1597.54
2019-02-28,NEOETH,0.06563,0.06625,0.06458,0.06509,25298.84,1653.56
2019-02-27,NEOETH,0.06637,0.06792,0.06493,0.06563,43182.77,2863.71
2019-02-26,NEOETH,0.06678,0.06711,0.06502,0.06637,30575.3,2026.94
2019-02-25,NEOETH,0.06751,0.06801,0.06415,0.06678,59449.28,3938.15
2019-02-24,NEOETH,0.06435,0.06889,0.06023,0.06751,167102.81,10818.15
2019-02-23,NEOETH,0.05885,0.06635,0.0578,0.06435,90940.85,5643.68
2019-02-22,NEOETH,0.05906,0.0599,0.05866,0.05885,22405.1,1325.18
2019-02-21,NEOETH,0.06139,0.06183,0.05855,0.05906,29615.18,1774.94
2019-02-20,NEOETH,0.06197,0.06283,0.06075,0.06139,36845.74,2278.93
2019-02-19,NEOETH,0.06036,0.06283,0.05892,0.06197,55051.3,3371.43
2019-02-18,NEOETH,0.06269,0.06284,0.0595,0.06036,71540.17,4340.48
2019-02-17,NEOETH,0.06436,0.0702,0.06152,0.06269,110893.45,7347.98
2019-02-16,NEOETH,0.06681,0.068,0.06372,0.06436,29348.47,1937.73
2019-02-15,NEOETH,0.06542,0.06864,0.06449,0.06681,28953.79,1921.85
2019-02-14,NEOETH,0.06756,0.06756,0.064,0.06542,40097.05,2604.61
2019-02-13,NEOETH,0.06684,0.06822,0.06665,0.06756,27180.49,1831.11
2019-02-12,NEOETH,0.0673,0.06996,0.06608,0.06684,59434.25,4048.28
2019-02-11,NEOETH,0.06367,0.0687,0.06335,0.0673,48502.28,3208.74
2019-02-10,NEOETH,0.06426,0.06841,0.06317,0.06367,53743.47,3503.6
2019-02-09,NEOETH,0.06339,0.06474,0.06301,0.06426,17156.54,1093.07
2019-02-08,NEOETH,0.0662,0.06676,0.06258,0.06339,59431.73,3841.48
2019-02-07,NEOETH,0.06574,0.06639,0.06499,0.0662,18198.57,1195.49
2019-02-06,NEOETH,0.06514,0.0667,0.065,0.06574,22369.48,1474.64
2019-02-05,NEOETH,0.06557,0.06628,0.0645,0.06514,19553.58,1281.82
2019-02-04,NEOETH,0.0654,0.06661,0.065,0.06557,19254.95,1266.58
2019-02-03,NEOETH,0.06557,0.06612,0.0647,0.0654,17397.1,1135.63
2019-02-02,NEOETH,0.06534,0.06704,0.06439,0.06557,29975.64,1974.05
2019-02-01,NEOETH,0.06441,0.0655,0.0644,0.06534,13472.55,875.84
2019-01-31,NEOETH,0.065,0.06532,0.0635,0.06441,26129.18,1685.14
2019-01-30,NEOETH,0.06675,0.06691,0.06452,0.065,32857.93,2149.19
2019-01-29,NEOETH,0.06558,0.0678,0.06505,0.06675,43392.54,2872.02
2019-01-28,NEOETH,0.0655,0.0669,0.06438,0.06558,48397.27,3182.66
2019-01-27,NEOETH,0.06442,0.06613,0.06362,0.0655,49209.72,3188.24
2019-01-26,NEOETH,0.06518,0.06531,0.06421,0.06442,19709.31,1275.14
2019-01-25,NEOETH,0.06567,0.06574,0.06421,0.06518,30131.19,1954.06
2019-01-24,NEOETH,0.064,0.06574,0.06381,0.06567,35059.96,2271.19
2019-01-23,NEOETH,0.06455,0.06477,0.06354,0.064,29332.76,1880.85
2019-01-22,NEOETH,0.06418,0.06547,0.06324,0.06455,34572.33,2221.4
2019-01-21,NEOETH,0.06335,0.06457,0.06316,0.06418,32500.57,2075.86
2019-01-20,NEOETH,0.06432,0.06563,0.06218,0.06335,55327.24,3519.3
2019-01-19,NEOETH,0.06293,0.06682,0.06245,0.06432,56064.02,3622.3
2019-01-18,NEOETH,0.06295,0.06336,0.06191,0.06293,29444.94,1845.62
2019-01-17,NEOETH,0.06208,0.06329,0.0616,0.06295,31878.76,1993.01
2019-01-16,NEOETH,0.06224,0.06346,0.061,0.06208,48828.67,3041.83
2019-01-15,NEOETH,0.06157,0.06286,0.05923,0.06224,36865.3,2244.94
2019-01-14,NEOETH,0.06123,0.06533,0.06,0.06157,78268.26,4874.33
2019-01-13,NEOETH,0.06142,0.06224,0.05891,0.06123,37045.97,2249.48
2019-01-12,NEOETH,0.06222,0.0623,0.06026,0.06142,26941.39,1652.1
2019-01-11,NEOETH,0.06216,0.064,0.0604,0.06222,44377.25,2770.53
2019-01-10,NEOETH,0.06089,0.06324,0.06023,0.06216,95033.74,5839.02
2019-01-09,NEOETH,0.06092,0.06409,0.0601,0.06089,138160.48,8605.19
2019-01-08,NEOETH,0.056,0.06185,0.05575,0.06092,107685.81,6434.37
2019-01-07,NEOETH,0.055,0.0581,0.0543,0.056,70682.9,3960.66
2019-01-06,NEOETH,0.05053,0.05622,0.04986,0.055,120078.15,6466.02
2019-01-05,NEOETH,0.04918,0.05053,0.04761,0.05053,49123.6,2425.63
2019-01-04,NEOETH,0.0513,0.05148,0.0489,0.04918,41251.63,2058.31
2019-01-03,NEOETH,0.05175,0.05242,0.05042,0.0513,36317.7,1870.43
2019-01-02,NEOETH,0.05573,0.05586,0.051,0.05175,48131.48,2548.51
2019-01-01,NEOETH,0.05642,0.05647,0.0541,0.05573,27812.46,1541.41
2018-12-31,NEOETH,0.05778,0.05858,0.05564,0.05642,26696.36,1521.11
2018-12-30,NEOETH,0.05753,0.0592,0.0569,0.05778,40552.26,2356.59
2018-12-29,NEOETH,0.05768,0.05816,0.05501,0.05753,50098.0,2846.52
2018-12-28,NEOETH,0.05952,0.06069,0.05696,0.05768,68192.36,4009.72
2018-12-27,NEOETH,0.05937,0.06162,0.05849,0.05952,56585.08,3387.61
2018-12-26,NEOETH,0.05908,0.0599,0.05691,0.05937,37023.45,2168.09
2018-12-25,NEOETH,0.06006,0.0607,0.05676,0.05908,55114.48,3196.28
2018-12-24,NEOETH,0.05857,0.06112,0.05535,0.06006,140412.41,8131.69
2018-12-23,NEOETH,0.06051,0.06114,0.05528,0.05857,118187.79,6927.89
2018-12-22,NEOETH,0.06326,0.06332,0.06028,0.06051,48592.72,3002.64
2018-12-21,NEOETH,0.06267,0.06398,0.06059,0.06326,161002.04,10012.24
2018-12-20,NEOETH,0.06583,0.06757,0.06175,0.06267,94766.78,6096.79
2018-12-19,NEOETH,0.06716,0.06931,0.06532,0.06583,84464.2,5685.64
2018-12-18,NEOETH,0.06905,0.06983,0.06699,0.06716,46295.69,3170.87
2018-12-17,NEOETH,0.06703,0.0705,0.0668,0.06905,77938.06,5390.32
2018-12-16,NEOETH,0.06677,0.069,0.06609,0.06703,34573.8,2343.5
2018-12-15,NEOETH,0.06703,0.06719,0.06563,0.06677,32526.9,2157.98
2018-12-14,NEOETH,0.06615,0.06746,0.065,0.06703,50591.26,3329.64
2018-12-13,NEOETH,0.06684,0.06711,0.06542,0.06615,58751.15,3891.74
2018-12-12,NEOETH,0.06585,0.0692,0.06585,0.06684,48737.32,3287.78
2018-12-11,NEOETH,0.06699,0.06788,0.06563,0.06585,36078.04,2404.27
2018-12-10,NEOETH,0.06745,0.06822,0.06639,0.06699,30631.04,2060.62
2018-12-09,NEOETH,0.06555,0.0693,0.06535,0.06745,49876.99,3365.04
2018-12-08,NEOETH,0.065,0.06782,0.0645,0.06555,63724.51,4227.02
2018-12-07,NEOETH,0.06596,0.071,0.06333,0.065,151403.84,10170.68
2018-12-06,NEOETH,0.06834,0.07127,0.06521,0.06596,104189.05,7090.6
2018-12-05,NEOETH,0.0694,0.0694,0.06715,0.06834,45554.52,3093.75
2018-12-04,NEOETH,0.06759,0.0706,0.06641,0.0694,43304.11,2968.96
2018-12-03,NEOETH,0.06864,0.0693,0.06732,0.06759,41110.07,2809.0
2018-12-02,NEOETH,0.06917,0.07038,0.06795,0.06864,24419.78,1688.03
2018-12-01,NEOETH,0.06829,0.06985,0.06747,0.06917,26848.39,1848.1
2018-11-30,NEOETH,0.07193,0.0723,0.06606,0.06825,42145.06,2902.7
2018-11-29,NEOETH,0.0683,0.07308,0.0677,0.07193,46788.06,3292.09
2018-11-28,NEOETH,0.0661,0.07131,0.06545,0.0683,99662.52,6865.66
2018-11-27,NEOETH,0.06584,0.06702,0.06483,0.0661,43897.0,2886.69
2018-11-26,NEOETH,0.06608,0.06784,0.06461,0.06584,53664.81,3545.98
2018-11-25,NEOETH,0.06618,0.06811,0.0652,0.06608,76244.5,5080.04
2018-11-24,NEOETH,0.06995,0.07006,0.06532,0.06618,50041.14,3388.94
2018-11-23,NEOETH,0.06662,0.0705,0.06588,0.06995,90309.19,6089.33
2018-11-22,NEOETH,0.06749,0.06834,0.06634,0.06662,53139.08,3581.65
2018-11-21,NEOETH,0.06822,0.06934,0.06604,0.06749,68692.61,4638.93
2018-11-20,NEOETH,0.068,0.06926,0.06263,0.06822,130435.85,8672.08
2018-11-19,NEOETH,0.07076,0.07107,0.06711,0.068,86960.96,5977.2
2018-11-18,NEOETH,0.07148,0.07207,0.07017,0.07076,18301.42,1302.48
2018-11-17,NEOETH,0.07278,0.07332,0.0704,0.07148,20660.8,1477.87
2018-11-16,NEOETH,0.072,0.07333,0.07101,0.07278,27082.38,1954.38
2018-11-15,NEOETH,0.0744,0.07453,0.071,0.072,45591.19,3310.44
2018-11-14,NEOETH,0.07433,0.07666,0.0701,0.0744,67588.45,4966.25
2018-11-13,NEOETH,0.07485,0.07488,0.0736,0.07433,16618.99,1232.67
2018-11-12,NEOETH,0.07618,0.07623,0.074,0.07485,14062.42,1053.87
2018-11-11,NEOETH,0.075,0.07618,0.07353,0.07618,17535.01,1312.36
2018-11-10,NEOETH,0.07582,0.07648,0.075,0.075,12712.8,962.39
2018-11-09,NEOETH,0.07703,0.07734,0.07552,0.07582,19192.79,1464.47
2018-11-08,NEOETH,0.07675,0.07722,0.07635,0.07703,18664.27,1432.41
2018-11-07,NEOETH,0.0774,0.0795,0.07596,0.07675,27614.75,2132.79
2018-11-06,NEOETH,0.078,0.07956,0.0774,0.0774,28951.33,2275.71
2018-11-05,NEOETH,0.07951,0.0797,0.07766,0.078,18263.97,1438.08
2018-11-04,NEOETH,0.0798,0.08345,0.07846,0.07951,45107.61,3649.33
2018-11-03,NEOETH,0.0806,0.08078,0.0793,0.0798,16666.54,1334.42
2018-11-02,NEOETH,0.07901,0.081,0.07894,0.0806,23837.84,1906.7
2018-11-01,NEOETH,0.07785,0.07942,0.07733,0.07901,19809.82,1550.04
2018-10-31,NEOETH,0.07733,0.07804,0.07577,0.07785,18902.52,1460.08
2018-10-30,NEOETH,0.0785,0.079,0.077,0.07733,22299.67,1739.52
2018-10-29,NEOETH,0.07905,0.07938,0.07623,0.0785,25303.34,1982.76
2018-10-28,NEOETH,0.07884,0.07975,0.0786,0.07905,21973.92,1738.61
2018-10-27,NEOETH,0.07986,0.08054,0.07856,0.07884,12185.49,968.87
2018-10-26,NEOETH,0.08201,0.08216,0.079,0.07986,27296.06,2192.91
2018-10-25,NEOETH,0.0824,0.08265,0.08138,0.08201,13760.44,1127.56
2018-10-24,NEOETH,0.08186,0.08287,0.0809,0.0824,25788.51,2111.95
2018-10-23,NEOETH,0.08235,0.08255,0.08135,0.08186,19530.44,1602.06
2018-10-22,NEOETH,0.0808,0.0839,0.0805,0.08235,26781.28,2192.99
2018-10-21,NEOETH,0.08143,0.0819,0.08058,0.0808,15128.81,1227.99
2018-10-20,NEOETH,0.08168,0.08218,0.08074,0.08143,13670.42,1112.15
2018-10-19,NEOETH,0.08209,0.08223,0.08045,0.08168,29184.67,2375.47
2018-10-18,NEOETH,0.0807,0.08556,0.07953,0.08209,95274.23,7904.39
2018-10-17,NEOETH,0.07832,0.08137,0.07832,0.0807,40768.38,3262.78
2018-10-16,NEOETH,0.07778,0.07801,0.07778,0.07801,0.0,0.0
2018-10-15,NEOETH,0.08031,0.08044,0.07545,0.07778,66193.45,5109.26
2018-10-14,NEOETH,0.07948,0.08113,0.07927,0.08031,22173.62,1782.83
2018-10-13,NEOETH,0.07972,0.0806,0.07866,0.07948,20508.83,1630.0
2018-10-12,NEOETH,0.0813,0.0815,0.07956,0.07972,37935.34,3059.03
2018-10-11,NEOETH,0.08059,0.08344,0.07903,0.0813,69901.93,5645.72
2018-10-10,NEOETH,0.08016,0.081,0.07966,0.08059,16259.0,1306.68
2018-10-09,NEOETH,0.08071,0.08138,0.0795,0.08016,13357.64,1070.85
2018-10-08,NEOETH,0.08031,0.0816,0.0802,0.08071,20058.64,1623.8
2018-10-07,NEOETH,0.0796,0.0817,0.0796,0.08031,23047.18,1864.95
2018-10-06,NEOETH,0.07984,0.08154,0.0793,0.0796,18308.92,1469.6
2018-10-05,NEOETH,0.08074,0.0814,0.07876,0.07984,20835.01,1677.77
2018-10-04,NEOETH,0.08151,0.08193,0.08053,0.08074,32728.82,2655.82
2018-10-03,NEOETH,0.08172,0.08272,0.07978,0.08151,38055.71,3100.15
2018-10-02,NEOETH,0.08085,0.08211,0.08036,0.08172,21010.21,1707.45
2018-10-01,NEOETH,0.08145,0.08286,0.08041,0.08085,23089.39,1876.88
2018-09-30,NEOETH,0.08291,0.08342,0.08018,0.08145,29415.05,2389.14
2018-09-29,NEOETH,0.08685,0.08685,0.08089,0.08291,27214.19,2268.17
2018-09-28,NEOETH,0.08311,0.08987,0.08272,0.08685,63945.19,5544.26
2018-09-27,NEOETH,0.08298,0.08653,0.08236,0.08311,32692.41,2747.09
2018-09-26,NEOETH,0.0831,0.08478,0.08235,0.08298,29415.69,2458.77
2018-09-25,NEOETH,0.0809,0.08446,0.07981,0.0831,29887.2,2461.1
2018-09-24,NEOETH,0.07993,0.08135,0.07818,0.0809,27727.19,2209.12
2018-09-23,NEOETH,0.07799,0.08431,0.07777,0.07993,36410.13,2951.02
2018-09-22,NEOETH,0.08021,0.08022,0.07753,0.07799,18524.78,1457.53
2018-09-21,NEOETH,0.08115,0.085,0.0772,0.08021,50468.35,4130.09
2018-09-20,NEOETH,0.08151,0.08408,0.08034,0.08115,33881.77,2800.09
2018-09-19,NEOETH,0.081,0.0825,0.0801,0.08151,25086.56,2041.38
2018-09-18,NEOETH,0.08433,0.08481,0.0804,0.081,26317.86,2170.65
2018-09-17,NEOETH,0.08138,0.08553,0.07951,0.08433,45419.04,3729.52
2018-09-16,NEOETH,0.08151,0.0843,0.07995,0.08138,23515.58,1917.93
2018-09-15,NEOETH,0.08499,0.08582,0.0805,0.08151,28166.3,2331.42
2018-09-14,NEOETH,0.08621,0.0875,0.08274,0.08499,46420.33,3953.12
2018-09-13,NEOETH,0.09633,0.0968,0.08549,0.08621,65266.27,5971.18
2018-09-12,NEOETH,0.09597,0.09993,0.0945,0.09633,72289.06,7017.69
2018-09-11,NEOETH,0.09389,0.09728,0.09325,0.09597,53545.15,5125.46
2018-09-10,NEOETH,0.0938,0.09794,0.0925,0.09389,77689.47,7371.69
2018-09-09,NEOETH,0.09104,0.09599,0.0909,0.0938,72904.45,6836.03
2018-09-08,NEOETH,0.09054,0.0935,0.0897,0.09104,70583.45,6477.64
2018-09-07,NEOETH,0.08875,0.09256,0.08634,0.09054,94444.15,8473.21
2018-09-06,NEOETH,0.08471,0.08891,0.08178,0.08875,128523.86,10950.14
