Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume USD
2017-07-04,XMRUSD,43.75,45.64,43.1,45.19,24199.91,1079227.35
2017-07-03,XMRUSD,42.08,44.2,40.8,43.75,19150.48,818819.57
2017-07-02,XMRUSD,40.03,42.55,38.97,42.08,18121.11,735539.44
2017-07-01,XMRUSD,43.14,43.56,38.75,40.03,17363.68,721326.46
2017-06-30,XMRUSD,44.28,45.49,42.49,43.14,21782.34,962471.97
2017-06-29,XMRUSD,46.75,47.08,43.18,44.28,12724.0,574639.9
2017-06-28,XMRUSD,43.2,46.95,41.48,46.75,4899.08,216463.12
2017-06-27,XMRUSD,42.9,48.68,37.19,43.2,4617.73,190140.65
2017-06-26,XMRUSD,44.69,46.95,37.67,42.9,2311.38,99775.59
2017-06-25,XMRUSD,46.49,47.57,43.54,44.69,2739.09,126524.86
2017-06-24,XMRUSD,50.51,50.87,45.17,46.49,3330.24,165011.94
2017-06-23,XMRUSD,49.71,51.92,49.48,50.51,4870.99,246456.33
2017-06-22,XMRUSD,48.25,50.71,47.5,49.71,2695.05,132851.94
2017-06-21,XMRUSD,51.1,51.96,46.85,48.25,1444.31,73506.02
2017-06-20,XMRUSD,50.38,53.6,50.01,51.1,4559.8,234694.66
2017-06-19,XMRUSD,49.62,51.3,48.59,50.38,6613.37,332986.02
2017-06-18,XMRUSD,51.86,53.39,47.64,49.62,6178.59,315697.28
2017-06-17,XMRUSD,47.04,52.03,46.33,51.86,5546.62,275869.93
2017-06-16,XMRUSD,45.09,47.38,42.72,47.04,5902.78,272080.54
2017-06-15,XMRUSD,45.27,46.59,37.6,45.09,5352.43,231630.83
2017-06-14,XMRUSD,51.6,52.92,43.35,45.27,4300.34,203695.83
2017-06-13,XMRUSD,46.81,52.5,45.99,51.6,148.63,7538.61
2017-06-12,XMRUSD,56.99,59.39,41.7,46.81,173.64,9119.73
2017-06-11,XMRUSD,53.98,56.99,50.9,56.99,367.36,20573.4
2017-06-10,XMRUSD,55.93,56.99,50.9,53.98,138.52,7616.21
2017-06-09,XMRUSD,55.18,56.99,53.29,55.93,141.52,7832.83
2017-06-08,XMRUSD,54.55,56.71,49.45,55.18,95.27,5156.0
2017-06-07,XMRUSD,49.71,60.06,49.71,54.55,137.28,7827.53
2017-06-06,XMRUSD,45.42,57.98,45.42,49.71,155.63,7889.32
2017-06-05,XMRUSD,42.41,48.05,41.01,45.42,640.49,28463.94
2017-06-04,XMRUSD,42.46,43.45,40.7,42.41,173.7,7344.87
2017-06-03,XMRUSD,42.97,43.49,40.91,42.46,233.78,9902.71
2017-06-02,XMRUSD,41.9,44.15,41.2,42.97,222.64,9567.47
2017-06-01,XMRUSD,38.7,44.89,38.7,41.9,254.78,10539.3
2017-05-31,XMRUSD,41.4,42.55,36.04,38.7,334.36,13170.15
2017-05-30,XMRUSD,38.92,44.83,37.78,41.4,468.64,19268.58
2017-05-29,XMRUSD,34.65,43.01,32.72,38.92,752.53,29038.99
2017-05-28,XMRUSD,31.54,36.02,29.74,34.65,930.78,29862.29
2017-05-27,XMRUSD,36.18,42,30,31.54,1013.71,32372.71
2017-05-26,XMRUSD,43,43,36,36.18,11.39,451.81
